label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,0.01,6.00,0.92,b,1
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,1.81,6.00,1.06,[],0
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,3.01,8.00,0.86,b,0
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,4.81,12.00,0.79,r,0
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,6.01,16.00,0.89,r,1
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,7.81,16.00,0.82,r,1
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,9.31,16.00,0.90,r,1
surround_67,45.00,67.50,0.00,0.00,0.0000,0.40,10.51,12.00,0.90,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,11.71,12.00,0.86,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,13.51,12.00,0.76,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,15.31,8.00,0.85,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,16.81,8.00,0.91,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,18.01,8.00,0.86,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,19.21,6.00,0.83,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,20.71,6.00,0.78,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,22.51,6.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,23.71,8.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,25.51,12.00,0.86,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,26.71,12.00,1.02,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,28.51,16.00,0.91,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,30.01,16.00,0.86,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,31.21,16.00,0.87,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,33.01,12.00,1.00,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,34.51,12.00,0.91,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,36.31,12.00,0.86,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,37.51,8.00,0.76,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,39.31,8.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,40.51,12.00,0.76,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,42.31,12.00,0.86,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,44.11,12.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,45.31,16.00,0.85,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,46.51,16.00,0.92,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,48.31,16.00,0.88,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,50.11,12.00,0.81,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,51.91,16.00,0.91,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,53.11,16.00,0.83,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,54.61,16.00,0.90,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,56.11,12.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,57.31,16.00,0.88,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,58.51,16.00,0.88,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,60.01,16.00,0.79,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,61.51,12.00,0.76,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,62.71,12.00,0.79,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,64.51,12.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,66.01,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,67.51,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,69.31,16.00,0.76,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,70.51,16.00,0.76,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,72.31,16.00,0.79,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,73.81,12.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,75.61,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,76.81,16.00,0.76,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,78.61,16.00,0.81,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,80.11,16.00,1.07,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,81.31,16.00,0.80,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,82.51,16.00,0.77,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,84.31,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,85.51,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,86.71,16.00,0.77,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,88.21,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,89.41,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,90.91,16.00,0.77,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,92.71,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,94.51,16.00,1.07,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,95.72,16.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,97.22,16.00,0.97,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,98.42,16.00,0.85,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,100.22,16.00,0.83,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,101.42,12.00,0.83,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,103.22,12.00,0.85,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,105.02,12.00,0.77,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,106.52,8.00,0.93,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,108.32,8.00,0.77,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,109.82,8.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,111.62,12.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,113.12,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,114.62,16.00,0.82,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,116.12,16.00,1.05,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,117.32,12.00,0.79,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,118.52,12.00,0.84,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,119.72,12.00,0.81,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,121.52,8.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,123.02,12.00,0.89,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,124.52,12.00,0.97,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,126.02,12.00,0.89,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,127.52,8.00,0.84,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,129.32,8.00,0.86,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,130.52,8.00,0.99,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,132.02,6.00,0.93,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,133.22,6.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,134.72,8.00,0.91,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,136.52,8.00,0.91,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,138.02,8.00,0.89,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,139.82,6.00,0.82,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,141.32,6.00,0.92,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,142.52,6.00,0.86,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,143.72,4.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,145.52,6.00,0.93,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,147.02,6.00,0.92,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,148.22,6.00,0.95,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,150.02,8.00,0.88,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,151.22,12.00,1.01,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,152.72,12.00,1.01,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,154.52,12.00,0.93,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,156.02,8.00,0.87,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,157.52,8.00,0.93,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,158.72,8.00,0.84,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,160.22,6.00,0.81,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,162.02,6.00,0.78,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,163.82,6.00,0.83,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,165.32,4.00,0.88,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,166.52,4.00,0.88,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,168.32,4.00,1.02,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,169.82,3.00,0.89,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,171.62,3.00,0.93,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,173.12,3.00,1.06,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,174.32,2.00,1.01,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,175.52,2.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,177.32,3.00,1.01,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,178.52,3.00,1.07,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,179.72,4.00,0.88,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,180.92,4.00,0.93,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,182.72,4.00,0.83,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,183.92,3.00,0.87,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,185.72,3.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,187.22,4.00,0.79,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,189.02,4.00,0.87,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,190.52,4.00,0.94,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,191.72,3.00,0.93,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,193.52,3.00,0.85,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,194.72,4.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,195.92,6.00,0.86,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,197.12,6.00,0.96,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,198.92,6.00,0.82,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,200.72,4.00,0.88,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,202.52,4.00,0.92,b,1
