label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,0.94,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.80,6.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.30,8.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.10,12.00,0.78,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.60,12.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.80,12.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.00,8.00,0.83,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.50,8.00,0.77,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,11.70,8.00,0.86,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,12.90,6.00,0.88,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,14.40,6.00,0.88,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,15.90,6.00,0.88,r,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,17.70,8.00,0.99,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,18.90,8.00,0.94,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,20.70,8.00,0.83,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,22.50,6.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,24.30,8.00,1.00,r,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,25.80,8.00,0.96,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,27.30,8.00,0.90,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,29.10,6.00,0.90,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,30.30,6.00,0.89,r,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,32.10,6.00,1.01,r,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,33.30,4.00,0.86,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,34.50,4.00,1.06,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,35.70,6.00,1.06,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,37.20,8.00,0.85,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,38.70,8.00,0.88,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,40.20,8.00,0.83,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,41.70,6.00,0.82,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,43.50,6.00,0.94,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,45.00,6.00,0.80,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,46.50,4.00,0.87,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,48.30,4.00,0.89,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,49.50,4.00,0.81,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,50.70,3.00,0.84,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,52.20,3.00,0.79,b,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,53.70,4.00,0.89,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,55.20,4.00,1.05,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,57.00,4.00,0.93,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,58.50,3.00,1.06,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,60.00,4.00,0.88,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,61.20,4.00,0.81,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,62.70,4.00,0.87,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,63.90,3.00,0.88,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,65.10,3.00,0.87,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,66.90,3.00,0.89,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,68.70,2.00,0.85,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,70.50,2.00,0.89,b,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,72.30,2.00,1.03,b,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,73.50,3.00,0.97,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,75.30,3.00,0.81,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,77.10,3.00,1.06,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,78.30,4.00,0.96,r,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,79.80,6.00,0.82,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,81.00,6.00,0.99,b,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,82.50,6.00,1.03,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,84.00,4.00,0.87,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,85.50,4.00,0.81,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,87.00,4.00,0.83,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,88.20,3.00,0.86,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,89.70,3.00,0.84,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,91.20,3.00,0.79,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,93.00,2.00,0.78,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,94.50,2.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,96.00,3.00,0.88,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,97.50,4.00,0.90,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,99.00,4.00,0.81,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,100.50,4.00,0.82,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,101.70,6.00,0.83,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,103.20,6.00,0.82,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,104.70,8.00,0.81,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,106.50,8.00,0.82,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,108.30,8.00,0.86,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,109.50,6.00,0.85,r,0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,111.30,8.00,0.82,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,112.80,8.00,0.86,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,114.60,8.00,0.90,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,115.80,6.00,1.07,[],0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,117.00,8.00,0.86,r,0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,118.50,12.00,0.77,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,119.70,12.00,0.89,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,120.90,12.00,0.77,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,122.10,8.00,0.78,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,123.90,8.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,125.40,12.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,126.90,16.00,0.77,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,128.70,16.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,130.50,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,132.30,16.00,0.80,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,134.10,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,135.60,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,136.80,16.00,0.88,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,138.60,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,140.10,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,141.30,16.00,0.76,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,142.50,16.00,0.76,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,143.70,16.00,0.84,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,144.90,12.00,0.78,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,146.40,12.00,1.06,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,148.20,16.00,1.06,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,149.70,16.00,1.06,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,151.50,16.00,0.85,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,152.70,16.00,1.05,r,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,154.50,16.00,0.76,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,156.30,16.00,1.03,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,157.50,16.00,0.88,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,159.00,16.00,0.92,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,160.50,12.00,0.85,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,162.30,12.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,163.80,16.00,0.81,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,165.30,16.00,0.84,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,166.50,16.00,0.85,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,168.30,12.00,0.89,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,169.50,12.00,1.00,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,171.00,12.00,0.78,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,172.50,8.00,0.78,b,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,174.00,12.00,0.83,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,175.80,12.00,1.03,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,177.00,12.00,0.91,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,178.50,8.00,1.03,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,179.70,8.00,0.88,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,181.50,8.00,1.04,b,0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,183.00,12.00,1.05,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,184.20,12.00,0.96,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,185.40,12.00,0.84,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,186.90,8.00,0.87,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,188.70,8.00,1.02,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,190.50,8.00,0.88,r,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,191.70,12.00,0.89,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,193.20,12.00,0.84,b,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,195.00,12.00,0.84,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,196.20,8.00,0.80,b,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,198.00,12.00,0.84,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,199.50,12.00,1.00,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,200.70,12.00,0.90,b,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,202.50,8.00,0.85,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,204.30,8.00,0.89,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,205.80,8.00,0.93,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,207.00,6.00,0.99,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,208.80,6.00,0.76,b,1
