norm_depths,avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.0,0.02189662739384916,0.2955691192086085,0.05,12,0.02189662739384916,0.8619634789156626,4096.0
0.16666666666666666,0.11579075905329782,0.2557065125896931,0.05,12,0.11579075905329782,0.2287046370967742,4096.0
0.3333333333333333,0.02465602431653252,0.33860282848468326,0.05,12,0.02465602431653252,0.8619634789156626,4096.0
0.5,0.21189992946433822,0.24753108555878758,0.05,12,0.21189992946433822,0.0107421875,4096.0
0.6666666666666666,0.2646324385506084,0.46446980662911885,0.05,12,0.2646324385506084,0.08448093220338984,4096.0
0.8333333333333333,0.7133389106398708,0.7932737547755305,0.05,12,0.7133389106398708,0.00318287037037037,4096.0
1.0,0.12162534994221745,0.5463190225206767,0.05,12,0.12162534994221745,0.6290147569444444,4096.0
