label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,1.22,8.00,1.07,[],0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,3.02,12.00,0.77,b,0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,4.82,16.00,1.07,[],0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,6.02,16.00,1.07,[],0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,7.82,16.00,0.77,b,0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,9.02,16.00,0.77,r,0
surround_135,67.50,135.00,0.00,0.00,0.0000,0.40,10.82,16.00,0.82,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,12.32,16.00,0.96,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,13.82,16.00,0.94,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.62,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,16.82,16.00,0.83,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.02,16.00,0.82,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,19.82,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,21.32,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.82,16.00,0.77,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,24.32,16.00,0.90,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,26.12,16.00,0.90,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,27.92,12.00,0.88,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,29.12,12.00,0.92,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,30.32,12.00,1.00,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,31.52,8.00,0.84,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,33.02,12.00,0.77,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,34.82,16.00,0.90,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,36.62,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,37.82,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,39.32,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,40.52,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,42.02,16.00,0.80,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,43.22,16.00,0.76,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,45.02,12.00,0.78,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,46.82,12.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,48.32,16.00,0.96,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,50.12,16.00,0.95,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,51.62,16.00,0.85,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,52.82,12.00,0.85,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,54.32,12.00,0.89,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,55.82,12.00,0.78,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,57.62,8.00,0.78,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,58.82,8.00,0.83,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,60.02,8.00,0.87,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,61.22,6.00,0.76,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,63.02,6.00,0.80,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,64.82,6.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,66.62,8.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,68.42,8.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,69.62,12.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,70.82,16.00,0.83,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,72.32,16.00,0.82,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,73.52,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,75.32,16.00,0.81,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,77.12,16.00,0.78,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,78.62,16.00,0.78,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,79.82,12.00,0.78,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,81.32,12.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,82.82,16.00,0.77,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,84.32,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,85.82,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,87.62,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,89.42,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,90.62,16.00,0.77,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,91.82,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,93.02,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,94.82,16.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,96.32,16.00,0.78,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,98.12,16.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,99.62,16.00,0.90,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,101.12,16.00,0.88,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,102.32,16.00,0.97,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,103.82,12.00,0.89,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,105.62,12.00,0.91,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,106.82,12.00,0.89,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,108.62,8.00,0.84,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,109.82,8.00,0.77,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,111.02,8.00,0.82,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,112.52,6.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,113.72,8.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,115.52,12.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,117.02,16.00,0.85,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,118.82,16.00,0.79,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,120.02,16.00,0.98,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,121.82,12.00,0.90,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,123.32,12.00,0.97,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,124.82,12.00,0.94,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,126.02,8.00,0.89,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,127.22,8.00,0.86,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,129.02,8.00,0.91,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,130.82,6.00,0.89,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,132.32,6.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,134.12,8.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,135.92,12.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,137.42,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,138.62,16.00,0.86,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,139.82,16.00,0.83,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,141.62,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,142.82,16.00,0.76,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,144.62,16.00,0.95,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,146.42,16.00,0.89,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,148.22,16.00,0.90,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,150.02,16.00,0.91,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,151.22,12.00,0.86,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,152.42,12.00,0.87,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,153.62,12.00,0.97,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,154.82,8.00,0.98,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,156.32,8.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,157.82,12.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,159.62,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,161.12,16.00,0.80,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,162.32,16.00,1.01,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,163.52,16.00,0.89,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,165.32,12.00,0.86,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,166.82,12.00,0.80,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,168.62,12.00,1.03,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,170.12,8.00,0.93,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,171.62,8.00,0.92,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,172.82,8.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,174.02,12.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,175.52,16.00,0.79,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,177.02,16.00,0.93,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,178.82,16.00,0.93,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,180.02,12.00,0.86,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,181.52,12.00,0.81,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,183.02,12.00,0.76,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,184.82,8.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,186.62,12.00,0.80,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,187.82,12.00,0.79,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,189.02,12.00,0.83,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,190.82,8.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,192.32,12.00,0.96,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,193.82,12.00,0.91,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,195.62,12.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,196.82,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,198.32,16.00,0.88,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,199.52,16.00,0.98,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,201.02,16.00,0.91,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,202.82,12.00,0.89,b,1
