label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.91,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,6.00,0.82,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,2.71,4.00,0.85,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.21,4.00,0.78,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.71,4.00,0.88,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.51,3.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,4.00,0.84,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,4.00,0.87,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,12.01,4.00,0.91,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,13.51,3.00,0.86,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,15.31,3.00,0.83,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,16.51,4.00,1.03,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,18.31,4.00,0.97,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,19.51,4.00,1.06,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,21.31,6.00,0.79,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,22.81,6.00,1.02,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,24.31,6.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,25.81,8.00,1.00,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,27.61,12.00,0.99,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,29.11,12.00,1.04,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,30.31,12.00,1.06,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,31.81,16.00,0.93,r,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,33.61,16.00,0.98,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,34.81,16.00,0.97,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,36.01,16.00,0.95,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,37.81,12.00,0.96,r,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,39.61,16.00,0.93,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,41.11,16.00,0.87,r,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,42.31,16.00,0.96,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,43.51,16.00,0.99,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,45.31,16.00,0.88,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,46.81,12.00,0.98,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,48.01,12.00,0.97,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,49.81,12.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,51.01,16.00,0.77,b,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,52.21,16.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,54.01,16.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,55.21,16.00,0.78,b,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,57.01,16.00,0.82,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,58.81,16.00,0.85,r,0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,60.61,16.00,1.07,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,62.11,16.00,0.88,r,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,63.91,16.00,0.95,r,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,65.71,16.00,0.90,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,66.91,12.00,0.95,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,68.11,12.00,0.91,r,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,69.31,12.00,0.89,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,70.81,8.00,0.93,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,72.01,8.00,0.94,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,73.21,8.00,0.86,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,75.01,6.00,0.86,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,76.81,6.00,0.83,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,78.61,6.00,0.87,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,80.41,4.00,0.84,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,81.61,4.00,0.85,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,82.81,4.00,0.89,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,84.61,3.00,0.94,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,86.11,3.00,0.97,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,87.91,3.00,0.96,b,1
