"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr739","in_tgt","task",2,"deepest_first",0.23532265735062,0.182403606821908,NA
"pnr739","in_tgt","task",3,"deepest_first",0.285428914229003,0.178177773558338,NA
"pnr739","in_tgt","task",4,"deepest_first",-0.119827359090249,0.439651262100347,NA
"pnr739","in_tgt","task",5,"deepest_first",-0.0540252422608936,0.597886117405874,NA
"pnr739","in_tgt","task",6,"deepest_first",0.155339382175538,0.46110754607024,NA
"pnr756","in_tgt","task",0,"deepest_first",-0.50154815125,0.6068028525,NA
"pnr756","in_tgt","task",1,"deepest_first",-0.156721978197055,0.278655556156015,NA
"pnr756","in_tgt","task",2,"deepest_first",0.00703518400154607,1.17346540547017,NA
"pnr756","in_tgt","task",3,"deepest_first",-0.0172028089812475,0.715960783709169,NA
"pnr756","in_tgt","task",4,"deepest_first",-0.215005105424755,0.235962309095119,NA
"pnr756","in_tgt","task",5,"deepest_first",0.397942826912741,1.2267208054977,NA
"pnr756","in_tgt","task",6,"deepest_first",0.400987026719028,1.11538621582715,NA
"pnr822","in_tgt","task",0,"deepest_first",-0.2047066725,-0.11520159,NA
"pnr822","in_tgt","task",1,"deepest_first",0.552714511067814,0.224816813502024,NA
"pnr822","in_tgt","task",2,"deepest_first",-0.488197034383781,0.616847589719342,NA
"pnr822","in_tgt","task",3,"deepest_first",0.266995282363151,0.369595532556717,NA
"pnr822","in_tgt","task",4,"deepest_first",0.552998562448926,0.219848538156435,NA
"pnr822","in_tgt","task",5,"deepest_first",0.384796464082629,0.307327417348825,NA
"pnr822","in_tgt","task",6,"deepest_first",-0.00359051971024905,0.573624111063595,NA
"pnr143","in_tgt","loc",0,"deepest_first",NA,NA,-1.39594245
"pnr143","in_tgt","loc",1,"deepest_first",NA,NA,1.61249566426316
"pnr143","in_tgt","loc",2,"deepest_first",NA,NA,1.20835016603001
"pnr143","in_tgt","loc",3,"deepest_first",NA,NA,2.6680175085322
"pnr143","in_tgt","loc",4,"deepest_first",NA,NA,1.88074367631023
"pnr143","in_tgt","loc",5,"deepest_first",NA,NA,2.6635437426457
"pnr143","in_tgt","loc",6,"deepest_first",NA,NA,0.188027603322816
"pnr256","in_tgt","loc",0,"deepest_first",NA,NA,0.268912089090909
"pnr256","in_tgt","loc",1,"deepest_first",NA,NA,1.11720291013796
"pnr256","in_tgt","loc",2,"deepest_first",NA,NA,0.458314110068857
"pnr256","in_tgt","loc",3,"deepest_first",NA,NA,0.603415853600123
"pnr256","in_tgt","loc",4,"deepest_first",NA,NA,1.42486974943468
"pnr256","in_tgt","loc",5,"deepest_first",NA,NA,1.23739504032181
"pnr256","in_tgt","loc",6,"deepest_first",NA,NA,2.37862985063345
"pnr328","in_tgt","loc",0,"deepest_first",NA,NA,1.44453154857143
"pnr328","in_tgt","loc",1,"deepest_first",NA,NA,0.841107801453634
"pnr328","in_tgt","loc",2,"deepest_first",NA,NA,0.465928027099767
"pnr328","in_tgt","loc",3,"deepest_first",NA,NA,0.46474298317438
"pnr328","in_tgt","loc",4,"deepest_first",NA,NA,0.246318460080583
"pnr328","in_tgt","loc",5,"deepest_first",NA,NA,0.420399373367005
"pnr328","in_tgt","loc",6,"deepest_first",NA,NA,0.0239347872192699
"pnr495","in_tgt","loc",0,"deepest_first",NA,NA,1.91715665
"pnr495","in_tgt","loc",1,"deepest_first",NA,NA,0.245299131451356
"pnr495","in_tgt","loc",2,"deepest_first",NA,NA,0.316914852191842
"pnr495","in_tgt","loc",3,"deepest_first",NA,NA,0.622638658957945
"pnr495","in_tgt","loc",4,"deepest_first",NA,NA,2.71076813463875
"pnr495","in_tgt","loc",5,"deepest_first",NA,NA,3.90771135828365
"pnr495","in_tgt","loc",6,"deepest_first",NA,NA,1.00109944396015
"pnr510","in_tgt","loc",0,"deepest_first",NA,NA,1.04869872
"pnr510","in_tgt","loc",1,"deepest_first",NA,NA,1.50928482902632
"pnr510","in_tgt","loc",2,"deepest_first",NA,NA,1.32684382584351
"pnr510","in_tgt","loc",3,"deepest_first",NA,NA,1.07292245629532
"pnr510","in_tgt","loc",4,"deepest_first",NA,NA,1.44064697197506
"pnr510","in_tgt","loc",5,"deepest_first",NA,NA,2.38456782328542
"pnr510","in_tgt","loc",6,"deepest_first",NA,NA,2.96194333488473
"pnr579","in_tgt","loc",0,"deepest_first",NA,NA,0.247084415625
"pnr579","in_tgt","loc",1,"deepest_first",NA,NA,-0.0912979888651316
"pnr579","in_tgt","loc",2,"deepest_first",NA,NA,1.29658799436553
"pnr579","in_tgt","loc",3,"deepest_first",NA,NA,0.935545422927047
"pnr579","in_tgt","loc",4,"deepest_first",NA,NA,0.416449130575838
"pnr579","in_tgt","loc",5,"deepest_first",NA,NA,0.339741062476255
"pnr579","in_tgt","loc",6,"deepest_first",NA,NA,0.754130511095497
"pnr668","in_tgt","loc",0,"deepest_first",NA,NA,1.615990984
"pnr668","in_tgt","loc",1,"deepest_first",NA,NA,1.08823763085213
"pnr668","in_tgt","loc",2,"deepest_first",NA,NA,2.02295351902366
"pnr668","in_tgt","loc",3,"deepest_first",NA,NA,3.52121355634303
"pnr668","in_tgt","loc",4,"deepest_first",NA,NA,1.33867443100465
"pnr668","in_tgt","loc",5,"deepest_first",NA,NA,0.262474448503627
"pnr668","in_tgt","loc",6,"deepest_first",NA,NA,0.70071117242827
"pnr685","in_tgt","loc",0,"deepest_first",NA,NA,0.69071267
"pnr685","in_tgt","loc",1,"deepest_first",NA,NA,0.0210565383807491
"pnr685","in_tgt","loc",2,"deepest_first",NA,NA,0.884356118296755
"pnr685","in_tgt","loc",3,"deepest_first",NA,NA,0.687080142329495
"pnr685","in_tgt","loc",4,"deepest_first",NA,NA,1.31347211160373
"pnr685","in_tgt","loc",5,"deepest_first",NA,NA,0.986717611917351
"pnr685","in_tgt","loc",6,"deepest_first",NA,NA,0.292890448871177
"pnr713","in_tgt","loc",0,"deepest_first",NA,NA,-0.305417774285714
"pnr713","in_tgt","loc",1,"deepest_first",NA,NA,1.72362522798929
"pnr713","in_tgt","loc",2,"deepest_first",NA,NA,1.22679757122799
