label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.08,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.77,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.31,12.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.11,12.00,0.78,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.61,12.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,8.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,12.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,12.00,1.07,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,11.71,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,13.51,16.00,0.85,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,15.01,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,16.21,16.00,0.79,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,18.01,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,19.51,16.00,0.79,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,21.01,16.00,0.76,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,22.51,16.00,0.76,r,1
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,24.01,12.00,1.06,[],0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,25.51,16.00,1.06,[],0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,27.01,16.00,0.80,b,1
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,28.51,16.00,0.83,b,0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,30.31,16.00,0.80,b,0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,31.51,16.00,0.76,b,0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,33.01,16.00,0.76,r,1
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,34.51,16.00,1.06,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,36.31,16.00,1.06,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,37.81,16.00,0.85,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,39.31,16.00,0.88,b,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,41.11,16.00,0.76,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,42.61,16.00,0.76,b,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,43.81,16.00,0.79,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,45.01,16.00,0.76,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,46.51,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,48.01,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,49.51,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,51.01,16.00,0.76,b,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,52.21,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,54.01,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,55.21,16.00,0.76,b,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,56.71,16.00,0.76,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,58.51,16.00,1.06,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,60.01,16.00,0.80,b,0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,61.51,16.00,1.06,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,62.71,16.00,0.76,b,0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,64.51,16.00,1.06,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,65.71,16.00,0.84,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,66.91,16.00,0.76,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,68.71,16.00,1.06,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,70.51,16.00,1.07,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,71.72,16.00,0.79,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,72.92,16.00,0.77,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,74.72,16.00,0.78,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,76.52,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,78.32,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,79.52,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,81.02,16.00,0.76,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,82.52,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,84.32,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,85.82,16.00,0.77,b,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,87.62,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,88.82,16.00,0.76,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,90.02,16.00,0.76,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,91.52,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,92.72,16.00,0.76,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,94.52,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,96.32,16.00,0.78,b,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,97.52,16.00,0.87,b,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,99.02,16.00,0.76,r,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,100.22,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,102.02,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,103.52,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,105.32,16.00,0.76,r,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,106.52,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,108.02,16.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,109.52,16.00,0.81,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,111.32,16.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,112.82,16.00,0.84,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,114.62,16.00,0.84,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,115.82,16.00,0.86,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,117.02,16.00,0.78,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,118.52,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,119.72,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,120.92,16.00,0.76,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,122.72,16.00,0.85,r,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,124.22,16.00,0.77,r,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,126.02,12.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,127.52,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,129.32,16.00,0.77,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,130.52,16.00,0.80,b,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,132.02,16.00,0.78,r,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,133.82,16.00,1.06,[],0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,135.62,16.00,1.06,[],0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,137.12,16.00,0.76,r,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,138.32,16.00,0.76,b,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,139.52,16.00,1.06,[],0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,141.02,16.00,0.76,b,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,142.52,16.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,144.32,16.00,0.82,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,145.52,16.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,146.73,16.00,0.77,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,147.93,16.00,0.84,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,149.13,16.00,0.96,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,150.93,12.00,0.83,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,152.73,16.00,0.85,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,154.53,16.00,0.82,r,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,155.73,16.00,0.87,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,156.93,16.00,0.90,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,158.73,16.00,0.77,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,160.23,12.00,1.06,[],0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,162.03,16.00,0.81,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,163.53,16.00,0.99,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,165.03,16.00,0.93,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,166.53,16.00,1.03,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,168.03,16.00,0.78,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,169.83,16.00,1.06,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,171.33,16.00,1.06,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,172.53,16.00,0.90,r,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,174.03,16.00,1.06,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,175.23,16.00,0.79,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,177.03,16.00,0.76,r,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,178.53,16.00,1.06,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,180.33,16.00,1.06,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,181.53,16.00,1.06,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,183.33,16.00,0.76,b,0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,184.83,16.00,0.76,r,0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,186.03,16.00,1.06,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,187.23,16.00,0.76,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,189.03,16.00,0.76,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,190.53,16.00,0.79,b,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,192.03,16.00,0.80,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,193.23,16.00,0.77,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,195.03,16.00,0.76,r,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,196.53,16.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,197.73,16.00,0.79,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,199.23,16.00,0.76,b,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,201.03,16.00,0.76,r,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,202.53,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,204.03,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,205.53,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,207.03,16.00,0.76,r,0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,208.23,16.00,0.78,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,210.03,16.00,1.06,[],0
