label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.03,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.82,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,3.31,8.00,0.96,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,4.81,8.00,0.81,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,6.31,6.00,0.82,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,7.81,8.00,0.95,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,9.61,8.00,0.88,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,10.81,8.00,1.04,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,12.01,6.00,0.97,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,13.81,8.00,0.98,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,15.01,8.00,0.98,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,16.51,8.00,0.79,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,18.01,6.00,0.96,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,19.51,6.00,0.90,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,21.31,6.00,0.83,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,22.81,4.00,0.83,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,24.61,4.00,0.84,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,26.41,4.00,0.93,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,27.61,3.00,0.81,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,29.11,3.00,0.74,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,30.61,4.00,0.85,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,31.81,4.00,0.80,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.01,4.00,0.82,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.81,6.00,0.90,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,36.61,6.00,0.89,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,38.41,6.00,1.04,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,40.21,8.00,0.74,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,41.41,8.00,0.81,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,42.91,8.00,0.87,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,44.11,6.00,0.96,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,45.61,6.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,46.81,8.00,0.78,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,48.01,8.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,49.21,12.00,0.76,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,50.71,16.00,0.86,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,52.51,16.00,0.79,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,54.31,16.00,0.81,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,55.51,12.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,57.01,16.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,58.81,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,60.01,16.00,0.86,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,61.51,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,63.31,16.00,0.77,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,64.51,16.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,66.31,16.00,0.82,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,68.11,12.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,69.31,16.00,1.02,r,0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,70.81,16.00,0.73,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,72.61,16.00,0.80,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,73.81,16.00,0.79,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,75.31,12.00,0.91,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,76.51,12.00,1.03,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,78.31,16.00,0.74,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,79.81,16.00,1.04,[],0
