label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.84,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.31,8.00,0.85,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.81,8.00,0.81,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.61,6.00,0.88,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,8.11,6.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,8.00,0.83,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,8.00,0.87,r,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,12.31,8.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,13.81,12.00,0.76,b,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,15.31,12.00,0.83,r,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,16.81,16.00,0.95,b,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,18.61,16.00,0.93,r,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,19.81,16.00,1.03,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,21.31,16.00,0.73,b,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,22.51,16.00,0.74,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,24.01,16.00,0.74,r,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,25.81,16.00,0.73,r,0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,27.31,16.00,0.73,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,28.51,16.00,0.73,b,1
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,30.01,16.00,0.74,r,0
