,subj,roi,cond,depth,radius_band,accuracy,nVoxels
326,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.3228846153846154,10
327,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.2273333333333334,10
328,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.326448718,10
329,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.31523076923076926,10
330,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.330897436,10
331,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.2851666666666667,10
332,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.33864102564102566,10
333,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.2859615384615385,10
334,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.3005128205128205,10
335,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.2770512820512821,10
336,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.18782051282051287,5
337,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.22692307692307692,5
338,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.24166666666666672,10
339,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.25705128205128214,10
340,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.24883333333333332,10
341,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.3097820512820513,10
342,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.29928205128205126,10
343,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.27476923076923077,10
344,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.3287948717948719,10
345,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.26897435897435895,10
346,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.298474359,10
347,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.2715128205128205,10
348,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.21153846153846154,4
349,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.1243589743589744,4
350,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.35728205128205126,10
351,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.3625641025641025,10
352,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.3353461538461538,10
353,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.3088974358974359,10
354,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.3065128205128205,10
355,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.28882051282051285,10
356,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.321025641,10
357,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.28379487179487184,10
358,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.32374358974358985,10
359,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.315974359,10
396,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.16346153846153846,8
397,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.17051282051282055,8
398,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.2258717948717949,10
399,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.30085897435897435,10
400,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.19798717948717948,10
401,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.2675,10
402,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.2031666666666667,10
403,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.26114102564102565,10
404,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.19364102564102562,10
405,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.22580769230769235,10
406,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.19579487179487182,10
407,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.2232307692307693,10
408,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.289102564,8
409,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.289102564,8
410,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.21351282051282056,10
411,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.1967820512820513,10
412,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.22320512820512822,10
413,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.2970128205128205,10
414,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.21929487179487178,10
415,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.2535897435897436,10
416,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.20710256410256409,10
417,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.2601282051282051,10
418,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.2082948717948718,10
419,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.2423974358974359,10
420,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.25769230769230766,7
421,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.3301282051282052,7
422,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.259474359,10
423,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.32616666666666666,10
424,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.24456410256410255,10
425,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.2702692307692308,10
426,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.2571410256410256,10
427,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.26070512820512826,10
428,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.2237820512820513,10
429,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.27001282051282055,10
430,pnr579,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.2174102564102564,10
431,pnr579,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.26424358974358975,10
468,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.1717948717948718,8
469,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.233974359,8
470,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.1597564102564103,10
471,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.20188461538461538,10
472,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.18384615384615388,10
473,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.18258974358974364,10
474,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.18823076923076928,10
475,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.2001666666666667,10
476,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.175,10
477,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.16111538461538463,10
478,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.18141025641025638,10
479,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.17114102564102562,10
480,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.1564102564102564,7
481,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.21089743589743593,7
482,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.1823974358974359,10
483,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.21580769230769234,10
484,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.19147435897435897,10
485,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.27853846153846157,10
486,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.19730769230769232,10
487,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.20644871794871794,10
488,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.16870512820512823,10
489,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.1998333333333334,10
490,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.17919230769230776,10
491,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.23473076923076924,10
492,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.23653846153846156,6
493,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.2576923076923077,6
494,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.2696794871794872,10
495,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.2992307692307693,10
496,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.19165384615384615,10
497,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.2718461538461538,10
498,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.2228589743589744,10
499,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.19319230769230772,10
500,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.18096153846153848,10
501,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.2117179487179487,10
502,pnr668,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.1682051282051282,10
503,pnr668,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.2180128205128205,10
540,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.1807692307692308,8
541,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.16666666666666669,8
542,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.2446410256410256,10
543,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.16691025641025642,10
544,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.19508974358974357,10
545,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.2174230769230769,10
546,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.2229230769230769,10
547,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.26421794871794874,10
548,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.3101666666666667,10
549,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.2759102564102564,10
