,subj,roi,cond,depth,radius_band,accuracy,nVoxels
203,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-6,0.2005897435897436,10.0
204,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.1807692307692308,6.0
205,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.2576923076923077,6.0
206,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,1-2,0.21388461538461537,10.0
207,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,1-2,0.17984615384615385,10.0
208,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-3,0.18389743589743587,10.0
209,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-3,0.1868589743589744,10.0
210,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-4,0.18901282051282053,10.0
211,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-4,0.1807051282051282,10.0
212,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-5,0.1782692307692308,10.0
213,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-5,0.19046153846153846,10.0
214,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-6,0.19902564102564108,10.0
215,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-6,0.2345,10.0
216,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-1,0.1628205128205128,5.0
217,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-1,0.10192307692307692,5.0
218,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,1-2,0.18232051282051284,10.0
219,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,1-2,0.1729615384615385,10.0
220,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-3,0.13253846153846155,10.0
221,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-3,0.19438461538461538,10.0
222,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,3-4,0.08251282051282052,10.0
223,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,3-4,0.07971794871794873,10.0
224,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-5,0.1183846153846154,10.0
225,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-5,0.13142307692307692,10.0
226,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,5-6,0.13475641025641028,10.0
227,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,5-6,0.16434615384615384,10.0
228,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-1,0.2096153846153846,5.0
229,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-1,0.19487179487179485,5.0
230,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,1-2,0.18151282051282053,10.0
231,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,1-2,0.1956025641025641,10.0
232,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-3,0.17894871794871794,10.0
233,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-3,0.16192307692307695,10.0
234,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,3-4,0.1089871794871795,10.0
235,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,3-4,0.13447435897435897,10.0
236,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-5,0.04355128205128206,10.0
237,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-5,0.05888461538461539,10.0
238,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,5-6,0.07823076923076923,10.0
239,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,5-6,0.09819230769230769,10.0
240,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-1,0.19551282051282054,4.0
241,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-1,0.11025641025641025,4.0
242,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,1-2,0.19043589743589745,10.0
243,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,1-2,0.15971794871794873,10.0
244,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-3,0.18333333333333332,10.0
245,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-3,0.1911794871794872,10.0
246,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,3-4,0.19797435897435897,10.0
247,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,3-4,0.17430769230769233,10.0
248,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-5,0.08426923076923076,10.0
249,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-5,0.08553846153846155,10.0
250,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,5-6,0.08044871794871795,10.0
251,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,5-6,0.06612820512820514,10.0
252,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.10973076923076924,10.0
253,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.0883846153846154,10.0
254,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,1-2,0.22175641025641024,10.0
255,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,1-2,0.17162820512820512,10.0
256,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-3,0.17571794871794874,10.0
257,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-3,0.19139743589743588,10.0
258,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-4,0.20003846153846155,10.0
259,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-4,0.20115384615384616,10.0
260,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-5,0.1813205128205128,10.0
261,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-5,0.20893589743589744,10.0
262,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-6,0.1270128205128205,10.0
263,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-6,0.134,10.0
264,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.20256410256410257,10.0
265,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.18012820512820518,10.0
266,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,1-2,0.24697435897435902,10.0
267,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,middle,1-2,0.18943589743589745,10.0
268,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-3,0.21761538461538465,10.0
