,subj,roi,cond,depth,radius_band,accuracy,nVoxels
273,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-4,0.3833333333333334,30.0
274,pnr579,V1_tgt_rh_rad10_filled_deveined,center,deep,4-6,0.45,30.0
275,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-6,0.35444444444444445,30.0
276,pnr579,V1_tgt_rh_rad10_filled_deveined,center,middle,0-2,0.4344444444444444,23.0
277,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-2,0.32222222222222224,23.0
278,pnr579,V1_tgt_rh_rad10_filled_deveined,center,middle,2-4,0.49444444444444446,30.0
279,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-4,0.4133333333333334,30.0
280,pnr579,V1_tgt_rh_rad10_filled_deveined,center,middle,4-6,0.37555555555555553,30.0
281,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-6,0.3966666666666666,30.0
282,pnr579,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-2,0.45666666666666667,23.0
283,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-2,0.4377777777777778,23.0
284,pnr579,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-4,0.45888888888888885,30.0
285,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-4,0.40444444444444444,30.0
286,pnr579,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-6,0.4455555555555556,30.0
287,pnr579,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-6,0.3311111111111111,30.0
288,pnr668,V1_tgt_lh_rad10_filled_deveined,center,deep,0-2,0.45999999999999996,30.0
289,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-2,0.37333333333333335,30.0
290,pnr668,V1_tgt_lh_rad10_filled_deveined,center,deep,2-4,0.4166666666666667,30.0
291,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-4,0.4033333333333333,30.0
292,pnr668,V1_tgt_lh_rad10_filled_deveined,center,deep,4-6,0.42777777777777776,30.0
293,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-6,0.3144444444444444,30.0
294,pnr668,V1_tgt_lh_rad10_filled_deveined,center,middle,0-2,0.4822222222222222,29.0
295,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-2,0.36444444444444446,29.0
296,pnr668,V1_tgt_lh_rad10_filled_deveined,center,middle,2-4,0.39888888888888885,30.0
297,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-4,0.3622222222222222,30.0
298,pnr668,V1_tgt_lh_rad10_filled_deveined,center,middle,4-6,0.5111111111111111,30.0
299,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-6,0.3622222222222223,30.0
300,pnr668,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-2,0.5,29.0
301,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-2,0.48,29.0
302,pnr668,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-4,0.5266666666666666,30.0
303,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-4,0.51,30.0
304,pnr668,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-6,0.4255555555555556,30.0
305,pnr668,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-6,0.43888888888888894,30.0
306,pnr668,V1_tgt_rh_rad10_filled_deveined,center,deep,0-2,0.10555555555555558,30.0
307,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-2,0.2833333333333333,30.0
308,pnr668,V1_tgt_rh_rad10_filled_deveined,center,deep,2-4,0.13444444444444445,30.0
309,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-4,0.24000000000000005,30.0
310,pnr668,V1_tgt_rh_rad10_filled_deveined,center,deep,4-6,0.19111111111111112,30.0
311,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-6,0.14555555555555555,30.0
312,pnr668,V1_tgt_rh_rad10_filled_deveined,center,middle,0-2,0.061111111111111116,30.0
313,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-2,0.2177777777777778,30.0
314,pnr668,V1_tgt_rh_rad10_filled_deveined,center,middle,2-4,0.061111111111111116,30.0
315,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-4,0.2922222222222222,30.0
316,pnr668,V1_tgt_rh_rad10_filled_deveined,center,middle,4-6,0.15666666666666668,30.0
317,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-6,0.33444444444444443,30.0
318,pnr668,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-2,0.10555555555555556,29.0
319,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-2,0.29888888888888887,29.0
320,pnr668,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-4,0.11555555555555555,30.0
321,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-4,0.29333333333333333,30.0
322,pnr668,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-6,0.12666666666666668,30.0
323,pnr668,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-6,0.23777777777777778,30.0
324,pnr713,V1_tgt_lh_rad10_filled_deveined,center,deep,0-2,0.2888888888888889,30.0
325,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-2,0.29888888888888887,30.0
326,pnr713,V1_tgt_lh_rad10_filled_deveined,center,deep,2-4,0.23000000000000004,30.0
327,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-4,0.23111111111111113,30.0
328,pnr713,V1_tgt_lh_rad10_filled_deveined,center,deep,4-6,0.23222222222222225,30.0
329,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-6,0.21000000000000002,30.0
330,pnr713,V1_tgt_lh_rad10_filled_deveined,center,middle,0-2,0.16666666666666669,30.0
331,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-2,0.27,30.0
332,pnr713,V1_tgt_lh_rad10_filled_deveined,center,middle,2-4,0.25,30.0
333,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-4,0.24111111111111114,30.0
334,pnr713,V1_tgt_lh_rad10_filled_deveined,center,middle,4-6,0.23222222222222225,30.0
335,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-6,0.2622222222222222,30.0
336,pnr713,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-2,0.26222222222222225,30.0
337,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-2,0.26333333333333336,30.0
338,pnr713,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-4,0.2422222222222222,30.0
339,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-4,0.3055555555555555,30.0
340,pnr713,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-6,0.18000000000000002,30.0
341,pnr713,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-6,0.32222222222222224,30.0
342,pnr713,V1_tgt_rh_rad10_filled_deveined,center,deep,0-2,0.39777777777777784,27.0
343,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-2,0.3744444444444445,27.0
344,pnr713,V1_tgt_rh_rad10_filled_deveined,center,deep,2-4,0.2777777777777778,30.0
345,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-4,0.31000000000000005,30.0
346,pnr713,V1_tgt_rh_rad10_filled_deveined,center,deep,4-6,0.4377777777777777,30.0
347,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-6,0.40444444444444444,30.0
348,pnr713,V1_tgt_rh_rad10_filled_deveined,center,middle,0-2,0.32333333333333336,26.0
349,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-2,0.33222222222222225,26.0
350,pnr713,V1_tgt_rh_rad10_filled_deveined,center,middle,2-4,0.2944444444444445,30.0
351,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-4,0.31222222222222223,30.0
352,pnr713,V1_tgt_rh_rad10_filled_deveined,center,middle,4-6,0.3011111111111111,30.0
353,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-6,0.3322222222222223,30.0
354,pnr713,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-2,0.3366666666666667,26.0
355,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-2,0.3966666666666667,26.0
356,pnr713,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-4,0.39888888888888885,30.0
357,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-4,0.4322222222222222,30.0
358,pnr713,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-6,0.40888888888888886,30.0
359,pnr713,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-6,0.4811111111111111,30.0
360,pnr739,V1_tgt_lh_rad10_filled_deveined,center,deep,0-2,0.37777777777777777,20.0
361,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-2,0.4188888888888889,20.0
362,pnr739,V1_tgt_lh_rad10_filled_deveined,center,deep,2-4,0.4311111111111111,30.0
363,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-4,0.5044444444444445,30.0
364,pnr739,V1_tgt_lh_rad10_filled_deveined,center,deep,4-6,0.3344444444444445,30.0
365,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-6,0.34444444444444444,30.0
366,pnr739,V1_tgt_lh_rad10_filled_deveined,center,middle,0-2,0.3855555555555556,19.0
367,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-2,0.30333333333333334,19.0
368,pnr739,V1_tgt_lh_rad10_filled_deveined,center,middle,2-4,0.46333333333333326,30.0
369,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-4,0.4688888888888888,30.0
370,pnr739,V1_tgt_lh_rad10_filled_deveined,center,middle,4-6,0.48777777777777775,30.0
371,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-6,0.42444444444444446,30.0
372,pnr739,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-2,0.3166666666666667,19.0
373,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-2,0.4811111111111111,19.0
374,pnr739,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-4,0.3977777777777778,30.0
375,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-4,0.5233333333333333,30.0
376,pnr739,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-6,0.5055555555555555,30.0
377,pnr739,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-6,0.5022222222222222,30.0
378,pnr739,V1_tgt_rh_rad10_filled_deveined,center,deep,0-2,0.07111111111111112,16.0
379,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-2,0.08333333333333334,16.0
380,pnr739,V1_tgt_rh_rad10_filled_deveined,center,deep,2-4,0.07111111111111112,30.0
381,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-4,0.12555555555555556,30.0
382,pnr739,V1_tgt_rh_rad10_filled_deveined,center,deep,4-6,0.05111111111111111,30.0
383,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-6,0.03111111111111111,30.0
384,pnr739,V1_tgt_rh_rad10_filled_deveined,center,middle,0-2,0.25999999999999995,15.0
385,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-2,0.35555555555555557,15.0
386,pnr739,V1_tgt_rh_rad10_filled_deveined,center,middle,2-4,0.07333333333333333,30.0
387,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-4,0.13777777777777775,30.0
388,pnr739,V1_tgt_rh_rad10_filled_deveined,center,middle,4-6,0.05,30.0
389,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-6,0.03333333333333333,30.0
390,pnr739,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-2,0.2088888888888889,15.0
391,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-2,0.43,15.0
392,pnr739,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-4,0.42444444444444446,30.0
393,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-4,0.48888888888888893,30.0
394,pnr739,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-6,0.33,30.0
395,pnr739,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-6,0.23000000000000004,30.0
396,pnr756,V1_tgt_lh_rad10_filled_deveined,center,deep,0-2,0.32333333333333336,30.0
397,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-2,0.20222222222222225,30.0
398,pnr756,V1_tgt_lh_rad10_filled_deveined,center,deep,2-4,0.2777777777777778,30.0
399,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-4,0.1988888888888889,30.0
400,pnr756,V1_tgt_lh_rad10_filled_deveined,center,deep,4-6,0.27111111111111114,30.0
401,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-6,0.24888888888888894,30.0
402,pnr756,V1_tgt_lh_rad10_filled_deveined,center,middle,0-2,0.3411111111111112,30.0
403,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-2,0.3222222222222223,30.0
404,pnr756,V1_tgt_lh_rad10_filled_deveined,center,middle,2-4,0.3211111111111111,30.0
405,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-4,0.478888888888889,30.0
406,pnr756,V1_tgt_lh_rad10_filled_deveined,center,middle,4-6,0.3122222222222223,30.0
407,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-6,0.22000000000000003,30.0
408,pnr756,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-2,0.5611111111111111,30.0
409,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-2,0.46111111111111114,30.0
410,pnr756,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-4,0.4644444444444444,30.0
411,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-4,0.4466666666666666,30.0
412,pnr756,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-6,0.3733333333333334,30.0
413,pnr756,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-6,0.3677777777777778,30.0
414,pnr756,V1_tgt_rh_rad10_filled_deveined,center,deep,0-2,0.12444444444444444,30.0
415,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-2,0.2188888888888889,30.0
416,pnr756,V1_tgt_rh_rad10_filled_deveined,center,deep,2-4,0.17555555555555555,30.0
417,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-4,0.13555555555555557,30.0
418,pnr756,V1_tgt_rh_rad10_filled_deveined,center,deep,4-6,0.11444444444444443,30.0
419,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-6,0.22333333333333333,30.0
420,pnr756,V1_tgt_rh_rad10_filled_deveined,center,middle,0-2,0.09333333333333334,30.0
421,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-2,0.19666666666666668,30.0
422,pnr756,V1_tgt_rh_rad10_filled_deveined,center,middle,2-4,0.17555555555555555,30.0
423,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-4,0.18777777777777777,30.0
424,pnr756,V1_tgt_rh_rad10_filled_deveined,center,middle,4-6,0.07222222222222222,30.0
425,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-6,0.11333333333333333,30.0
426,pnr756,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-2,0.13444444444444445,30.0
427,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-2,0.2688888888888889,30.0
428,pnr756,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-4,0.1688888888888889,30.0
429,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-4,0.09,30.0
430,pnr756,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-6,0.09444444444444446,30.0
431,pnr756,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-6,0.15222222222222223,30.0
432,pnr822,V1_tgt_lh_rad10_filled_deveined,center,deep,0-2,0.20555555555555555,30.0
433,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-2,0.27444444444444444,30.0
434,pnr822,V1_tgt_lh_rad10_filled_deveined,center,deep,2-4,0.17555555555555555,30.0
435,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-4,0.23111111111111113,30.0
436,pnr822,V1_tgt_lh_rad10_filled_deveined,center,deep,4-6,0.2188888888888889,30.0
437,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-6,0.13666666666666666,30.0
438,pnr822,V1_tgt_lh_rad10_filled_deveined,center,middle,0-2,0.15666666666666668,30.0
439,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-2,0.26,30.0
440,pnr822,V1_tgt_lh_rad10_filled_deveined,center,middle,2-4,0.13444444444444445,30.0
441,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-4,0.22888888888888892,30.0
442,pnr822,V1_tgt_lh_rad10_filled_deveined,center,middle,4-6,0.19555555555555557,30.0
443,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-6,0.28111111111111114,30.0
444,pnr822,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-2,0.10222222222222221,30.0
445,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-2,0.22888888888888892,30.0
446,pnr822,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-4,0.2166666666666667,30.0
447,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-4,0.29444444444444445,30.0
448,pnr822,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-6,0.23666666666666666,30.0
449,pnr822,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-6,0.2833333333333333,30.0
