,subj,roi,cond,depth,radius_band,accuracy,nVoxels
79,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,deep,3-4,0.3217948717948718,10.0
80,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-5,0.24423076923076925,10.0
81,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-5,0.19615384615384618,10.0
82,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,deep,5-6,0.1807692307692308,10.0
83,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,deep,5-6,0.2275641025641026,10.0
84,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-1,0.21730769230769234,10.0
85,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-1,0.14807692307692308,10.0
86,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,1-2,0.2532051282051282,10.0
87,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,1-2,0.17884615384615385,10.0
88,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-3,0.1858974358974359,10.0
89,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-3,0.30512820512820515,10.0
90,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,3-4,0.3,10.0
91,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,3-4,0.20192307692307693,10.0
92,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-5,0.25961538461538464,10.0
93,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-5,0.28205128205128205,10.0
94,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,middle,5-6,0.2032051282051282,10.0
95,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,middle,5-6,0.2641025641025641,10.0
96,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-1,0.21153846153846154,10.0
97,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-1,0.258974358974359,10.0
98,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,1-2,0.24871794871794872,10.0
99,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,1-2,0.2108974358974359,10.0
100,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-3,0.266025641025641,10.0
101,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-3,0.3198717948717949,10.0
102,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,3-4,0.28076923076923077,10.0
103,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,3-4,0.2711538461538462,10.0
104,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-5,0.25064102564102564,10.0
105,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-5,0.2032051282051282,10.0
106,pnr161,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,5-6,0.23653846153846153,10.0
107,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,5-6,0.30320512820512824,10.0
108,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.1980769230769231,10.0
109,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.2243589743589743,10.0
110,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,1-2,0.23269230769230767,10.0
111,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,1-2,0.23461538461538461,10.0
112,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-3,0.2282051282051282,10.0
113,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-3,0.23461538461538461,10.0
114,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-4,0.34423076923076923,10.0
115,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-4,0.31474358974358974,10.0
116,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-5,0.2647435897435898,10.0
117,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-5,0.2897435897435897,10.0
118,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-6,0.29551282051282046,10.0
119,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-6,0.1948717948717949,10.0
120,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.2557692307692308,10.0
121,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.2980769230769231,10.0
122,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,1-2,0.36666666666666664,10.0
123,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,1-2,0.2967948717948718,10.0
124,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-3,0.32051282051282054,10.0
125,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-3,0.19423076923076926,10.0
126,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-4,0.19487179487179487,10.0
127,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-4,0.24230769230769234,10.0
128,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-5,0.358974358974359,10.0
129,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-5,0.2602564102564103,10.0
130,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-6,0.30512820512820515,10.0
131,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-6,0.30448717948717946,10.0
132,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.3358974358974359,10.0
133,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.31217948717948724,10.0
134,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,1-2,0.2884615384615385,10.0
135,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,1-2,0.3544871794871795,10.0
136,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-3,0.30256410256410254,10.0
137,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-3,0.2730769230769231,10.0
138,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-4,0.35128205128205126,10.0
139,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-4,0.30641025641025643,10.0
140,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-5,0.33910256410256406,10.0
141,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-5,0.3128205128205129,10.0
142,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-6,0.3275641025641026,10.0
143,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-6,0.30641025641025643,10.0
144,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-1,0.18717948717948718,8.0
145,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-1,0.1423076923076923,8.0
146,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,1-2,0.32051282051282054,10.0
147,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,1-2,0.225,10.0
148,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-3,0.3076923076923077,10.0
149,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-3,0.25064102564102564,10.0
150,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,3-4,0.13269230769230772,10.0
151,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,3-4,0.24230769230769234,10.0
152,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-5,0.18782051282051285,10.0
153,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-5,0.26474358974358975,10.0
154,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,5-6,0.3217948717948718,10.0
155,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,5-6,0.24166666666666664,10.0
156,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-1,0.29551282051282046,7.0
157,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-1,0.20512820512820515,7.0
158,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,1-2,0.29615384615384616,10.0
159,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,1-2,0.17948717948717952,10.0
160,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-3,0.3512820512820513,10.0
161,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-3,0.38910256410256416,10.0
162,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,3-4,0.31923076923076926,10.0
163,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,3-4,0.3044871794871795,10.0
164,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-5,0.22051282051282053,10.0
165,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-5,0.33653846153846156,10.0
166,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,5-6,0.26730769230769236,10.0
167,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,5-6,0.29679487179487185,10.0
168,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-1,0.24871794871794872,6.0
169,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-1,0.25576923076923075,6.0
170,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,1-2,0.25,10.0
171,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,1-2,0.3205128205128206,10.0
172,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-3,0.20192307692307693,10.0
173,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-3,0.29551282051282046,10.0
174,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,3-4,0.2474358974358975,10.0
175,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,3-4,0.3275641025641026,10.0
176,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-5,0.34294871794871795,10.0
177,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-5,0.35192307692307695,10.0
178,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,5-6,0.3826923076923077,10.0
179,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,5-6,0.30512820512820515,10.0
180,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.24166666666666664,10.0
181,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.1871794871794872,10.0
182,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,1-2,0.20384615384615387,10.0
183,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,1-2,0.2294871794871795,10.0
184,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-3,0.21282051282051287,10.0
185,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-3,0.2865384615384615,10.0
186,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-4,0.2032051282051282,10.0
187,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-4,0.26474358974358975,10.0
188,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-5,0.13333333333333336,10.0
189,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-5,0.2506410256410257,10.0
190,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-6,0.21794871794871798,10.0
191,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-6,0.27435897435897433,10.0
192,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.23525641025641025,10.0
193,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.22692307692307692,10.0
194,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,1-2,0.35961538461538467,10.0
195,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,1-2,0.2826923076923077,10.0
196,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-3,0.2711538461538462,10.0
197,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-3,0.14102564102564102,10.0
198,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-4,0.22628205128205128,10.0
199,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-4,0.33653846153846156,10.0
200,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-5,0.21923076923076926,10.0
201,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-5,0.2730769230769231,10.0
202,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-6,0.24423076923076925,10.0
203,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-6,0.1634615384615385,10.0
204,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.2865384615384616,10.0
205,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.2743589743589744,10.0
206,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,1-2,0.2506410256410257,10.0
207,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,1-2,0.3358974358974359,10.0
208,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-3,0.17820512820512818,10.0
209,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-3,0.3512820512820513,10.0
210,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-4,0.34615384615384615,10.0
211,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-4,0.2814102564102564,10.0
212,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-5,0.29615384615384616,10.0
213,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-5,0.2647435897435898,10.0
214,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-6,0.30576923076923074,10.0
215,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-6,0.29551282051282046,10.0
216,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-1,0.14038461538461539,10.0
217,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-1,0.1,10.0
218,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,1-2,0.14679487179487177,10.0
219,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,1-2,0.23461538461538461,10.0
220,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-3,0.1564102564102564,10.0
221,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-3,0.16474358974358977,10.0
222,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,3-4,0.13974358974358975,10.0
223,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,3-4,0.15705128205128208,10.0
224,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-5,0.2025641025641026,10.0
225,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-5,0.22564102564102567,10.0
226,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,5-6,0.14935897435897438,10.0
227,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,5-6,0.1544871794871795,10.0
228,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-1,0.16474358974358977,10.0
229,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-1,0.17115384615384616,10.0
230,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,1-2,0.11730769230769231,10.0
231,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,1-2,0.22692307692307692,10.0
232,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-3,0.1794871794871795,10.0
233,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-3,0.20512820512820512,10.0
234,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,3-4,0.10897435897435896,10.0
235,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,3-4,0.1544871794871795,10.0
236,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-5,0.17115384615384616,10.0
237,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-5,0.14807692307692308,10.0
238,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,5-6,0.23333333333333334,10.0
239,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,5-6,0.11666666666666665,10.0
240,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-1,0.17115384615384616,10.0
241,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-1,0.18653846153846157,10.0
242,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,1-2,0.14038461538461539,10.0
243,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,1-2,0.23269230769230767,10.0
244,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-3,0.27179487179487183,10.0
245,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-3,0.18782051282051285,10.0
246,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,3-4,0.1948717948717949,10.0
247,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,3-4,0.23461538461538461,10.0
248,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-5,0.1801282051282051,10.0
249,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-5,0.15064102564102566,10.0
250,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,5-6,0.18910256410256412,10.0
251,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,5-6,0.23525641025641025,10.0
252,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.19551282051282054,8.0
253,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.1717948717948718,8.0
254,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,1-2,0.09487179487179487,10.0
255,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,1-2,0.11730769230769231,10.0
256,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-3,0.21666666666666665,10.0
257,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-3,0.2570512820512821,10.0
258,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-4,0.20192307692307696,10.0
259,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-4,0.2025641025641026,10.0
260,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-5,0.19423076923076926,10.0
261,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-5,0.18653846153846154,10.0
262,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-6,0.10192307692307694,10.0
263,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-6,0.20512820512820512,10.0
264,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.1948717948717949,7.0
265,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.21025641025641026,7.0
266,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,1-2,0.24230769230769234,10.0
267,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,1-2,0.1564102564102564,10.0
268,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-3,0.24230769230769234,10.0
