,subj,roi,cond,depth,radius_band,accuracy,nVoxels
78,pnr161,V1_tgt_lh_rad10_filled_deveined,center,deep,3-4,0.15666666666666668,10.0
79,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,deep,3-4,0.2411111111111111,10.0
80,pnr161,V1_tgt_lh_rad10_filled_deveined,center,deep,4-5,0.1988888888888889,10.0
81,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-5,0.2088888888888889,10.0
82,pnr161,V1_tgt_lh_rad10_filled_deveined,center,deep,5-6,0.22000000000000003,10.0
83,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,deep,5-6,0.10555555555555556,10.0
84,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,0-1,0.2,10.0
85,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-1,0.1988888888888889,10.0
86,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,1-2,0.13444444444444445,10.0
87,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,1-2,0.16666666666666669,10.0
88,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,2-3,0.17555555555555555,10.0
89,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-3,0.21000000000000002,10.0
90,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,3-4,0.14555555555555558,10.0
91,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,3-4,0.16444444444444445,10.0
92,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,4-5,0.16555555555555554,10.0
93,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-5,0.2177777777777778,10.0
94,pnr161,V1_tgt_lh_rad10_filled_deveined,center,middle,5-6,0.12222222222222223,10.0
95,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,middle,5-6,0.23555555555555557,10.0
96,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-1,0.09222222222222223,10.0
97,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-1,0.18555555555555556,10.0
98,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,1-2,0.13444444444444442,10.0
99,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,1-2,0.22333333333333333,10.0
100,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-3,0.16444444444444445,10.0
101,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-3,0.16333333333333336,10.0
102,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,3-4,0.16555555555555554,10.0
103,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,3-4,0.16666666666666669,10.0
104,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-5,0.12666666666666665,10.0
105,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-5,0.17555555555555558,10.0
106,pnr161,V1_tgt_lh_rad10_filled_deveined,center,superficial,5-6,0.12555555555555556,10.0
107,pnr161,V1_tgt_lh_rad10_filled_deveined,surround,superficial,5-6,0.2111111111111111,10.0
108,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,0-1,0.16666666666666669,10.0
109,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-1,0.18777777777777777,10.0
