,subj,roi,cond,depth,radius_band,accuracy,nVoxels
53,pnr161,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.2660256410256411,30.0
54,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.28205128205128205,30.0
55,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.258974358974359,30.0
56,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.36153846153846153,30.0
57,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.38461538461538464,30.0
58,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.2948717948717949,30.0
59,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.19807692307692307,30.0
60,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.3525641025641026,30.0
61,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.3679487179487179,30.0
62,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.4217948717948718,30.0
63,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.42243589743589743,30.0
64,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.40769230769230774,30.0
65,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.36794871794871803,30.0
66,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.3974358974358974,30.0
67,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.47307692307692306,30.0
68,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.5076923076923077,30.0
69,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.4217948717948718,30.0
70,pnr161,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.4237179487179487,30.0
71,pnr161,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.4935897435897435,30.0
72,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.26538461538461544,30.0
73,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.3205128205128205,30.0
74,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.2897435897435897,30.0
75,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.3826923076923077,30.0
76,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.2884615384615385,30.0
77,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.35833333333333334,30.0
78,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.44423076923076926,30.0
79,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.35064102564102567,30.0
80,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.5141025641025642,30.0
81,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.5474358974358975,30.0
82,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.37628205128205133,30.0
83,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.46987179487179487,30.0
84,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.46923076923076923,29.0
85,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.5384615384615385,29.0
86,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.3897435897435898,30.0
87,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-4,0.5384615384615384,30.0
88,pnr256,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-6,0.5,30.0
89,pnr256,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.5551282051282052,30.0
90,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.3525641025641026,30.0
91,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.33653846153846156,30.0
92,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.2814102564102564,30.0
93,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.22692307692307692,30.0
94,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.35064102564102567,30.0
95,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.2666666666666667,30.0
96,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.40705128205128205,30.0
97,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.33653846153846156,30.0
98,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.3730769230769231,30.0
99,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.3826923076923077,30.0
100,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.39871794871794874,30.0
101,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.33653846153846156,30.0
102,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.39871794871794874,30.0
103,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.46217948717948715,30.0
104,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.39294871794871794,30.0
105,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.43076923076923074,30.0
106,pnr256,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.39871794871794874,30.0
107,pnr256,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.5006410256410256,30.0
108,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.18012820512820515,30.0
109,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.2782051282051282,30.0
110,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.19743589743589746,30.0
111,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.2358974358974359,30.0
112,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.25769230769230766,30.0
113,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.20448717948717948,30.0
114,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.13333333333333333,30.0
115,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.21923076923076926,30.0
116,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.17115384615384616,30.0
117,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.25769230769230766,30.0
118,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.2576923076923077,30.0
119,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.1108974358974359,30.0
120,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.2358974358974359,30.0
121,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.35064102564102567,30.0
122,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.26410256410256416,30.0
123,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-4,0.20384615384615384,30.0
124,pnr328,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-6,0.21217948717948718,30.0
125,pnr328,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.3435897435897436,30.0
126,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.17243589743589746,29.0
127,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.17884615384615388,29.0
128,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.26538461538461544,30.0
129,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.2903846153846154,30.0
130,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.21858974358974362,30.0
131,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.2891025641025641,30.0
132,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.26666666666666666,28.0
133,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.17051282051282052,28.0
134,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.2814102564102564,30.0
135,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.3596153846153846,30.0
136,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.29679487179487185,30.0
