,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,NULL.1,theta first half all,theta first half F,tgt_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,NULL.2,theta second half all,theta second half F,tgt_theta_second_half p-val,sur_theta p-val,sur_theta_first_half p-val,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
346,-94.06,40.12,12.0,0.68,8.75,60.0,5.65272856,6.78120422,-1.11597013,6.10523272,4.35579872,7.47635412,0.00638181,15.12,8.61926651,5.97854662,5.82850361,7.19942999,-4.92868519,2.7786746,1.51819444,4.18294144,6.37653923,4.1684289,6.66235542,0.01001496,7.59869289,-13.51550484,-10.17046452,7.32832813,14.78754234,1.09040523,16.71768761,12.20568466,13.04112148,5.44826794,3.10477948,0.07886258,4.07915497,1.87406874,5.8392725,4.24823236,0.8912586,0.79265386,2.40848565,1.83318102,3.0772562,2.7798357,15.35287666,0.00010318,0.00619979,0.05262195,0.00018037,15.15711117,8.63411808,10.00870323,9.0762291,-2.89685893,0.68998522,6.32470083,6.638381,0.72168922,0.12096067,0.72808192,5.75174856,-29.40811157,5.45463943,2.01954722,-1.9009608,-1.65367472,0.79793024,11.81549644,-7.31853771,13.58819962,0.0002422,5.47803783,4.51336575,-10.2909441,6.10132742,13.09220219,8.92469597,12.81565094,1.7351768,-0.58617735,0.08378654,0.77230146,2.2836616,-1.66295481,-3.94661641,3.67589998,0.05634869,11.74135113,-16.23585701,-27.97720718,8.85432625,4.19,4.61
347,-93.66,40.71,9.0,0.48,8.46,69.0,3.14941931,1.95470071,3.26958156,3.30600309,2.91992617,11.7246809,0.00064635,8.09,0.2442899,6.1160078,-3.51680541,1.17365491,3.57976031,3.96541548,5.36041355,6.56698036,3.34367013,2.97850609,12.51418114,0.00042593,-0.32399547,7.0296402,7.45836544,-1.42087388,3.570328,7.58319712,6.86542368,-9.84071922,4.74679375,2.84916568,3.73726869,0.05395003,1.84087586,2.72347808,5.04509926,1.99328494,0.94932246,1.86870897,3.72580004,1.77137363,1.34456766,2.36013865,8.47435856,0.00378234,9.009e-05,0.00287128,0.01243197,-0.1707588,5.82871008,0.72558069,0.36063561,6.60716009,6.74324608,8.17066765,-11.35571384,-1.32962227,1.49750173,0.2213989,4.05644941,9.44871235,-0.25783643,-2.13075256,6.53683472,4.18986464,2.05094814,2.21891332,0.01465692,0.00015654,0.99002052,-2.24831486,2.49204493,17.73730278,1.5549798,0.56171978,1.39692199,8.00044918,-2.57219362,-0.06399997,0.00365158,0.95182886,-0.17245464,-2.50639486,-2.33394003,4.12876654,0.04322178,8.39643097,8.41694546,0.020515,0.0005264,4.19,4.61
348,-93.66,40.71,4.0,0.0,8.46,67.0,1.62663841,2.68461442,3.24030089,3.11060381,2.6655395,11.75928211,0.00063461,7.38,5.16715384,4.14733076,-0.00661003,3.59285665,3.84234762,-0.0742469,2.02014661,1.59723592,3.00050545,2.58482599,10.91103077,0.00099621,-0.84232742,2.42269015,1.95821452,-0.35974982,0.02715034,5.5573101,1.43300533,1.21572769,-1.07655215,1.14723706,0.79973632,0.37173531,2.73225713,2.07081676,5.11480713,1.42783463,4.8952198,2.34059763,3.77069855,3.34085226,4.09759045,3.30676484,16.20679283,6.673e-05,0.00046937,0.60046183,5.166e-05,-0.80950177,3.49752736,-0.47988799,-2.12228227,9.03970528,2.44020796,7.5038991,4.58829021,-0.2305114,0.05272182,0.81844886,3.93249702,2.27792358,5.49339819,0.61635154,7.68778229,6.9910202,0.44716737,-0.54738218,0.2331201,0.05487772,0.8148402,-4.13736248,1.25989008,7.15447855,2.31397486,0.14949434,2.5626092,3.99634814,-0.15449283,-1.45226502,2.15015745,0.14292907,-0.68107748,-1.79969501,-1.11861753,5.0878582,0.02496246,3.83395171,5.26092148,1.42696965,1.30899096,4.2,4.48
349,-93.0,41.07,1.0,0.0,7.68,69.0,4.76881504,3.12816691,2.78946066,-0.86505634,2.45534658,8.96687603,0.00282908,7.78,2.71284938,3.17460799,4.64606714,5.82594681,2.95983648,3.93106103,3.07592988,3.44126058,-0.69931924,3.22657466,15.00586891,0.00011548,7.67755604,0.46571881,2.61832643,1.02891469,2.5336256,2.23524761,1.04649806,-1.22700965,-4.03901243,1.36972511,0.90779167,0.34130351,1.12048125,4.86994886,6.25696754,3.47058129,5.30304909,4.8107276,3.70560384,3.45810986,3.34080267,4.03332615,19.88606262,1.041e-05,0.00397388,0.59256222,1.643e-05,0.97501665,5.7960639,2.6927402,3.50729227,2.2092216,5.51793957,2.71471262,1.47182572,3.92492056,13.38658047,0.00026922,2.35657859,4.36448288,6.24015188,-0.0049896,6.20640135,-1.60036778,3.82617378,1.25272059,3.69673681,12.33168221,0.00046904,14.79611969,0.02773388,4.37325573,4.28477859,3.46267247,3.64026475,3.76550698,5.64063501,5.70272446,30.04161453,6e-08,-0.23897007,-0.81386924,-0.57489914,7.67288685,0.00602798,7.21133804,8.28098774,1.06964993,0.95434672,6.28,0.0
350,-89.86,36.23,20.0,0.0,0.96,28.0,1.02690685,-0.16295189,2.49765825,0.88736534,1.06224465,0.94915301,0.33021281,10.35,-4.82630157,-0.68953532,3.56041384,1.90176594,2.40020061,3.88955975,1.86914349,0.74529588,0.74713725,1.06534243,0.94189996,0.33206807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.52106166,3.08827591,-8.16930103,-0.49771121,6.80481863,1.32438993,4.76512671,1.38506269,2.99255347,1.68878472,0.73552787,0.39155786,0.31550484,1.0,0.16681318,-0.4568617,2.29752135,-5.22995043,0.16153933,0.05078087,-3.68232751,2.65927887,4.0655055,-0.85934508,0.36471313,0.54606312,6.29766703,1.07638121,-2.59007692,-1.63243294,4.94151878,6.18004179,4.16817284,2.50433755,1.71087706,1.49163425,0.22230533,-0.66955447,2.79813147,-5.80333138,3.72222137,5.21868515,-4.09166145,4.89539003,1.07015467,-0.03068851,0.00044484,0.98317795,18.91074371,14.65656185,-4.25418139,1.40943706,0.23628121,-5.73716593,-7.52332258,-1.78615654,1.02573502,4.81,3.89
351,-93.37,40.71,20.0,0.86,8.04,53.0,-32.29442978,-55.97597885,-22.10173988,-21.17363739,-32.88644791,4.06706858,0.04404187,154.74,-46.8833046,-3.0328598,-107.18382263,-35.21419907,7.7829051,-19.66257095,-34.904953,-47.45694351,-20.27062798,-34.05772781,4.27017355,0.03909188,-45.06226349,-94.42095184,-117.42443085,-49.11906433,1.08151817,-31.81761169,-270.04873657,-104.87028503,-72.49967194,-87.04414368,6.05339289,0.01432141,13.32925606,4.09307051,7.30382013,5.05770159,2.69501495,7.5087285,4.78289366,11.25265217,4.6462512,6.73430252,13.34846973,0.00028938,0.05694993,0.02359036,0.00058415,-64.23623657,34.09686279,-51.82210541,-102.82684326,-14.23403645,15.81344128,-206.99716187,-65.80818939,-37.09391022,3.07068515,0.08008028,-31.01750755,-101.04573059,-51.24716187,-3.22784424,49.72751999,35.43735504,1.62978375,-53.37843323,2.74089241,0.01710501,0.89597579,27.75081825,-67.76944733,4.92138338,-3.51766801,-24.80088997,-25.02949715,-113.52590179,-32.04806519,-10.44955635,0.24935696,0.61765883,13.44699955,9.73229218,-3.71470809,1.53797007,0.21608758,29.87926483,30.76762772,0.88836324,0.06886803,4.17,4.56
352,-92.68,40.71,16.0,0.78,7.04,46.0,8.02395248,10.25474167,6.22444487,11.62355995,9.03167439,31.9963932,2e-08,15.15,9.81176186,9.2110548,8.91154003,6.9966712,6.11756039,7.09429979,11.17829514,5.45530272,11.67220211,8.48580456,27.36528206,2.1e-07,12.36986732,9.24274349,9.73216915,13.23759365,14.66545773,7.92513895,8.19590759,23.04291916,21.26483917,13.28410625,19.01180458,1.673e-05,-0.68408471,3.4232769,5.632761,3.39315748,3.70453358,5.91998005,4.36120605,3.94202471,4.91734982,3.84173274,9.03156948,0.00280319,4e-08,1.439e-05,0.00082203,21.91000557,11.80894756,14.13445568,10.02513504,-1.10897458,12.27555847,4.54799652,7.68743706,-1.46745479,0.50110614,0.47921063,-0.41028696,0.26890376,14.35004044,2.41394806,7.82979822,8.72982121,2.749722,14.40308285,-5.29296255,6.6912961,0.00985534,7.0519762,8.34094048,0.99697351,8.54445267,9.97130108,6.09776163,8.77330112,13.19035816,-3.67660666,3.21142602,0.0734851,6.3843565,3.69593835,-2.68841839,1.67380905,0.1969479,26.57836914,15.31584072,-11.26252842,1.68387806,4.18,4.41
353,-92.8,40.71,14.0,0.63,7.21,57.0,5.00211,3.88666797,4.01636219,5.40457916,4.57742977,25.60029984,5.2e-07,8.58,5.51802969,5.93604088,3.89398241,5.48535824,6.27355862,-0.37374175,5.45284367,3.15536904,5.52537251,4.53621626,24.82156754,7.6e-07,6.64007807,5.18991852,6.130651,2.48646951,3.2790432,2.88510156,3.50449491,-1.71537006,4.61066008,3.66422629,5.53181171,0.0191807,2.00708365,5.04055691,4.03822231,4.08928776,6.37831259,7.41515398,3.18930507,1.13377607,6.20907164,4.38458538,17.39915848,3.642e-05,1.2e-07,0.00261191,2.98e-06,9.71075344,6.53846025,5.02673292,-0.17361736,6.84008121,7.10298967,4.7679286,-7.56497622,-1.46500635,1.58815825,0.20793902,6.41332912,5.28140116,1.01957726,4.33505535,6.44066286,6.22551107,1.32804298,1.11244929,-1.39061213,1.42689276,0.23260899,1.73994648,6.73258352,9.89857197,4.20020914,4.52635145,2.92009401,5.61093283,4.66561747,-0.40060624,0.11909921,0.73009983,2.08682156,0.48715463,-1.59966695,1.83476782,0.17679324,-10.7667532,-11.94343281,-1.17667937,0.54934144,4.18,4.41
354,-92.8,41.07,12.0,0.44,7.39,65.0,4.76558065,5.68248367,7.45032787,6.88496256,6.19583893,50.4344101,0.0,8.28,5.95913696,6.13381195,6.59426165,8.85146523,4.89837694,3.53646517,5.80016994,5.59198809,6.77557516,6.00967884,46.15026855,0.0,6.27667093,8.40274906,10.05401039,3.42140746,7.05899429,7.36100864,10.57112312,8.5056591,8.18255901,7.75159407,28.03990555,2e-07,4.83897495,8.77688885,1.67279005,3.99303532,3.89613628,2.3938055,1.31464481,4.91288805,4.78937674,4.06132793,17.3479538,3.738e-05,0.0,1.7e-07,5.38e-06,10.38819504,7.20627594,2.45399714,-0.89327836,6.0824275,4.88428211,5.03700352,12.62013149,-0.9630065,0.73058182,0.39293808,10.05289364,9.29655838,5.54657269,9.08665752,14.20215607,4.75409269,3.16528964,3.31702709,0.54785645,0.24110906,0.62353434,-1.74706495,10.21109295,8.31224251,2.59776592,1.025123,5.59019279,9.16545963,1.50912976,-2.13542581,3.72613835,0.05390304,0.14897335,-0.72982848,-0.87880182,2.82646513,0.09397607,-8.6311779,-9.93596554,-1.30478752,0.71051776,4.19,4.26
355,-92.8,41.07,5.0,0.29,7.39,69.0,4.93353653,3.14817667,4.92882395,2.82878613,3.95983076,20.66040611,6.28e-06,8.27,7.08025885,1.57192218,5.30457115,3.41176248,8.05876827,3.86051321,2.65048146,3.93616128,2.93378592,4.30771303,24.11360741,1.09e-06,4.88847685,4.63822985,4.49232149,-1.11685503,7.76924419,2.96515751,11.4840126,-1.37236774,3.58778572,4.14429665,8.16088772,0.00451436,6.01189899,4.74427128,3.95868969,6.45673418,1.84123397,1.9876436,5.83571529,2.59649539,3.4857986,4.09795141,16.16208839,6.826e-05,3.29e-06,0.00335115,3.971e-05,4.2054286,1.95760965,1.09942567,3.37563491,0.55807465,4.01814032,3.31833053,6.96177149,0.35216454,0.09550968,0.75736277,6.85545397,3.76497197,7.80078983,5.83408833,4.42310429,0.75623602,10.65345573,0.07991745,2.1261971,3.63186502,0.05702398,10.85511303,9.03460503,2.53865409,0.60316497,6.22375345,2.74334407,9.21559715,-2.19430661,2.05058336,3.45784211,0.06330144,-0.27563366,-0.97339618,-0.69776255,9.83841705,0.00191453,1.71209562,0.26738638,-1.44470918,1.36908662,4.19,4.13
356,-92.21,41.0,2.0,0.0,6.51,70.0,3.880656,3.00868869,3.60762215,1.30085301,2.94945502,21.96127892,3.24e-06,5.97,1.46046233,5.27822685,6.16480541,4.14330578,1.32902253,2.13725328,2.48252153,5.6413722,1.31897378,3.32510972,27.99995232,1.5e-07,6.28612041,5.53204012,1.60066891,-1.07405305,4.32555056,1.08584821,11.83300877,1.50365579,1.1375711,3.57757568,13.09797096,0.00033539,1.47811699,4.82222509,2.19747639,2.77554345,4.84366751,1.63894463,2.99716234,2.59729886,2.3326726,2.85082507,12.98724365,0.00034895,3.37e-06,0.00094684,0.00036795,8.31821346,6.13718319,2.00940847,2.52724218,-0.11055405,0.10580457,2.77868366,2.88664198,1.82343161,4.99939299,0.02561782,2.44109893,3.24182081,3.63062596,0.86277431,7.44034147,2.35491276,7.42084265,2.55239844,2.49488902,9.55113888,0.00206407,5.87242413,7.42780399,0.2946007,0.17158616,5.04832697,1.20816827,7.82981491,2.15411639,2.51804495,9.95265102,0.00166329,-0.40518293,-1.27056229,-0.86537933,21.57326508,5.52e-06,-8.84479809,-10.35911751,-1.51431918,1.9741869,6.28,0.0
357,-89.31,36.94,19.0,0.86,0.43,61.0,5.84035206,4.83700275,6.7544446,5.08824062,5.63001013,27.74220657,1.8e-07,10.14,5.4039216,8.89317226,7.24552155,6.35803366,8.63237762,1.02902758,4.02876949,5.79672432,5.15572071,5.83230305,29.37385178,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.12152481,12.52443981,15.70921326,6.96919441,10.79999924,5.09507513,10.32517815,16.20982933,9.47173977,11.68010807,37.7149353,0.0,1.9e-07,1.0,1e-08,6.55244684,7.20098734,4.27558756,7.96193647,8.30221081,-6.16318941,0.58622712,8.98554802,-0.13251625,0.00921297,0.92355596,8.9602766,5.48155117,8.68278503,-0.05992568,5.94909668,2.50574565,7.7896862,14.4193821,1.54595339,1.27868223,0.25846656,10.95939159,8.15664005,3.09193277,4.04920053,3.75054455,6.33607864,6.6404562,3.3140521,0.73984432,0.29076251,0.58987503,21.31361389,20.60853195,-0.70508033,0.04732823,0.8279575,-3.95914149,-4.76625347,-0.8071118,0.52067375,4.82,3.63
358,-89.86,36.94,0.0,0.86,1.19,39.0,-18.32079697,-26.50449753,-10.02817059,-13.11771488,-16.99279594,3.53498888,0.06042931,85.76,-14.59008503,-28.78632164,-15.72959518,-53.18131638,-12.16361237,-6.33996487,-6.4651618,-4.77027559,-12.36032677,-17.13691902,3.50834656,0.06140623,-24.63486862,-68.62488556,-58.10091019,-36.32340622,-26.69585228,-40.48163986,-156.03959656,-61.31159973,-57.70495605,-58.82086945,9.24528503,0.00252381,11.01323414,9.3437767,26.1446209,15.07100773,6.76330996,12.96777916,18.19787788,20.85284424,19.04896545,15.47377968,22.91999626,2.3e-06,0.0721737,0.00381935,5.3e-07,-24.80282211,10.76419067,-23.41536331,-42.88419342,7.40813828,-13.26597404,-105.72816467,-26.33022308,-14.24612331,1.46710849,0.2261427,-20.28630447,-47.64914703,-5.43552542,-8.75015545,-6.50917196,32.05690384,-3.75186658,-11.09482288,4.26748514,0.13433573,0.71407049,26.27810287,-48.08127213,12.16150379,9.88990879,-31.99416542,-30.69737625,-52.39744568,-12.98571491,-4.8568449,0.17603086,0.67491383,15.72787571,15.06928825,-0.65858746,0.05620546,0.81279207,25.45654678,19.83379555,-5.62275171,1.5217284,6.28,0.0
359,-92.3,39.82,20.0,0.0,6.05,57.0,6.17527723,7.53390455,12.9317627,13.45566845,10.02415276,13.9412241,0.00020121,25.48,23.31258392,-2.46004558,13.72329521,0.97973299,0.26145718,12.3165493,10.32363796,7.27492762,12.78429794,8.7153244,10.50761318,0.0012355,-4.88537121,34.25064087,-13.11294651,17.55731392,33.43350983,9.72719479,-10.00645733,3.76900244,20.85113144,10.16582584,4.53120995,0.03392142,-1.90081728,9.29252815,6.42170906,12.90677261,-4.69120407,5.8290205,0.53178459,10.55972672,6.2869029,5.0212431,3.37891459,0.06670038,0.00044356,0.04155003,0.04753855,-1.76486826,18.42194366,-4.84908867,29.52764893,5.3055315,5.05268812,-4.95251751,8.16597176,-6.26649714,3.24500728,0.07199945,1.44075215,42.03245163,14.24752426,6.62901926,19.56263733,12.44683838,3.82994866,1.37455094,-0.39338398,0.01324208,0.90841376,-1.12676299,11.70259285,-3.97490978,3.124861,14.12330818,12.71146297,-2.9879272,12.39437199,-7.33035612,4.5339613,0.03351852,8.06171608,7.49149847,-0.57021803,0.08147733,0.77554257,29.38090706,38.89442444,9.51351643,0.9772386,4.18,4.19
360,-91.6,40.44,19.0,0.74,5.35,68.0,6.64402485,3.36914897,7.49030304,8.03764915,6.38528156,6.86812925,0.00893169,23.12,15.80584621,-9.81735516,-2.75705838,5.50444412,13.87870884,6.10152149,7.56348658,9.71397591,7.56840324,5.94537926,6.01703024,0.01437004,-16.50881958,28.09130859,-5.03506947,8.53604698,31.5939579,28.10053825,29.06214523,-5.89753723,11.89614391,12.19209766,9.30594063,0.00244354,-1.42539263,-6.17895126,13.43426991,6.736691,-18.49595261,-2.32246327,5.82638836,3.26631331,-0.24507256,0.06613728,0.00063291,0.97994037,0.00665657,0.00405696,0.75724511,-24.00152206,12.75790119,-9.57375813,15.44489098,-0.02212485,17.1552124,19.8969059,-4.66352129,-4.93281507,2.4915607,0.11483421,1.57631755,5.80862713,6.41044903,-0.39319617,21.65138626,14.43566036,7.41244602,5.94403839,0.03427068,0.00020193,0.98866563,-13.72277451,12.26367283,19.77547073,1.03202391,6.57775974,13.49906158,21.53481483,-10.19737911,-1.34162199,0.18928143,0.66362697,2.91780257,2.40165997,-0.51614267,0.19500859,0.65916354,3.55676556,11.53242874,7.97566319,4.14034176,4.18,4.19
361,-91.94,41.0,18.0,0.6,6.12,68.0,18.28687859,14.70060539,15.17389488,17.07501411,16.3090992,36.97839737,0.0,25.45,23.51755142,-3.63089752,18.12294388,17.99265671,8.93719578,20.18451309,26.20944405,16.95150566,16.75772858,16.09973335,36.54580688,0.0,-13.51198292,31.14101601,9.57842255,17.98384857,50.25370026,43.22686386,16.67852974,-5.41183662,16.17575645,18.43869019,20.18723679,9.32e-06,6.9019165,6.54916716,33.35169983,19.68450165,-13.45689297,9.06231499,19.12822151,20.34576797,14.31295967,12.86264229,17.2070713,4.014e-05,0.0,0.00031425,8.077e-05,-11.64083385,22.19965363,6.04051971,34.65068817,6.79797649,24.41678047,20.8328228,10.4357214,-2.91687131,0.71123159,0.39927505,-2.46010447,20.30784798,29.15350151,5.05279016,29.16313171,27.45296478,11.45849228,4.86008215,-1.11335576,0.10601418,0.74480937,-2.30987668,12.56970024,32.91654205,12.37979603,21.31778145,28.88728142,29.01994705,10.80841064,1.44992256,0.18019825,0.67131149,0.31620649,-0.30110955,-0.61731607,1.31675017,0.25227745,-14.4419775,2.74020648,17.18218422,15.38376045,4.18,4.06
362,-92.21,41.0,13.0,0.45,6.51,75.0,19.28312683,12.54479313,14.60438156,21.71829033,17.03764725,69.70236206,0.0,19.37,12.28276157,11.93872833,24.34593773,14.29301834,14.51699448,15.09678459,25.69132996,9.7459259,21.84641647,16.62312698,65.45938873,0.0,8.07189274,17.79477501,11.30973911,18.87238503,32.05908966,17.43901825,22.9927578,0.15810303,27.22664261,17.30760956,23.31866837,1.99e-06,16.00127411,6.93885136,22.78646278,13.7713728,23.01595688,10.94766235,27.21803474,17.71096039,17.03562355,17.25230789,61.63238907,0.0,0.0,4.7e-07,0.0,1.01056349,14.35005093,6.25342846,20.31629562,20.76732445,9.45565796,30.73241615,-1.60521841,-9.01925468,11.70008087,0.00065509,17.73273659,11.60119247,17.75824165,5.99599791,22.01673508,14.29374027,13.02203178,15.70018005,-7.0263257,7.14466429,0.00766439,13.27720547,10.99137783,19.99900055,16.74310493,33.645298,18.80371475,28.68612099,12.72672272,-2.41736317,0.86066896,0.35381773,-0.51022452,-1.39099765,-0.88077313,12.67416763,0.00044396,27.58265877,29.83918571,2.25652742,0.39457446,4.19,3.92
363,-91.51,41.0,6.0,0.29,5.5,81.0,4.44182348,2.6998744,3.89465642,3.80430055,3.71016383,15.93946648,7.107e-05,8.82,2.06893373,6.38078117,2.55177402,3.40396523,0.61522114,3.71319771,5.36759853,6.02948904,3.77755308,3.76384497,16.10217476,6.535e-05,-3.04687762,3.84927845,6.63466835,4.69004822,6.67155886,0.27862075,7.3442359,7.32375574,3.80845952,4.16846609,7.9958744,0.00493527,2.43928671,3.70915604,4.39521742,0.47772712,5.78092384,4.63822556,-1.0891999,5.85810518,4.00048351,3.35330176,7.49563694,0.00643228,9.215e-05,0.01382524,0.00382011,3.14010334,3.43296194,2.16350555,1.09479654,2.17298818,0.68237883,4.69501829,5.03907251,-1.0019151,0.67812973,0.41046494,-1.89861691,3.46755171,9.02170467,4.18927813,9.68593311,5.95901394,-5.09647131,5.6189909,0.15523101,0.01727256,0.89547045,0.31404358,3.74469614,4.06699038,3.11445403,5.66201305,3.77118754,6.31797266,7.94344759,0.64219993,0.28962678,0.59060219,-0.93807834,-2.08920264,-1.15112424,32.71076202,3e-08,3.15581226,2.00986028,-1.14595211,0.55982268,4.2,3.74
364,-91.57,41.33,3.0,0.0,5.75,98.0,2.56028199,1.58044314,1.09325171,2.14050245,1.84361982,8.66888046,0.0033253,5.94,0.27313504,1.88658905,0.93258232,1.27712703,3.55630922,2.66914535,1.47614753,2.04543328,2.15178299,1.805776,8.09186268,0.00455413,4.21111536,4.21947145,2.45048714,0.08717839,2.871773,-0.36777583,4.97088242,1.30848849,1.97379589,2.4115212,6.03996801,0.01442897,1.07602823,2.13606143,0.16941942,2.89246297,-1.01711094,2.4597559,3.0345788,2.37810254,1.877334,1.6657362,4.06542206,0.04436873,0.00217826,0.00762501,0.02565205,1.35444713,2.68597293,0.45748818,-1.98100138,0.65804255,1.24747229,4.49989557,5.21319723,-0.43417928,0.28433827,0.59401264,3.4539454,1.11986172,-2.51308131,2.87469459,2.22221899,0.72719133,2.34479713,-1.32340264,-1.03093636,1.64492297,0.20000473,1.56371915,4.4320569,2.59776354,3.81611085,-0.02669297,2.0670054,3.81720734,1.8105495,0.3855496,0.22977477,0.6318155,-1.58553755,-2.85625267,-1.27071524,40.68956757,0.0,-5.52517986,-7.65382528,-2.12864566,4.48984194,4.2,3.74
365,-89.31,36.26,16.0,0.78,0.46,69.0,1.10245478,2.51427126,2.98588109,1.11903071,1.93040955,8.35249424,0.00394984,6.34,2.46311951,2.44570541,1.321064,4.54994392,4.34146309,-0.14146471,0.41480228,1.49523401,1.0086509,1.98673558,8.70481968,0.00326156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.56273746,2.01171851,3.07911634,3.36451626,8.99268818,4.97153378,1.81910253,6.52241325,2.77039409,4.33945847,13.22206593,0.00030896,0.00839501,1.0,0.00056414,4.18018866,0.6093781,2.04578471,1.63907766,6.77910805,2.7211175,-1.55311286,3.44742823,1.3953594,2.57392693,0.10901319,1.22631693,4.99687195,-0.08331486,4.76460838,2.70319819,2.10925484,2.22545934,5.25122976,1.85346925,4.65652895,0.03121815,2.55087256,-1.23399603,-1.22248745,0.70164609,4.10854769,-0.39647779,0.36342046,4.24625826,-0.01775886,0.00042202,0.98361491,19.11406136,21.80757332,2.69351172,0.94185919,0.33274193,-0.21258929,-0.95677263,-0.74418336,1.02344024,4.82,3.63
366,-89.74,36.91,18.0,0.8,0.99,68.0,-45.56537628,-59.49539185,-34.7167778,-26.44828415,-41.55645752,9.32264996,0.00233407,129.15,9.61980247,-27.74534416,-46.63483047,-67.78018951,-136.30192566,-24.01224709,-20.34915161,-53.86624146,-25.04163361,-43.52440643,10.19951344,0.00145694,-35.34854507,-114.42987061,-114.53350067,-71.10273743,-63.48788452,-15.20938206,-363.26144409,-156.95347595,-95.64598846,-114.32698822,16.58524323,5.657e-05,13.05730629,13.37747192,6.53666306,9.21934605,10.56860256,3.05697274,7.89196301,10.84968185,8.52134609,9.22180843,53.76241684,0.0,0.00320562,0.00014329,0.0,-21.28219414,13.04634094,-33.52259827,-120.49964905,-6.52051067,5.66626024,-259.71401978,-66.10240936,-35.53442764,4.13894367,0.04222059,-47.0452919,-103.31630707,-41.27950668,-9.61852837,-19.2361908,50.77313614,-6.41766882,-80.56598663,-5.37164783,0.09457036,0.7585215,3.82211065,-69.13287354,-0.24220823,-12.2066164,-34.56878662,-22.44402122,-144.59573364,-62.01465607,-18.44783783,1.12289846,0.28959944,14.23683262,16.4879818,2.25114918,0.8451888,0.3588067,29.28079414,20.62785721,-8.65293694,3.97789359,6.28,0.0
367,-89.79,38.26,19.0,0.81,1.66,67.0,21.58159256,22.35546494,25.77379227,24.12426758,23.45878029,94.38235474,0.0,22.91,19.02144432,22.71806526,19.12601852,28.05758667,23.24756241,27.25077438,22.16175461,23.01777649,23.94417763,23.14851379,89.30480194,0.0,21.18357086,22.24025917,1.72276008,25.10603523,28.59086227,11.64574528,18.95041656,14.41506481,22.89476395,18.50919342,24.2406559,1.27e-06,14.67080307,20.00626564,25.97935867,28.68775177,30.42932129,29.46861458,20.0646534,26.46900749,26.68202591,24.69281578,60.90885925,0.0,0.0,1.3e-07,0.0,20.49091721,30.27264023,13.25773239,22.98209953,32.53331757,29.52636909,15.71942139,14.34099102,-1.80258429,0.3274959,0.56729026,22.74974632,30.57972717,31.30444336,25.61880684,21.4198246,25.69909477,20.15693474,27.12993813,1.44810176,0.21599762,0.6422269,23.4695282,11.79884434,16.14314842,32.45539093,30.43401146,14.87976646,21.46668434,24.22795296,-2.67731261,0.7490375,0.38702795,7.3123908,8.67149734,1.35910666,0.55040997,0.45884943,19.85128784,25.50958061,5.65829372,0.53164899,4.18,4.19
368,-90.06,40.14,20.0,0.76,2.99,60.0,0.79851568,3.4060595,3.90140224,-3.00401282,1.27549112,0.10650381,0.74424068,37.09,0.98648793,-3.47666717,9.80433369,9.7444458,-9.39504147,3.97849989,-10.67821503,23.76314545,-2.79782343,2.43413734,0.38627818,0.53443029,20.47891808,-15.00240898,16.11266327,4.91611814,0.39097401,-19.70154953,-1.52270961,9.46014118,-2.0625658,1.45072329,0.07610224,0.7827999,-4.15538549,-8.56709766,0.35078409,-3.75839663,45.27971649,14.09586143,-9.98987865,12.71886539,-2.07291317,4.8730731,0.7595731,0.38393105,0.76454867,0.61662752,0.55005856,20.58504677,1.43843102,22.02438545,-11.0318079,51.14764404,-3.0058248,-15.92478371,-39.43838501,6.39578962,1.64304674,0.20026122,2.42800641,10.23336029,-17.77427292,1.22477663,13.0597353,4.40047789,-15.38298416,28.89846611,6.67433834,1.77513385,0.1831089,5.40278625,-37.60916901,9.04609299,10.03871822,8.9456358,-14.11600208,-0.32415488,34.00020981,4.09382534,0.68516016,0.4080503,2.57267547,2.90965438,0.33697906,0.09306385,0.76057249,-18.25876045,-20.6161499,-2.35738969,0.28945607,4.18,4.19
