,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,NULL.1,theta first half all,theta first half F,tgt_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,NULL.2,theta second half all,theta second half F,tgt_theta_second_half p-val,sur_theta p-val,sur_theta_first_half p-val,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
153,59.34,85.53,8.0,0.5,17.01,85.0,-0.67587012,1.43718457,0.68616164,1.07496977,0.63061148,1.172212,0.27924276,5.67,2.00400925,2.73153687,0.48540813,1.39520705,0.10808254,-1.05261433,0.29119337,-1.81911814,1.15740395,0.58842307,0.99839175,0.31797526,5.17496634,1.32713842,-0.87385672,1.50085402,-0.32519606,-1.24193311,-1.38409817,2.12579322,2.06333733,0.92873758,0.94452167,0.33171094,1.22957146,-1.39648879,-1.98588812,2.18723631,-0.67904085,0.73664176,-1.86805964,-0.54815048,0.39216933,-0.21445303,0.08433154,0.77163997,0.23912553,0.30526367,0.90513615,6.04986143,0.91473472,-0.47156775,1.94414067,2.10494184,0.32046503,-0.78351629,2.02252817,0.39492849,0.28094795,0.59621488,2.87707067,0.51368815,-0.59776449,0.86333609,1.06786227,0.75190079,-2.12595725,2.59862781,-0.35366595,0.22628851,0.6344082,-0.39020067,0.44313818,-2.56778312,2.59462118,-1.70374227,-1.01121759,-2.11687517,-1.0003283,-1.74253464,5.59748459,0.01820312,-0.36654007,-1.00695729,-0.64041722,13.35575867,0.00033326,-5.34767771,-4.99341822,0.35425925,0.17677495,1.43,4.96
154,59.34,85.53,15.0,0.67,17.01,81.0,1.27404487,2.58396316,1.92433512,2.87064552,2.16324711,19.94251251,9.02e-06,4.71,0.86645579,4.08433247,1.67031896,0.68147594,1.44104588,2.2357235,2.54165769,2.10984826,2.91803527,2.0589273,17.66289139,2.907e-05,3.31492567,0.51371008,-0.42093116,-2.68883324,1.50767756,-1.38715386,2.28944993,2.87442017,3.32506084,1.03544414,1.54415035,0.2147364,4.3986659,3.01299024,2.05550313,3.15560436,1.64573348,1.98502409,1.85726154,2.26350665,2.25674701,2.51204515,18.60824585,1.96e-05,7.17e-06,0.10552552,1.326e-05,3.21037054,3.8299489,3.0330708,0.43362689,2.9191184,1.00286674,3.00564742,3.37606549,-0.26020911,0.17508136,0.67573733,4.98144341,2.94456601,2.35575581,1.13043964,1.60596919,0.67948604,0.12227563,1.44532716,-0.97162598,2.47643137,0.11592527,4.13152552,0.11908971,-1.68077958,0.71534574,0.98087114,-0.01358949,3.99994349,2.53196001,-1.64409065,7.27308321,0.00713396,-0.53025329,-1.3105495,-0.78029615,22.96991348,3.31e-06,1.39066422,-0.31447533,-1.70513952,4.93667412,1.43,4.96
155,61.73,73.67,20.0,0.0,10.98,115.0,-6.87376833,1.36337674,0.75407648,-2.62058616,-1.84422529,0.45706165,0.49917746,26.53,-13.43456459,2.46236587,-4.62146997,-1.13303256,-3.29094338,2.98930454,0.12511835,2.79648852,-2.49746823,-1.84306633,0.44340849,0.5056568,5.89647818,12.41170311,11.78879642,-9.17223454,20.31019592,8.01556683,11.95909405,6.86850977,10.03855801,8.67094994,3.9484973,0.04760182,-1.64424694,-6.72951126,-10.07929516,-16.27062798,-19.9156723,-14.40375519,-3.73586845,-14.49525356,-13.51254559,-11.18733215,9.51653862,0.0021571,0.42706322,0.0319654,0.00133684,5.57464838,3.6286099,8.91296291,-11.17414379,-13.34904957,4.88287973,7.69586992,1.54055893,3.7678709,1.16095006,0.28156521,5.94251442,10.6603508,-1.50153387,-11.67949963,7.81224966,-8.62830734,7.35726452,-7.82447195,2.95045733,0.72003078,0.39636562,-3.31105995,-5.32553911,-15.0980444,-16.41212845,5.36868572,-8.39966774,-5.75542212,-7.49076414,-4.60070372,1.7746985,0.18314813,1.66813052,0.15091626,-1.51721418,42.68158722,0.0,-10.34967995,-12.5228796,-2.17319965,0.33470893,1.44,1.92
156,61.36,73.12,21.0,0.78,11.32,100.0,10.90666962,-5.82094669,6.75843239,-3.22477126,2.15484595,0.84806043,0.35735314,22.76,6.24551105,3.94557452,7.05979776,-4.84235764,14.16671181,-2.48605299,4.34055471,4.72876501,-3.20504165,3.32483435,1.92061067,0.16614124,-4.59116507,-18.53780556,-1.58957911,9.32881641,-9.2101841,9.38641548,-6.33639288,2.5730505,-16.15827179,-3.89999795,0.7201851,0.39659589,-4.55022192,12.20657349,4.9690752,-0.0716048,2.81501436,16.27675056,18.49063873,3.11541629,5.86487055,6.56193304,11.5733223,0.00072656,0.46009855,0.11891522,0.00081981,-16.28590393,-20.38537788,-9.27126884,5.95856667,-8.32045174,7.59564304,-17.64707375,11.6961031,-2.8079586,0.898794,0.34336674,-4.80633545,2.61592817,0.80404776,8.7033596,3.83981013,5.65222406,33.54039383,3.80988717,9.84652901,11.09501553,0.0009018,9.97688675,-0.96379834,28.857481,7.58881617,15.97337818,30.29077339,-6.29528332,2.51780438,14.28220272,23.95195961,1.18e-06,2.69710875,1.17133248,-1.52577627,40.28168106,0.0,84.97320557,88.79427338,3.82106423,0.54733729,1.44,1.81
157,61.36,73.12,18.0,0.71,11.32,105.0,9.66659832,-4.17794943,7.56222296,1.57997978,3.65771294,4.27721119,0.03891737,17.2,6.9378643,1.72661805,5.56793308,1.12395322,-6.81603432,12.03682995,5.10046434,9.01411819,1.40677321,4.0069356,4.90131998,0.02709246,-9.58150005,-2.40149331,0.12876396,12.5846138,-7.32968426,5.32760525,1.04282069,-3.29661703,-6.95066595,-1.16285336,0.12255169,0.7264694,-8.14862633,6.96678066,-1.87172759,3.41872787,1.64124715,13.57119942,15.85461807,3.85216689,6.78424311,4.66961765,10.20042706,0.001499,0.0586633,0.48765089,0.00054156,-15.25090694,-16.93227768,-6.71213293,4.8849349,-3.79008651,8.25960541,-11.89948082,8.30288219,-5.93990707,7.08244467,0.00792677,-10.70536327,7.99656153,-3.118119,12.09862328,7.13963175,13.66196442,28.17681694,6.10826397,5.88942385,7.10235167,0.00783992,4.59071636,10.1545887,18.86179352,12.00787449,8.66999817,17.28157043,3.20579386,1.17345226,8.17993832,13.43021774,0.00026249,2.18240833,0.82192403,-1.36048436,36.95751572,1e-08,37.70191956,38.32660675,0.62468702,0.07990149,0.0,0.0
158,58.85,84.86,0.0,0.53,16.45,87.0,2.06334114,1.61448479,1.52733839,2.92862082,2.03344631,13.91485786,0.00020349,5.3,1.075755,2.66740966,3.66243482,0.08660969,2.35015035,-0.31032845,1.507707,2.84076238,2.94192863,1.86728966,11.58539009,0.00069481,2.61276412,3.7687397,-1.36278617,-2.44880819,4.38141775,1.51009727,2.1649766,4.51364851,3.51679659,2.07090998,5.35685682,0.0211518,0.72747439,2.64256835,0.50754356,1.39754248,1.79180145,0.33888713,1.88642037,1.44827437,2.3521564,1.45328617,4.35713625,0.03739572,0.00014851,0.01097739,0.01352383,3.77846432,1.62782037,0.08227365,-1.10097837,-0.58161521,1.79729521,3.21748042,3.90666771,-1.3133117,3.54654169,0.06000079,1.55373883,3.97990441,-0.59721452,1.50625563,4.93630505,-1.81580377,0.45656747,1.55948734,-1.45706189,4.43301296,0.03553436,0.20606948,4.84932518,0.65251267,-1.37095392,2.62243676,3.19854069,3.63196254,2.28159189,-0.92757016,1.82598889,0.17695092,-0.57148367,-1.12252152,-0.55103785,10.90097523,0.00114813,-2.58542395,-4.75314236,-2.16771841,5.60216427,1.42,4.69
159,58.85,75.99,0.0,0.69,2.35,72.0,2.00709367,0.67612994,1.20469463,1.13706338,1.25624537,5.30082321,0.02154716,5.31,1.99596906,0.61348176,1.3312521,1.09664607,2.09939504,-1.32779157,3.1433928,2.17758226,1.27179193,1.37659085,6.24576044,0.01263073,0.29103288,-0.42250583,-2.95207381,0.24699166,2.89230394,0.69753796,3.74849486,2.29318786,1.08229327,0.87437618,0.8762024,0.3498144,1.08952141,2.35263753,-0.38039404,2.44463205,1.65980375,3.19696856,1.72776461,1.37581861,1.27904165,1.63678312,6.13134432,0.01363396,0.01875898,0.45821684,0.01845208,-0.22915022,0.88445431,-1.95007885,0.55047953,0.13287537,1.96835387,0.29389951,3.71768713,-0.47223547,0.45677042,0.49931558,0.31349924,1.67057574,-3.06307387,4.96749735,2.8498354,1.19546556,1.68205523,0.48545998,0.03360003,0.0023328,0.96148891,3.44826102,-1.24576235,1.43799484,-1.46763885,5.2637639,3.3238678,4.42951298,1.23182237,0.75760907,1.22472262,0.26873963,-0.60907066,-1.28924608,-0.68017536,17.87432289,3.663e-05,-4.10576868,-5.24369478,-1.13792622,1.77835166,1.42,4.69
160,61.33,74.4,20.0,0.82,8.99,77.0,9.42344379,-1.03241849,7.42046404,5.88247395,5.423491,6.90004921,0.0087687,20.08,6.33044052,11.59204006,11.89909554,8.13712215,2.78752995,-2.41833305,-0.76272804,2.86497784,5.7204175,5.12271261,5.95901823,0.01483879,-7.16627741,4.45285082,-4.92881203,7.55769539,-1.65722418,-3.96470404,0.87101996,-13.7167387,-3.56830692,-2.45537519,0.4311693,0.51179714,13.75243473,4.10568047,7.33495712,15.50660229,24.97966385,14.84064484,0.09401904,7.20535612,15.07983398,11.42181015,26.07579613,4.8e-07,0.00878917,0.53261698,5e-08,-1.65213585,-10.91500568,0.41373196,8.24824429,7.9480319,-0.76322854,-5.56702423,-3.65503097,-6.83615923,6.67352057,0.00994659,12.20045948,7.04889822,-6.58611488,18.56584167,9.63069153,19.50837517,-0.94794852,3.42725444,1.50087023,0.32894504,0.56642816,1.51115704,25.65261269,5.55588055,10.0640173,16.03954315,2.76035595,14.76243401,-7.6528163,3.20570683,1.53785205,0.21526987,-0.18492238,-1.3479172,-1.16299486,32.75093079,4e-08,36.51355743,36.47617722,-0.03738322,0.00014158,1.41,2.06
161,61.73,74.4,18.0,0.72,9.7,67.0,11.14008999,7.34748173,12.39192772,10.88105011,10.44013786,92.86383057,0.0,10.54,5.65770864,13.83475494,11.03246498,9.68747234,9.00698662,9.16829109,14.178895,9.56119633,10.75467491,10.30995178,87.95355225,0.0,-3.76759648,4.52042627,2.56850338,7.21456051,9.13334274,7.97575426,12.41068363,19.94607162,9.07418728,7.66742849,17.03400803,4.479e-05,11.19119453,14.87395,12.73314667,8.01670742,8.83752632,12.39744568,14.39024448,9.21430397,11.46405792,11.44616222,76.85675812,0.0,0.0,1.032e-05,0.0,-0.32456329,8.60773182,2.79671359,7.36701775,3.90353107,11.51744556,13.26521301,10.30620861,-3.58137369,6.72707176,0.00965454,7.4635272,8.94598675,11.54148769,10.73202991,12.48375893,12.64299297,15.60340691,20.34143066,1.67889822,1.48189127,0.22380668,9.125741,10.24006081,14.42688656,9.34674454,10.46335411,10.40522289,12.23472023,13.52126312,0.33125606,0.05808869,0.80959915,1.20732892,-0.02098469,-1.22831357,33.58014297,3e-08,9.8339653,2.24373388,-7.59023142,20.37544823,1.4,1.94
162,61.73,73.67,15.0,0.6,10.98,106.0,1.42819834,5.31996584,2.07640147,4.20878553,3.25833774,23.75404549,1.3e-06,6.5,1.17013705,3.13422394,4.37708426,2.6200273,2.50446033,5.73322916,3.28670311,1.37577522,4.35464573,3.16974783,21.5098896,4.06e-06,3.89022064,2.14097714,1.97166693,-2.23380065,5.26641369,0.56069154,7.17250443,5.21120501,5.0864706,3.22636485,6.26332521,0.01272836,7.84503174,2.23918796,5.24021387,5.45853138,4.15608978,2.29406905,1.20208883,4.40807867,4.14966726,4.10621834,45.24983215,0.0,6.3e-07,0.00543274,0.0,8.39322472,5.87737417,4.80455446,1.96969175,4.70607328,2.07931471,11.11554241,3.65990782,1.20053518,1.99575019,0.15809612,7.69144201,1.1734004,3.32128239,0.74466771,2.37959647,1.76352167,-1.89161539,1.43941236,-2.1331861,6.31470203,0.01215264,1.41079903,0.9015305,-2.03919554,0.74904895,2.87416077,-0.89343065,4.12573957,4.62307167,-2.84484029,11.35382938,0.00078581,2.15855336,1.01523399,-1.14331937,30.22583389,1.2e-07,-13.54512691,-16.85289001,-3.30776405,8.58112431,0.0,0.0
163,61.36,73.22,0.0,0.51,11.14,125.0,-0.74887615,4.38220739,-0.11114709,1.08613801,1.15208054,2.6644845,0.1029676,6.87,1.40909851,1.84816337,-0.76918268,-0.06082636,4.27255392,1.66617715,-1.25948465,3.26299953,1.25670207,1.29050839,3.16417456,0.0756164,1.71727169,-1.48487771,1.27430248,-4.52528954,0.65253073,3.09224343,2.252424,3.40956926,1.07822394,0.82877028,0.37349361,0.54145672,7.30142832,0.51567703,5.5314374,3.69289684,1.09444034,0.86862171,0.65509862,2.72690988,1.88660014,2.6943152,16.26822853,6.421e-05,0.08824156,0.57998719,0.00022596,7.95168304,7.75042677,3.11784506,2.24111867,-1.49926603,1.30264664,8.27114582,4.65411139,3.33646345,13.85415077,0.00021017,4.87714624,-1.7487874,6.3955555,-3.93911123,-2.00744081,-0.52820837,-5.28262901,0.99792987,-1.12254071,1.60101902,0.20609532,-1.12224948,-5.09553289,-1.34946823,-1.41191745,0.08643328,2.36545801,2.3306458,-1.07467413,-1.92558575,4.67488098,0.03087693,1.91260147,0.89858097,-1.01402044,28.43781471,2.7e-07,-7.9900794,-7.19732475,0.79275495,0.80063641,0.0,0.0
164,59.58,84.86,1.0,0.46,15.38,133.0,0.6501416,2.21023536,1.18626142,1.7013011,1.4369849,7.03897047,0.00811873,5.27,1.69857955,1.00247669,0.96149755,1.83782589,2.81576562,1.12705028,0.46283582,1.05830431,1.77962792,1.41457999,6.58466196,0.01045099,2.37651372,1.65371597,2.59894133,-0.79899943,2.32325912,1.75003362,1.78881872,3.96046376,1.38215983,1.89087462,4.54750156,0.03358143,0.59085131,-0.37665108,-0.63808399,1.80804145,3.35019279,1.47328532,0.13225211,0.20195995,2.30722094,0.9822467,1.88875175,0.17000194,0.00495508,0.02962971,0.07534537,4.91249943,2.25046253,2.92183042,-0.86791813,2.65549469,3.30174208,1.68800056,1.16389799,0.47085822,0.45991892,0.49784097,1.00569999,-1.49967134,-0.27400917,3.08920503,2.06750894,2.07412267,0.81046748,2.8463223,-0.45609888,0.43553135,0.50946068,-2.23822618,2.37174797,-0.7662074,-0.68445748,3.41200757,-0.37904254,0.76901925,2.10415101,-1.10632575,2.62423873,0.10560288,-0.63510782,-1.0381459,-0.40303808,5.12181425,0.02475787,0.48570004,0.99757981,0.51187974,0.23282337,1.43,4.46
165,60.17,85.12,9.0,0.55,15.06,91.0,2.76083231,2.25920582,2.71082711,3.03298998,2.69096375,25.95219612,4.3e-07,5.14,2.87349367,1.66462791,2.00334835,2.58010125,1.45294547,4.66418695,2.27630091,2.69948435,2.99989486,2.57679653,23.23038101,1.69e-06,0.6970312,1.63760293,0.0873048,0.15482441,3.37003255,-1.64589989,0.90205961,-0.4771097,1.45441937,0.68600947,0.70271355,0.40237909,3.82925224,2.66948724,5.26461601,2.54620957,4.78477001,4.15123129,4.23234749,2.9779768,4.3408103,3.86243391,29.37091446,1e-07,3.3e-07,0.19684446,1e-08,5.5108099,0.86123663,3.57887936,0.29832298,5.01600361,2.13926816,0.28876022,1.38072622,-0.77356452,1.31336212,0.25209978,0.49661013,4.19322109,0.7488969,3.77434707,2.33012748,1.31549811,5.28203154,3.61465693,-0.34007147,0.25539064,0.6134318,1.80070817,2.6561439,4.05426121,0.9207204,6.73133183,1.72457051,2.08890343,1.4594388,-0.31838626,0.22844537,0.63279822,-0.64488065,-1.09331036,-0.44842967,6.85992193,0.00952667,-2.72340608,-3.61066604,-0.88726014,0.92429131,1.41,4.42
166,60.17,85.12,16.0,0.69,15.06,93.0,0.45167577,1.27485931,2.38181543,0.90524048,1.2533977,9.87880516,0.00172775,3.88,0.78343487,1.5849067,2.40433598,1.09612024,0.36259195,1.01074088,1.42699635,1.72079718,0.85094899,1.24773693,9.37599564,0.00226545,-0.93115097,2.40013504,-0.16838194,3.23706245,-0.36923507,-0.69897711,1.82506359,-0.9793812,0.75795865,0.56311339,0.77132851,0.38033893,2.93421388,1.28902125,2.6003263,1.71381772,2.32373619,2.21368074,1.15271747,1.83179474,1.01883066,1.89567339,12.63303185,0.00041757,0.002442,0.23936088,0.00115064,2.89763093,-0.08196902,2.35186338,2.85109329,0.04465278,2.09231234,2.09143806,-2.35718274,0.34463072,0.46262106,0.49658127,2.47230673,4.8176384,0.62074602,2.84555387,2.96985817,1.49863136,0.81650382,3.03131628,1.4569366,8.24525928,0.00418438,-0.43464214,0.18814047,-0.39308912,1.31642866,0.24090503,-1.11713052,2.18854594,1.77666438,-0.45947129,0.83009505,0.36249568,-0.64565259,-1.18626261,-0.54061002,10.97593975,0.00110506,-1.19160569,-1.31567657,-0.12407088,0.02860526,1.42,2.45
167,60.17,85.12,19.0,0.0,15.06,58.0,0.35544139,0.18777685,-0.17933971,-0.31980532,0.0110183,0.0007069,0.97879462,4.17,0.55246204,-0.03787134,0.57429385,1.20160317,1.32095504,-1.3863759,-0.61462659,-0.04850328,-0.26722568,0.14371297,0.11033791,0.73983904,1.43936121,-0.29367423,2.47786117,2.97190857,0.10005702,2.45431137,-0.50720417,2.41302204,-0.36091349,1.18711495,2.69986463,0.10115049,-1.49242997,-1.43007636,-0.7246989,-1.19979811,-2.30092812,-0.15288708,1.11882365,-0.16944952,-0.24071804,-0.73173004,2.03911185,0.15396752,0.99194138,0.23040781,0.20297855,-1.0364095,-2.06617522,1.04557133,1.56689525,-0.56152719,-0.08746711,-0.70528287,3.27091146,0.52009165,0.90365535,0.34206566,-2.24875236,0.32746086,-1.30961764,0.38707766,-3.05388546,2.34312081,1.36549282,1.53100991,0.17956375,0.10926243,0.74106446,2.14374137,-2.61708879,2.41870713,0.02525727,1.44414067,1.65887904,-0.90503287,-0.96932411,0.68260968,1.60543978,0.20547076,-0.63651246,-1.27145374,-0.63494134,15.60081863,0.00011015,1.06574404,0.58682519,-0.47891885,0.44447696,1.42,2.45
168,61.56,75.99,20.0,0.83,6.81,60.0,1.29115927,-1.6356256,0.22969338,-0.26536942,-0.09503557,0.04065406,0.84025359,4.58,0.13429362,1.56832206,0.43890765,-1.11682022,-0.02306708,-0.9253056,-0.61452818,0.18349445,-0.30943289,-0.07371911,0.02319958,0.8789742,-1.59746003,-0.12322199,-0.89342797,0.05904213,-1.8126682,-1.0018791,-2.4285109,-0.66737628,-1.45663571,-1.10135734,1.77254188,0.18383372,0.1818791,-0.5550192,-1.25714052,2.21330833,1.94320381,1.08126044,-0.60006326,0.58900607,0.50010407,0.45471582,0.60655916,0.43648075,0.7629603,0.14951987,0.44126358,-3.07048726,-1.53380501,-2.8422792,-0.46991962,-0.55032617,-1.98182797,-2.86848021,0.46094218,-1.3488028,4.98056793,0.02588581,-0.93311399,-0.10527585,-0.71943182,0.16903067,2.10745502,2.55824494,0.09572674,-1.42826879,0.47346699,0.62080085,0.43096298,2.20015216,2.12256002,1.58903289,4.63131857,-1.31551123,1.19690192,-0.16864657,-0.0698862,1.61654317,7.41936779,0.00658099,-0.6481477,-1.39762306,-0.74947536,22.0253067,5.14e-06,5.74952745,6.40629435,0.65676689,0.83678901,1.39,2.24
169,61.74,75.23,18.0,0.76,8.33,46.0,2.90217423,2.67072129,2.49417543,2.95537305,2.75561094,28.48850632,1.2e-07,5.02,3.03100538,3.21535802,1.47354865,2.24191475,3.56866407,2.82019687,2.64495254,2.48388672,2.9306488,2.70952964,26.73654175,2.9e-07,0.3484084,3.16254973,1.15717471,0.70944643,5.31427717,-0.42274463,2.65624571,3.78901386,2.79816937,2.16589212,5.06664324,0.0249384,5.47947979,1.9289813,4.26604033,3.13268209,2.01358104,2.62253451,2.58805633,2.20585537,2.83167982,3.00464678,29.82198143,8e-08,1e-07,0.0121421,7e-08,2.78219032,2.59776497,3.01832104,1.25925159,0.43709755,1.46127284,5.78434181,3.54067135,-0.25687525,0.15084256,0.69782584,2.48514891,1.83179092,3.63793421,2.99530196,3.5594852,2.87644577,-0.51075143,3.03801274,-0.42147696,0.40896299,0.52266351,5.47361898,2.98559976,3.04117537,2.2704227,3.88547945,0.18911898,3.91348386,1.25506198,-0.06787608,0.01083363,0.91712595,-0.59493917,-1.48346543,-0.88852626,29.37501335,1.8e-07,-7.008008,-7.6829195,-0.67491144,1.32260966,1.41,2.06
170,61.74,75.23,14.0,0.67,8.33,93.0,1.55577469,3.64028072,2.0942297,3.27168584,2.64049268,19.21778679,1.307e-05,5.86,1.39792407,4.0496316,0.43089423,2.11148429,3.80379248,2.53033042,1.56526673,3.97880888,3.34742332,2.57692671,17.81364632,2.69e-05,-0.75954896,-0.17988248,0.87670887,-1.85877776,3.10619307,0.64378095,-1.56989455,5.29303312,2.20042992,0.86047667,0.69334978,0.40552922,6.25372028,3.92936015,4.88452768,1.63606262,1.18937957,3.4058876,4.39437819,3.2148726,3.70275927,3.61981511,24.55221367,1.01e-06,9.94e-06,0.2309461,6.7e-07,3.27963114,5.06421757,4.21126842,2.18199205,2.8078649,3.32571888,2.69856858,5.35057926,0.35456273,0.20959722,0.64719682,2.88527894,0.95061201,5.1062336,1.30604279,1.22585428,-0.42614755,1.43119347,4.02965975,-1.12453949,2.1439662,0.14349018,4.83287477,-1.41520083,1.7153734,-1.96126437,2.55508018,3.96209145,0.97037536,2.76115561,-1.73225045,5.22116184,0.0225519,-0.27050477,-1.2460041,-0.97549927,30.87684822,9e-08,-1.66204882,-5.15366793,-3.49161911,16.40028381,1.4,1.94
171,62.11,74.33,9.0,0.55,10.5,108.0,1.48740959,0.5345028,1.20226514,1.74245679,1.24165857,6.12912703,0.01348383,4.88,1.54723322,1.35526276,0.46455714,1.48684847,1.28439951,0.1428567,2.11494827,-0.16871537,1.68241644,1.09998858,4.67489433,0.03087608,-1.00912654,1.65531611,-1.16948962,-0.35534361,1.19889593,-2.61199093,0.21062845,-1.86611092,0.73730916,-0.35630023,0.15883537,0.69044584,3.84591651,2.80156755,3.09635448,3.3923285,4.30928612,2.56131625,1.3437494,3.77225232,2.65196705,3.08299589,32.60997772,2e-08,0.01066915,0.95299677,3e-08,2.32481718,1.26362944,0.3172937,1.4509865,1.65927994,-1.11827147,1.78692865,-3.21647477,-1.16682136,3.31715918,0.06890117,2.9372139,2.26315975,1.18470061,0.64678955,1.7440027,0.98143852,-0.98330116,0.71690601,-0.55874538,0.76004547,0.38355317,0.20743719,2.84739351,-0.32476246,2.07607841,0.91137218,-0.28887612,2.93777156,3.50697851,-0.25908941,0.16706777,0.68283093,0.32032555,-0.59457755,-0.9149031,26.49208832,6.6e-07,1.98758447,1.10355794,-0.88402653,1.22002375,1.4,1.94
172,61.73,73.67,10.0,0.42,10.98,138.0,2.29717374,-2.24783134,0.50390297,-0.43856385,0.02867036,0.00167332,0.9673799,6.79,1.21600831,1.34327352,-1.37798274,0.36929628,0.32785007,-2.02097201,-0.95261633,3.21980405,-0.40242249,0.19116849,0.07172275,0.78890768,0.18939441,-4.22084427,-1.61940026,4.80329943,-4.57163572,1.76989996,1.67886627,-3.09288239,-2.3542099,-0.82334393,0.3914662,0.53189013,0.23608278,1.28827524,-0.76631141,1.56048119,2.41449094,1.12994576,2.26499677,0.34320191,1.1468668,1.06760132,2.15424252,0.1428497,0.993078,0.22773034,0.11110641,-4.29515982,-8.23280716,-2.19199991,3.3091445,0.16834436,-1.10799062,-2.80408812,-2.22063494,-1.77961385,4.01036835,0.04552905,-1.24891961,0.21400616,-4.28352976,2.6805892,1.62786126,1.61092806,5.74320793,-1.99432027,0.86029565,0.9451713,0.33121982,6.23346996,0.89639306,3.55957365,4.00381136,-0.80237329,3.3303535,0.85291326,0.92653918,2.81236553,10.17947483,0.00147066,0.74307859,-0.01407809,-0.75715667,20.03320885,1.31e-05,16.16913223,14.84948349,-1.31964886,1.10953975,0.0,0.0
173,62.37,73.71,7.0,0.32,12.05,146.0,1.87825012,-2.40463305,1.83740258,0.27337229,0.39609799,0.26643568,0.60586206,7.46,0.91589355,0.80489433,-2.02587056,-3.0563426,2.9651041,-0.29937032,1.5470885,2.39117455,0.21124902,0.38337409,0.2400142,0.62431825,-0.13266034,-0.26356202,-0.1800712,6.32984829,-2.16937804,1.25093293,2.01606679,-0.49374172,-0.04813714,0.70033205,0.27139655,0.60268767,-4.87475157,0.80137742,-3.90523386,0.47927645,2.53109241,1.57384002,2.61066365,-0.6170373,0.55010831,-0.09442378,0.01249098,0.91105929,0.68769234,0.76686912,0.98307869,-5.70412207,-6.61600161,-3.51916575,0.11900814,2.06275296,2.29333019,-4.61906195,-2.22524595,-2.73100162,7.80585766,0.00532137,-6.1376071,2.65338778,-0.73688114,3.31276035,4.2787385,1.21837997,6.52445793,3.25931692,1.56542814,2.60697174,0.10675486,3.00026798,1.76758265,-0.35536519,5.12993336,0.33357009,2.16704702,1.13472772,1.90438688,1.60744298,2.73344612,0.09862533,0.67261463,0.02109737,-0.65151727,17.16013336,5.166e-05,8.51161385,8.61683178,0.10521767,0.00893622,0.0,0.0
174,62.17,73.22,4.0,0.27,12.57,145.0,0.86660099,1.06042337,3.48590326,1.57182312,1.74618769,11.29948616,0.00080857,5.05,3.39996457,2.0226624,0.69917256,0.20206073,1.18454623,2.94551086,1.7754246,1.29863036,1.5108062,1.66930449,9.89044952,0.00171729,0.16144972,4.64431334,1.62989545,2.48583889,3.40744972,-0.69060302,4.37231302,0.87691426,2.27693486,2.12726021,5.97090149,0.0149796,1.44564092,2.04468513,-0.14358892,1.5674336,4.3556118,3.29443932,-0.36206064,2.24926209,1.00712931,1.71589935,6.64838648,0.01022971,0.00136472,0.00944467,0.01246642,-0.57685483,2.44942927,0.07477894,1.24648058,3.7408154,1.76038694,0.41417536,-0.21282619,-0.51750284,0.60293305,0.43767072,2.14794397,4.38965416,2.1888783,2.61849761,6.0399313,4.65751743,2.50519109,3.05953908,1.89517808,8.17275715,0.00435332,1.45438588,2.18146515,-1.57061362,1.89227962,0.59022397,-2.04255652,2.8831749,1.33957851,-0.73145086,1.24456751,0.26489853,0.29809275,-0.33163053,-0.62972331,20.06056213,1.293e-05,-6.17595005,-7.72927237,-1.55332196,3.67742038,0.0,0.0
175,60.38,84.42,6.0,0.49,13.44,112.0,2.711097,1.76728427,2.23720622,1.60914958,2.08118439,15.05826092,0.000112,5.22,0.34107926,3.36301374,2.77806377,2.98522091,2.01458979,2.25665784,1.78603101,1.92072737,1.51555955,2.1046648,14.99634457,0.00011572,1.9692744,2.72436738,0.55259258,0.65455198,-1.29271793,2.01868773,-1.19024241,3.85361528,0.18351252,1.05157423,1.84465408,0.17517971,2.11803269,4.40455008,5.29822922,3.91597605,5.21284771,2.26669145,2.67381644,3.09521508,2.7797513,3.52592731,20.88358307,6.26e-06,0.00013008,0.27126448,1.005e-05,1.16569352,3.16695952,2.68142366,3.17234564,1.50257325,1.03222609,-1.15357268,2.37861109,0.14708766,0.04565062,0.83086189,0.4759602,3.59677434,2.79813695,-0.09912506,3.42023897,2.66219687,0.92604059,3.7280097,0.64843023,0.8974421,0.34372975,3.60264134,3.64445162,3.62814641,2.96767354,1.53511548,2.19086838,1.2348274,2.9289,1.16174531,2.91698265,0.08800592,-0.60852665,-1.03692603,-0.42839941,5.58210659,0.0191556,-1.33559442,-1.97803569,-0.64244121,0.43471482,1.42,4.16
