label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.81,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,6.00,0.74,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,4.00,0.89,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,4.00,0.81,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.31,4.00,0.78,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,3.00,0.83,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.61,3.00,0.79,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,3.00,0.75,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,12.61,2.00,0.85,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,14.11,3.00,0.93,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,15.31,4.00,1.03,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,16.81,4.00,0.92,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,18.61,4.00,0.90,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,20.11,6.00,0.94,r,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,21.31,8.00,0.85,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,22.81,8.00,0.87,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,24.61,12.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,25.81,16.00,0.87,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,27.61,16.00,1.01,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,29.11,16.00,0.85,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,30.31,12.00,0.95,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,31.81,12.00,0.89,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,33.01,12.00,0.79,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,34.81,8.00,0.86,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,36.61,8.00,0.97,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,37.81,8.00,0.81,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,39.31,6.00,0.88,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,41.11,6.00,1.01,r,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,42.31,8.00,0.93,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,44.11,8.00,0.86,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,45.31,8.00,0.89,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,46.81,6.00,1.03,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,48.31,6.00,0.85,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,50.11,6.00,0.80,r,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,51.91,4.00,0.78,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,53.41,4.00,1.04,[],0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,54.61,6.00,0.76,r,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,55.81,6.00,1.03,[],0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,57.61,8.00,0.78,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,58.81,8.00,0.75,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,60.61,8.00,0.78,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,62.11,6.00,0.78,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,63.91,6.00,0.83,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,65.71,6.00,0.90,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,66.91,4.00,0.94,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,68.41,4.00,0.78,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,69.61,4.00,0.78,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,70.81,3.00,0.76,r,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,72.01,3.00,0.86,b,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,73.51,4.00,0.86,b,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,74.71,6.00,0.85,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,76.51,6.00,0.81,b,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,78.31,8.00,0.83,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,79.51,8.00,0.91,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,81.01,8.00,0.80,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,82.81,6.00,0.90,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,84.61,6.00,0.90,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,86.41,8.00,0.94,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,87.91,8.00,0.89,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,89.11,8.00,0.92,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,90.31,6.00,0.79,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,92.11,6.00,1.03,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,93.61,8.00,0.82,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,94.81,8.00,0.98,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,96.31,8.00,0.88,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,97.81,6.00,0.97,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,99.31,6.00,0.82,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,100.81,6.00,0.85,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,102.01,4.00,1.00,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,103.51,4.00,1.04,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,105.31,6.00,0.95,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,106.81,6.00,0.98,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,108.61,6.00,0.99,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,110.41,4.00,0.86,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,111.61,4.00,0.82,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,113.41,4.00,0.81,b,1
