label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,0.30,6.00,1.08,[],0
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,1.80,8.00,0.92,r,0
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,3.60,12.00,0.93,b,1
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,4.80,12.00,0.91,b,1
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,6.00,12.00,0.90,r,1
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,7.20,8.00,0.85,b,1
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,8.70,8.00,1.01,r,1
surround_22,45.00,22.50,0.00,0.00,0.0000,0.40,10.50,8.00,0.96,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,12.00,6.00,0.91,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,13.20,6.00,0.83,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,15.00,6.00,0.93,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,16.50,4.00,0.75,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,18.30,4.00,0.82,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,19.50,4.00,0.82,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,21.00,3.00,0.85,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,22.50,3.00,0.78,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,24.00,3.00,0.96,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,25.50,4.00,0.80,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,27.30,4.00,1.04,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,28.80,6.00,1.04,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,30.00,8.00,0.74,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,31.80,12.00,0.74,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,33.00,12.00,0.80,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,34.50,12.00,0.87,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,35.70,8.00,0.81,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,37.50,8.00,0.91,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,38.70,8.00,0.89,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,39.90,6.00,0.80,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,41.70,6.00,0.80,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,43.50,6.00,0.81,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,45.00,4.00,0.91,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,46.50,4.00,0.88,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,47.70,4.00,0.86,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,49.20,6.00,0.82,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,51.00,6.00,0.96,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,52.50,6.00,0.93,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,53.70,4.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,55.50,6.00,0.76,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,57.00,6.00,0.90,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,58.50,6.00,0.98,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,60.00,4.00,0.90,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,61.20,4.00,0.73,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,62.40,4.00,0.75,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,64.20,3.00,1.04,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,65.70,4.00,0.83,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,67.50,4.00,0.75,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,69.30,4.00,0.82,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,70.50,3.00,0.78,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,72.00,3.00,1.04,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,73.50,4.00,1.03,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,74.70,6.00,0.74,b,0
