label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.02,r,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,1.81,6.00,0.91,r,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,3.01,4.00,1.02,b,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,4.81,4.00,1.07,[],0
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,6.31,6.00,1.00,b,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,7.81,6.00,0.95,r,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,9.31,6.00,0.94,b,1
surround_135,135.00,135.00,0.00,0.00,0.0000,0.40,10.51,4.00,0.87,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,12.31,4.00,0.93,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,13.81,4.00,0.89,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.01,3.00,0.96,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,16.51,3.00,0.89,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,17.71,3.00,0.86,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.91,4.00,1.02,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,20.71,4.00,0.89,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.51,4.00,0.87,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,24.01,3.00,1.07,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,25.21,4.00,0.95,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,27.01,6.00,1.02,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,28.51,6.00,1.04,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,30.31,6.00,0.91,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,31.81,4.00,0.99,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,33.01,6.00,0.98,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,34.51,6.00,0.87,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,36.31,6.00,1.04,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,38.11,8.00,0.81,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,39.91,8.00,0.79,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,41.11,8.00,0.79,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,42.31,6.00,0.92,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,43.51,6.00,0.74,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,44.71,6.00,0.77,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,46.51,4.00,1.03,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,48.01,6.00,0.74,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,49.81,6.00,0.94,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,51.31,8.00,0.82,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,52.81,12.00,0.90,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,54.01,12.00,0.85,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,55.21,12.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,57.01,16.00,0.77,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,58.51,16.00,0.83,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,59.71,16.00,0.81,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,61.21,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,62.71,12.00,0.77,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,64.21,12.00,0.79,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,65.71,12.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,67.51,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,68.71,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,70.51,16.00,1.07,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,71.71,16.00,0.91,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,73.51,16.00,0.82,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,75.31,16.00,0.80,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,77.11,12.00,0.87,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,78.31,12.00,0.84,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,79.81,12.00,1.03,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,81.01,16.00,0.73,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,82.51,16.00,0.79,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,84.31,16.00,0.90,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,86.11,16.00,1.03,[],0
