label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.01,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.80,6.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.00,8.00,0.78,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.50,8.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.70,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.20,16.00,0.76,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,8.70,16.00,0.76,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.50,16.00,1.05,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,12.00,16.00,0.85,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,13.20,16.00,0.73,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,15.00,16.00,0.74,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,16.80,16.00,0.75,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,18.00,16.00,0.73,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,19.50,12.00,1.03,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,20.70,16.00,0.73,b,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,22.50,16.00,0.74,r,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,24.30,16.00,1.04,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,25.50,16.00,1.03,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,27.30,16.00,0.73,b,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,28.50,16.00,0.73,r,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,30.30,16.00,1.05,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,31.80,16.00,1.04,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,33.30,16.00,0.91,r,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,34.50,16.00,0.89,b,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,35.70,16.00,0.86,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,37.50,16.00,1.05,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,39.30,16.00,0.76,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,41.10,16.00,0.76,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,42.30,16.00,0.81,r,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,43.80,16.00,1.03,b,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,45.30,16.00,0.94,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,46.50,16.00,1.01,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,48.00,16.00,1.07,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,49.50,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,51.30,16.00,0.76,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,52.50,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,54.30,16.00,0.84,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,55.80,16.00,0.74,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,57.30,16.00,0.77,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,58.50,16.00,0.92,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,60.30,12.00,1.04,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,61.80,16.00,1.03,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,63.00,16.00,0.82,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,64.50,16.00,0.90,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,66.30,16.00,1.04,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,67.80,16.00,1.03,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,69.00,16.00,1.03,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,70.50,16.00,1.04,[],0
iso_67,67.50,67.50,0.00,0.00,0.4000,0.40,72.00,16.00,1.04,[],0
