label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,8.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,12.00,0.74,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,12.00,1.03,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.71,16.00,0.75,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.21,16.00,0.74,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,16.00,0.93,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,16.00,0.81,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,12.31,16.00,0.92,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,13.81,16.00,1.02,b,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,15.01,16.00,0.96,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,16.21,16.00,0.89,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,17.71,16.00,0.84,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,19.51,16.00,0.80,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,21.31,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,22.51,16.00,0.76,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,24.01,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,25.81,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,27.61,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,28.81,16.00,0.88,r,0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,30.01,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,31.51,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,33.01,16.00,0.97,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,34.51,16.00,0.89,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,35.71,16.00,0.84,r,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,37.21,12.00,0.85,b,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,38.41,12.00,1.06,[],0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,39.91,16.00,0.83,r,1
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,41.41,16.00,1.03,[],0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,42.91,16.00,1.03,[],0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,44.71,16.00,0.93,b,0
orth_90,90.00,180.00,0.00,0.00,0.4000,0.40,46.51,16.00,0.76,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,48.01,16.00,0.85,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,49.81,16.00,1.03,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,51.31,16.00,0.88,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,53.11,16.00,1.01,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,54.31,16.00,0.97,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,55.81,16.00,0.82,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,57.31,12.00,1.04,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,58.51,16.00,0.74,r,1
