label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.85,r,1
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,1.21,6.00,0.77,r,1
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,3.01,4.00,0.77,b,1
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,4.21,4.00,0.93,r,1
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,5.71,4.00,1.07,[],0
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,7.51,6.00,0.92,r,1
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,9.31,6.00,0.80,b,0
surround_0,112.50,0.00,0.00,0.00,0.0000,0.40,10.51,8.00,0.77,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,11.71,12.00,1.07,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,13.21,16.00,0.76,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,14.41,16.00,0.77,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.61,16.00,1.05,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,17.11,16.00,0.75,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.91,16.00,1.07,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,20.71,16.00,0.85,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.51,16.00,1.04,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,24.01,16.00,0.92,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,25.51,16.00,0.84,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,27.01,16.00,0.84,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,28.21,16.00,0.99,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,29.71,12.00,0.87,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,31.51,12.00,0.86,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,32.71,16.00,0.80,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,34.51,16.00,0.94,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,35.71,16.00,0.84,r,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,36.91,16.00,0.74,b,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,38.41,16.00,0.93,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,40.21,16.00,0.85,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,41.71,16.00,1.04,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,43.21,16.00,1.04,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,44.71,16.00,0.75,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,46.51,16.00,1.07,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,47.71,16.00,0.79,b,0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,49.21,16.00,0.77,r,0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,50.71,16.00,0.77,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,52.51,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,54.31,16.00,0.77,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,55.51,16.00,1.07,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,56.71,16.00,0.77,r,0
