,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,NULL.1,theta first half all,theta first half F,tgt_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,NULL.2,theta second half all,theta second half F,tgt_theta_second_half p-val,sur_theta p-val,sur_theta_first_half p-val,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
333,97.84,45.44,13.0,0.71,15.72,76.0,-2.73663378,-3.51535201,-3.4959445,-3.91586447,-3.41594863,6.44102478,0.01132938,12.77,-3.67935228,-3.2138226,-4.14591408,-0.67460459,1.35561049,-4.52988958,-2.02300453,-8.06692505,-3.7686069,-3.19086266,5.52932453,0.01892964,-4.39784575,-5.5993886,-6.89433146,-5.93580103,-4.70757723,-15.40289688,-10.82013893,-10.50420094,-9.1322422,-8.14678097,15.32452106,0.0001072,4.19186354,2.14563823,-4.26287842,-1.83514225,-6.94720984,-5.48431587,0.42154914,2.00131512,-1.57922983,-1.2596736,0.70509887,0.40152557,0.01185494,2.434e-05,0.38091169,-2.29061341,0.52597886,-0.94558227,-3.6059444,-11.49608326,-12.41346169,-5.93033504,7.69538021,0.47543755,0.07440294,0.78509773,5.90028524,-0.26534897,-9.91280746,-11.98335743,7.73800516,-4.24799061,-0.72638887,-12.56178379,0.60380465,0.12524548,0.72350224,2.20920563,-2.35176349,-1.61186767,2.692168,-5.30253553,-9.2320528,-0.0296884,-6.83060122,1.0706346,0.38550636,0.53483919,1.45518589,-0.21265961,-1.66784549,18.77511024,2.135e-05,-0.49708423,1.68488777,2.18197203,0.77926886,0.0,0.0
334,98.32,44.78,13.0,0.65,15.71,70.0,6.50824881,2.38019037,6.1436224,4.24464273,4.8191762,8.34259987,0.00397119,15.83,7.98591423,-0.35384426,17.8586731,-1.71892953,-0.76435471,1.36789751,7.03314924,10.16122246,3.93758368,5.05131197,9.3709116,0.00227448,-4.64795637,4.9806757,2.38642406,-2.0925765,18.41438293,14.1550293,18.02040482,0.95705855,2.57282734,6.07683611,4.70708132,0.03065457,2.05618763,9.93551159,-3.63758469,-2.68660975,20.27428246,5.58426476,3.21260452,1.26273108,5.92797327,4.65415907,5.75919533,0.01681172,0.00116466,0.03955288,0.00271679,-12.46513367,4.75062704,0.31677172,-8.15740395,12.87508965,16.16401672,7.88894367,0.57394856,-1.91824162,0.79788941,0.37198068,5.71251583,1.16156542,-0.4133392,3.74523568,15.83308315,19.85193253,7.83474874,-1.18607152,2.44534135,1.3161639,0.25160794,0.94211155,16.52138329,-0.52588826,-1.48804736,25.85805893,-3.11449885,9.27987766,2.22440577,2.01012897,0.91643357,0.33868825,0.78994805,-0.52460438,-1.31455243,25.88642693,7.1e-07,-8.52455139,-8.97427273,-0.44972181,0.02490344,0.0,0.0
335,98.32,44.78,9.0,0.58,15.71,61.0,1.54545701,-4.3815918,-0.69069201,-1.27176964,-1.1996491,0.63051283,0.42738941,14.34,-1.71386826,2.77582669,-4.89705896,-4.55669594,-0.41710293,-0.84871095,-3.30029655,5.24684238,-1.26460993,-0.99629986,0.42448431,0.51488547,-4.2931242,-2.6801672,2.94795442,-3.78157568,10.86309814,3.66166162,6.58870792,-2.0835309,-1.78792441,1.04729617,0.16201924,0.68752937,4.5253582,9.36069584,-9.26048374,-4.77969456,-10.41446304,-3.36029482,2.87130022,-6.88678932,-0.32145375,-2.02750659,1.3764559,0.24133194,0.57648031,0.97981886,0.39283735,-18.1381073,8.79424,-11.5477066,-5.3169198,-11.16071987,-5.53574991,11.99872684,-0.83728874,-2.87805653,2.21242166,0.13727844,6.51857615,-0.10016616,-2.92263055,-4.90244246,7.87682724,7.78462458,-5.10191822,-12.81969833,0.72972345,0.14364018,0.70478434,4.34965992,2.03387427,-1.34094024,0.38651466,2.33674932,-4.38004208,10.10676384,-1.32673693,2.72674108,1.98103058,0.15965136,0.34727859,-0.94389111,-1.29116976,25.4542942,8.7e-07,-22.26402473,-23.04303741,-0.7790131,0.08278596,2.08,5.44
336,98.78,44.15,10.0,0.53,15.79,65.0,2.75666785,1.91599405,0.97746533,1.87217462,1.88057554,2.95574737,0.08593766,10.38,0.28644794,0.55503106,0.54221195,-0.0302672,7.62541533,2.83836865,5.48654413,-0.30877149,2.10247731,2.11981773,3.71816754,0.05415896,4.66569901,-3.02454257,9.43185902,-1.39472628,3.34091759,4.67950439,-0.6693067,-3.95976114,3.27484775,1.81423855,1.19183004,0.27564879,5.3479023,3.86414695,7.30942822,2.70368004,-3.9254806,-2.23026633,7.86837626,3.18900633,-0.0498261,2.67254329,3.45560241,0.0636962,0.05367121,0.18414817,0.22609376,-5.91163301,7.06733751,1.35184562,6.62191725,-2.61956573,-4.75150681,15.26757908,-1.12678373,0.15533885,0.01225162,0.91189093,5.34143353,1.5519594,4.53418589,-4.12153912,4.16693115,2.79920721,-6.25654507,-0.31188026,-1.03291643,0.54340994,0.46122856,8.86973572,-6.59999037,15.20338821,-0.41296342,0.51839429,0.8630591,7.71764946,-0.27967086,1.09342885,0.63092226,0.4272413,-0.39356813,-1.81982803,-1.42625988,33.52200699,2e-08,-2.46954107,1.59254324,4.0620842,4.37738895,2.08,5.44
337,99.47,44.25,11.0,0.52,14.56,73.0,4.34286308,1.1912576,2.57932186,3.20280838,2.8290627,7.64063311,0.00583056,9.71,3.66080856,7.19945049,4.11708498,1.75528526,2.78410435,-0.82845503,2.36060524,2.43506289,3.3669064,2.98044467,8.28929138,0.00408888,8.26971817,0.08283009,5.33375692,2.35068798,9.10273552,6.63703299,5.16255665,-0.07951523,2.84849215,4.40762091,7.44555569,0.00665317,2.35465503,5.82723284,5.50868464,1.85825944,-5.50677872,0.33192456,6.43516016,-2.36596251,3.77399921,2.02210641,2.53931189,0.11175158,0.00253723,0.00798526,0.07074502,-4.49413967,9.42193508,-1.6713165,3.00556016,-4.80408382,-0.49229395,10.76286602,-0.94562382,-1.91556609,2.10684943,0.14701387,5.75645781,0.59383869,3.53116703,0.82686716,8.55592442,2.55108643,2.42207694,-2.41278625,-0.52328604,0.15831964,0.6908093,8.87915897,-0.44444323,9.50755024,3.04503679,4.35869503,2.65332794,8.74235916,-0.00742186,1.21607125,0.86523861,0.35254376,-1.25994754,-2.81935644,-1.5594089,46.32533264,0.0,-3.97013974,-5.61341953,-1.64327955,0.75206089,2.07,5.18
338,100.22,43.5,10.0,0.53,14.53,67.0,5.19893694,0.72625649,3.70248485,3.412889,3.26014185,11.88270283,0.00059445,8.97,2.86760426,3.93435431,8.33235359,2.55600381,3.49163866,1.95027792,3.19582224,1.25513065,3.53209543,3.45379615,12.91100788,0.00034559,2.2111547,-2.23234749,5.25360441,1.30855381,10.42920971,4.89286137,4.77476454,-0.60318857,2.2886591,3.14388323,4.10585117,0.04342949,3.18267465,4.91498995,2.26424742,6.41435957,-4.18375969,1.39596426,8.96678352,3.46572685,4.26072121,3.40566969,8.72526741,0.00330427,0.00023411,0.06210404,0.00186584,-8.33467579,4.59822321,-3.8730979,5.37136555,-6.11435175,2.11245012,11.9947567,0.82026857,-2.66701627,4.87415981,0.02753094,5.64456797,-0.14284497,7.08752489,0.8131454,10.48847389,5.4050746,2.17498851,-0.33187035,0.42807478,0.12492721,0.72383936,8.89613342,-0.40124381,6.36356497,6.18976784,4.55183315,1.63056099,11.13377953,4.68160295,1.80590439,2.23487139,0.13530297,-1.81574845,-3.42622304,-1.61047459,50.99254608,0.0,-1.39541221,-0.24525903,1.15015316,0.48359597,2.07,4.94
339,100.22,43.38,10.0,0.53,14.72,61.0,2.18590164,0.80517906,0.75365758,2.07410455,1.45471072,2.68953204,0.10138034,8.42,1.02461624,1.34219885,-1.26363337,0.9339987,4.38475847,0.70004082,4.59770107,-0.42105007,2.21011615,1.49947095,2.81061196,0.09401341,6.11749268,-1.71980774,4.73373604,2.53755403,7.11319637,7.53054142,5.89553261,4.86721563,4.62500572,4.62875175,12.68744659,0.00041464,-2.24930167,-0.92332655,3.46986985,-0.79575598,-8.0852499,-3.49455261,2.08023548,-1.42032516,0.31999373,-1.23192382,1.03194571,0.31025287,0.0745881,0.00041497,0.34776704,-4.63621044,2.5539546,0.32513398,2.60471225,-4.60994339,0.09990323,6.56512976,3.79264712,-1.27109802,1.21865261,0.269941,4.57975674,-6.63911629,7.08720446,-0.23861347,3.56030536,-1.1664654,-0.03462998,-0.18468885,-1.36207175,1.44895279,0.22903476,2.11496091,-0.10129976,4.42440796,1.56033361,-0.33145699,3.07943296,6.84097385,0.17839575,0.16113837,0.02010177,0.88728718,-1.69007707,-3.25915813,-1.56908095,51.44835281,0.0,9.588521,8.77197647,-0.81654501,0.31786865,2.06,4.64
340,100.6,42.65,9.0,0.49,15.31,74.0,1.66579115,1.83130431,-0.7409538,2.06364942,1.20494783,1.96555245,0.16128666,8.16,-2.47223377,0.46148324,1.95991361,2.54478931,-2.29954672,3.50442767,5.35200691,-0.29877895,2.30385542,1.22720683,2.02919745,0.15467214,3.96450806,-3.53680086,1.71289849,2.14473867,2.75263286,-3.76121712,-1.58672523,-1.39867854,-0.06882073,0.02470147,0.00038421,0.98437172,1.02965701,-1.12743258,7.13805723,3.49389219,-5.46629953,-2.56466484,5.248137,3.00966811,2.67110229,1.49096501,1.82722712,0.17714055,0.10908011,0.81440943,0.23850386,-0.40039641,5.41324472,5.26193094,6.23245621,0.09921169,-6.31056023,5.88002348,-2.5258646,-0.22443353,0.0410802,0.83943222,2.96411896,-7.22213507,-0.02358054,-3.54507661,5.60362768,-2.68966913,-1.17759323,1.20188427,-2.7503767,6.28142309,0.01238877,5.25661373,-4.98794842,9.15074158,3.62586737,-5.57611179,0.56761569,5.3730998,2.30125666,-0.27729523,0.06553134,0.79802046,-0.99710441,-2.49356461,-1.49646032,54.97690964,0.0,-0.41104299,0.72642142,1.1374644,0.70397282,2.06,4.64
341,101.02,41.92,7.0,0.41,15.97,83.0,4.28441238,5.89735842,3.92096066,2.88046098,4.24579811,25.99808884,4.2e-07,7.9,10.31574631,5.3165369,1.04188049,0.99445516,7.90966463,6.10002041,2.8834784,3.9676559,3.06028605,4.61645937,31.24337959,3e-08,9.79153538,-2.81184554,5.92530012,0.74596936,-2.61105537,0.55251193,3.63530803,5.39377451,1.0075835,2.40082812,4.26753044,0.03952119,3.72162175,4.35294819,12.87666225,7.81462479,1.52628183,5.08501053,10.02805424,6.92702055,3.17121887,6.16088247,30.45365715,6e-08,1.7e-07,0.03895529,2.15e-06,4.69723988,6.66018963,8.43424988,7.73636436,1.09713578,0.54297715,9.24273109,8.43755722,3.0437603,7.90763235,0.00503726,5.18760443,-4.34232616,8.65744686,4.53761244,4.30879259,-3.19776702,8.42695045,8.34806824,1.01315272,0.9257319,0.336251,9.42268085,0.01885538,12.41985035,0.0492307,-1.80673277,10.98496723,5.62259388,-0.8650406,1.6304847,2.4534657,0.11764187,-0.37635034,-1.79277933,-1.41642904,55.91650391,0.0,7.8771472,8.41556549,0.53841794,0.17768012,2.13,4.5
342,101.02,41.38,0.0,0.33,16.88,86.0,3.47656655,4.24829578,3.49006724,4.9739747,4.04722595,23.93503571,1.19e-06,7.85,4.23251677,4.02971172,9.70107841,-0.29048839,5.37966108,4.65354252,-0.59360695,3.57014918,5.15841579,3.97834897,23.66848755,1.37e-06,7.50136042,-0.74574846,7.35701752,1.99724996,-4.24762535,1.09729433,1.19651222,7.34590006,3.71074176,2.79860997,4.95461941,0.02660396,0.92364472,-0.3851755,9.00671196,6.50104332,0.30718383,5.34921503,5.40410662,6.3110137,4.55331516,4.21478748,17.11266136,4.211e-05,7.6e-07,0.02539146,5.389e-05,7.34590387,3.79409361,8.91423225,1.21198881,2.89743686,1.37977695,3.10014248,5.408319,-0.7036913,0.42622334,0.51402636,4.0539465,-2.40832376,6.58595276,5.04781866,0.07718671,1.638304,5.93529081,7.08628607,-1.55407715,2.15451312,0.14252538,3.02134895,-2.67605877,12.40958309,5.47610664,-4.61666155,10.0222826,2.31997967,3.55442142,-1.29820395,1.57993126,0.20911957,-0.48869574,-1.7925123,-1.30381656,44.18099976,0.0,6.7323184,5.1982584,-1.53406,1.38485157,2.13,4.29
343,102.08,41.38,4.0,0.26,15.67,96.0,5.40997076,3.38951635,5.28358221,7.09247017,5.29388475,50.6594162,0.0,7.06,2.43737197,6.83692646,3.64898419,5.7110815,4.86765766,2.20917916,9.24046993,2.09966278,6.96557426,4.88587666,43.30983734,0.0,1.54883456,11.21655083,4.45480442,3.67612219,5.79873323,6.70243168,10.12327099,5.63648558,8.75080299,6.42779207,32.2676506,3e-08,4.69271994,7.62117052,2.01486254,5.23030376,1.98787904,5.25066566,5.70029926,0.60030091,5.54936361,4.2898798,18.78516579,1.81e-05,0.0,1e-08,2.49e-06,1.46124339,8.93155289,0.85602242,1.44363809,5.10680342,5.68386412,0.96648479,3.23378229,-3.70114708,14.61599922,0.00014152,5.29330635,9.51593685,4.33062983,6.41003704,3.14187622,4.96154213,9.9810276,-1.08341765,-1.75047219,3.40432286,0.06537721,-1.6474241,10.40029621,0.869479,6.24790001,3.16350937,7.70733404,9.19949245,4.61972809,-1.77204204,3.53867817,0.06029847,-1.31532085,-2.51328826,-1.19796729,31.09013176,6e-08,-13.7590971,-14.73165607,-0.97255826,0.38654104,0.0,0.0
344,101.44,40.6,0.0,0.17,17.73,106.0,1.31204987,0.8110761,-0.52630061,0.07220475,0.41725752,0.25305012,0.61506616,7.87,-2.05158377,1.83374679,3.33347392,-1.66879117,0.9913317,1.65517461,1.88094962,-1.64512587,0.12806217,0.49475345,0.3507829,0.5538291,-1.23827684,1.75096393,1.29404306,3.24158072,0.54245138,1.94519031,1.68063545,0.10582568,2.13011646,1.27123082,1.03708816,0.30914419,-1.87814295,0.09296989,4.3355279,0.69331253,-4.44054937,0.72382563,1.54514444,-3.01238632,-1.65765154,-0.3993724,0.12350853,0.72542589,0.61522799,0.17147298,0.42464736,-1.23302472,1.92321384,2.79935956,1.52086413,-5.50649977,6.58634996,-1.25808811,0.8049221,0.52946693,0.24205124,0.6228569,-3.64667082,3.86367249,-0.48890343,0.22514288,0.84794962,-2.18078685,1.20083594,-3.97383213,-0.4951461,0.21599542,0.6422286,0.35671464,-2.43409896,7.02873898,3.3213315,-0.67691201,0.97202545,4.77166271,-1.50062203,1.28879642,1.48325145,0.22360807,-2.31967211,-3.50615454,-1.18648231,27.29511452,3.7e-07,5.05752325,4.01999855,-1.03752482,0.65580702,0.0,0.0
345,102.4,40.6,1.0,0.0,16.71,110.0,1.77659178,1.21450102,1.69832993,1.59319127,1.57065344,2.72625041,0.09908104,9.03,2.54550219,-0.87989157,1.06114566,2.85616612,0.06177116,3.46544099,5.39387608,-1.46444869,1.73637068,1.64012861,2.94078708,0.08673615,6.13072729,1.50318778,2.83339643,5.14774752,-0.23073575,0.53007102,2.56839538,5.80404329,5.61979008,3.31963515,6.522686,0.01103808,3.21042466,-3.51492214,0.22968026,0.52359658,0.31915826,-0.91904849,3.98834658,1.17277956,-0.40077579,0.51162559,0.13760872,0.71084607,0.11310488,0.00724219,0.84258502,4.46520376,0.1987181,-0.90031064,5.82892466,-4.82182217,2.17124391,-0.34512165,2.20523047,-0.43586552,0.1237429,0.72509806,6.49640942,1.24247158,5.15316677,-0.24182872,-2.72389913,-2.30173016,3.08306599,2.34089661,-0.12872985,0.01106827,0.91623755,5.79218864,-4.14131117,-0.7960723,1.92566884,1.81576765,-0.93723786,4.82914495,6.58634377,0.21192475,0.03043412,0.86155084,-2.9800458,-4.25979805,-1.27975214,31.83106613,5e-08,-0.50757539,1.13424313,1.64181852,0.97523379,0.0,0.0
346,96.2,44.67,19.0,0.0,19.42,78.0,3.4986949,8.14417934,14.34624386,4.29703474,7.57153845,6.6855073,0.00988575,27.79,8.61604786,15.36959553,10.8983736,4.65221643,4.18385601,-0.59675217,7.61388206,15.18573952,3.73423266,7.73194838,6.7638979,0.00946498,-1.82496524,25.42706871,-5.84847164,13.19332123,3.01066589,9.70002747,16.45467567,31.42447853,5.20814371,10.73868847,5.70296764,0.01742136,2.49566674,-4.19130278,2.49857569,2.27848601,32.12251282,3.76784062,-7.42769051,1.52967787,6.00744677,4.3380146,1.45528984,0.22832056,0.02470178,0.07593541,0.22590684,32.29691696,-2.91016006,17.52302933,-6.44593859,13.94109821,11.97093582,-17.26791191,15.59165192,3.79949021,1.00902295,0.31542595,5.2630744,15.13944244,14.5710535,28.30501556,-0.03880533,16.14447594,10.01082325,22.2278862,9.7623148,6.72626734,0.00966548,-23.46821785,18.1740799,-15.59479427,3.4832952,28.20597076,-2.27983284,2.45399356,9.82121468,-1.26601732,0.11705793,0.73233305,1.94701505,0.01493298,-1.93208206,4.41400814,0.03665055,18.04433632,11.15799236,-6.88634443,3.12068081,1.51,4.9
347,97.0,44.67,21.0,0.0,18.05,77.0,-10.67844296,-12.69968414,-2.93512845,-12.71933079,-9.75814629,6.22540998,0.01278214,37.11,3.29140377,-18.66672707,-22.82586479,6.34596634,-9.88145256,-18.90836525,2.03395009,-12.76869583,-12.59801769,-9.32153606,5.64352751,0.0177426,-15.85639191,-20.15190506,-31.52012634,-3.38311386,-48.65584564,-54.06515503,-21.51062393,-11.24096394,-28.8921566,-26.11566734,18.91825104,1.753e-05,11.70309353,-7.09141922,-11.55265713,6.23121738,25.40299034,3.19621348,-18.82821846,16.572258,1.44492519,3.00570273,0.35076633,0.55397977,0.00879935,1.344e-05,0.46112252,4.36636209,-39.5715332,-2.18185139,-10.66401577,-22.9631958,-26.60476303,-42.6864357,33.11679459,-0.15739979,0.0009711,0.97514737,4.16981602,7.8191824,-20.30053711,15.20339489,-14.81286049,-15.4281559,1.64721918,-6.02164364,9.25951195,3.39931798,0.06557502,8.15048218,-14.15074253,-30.13930702,4.26757145,1.46042192,-18.04223824,-30.46180534,-4.15487051,1.75732827,0.1238478,0.72498629,1.86561334,-0.04907459,-1.91468787,22.01309013,4.47e-06,25.5950985,47.35115051,21.75605202,9.14991951,1.49,4.55
348,98.32,44.78,19.0,0.77,15.71,57.0,2.1383884,1.67593455,-10.08574581,2.63113022,-0.91007322,0.0575134,0.81052813,36.02,-26.10855103,2.37380886,18.70240402,-3.26301742,-13.33730698,6.67262983,-7.07532597,9.08141708,3.77494359,-1.01886892,0.07247103,0.78783824,26.41406822,-25.98000717,10.4307127,2.71215177,-18.759758,6.20470715,-18.58121681,-21.32041359,0.97392702,-4.20754719,0.63304514,0.42673465,-2.34929419,9.56231785,26.76400757,5.44551706,-48.81970215,-2.9408145,14.73268127,-5.63320732,0.99240369,-0.24931644,0.00253908,0.95983474,0.9183036,0.77127955,0.69057169,-18.42029953,23.96231651,-3.17037678,30.57820511,-23.58586311,-3.69948745,25.06966972,-20.93615341,-1.28077722,0.06888127,0.79303695,-4.67509556,-16.75684738,15.06309223,-31.63311577,1.52474201,-35.50884247,-6.22637987,-1.12971151,-12.88430977,7.0641861,0.00801328,45.02009201,-25.82125473,36.58329391,7.76292181,-50.75411606,23.92510796,9.88101673,-18.01336479,0.39517182,0.0071479,0.93264307,1.03624594,-0.75238544,-1.78863132,41.75801086,0.0,44.38001633,53.51817322,9.13815498,1.67712092,1.51,4.27
349,98.78,44.15,18.0,0.73,15.79,43.0,-5.15889406,14.63966179,-2.96823549,5.45572424,2.992064,0.60934657,0.43525179,36.37,-18.26312637,-10.30335522,21.32711983,-14.15932178,14.39401627,20.62903023,13.60699558,-11.67574692,6.34248638,2.43068886,0.40953627,0.52237885,25.81414986,-31.81916809,3.48822951,14.83057308,-23.74653816,-32.54078293,-45.44760513,6.37564802,-3.57303596,-9.6146574,2.29048991,0.13099572,10.92054844,-11.26352406,35.41680527,17.34378624,-1.75877333,2.66635847,10.56196022,23.62877655,12.94645309,11.15132523,6.44124937,0.0114893,0.55040985,0.2652702,0.02025925,31.62617302,-0.35860339,52.4331398,43.33660889,2.27864575,-13.54833698,-23.34431267,7.46011591,8.06113338,2.72563887,0.09912194,7.43900871,-35.11143494,-2.08901906,6.9363389,-21.15619278,-42.52351379,7.55900526,49.96239471,-9.54166317,3.98192644,0.04631312,32.32873535,-25.93912315,13.52198792,-8.91387558,-13.63299656,6.68431902,-23.54681396,-11.64408779,-9.98776054,4.21738863,0.04032042,0.36961603,-1.40513206,-1.77474809,42.65925217,0.0,-3.48165274,-1.17961085,2.30204201,0.17537759,1.53,3.96
350,98.78,44.15,15.0,0.7,15.79,56.0,12.88053989,12.63556957,11.23866367,12.12910366,12.2209692,33.87623978,1e-08,19.92,12.82858658,6.93384218,11.59061527,9.97144222,17.7785511,9.8674469,7.44167566,24.24183273,12.66506577,12.57841587,35.64425659,0.0,22.67766953,16.02392387,22.05334282,13.68171883,10.90302086,10.18442822,5.21545649,1.13156903,15.17336178,12.99193859,15.76632118,8.564e-05,13.65631294,4.44831991,23.74777603,13.94572639,6.53598881,10.95392418,8.69715595,17.07197571,6.61876822,11.73003006,18.64731216,1.94e-05,0.0,9e-06,0.00022769,21.37825203,27.57451248,14.79120159,4.29683161,17.30311012,8.04066372,8.75171852,0.89294678,0.71661472,0.06912585,0.79267821,11.36583614,1.90419483,26.20002174,17.01040459,6.85695267,6.21182156,8.27373695,11.70088196,-1.15616429,0.18431039,0.66780479,20.55877686,2.01366878,30.7098484,13.19186115,6.51759195,23.84947395,3.63886476,7.52696562,1.13794959,0.1822712,0.6695379,-0.35969546,-2.14688063,-1.78718519,49.75584412,0.0,18.30011559,12.73265457,-5.56746197,2.97759843,1.53,3.96
351,99.34,43.5,17.0,0.71,15.82,54.0,-0.32142329,3.46454406,-6.29327393,-7.53207159,-2.67055631,1.16184771,0.28138919,23.51,3.01202226,-1.34648943,2.63215518,10.33982182,-8.51249027,-14.43051815,-7.33790064,8.60764885,-6.92178822,-1.54928672,0.39189625,0.53147379,-2.5533824,-28.08773994,-13.7801075,-10.88781357,-13.70415783,-15.60504627,-28.00450706,-7.11768723,-24.93941116,-16.0594635,17.45170021,3.655e-05,19.90937042,-4.93217325,16.02233887,14.18741226,-7.66457129,1.18100369,13.98929977,19.38306808,7.39052725,8.82075691,7.77185011,0.00553344,0.24536326,1.778e-05,0.01427538,1.58692193,0.6521951,16.42553329,18.64250755,-13.68282127,-4.76480961,-0.085629,2.74444675,10.50465298,10.68244457,0.00112547,6.69200516,-26.29971886,-8.1553154,-16.48302269,-0.98052633,-23.10583878,-6.01144457,23.34542084,0.83626854,0.07188484,0.78867771,26.71692085,-19.15718842,-1.43092692,5.5746336,-12.65182686,1.02974844,0.45704857,2.29721284,7.44673538,5.63329744,0.01784625,-1.05505848,-2.82241607,-1.76735747,58.65228653,0.0,31.83155251,23.46354485,-8.36800671,5.04728842,1.54,3.63
352,100.22,43.38,17.0,0.73,14.72,45.0,5.84634686,5.24149036,1.91053951,9.39357567,5.59798813,5.99493217,0.01454863,21.7,3.67873669,-6.73290443,3.06633925,4.64248562,19.58971786,7.51973391,6.78293467,-0.53983521,9.91297722,5.31914091,5.43769979,0.01994131,8.55936623,-11.54012203,16.24526405,2.89114666,-2.10912919,6.83419085,-3.68027616,2.8260901,8.50587559,3.16709709,0.76866806,0.38118043,1.75835514,-1.08144891,16.75247765,10.85197449,-7.60987425,5.27256584,8.20573997,7.65992594,5.52655125,5.25432539,3.61117387,0.05803717,0.00687312,0.27809493,0.07659341,-1.29372525,3.70414639,5.30486298,11.00410366,-1.74658871,6.87219858,22.70242119,-4.08925152,-4.16156149,1.95509195,0.16240781,-2.45529342,-13.68704796,24.27348137,-4.67605257,16.60574913,-2.09306622,-5.47381353,5.35362577,-7.27960825,6.28711224,0.01234937,14.12037373,-11.29072475,25.74954414,10.26371861,-13.89654541,16.20721245,4.6436162,6.53839827,-3.08374476,1.14550614,0.28479892,-1.56504297,-3.27836275,-1.71331978,59.42911911,0.0,0.31161848,-0.48554689,-0.79716533,0.05454901,0.0,0.0
353,100.6,42.65,18.0,0.73,15.31,48.0,1.15975428,3.05900097,-6.65982294,1.02185369,-0.35480356,0.0372714,0.84695976,17.45,0.26613277,0.91369772,-1.15595853,-5.03341007,5.92656088,1.11130154,3.26162744,-10.25937271,1.3568449,-0.40099588,0.04618365,0.82989429,-1.66620743,-22.10403252,-8.11166477,-6.42098188,-1.88307524,-11.19295502,-8.93515301,9.09238052,-3.67369342,-6.0933876,3.96946716,0.04704372,2.04340672,-1.67153585,13.18014526,4.19888973,0.5512383,1.8775866,7.42623854,1.81339777,7.58970404,4.10800695,3.25122857,0.07204475,0.76955675,0.03286405,0.06212632,-2.47702885,-1.27099109,15.76889706,11.72284412,2.43782067,-11.69224072,-0.18918955,5.51691532,1.78945184,0.56519759,0.45238394,1.24283218,-21.76029778,-0.02076478,-6.89500666,-9.74736309,-13.99503613,-2.46099854,0.89279169,-7.92319107,11.38182831,0.00077558,5.28982401,-9.03934002,-8.08089066,-3.12148166,-0.008879,8.85921097,3.5208106,10.97308922,0.31928951,0.01856338,0.89165825,-1.64207995,-3.28254986,-1.64046991,59.57548523,0.0,-0.50159574,-1.9231689,-1.42157316,0.22731276,0.0,0.0
354,100.6,42.65,14.0,0.68,15.31,46.0,7.87223864,2.72230744,7.60799265,5.19572353,5.84956551,19.63944244,1.058e-05,12.53,9.38987446,10.13598347,3.69153619,3.26282454,8.29286003,3.25480533,7.18300486,4.63668728,5.32488489,6.12414312,20.89830971,5.57e-06,6.98424101,6.09626865,8.75852013,-1.92196894,-0.33683923,11.5892849,3.54253531,6.47173548,3.4079597,4.94968271,5.16179609,0.02364435,9.98835754,9.21990967,1.94615972,6.97516251,8.32380199,9.76444817,4.48920727,8.90563774,7.19140196,7.41525364,19.39299965,1.333e-05,5.13e-06,0.02407853,2.56e-06,2.79471207,3.9336853,-3.07373142,-1.06224859,6.95721436,6.3898077,0.47593611,6.87624693,-2.36353803,1.88346374,0.17030689,9.04826546,10.88946438,14.3607378,2.77678156,1.17001033,13.34144402,6.93851423,2.52089429,2.30737257,1.86136365,0.17283246,15.67262936,9.78687,1.90746772,8.55304337,1.29526925,10.95171833,2.81065512,11.39156246,2.6888063,2.54523993,0.1110028,-1.24982297,-2.82530856,-1.57548559,63.3086319,0.0,0.61915618,-1.98643565,-2.60559177,1.74397647,0.0,0.0
