x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
3.03,9.85,5.00,0.45,125.00,145.00,15.00,3.30,159.00,24.97,0.59,1.45496678,1.95040596,1.67124248,1.84267211,1.72982180,26.62341690,0.00000030,3.61,1.61531293,1.86597073,2.64878511,1.77680242,0.98565638,1.51538730,1.41889191,1.92699659,1.86283243,1.73344660,26.20539856,0.00000037,1.37030423,-1.17350543,-2.54380965,254.60000610,0.00000000,1.75102592,0.20997964,-1.54104626,8.78908634,2.54,3.03,0.00648186,16.78879356,-1.70463777,0.20572858,-9.20568848,9.20165825,1.44119287,0.37813807,1.53405833,0.37150407,-0.30061579,0.25306106,0.61504462,0.00763076,19.77434731,-4.03739643,0.89283496,-6.11251640,2.96627450,-1.41187763,0.26625547,1.05057621,0.06788068,-0.48602790,0.66196644,0.41607066,0.01311606,20.63665390,-6.97326708,1.22911584,-7.68780804,2.11740065,-1.52409136,0.11155551,2.32311058,0.23536578,-0.25594947,0.21850619,0.64028781,0.00668142,25.92374802,-1.53155780,0.34470883,-4.31216335,4.29194260,-0.18254754,0.00844033,-0.95813888,0.10210552,-0.75855160,1.64929926,0.19936776,0.01040531,24.76449203,-0.61811560,0.02336223,-3.85618019,1.32543230,0.86326271,0.07615189,4.06097794,1.13703692,-0.58833283,1.08057821,0.29883301,0.01965858,30.12878036,-1.87205064,0.15252839,-5.58635998,1.10429347,2.25097108,0.28840914,-2.90333676,0.36407343,-0.22221145,0.21154502,0.64566447,0.00668142,25.92374802,-1.53155780,0.34470883,-4.31216335,4.29194260,-0.18254754,0.00844033,-0.95813888,0.10210552,-0.75855160,1.64929926,0.19936776,0.01040531,24.76449203,-0.61811560,0.02336223,-3.85618019,1.32543230,0.86326271,0.07615189,4.06097794,1.13703692,-0.58833283,1.08057821,0.29883301,0.01965858,30.12878036,-1.87205064,0.15252839,-5.58635998,1.10429347,2.25097108,0.28840914,-2.90333676,0.36407343,-0.22221145,0.21154502,0.64566447,
5.29,8.26,5.00,0.37,126.00,141.00,16.00,2.61,203.00,26.81,0.66,4.23148727,3.82101941,4.07361889,4.56198406,4.17202759,185.27658081,0.00000000,3.30,4.70320225,3.96914220,4.75940514,3.34665895,3.20335126,4.27813244,4.49936056,3.60385323,4.58743382,4.10151005,176.60705566,0.00000000,1.64345717,0.27574146,-1.36771572,123.47371674,0.00000000,4.35059786,0.30220252,-4.04839516,58.19191360,2.54,3.81,0.00792909,30.35988808,0.02371154,0.00000000,-1.90176475,0.47453231,0.92191958,0.18700248,0.19687888,0.00738642,1.65933919,9.31922722,0.00233079,0.00957201,37.94327164,-3.88709545,1.00924170,-2.61411977,0.66157985,-2.06347728,0.69360489,0.06365901,0.00027140,1.38118589,6.51936102,0.01082605,0.01635353,39.18059921,-10.71835041,3.54634547,1.60545409,0.11274797,-3.75623012,0.82733244,-3.39137602,0.61253983,1.66137516,11.24558926,0.00082970,0.00652555,29.94374275,2.92655158,1.52402258,-1.08962917,0.33184800,0.03265366,0.00036179,1.97707283,0.52657920,1.74092901,10.51964474,0.00122234,0.01022700,28.69402885,2.24225140,0.36814159,-1.52517045,0.24869092,-0.08819611,0.00089813,1.18322575,0.11576837,1.89704108,13.47538376,0.00025520,0.01863150,32.46321487,-2.04907894,0.21930654,2.27468133,0.21966636,-1.17162263,0.09373151,-1.19892597,0.07448146,2.33499932,28.02779007,0.00000015,0.00652555,29.94374275,2.92655158,1.52402258,-1.08962917,0.33184800,0.03265366,0.00036179,1.97707283,0.52657920,1.74092901,10.51964474,0.00122234,0.01022700,28.69402885,2.24225140,0.36814159,-1.52517045,0.24869092,-0.08819611,0.00089813,1.18322575,0.11576837,1.89704108,13.47538376,0.00025520,0.01863150,32.46321487,-2.04907894,0.21930654,2.27468133,0.21966636,-1.17162263,0.09373151,-1.19892597,0.07448146,2.33499932,28.02779007,0.00000015,
5.34,8.02,2.00,0.16,126.00,141.00,17.00,2.55,170.00,30.75,0.57,2.58337569,2.20923996,2.32558155,2.05583334,2.29350758,55.52283096,0.00000000,3.31,2.33483768,1.65417242,2.24842310,1.95469785,1.79117596,3.28765416,2.76050496,2.89554954,2.04581499,2.32798433,56.34955978,0.00000000,1.29800999,-0.01340856,-1.31141853,124.74060059,0.00000000,0.55101806,0.30396751,-0.24705054,0.20099662,2.54,3.81,0.00568998,15.22208786,1.03293478,0.08893137,-0.85240966,0.09287804,-0.06255612,0.00087704,0.11111805,0.00228029,0.50661582,0.84581286,0.35797327,0.00701298,19.80715942,-2.21310067,0.31812936,0.04426943,0.00017596,-2.35042024,0.87511969,-2.25177860,0.36986059,0.26829520,0.23921287,0.62488822,0.01206330,20.68465424,-3.24938798,0.31619999,-1.72192967,0.12584637,-2.87794256,0.47117585,0.09937953,0.00052803,0.47137097,0.87828445,0.34891042,0.00461677,14.69008541,4.75370455,3.94119048,-0.67595202,0.12517063,-0.61451453,0.11346912,4.69489288,2.91030574,0.60905832,1.26190078,0.26157570,0.00797771,17.27536583,9.69390965,6.80864906,-1.13922000,0.13729087,-1.86202598,0.42049214,4.46680117,1.63256156,0.55538583,1.14275753,0.28534223,0.01373113,17.27835083,5.91635609,1.79152203,-1.75632679,0.12834364,-2.93067098,0.57463747,6.34467793,2.04389000,0.94067079,4.45738506,0.03501162,0.00461677,14.69008541,4.75370455,3.94119048,-0.67595202,0.12517063,-0.61451453,0.11346912,4.69489288,2.91030574,0.60905832,1.26190078,0.26157570,0.00797771,17.27536583,9.69390965,6.80864906,-1.13922000,0.13729087,-1.86202598,0.42049214,4.46680117,1.63256156,0.55538583,1.14275753,0.28534223,0.01373113,17.27835083,5.91635609,1.79152203,-1.75632679,0.12834364,-2.93067098,0.57463747,6.34467793,2.04389000,0.94067079,4.45738506,0.03501162,
4.91,8.41,4.00,0.31,126.00,142.00,16.00,2.60,174.00,31.82,0.57,2.79534674,3.53490758,3.41480470,3.18133616,3.23159885,101.55834961,0.00000000,3.45,1.96129096,3.69972086,3.74230981,2.62416697,2.25808668,2.33051586,3.84927034,5.36918783,3.10110545,3.21185780,101.22776031,0.00000000,1.66722524,0.48438659,-1.18283856,92.87161255,0.00000000,4.14619017,1.50988328,-2.63630676,26.64273453,0.00,0.00,0.01237782,70.08306885,-10.17560577,8.39214134,-1.72989035,0.37194309,-3.18688297,2.11663675,-2.65514970,1.27394128,-0.70291954,1.58410716,0.20847962,0.01300219,66.12326813,-4.99297285,1.57267702,-1.36836946,0.17114376,-0.92726302,0.13226686,0.11738006,0.00093988,-0.59810555,1.15460086,0.28286122,0.02075098,59.04315186,-14.31718063,5.92217684,1.43685579,0.08447033,1.19406366,0.07818812,-5.45606470,1.48396122,-0.01264430,0.00059426,0.98055660,0.00921783,55.54378891,-1.29191995,0.27603775,-1.67029333,0.72486186,-2.00612092,1.14694822,-5.26877356,3.47649503,-0.19478068,0.12242186,0.72650012,0.01288937,42.11053848,1.30251610,0.11476025,-1.29923451,0.16678822,-2.27743721,0.58740985,-3.59006882,0.98479730,0.38333043,0.50833064,0.47603767,0.02075911,36.93506622,-0.60286242,0.01739506,0.43994102,0.00750213,-5.05548716,1.59927356,-3.08298039,0.45136467,1.20310831,6.81943989,0.00915941,0.00921783,55.54378891,-1.29191995,0.27603775,-1.67029333,0.72486186,-2.00612092,1.14694822,-5.26877356,3.47649503,-0.19478068,0.12242186,0.72650012,0.01288937,42.11053848,1.30251610,0.11476025,-1.29923451,0.16678822,-2.27743721,0.58740985,-3.59006882,0.98479730,0.38333043,0.50833064,0.47603767,0.02075911,36.93506622,-0.60286242,0.01739506,0.43994102,0.00750213,-5.05548716,1.59927356,-3.08298039,0.45136467,1.20310831,6.81943989,0.00915941,
5.10,8.23,0.00,0.11,126.00,142.00,17.00,2.57,154.00,29.58,0.57,2.19575882,1.51143527,2.27636862,2.43921208,2.10569382,47.30715561,0.00000000,3.29,0.71469563,2.55159688,1.69370556,2.75424337,2.18619514,1.73003209,2.25116134,2.03783607,2.43463540,2.03730536,43.57185364,0.00000000,1.30578315,0.08312450,-1.22265863,106.97632599,0.00000000,5.81106520,5.50056124,-0.31050375,0.28743401,0.00,0.00,0.00686265,22.52790642,-6.44327307,3.51862741,-2.94314671,1.12588227,0.41439927,0.03738664,-0.33158049,0.02079019,-0.11032901,0.04077732,0.84001164,0.00621902,15.69124317,0.99175537,0.06434433,-3.49554086,1.15890706,-1.56940389,0.39306766,0.48366514,0.01719394,0.33812004,0.38269812,0.53631123,0.00902045,11.57967854,0.60032874,0.01083761,-1.55320358,0.10256080,-2.58417153,0.38037369,0.25734872,0.00343632,0.75984389,2.28506160,0.13095786,0.00542790,20.42734528,-6.74787521,7.98902798,-1.68152165,0.77916723,-1.50246358,0.68231755,-3.79765034,1.91559029,0.05563349,0.01052326,0.91831565,0.00765525,15.83892822,-2.98066378,0.64095408,-0.36382148,0.01397995,-1.09577978,0.14501984,-1.74651420,0.24854225,0.40331814,0.60007602,0.43874198,0.01397661,18.04945946,-4.92077112,1.24958956,0.29038706,0.00355502,1.48139060,0.14806660,-3.88497138,0.77268362,0.72353578,2.65888834,0.10330449,0.00542790,20.42734528,-6.74787521,7.98902798,-1.68152165,0.77916723,-1.50246358,0.68231755,-3.79765034,1.91559029,0.05563349,0.01052326,0.91831565,0.00765525,15.83892822,-2.98066378,0.64095408,-0.36382148,0.01397995,-1.09577978,0.14501984,-1.74651420,0.24854225,0.40331814,0.60007602,0.43874198,0.01397661,18.04945946,-4.92077112,1.24958956,0.29038706,0.00355502,1.48139060,0.14806660,-3.88497138,0.77268362,0.72353578,2.65888834,0.10330449,
4.10,8.80,4.00,0.48,126.00,143.00,15.00,2.71,186.00,22.91,0.65,5.89385128,5.38349438,6.65316868,5.18679667,5.77932787,211.98249817,0.00000000,4.27,4.66051483,6.94389486,6.21766758,6.77612972,5.73092365,5.69300127,7.55038595,4.44649935,5.22659016,5.91026258,219.66227722,0.00000000,1.94851387,0.55135876,-1.39715517,110.44206238,0.00000000,7.67546701,2.81353378,-4.86193323,54.21202850,2.53,3.54,0.01717480,90.02501678,-4.25388050,0.97852230,-3.35491538,0.93337637,-1.35735738,0.25618747,-4.12625933,2.05268788,0.38621452,0.31903881,0.57231935,0.01877716,92.49936676,-5.35703087,1.21430373,-0.00468194,0.00000000,-2.09292030,0.45201123,-6.89529514,2.25925374,0.31010193,0.20815326,0.64832311,0.03095435,87.72677612,-6.27521038,0.75965130,-4.76462269,0.62077022,-6.10318899,1.36500287,-3.66197109,0.44640356,1.10203469,3.09223032,0.07898921,0.01628339,120.80274200,-2.55290818,0.75138497,-2.23178506,0.90199012,-2.74152017,1.49292493,-6.69107246,3.90770578,-0.30171975,0.20469409,0.65106170,0.02691017,130.66310120,-2.77916789,0.37201807,-4.77767181,1.60502934,-4.08561182,1.34559727,-5.19068861,1.46544874,-0.17261921,0.07330493,0.78664309,0.04070738,98.42108917,-4.37334776,0.63442856,-11.47174263,3.54788661,-5.19550371,1.17053640,-8.03484535,2.12443590,1.80240595,10.60641098,0.00116690,0.01628339,120.80274200,-2.55290818,0.75138497,-2.23178506,0.90199012,-2.74152017,1.49292493,-6.69107246,3.90770578,-0.30171975,0.20469409,0.65106170,0.02691017,130.66310120,-2.77916789,0.37201807,-4.77767181,1.60502934,-4.08561182,1.34559727,-5.19068861,1.46544874,-0.17261921,0.07330493,0.78664309,0.04070738,98.42108917,-4.37334776,0.63442856,-11.47174263,3.54788661,-5.19550371,1.17053640,-8.03484535,2.12443590,1.80240595,10.60641098,0.00116690,
4.14,8.71,1.00,0.27,126.00,143.00,16.00,2.68,173.00,25.30,0.58,5.49419832,5.59753132,5.80513477,5.63785219,5.63367891,275.99578857,0.00000000,3.65,5.04550886,5.91896725,5.64524317,5.20912457,5.26504612,5.60102320,7.04445887,5.25319862,5.62221098,5.61713076,270.51119995,0.00000000,1.57942164,0.31647810,-1.26294351,104.31721497,0.00000000,4.06097746,0.84312224,-3.21785498,37.38985062,0.00,0.00,0.01646822,117.01348114,-2.73210096,0.57062906,-2.11100864,0.52241933,-1.75476980,0.60531747,-1.09834218,0.20563571,0.44094753,0.58801353,0.44337902,0.01817575,122.59761810,-7.02027702,2.94994593,-2.51261854,0.54770350,-2.97642446,1.29313469,1.61083984,0.17437984,0.29773024,0.27150074,0.60244840,0.02993988,115.82109833,-5.43884516,0.80533481,-3.65213442,0.51462394,-7.20177603,2.68215609,-1.05106270,0.05183838,1.11962497,4.50433922,0.03406742,0.01602502,169.28593445,1.24478495,0.25852403,-2.00421095,1.05249560,-3.82708597,4.20947361,-2.49180651,0.78413588,-0.29604957,0.28523281,0.59341686,0.02468096,155.28680420,3.83996558,1.00337791,-1.80069220,0.32213581,-4.00684786,1.82857966,-3.42980504,0.90398312,0.17596155,0.10774024,0.74280406,0.04140368,146.69770813,-1.21752238,0.07087136,0.87085062,0.02946800,-1.76474977,0.19458757,-4.41620636,0.92470253,1.53475344,11.08005047,0.00090618,0.01602502,169.28593445,1.24478495,0.25852403,-2.00421095,1.05249560,-3.82708597,4.20947361,-2.49180651,0.78413588,-0.29604957,0.28523281,0.59341686,0.02468096,155.28680420,3.83996558,1.00337791,-1.80069220,0.32213581,-4.00684786,1.82857966,-3.42980504,0.90398312,0.17596155,0.10774024,0.74280406,0.04140368,146.69770813,-1.21752238,0.07087136,0.87085062,0.02946800,-1.76474977,0.19458757,-4.41620636,0.92470253,1.53475344,11.08005047,0.00090618,
3.09,9.25,18.00,0.88,126.00,144.00,13.00,2.99,147.00,28.24,0.74,9.84864807,9.05013466,9.78580284,9.31306934,9.49941349,893.88592529,0.00000000,3.42,9.05305576,9.59385014,10.19386673,10.40441990,8.23771000,9.94450092,9.53450584,9.87434959,9.35266399,9.56697083,892.33374023,0.00000000,1.72498727,-1.10517931,-2.83016658,256.12573242,0.00000000,3.17521882,1.80605626,-1.36916244,8.86668968,0.00,0.00,0.02014340,226.02130127,1.83949661,0.33396018,1.12809885,0.19264534,-1.87631464,0.89350450,-0.55275184,0.06722844,3.15425873,38.84484482,0.00000000,0.02136521,218.44412231,-0.76791710,0.04547513,3.03571868,1.03097868,0.12055064,0.00271805,2.93895292,0.74861473,3.19863772,40.40470505,0.00000000,0.03546658,209.39590454,4.11972141,0.59531307,6.57698536,2.15058899,-0.21198520,0.00298893,5.77451658,2.01804543,4.05917740,76.27912140,0.00000000,0.01994915,358.42935181,-0.21452329,0.01048391,0.57977015,0.12036225,-2.53181028,2.51706553,0.52043909,0.04674318,2.02031589,18.14516068,0.00002251,0.03236615,376.17361450,-0.79294503,0.06030660,4.21880722,2.49067450,-4.48600245,3.22863674,2.48040533,0.66595888,2.29557848,25.82768440,0.00000045,0.05280054,317.34817505,-5.39651871,1.85139561,3.75050855,0.72680604,-3.59410405,1.07356632,-2.38714528,0.35946134,4.30029440,115.71085358,0.00000000,0.01994915,358.42935181,-0.21452329,0.01048391,0.57977015,0.12036225,-2.53181028,2.51706553,0.52043909,0.04674318,2.02031589,18.14516068,0.00002251,0.03236615,376.17361450,-0.79294503,0.06030660,4.21880722,2.49067450,-4.48600245,3.22863674,2.48040533,0.66595888,2.29557848,25.82768440,0.00000045,0.05280054,317.34817505,-5.39651871,1.85139561,3.75050855,0.72680604,-3.59410405,1.07356632,-2.38714528,0.35946134,4.30029440,115.71085358,0.00000000,
3.24,9.17,0.00,0.68,126.00,144.00,14.00,2.94,153.00,33.36,0.72,3.63425350,2.86553526,3.37523842,3.46415806,3.33479619,123.75811005,0.00000000,3.22,2.90660381,3.22846484,2.83573675,3.83651400,3.25453639,3.86118174,3.41765547,3.02480793,3.47958231,3.31280422,119.21228790,0.00000000,1.81656444,-0.31194448,-2.12850904,191.69779968,0.00000000,0.91747653,0.23754556,-0.67993098,1.84234965,2.50,3.31,0.00919348,43.33410645,-3.15461874,0.90407509,-2.06910443,0.59640455,1.61267352,0.60749865,1.14228535,0.26425043,0.37114871,0.49502724,0.48186588,0.00887535,34.49559784,-5.39907265,2.05889320,-0.75012511,0.05759008,1.67268538,0.48195815,8.26912022,5.42360783,0.61385977,1.36178529,0.24352146,0.01518688,35.35488510,-4.65069389,0.69851995,-5.39630604,1.33307219,4.25898790,1.11288655,4.20427465,0.98504603,0.97296852,4.03556633,0.04483355,0.00904995,62.42009735,-2.19385719,0.92832780,-1.97087181,1.17673147,1.12450910,0.42024726,3.64501166,1.93988168,-0.10718385,0.04323047,0.83533652,0.01370366,55.81747818,-1.35396826,0.14537475,-3.32287097,1.27888906,1.10468614,0.16201402,5.24127817,2.46125078,0.27275512,0.30174503,0.58291974,0.02293677,52.54552841,-4.10505819,0.93996161,-8.48686028,3.26536751,-1.58475542,0.18311191,1.03517234,0.05927599,1.10688496,6.72652817,0.00964522,0.00904995,62.42009735,-2.19385719,0.92832780,-1.97087181,1.17673147,1.12450910,0.42024726,3.64501166,1.93988168,-0.10718385,0.04323047,0.83533652,0.01370366,55.81747818,-1.35396826,0.14537475,-3.32287097,1.27888906,1.10468614,0.16201402,5.24127817,2.46125078,0.27275512,0.30174503,0.58291974,0.02293677,52.54552841,-4.10505819,0.93996161,-8.48686028,3.26536751,-1.58475542,0.18311191,1.03517234,0.05927599,1.10688496,6.72652817,0.00964522,
3.45,9.05,4.00,0.47,126.00,144.00,15.00,2.86,188.00,26.96,0.66,3.38771772,3.21230197,3.58851433,3.40128994,3.39745593,86.38674927,0.00000000,3.93,2.17100549,2.80912709,3.68690920,4.35704708,3.70287657,3.67764425,3.95769382,3.05540586,3.42708755,3.42377257,86.45074463,0.00000000,1.66856241,0.00676147,-1.66180098,149.65188599,0.00000000,5.44648027,2.76934409,-2.67713642,21.68415451,2.52,3.25,0.01066972,39.05956650,-13.28171253,10.72405720,-4.98370647,2.31555295,2.22358322,0.77287501,-1.53985906,0.32141259,-0.08760016,0.01843226,0.89203548,0.01230616,44.77120209,-8.65342140,3.57054925,-1.36947644,0.12961623,3.11847663,1.13083220,2.00841570,0.21596247,-0.33211783,0.26911351,0.60404800,0.01948317,39.67248154,-18.90450859,7.87005997,-8.83636951,2.43716645,5.76706553,1.39128923,9.93347645,3.74925303,0.32230824,0.30192807,0.58280548,0.01251478,81.99600983,-4.70081806,2.92755580,-1.89548647,0.74766308,2.70137572,1.66569340,2.21361423,0.49143884,-1.41110063,5.14549494,0.02353072,0.02074331,89.77541351,-5.53064108,1.70348847,-2.56966114,0.53686523,4.63640547,2.00375056,5.92986917,2.21146131,-1.29339516,4.76382542,0.02930840,0.03340410,78.30045319,-11.61735058,5.28929615,-7.61497641,1.84706545,10.11424828,5.24103546,2.65272546,0.27363431,0.08733190,0.02942885,0.86382915,0.01251478,81.99600983,-4.70081806,2.92755580,-1.89548647,0.74766308,2.70137572,1.66569340,2.21361423,0.49143884,-1.41110063,5.14549494,0.02353072,0.02074331,89.77541351,-5.53064108,1.70348847,-2.56966114,0.53686523,4.63640547,2.00375056,5.92986917,2.21146131,-1.29339516,4.76382542,0.02930840,0.03340410,78.30045319,-11.61735058,5.28929615,-7.61497641,1.84706545,10.11424828,5.24103546,2.65272546,0.27363431,0.08733190,0.02942885,0.86382915,
