x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.47,-4.75,2.00,0.21,116.00,137.00,5.00,1.67,134.00,18.64,0.78,1.12722218,1.27218676,0.95714927,0.56154251,0.97952515,4.46228600,0.03491043,5.05,1.33861160,1.03504407,1.01252437,2.24646401,0.72312486,0.48086974,2.13807082,-0.13968632,0.54240304,1.04089427,4.93288898,0.02658562,0.62705618,0.30375755,-0.32329863,6.50092173,0.01129827,-4.25712585,-5.18423939,-0.92711359,1.29469180,0.00,0.00,0.00752594,17.32675552,-5.84800196,3.86872482,-0.97126120,0.12242371,-1.88014388,0.35380226,-2.87492824,0.86208266,-0.67930549,1.23612583,0.26650059,0.01211109,24.61631966,-3.48300409,0.76976454,-1.20164597,0.09240206,2.50473499,0.33595237,-4.27029419,0.93296522,-0.88533962,2.21984792,0.13657874,0.02116946,20.46215630,-6.07505035,0.75085640,-2.92303777,0.17975596,-0.96299857,0.01682148,-9.89262962,1.71066117,-0.59839779,1.03870738,0.30838204,0.01125852,26.11826706,-2.80030203,0.65373296,-4.57819319,2.34736657,4.96549892,1.41157866,9.32431793,3.32907772,-0.96798885,2.59515190,0.10752369,0.01556832,29.31869507,-4.41271400,1.02732551,-6.42407560,2.71389222,4.06305456,0.79478276,6.52806044,1.17374694,-0.99216050,2.85678935,0.09131735,0.02227932,26.86030960,-10.26006317,2.60857582,-7.73475885,2.10737729,-3.12991714,0.19710051,3.98432970,0.20052503,-0.72127736,1.60907066,0.20493356,0.01125852,26.11826706,-2.80030203,0.65373296,-4.57819319,2.34736657,4.96549892,1.41157866,9.32431793,3.32907772,-0.96798885,2.59515190,0.10752369,0.01556832,29.31869507,-4.41271400,1.02732551,-6.42407560,2.71389222,4.06305456,0.79478276,6.52806044,1.17374694,-0.99216050,2.85678935,0.09131735,0.02227932,26.86030960,-10.26006317,2.60857582,-7.73475885,2.10737729,-3.12991714,0.19710051,3.98432970,0.20052503,-0.72127736,1.60907066,0.20493356,
0.86,-4.90,4.00,0.35,116.00,137.00,6.00,1.82,132.00,17.20,0.75,4.31151676,3.77834749,4.44979477,3.45203853,3.99792433,57.38230896,0.00000000,5.75,2.41711593,4.67658281,4.79406977,6.15720844,2.37550163,4.02926159,5.03473425,3.71975231,3.41949439,4.06523323,58.49187469,0.00000000,0.45947030,0.05293583,-0.40653446,9.80911446,0.00191457,-7.19185591,-7.95949602,-0.76764017,0.90953702,1.81,7.03,0.01205458,34.96304321,-5.34416580,2.54114628,0.57399625,0.03367442,1.92580664,0.29194358,-3.08939528,0.78303379,1.27198708,3.40875077,0.06516277,0.01382473,24.81868362,-6.76516676,2.24709415,-5.52621603,1.51176798,4.69677210,0.91392314,-1.08939576,0.04698065,1.88189447,7.76078033,0.00544568,0.02585510,23.66797447,-9.52749634,1.43194294,2.27921629,0.08469643,6.77618980,0.64370459,-5.53746748,0.41558576,1.92884779,8.36810112,0.00390593,0.02146577,76.53919983,-6.44166565,2.78888369,-3.88459325,1.36239672,4.45162296,0.91463023,-5.21047544,0.83805567,0.17145790,0.06563533,0.79785662,0.02904847,82.74792480,-8.99387836,3.45972013,-3.97409487,0.84202528,2.70859551,0.28634822,-5.02118254,0.56294447,0.24449059,0.14062741,0.70774186,0.03666217,57.93752670,-14.16559029,3.96086526,-0.64010930,0.01151749,3.85652375,0.23835145,-7.25218296,0.52919841,1.07831335,2.86464238,0.09087407,0.02146577,76.53919983,-6.44166565,2.78888369,-3.88459325,1.36239672,4.45162296,0.91463023,-5.21047544,0.83805567,0.17145790,0.06563533,0.79785662,0.02904847,82.74792480,-8.99387836,3.45972013,-3.97409487,0.84202528,2.70859551,0.28634822,-5.02118254,0.56294447,0.24449059,0.14062741,0.70774186,0.03666217,57.93752670,-14.16559029,3.96086526,-0.64010930,0.01151749,3.85652375,0.23835145,-7.25218296,0.52919841,1.07831335,2.86464238,0.09087407,
1.28,-5.15,8.00,0.47,116.00,137.00,7.00,2.04,115.00,17.24,0.72,3.74606514,2.45470309,3.32837105,2.29666448,2.95645094,30.44795036,0.00000004,5.84,4.62518358,1.76384521,2.02005649,4.61764908,4.38943434,2.87679029,2.13752937,3.31431580,2.28863978,3.11171222,33.09074783,0.00000001,0.56877464,-0.13810812,-0.70688277,28.03486824,0.00000024,9.53697205,9.97489834,0.43792638,0.22758807,1.81,7.03,0.00784013,14.15592194,6.67053843,3.78937244,-0.78046638,0.05947890,-1.21107042,0.11046082,-0.72841394,0.04163523,1.35792291,3.71856427,0.05410867,0.01456948,26.77575493,1.23683465,0.07298345,-2.54974222,0.31261531,-0.34923404,0.00489975,-5.57876396,1.19679189,0.80379879,1.37529087,0.24119920,0.02416072,19.98772812,3.31755233,0.16789374,-6.54639816,0.67610043,0.17194213,0.00039598,-12.04019356,1.90023136,1.21341622,3.20282197,0.07383009,0.01456952,33.04412842,7.44821692,3.49418712,-0.77688724,0.05102737,0.96189749,0.04002260,3.45276570,0.34485462,0.45734733,0.43764219,0.50842326,0.01841781,30.81405258,7.29960537,2.11107564,-2.65065050,0.34701273,-1.84633887,0.12324677,2.02018905,0.08440851,0.70050704,1.06940448,0.30134345,0.02622261,27.92747498,5.27468824,0.51741767,-3.96835065,0.41632161,-6.00503588,0.54443371,-0.63448554,0.00382680,1.00440824,2.34183049,0.12627474,0.01456952,33.04412842,7.44821692,3.49418712,-0.77688724,0.05102737,0.96189749,0.04002260,3.45276570,0.34485462,0.45734733,0.43764219,0.50842326,0.01841781,30.81405258,7.29960537,2.11107564,-2.65065050,0.34701273,-1.84633887,0.12324677,2.02018905,0.08440851,0.70050704,1.06940448,0.30134345,0.02622261,27.92747498,5.27468824,0.51741767,-3.96835065,0.41632161,-6.00503588,0.54443371,-0.63448554,0.00382680,1.00440824,2.34183049,0.12627474,
1.77,-5.36,10.00,0.53,116.00,137.00,8.00,2.27,129.00,23.21,0.69,3.10209537,3.22873068,3.31936908,3.29738379,3.23689461,54.60406494,0.00000000,4.77,1.66374326,4.06026983,2.81499028,3.52678847,3.75678945,3.32751060,2.51335478,4.30124617,3.32725739,3.25140643,54.11523438,0.00000000,0.76947397,-0.41275069,-1.18222463,74.44760895,0.00000000,9.36814499,8.12413120,-1.24401343,4.20658541,1.85,7.10,0.01632125,100.27865601,2.23607063,0.69603103,-3.00852442,1.44567418,-0.17739862,0.00388896,-3.09222960,1.22733688,-0.23694171,0.18509592,0.66712765,0.02493382,132.41339111,3.32785845,0.89177495,-6.51933098,3.45079398,5.05400181,1.73564231,0.83077997,0.04473305,-0.52020484,0.97258306,0.32428818,0.04560141,118.01550293,0.07229911,0.00009376,-11.31569195,3.34811306,7.64555359,1.31364918,-3.77065372,0.30884022,-0.22670431,0.18526663,0.66698344,0.02313337,141.92375183,6.59555101,4.66794014,-7.12111044,7.30952406,7.58600521,4.24028969,5.15241671,1.30830991,-0.73127884,1.90627038,0.16770322,0.03200116,162.09338379,6.56985140,2.97965598,-10.16309357,8.88783646,6.63303709,2.77152133,6.71772289,1.62627864,-0.74635583,2.11523485,0.14617033,0.04719225,157.73252869,12.89066982,5.38917351,-11.10675430,5.68707800,8.79314518,2.03573060,8.93010139,1.31840920,-0.32126746,0.41772369,0.51823134,0.02313337,141.92375183,6.59555101,4.66794014,-7.12111044,7.30952406,7.58600521,4.24028969,5.15241671,1.30830991,-0.73127884,1.90627038,0.16770322,0.03200116,162.09338379,6.56985140,2.97965598,-10.16309357,8.88783646,6.63303709,2.77152133,6.71772289,1.62627864,-0.74635583,2.11523485,0.14617033,0.04719225,157.73252869,12.89066982,5.38917351,-11.10675430,5.68707800,8.79314518,2.03573060,8.93010139,1.31840920,-0.32126746,0.41772369,0.51823134,
2.43,-5.54,10.00,0.51,116.00,137.00,9.00,2.56,117.00,29.59,0.71,1.32951367,1.92092788,2.29784083,1.51043332,1.76467896,30.49327660,0.00000004,3.48,1.33018446,2.98318744,2.09542465,2.40072417,1.76150751,0.43143070,1.88750732,1.88956010,1.50708032,1.80781341,31.39700127,0.00000003,0.84861815,-0.82957214,-1.67819023,138.95223999,0.00000000,3.38912559,0.21040338,-3.17872214,33.41044235,1.91,7.19,0.00473139,14.36743546,-1.50510585,0.53768462,0.12276910,0.00410446,-1.87263095,0.73627746,-0.76103389,0.12676476,0.73910785,3.07005930,0.08006952,0.00735956,19.04925919,-2.20885563,0.64875585,-1.58748436,0.33788043,-2.98211503,0.99783540,1.27355814,0.17386466,0.67318857,2.68962026,0.10133528,0.01218686,14.24466228,0.14860144,0.00095071,-5.40343571,1.29019415,-5.31394911,1.07240200,4.17311049,0.63943237,0.88010234,4.71956730,0.03006815,0.01071488,50.87981415,-1.94125259,0.67579997,-3.56863666,3.06752324,1.71724403,0.36308685,3.45802450,0.98480302,-0.09110388,0.04946687,0.82404142,0.01593076,67.41143799,-1.35509026,0.21266261,-5.36419868,4.15508080,2.36608005,0.59180439,4.96110439,1.48847008,-0.23285875,0.34549263,0.55681563,0.02499805,74.92071533,-2.18413758,0.26192784,-7.05639410,3.88592315,-4.16879654,0.77457130,4.16659117,0.48583525,-0.10909069,0.08152051,0.77530965,0.01071488,50.87981415,-1.94125259,0.67579997,-3.56863666,3.06752324,1.71724403,0.36308685,3.45802450,0.98480302,-0.09110388,0.04946687,0.82404142,0.01593076,67.41143799,-1.35509026,0.21266261,-5.36419868,4.15508080,2.36608005,0.59180439,4.96110439,1.48847008,-0.23285875,0.34549263,0.55681563,0.02499805,74.92071533,-2.18413758,0.26192784,-7.05639410,3.88592315,-4.16879654,0.77457130,4.16659117,0.48583525,-0.10909069,0.08152051,0.77530965,
3.02,-5.76,10.00,0.48,116.00,137.00,10.00,2.84,109.00,23.12,0.72,3.45851994,3.02390599,3.18561029,2.77198887,3.11000633,57.45525360,0.00000000,4.47,1.75120711,3.04094863,2.13954258,4.04822731,2.81029296,2.59779072,5.21786594,3.80890894,2.71981049,3.12294006,57.43249512,0.00000000,0.84124857,-1.13769901,-1.97894752,180.69586182,0.00000000,-3.95205569,-6.91375542,-2.96169949,32.20904541,1.99,7.26,0.01531491,99.77268982,-2.38520813,0.89491850,-3.13482332,1.77361906,-4.13617373,2.38079929,-1.65949178,0.39938080,-0.15194076,0.08600760,0.76937950,0.02287760,123.52394104,-6.81728601,4.14721632,-3.76284122,1.27395916,-3.34072661,0.84042293,-5.22603750,1.96503758,-0.31703356,0.40038413,0.52704338,0.04102877,107.10183716,-5.56760168,0.87872654,-9.65922165,2.73508883,-4.62406874,0.53869301,-8.28488445,1.67178774,0.06858256,0.01902506,0.89032393,0.02506898,192.21157837,-3.32553291,1.36857331,-3.73553872,2.31962752,-2.75566435,0.64528292,-3.60038972,0.73671842,-1.27727890,6.70688009,0.00975130,0.03186406,180.81477356,-3.88840938,1.17437613,-2.03190470,0.39965561,-2.21280384,0.34709013,-3.26624203,0.43259364,-0.94249713,3.79520535,0.05169407,0.04816723,186.33357239,-10.43699646,4.00617266,-3.49191785,0.63746375,-3.71248913,0.41146004,-13.08208084,3.20843959,-0.64146054,1.88867271,0.16967616,0.02506898,192.21157837,-3.32553291,1.36857331,-3.73553872,2.31962752,-2.75566435,0.64528292,-3.60038972,0.73671842,-1.27727890,6.70688009,0.00975130,0.03186406,180.81477356,-3.88840938,1.17437613,-2.03190470,0.39965561,-2.21280384,0.34709013,-3.26624203,0.43259364,-0.94249713,3.79520535,0.05169407,0.04816723,186.33357239,-10.43699646,4.00617266,-3.49191785,0.63746375,-3.71248913,0.41146004,-13.08208084,3.20843959,-0.64146054,1.88867271,0.16967616,
3.48,-6.01,8.00,0.42,116.00,137.00,11.00,3.08,113.00,19.27,0.75,2.98254275,3.85536838,2.76384735,3.40550327,3.25181556,53.65514374,0.00000000,4.84,0.74804342,3.11694813,3.45839190,4.11221409,2.71621561,2.85438824,4.66802645,3.55834460,3.37283134,3.17519975,50.39446259,0.00000000,0.85109419,-1.09605563,-1.94714987,177.04090881,0.00000000,-0.46530977,-2.62187290,-2.15656304,8.97211075,1.99,7.26,0.01298990,58.97368622,-2.17608809,0.61208129,-6.20265388,5.70507860,-2.08654332,0.49783182,-6.27114201,4.68654823,0.55854881,0.95482957,0.32874203,0.02079458,84.50406647,-3.28016448,0.79502064,-4.78387642,1.70496488,6.62539244,2.73689413,-6.12698555,2.23650861,0.08079934,0.02153714,0.88335627,0.03793620,76.08066559,-9.58436871,2.16366720,-7.95974016,1.54323077,10.94394779,2.50716043,-14.88361168,4.48314238,0.35701081,0.42803475,0.51311336,0.02133798,110.74411011,0.13962591,0.00190045,-3.53594756,1.65284717,0.57589728,0.02244339,-3.34649682,0.50615275,-0.47620839,0.74135590,0.38944437,0.02670162,101.10390472,-0.15735666,0.00152695,-1.78739798,0.24628820,1.03572285,0.06053911,0.65822619,0.01392220,-0.14110076,0.06772476,0.79473524,0.04076536,106.66268921,-1.71297264,0.08629156,-0.71578979,0.02148263,2.93838763,0.20607074,1.21972990,0.02229499,0.09154997,0.03077973,0.86077014,0.02133798,110.74411011,0.13962591,0.00190045,-3.53594756,1.65284717,0.57589728,0.02244339,-3.34649682,0.50615275,-0.47620839,0.74135590,0.38944437,0.02670162,101.10390472,-0.15735666,0.00152695,-1.78739798,0.24628820,1.03572285,0.06053911,0.65822619,0.01392220,-0.14110076,0.06772476,0.79473524,0.04076536,106.66268921,-1.71297264,0.08629156,-0.71578979,0.02148263,2.93838763,0.20607074,1.21972990,0.02229499,0.09154997,0.03077973,0.86077014,
4.00,-6.51,5.00,0.34,116.00,137.00,12.00,3.43,135.00,21.08,0.70,2.22523379,1.11202455,1.92659581,1.83350253,1.77433920,15.37123394,0.00009464,4.93,0.84693521,0.93730307,1.82342339,1.63534176,2.95064449,1.96502090,1.71304607,2.25486255,1.82865512,1.77103078,14.91325474,0.00012020,0.90971392,-0.77234626,-1.68206012,147.45555115,0.00000000,0.50245726,-1.25843787,-1.76089513,6.35642338,2.07,7.26,0.00800057,20.86911011,2.17490864,0.57034153,1.62537634,0.36552539,-8.67307854,8.02319431,-5.52012968,3.38740516,0.18701074,0.09984184,0.75208899,0.01167069,24.11890221,-0.94286591,0.05950584,2.36678886,0.37815005,-9.42265797,5.01608658,-6.62915087,2.37223577,0.07408943,0.01639610,0.89813870,0.02356097,26.83032227,-7.84468508,1.32524705,-0.87970454,0.01724730,-6.82022667,0.89023191,-14.45514870,3.86618876,0.04819921,0.00710652,0.93283553,0.01279199,35.61264038,3.12527299,0.86011642,-2.62381148,0.81436551,3.58581853,0.77752191,-7.12245178,2.05158257,-0.46917972,0.64399415,0.42246906,0.01821457,42.73953247,0.93790579,0.04936628,-1.55689800,0.16972210,6.26234102,2.01063561,-10.36087418,3.14858961,-0.60117126,1.11690199,0.29085546,0.02607905,39.24848557,5.78449631,0.88427359,-4.54083109,0.77455091,4.70294285,0.47451794,-9.38053322,1.18536162,-0.23473027,0.18170783,0.67000632,0.01279199,35.61264038,3.12527299,0.86011642,-2.62381148,0.81436551,3.58581853,0.77752191,-7.12245178,2.05158257,-0.46917972,0.64399415,0.42246906,0.01821457,42.73953247,0.93790579,0.04936628,-1.55689800,0.16972210,6.26234102,2.01063561,-10.36087418,3.14858961,-0.60117126,1.11690199,0.29085546,0.02607905,39.24848557,5.78449631,0.88427359,-4.54083109,0.77455091,4.70294285,0.47451794,-9.38053322,1.18536162,-0.23473027,0.18170783,0.67000632,
5.25,-5.70,2.00,0.29,116.00,137.00,13.00,3.70,157.00,20.39,0.69,0.11474592,1.55971837,1.04082358,-0.09488456,0.65510082,2.84571147,0.09194495,4.23,0.51731294,0.42492974,0.62721580,0.43887052,1.47901821,1.51747084,1.06655562,1.20338309,-0.08031540,0.79858297,4.08807087,0.04346710,0.98910153,-0.49096647,-1.48006797,130.22155762,0.00000000,-3.06105280,-3.24646044,-0.18540750,0.08561176,2.14,7.23,0.00205249,1.82065058,-0.87310714,0.12182318,-2.02670145,0.75315636,-2.33389854,0.77016485,5.96314240,5.23988485,0.21910681,0.18167174,0.67003715,0.00320595,2.41219330,2.43009019,0.52399349,-3.08802509,0.85314578,2.33264899,0.40738559,4.25032425,1.29243958,0.18182038,0.13091888,0.71756176,0.00722346,3.35250854,4.18133211,0.50047737,-3.24364948,0.31143174,-2.14519238,0.11707880,9.38999462,2.16877079,0.10282152,0.04320133,0.83539123,0.00125682,0.44962621,3.13240194,1.12988973,-2.49301600,0.96141225,-2.05722594,0.33462527,6.75784636,2.41533780,0.52589798,1.05798769,0.30393668,0.00379735,2.40681124,1.64671695,0.19738707,-2.94634962,0.78775096,-1.60821688,0.17180181,3.39290333,0.43748671,0.22979788,0.21144839,0.64573986,0.00699440,3.70161343,5.47147894,1.03726470,-5.77531433,1.64272594,-6.92095613,1.34733748,10.13831139,1.81531966,0.22291604,0.21483766,0.64310812,0.00125682,0.44962621,3.13240194,1.12988973,-2.49301600,0.96141225,-2.05722594,0.33462527,6.75784636,2.41533780,0.52589798,1.05798769,0.30393668,0.00379735,2.40681124,1.64671695,0.19738707,-2.94634962,0.78775096,-1.60821688,0.17180181,3.39290333,0.43748671,0.22979788,0.21144839,0.64573986,0.00699440,3.70161343,5.47147894,1.03726470,-5.77531433,1.64272594,-6.92095613,1.34733748,10.13831139,1.81531966,0.22291604,0.21483766,0.64310812,
7.73,-3.03,1.00,0.27,116.00,137.00,14.00,4.20,169.00,21.92,0.68,0.17763476,1.05483818,0.10439915,0.40721396,0.43602151,1.11746311,0.29073297,4.50,0.31798917,0.76665121,-0.27821916,-0.92416579,-0.66012084,-0.11606831,3.21848607,0.57875586,0.35572365,0.36175254,0.76485533,0.38203459,1.06698513,-0.47736236,-1.54434752,143.17051697,0.00000000,2.68310022,1.13628364,-1.54681671,7.36362934,2.22,7.12,0.00415803,6.61454725,-4.88302803,3.37338233,-0.35734221,0.02070310,-0.77640146,0.07537811,-1.98836160,0.51569545,-0.50528538,0.85532045,0.35528665,0.00583239,7.12701416,-7.45116520,4.39805508,-3.00194335,0.71976089,-5.63771534,2.12455320,3.83728051,0.94053423,-0.41449523,0.60743427,0.43594980,0.01375614,10.91322136,-16.39221954,6.90463114,-6.57004404,1.14704013,-14.27700996,4.65485477,-4.25241804,0.39930603,-0.51499230,0.97173047,0.32450024,0.00472856,5.65949488,-5.85464334,3.51046157,0.21967559,0.00659242,-3.23797941,0.73731464,2.26411486,0.24109408,-0.41522515,0.58653671,0.44395192,0.00717705,7.69548225,-8.87834358,5.13612556,-1.25122249,0.12708779,-4.60753298,1.26226652,6.03307772,1.23804128,-0.46982065,0.79110485,0.37399165,0.00941038,5.94786978,-7.35221195,1.66251326,4.19970131,0.77113563,-6.40335274,1.02380443,10.36045170,1.68291569,-0.28634858,0.31472611,0.57492686,0.00472856,5.65949488,-5.85464334,3.51046157,0.21967559,0.00659242,-3.23797941,0.73731464,2.26411486,0.24109408,-0.41522515,0.58653671,0.44395192,0.00717705,7.69548225,-8.87834358,5.13612556,-1.25122249,0.12708779,-4.60753298,1.26226652,6.03307772,1.23804128,-0.46982065,0.79110485,0.37399165,0.00941038,5.94786978,-7.35221195,1.66251326,4.19970131,0.77113563,-6.40335274,1.02380443,10.36045170,1.68291569,-0.28634858,0.31472611,0.57492686,
8.17,-2.87,0.00,0.33,116.00,137.00,15.00,4.37,159.00,20.53,0.67,1.06747007,0.94464999,-0.27611566,0.53183901,0.56696087,2.22790337,0.13586828,4.14,1.71293437,-0.20184451,-0.24631657,1.00658238,0.29085937,0.84773636,1.38027275,-0.27086002,0.51741189,0.55908215,2.11082649,0.14659087,1.18723214,-0.68251652,-1.86974859,180.01661682,0.00000000,1.52283692,-0.58869058,-2.11152768,10.68576527,2.22,7.12,0.00250866,2.82533550,0.98453462,0.16088930,-0.53688014,0.05488125,0.03629161,0.00022085,-0.40107331,0.02462479,0.04089892,0.00651508,0.93568480,0.00469503,5.41230536,-6.26672983,3.64568734,-1.56223202,0.22845155,0.26521227,0.00554494,-2.17255473,0.35332361,-0.15733907,0.10258140,0.74882408,0.00922554,5.73779583,-15.14435005,6.88907528,-6.39033890,1.26844513,-0.80790538,0.01748581,-2.89941907,0.21695769,-0.12290475,0.06470864,0.79925794,0.00166148,0.81808853,1.73773289,0.36207584,-0.18021895,0.00529222,-0.54657280,0.02458676,2.88712192,0.45898956,0.30209431,0.36350915,0.54670783,0.00378240,2.49233747,-1.84678447,0.25919780,0.17557423,0.00297929,-1.67995417,0.19575006,1.24917436,0.06190292,0.08902042,0.03321351,0.85542880,0.00298447,0.69814605,2.52055597,0.22804928,-2.03069830,0.21041375,-3.25483871,0.30873176,-5.38122845,0.52983707,0.36225328,0.58792406,0.44341369,0.00166148,0.81808853,1.73773289,0.36207584,-0.18021895,0.00529222,-0.54657280,0.02458676,2.88712192,0.45898956,0.30209431,0.36350915,0.54670783,0.00378240,2.49233747,-1.84678447,0.25919780,0.17557423,0.00297929,-1.67995417,0.19575006,1.24917436,0.06190292,0.08902042,0.03321351,0.85542880,0.00298447,0.69814605,2.52055597,0.22804928,-2.03069830,0.21041375,-3.25483871,0.30873176,-5.38122845,0.52983707,0.36225328,0.58792406,0.44341369,
8.48,-2.98,2.00,0.45,116.00,137.00,16.00,4.53,161.00,18.86,0.68,2.05688357,2.09638977,2.51705050,2.76073098,2.35776377,22.57407570,0.00000233,5.41,3.05110931,1.06053650,1.81750178,2.54344678,1.18483424,2.44306922,2.53844452,2.86563087,2.71284819,2.24413371,19.95812225,0.00000887,1.46821237,-0.90952075,-2.37773299,227.90917969,0.00000000,-2.22192836,-5.04606676,-2.82413864,13.86858082,0.00,0.00,0.01123101,34.46241760,-1.13793552,0.13077798,4.67857122,2.53740191,-1.30005372,0.15100624,-4.83136606,2.17443585,-0.14472280,0.05006660,0.82299559,0.01698349,43.17309189,-5.67363977,1.82168996,3.71656203,0.78814149,-3.20854807,0.49162507,-9.39609337,4.02845907,-0.26240337,0.17394820,0.67672082,0.03221922,42.43672180,-5.47491312,0.54596627,5.81955385,0.63788366,-6.35392284,0.65355217,-15.19327927,3.61253548,-0.08842658,0.02032853,0.88665361,0.01269215,29.02003288,1.09879208,0.08800653,3.54172873,1.22820377,3.82931495,0.73394626,2.89425135,0.28044119,0.06272458,0.00951784,0.92230274,0.01792531,34.17057800,0.32600328,0.00491728,6.61248446,2.52795315,2.38302779,0.24034046,-0.22100176,0.00121248,-0.00479995,0.00006736,0.99345331,0.02678516,34.26354980,-0.12028433,0.00033581,6.90709305,1.48307633,1.54814208,0.04251369,-3.72828531,0.15494326,0.24293077,0.16105503,0.68827738,0.01269215,29.02003288,1.09879208,0.08800653,3.54172873,1.22820377,3.82931495,0.73394626,2.89425135,0.28044119,0.06272458,0.00951784,0.92230274,0.01792531,34.17057800,0.32600328,0.00491728,6.61248446,2.52795315,2.38302779,0.24034046,-0.22100176,0.00121248,-0.00479995,0.00006736,0.99345331,0.02678516,34.26354980,-0.12028433,0.00033581,6.90709305,1.48307633,1.54814208,0.04251369,-3.72828531,0.15494326,0.24293077,0.16105503,0.68827738,
