x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
-7.67,-6.35,0.00,0.00,106.00,151.00,6.00,7.25,83.00,18.94,0.70,1.09975970,0.36690730,1.69927692,1.13575053,1.07542360,4.14573669,0.04201587,5.69,1.07101893,1.74543357,1.17739141,0.19667378,1.52040839,1.88161254,0.86484116,0.53776658,1.17602265,1.12899971,4.42773771,0.03562244,2.44395494,-0.60483897,-3.04879403,80.28768921,0.00000000,0.62881964,-0.31591645,-0.94473606,1.08862054,0.00,0.00,0.00868521,13.08585835,3.62892127,1.06256425,-5.04170799,1.86737871,2.72488952,0.46693385,-0.11586782,0.00065389,-0.39663979,0.33526504,0.56271286,0.00969924,9.74182701,2.27775621,0.27901205,-6.06926775,1.80950832,1.37730491,0.06258600,-0.54676646,0.00926108,-0.10952101,0.02678044,0.87004372,0.01401939,7.18863058,6.48698139,1.07955766,-3.16319156,0.31085938,2.50536561,0.14957052,-7.39910698,1.20427835,0.18666075,0.08273488,0.77368778,0.00671016,8.06082249,3.79304814,1.27939904,-7.10950518,2.59261727,3.37868881,0.97898650,0.89849526,0.05510420,0.04951674,0.00579422,0.93933989,0.01060045,12.25165176,5.21427774,1.23201263,-7.79675293,2.40956616,4.42502594,0.63254601,-1.97996545,0.22365677,-0.12708366,0.03854308,0.84439876,0.00752145,4.01754618,1.87486482,0.11664544,-3.76497984,0.42848268,3.26720858,0.37793827,9.87408638,2.07308364,0.34372622,0.28266120,0.59508694,0.00671016,8.06082249,3.79304814,1.27939904,-7.10950518,2.59261727,3.37868881,0.97898650,0.89849526,0.05510420,0.04951674,0.00579422,0.93933989,0.01060045,12.25165176,5.21427774,1.23201263,-7.79675293,2.40956616,4.42502594,0.63254601,-1.97996545,0.22365677,-0.12708366,0.03854308,0.84439876,0.00752145,4.01754618,1.87486482,0.11664544,-3.76497984,0.42848268,3.26720858,0.37793827,9.87408638,2.07308364,0.34372622,0.28266120,0.59508694,
-7.72,-6.49,0.00,0.00,106.00,151.00,7.00,7.37,104.00,17.47,0.71,2.54929662,2.80513310,3.23476982,2.24765754,2.70921421,26.18796921,0.00000037,5.70,4.15446901,3.98124266,2.96917939,1.20106137,2.10206699,4.35745192,2.10529876,2.60058188,2.31911016,2.86274147,28.70473862,0.00000011,2.48414564,-0.08403655,-2.56818223,69.43053436,0.00000000,1.05845249,-0.39854011,-1.45699263,3.02860641,0.00,0.00,0.00380611,2.48005342,8.27095032,5.44695473,3.69939351,0.99217391,-0.58882666,0.02147080,-3.46579266,0.59449482,2.20966601,10.26773643,0.00139902,0.00605892,3.78485990,6.47528791,2.24495721,7.56249285,2.79719615,2.21963596,0.16186009,-6.10918713,1.15339994,2.07091188,9.52355194,0.00208747,0.00887358,2.87909102,11.29992676,3.27474737,11.01825333,3.76995087,7.67191744,1.40213442,-5.64760351,0.70136154,2.21953440,11.68561172,0.00065670,0.00157377,0.43691778,7.27882528,4.64289951,1.18552196,0.07102317,-1.76203334,0.26236042,-0.70517999,0.03344323,2.56011415,15.09350204,0.00010943,0.00662258,4.75129080,10.32848930,4.80304098,4.60705042,0.83591181,6.04055595,1.17119706,0.65169305,0.02407539,2.06869173,10.15975666,0.00148244,0.00405080,1.16079104,12.95088577,5.54255772,5.30124235,0.84612018,1.10511792,0.04303991,-2.21134210,0.10356478,2.43184328,14.08849430,0.00018503,0.00157377,0.43691778,7.27882528,4.64289951,1.18552196,0.07102317,-1.76203334,0.26236042,-0.70517999,0.03344323,2.56011415,15.09350204,0.00010943,0.00662258,4.75129080,10.32848930,4.80304098,4.60705042,0.83591181,6.04055595,1.17119706,0.65169305,0.02407539,2.06869173,10.15975666,0.00148244,0.00405080,1.16079104,12.95088577,5.54255772,5.30124235,0.84612018,1.10511792,0.04303991,-2.21134210,0.10356478,2.43184328,14.08849430,0.00018503,
-7.65,-6.67,0.00,0.00,106.00,151.00,8.00,7.48,108.00,16.12,0.69,2.24927306,1.28904223,3.41744995,2.81763506,2.44335008,17.73062325,0.00002786,6.25,3.31931734,3.75521564,0.86749077,-0.70368642,3.56115365,2.41147399,2.71552253,3.15596247,2.87212300,2.43695760,17.31505966,0.00003455,2.65926313,0.41030365,-2.24895954,62.15882111,0.00000000,2.78625178,0.15943155,-2.62682033,6.81411505,0.00,0.00,0.01378487,27.64286232,-2.07119894,0.29021353,1.87476754,0.21653856,-1.85006487,0.18044880,-5.37002420,1.21269572,-0.03430630,0.00209360,0.96351443,0.01949578,33.56673050,-3.76158190,0.64895427,5.07400131,1.07857203,1.16066635,0.03793113,-7.31364393,1.41602826,-0.09762973,0.01811035,0.89297674,0.03433096,37.10581207,1.34215152,0.03973870,0.91955143,0.02260646,8.06680965,1.33469331,-9.79535866,1.81662643,0.07342616,0.01094842,0.91668784,0.00474517,3.32332253,2.00636411,0.29518980,6.95788813,2.04722118,3.59363127,0.91306067,-2.10772991,0.25015095,1.71007168,5.63405037,0.01781355,0.02110120,41.92727280,-0.70515746,0.01938779,3.80983377,0.49690184,4.86652374,0.66072351,4.12268305,0.83747041,-0.06968480,0.00995035,0.92056279,0.02083368,26.17899323,2.28824615,0.14748140,-2.22393966,0.12693970,2.02146578,0.12285130,-12.67732525,2.90226221,0.40723413,0.33684391,0.56179474,0.00474517,3.32332253,2.00636411,0.29518980,6.95788813,2.04722118,3.59363127,0.91306067,-2.10772991,0.25015095,1.71007168,5.63405037,0.01781355,0.02110120,41.92727280,-0.70515746,0.01938779,3.80983377,0.49690184,4.86652374,0.66072351,4.12268305,0.83747041,-0.06968480,0.00995035,0.92056279,0.02083368,26.17899323,2.28824615,0.14748140,-2.22393966,0.12693970,2.02146578,0.12285130,-12.67732525,2.90226221,0.40723413,0.33684391,0.56179474,
-7.53,-7.14,0.00,0.00,106.00,151.00,9.00,7.79,115.00,17.15,0.67,0.91144079,1.36896181,1.73756289,1.11454630,1.28312790,8.10444260,0.00451059,4.85,2.87219477,1.85938299,0.56994218,0.15861055,1.34681118,1.79355872,1.12767565,1.10146868,1.14048648,1.32868457,8.48613358,0.00366274,2.69611311,0.60669416,-2.08941889,56.89777374,0.00000000,3.38337278,1.15702415,-2.22634864,6.40422964,0.00,0.00,0.00858105,17.55118752,-2.58000445,0.73793906,0.60871816,0.03740742,-0.59540612,0.03062835,-6.44448137,2.86183143,-0.26445577,0.20476073,0.65100889,0.01000144,14.27958202,-3.41803384,0.86611670,0.84003907,0.04781491,1.85703778,0.15694350,-2.67761683,0.30681235,-0.05637988,0.00983946,0.92100518,0.01698938,14.56821060,0.19795965,0.00146268,-2.65188026,0.30147457,-0.87390697,0.02519060,-6.04705191,1.11001146,0.11897957,0.04639946,0.82949770,0.00688122,11.67993450,-0.45015472,0.02476496,4.43188810,1.38814092,-0.05062854,0.00024439,-4.34056234,1.77273083,0.16807838,0.09091345,0.76308528,0.01138250,19.51961708,0.12662207,0.00098476,2.68339229,0.39439705,-0.90981871,0.03692856,-5.38681078,2.28768349,-0.06305642,0.01313016,0.90879686,0.01401732,19.43994522,1.52956092,0.10812192,1.18657041,0.05929530,-3.89418149,0.74793869,-0.95522183,0.02698959,-0.05128191,0.00875117,0.92548826,0.00688122,11.67993450,-0.45015472,0.02476496,4.43188810,1.38814092,-0.05062854,0.00024439,-4.34056234,1.77273083,0.16807838,0.09091345,0.76308528,0.01138250,19.51961708,0.12662207,0.00098476,2.68339229,0.39439705,-0.90981871,0.03692856,-5.38681078,2.28768349,-0.06305642,0.01313016,0.90879686,0.01401732,19.43994522,1.52956092,0.10812192,1.18657041,0.05929530,-3.89418149,0.74793869,-0.95522183,0.02698959,-0.05128191,0.00875117,0.92548826,
-7.42,-7.57,0.00,0.00,106.00,151.00,10.00,8.09,105.00,19.58,0.68,1.10382581,2.13298464,0.31044573,0.30965453,0.96422768,4.86616659,0.02762651,4.71,0.00359462,1.61543059,2.16965580,2.02288032,0.18179281,0.04701158,1.41947782,1.72507179,0.26847517,1.04932642,5.59378004,0.01822510,2.56717277,0.47870350,-2.08846927,54.94345856,0.00000000,4.73121548,2.22264194,-2.50857329,8.03098202,0.00,0.00,0.00798510,16.15389442,-3.07263160,1.11250794,2.01862526,0.43719003,-0.85381526,0.06693278,1.66252196,0.20244780,-0.54590636,0.92742276,0.33577935,0.01070567,17.51557541,-5.11980391,2.08034563,4.73058891,1.62243807,-0.72575289,0.02568113,0.21132110,0.00208931,-0.50851321,0.85122067,0.35644224,0.01944020,20.43802071,-3.77762580,0.54130936,2.20944619,0.22420326,-2.03222036,0.14549267,2.06815052,0.13913663,-0.45071271,0.71274871,0.39874603,0.01002879,26.74142265,-1.97948456,0.51754761,1.00801349,0.07744774,-3.86677408,1.90431881,2.15351844,0.47039405,-0.66507393,1.53516877,0.21564536,0.01072838,18.35191154,-4.57670641,1.38802898,0.53233141,0.01641456,-0.81099933,0.03109213,-1.09535921,0.10013749,-0.37236679,0.48453346,0.48654679,0.01369466,19.84903717,-5.63665485,1.57077515,5.90827513,1.57243741,-2.25442171,0.26815340,4.08841181,0.52965760,-0.39077213,0.54426825,0.46085195,0.01002879,26.74142265,-1.97948456,0.51754761,1.00801349,0.07744774,-3.86677408,1.90431881,2.15351844,0.47039405,-0.66507393,1.53516877,0.21564536,0.01072838,18.35191154,-4.57670641,1.38802898,0.53233141,0.01641456,-0.81099933,0.03109213,-1.09535921,0.10013749,-0.37236679,0.48453346,0.48654679,0.01369466,19.84903717,-5.63665485,1.57077515,5.90827513,1.57243741,-2.25442171,0.26815340,4.08841181,0.52965760,-0.39077213,0.54426825,0.46085195,
-7.21,-5.71,20.00,0.00,106.00,152.00,6.00,6.70,82.00,17.30,0.68,3.19507432,3.91542435,2.10278058,2.42299342,2.90906811,29.14190674,0.00000008,5.80,2.44104671,2.98573756,2.05578971,2.19029427,2.59491110,3.77828765,4.66003323,2.94414902,2.34513617,2.88548779,27.79475212,0.00000017,2.23013473,-0.70605600,-2.93619084,81.54664612,0.00000000,5.06568718,0.56488043,-4.50080681,18.84952927,0.00,0.00,0.00604676,6.04047108,-2.43406916,0.45525444,6.24766731,2.73084712,1.02004588,0.06232717,-0.08293276,0.00033966,1.75076818,6.22020626,0.01279962,0.00652720,4.22263861,-3.81783772,0.75026602,8.28923225,3.23056436,-3.09581304,0.30266958,-2.75599670,0.22566131,2.01127768,8.63542652,0.00337688,0.00755402,1.99838674,1.85247600,0.08434676,10.78883839,3.46193838,5.41014194,0.66778278,-2.69718552,0.15324499,2.40323400,13.12110806,0.00030750,0.00764290,10.08517075,-2.60592580,0.58239490,4.05900192,0.81503356,3.47721481,1.00000417,3.08191991,0.62555850,1.65428591,6.16754723,0.01318358,0.00627509,4.09870291,0.33549747,0.00487597,9.19698715,3.20090151,5.43377638,0.91061497,-5.84250498,1.85921717,2.17228699,10.76409149,0.00107267,0.01147694,9.03204918,-3.19747186,0.32745802,3.41969728,0.34128872,4.05560207,0.56223929,-0.47670949,0.00464801,1.75408936,7.10493803,0.00781806,0.00764290,10.08517075,-2.60592580,0.58239490,4.05900192,0.81503356,3.47721481,1.00000417,3.08191991,0.62555850,1.65428591,6.16754723,0.01318358,0.00627509,4.09870291,0.33549747,0.00487597,9.19698715,3.20090151,5.43377638,0.91061497,-5.84250498,1.85921717,2.17228699,10.76409149,0.00107267,0.01147694,9.03204918,-3.19747186,0.32745802,3.41969728,0.34128872,4.05560207,0.56223929,-0.47670949,0.00464801,1.75408936,7.10493803,0.00781806,
-7.24,-6.00,0.00,0.00,106.00,152.00,7.00,6.91,101.00,20.11,0.68,1.67874098,2.24781775,1.87216938,1.22114837,1.75496912,16.08129883,0.00006543,4.71,1.54057753,2.42209673,2.89735341,1.05113041,1.14156342,1.75255585,2.14890814,2.67627239,1.23205924,1.87173939,17.83065987,0.00002647,2.22696161,-0.28222126,-2.50918293,73.35846710,0.00000000,0.38372818,-0.99582225,-1.37955046,2.57076478,0.00,0.00,0.01059618,28.74079514,-3.96305609,1.86988056,2.00189900,0.43444592,-4.65067768,2.00706482,-0.90611041,0.06078559,-0.21219516,0.14156990,0.70680956,0.01411435,30.65640640,-3.20250297,0.81961030,-0.47856587,0.01665518,-8.78253269,3.78230429,-1.98944974,0.18250574,-0.06646346,0.01463903,0.90372315,0.01695563,15.50040436,5.24759245,1.04139256,4.98321867,1.13705099,-2.41669130,0.20511883,3.22687912,0.33758238,0.60479718,1.27941024,0.25829508,0.00886362,20.67229843,-2.52904844,0.83606505,1.32769847,0.13295703,-1.99989915,0.50419390,-2.39132237,0.57397461,0.29527730,0.29945746,0.58435168,0.01400189,31.63974190,-3.50005555,0.82165051,-0.78696370,0.03630488,-1.10237694,0.05810538,-4.13625526,1.44472301,0.04221848,0.00624127,0.93704793,0.01297461,17.70495605,-5.20856476,1.33280122,5.95584488,1.58779836,-6.37473488,2.13065624,-3.61880755,0.41235983,0.48469153,0.83202273,0.36192043,0.00886362,20.67229843,-2.52904844,0.83606505,1.32769847,0.13295703,-1.99989915,0.50419390,-2.39132237,0.57397461,0.29527730,0.29945746,0.58435168,0.01400189,31.63974190,-3.50005555,0.82165051,-0.78696370,0.03630488,-1.10237694,0.05810538,-4.13625526,1.44472301,0.04221848,0.00624127,0.93704793,0.01297461,17.70495605,-5.20856476,1.33280122,5.95584488,1.58779836,-6.37473488,2.13065624,-3.61880755,0.41235983,0.48469153,0.83202273,0.36192043,
-7.08,-6.16,19.00,0.00,106.00,152.00,8.00,6.98,107.00,19.48,0.68,3.06823659,1.97085094,1.23479986,1.35177255,1.90641499,15.58688068,0.00008460,5.20,1.04875457,2.02628446,3.38494658,1.51687598,1.72510421,1.15411079,3.37310815,2.39325285,1.31872237,1.99146879,16.49618721,0.00005278,2.41951466,0.14321120,-2.27630329,67.62689972,0.00000000,1.26950288,-2.14748073,-3.41698360,15.54892349,0.00,0.00,0.01037335,22.51335526,-6.71551514,4.38839436,2.49321604,0.55080760,-3.35139441,0.85191286,0.63783884,0.02466196,-0.09368302,0.02258290,0.88057882,0.01312677,21.65243149,-5.17644835,1.74853742,4.97754717,1.47689426,-4.84024858,0.93811738,-1.56730771,0.09255195,0.14652716,0.05812233,0.80954085,0.02585104,29.86592293,-7.41495848,1.72347963,-0.40550783,0.00625987,-7.42903757,1.60698843,1.34787941,0.04885579,0.01416316,0.00057562,0.98086397,0.01476597,48.65516281,-1.13965607,0.14400688,0.85166270,0.04643006,-4.39053440,2.06068373,0.37461236,0.01193916,-0.47370717,0.65370572,0.41899396,0.01356200,24.16884041,-5.01449347,1.37324023,0.21187641,0.00214725,-8.84871674,3.04859900,-5.16652155,1.83540070,0.23630191,0.16082929,0.68848462,0.02521737,57.11262512,0.04093768,0.00007424,0.47922665,0.00876056,-8.45517063,3.20087171,-0.93042934,0.02323776,-0.51470041,0.80122018,0.37095626,0.01476597,48.65516281,-1.13965607,0.14400688,0.85166270,0.04643006,-4.39053440,2.06068373,0.37461236,0.01193916,-0.47370717,0.65370572,0.41899396,0.01356200,24.16884041,-5.01449347,1.37324023,0.21187641,0.00214725,-8.84871674,3.04859900,-5.16652155,1.83540070,0.23630191,0.16082929,0.68848462,0.02521737,57.11262512,0.04093768,0.00007424,0.47922665,0.00876056,-8.45517063,3.20087171,-0.93042934,0.02323776,-0.51470041,0.80122018,0.37095626,
-6.82,-6.57,19.00,0.00,106.00,152.00,9.00,7.22,110.00,19.45,0.66,1.46982682,0.99518245,1.07355881,0.56016785,1.02468395,4.37968063,0.03663406,5.27,0.61196518,0.00613957,1.63705373,1.23649025,2.33611441,1.56011367,1.57466769,0.31595054,0.52444845,1.08812678,4.81939507,0.02838325,2.47583246,0.26309571,-2.21273685,63.16910553,0.00000000,2.69525623,0.46608004,-2.22917628,6.93805075,0.00,0.00,0.00708539,10.04672623,-1.11367369,0.11541104,-1.75423396,0.26078916,-5.86110258,2.49220634,2.61437035,0.39540109,-0.26164898,0.16828205,0.68173593,0.00633785,4.80495071,-4.27542925,1.13548267,1.70230901,0.16442148,-3.91602254,0.58450377,0.29303461,0.00306629,0.14220294,0.05205886,0.81956792,0.01429541,8.68118572,-5.01872778,0.75048178,1.02749145,0.03809518,-5.30675173,0.77941221,0.58192885,0.00861758,-0.02801993,0.00212020,0.96328360,0.00638327,8.46168613,3.25032234,1.08980834,-4.53891945,1.22581148,-4.78804016,2.28057313,2.72500920,0.58818102,0.05178880,0.00726996,0.93206948,0.00746083,6.97695255,0.70006090,0.02553410,-3.08584476,0.43387479,-7.59531593,2.14240599,-1.67599702,0.18420050,0.15474418,0.06574688,0.79768876,0.01284594,13.71290398,-3.58477926,0.49885088,-7.02596092,1.74590945,-5.56121397,1.28126776,-2.04195547,0.10372692,-0.25373772,0.18018258,0.67131280,0.00638327,8.46168613,3.25032234,1.08980834,-4.53891945,1.22581148,-4.78804016,2.28057313,2.72500920,0.58818102,0.05178880,0.00726996,0.93206948,0.00746083,6.97695255,0.70006090,0.02553410,-3.08584476,0.43387479,-7.59531593,2.14240599,-1.67599702,0.18420050,0.15474418,0.06574688,0.79768876,0.01284594,13.71290398,-3.58477926,0.49885088,-7.02596092,1.74590945,-5.56121397,1.28126776,-2.04195547,0.10372692,-0.25373772,0.18018258,0.67131280,
-6.71,-7.14,0.00,0.00,106.00,152.00,10.00,7.63,103.00,19.23,0.66,2.00129986,2.87517381,2.52754927,2.81092477,2.55373693,20.71971703,0.00000600,6.04,2.08497810,2.73441076,0.58595884,1.19445324,2.81452465,2.79757285,2.88283062,4.17943287,2.79591393,2.44977856,18.66436577,0.00001723,2.34051442,0.04393559,-2.29657865,60.94579697,0.00000000,5.55800629,1.67748439,-3.88052201,15.09954071,0.00,0.00,0.02043198,67.81007385,2.83724856,0.60813761,-8.66397762,5.16354799,-9.08048439,4.85530472,-9.40650463,4.15499496,-0.92764056,1.71698964,0.19039872,0.02477042,59.21647644,0.24163957,0.00296870,-6.75794077,2.09095168,-11.50754929,4.07250166,-10.70389175,3.31449437,-0.49947515,0.51853228,0.47164613,0.03775639,48.28445816,4.75289583,0.53670603,-8.65537930,2.15500402,-4.61406040,0.46974048,-12.53196621,3.19918680,0.01087378,0.00021813,0.98821943,0.01586234,41.14258575,2.48534656,0.50178760,-6.49704742,1.97766531,-9.49701405,7.06466389,-5.38958263,1.81177080,0.03527242,0.00270011,0.95856950,0.02639746,71.31434631,0.94297522,0.03779522,-5.78606462,1.24568141,-12.06861973,4.41668940,-4.24981594,0.96717864,-0.55860072,0.69982481,0.40305361,0.02335479,35.36280823,1.02573168,0.03183454,-4.05183601,0.45297217,-5.85076523,1.10638404,-5.05171585,0.49531105,0.29658872,0.19197188,0.66138040,0.01586234,41.14258575,2.48534656,0.50178760,-6.49704742,1.97766531,-9.49701405,7.06466389,-5.38958263,1.81177080,0.03527242,0.00270011,0.95856950,0.02639746,71.31434631,0.94297522,0.03779522,-5.78606462,1.24568141,-12.06861973,4.41668940,-4.24981594,0.96717864,-0.55860072,0.69982481,0.40305361,0.02335479,35.36280823,1.02573168,0.03183454,-4.05183601,0.45297217,-5.85076523,1.10638404,-5.05171585,0.49531105,0.29658872,0.19197188,0.66138040,
