x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-3.69,-0.84,0.00,0.36,72.00,148.00,2.00,12.52,70.00,18.88,0.60,2.04053211,2.40280771,2.72260785,2.07063341,2.30914521,20.66613197,0.00000619,5.31,2.02904105,3.80766249,3.14303470,2.41805601,2.06003594,2.18669248,1.86921167,1.60897148,2.08569312,2.35413241,21.04466820,0.00000510,-0.35922664,-0.58860701,-0.22938038,3.80036950,0.05223239,1.73575783,2.26993275,0.53417498,0.26350540,nan,nan,
-3.35,-0.90,0.00,0.24,72.00,148.00,3.00,11.99,67.00,19.10,0.59,0.87822157,0.78265387,1.31771159,0.88044709,0.96475852,4.02583408,0.04509695,5.02,2.01473594,0.42549351,0.43680978,0.92599672,1.11902833,1.86412835,0.39630672,0.77599198,0.87785661,0.98083460,4.07417202,0.04383116,0.22922477,0.09020148,-0.13902329,1.85168767,0.17467376,6.32768250,7.02287006,0.69518751,0.62950879,nan,nan,
-1.71,-1.01,0.00,0.18,72.00,148.00,5.00,9.64,66.00,19.39,0.51,-0.43799123,-0.02894063,-1.59164214,-0.90064800,-0.73980552,2.22748399,0.13591287,5.18,0.68100560,-1.13793647,-1.71242666,0.87623966,-0.97841007,-0.69436151,-1.10822415,-0.98775983,-0.79343271,-0.64993900,1.68146157,0.19505303,0.17067970,0.04544727,-0.12523243,1.69030857,0.19462191,-3.46603799,-4.39782000,-0.93178171,1.37332857,nan,nan,
-1.25,-1.32,0.00,0.16,72.00,148.00,6.00,8.81,68.00,18.50,0.56,-0.56241137,0.19242826,-0.42228639,-0.58725679,-0.34488156,0.58901685,0.44299393,4.69,-0.13656670,-0.77533835,0.43304646,0.68576020,-0.58178705,-0.11569926,-0.43100181,-1.06550801,-0.57376951,-0.28425592,0.39117193,0.53183796,0.03050997,-0.10637590,-0.13688587,1.81559491,0.17892012,-8.90398026,-8.66208935,0.24189053,0.09678918,nan,nan,
-3.78,-0.28,0.00,0.33,72.00,149.00,2.00,12.99,70.00,20.98,0.63,1.00053775,0.81005627,1.52404284,0.88024718,1.05372095,6.03598118,0.01419850,4.48,1.43152678,0.00670623,2.19951344,1.01903641,1.64437866,0.82282078,0.42330784,1.14011824,0.83993840,1.05753553,5.95719385,0.01484363,0.22579968,-0.02055702,-0.24635670,4.16016483,0.04231724,6.19869804,6.50570345,0.30700517,0.16784322,nan,nan,
-3.42,-0.52,0.00,0.21,72.00,149.00,3.00,12.33,70.00,18.20,0.58,1.67275465,1.03193820,1.95634913,0.88137382,1.38560402,8.76450157,0.00314933,4.89,1.50490844,1.57314849,1.08700728,0.41067636,2.99263763,0.22687654,2.23691964,2.07879424,0.87439215,1.44137502,9.33683968,0.00231022,0.32227677,0.18485653,-0.13742024,1.67490363,0.19666185,-0.89975953,-2.04798841,-1.14822888,1.90110373,nan,nan,
-1.76,-0.69,0.00,0.28,72.00,149.00,5.00,9.95,64.00,20.53,0.56,2.23726392,1.24460590,2.13438320,0.91610456,1.63308942,11.56385994,0.00070102,5.02,1.52693856,2.49346614,1.17212546,1.87606001,2.83063865,1.39708126,1.57846749,2.17984700,0.93699199,1.77506948,13.32876778,0.00027599,0.15568669,0.05248274,-0.10320394,1.21411431,0.27145836,5.94986916,6.14504385,0.19517505,0.04998120,nan,nan,
-1.24,-0.88,0.00,0.26,72.00,149.00,6.00,9.12,67.00,18.85,0.61,0.83435965,0.72937775,0.14255224,-0.40872765,0.32439050,0.53502977,0.46468375,4.63,-0.30918193,2.11708832,1.47978103,0.03089455,0.69569325,0.51651543,-0.41550815,0.47069719,-0.40435866,0.46415994,1.07827461,0.29935463,0.07242488,-0.06350678,-0.13593166,1.93595445,0.16520511,1.49838758,0.20474187,-1.29364574,3.30125475,nan,nan,
-0.08,-0.48,0.00,0.14,72.00,149.00,8.00,8.06,70.00,24.17,0.71,-0.10644981,-0.13299060,-0.14036581,-0.05276705,-0.10814331,0.07636523,0.78234621,4.09,0.76621002,1.20107079,-0.61597162,0.50859076,-1.12761855,-0.40635487,-0.06177870,-0.99562424,0.04558653,-0.07613377,0.03735578,0.84678481,-0.89919347,-1.26050508,-0.36131158,11.23984814,0.00091005,0.88497710,0.50421256,-0.38076454,0.33956900,nan,nan,
-2.36,0.23,0.00,0.19,72.00,150.00,4.00,11.45,62.00,20.08,0.59,1.07790947,0.91175300,0.97070748,1.81603670,1.19410169,6.29345417,0.01228727,4.97,0.09708848,1.89269602,2.07014227,-0.50487304,1.04699397,0.63586909,-0.35963306,2.61421657,1.73392236,1.02413297,4.59464169,0.03233170,0.07549762,-0.07011336,-0.14561099,1.93204737,0.16563084,4.31683969,3.77283549,-0.54400420,0.52787578,nan,nan,
-1.73,0.13,0.00,0.33,72.00,150.00,5.00,10.58,59.00,20.95,0.61,2.74869442,3.11658788,3.32940316,3.12840986,3.08077383,42.63061142,0.00000000,4.93,3.54075646,5.47015953,2.72145820,2.27022147,1.92241275,2.62775612,2.90732336,2.97824836,3.17511106,3.06509280,41.75727081,0.00000000,0.03778077,-0.10469652,-0.14247729,2.05575991,0.15273944,-2.14921069,-2.06314301,0.08606751,0.01523644,nan,nan,
-1.28,0.01,0.00,0.30,72.00,150.00,6.00,9.92,65.00,20.46,0.64,1.04083180,0.66675240,1.82755530,0.45777681,0.99822909,4.65679502,0.03118573,4.83,1.92415833,2.50114179,-0.33792019,0.82169312,0.46341905,1.36257946,1.82187879,0.93371361,0.50358766,1.10936189,5.64457750,0.01771184,0.02542487,-0.16004479,-0.18546966,3.41328168,0.06572095,1.31384349,1.04634392,-0.26749957,0.13453932,nan,nan,
-0.59,-0.32,0.00,0.22,72.00,150.00,7.00,8.80,76.00,23.45,0.66,1.24660122,1.47389579,1.85168278,2.17261147,1.68619776,18.59261322,0.00001791,4.09,1.27375245,1.29189634,2.28840375,2.02220035,1.78063166,1.70269811,0.57424080,1.25395453,2.14708829,1.59117019,16.20456123,0.00006150,-0.26857001,-0.53467011,-0.26610011,6.80358553,0.00958240,0.27672267,0.14925952,-0.12746316,0.03992075,nan,nan,
-0.06,-0.14,0.00,0.24,72.00,150.00,8.00,8.40,79.00,24.41,0.72,2.16258359,0.83508790,1.16216588,0.85642797,1.25406635,11.30764484,0.00080331,3.90,1.52059078,1.65640533,0.62669241,2.08082175,0.62057161,1.32158315,1.52963853,2.04610515,0.90219074,1.36581051,13.04545116,0.00032034,-0.92335606,-1.31792164,-0.39456561,13.65979004,0.00026319,-3.83974838,-4.24531889,-0.40557081,0.36034489,nan,nan,
0.40,-0.09,0.00,0.24,72.00,150.00,9.00,7.99,75.00,18.34,0.78,1.63535142,0.82299125,1.99501121,1.56950140,1.50571382,12.10328674,0.00052663,4.52,0.24137750,1.48386574,2.21951103,0.92223430,1.11322033,2.30559802,2.03729177,1.48456442,1.49111629,1.47616458,11.38084316,0.00077280,-1.60792339,-2.16612172,-0.55819827,20.32102966,0.00000961,-8.16910458,-9.30737209,-1.13826740,2.44105148,nan,nan,
0.76,0.05,0.00,0.16,72.00,150.00,10.00,7.81,76.00,13.61,0.79,0.87495196,0.42788878,2.14988327,1.18398070,1.15917611,3.01142001,0.08301037,6.98,0.83706260,1.34242475,1.12937355,0.98035043,0.66900158,1.78322220,2.54438257,-0.06045906,1.16457617,1.15328276,2.90459156,0.08866273,-1.90124488,-2.62558317,-0.72433829,24.76215553,0.00000113,-4.29124165,-5.66886473,-1.37762284,1.56100750,nan,nan,
-2.42,0.56,0.00,0.24,72.00,151.00,4.00,11.79,70.00,19.06,0.61,0.07172620,-0.60389334,-0.73679900,0.09172711,-0.29430977,0.36119241,0.54799088,5.12,0.17262655,0.86060917,1.19998574,-1.62350166,-1.23952162,-1.46031630,-0.70760757,-0.72032958,0.13400772,-0.37562931,0.58116561,0.44604973,-0.21806018,-0.42660388,-0.20854372,3.34326100,0.06853697,-1.47618961,-0.43286577,1.04332376,1.68194926,nan,nan,
-1.83,0.56,0.00,0.35,72.00,151.00,5.00,11.07,63.00,21.11,0.62,-0.23884082,0.68563282,0.32944673,0.65479863,0.35775936,0.55678499,0.45574669,5.01,0.26231316,1.13760138,0.70162994,0.30105194,0.58058941,-0.25561270,0.19675809,-0.87476999,0.69083798,0.30418432,0.39333552,0.53070573,-0.18090731,-0.38188177,-0.20097446,3.40224719,0.06615635,-10.63274479,-12.03915310,-1.40640819,3.50310922,nan,nan,
-1.43,0.50,0.00,0.31,72.00,151.00,6.00,10.55,62.00,21.52,0.62,1.43762040,1.58176351,1.41878319,1.69033253,1.53212488,12.10008526,0.00052752,4.60,1.58949137,0.10335706,1.27791882,0.99013156,1.85792816,2.24462342,1.00097728,2.56397295,1.61485267,1.47000110,10.96430492,0.00096471,-0.08342134,-0.33302796,-0.24960661,5.41191721,0.02070848,3.31905675,2.15863705,-1.16041958,2.38111925,nan,nan,
-0.61,0.24,0.00,0.24,72.00,151.00,7.00,9.36,69.00,23.10,0.67,1.36234927,0.40789005,0.94258064,0.31435046,0.75679260,3.70454574,0.05456857,4.11,-0.02145063,1.18214178,0.56314325,0.34742874,2.82736135,1.34309769,-0.28595164,1.29772365,0.28231496,0.83647484,4.48478937,0.03446343,-0.25888076,-0.56843764,-0.30955687,8.70520210,0.00343933,9.15051842,8.27817249,-0.87234527,1.71609092,nan,nan,
0.11,0.56,0.00,0.27,72.00,151.00,8.00,8.99,69.00,24.04,0.70,0.68917394,0.81302047,0.81781042,0.62130040,0.73532629,3.79882455,0.05158828,3.94,0.04758403,1.32821548,1.13106966,0.56896520,1.90634429,0.39792371,0.06488091,0.67559344,0.61123925,0.74723160,3.85823250,0.04980089,-0.77150810,-1.15488625,-0.38337815,13.10300350,0.00034939,2.53111887,2.36254835,-0.16857049,0.07466312,nan,nan,
0.59,0.68,0.00,0.34,72.00,151.00,9.00,8.70,73.00,22.78,0.72,0.50810695,0.41415817,1.46060741,0.95890623,0.83544469,3.97213936,0.04655017,4.38,1.80950034,-0.48306394,1.81902158,0.76720899,0.26770985,-0.39579228,0.63226801,1.57024431,0.92509317,0.76725310,3.29771996,0.06969905,-1.28220284,-1.77670407,-0.49450126,17.35809898,0.00004120,7.82439089,7.90705729,0.08266614,0.01472609,nan,nan,
0.89,0.68,0.00,0.25,72.00,151.00,10.00,8.46,82.00,17.91,0.77,0.19907556,-0.73296809,-0.88088953,-0.50612950,-0.48022789,0.67893225,0.41016545,6.09,0.94637471,-3.29189801,1.91190708,0.23682815,-1.37917542,0.07757811,-2.41856456,0.15014647,-0.55063909,-0.47923613,0.67460406,0.41166219,-1.45935249,-2.10773563,-0.64838308,22.62022591,0.00000315,8.08952141,7.18349504,-0.90602636,0.94604701,nan,nan,
-2.28,0.88,0.00,0.18,72.00,152.00,4.00,11.91,65.00,21.97,0.59,1.72805536,0.37246180,1.29502892,0.07320897,0.86718875,4.00368118,0.04569061,4.53,1.05886734,3.02989340,1.77000713,1.69582832,0.22965883,0.74794066,1.33545041,-0.39701509,0.17083791,1.07020307,6.01394606,0.01437667,-0.57066363,-0.83697319,-0.26630959,5.01910210,0.02584798,-5.07591772,-5.04199934,0.03391824,0.00215047,nan,nan,
-1.87,0.79,0.00,0.30,72.00,152.00,5.00,11.33,63.00,20.75,0.61,1.52979219,0.94860643,1.91425073,0.40606126,1.19967771,8.65168762,0.00334844,4.26,1.13892817,0.84483713,1.45781219,0.93445027,2.01476073,1.26207101,1.28302205,2.53461456,0.34361127,1.31136596,10.09847641,0.00153306,-0.45320815,-0.72210777,-0.26889962,5.68774843,0.01774459,-0.66767985,-0.62567729,0.04200251,0.00388948,nan,nan,
-1.45,0.75,0.00,0.26,72.00,152.00,6.00,10.81,65.00,23.07,0.62,0.94271970,0.03163039,0.24806046,0.65326500,0.46891889,1.31652808,0.25151055,4.27,-0.20587768,1.04611385,-0.01252398,1.56213534,1.50757551,-0.35585949,-0.55668849,0.59594268,0.70941240,0.47621557,1.33693016,0.24787396,-0.28744087,-0.60310340,-0.31566256,8.21239376,0.00447372,0.96222252,0.04249693,-0.91972560,1.56068623,nan,nan,
-0.74,0.79,0.00,0.23,72.00,152.00,7.00,10.07,67.00,22.17,0.64,0.18993826,-0.35823143,0.34667730,0.19397084,0.09308875,0.04836634,0.82597890,4.42,1.01689446,0.03463065,0.20077047,-1.21872830,1.01257706,0.16870137,-0.40490347,-0.51103079,0.19861548,0.05522548,0.01670818,0.89717987,-0.36611950,-0.71709991,-0.35098037,10.86951733,0.00110283,-6.03803015,-7.63810825,-1.60007799,5.86920881,nan,nan,
0.11,1.06,0.00,0.26,72.00,152.00,8.00,9.56,66.00,26.66,0.66,-1.60584784,-0.64187592,-0.12684692,-0.48288560,-0.71436411,3.42334533,0.06459697,4.03,-1.55272818,-1.19731307,-0.21319787,-1.74074352,0.12910175,-0.32191384,-1.37305570,-0.49679276,-0.59355146,-0.81698161,4.36634398,0.03692766,-0.72993183,-1.10449660,-0.37456471,12.69985294,0.00042927,-4.34840727,-4.13870478,0.20970269,0.12887293,nan,nan,
0.61,1.11,0.00,0.37,72.00,152.00,9.00,9.22,72.00,20.78,0.70,-0.30543113,0.02505392,0.29201809,1.40326190,0.35372570,0.65528375,0.41843653,4.56,0.04618841,-0.11092554,0.56223440,0.30116272,0.06637184,-0.21955158,-0.06136205,-0.58345610,1.40382063,0.15589759,0.12419035,0.72461353,-1.10207915,-1.54042804,-0.43834892,14.83437061,0.00014532,-2.21972013,-1.90123701,0.31848314,0.19810845,nan,nan,
1.01,1.09,0.00,0.34,72.00,152.00,10.00,8.89,79.00,17.41,0.74,0.14521763,0.61395246,0.46370921,0.07501931,0.32447466,0.35005662,0.55422456,5.73,0.16074862,-0.79844332,-0.17076972,0.64794195,0.64117318,2.09264016,-0.24132624,0.93715745,-0.00010879,0.36286047,0.43011451,0.51209550,-1.25670922,-1.83619452,-0.57948524,20.33603859,0.00000954,2.78842640,2.58133030,-0.20709604,0.04719452,nan,nan,
-1.89,1.02,0.00,0.16,72.00,153.00,5.00,11.57,65.00,18.77,0.59,1.46928978,0.89383739,0.43499497,1.56458676,1.09067726,6.69301939,0.00982956,4.40,0.33023280,-0.11876262,2.32593822,0.06071188,1.57650065,0.46133882,1.83453250,0.81880516,1.52896595,0.97882724,5.30577040,0.02147543,-0.76955569,-1.11695862,-0.34740293,9.40198517,0.00237781,-6.84480715,-5.09916258,1.74564469,6.27921867,nan,nan,
-1.32,1.02,0.00,0.17,72.00,153.00,6.00,10.94,67.00,24.92,0.61,-0.60196686,-0.57817692,-0.86096823,-0.30416113,-0.58631825,2.29482269,0.13014509,4.04,-0.82986790,-0.16215512,-0.53813660,-0.39623398,0.30693176,-0.58386308,-1.39471459,-1.66292071,-0.26553035,-0.61344045,2.46888661,0.11646139,-0.61137074,-0.99382448,-0.38245371,12.09829235,0.00058439,3.47635007,2.93747854,-0.53887153,0.76533461,nan,nan,
-0.90,1.16,0.00,0.17,72.00,153.00,7.00,10.64,66.00,25.22,0.62,-0.63121110,0.38412613,-0.07980642,0.37619773,0.01232658,0.00106081,0.97402437,4.07,-0.04456801,0.45047480,-0.33362213,-0.69315928,0.11726332,0.87155181,-0.44546255,-0.84817415,0.36332721,-0.06242295,0.02505774,0.87425774,-0.64683568,-1.04412425,-0.39728850,14.00003242,0.00022148,-2.50889778,-3.91844082,-1.40954316,3.80593014,nan,nan,
0.64,1.59,0.00,0.32,72.00,153.00,9.00,9.78,77.00,19.97,0.65,-0.22150576,-0.18397686,0.32187435,-0.23744568,-0.08026349,0.03863050,0.84422534,4.27,0.30342352,-0.87359005,0.18622075,-0.02907907,0.66821277,0.52079576,-0.66069770,-0.39640349,-0.26566362,-0.06069271,0.02163244,0.88310109,-1.19121945,-1.61130643,-0.42008704,14.13909531,0.00020642,-9.30450344,-9.60683918,-0.30233577,0.17346923,nan,nan,
1.12,1.67,0.00,0.34,72.00,153.00,10.00,9.57,78.00,15.73,0.72,0.39962584,1.03004062,1.07470214,0.53152031,0.75897223,1.98681784,0.15900759,5.63,-0.51833946,3.05374718,-0.94725996,2.13961196,0.00826424,1.45209301,1.34613371,0.56164914,0.57235920,0.85117680,2.47705054,0.11585991,-1.37461853,-1.91702807,-0.54240942,19.07322311,0.00001769,-8.50632191,-10.83874893,-2.33242702,5.52268553,nan,nan,
0.82,1.96,0.00,0.25,72.00,154.00,9.00,10.13,78.00,23.64,0.67,-0.66385043,-0.58491594,-0.26247057,-0.74903136,-0.56506705,1.85971189,0.17298733,4.33,-0.16720238,-0.63201183,0.61597651,-0.57541394,0.24990350,-1.05133557,-2.04201961,-0.58464098,-0.75903785,-0.54898185,1.73033679,0.18869315,-1.25713170,-1.67598224,-0.41885054,14.62907028,0.00016116,-2.81073546,-3.14726210,-0.33652651,0.19316530,nan,nan,
1.23,2.15,0.00,0.33,72.00,154.00,10.00,10.14,77.00,21.70,0.68,-0.55549121,-1.04080474,-0.36246774,-0.89914548,-0.71447730,2.29888034,0.12980638,4.92,-1.55801046,-1.28605282,-0.74599957,0.06917250,-0.35564795,-2.26327729,-0.30662420,1.07656884,-0.93185329,-0.69949138,2.17705607,0.14042175,-1.48941958,-1.98562181,-0.49620220,17.40431213,0.00004027,-0.04115732,-0.45415264,-0.41299534,0.26992011,nan,nan,
1.55,2.07,0.00,0.20,72.00,154.00,11.00,9.86,79.00,17.89,0.71,2.09554791,2.25393867,1.90395868,0.01548359,1.56723225,6.70789480,0.00974849,6.32,3.06415439,2.22467303,2.49119973,3.70504308,2.22703099,1.21311915,1.38308489,0.71164358,0.12623411,1.90322638,9.72121906,0.00187772,-1.68185413,-2.35736203,-0.67550778,26.86567688,0.00000042,-2.96046972,-4.47026920,-1.50979960,2.29707861,nan,nan,
1.18,2.58,0.00,0.24,72.00,155.00,10.00,10.74,79.00,17.60,0.72,1.79279292,0.19685100,1.99067307,0.92859948,1.22722912,7.10425472,0.00782313,4.81,1.05858529,1.07758152,3.02475166,0.07703640,1.66143179,1.19510293,1.52932441,0.77481866,0.88037342,1.25196970,7.19486570,0.00744133,-1.41588366,-1.87682819,-0.46094453,15.64842892,0.00009656,4.55637789,5.30264044,0.74626249,0.84648097,nan,nan,
1.44,2.48,0.00,0.17,72.00,155.00,11.00,10.48,79.00,15.10,0.72,-0.66956609,-0.45009139,-0.47855544,0.30618092,-0.32300800,0.39260608,0.53108615,5.39,0.94658506,-2.17919660,-0.61176372,-1.15913069,-1.60651362,0.33407557,-1.15047622,0.87389505,0.23959056,-0.47873574,0.85421962,0.35560188,-1.73590136,-2.31777358,-0.58187222,21.16945267,0.00000636,2.68174005,3.24365997,0.56191999,0.27699077,nan,nan,
-2.70,-7.51,0.00,0.35,73.00,137.00,0.00,10.92,70.00,15.46,0.55,-0.02766174,-1.24580371,-1.72408950,-0.82271481,-0.95506746,2.27992392,0.13139724,6.61,-1.94375193,-1.09669721,-0.62519485,-0.32601711,-2.77502918,-0.41232455,0.13490380,-0.58222753,-0.81962562,-0.93750203,2.14700079,0.14318778,0.20789042,-0.18310580,-0.39099622,7.64421797,0.00607097,-7.78794241,-10.56035233,-2.77240992,8.90919399,nan,nan,
-2.85,-6.95,0.00,0.38,73.00,138.00,0.00,10.84,59.00,15.94,0.55,-0.35448310,-0.03224409,-0.29602182,-0.30260059,-0.24633740,0.15322471,0.69556204,6.57,0.92268026,-1.28455639,-0.07317229,-1.73882055,0.39501539,-2.25187445,1.39952052,0.25730944,-0.29751801,-0.29652721,0.21935748,0.63964003,-0.28752732,-0.83748597,-0.54995865,14.79245377,0.00014842,-2.29947925,-2.51882243,-0.21934327,0.05559132,nan,nan,
-2.62,-6.97,0.00,0.22,73.00,138.00,1.00,10.51,64.00,18.23,0.56,-0.19410588,-0.12697530,-0.40287232,-0.59855455,-0.33062702,0.42207402,0.51606404,5.32,0.26902246,-0.62072349,0.31762671,-1.78197968,-0.26602367,-0.47149283,0.06531384,0.19551003,-0.63365030,-0.32483006,0.39926437,0.52762521,-0.17994170,-0.73256278,-0.55262113,16.36616135,0.00006746,-3.92692947,-3.51115155,0.41577789,0.23525943,nan,nan,
-3.20,-6.30,0.00,0.50,73.00,139.00,0.00,11.09,52.00,18.09,0.24,-0.46379241,0.65190947,0.81768328,0.00996377,0.25394103,0.19690123,0.65733679,5.98,0.56180155,0.34174326,0.54597640,1.95918357,-0.47688997,-1.59474313,1.27872944,0.04620080,0.06112523,0.30226710,0.27407348,0.60073737,-0.54006284,-1.18202674,-0.64196390,19.83111000,0.00001220,2.66009283,1.34310234,-1.31699049,2.06360078,nan,nan,
-2.88,-6.37,0.00,0.31,73.00,139.00,1.00,10.62,54.00,18.49,0.56,-0.33169463,-0.24265459,-1.33162081,-0.51023304,-0.60405076,1.59162533,0.20740973,5.00,-1.78690219,0.68477869,-1.49193525,0.03801547,-0.79139644,0.37185273,-0.30817625,-1.32932258,-0.46550515,-0.56372362,1.36025739,0.24379284,-0.41565004,-1.05251920,-0.63686919,21.64149666,0.00000506,-9.30960846,-9.42890739,-0.11929911,0.01939566,nan,nan,
-3.50,-5.66,0.00,0.55,73.00,140.00,0.00,11.36,44.00,20.54,0.58,0.07754689,0.89940423,-0.12703788,1.69077981,0.63517326,1.29612768,0.25521432,5.83,-0.42141551,0.69083345,0.96184969,1.86155152,-1.31011212,0.65819323,-0.64797622,0.72541219,1.68639052,0.46672469,0.68775582,0.40714225,-0.36387613,-1.05250955,-0.68863344,23.46957207,0.00000210,10.14555836,8.30471611,-1.84084213,4.99645424,nan,nan,
-3.10,-5.77,0.00,0.35,73.00,140.00,1.00,10.77,55.00,20.27,0.56,0.01348718,-0.00723274,0.47174057,0.56426013,0.26056379,0.30344883,0.58186037,4.94,-0.97609848,-0.04444714,-0.08765550,0.95762843,0.97450030,-0.61189312,-0.28316438,1.29355216,0.52765751,0.19425887,0.16576542,0.68399696,-0.20568363,-0.88134748,-0.67566383,24.98343468,0.00000102,-7.30068684,-8.80967331,-1.50898635,3.65649152,nan,nan,
-3.61,-5.02,0.00,0.56,73.00,141.00,0.00,11.42,39.00,15.61,0.56,0.96081585,0.65736347,1.52769172,1.17666197,1.08063328,3.11976194,0.07767540,6.39,0.48962191,2.73566580,1.91122508,-0.44785088,1.20733452,0.08920302,1.13343263,0.95888609,1.16296804,1.02569401,2.75818419,0.09709616,0.02743487,-0.71143138,-0.73886621,25.71664047,0.00000072,-3.86301565,-4.36194992,-0.49893397,0.31241930,nan,nan,
