x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-95.53,70.33,1.00,0.00,4.04,83.00,2.07874203,1.14278090,1.63526988,1.16387594,1.50516725,10.74152851,0.00108617,4.63,0.48334530,2.37205100,1.92078090,0.89069438,1.29587197,2.90629196,1.36709356,1.14182496,1.14583755,1.50114083,10.53267384,0.00121470,3.43276644,1.20953631,-0.01428585,0.60071874,0.11507168,2.04334116,0.88372397,0.96063501,0.00722018,0.00017309,0.98950595,-0.96867841,1.50813591,3.50931859,-1.66066968,2.54532552,3.99193144,2.43995285,1.11996162,0.45503518,0.60028380,0.43866712,-1.02332151,4.65737438,2.69199967,3.68389535,1.35096264,2.73197770,1.06667209,1.42984140,0.87625992,2.23707366,0.13507574,-1.17991245,-2.60244417,-1.42253184,140.47454834,0.00000000,-5.73860788,-9.25418568,-3.51557755,19.88384628,nan,nan,
-95.88,70.96,2.00,0.00,4.10,104.00,-2.65709543,-3.00581479,-3.17367458,-3.04501104,-2.97039890,32.22197723,0.00000002,5.28,-3.31202340,-1.67507625,-3.11139011,-1.24463010,-5.69311953,-3.75172186,-2.88838148,-1.76492643,-3.09628868,-2.94566894,31.78642464,0.00000002,-3.27879214,-2.73235726,-2.83442616,-2.82476091,-5.54251289,-4.34407568,-1.59426045,-0.54563475,0.07819171,0.01436231,0.90463357,-4.13077259,-1.06270933,-3.67827702,-0.83363777,-6.90269089,-4.30953789,-2.41801095,-1.80296838,-0.07793973,0.01353167,0.90741958,-2.73473525,-1.99076164,-2.68236399,0.36559370,-5.20138836,-2.07997656,-4.11862850,-3.24908423,0.37403774,0.31170592,0.57676992,-0.80818611,-2.54129124,-1.73310506,184.13928223,0.00000000,-2.62678742,-2.12023425,0.50655323,0.43765235,nan,nan,
-95.88,70.96,9.00,0.36,4.10,112.00,2.44300389,2.59930849,2.65144634,2.99803185,2.67294765,62.90063477,0.00000000,3.40,2.32242274,3.72340965,2.88539362,1.58471549,2.63256383,2.22712040,2.69506645,2.57679057,3.02004719,2.62709594,60.07972717,0.00000000,3.67854452,2.54998255,3.62548804,0.15311930,1.74705338,4.45051241,2.52202153,2.15037990,-0.33026788,0.62313443,0.43008653,0.44368497,4.45541620,3.38270640,2.66434669,2.26234937,1.12939322,3.17584777,3.49511886,-0.36466920,0.71244335,0.39885140,2.71029377,4.15135145,1.89206886,1.50709784,3.94934773,1.15193164,2.31846523,1.82215714,-0.54198384,1.57915914,0.20919807,-0.98521602,-3.29410982,-2.30889368,263.26425171,0.00000000,-2.65535450,-4.38290644,-1.72755218,10.66834068,nan,nan,
-95.88,70.96,10.00,0.45,4.10,106.00,2.24464560,3.29235101,2.12197471,2.87234092,2.63282800,56.75437927,0.00000000,3.53,3.56441069,2.66340041,2.87792230,2.30847025,2.68091178,1.59702444,1.54784071,3.31312466,2.83281660,2.59583735,54.20645142,0.00000000,4.54046679,2.26649261,2.16038227,4.77472830,2.91019034,3.22766113,2.57767892,3.94859719,0.39169902,0.80892408,0.36867185,2.42739511,1.90260696,3.43200779,0.51190007,2.30954313,1.06018400,2.58562970,2.72314286,-0.74880040,2.76832771,0.09648417,3.46831393,3.51654124,2.91110229,1.44833696,2.99159312,0.61011076,-0.28977904,2.70672202,-0.61954695,1.93254328,0.16481380,-0.85751277,-3.49404097,-2.63652825,274.07122803,0.00000000,-0.61080027,-2.81992626,-2.20912600,21.50185204,nan,nan,
-95.53,70.33,3.00,0.00,4.04,93.00,-0.23732451,0.18846412,-0.07625142,-0.78043073,-0.22638564,0.31900138,0.57234388,4.04,0.53208339,0.27600625,1.22928810,-0.90485460,-1.52055037,-0.22652774,0.26404768,0.18177666,-0.84990674,-0.11306875,0.07884433,0.77893214,1.91189158,0.29692170,1.79020166,-1.03808320,-2.08171892,-0.45985538,0.36788791,1.12090862,1.04391956,4.38016224,0.03663060,-0.14623888,0.92831016,2.89844251,-0.87510419,-1.09234774,-0.71113729,-1.37707257,-0.40233389,0.71161765,1.90865922,0.16744479,-0.57234102,-0.23772627,-0.65894055,-0.45257661,-1.22286952,0.43465459,1.52822912,-0.45538396,0.52823484,1.05322623,0.30503265,-0.78061318,-2.57142043,-1.79080725,186.25393677,0.00000000,1.10797989,-1.09507084,-2.20305061,14.62712193,nan,nan,
-96.31,70.64,2.00,0.00,3.84,92.00,3.19412589,2.23078609,2.73140478,1.32010210,2.36910462,29.86929893,0.00000006,4.37,2.05984092,4.75149298,3.21662021,2.55325794,0.15545335,2.74178696,2.05262947,4.01549292,1.28438747,2.53423691,34.49629974,0.00000001,3.59905100,1.02982676,2.39568877,1.68241346,0.09628297,3.65449476,3.06452870,2.57799006,0.99089980,3.36260295,0.06701269,0.28726831,6.99569178,3.27486229,2.76012564,0.83772874,2.25099754,0.48187655,4.69751978,1.39994335,6.44121885,0.01131277,2.24721169,6.09278965,4.27426767,3.27772903,-0.42320120,2.59233212,2.83619046,4.31863546,1.82020485,10.88330650,0.00100727,-0.44240382,-2.45821071,-2.01580691,219.52275085,0.00000000,4.49216366,1.97076809,-2.52139521,14.41242218,nan,nan,
-95.53,70.33,0.00,0.29,4.04,95.00,-0.93747616,1.17002296,0.51736599,0.78995222,0.38496628,0.62109625,0.43083995,4.93,-0.61537755,1.37191367,-0.74822289,0.17102191,0.63033146,0.58814842,1.39524472,-0.27079472,0.82784641,0.37186238,0.56431943,0.45271514,2.78456950,1.09071362,0.97036809,0.20955831,0.66370159,0.84235382,4.06582546,-1.03152394,0.47358572,0.60575229,0.43659004,-1.31535196,2.39891171,-0.47590956,0.06798826,0.72747910,2.15495086,-2.57162929,2.68474722,-0.29395011,0.22027825,0.63893824,-3.33985424,0.60531247,-2.53983045,-0.05195412,0.01328375,-1.24837959,2.76050401,-2.78646159,-1.71143782,7.55500364,0.00610053,-0.29402286,-2.44318366,-2.14916062,233.55538940,0.00000000,4.78159142,-0.70949131,-5.49108315,52.47201538,nan,nan,
-96.67,71.29,3.00,0.32,3.98,98.00,3.04460669,4.61483097,5.92925692,3.89195728,4.37016296,63.64739609,0.00000000,5.53,5.14549828,5.81443453,3.77471924,4.50643873,3.73653769,5.30576706,4.86061811,4.02289724,3.95819640,4.56488705,67.08956909,0.00000000,7.93343544,1.66439748,3.01917171,6.47102833,5.54702139,5.02280283,4.97200775,2.41643238,0.72077656,1.12267482,0.28961892,4.84888268,10.70246029,5.22465754,6.05961752,4.65009117,6.09483480,2.80909610,7.04121399,2.00863504,8.20104790,0.00428096,2.20387959,5.10499907,3.19802976,0.75520641,0.37128735,4.44660330,6.57287741,1.89524913,-0.91996902,1.73256612,0.18840853,-0.36280528,-2.57355309,-2.21074796,234.60140991,0.00000000,4.39706802,1.83819318,-2.55887461,10.77834034,nan,nan,
-95.04,69.51,4.00,0.23,4.06,96.00,4.02290821,3.88098907,3.63429117,3.39423895,3.73310685,101.62625122,0.00000000,3.74,3.98702621,4.40981293,4.13167191,3.87096095,3.55980968,2.92601633,3.26597667,4.61403990,3.38929367,3.79116154,103.17514801,0.00000000,4.38831997,2.29828048,3.89329338,3.18934464,4.15367556,4.73371601,3.79080844,4.69683218,0.47345275,1.04789245,0.30625974,3.03293324,5.94482994,3.58354115,4.16681671,2.74797368,1.01662612,4.55280972,4.27197742,0.22728986,0.22956526,0.63195925,4.52957773,4.72106934,4.92599058,4.13555574,3.82002544,3.34471178,1.67776144,4.50502682,0.62411439,1.73071671,0.18864432,-0.88181365,-2.71112418,-1.82931066,195.86770630,0.00000000,-3.63245010,-7.54634428,-3.91389441,53.93754196,nan,nan,
-95.53,70.33,7.00,0.34,4.04,97.00,1.63407707,1.79105592,1.97330201,1.97814357,1.84414458,35.97883606,0.00000000,3.10,1.96216285,1.77636945,1.67704880,2.89430857,1.41769302,0.97107863,1.51710927,2.37757540,1.99028563,1.84078312,35.48426819,0.00000000,2.46532512,1.08743310,1.80144501,2.30946541,1.30625474,1.72310233,2.44763756,1.30205750,-0.15820409,0.16935208,0.68078330,1.12569988,2.21546221,1.11255753,4.24196625,1.85171127,0.57920504,2.38117218,2.28962636,-0.01164352,0.00087658,0.97638672,2.31354117,1.52903235,1.97335124,2.18677711,0.69097525,0.63567132,0.03673405,3.45152593,-0.33632734,0.73242408,0.39231949,-0.76356322,-3.01281571,-2.24925256,240.97660828,0.00000000,-1.91130114,-6.17625761,-4.26495647,88.55702209,nan,nan,
-95.53,70.33,10.00,0.43,4.04,100.00,4.09036970,4.17727518,3.87159371,3.43555140,3.89369750,111.14366913,0.00000000,3.73,3.91033053,4.67363930,3.74535060,4.24135590,3.30365562,3.40606713,3.53830957,5.61676836,3.44575095,3.98281646,115.26520538,0.00000000,5.84092331,2.44049001,5.05813313,4.53928995,3.18766785,3.63343811,2.25625753,6.77410460,0.70901877,2.40061164,0.12162877,2.26206899,6.01884985,2.45928335,4.40359592,1.82945240,4.11028957,4.77298069,5.21793461,0.45465541,0.92368746,0.33675897,3.74996448,5.48141718,3.81774831,3.66362929,4.94671488,2.76000524,3.92053151,4.45525312,0.66581160,1.97261035,0.16050566,-0.62040222,-3.15674043,-2.53633809,262.35021973,0.00000000,-5.38711929,-9.16893864,-3.78181911,43.51651001,nan,nan,
-95.88,70.96,11.00,0.54,4.10,112.00,2.74511766,2.55506349,2.60720515,2.60588002,2.62831664,48.01535797,0.00000000,3.83,2.61075854,2.24699926,2.24505877,3.25620151,2.54109144,1.53258443,1.36387980,5.25146246,2.65601540,2.63114977,48.61191177,0.00000000,1.31939340,2.29899669,1.76722121,3.07157040,1.39126265,3.46936822,0.92669803,6.14412689,-0.11068413,0.05555109,0.81372307,3.41378880,1.68954432,1.30762565,2.39397836,1.17715335,0.88007766,5.20957136,5.16131067,0.05031238,0.01077945,0.91733135,3.31961465,2.33338594,3.19485140,4.25921869,5.08234978,0.70868945,-1.47053766,4.11033106,0.19330683,0.16268732,0.68678724,-0.54287255,-3.28183651,-2.73896408,276.67010498,0.00000000,-1.04886782,-3.76309252,-2.71422458,25.13126755,nan,nan,
-96.67,71.29,9.00,0.60,3.98,117.00,4.10226202,3.84439969,3.34809780,4.06054211,3.83882546,60.83532715,0.00000000,4.96,3.77590275,2.54288340,4.96882582,4.57899141,2.69487524,1.68889964,1.58436954,7.86635828,4.03035259,3.74419188,59.86283493,0.00000000,2.78048706,4.45644855,4.69093800,5.01678276,3.47704244,3.27162242,-0.95745856,7.88265181,-0.33856803,0.31002799,0.57779726,3.92480683,0.44007131,3.90087700,4.61815214,1.25029743,-0.93050206,6.70921469,7.06015062,-0.63014704,1.02046144,0.31267289,4.86566305,2.21789503,5.95793438,4.77511644,3.60011482,3.42880750,-0.66160959,8.01797104,0.04890513,0.00609032,0.93781266,-0.56844467,-3.42881250,-2.86036777,288.25158691,0.00000000,0.99934357,-2.23896694,-3.23831058,15.92906284,nan,nan,
-94.25,68.80,2.00,0.00,4.34,96.00,1.52097833,2.25599074,1.70477915,1.79949522,1.82031083,25.99841309,0.00000041,3.60,1.96105242,2.42534041,1.42188323,1.39627910,1.88968003,1.78496039,1.94676960,2.00930548,1.80635571,1.84722054,26.17443085,0.00000038,2.74378324,1.36151290,1.21447015,1.70200014,2.14202881,2.49619651,3.92043328,2.61025047,0.46770406,1.10120440,0.29427515,0.64342612,3.98269987,1.59623647,-0.13806745,1.61405575,2.62720895,1.25383341,1.99030173,-0.11666719,0.06468716,0.79929179,2.32384396,1.90581334,1.34219432,2.34133744,1.80071878,0.34150255,0.77022678,1.14267552,-0.25336632,0.30543730,0.58062672,-0.22479369,-1.54496408,-1.32017040,134.83598328,0.00000000,-0.79139316,-2.61218691,-1.82079363,11.30905056,nan,nan,
