x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
48.98,45.17,20.00,0.00,4.31,nan,-1.07760894,0.86560404,-0.92976677,-1.37336814,-0.62878495,0.49469706,0.48201256,8.39,-3.19286656,-1.10884058,0.99561012,1.29882455,1.45439565,0.35417706,-0.25394166,-2.05825257,-1.35322869,-0.42891762,0.22896722,0.63240183,-2.51189184,1.66142499,1.78407836,5.80233049,4.94648409,-1.28768003,-1.99945211,-2.86882544,2.36122179,5.34891319,0.02095059,-6.06223440,-0.45594925,-2.59222531,-3.48163819,1.32318521,2.65648746,3.49183941,-3.68612242,0.51076490,0.24382779,0.62157053,-2.18887591,-4.78333569,2.27044225,0.35576978,-2.35319638,-0.92755985,-2.79177713,0.11941563,0.33553979,0.10848996,0.74194334,1.73361361,-1.03574359,-2.76935720,213.70187378,0.00000000,3.48098254,3.92330337,0.44232091,0.07740395,nan,nan,
49.01,43.96,21.00,0.00,4.36,nan,40.46595001,39.61589432,35.59276962,35.24259949,37.72930145,621.83935547,0.00000000,14.21,44.01228333,41.68418503,39.03653336,34.92378616,36.08778000,35.81925201,36.20998383,37.98042297,34.98299408,37.82183075,621.34344482,0.00000000,48.07260132,40.11331940,35.20283508,32.72710037,33.23500061,44.19725418,46.12136078,38.08513641,4.20607281,5.93273783,0.01504724,36.30649567,39.98071289,41.66714478,38.09510803,23.82030296,29.98158646,33.27577591,46.11328125,0.31668511,0.03306634,0.85574635,49.82535934,47.88890457,42.02095413,36.70713806,52.69723892,35.69681931,31.87875557,32.56582260,5.26401997,9.61268616,0.00199001,2.73242974,-2.39281178,-5.12524176,335.51788330,0.00000000,0.12625964,-24.20094872,-24.32720947,139.02293396,nan,nan,
48.85,44.23,20.00,0.00,4.42,nan,9.04900455,8.56376648,7.51951551,7.43469858,8.14174652,314.75119019,0.00000000,4.31,9.65304089,8.64268684,7.60886288,8.30883503,8.05983257,8.10410213,7.47410870,8.19434834,7.28350449,8.13955498,309.90722656,0.00000000,10.55550194,8.98700428,7.68104982,9.57868576,6.69265652,9.48459244,6.94230795,7.81653929,1.14302695,4.72215271,0.03002584,8.67278576,9.26717663,6.42388105,5.11225843,5.79753828,7.77299452,7.92018986,8.59492302,0.03511683,0.00438134,0.94723931,9.58183098,7.68841457,9.09203339,10.70930672,11.88407898,6.98454285,7.77305651,8.95929718,1.62910378,9.77929783,0.00181922,2.27004433,-1.85642493,-4.12646961,323.85226440,0.00000000,-0.14912365,-3.82756209,-3.67843843,30.83713722,nan,nan,
48.79,43.70,0.00,0.90,4.49,nan,32.05122375,30.19452095,27.24715233,27.22134018,29.17855835,603.30395508,0.00000000,11.15,32.97524643,32.26835632,28.77213860,29.41681099,27.18943405,27.20073700,28.37448311,29.93040466,26.86122894,29.19176102,595.41821289,0.00000000,35.63246918,31.15778542,29.47384834,26.52267265,23.37896156,33.72254181,31.05451202,30.97496414,2.88965321,4.51451206,0.03386914,27.57526588,30.30116081,26.29021835,29.61263084,18.55729866,28.11153412,25.65053558,33.69367218,0.04059852,0.00085504,0.97667850,36.66646194,36.87028122,32.15290833,34.57299423,40.68830490,20.60270309,30.01725769,27.84789276,4.73011541,12.55981731,0.00041356,2.47613478,-2.12278891,-4.59892368,316.63330078,0.00000000,8.55609131,-3.05132627,-11.60741711,76.93477631,nan,nan,
49.34,43.90,20.00,0.00,4.20,nan,16.23525047,13.95929813,11.35009575,5.70533133,11.81249428,6.18991899,0.01301921,44.58,13.65589619,22.67430305,13.02957439,9.27807903,9.77651882,15.43253422,10.01618195,13.03399849,5.24706173,12.44799995,6.79115534,0.00930581,31.80056190,15.67819786,11.30282402,12.97005463,15.17940140,13.42355633,-6.51414108,12.10808945,8.25991917,2.29021358,0.13052850,11.96905804,20.80245972,14.33811760,2.05902576,9.08207321,18.63041496,-0.95917302,13.78978825,5.40774345,0.95252931,0.32932768,-1.60332930,30.62169647,17.29414177,13.44099236,6.49763870,13.56782341,37.38306046,12.26920700,10.05557442,3.45599747,0.06333536,2.46165276,-2.60183549,-5.06348801,291.46011353,0.00000000,1.96044314,0.66583604,-1.29460716,0.02797442,nan,nan,
48.89,44.59,18.00,0.82,4.38,nan,4.85562277,5.55308819,4.34331512,3.85587215,4.65197468,110.88246918,0.00000000,4.15,5.55731964,4.61830950,6.12967491,5.04287577,4.04227400,3.75413275,4.85167980,5.66245461,3.92120433,4.83737183,119.14945221,0.00000000,7.41229725,6.46855021,6.20419931,5.33841228,3.11554337,4.79848385,4.58692741,6.61957788,1.68455505,11.07567406,0.00090866,5.44462538,3.78832126,6.76527739,3.74771285,2.90773535,2.82448840,4.66658545,5.53063393,0.46292529,0.81482089,0.36693027,3.94112945,3.27839923,5.58165073,6.05974150,6.10494184,3.25408053,5.23404455,4.98918915,0.99259877,3.88498783,0.04901294,2.06214476,-1.50771415,-3.56985879,301.26461792,0.00000000,-0.63081539,-4.70489979,-4.07408428,39.67462921,nan,nan,
49.10,44.30,19.00,0.83,4.29,nan,15.79933643,15.01843548,13.47410297,13.41653347,14.42710209,234.97291565,0.00000000,8.84,17.33668137,16.97987938,15.69356441,12.13218975,13.58542538,12.25473690,14.28008175,14.69819546,13.36430550,14.46608162,235.81623840,0.00000000,19.04740906,12.29274845,14.58475304,9.52377510,14.43805122,17.93791389,16.65141678,16.59232903,1.46729267,1.85478187,0.17355489,16.94761467,17.46717262,15.52225780,10.89965916,9.57531452,10.51760769,11.39453888,15.69846249,-0.03922334,0.00135849,0.97060632,16.84983826,21.94209099,17.85798073,16.76248741,17.16542053,8.57681561,15.88305855,12.77595425,2.25393629,4.47307396,0.03469589,2.27970457,-1.80270278,-4.08240747,298.50973511,0.00000000,4.70219946,-0.76171488,-5.46391439,17.94207954,nan,nan,
49.34,43.90,17.00,0.87,4.20,nan,17.27895355,16.71393967,17.93525696,14.78581619,16.67849159,30.88120461,0.00000004,28.18,12.93267822,15.61878395,10.57143116,19.30885696,20.62007904,21.49948120,15.54200649,21.79431534,14.55086899,16.92067337,31.58233452,0.00000003,15.40362644,7.56051207,20.82878876,18.27324486,17.82625008,27.34266663,4.62573671,20.02775764,1.94055736,0.31671703,0.57372164,7.05930328,30.57565498,7.44908857,9.09127235,20.71052933,16.99111938,24.52610397,21.87476730,3.06014013,0.76943600,0.38061595,14.63754940,7.60290575,3.64311719,34.43861008,23.49423790,21.10621452,15.31244850,20.72662163,2.76405883,0.65557951,0.41833002,2.49586964,-2.26336646,-4.75923586,285.84313965,0.00000000,41.18443680,19.09216881,-22.09226608,26.43140030,nan,nan,
48.89,44.59,18.00,0.76,4.38,nan,0.49103448,1.16697609,0.56422889,0.87354559,0.77394629,2.88071632,0.08997506,4.28,0.45618910,1.62694228,1.04486644,0.52016997,0.75942183,-0.16772658,1.05274999,0.84749961,0.93429625,0.78525943,2.93086648,0.08723033,1.76663125,2.01511765,2.75700021,1.05651999,0.21496101,0.08071193,0.61093682,1.06023717,0.29220253,0.31031746,0.57761820,-0.83182621,2.31394291,-0.38230389,-0.15261248,0.17778751,-0.45459136,2.24164677,1.17642152,-0.30524102,0.33109602,0.56515228,0.43501636,0.37802696,0.63117224,0.84581894,1.69881153,-0.24732058,0.31954658,0.09612468,-0.38347322,0.54084122,0.46226795,1.86206651,-1.20775771,-3.06982422,283.06265259,0.00000000,1.47989249,-1.55895197,-3.03884459,25.37376785,nan,nan,
49.10,44.30,14.00,0.79,4.29,nan,11.21804810,10.29753113,9.17832088,9.87717152,10.14276791,134.30763245,0.00000000,8.22,12.30996037,10.71863937,9.05952168,7.73262167,11.56288624,7.85308599,12.03447914,9.47728348,9.78839207,10.04959297,131.67958069,0.00000000,13.33741570,9.94281769,6.15985632,7.17372036,11.59358406,9.08098602,15.16939831,10.55249405,0.33165303,0.10953274,0.74075057,13.89163113,8.09578133,10.55220699,5.91922522,7.25521135,7.49326897,9.80183220,10.62317085,-0.80350637,0.62395984,0.42977901,10.35354233,14.78802872,11.06843376,10.59459972,16.42861557,7.40429735,12.57367706,8.38506317,1.26039302,1.60860121,0.20500289,2.05664849,-1.51668084,-3.57332945,284.41125488,0.00000000,1.46262848,-7.29305124,-8.75568008,39.23530197,nan,nan,
48.98,45.17,16.00,0.73,4.31,nan,2.35731721,2.04103971,2.02620244,1.53261125,1.98929262,20.74979019,0.00000592,4.10,3.57377434,2.12191629,1.94942641,0.96548909,2.59530544,1.63551497,2.61713362,1.31733286,1.51609790,2.03041101,21.60225296,0.00000383,3.29217649,1.32722163,3.46034288,1.88661551,1.16850996,2.70690727,2.72870278,-0.03240900,0.48630649,0.94149888,0.33214253,3.73055506,2.79606414,0.64701563,0.76745123,2.52306700,0.34085932,1.74641883,2.95933628,0.42884460,0.71355408,0.39848163,3.72516274,2.23070383,2.13911605,-0.08352544,3.74867105,1.82349467,3.72707057,1.58078730,0.80979955,2.65791011,0.10337139,1.59172344,-1.06764436,-2.65936780,261.76052856,0.00000000,-3.25114560,-4.79364777,-1.54250228,4.83366919,nan,nan,
48.89,44.30,0.00,0.77,4.39,nan,6.17063475,6.06907082,5.82996655,5.54296017,5.90315819,94.36354828,0.00000000,5.71,7.13946486,5.70581388,6.41837692,4.70958853,6.78114653,4.93951464,6.13139868,6.26947069,5.58884144,5.95888138,95.49162292,0.00000000,8.52214146,5.55885315,5.58751106,3.69563437,6.48492432,5.20810366,8.21248722,5.91371632,0.45846191,0.43185809,0.51123965,5.66477442,5.24111032,8.50018978,5.21131468,4.25456524,6.08136272,4.70896769,8.31275368,0.25414595,0.12928613,0.71925421,7.64473867,6.88173962,5.65391111,5.66846418,9.63497066,3.92196989,5.90021038,4.98052454,0.61301011,0.78579438,0.37560182,1.67523396,-1.39778507,-3.07301903,266.84100342,0.00000000,0.16229051,-1.27407968,-1.43637025,3.14063787,nan,nan,
49.58,44.33,19.00,0.84,4.04,nan,1.58703911,2.58124685,1.87471223,1.05791998,1.77522957,4.82826328,0.02823862,7.59,0.37507209,2.40598702,1.22445142,3.75065279,1.61450601,1.67712200,2.70319009,2.87671208,1.08053064,1.96561289,5.86607695,0.01562347,1.33201206,3.07711625,3.96697378,5.26028442,-0.14079890,3.14077353,0.18871398,3.47702122,1.57577753,2.88011885,0.09001079,-0.94379562,5.39276743,-0.83814287,0.20031992,4.70598793,-0.44380382,4.37868404,0.58504832,0.81606293,0.75804061,0.38416493,0.04636654,-2.36960125,0.15589918,5.54690361,0.02050941,1.60404468,2.75065756,3.76250958,0.56053352,0.37188604,0.54212554,1.76727414,-1.95015001,-3.71742415,271.91900635,0.00000000,-0.51549882,-3.93929005,-3.42379117,6.08930731,nan,nan,
49.58,44.33,21.00,0.00,4.04,nan,21.04830360,19.56250381,17.69682884,18.32555389,19.15829659,134.91735840,0.00000000,15.49,22.08461952,18.18716621,17.79876137,16.74955750,16.46408844,20.53655624,21.38751602,20.95567322,18.10988426,19.12239456,132.99928284,0.00000000,26.54278564,13.15041256,17.02542114,10.84124851,14.81312275,24.64574432,28.67156219,23.88973236,0.94336343,0.25157192,0.61608798,22.01914978,18.65947342,19.90419388,19.34848022,10.66108513,19.59540176,10.33493996,23.45707703,-0.70444316,0.13509384,0.71329078,18.95361710,23.78397560,18.76336861,21.78903389,25.66740036,18.06883621,26.53751755,16.89703941,2.64660668,1.97857738,0.15987122,1.46594691,-2.83672333,-4.30267000,267.58523560,0.00000000,-0.17414185,-7.01432610,-6.84018421,11.14173031,nan,nan,
48.98,45.17,11.00,0.63,4.31,nan,1.76672149,0.72374272,0.92206967,-0.00292640,0.85240191,3.90656638,0.04838788,4.05,0.23618177,2.01527715,1.11009324,1.82283509,0.96305317,-0.03681322,1.55384636,1.10639894,-0.06721984,0.96610546,4.97193432,0.02599709,-0.21626991,1.10704780,0.55249667,1.82221031,0.11031698,1.05039930,1.41166329,-0.13991427,0.74989557,2.28312373,0.13112466,0.44608784,2.12834907,1.04956520,1.83956075,0.19006000,-1.10158968,0.94937801,2.17534971,0.92814779,3.42084980,0.06469194,0.82853472,2.86760139,1.77616858,1.98158145,2.75754070,0.30382168,2.49121070,1.42754149,1.73101592,12.36520481,0.00045834,1.48187160,-0.81114453,-2.29301620,234.12574768,0.00000000,-1.44765067,-0.79061013,0.65704048,1.19026065,nan,nan,
48.98,45.17,13.00,0.71,4.31,nan,1.59482598,1.53028643,1.66083682,0.35304937,1.28474963,9.74134541,0.00185635,3.87,1.43171632,1.17972279,1.38301015,1.66520619,1.98212075,1.49836421,1.69317436,2.01451373,0.36304367,1.46640682,12.53379631,0.00041924,0.79964912,1.64701951,2.57183218,2.01900148,0.88161349,1.57560861,1.22739697,1.65099108,1.18822622,6.28090286,0.01237273,1.60425138,0.95404202,1.84503531,1.71448433,2.41327238,1.80796003,1.80266595,1.12642419,1.31174254,7.44521284,0.00647936,1.84671998,0.75832820,0.00249454,1.24597812,2.50628829,0.98618132,1.91396928,3.23874736,1.22816229,6.85486078,0.00898238,1.26149046,-1.13636982,-2.39786029,239.86547852,0.00000000,1.27263165,-3.26260757,-4.53523922,43.92955017,nan,nan,
