x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-89.78,54.18,2.00,0.17,4.37,126.00,1.73891890,2.66378546,1.85887957,0.00035928,1.56548584,7.90744019,0.00502415,5.48,1.47275293,2.72036481,3.42509127,2.47853160,2.33045840,1.80306470,1.14314938,1.33316422,0.01519013,1.85611618,10.88200665,0.00100714,1.13872051,3.49733615,3.88027263,4.52118349,2.08275223,2.98608828,1.82424271,1.34133208,2.64673233,15.82636356,0.00007472,-0.82486743,4.60316944,2.54517961,0.15344408,2.34810710,2.09227014,1.30110526,2.33068371,1.89634895,8.27564907,0.00410822,3.90462327,0.20294754,3.61295128,2.78817654,2.57452011,0.35986987,-0.03382737,0.08354061,1.69046164,6.53055000,0.01075896,-0.31198320,-1.27967477,-0.96769154,57.99296188,0.00000000,-9.39283943,-7.62403536,1.76880395,3.35708427,nan,nan,
-90.28,54.42,2.00,0.20,4.12,129.00,2.00307798,1.12745750,1.81793308,1.41361296,1.59052038,8.63564110,0.00337589,5.33,0.49767986,0.89523524,1.88190675,2.72279024,1.40418303,1.52650797,1.35280180,1.49571395,1.24662459,1.44560230,6.97099304,0.00842016,-0.77953333,1.13418996,1.89989531,1.37182307,2.02906036,0.68970609,1.33541965,1.26235902,-0.32188344,0.24685161,0.61941605,-0.58878261,2.19795537,2.21808505,3.53715491,0.84679627,1.69617534,1.29830575,2.64806724,0.41035238,0.40848446,0.52289429,3.18330646,-0.03599659,1.94426119,3.48043060,1.98934436,2.65938210,1.74311197,1.12236321,0.55872339,0.75001538,0.38669071,-0.17116204,-1.13267493,-0.96151292,68.95796967,0.00000000,-0.15360340,-1.74799025,-1.59438682,4.35364199,nan,nan,
-90.98,54.46,3.00,0.17,3.71,135.00,-0.14658664,-0.17696795,0.01974311,0.81828034,0.12861721,0.05517322,0.81434467,5.39,-0.21943107,-0.89029145,1.61859000,0.24899833,-2.19012308,-0.82698113,-0.01551353,0.10168407,0.65843427,-0.16812432,0.09316956,0.76025268,1.75313437,-0.04913438,0.11965253,0.52624518,-2.58295107,-0.86956066,-0.67612725,0.37462649,-0.94588798,2.08791161,0.14879971,-0.52866560,-0.93452984,2.58512473,-0.33397961,-1.71572697,-0.77969456,0.46035221,1.23777485,-0.84230059,1.68331122,0.19480101,-1.41965461,-1.85175228,2.36301208,1.05347598,-2.11789608,-0.15257666,0.71774572,-0.86901075,-0.97819877,2.25486684,0.13352826,-0.06104232,-0.98373532,-0.92269295,67.62053680,0.00000000,3.49116254,1.06164181,-2.42952061,8.00665379,nan,nan,
-90.26,53.55,0.00,0.00,3.94,133.00,1.27371049,1.39162087,0.91054070,0.97643834,1.13807762,4.64119291,0.03146311,5.20,2.11946511,1.73279274,2.03355312,0.80323601,-0.61565435,1.20336378,0.64390612,1.47810853,0.95595664,1.14937472,4.65524387,0.03120920,0.88802099,0.46993920,2.64539456,1.51090002,1.28564024,1.13125372,-0.29982015,3.22974563,0.41434821,0.43052581,0.51189044,3.15116882,3.44379163,2.91663766,-0.07788344,-2.75026250,0.34433886,1.09091032,-0.62925947,-0.05893810,0.00901937,0.92435847,2.22766614,1.18049550,0.39443839,0.87755948,-0.16187055,2.52219486,1.47310460,1.89594126,0.29066312,0.21273141,0.64474084,-0.00155322,-0.90068042,-0.89912719,68.13380432,0.00000000,1.60534084,0.35220835,-1.25313258,2.72377443,nan,nan,
-91.45,55.32,2.00,0.00,3.63,143.00,1.00108469,0.05865614,0.67671168,0.84797162,0.64610600,1.97109175,0.16065747,4.53,0.08197079,0.14696358,0.57713455,0.48835179,0.23697875,0.56401956,1.26904821,0.58717906,0.75366783,0.52228987,1.25405478,0.26306278,-1.73760653,-0.78420007,0.41291317,1.02948821,-0.13797791,-0.23307635,-0.23123541,1.70786595,-0.78896070,2.05805755,0.15173320,1.22019196,1.98783243,1.49343264,-0.46798480,0.65910864,0.26048464,1.38177001,-0.94754940,-0.14382930,0.06936607,0.79231932,0.85381144,-0.45296460,0.04093928,1.11341929,0.36456284,2.02866769,3.22628856,1.51488578,0.16973516,0.09603686,0.75670660,0.16819321,-0.76410043,-0.93229365,73.84748840,0.00000000,-1.94627810,-1.76781940,0.17845871,0.08487625,nan,nan,
-92.04,55.37,2.00,0.00,3.28,143.00,0.59369010,0.56685638,0.33376679,-0.14873253,0.33639517,0.37110737,0.54254632,5.44,1.04906535,-0.45213926,0.68135130,-0.56270981,0.81423765,1.33938098,1.19999099,0.49567696,-0.08901655,0.49681798,0.79323053,0.37335080,-0.90126735,1.27089405,0.51338840,1.25268924,0.97030693,1.85481858,-0.04756305,-0.43803233,0.69976610,1.12148929,0.28986803,1.67903149,-1.30626929,0.33962715,-2.33777714,0.60572612,1.05777800,1.30088925,1.68791282,0.43293104,0.43761867,0.50843499,2.52693677,-1.42583609,1.14931726,-0.71966755,0.49747819,0.82356977,2.48081636,0.41996375,0.75061071,1.30396080,0.25377965,0.52654701,-0.48974422,-1.01629126,77.37882233,0.00000000,2.59997249,1.04132926,-1.55864322,3.06359458,nan,nan,
-92.12,56.20,2.00,0.00,3.46,157.00,0.31172410,0.19184829,0.20218278,-0.39744374,0.07707786,0.01504899,0.90239083,6.19,-0.55058533,-1.35968661,0.81294608,1.16042483,-0.15777403,1.24726546,-0.98973155,0.38417402,-0.55157161,-0.00050381,0.00000000,1.00000000,0.17228174,-3.22286272,1.59890485,0.01411752,-1.38856304,1.13768852,-1.06321883,3.30010748,0.65354019,0.76154405,0.38306696,-1.64239979,0.54927945,-0.02545410,1.43858886,0.83570445,1.85481036,-1.19126558,-0.58025599,0.64199448,0.73978174,0.38994849,0.02251347,-0.67444193,1.06740725,2.40696263,-0.04659972,0.69073653,-0.43028402,-1.29014242,0.67154157,0.80213821,0.37068244,0.87401831,-0.22621217,-1.10023046,79.15414429,0.00000000,9.00166702,7.69666290,-1.30500400,1.96521640,nan,nan,
-89.49,54.67,2.00,0.18,4.66,131.00,0.54468572,1.09906149,0.69334131,1.00341654,0.83512628,2.16690660,0.14133943,5.58,1.27080476,0.98056644,0.71308583,0.86443716,1.31359470,0.89016461,0.98023742,0.02089984,1.09581244,0.90238595,2.46718097,0.11657958,1.06933117,0.59256375,0.46975642,1.06535125,0.54619330,2.96815872,1.76824880,0.03992667,0.12710954,0.03504864,0.85153388,0.72746301,1.08403432,0.48537445,-0.61410451,1.99503267,0.08413427,1.56986189,0.40527272,-0.30133316,0.19982859,0.65496145,1.59037793,0.98206198,0.95670587,1.84106028,0.83367628,-0.82824010,-0.77064109,-0.74834275,-0.50107896,0.54869789,0.45903385,-0.29416993,-1.30644500,-1.01227510,60.42067719,0.00000000,-8.75452042,-8.03537941,0.71914029,0.78131580,nan,nan,
-88.85,54.18,0.00,0.21,4.93,124.00,2.56316710,2.79418731,3.00658560,1.99338210,2.58933067,23.47516441,0.00000148,5.26,1.41975844,3.75842118,3.61685610,2.78619146,1.83821917,2.54583597,2.18678331,2.99682665,1.84126985,2.55190802,22.38310051,0.00000257,1.68758547,4.08574152,5.22467375,4.21708059,3.49807167,1.02756858,0.53110594,2.47683024,0.73373413,1.32756829,0.24952906,1.98675442,4.98364305,2.45258522,2.31164145,2.70169497,2.74163294,3.05601478,3.57685947,1.02922964,2.62817264,0.10531536,1.05840421,2.45318341,3.37809753,2.25162458,-0.10749103,4.31100702,3.36951780,3.11401105,0.57935220,0.82993340,0.36252361,-0.11638549,-1.15147674,-1.03509128,78.09960938,0.00000000,1.18534732,-0.49858198,-1.68392920,5.16688013,nan,nan,
-90.26,54.89,3.00,0.21,4.25,132.00,2.56677675,1.48951316,1.33902395,1.26847923,1.66594827,11.25504017,0.00082536,4.89,2.02412868,1.83895063,1.98670518,1.83655465,0.02210372,1.69702375,1.31394994,2.76676011,1.16502941,1.62628388,10.48469162,0.00124543,1.58151066,3.16112757,1.76896322,2.84249592,-1.43505239,0.42822978,1.58192170,2.02728963,0.25729308,0.18875615,0.66405286,2.47168946,0.16546363,1.01312268,1.57568049,-0.31272689,1.53010476,1.58149600,2.64647269,0.02473363,0.00174133,0.96672329,2.69207144,1.78677666,3.17252994,1.40755963,2.32158589,3.76484609,1.15194237,4.09980917,1.31627834,4.94732618,0.02636616,-0.03412913,-1.03385091,-0.99972183,77.10273743,0.00000000,-2.55916548,-2.41012001,0.14904545,0.03057890,nan,nan,
