x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-7.94,-5.15,4.00,0.39,68.00,193.00,7.00,4.23,138.00,18.72,0.71,0.94054323,1.16809964,1.48062098,1.12345576,1.17817986,6.14187336,0.01337379,4.68,0.01158240,0.71184379,1.71989548,1.25804853,0.16274527,1.84909070,1.49937844,1.11943746,0.93818295,1.02899277,4.59579134,0.03230411,0.23468378,-0.78443784,-1.01912165,94.36901855,0.00000000,-4.10500431,-4.76281071,-0.65780646,0.75864375,4.62,1.89,
-7.74,-4.96,4.00,0.39,68.00,193.00,8.00,4.09,133.00,18.79,0.72,-1.19631827,-0.29059142,-0.29990181,-0.65901804,-0.61145741,1.33314109,0.24853632,5.21,0.70941502,-0.81141776,-1.62755573,-0.27500254,-0.90713251,0.59562880,-0.49590024,-1.25775540,-0.61005437,-0.51945502,0.94261044,0.33185479,0.22202705,-0.87529981,-1.09732687,99.04986572,0.00000000,6.81721020,5.19368124,-1.62352896,3.87884212,6.28,0.00,
-7.59,-4.96,2.00,0.37,68.00,193.00,9.00,4.02,146.00,17.01,0.74,-0.75837630,-0.26295456,0.06958427,-0.69898576,-0.41268310,0.48626617,0.48576752,5.83,-1.23684609,-0.50270391,-0.82275707,0.33444560,-1.16997385,-0.49029243,0.34326947,0.09003392,-0.83371341,-0.47602770,0.63196826,0.42683303,0.33884099,-0.89234537,-1.23118639,100.11402893,0.00000000,-0.32279158,-0.98337865,-0.66058707,0.54209960,6.28,0.00,
-7.69,-5.10,1.00,0.31,68.00,193.00,10.00,4.09,150.00,16.19,0.75,0.65952283,1.13308859,1.14019716,0.80893862,0.93543679,2.15749240,0.14220571,6.27,1.75704706,1.17940354,-0.28471878,0.16256849,0.26744547,1.65277719,2.04195023,1.59667730,0.83613777,1.02223098,2.52550077,0.11235229,0.55585229,-0.75874388,-1.31459618,95.57449341,0.00000000,-1.37637973,-1.60310459,-0.22672492,0.05937744,6.28,0.00,
-7.82,-5.25,0.00,0.21,68.00,193.00,11.00,4.18,157.00,16.98,0.78,2.54541731,1.61013472,3.00364590,2.72241282,2.47040272,16.44025993,0.00005430,6.00,2.13227558,0.78783923,2.02251673,2.54217434,2.37270141,3.44899583,2.88039875,1.99330258,2.58610797,2.30506063,13.96268177,0.00019761,0.79189664,-0.52450132,-1.31639791,94.30452728,0.00000000,-5.06737375,-5.69057798,-0.62320429,0.59748602,6.28,0.00,
-7.78,-5.33,0.00,0.15,68.00,193.00,12.00,4.17,163.00,17.42,0.79,1.57219493,1.93872166,1.84232545,0.82929963,1.54563546,6.54746962,0.01065669,5.95,1.96770477,2.30847740,0.73897332,2.70618844,-0.40874720,2.21308875,2.50210571,1.61624515,0.69674742,1.59182703,6.83662558,0.00907233,0.92831963,-0.33189493,-1.26021457,93.71643829,0.00000000,4.53746939,3.80275774,-0.73471159,0.68829018,6.28,0.00,
-7.59,-5.74,0.00,0.13,68.00,193.00,13.00,4.13,159.00,18.18,0.82,1.69330919,1.71145892,0.72975099,1.05924940,1.29844213,5.76890230,0.01650258,5.32,1.24190819,0.81379765,1.91129124,2.17096925,0.66233784,0.55310297,1.86385751,1.53765953,1.04437983,1.30972278,5.72714043,0.01689814,0.96515000,-0.15941483,-1.12456489,77.17406464,0.00000000,3.10887694,1.45097637,-1.65790057,3.75376940,6.28,0.00,
-8.73,-5.95,0.00,0.29,68.00,194.00,6.00,4.76,147.00,20.61,0.73,-0.72451258,-1.57250047,-0.99549872,-0.48297364,-0.94387138,3.27332520,0.07072943,5.14,-1.33288312,-0.52493578,-2.10612345,-0.56749070,-0.75569224,-1.73369789,-1.62435961,-0.42463449,-0.49741346,-1.06196260,4.05198288,0.04440150,0.89271635,-0.10768470,-1.00040102,97.28887939,0.00000000,3.94566202,3.27228832,-0.67337376,0.88201410,6.28,0.00,
-8.47,-5.68,0.00,0.28,68.00,194.00,7.00,4.58,145.00,19.10,0.72,-0.50857031,-1.12192202,-0.23585252,-1.07606888,-0.73560345,2.09396219,0.14821060,5.00,-0.64327502,-1.40073752,-0.60703301,0.32242155,-1.34573185,-0.28560087,-1.04565072,-1.01064909,-1.20910549,-0.80201519,2.43043470,0.11933330,0.76459694,-0.23649620,-1.00109315,103.12861633,0.00000000,-3.21160126,-3.38281465,-0.17121328,0.04622452,6.28,0.00,
-8.32,-5.55,1.00,0.30,68.00,194.00,8.00,4.49,146.00,19.10,0.72,0.65463549,0.38383871,1.02092230,0.17461300,0.55850238,1.37423456,0.24137831,4.69,-0.01048160,-0.28448781,1.76042533,0.51555508,0.43980747,1.62155962,-0.04824533,0.43144432,0.03803925,0.49546140,1.06149185,0.30313768,0.64557427,-0.46981898,-1.11539328,110.78590393,0.00000000,3.50934172,2.12012553,-1.38921595,3.09450579,6.28,0.00,
-8.14,-5.50,0.00,0.30,68.00,194.00,9.00,4.38,149.00,16.00,0.74,2.46001196,2.36267853,3.40429807,2.09725475,2.58106089,17.61742973,0.00002953,6.05,3.05242658,3.80566406,2.05935049,1.18071139,2.23033237,2.78363132,4.56702995,2.68103099,2.09418154,2.71443391,19.13903618,0.00001350,0.55888194,-0.73922366,-1.29810560,119.15963745,0.00000000,-0.14558433,-3.11440659,-2.96882224,11.30775833,6.28,0.00,
-8.17,-5.59,0.00,0.24,68.00,194.00,10.00,4.41,158.00,13.37,0.74,4.56561375,3.20737028,4.28288937,3.93028283,3.99653912,24.96141052,0.00000070,7.87,4.53555155,3.78075504,4.74891806,4.95696640,4.64751625,3.63536739,4.04580975,1.73933625,3.92923093,3.99815917,24.42567635,0.00000091,0.54245204,-0.86478019,-1.40723217,119.84123993,0.00000000,-8.25322819,-7.87729645,0.37593138,0.10971393,6.28,0.00,
-8.36,-5.79,0.00,0.18,68.00,194.00,11.00,4.54,160.00,15.43,0.77,3.22670174,1.03500998,1.38002551,1.67792630,1.82991588,9.27466583,0.00238727,5.91,1.96950459,1.46779919,2.89666843,0.86213094,3.02978635,1.43131292,2.26346564,1.39765668,1.74258161,1.89376068,9.62197685,0.00197946,0.59941691,-0.79322714,-1.39264405,117.29080200,0.00000000,1.43805850,-0.13313764,-1.57119608,3.01409507,6.28,0.00,
-3.09,-1.99,0.00,0.16,69.00,186.00,8.00,1.27,138.00,18.62,0.74,2.69104433,1.16255152,1.01727426,1.91093993,1.69545245,7.26311111,0.00716228,6.19,1.33231175,2.05635977,2.83771944,1.55618250,0.06656417,1.58523273,1.19479406,1.33116698,1.78207552,1.52540720,5.72119617,0.01695509,-0.11768781,-0.00993475,0.10775305,0.76174927,0.38350622,-2.47691059,-2.06012201,0.41678864,0.27943531,6.28,0.00,
-3.44,-2.35,0.00,0.16,69.00,186.00,9.00,1.48,144.00,15.32,0.71,1.39005792,0.96192050,0.26983353,0.97047454,0.89807165,1.94225192,0.16374880,6.34,0.70830274,2.03056216,0.81924438,1.68390226,2.05353999,0.31655589,-0.20205835,0.14108486,1.06965470,0.95690757,2.15872812,0.14209340,0.15867339,0.29060182,0.13192841,1.10918760,0.29313835,-2.32312489,-1.60551059,0.71761435,0.59134102,6.28,0.00,
-3.67,-2.91,0.00,0.18,69.00,186.00,10.00,1.66,158.00,18.82,0.71,0.57259655,0.51622838,1.62734628,1.69194329,1.10202861,3.51874423,0.06098359,5.78,1.44378698,0.17176744,2.50814009,1.15791357,0.69659245,-0.48893580,2.25447893,-0.61911851,1.68267310,0.97761011,2.72686481,0.09900365,0.27879506,0.38148713,0.10269205,0.61248624,0.43449402,-1.23894870,0.71576822,1.95471692,5.04674625,6.28,0.00,
-3.75,-3.20,0.00,0.14,69.00,186.00,11.00,1.74,154.00,18.26,0.67,0.25256413,-0.38167700,0.32997301,0.05133360,0.06304844,0.01157929,0.91432998,5.78,0.98923272,-0.85134917,0.30123526,-0.50401121,-0.93263531,0.61489552,-0.17514309,0.65229005,-0.00333174,0.01012132,0.00034031,0.98528573,0.14368764,0.17539638,0.03170875,0.05736988,0.81087209,-3.35940433,-0.66048914,2.69891500,9.84041405,6.28,0.00,
-3.50,-2.09,0.00,0.17,69.00,187.00,8.00,1.50,143.00,18.51,0.71,1.73995233,1.31798828,1.56392443,2.06127477,1.67078495,8.96067524,0.00282964,5.49,1.69193614,2.43753576,1.30636621,2.32317114,0.97759783,0.81635964,1.63653922,0.96462947,2.03596759,1.57510149,7.78671646,0.00536869,-0.03088015,-0.09639549,-0.06551535,0.33012882,0.56603022,-4.08265877,-3.21268749,0.86997098,1.09886920,6.28,0.00,
-3.67,-2.36,0.00,0.19,69.00,187.00,9.00,1.61,142.00,18.49,0.70,0.58234322,0.28465042,1.12266278,-0.06179905,0.48196435,0.70281190,0.40205046,5.66,-1.12238097,1.56043756,-0.75544494,2.04700685,1.03850114,2.25177097,0.19750203,-0.93500698,-0.25103673,0.44747972,0.60180032,0.43808522,0.28878170,0.26196072,-0.02682098,0.05311724,0.81788825,5.33174467,4.10290146,-1.22884297,2.48255348,6.28,0.00,
-3.86,-2.87,0.00,0.21,69.00,187.00,10.00,1.76,158.00,17.73,0.70,2.70061421,1.88528657,2.52818608,2.69821882,2.45307636,17.63687134,0.00002924,5.75,3.07211113,2.67166495,2.28437018,3.69678211,1.88399851,1.61974001,2.24012780,1.26121199,2.67462349,2.37591410,16.19848251,0.00006158,0.37149918,0.35101631,-0.02048287,0.02657052,0.87062869,7.23772287,8.23910999,1.00138652,1.31102407,6.28,0.00,
-4.02,-3.36,0.00,0.20,69.00,187.00,11.00,1.91,157.00,16.17,0.69,1.41399813,0.56524324,0.86380839,0.64893180,0.87299538,2.35584712,0.12514563,5.60,-0.09387840,1.34417415,1.98685026,2.17624497,0.56652701,-0.24388516,0.20746008,0.44580120,0.53058726,0.76810688,1.79014051,0.18122955,0.11508796,0.07426984,-0.04081812,0.09974475,0.75236412,3.67743254,4.28290462,0.60547185,0.29487407,6.28,0.00,
-4.24,-2.53,0.00,0.19,69.00,188.00,9.00,1.93,147.00,18.61,0.67,1.29230118,0.80439222,1.14312208,-0.06809651,0.79292977,2.11583233,0.14611170,5.37,-0.01002691,-0.30148584,1.62690365,0.83653897,1.36251104,1.52180028,0.88575310,1.74825656,-0.17430268,0.83205026,2.28352094,0.13108763,0.43046919,0.08183841,-0.34863079,10.57613564,0.00128127,3.82135010,4.38569307,0.56434280,0.39946911,6.28,0.00,
-4.49,-2.92,0.00,0.23,69.00,188.00,10.00,2.10,151.00,20.29,0.68,2.74130511,1.62293673,2.27426434,2.21205306,2.21263981,19.09705162,0.00001379,4.98,1.96634185,1.43953848,2.27227092,2.78402019,2.64475060,2.46742606,2.32029152,1.34267581,2.15479732,2.15252447,17.60765839,0.00002970,0.47956502,0.10003485,-0.37953016,10.59238338,0.00127046,2.86030269,0.02169475,-2.83860803,11.27496147,6.28,0.00,
