x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-6.28,-4.25,0.00,0.38,79.00,162.00,6.00,5.46,158.00,20.01,0.66,-0.36215237,-1.38286793,-1.12556303,-0.80623889,-0.91920555,3.06981206,0.08007996,5.00,-0.79695481,-0.51536620,-0.41536561,-0.20713726,-2.14795065,0.27922681,-0.99496835,-2.46338272,-0.78129762,-0.89279479,2.86383128,0.09091975,0.27506086,-0.58593953,-0.86100036,43.33434296,0.00000000,5.90535355,4.70286274,-1.20249081,2.03295612,6.28,0.00,
-6.33,-4.61,0.00,0.41,79.00,162.00,7.00,5.73,166.00,19.68,0.65,-0.27651364,-1.97467053,-0.76982182,-0.55956262,-0.89514214,2.74334526,0.09798897,5.15,-0.74692792,-0.22903992,-1.46843243,-0.98513037,-1.44156337,-0.44196799,-0.91067338,-1.63358188,-0.59587634,-0.93830448,2.93822289,0.08683239,0.06865296,-0.90064192,-0.96929491,58.69186401,0.00000000,-0.70556134,-0.94894123,-0.24337989,0.07756279,6.28,0.00,
-6.01,-5.12,0.00,0.44,79.00,162.00,8.00,5.96,161.00,18.44,0.67,-0.18206370,-0.78361189,-0.03929242,-0.18744755,-0.29810390,0.27894640,0.59751545,5.37,0.74684024,0.29393092,-0.13335179,-0.88321233,0.16231790,-1.55200875,-0.08043009,-1.86161387,-0.29036158,-0.39936572,0.49493814,0.48190531,-0.11894900,-1.12506950,-1.00612044,64.73207855,0.00000000,-3.29963183,-3.17393899,0.12569286,0.02371725,6.28,0.00,
-5.54,-5.63,0.00,0.40,79.00,162.00,9.00,6.13,161.00,18.63,0.71,-0.63784015,-0.96535790,-0.54147345,-0.78669733,-0.73284221,2.00707793,0.15689308,4.93,-0.31922024,-1.24609780,0.14442328,-0.21904814,-1.07880819,-3.12425613,-0.75990528,0.11619452,-0.90687168,-0.82068849,2.50388193,0.11389925,-0.27629793,-1.27385473,-0.99755687,61.99178696,0.00000000,-0.58822024,-1.26355088,-0.67533064,0.65015447,6.28,0.00,
-5.14,-6.12,0.00,0.25,79.00,162.00,10.00,6.33,163.00,18.95,0.71,-0.57112545,-1.63626862,0.27982688,-1.05853939,-0.74652660,1.80194795,0.17979652,5.30,-0.54369718,-1.21328282,0.43086660,-1.44010556,0.00505827,-1.35582542,-0.53397536,-1.59241998,-1.26532817,-0.83346677,2.19523430,0.13877011,-0.44256911,-1.43566787,-0.99309880,59.31748962,0.00000000,-4.93290329,-4.87614012,0.05676301,0.00449076,6.28,0.00,
-4.69,-6.58,0.00,0.13,79.00,162.00,11.00,6.52,154.00,18.16,0.75,0.96626896,0.70803976,0.72769773,1.43649244,0.95962471,2.23931146,0.13487162,6.11,-0.42801294,-0.00312412,1.69040632,2.02646017,0.62989920,1.22647738,1.75544775,-0.39526230,1.44885468,0.88257724,1.87402546,0.17133867,-0.59264004,-1.62028730,-1.02764726,61.46539688,0.00000000,0.84664202,-1.98943007,-2.83607197,12.65712357,6.28,0.00,
-6.87,-3.45,0.00,0.16,79.00,163.00,3.00,5.22,146.00,19.50,0.63,-1.14061964,-0.25205174,-0.63530082,-0.92313278,-0.73777628,2.00529766,0.15707693,4.96,-0.77308571,-0.33094487,-1.15694046,-0.18146308,-0.25371379,-0.81935662,-1.44323516,-0.42102849,-0.89560384,-0.69656628,1.75225413,0.18591238,-0.10491048,-0.45612216,-0.35121167,4.78798819,0.02945946,3.97127223,4.42801476,0.45674276,0.35142571,6.28,0.00,
-6.84,-3.89,0.00,0.25,79.00,163.00,4.00,5.48,149.00,20.94,0.67,-0.56839836,-1.07536423,-0.91489708,-1.87585127,-1.10862768,3.61308360,0.05762790,5.55,-0.57704425,0.30309817,-1.66930068,-1.35856986,-0.43343833,-0.17873530,-1.53684103,-1.25913465,-1.86626649,-0.95196182,2.62359858,0.10561766,0.23257095,-0.22342749,-0.45599845,12.16975212,0.00056135,-0.20273161,-0.38010222,-0.17737061,0.05783790,6.28,0.00,
-6.66,-4.26,0.00,0.30,79.00,163.00,5.00,5.65,152.00,19.56,0.68,-1.40684795,-1.29007745,-1.99368620,-1.60315275,-1.57344115,6.91456318,0.00868726,5.70,-1.50675130,0.98323512,-3.38410425,-2.51525044,-1.33697009,0.01116520,-1.73213017,-2.20390105,-1.47550547,-1.46078360,5.95407438,0.01486541,0.35114896,-0.31977513,-0.67092407,26.71386909,0.00000044,-2.11973643,-2.98127556,-0.86153913,1.32841146,6.28,0.00,
-6.69,-4.63,0.00,0.41,79.00,163.00,6.00,5.92,156.00,16.29,0.67,-0.92716378,-2.34948587,-2.82076669,-1.42617106,-1.88089681,10.58674145,0.00117903,5.50,-2.01185942,-1.61977696,-3.31852031,-1.05762136,-1.98280418,-1.38261652,-2.08353591,-1.98045886,-1.31139517,-1.85909331,10.09297562,0.00153644,0.31530488,-0.58535051,-0.90065539,48.29627228,0.00000000,-1.58838522,-1.66382933,-0.07544407,0.00694449,6.28,0.00,
-6.76,-4.94,0.00,0.53,79.00,163.00,7.00,6.16,162.00,18.37,0.64,-0.92560965,-0.26968765,-0.16239862,-0.02896471,-0.34666514,0.37921989,0.53816792,5.36,-1.86344564,-1.04765737,-0.79016685,0.12432013,0.68967414,-0.33322084,-0.46940556,-0.02069310,-0.02819700,-0.41500592,0.53541422,0.46452011,0.15247422,-0.92882955,-1.08130372,73.57943726,0.00000000,0.19920632,1.93106318,1.73185682,4.21078444,6.28,0.00,
-6.41,-5.25,0.00,0.60,79.00,163.00,8.00,6.22,162.00,16.38,0.65,-0.37704900,-1.03144526,0.24231400,0.35469764,-0.20287067,0.11667534,0.73274393,5.66,1.42745483,-0.68003178,-1.13691354,-1.68788362,0.56774712,-0.23283958,-0.67628956,-0.91554976,0.28914580,-0.33801278,0.31965655,0.57194776,-0.07464838,-1.25495148,-1.18030310,89.57006073,0.00000000,-3.44132447,-3.07105970,0.37026483,0.14943312,6.28,0.00,
-5.61,-5.98,0.00,0.52,79.00,163.00,9.00,6.43,168.00,19.31,0.68,-2.68465161,-1.85420680,-1.78099298,-1.45535707,-1.94380212,14.15241051,0.00017886,4.92,-1.04234695,-1.69589829,-1.82945633,-3.08867240,-3.15359712,-1.46648073,-2.45950699,-2.00477910,-1.45269597,-2.01947117,15.03821850,0.00011262,-0.32921270,-1.50444961,-1.17523694,84.75753021,0.00000000,-0.24684815,-0.34230518,-0.09545703,0.01017760,6.28,0.00,
-5.27,-6.49,0.00,0.38,79.00,163.00,10.00,6.68,170.00,17.70,0.72,-1.51746786,-0.75775743,-2.08017397,-1.35038984,-1.42644727,7.76280260,0.00543908,4.87,-0.75262660,-1.35844886,-0.91473627,-2.97762942,-1.69142914,-1.26776791,-1.48055696,-1.23498559,-1.30605197,-1.44124985,7.77189684,0.00541254,-0.58754390,-1.69767523,-1.11013138,69.80140686,0.00000000,-3.36413741,-2.67728496,0.68685251,0.71978319,6.28,0.00,
-4.82,-6.87,0.00,0.22,79.00,163.00,11.00,6.80,166.00,17.26,0.72,-0.42106953,0.77187556,0.19878212,0.73213094,0.32042977,0.28627166,0.59274439,5.70,1.12849522,1.75102413,0.00723605,-0.32692465,-0.44710249,0.62730527,-0.90898347,-0.25231659,0.76630050,0.26029876,0.18608686,0.66629162,-0.79616910,-1.84650242,-1.05033338,61.14411163,0.00000000,-0.83949023,-0.78555870,0.05393149,0.00403146,6.28,0.00,
-7.09,-5.02,0.00,0.25,79.00,164.00,6.00,6.38,154.00,17.43,0.69,-1.38968992,-1.46218657,-1.10345840,-1.38248062,-1.33445382,5.49195862,0.01930866,5.42,-1.31942821,-1.20311940,-2.09698749,-1.71107411,-0.53686935,-1.03765643,-1.45843709,-1.14360070,-1.38346088,-1.31986034,5.27565861,0.02184261,0.55415517,-0.28132290,-0.83547801,41.20720291,0.00000000,4.33557701,4.73835945,0.40278223,0.23924947,6.28,0.00,
-7.28,-5.37,0.00,0.42,79.00,164.00,7.00,6.71,158.00,18.93,0.69,-0.52775878,-0.42951328,-0.47320449,-0.30668631,-0.43429074,0.56096405,0.45405670,5.52,0.04981735,-0.33998168,-1.25271082,0.02997028,-1.01825023,-0.64219671,-0.44713423,0.29156595,-0.25275198,-0.39756560,0.46224076,0.49674442,0.37904727,-0.69856799,-1.07761526,68.17569733,0.00000000,2.78201461,1.44903886,-1.33297563,2.54912257,6.28,0.00,
-7.30,-5.71,0.00,0.56,79.00,164.00,8.00,6.97,160.00,17.84,0.65,-0.55261528,0.23007362,-0.05040706,-0.03064175,-0.10089761,0.03420219,0.85331671,5.20,-0.43583992,-0.11728778,0.09984400,1.63883507,-0.89666122,0.39102668,-0.31479430,-0.91705698,0.03410994,-0.05747852,0.01097104,0.91660209,0.09210390,-1.13258493,-1.22468889,87.99121857,0.00000000,-4.38654900,-5.90274715,-1.51619804,2.67604351,6.28,0.00,
-6.09,-6.68,0.00,0.54,79.00,164.00,9.00,7.18,166.00,16.72,0.67,-1.30168247,-1.05904377,-1.99368799,-0.70691180,-1.26533151,6.37256098,0.01175107,4.77,-0.81505442,-1.91095603,-1.54533994,-1.01371181,-2.30660534,-1.25402021,0.79975528,-2.65053153,-0.56356639,-1.24986339,6.18354416,0.01306534,-0.20206355,-1.41321218,-1.21114862,85.13518524,0.00000000,1.85843158,1.96236300,0.10393141,0.01182061,6.28,0.00,
-5.41,-7.04,0.00,0.42,79.00,164.00,10.00,7.18,170.00,18.66,0.68,-0.13199434,-0.21435030,-0.58554071,0.29655468,-0.15883267,0.08735073,0.76763688,5.12,-0.89461654,0.20862243,-0.81696731,-0.26098421,-0.77949846,0.21873344,-0.37590539,0.64721608,0.35423264,-0.18860757,0.12112251,0.72789739,-0.44897208,-1.53323102,-1.08425903,65.96650696,0.00000000,2.67672229,1.89086938,-0.78585297,0.77121210,6.28,0.00,
-5.08,-7.31,0.00,0.27,79.00,164.00,11.00,7.27,167.00,18.11,0.70,2.10800099,2.37139297,2.65831923,3.38810444,2.63145447,25.30815887,0.00000058,4.98,1.89625835,2.19030619,2.90803862,2.04057693,1.32263386,2.74072003,2.90403318,3.14055943,3.37574649,2.49959493,22.47916412,0.00000245,-0.65840805,-1.59772587,-0.93931788,51.43838501,0.00000000,-4.21887445,-5.30213213,-1.08325756,2.11997795,6.28,0.00,
-7.74,-5.56,0.00,0.13,79.00,165.00,6.00,7.05,155.00,18.94,0.69,0.37307382,0.32298744,1.19177687,0.37968877,0.56688172,1.04908264,0.30597810,5.27,1.14143622,-0.58456278,1.79159343,-1.56537449,0.92848301,0.93921828,0.81112880,0.82151884,0.25804424,0.50410491,0.82207090,0.36480553,0.77816367,0.12224287,-0.65592080,27.32712936,0.00000033,6.17632771,6.54132843,0.36500061,0.20868914,6.28,0.00,
-7.59,-5.83,0.00,0.27,79.00,165.00,7.00,7.18,157.00,17.01,0.71,-1.33921325,-1.51358140,-0.74594301,-1.46187472,-1.26515305,5.59822416,0.01817773,5.09,-1.73259139,-0.91263217,-1.20188820,-1.33844543,-1.75409544,-0.85943484,-0.77503216,-0.93489939,-1.49201357,-1.22111464,5.11175394,0.02399005,0.56488872,-0.36842200,-0.93331075,52.34197998,0.00000000,5.45106602,5.39418268,-0.05688308,0.00467919,6.28,0.00,
-7.38,-6.31,0.00,0.44,79.00,165.00,8.00,7.45,160.00,20.00,0.64,0.73999137,-0.66862786,-0.50289464,0.05844455,-0.09327164,0.03195599,0.85816224,4.97,-0.87630677,2.15228891,-0.22744693,0.21119665,-0.63768089,-0.35377392,-1.92408812,0.16735820,-0.00837331,-0.16614771,0.10034101,0.75149045,0.23056489,-0.88859975,-1.11916459,75.40038300,0.00000000,-2.83452964,-4.44435692,-1.60982716,4.19661093,6.28,0.00,
-6.40,-7.19,0.00,0.49,79.00,165.00,9.00,7.71,162.00,21.09,0.63,-0.42458844,0.07207542,-1.00894701,-0.22420402,-0.39641601,0.68136203,0.40932447,4.57,-0.83206666,-1.18541431,-0.02785422,0.18141104,-0.98861301,-1.23611593,-0.53575730,1.05664527,-0.18010089,-0.41601312,0.74016756,0.38982450,-0.04025184,-1.15499115,-1.11473930,78.56539917,0.00000000,-0.53947604,-2.43998790,-1.90051198,6.31466436,6.28,0.00,
-5.64,-7.52,0.00,0.36,79.00,165.00,10.00,7.66,163.00,20.05,0.64,2.08159566,1.42543852,1.87510836,0.77869064,1.54020834,9.71474552,0.00188267,4.71,2.62470126,3.05815649,1.43753433,0.40305692,0.34689790,2.41424465,1.66278410,2.71572351,0.77287370,1.71339297,11.96165657,0.00056720,-0.20401892,-1.16824627,-0.96422732,61.14820480,0.00000000,-4.99089146,-4.74342251,0.24746923,0.09768333,6.28,0.00,
-5.24,-7.71,0.00,0.24,79.00,165.00,11.00,7.66,166.00,20.55,0.67,0.49950567,0.85636520,0.68166858,1.44212484,0.86991608,2.81339812,0.09380775,4.94,-0.51675624,-0.31816745,0.52393281,0.19492085,1.83600986,0.47246397,2.14215469,1.04098201,1.45446301,0.75813037,2.11992002,0.14572487,-0.38361162,-1.15650320,-0.77289164,41.67050552,0.00000000,1.57804573,1.43369055,-0.14435516,0.04013632,6.28,0.00,
-5.35,0.75,0.00,0.14,80.00,156.00,1.00,3.19,140.00,10.33,0.81,-36.09878922,-24.07558441,-41.25137711,-33.94017792,-33.84148407,4.82233763,0.02833331,146.74,-49.39227295,-31.73593903,-47.74135208,-32.47362137,-47.51810074,10.85837364,-41.99635315,-10.47287273,-30.91347504,-31.23380280,4.04981470,0.04445831,1.09345651,-0.14543718,-1.23889363,6.37095261,0.01213614,5.96917915,12.56515503,6.59597540,1.11638498,6.28,0.00,
-5.21,0.55,0.00,0.15,80.00,156.00,2.00,3.11,144.00,24.57,0.73,0.86631376,-0.09895857,0.16130573,-0.15035523,0.19457641,0.19925049,0.65542781,4.15,0.11557543,1.07248628,0.22560385,0.12239428,-0.02653784,0.82801574,1.09241414,-0.71903032,-0.14110705,0.28524941,0.42131597,0.51643818,1.32688630,0.32500792,-1.00187838,15.24330616,0.00011769,3.33336568,2.87906265,-0.45430300,0.31156695,6.28,0.00,
-5.79,0.30,0.00,0.24,80.00,157.00,1.00,3.33,145.00,7.17,0.76,-0.50875324,4.06251621,0.83854645,0.33270657,1.18125403,0.65029925,0.42020669,13.95,-0.00521394,-0.91188473,4.67373228,1.37097561,0.85579664,1.41656160,7.13630295,-2.45114756,0.52693236,1.39993811,0.90359443,0.34206176,1.88045275,0.61659712,-1.26385570,7.57250500,0.00630114,109.43840790,35.99728012,-73.44112396,5.05341482,6.28,0.00,
-5.59,0.06,0.00,0.23,80.00,157.00,2.00,3.25,148.00,19.95,0.73,-0.33864751,-0.88109595,0.21750960,-0.16239177,-0.29115641,0.34982473,0.55435248,4.69,-0.48661050,0.23774692,0.28751609,-0.09424412,-0.59305483,-1.05957079,-0.25856647,-1.24195492,-0.27836028,-0.38706800,0.60656703,0.43627747,1.64057755,0.54427791,-1.09629965,21.70173454,0.00000487,-0.97105086,-3.50803423,-2.53698325,9.08880901,6.28,0.00,
-6.19,-0.23,0.00,0.33,80.00,158.00,1.00,3.54,141.00,7.04,0.69,3.00886655,-1.43412411,-0.54707414,0.77011740,0.44944641,0.06804154,0.79426623,16.41,5.18312645,1.83310091,-3.33824563,3.36491990,6.50579643,0.80923456,-3.83631682,-7.97885036,0.80037248,0.37108830,0.04673597,0.82888997,1.85539961,0.66045868,-1.19494092,13.60184860,0.00026989,-1.26158559,-1.61033583,-0.34875020,0.16734287,6.28,0.00,
-5.95,-0.55,0.00,0.31,80.00,158.00,2.00,3.48,145.00,18.21,0.70,1.31191599,1.63732362,1.48694420,2.06233263,1.62462914,10.55712986,0.00119786,4.76,2.21966195,0.93673134,1.86528933,0.92759216,2.36585045,0.70110244,0.25396708,1.84615874,1.99492955,1.45535243,8.37880802,0.00388319,1.42616320,0.30666074,-1.11950243,35.50086594,0.00000001,-7.19838476,-6.33160496,0.86677986,0.84284765,6.28,0.00,
-5.73,-0.77,0.00,0.17,80.00,158.00,3.00,3.42,147.00,21.93,0.73,0.56535500,0.29747382,0.82676917,1.01416123,0.67593980,2.10726547,0.14692984,4.43,1.23671186,-0.01785730,0.52739596,0.65808553,0.64567822,1.22082341,0.56672788,-0.19092743,1.01628780,0.62858480,1.79237628,0.18095751,1.29437399,0.26067176,-1.03370214,52.03786087,0.00000000,7.20838165,6.28412151,-0.92426002,1.08756137,6.28,0.00,
-6.61,-0.81,0.00,0.49,80.00,159.00,1.00,3.86,140.00,4.67,0.70,11.55506325,6.42543173,9.37035942,5.85144186,8.30057430,5.52746916,0.01892285,33.62,9.75154400,26.48993683,2.35172749,9.21822739,15.39979553,4.90976429,-1.93741286,3.57812858,5.36668825,8.33925247,5.59454155,0.01821680,2.02332354,1.06599402,-0.95732945,17.38328171,0.00004042,-2.24582744,-1.67943084,0.56639659,0.43745491,6.28,0.00,
-6.31,-1.09,0.00,0.42,80.00,159.00,2.00,3.79,137.00,16.64,0.70,-0.34369329,0.08531006,-0.74764627,-0.34755641,-0.33839646,0.40035319,0.52705854,5.09,-0.83093119,1.24116027,-1.11071980,-1.02953720,-0.69893461,-1.38407767,0.60259801,0.74190694,-0.30337864,-0.30768245,0.32828292,0.56680765,1.39952815,0.35670403,-1.04282415,37.08647537,0.00000000,2.50105190,-0.01723628,-2.51828814,6.49187613,6.28,0.00,
-6.05,-1.32,0.00,0.28,80.00,159.00,3.00,3.74,137.00,21.32,0.71,-0.20376769,-0.22004403,-0.83801705,0.94324070,-0.07964701,0.02416955,0.87648716,4.87,-0.78770471,-0.76426691,-0.13277845,0.13476206,-1.86083055,0.25195098,0.47259188,0.03461308,1.03777790,-0.17914122,0.12082367,0.72821995,1.13726819,0.04556942,-1.09169877,53.32524490,0.00000000,-0.93305361,-0.37065825,0.56239533,0.58453345,6.28,0.00,
-5.80,-1.67,0.00,0.14,80.00,159.00,4.00,3.76,141.00,20.90,0.73,1.49679387,1.97129536,1.81376505,2.53627443,1.95453215,16.25094032,0.00005991,4.62,2.46954298,2.23905897,1.74711132,1.26274431,1.47141635,1.59780192,2.60837650,0.81815118,2.55692196,1.86159492,14.52558422,0.00014718,1.04438579,-0.01363484,-1.05802059,53.51978302,0.00000000,3.03979778,-0.49545425,-3.53525209,22.74270439,6.28,0.00,
-6.56,-1.66,1.00,0.50,80.00,160.00,2.00,4.12,138.00,18.07,0.74,0.20241648,0.37402886,0.68773568,0.20365213,0.36695829,0.46393281,0.49595697,5.13,-0.04996470,0.00467612,0.70109314,0.16517282,0.39063615,0.94220686,1.25679839,0.02936655,0.20080632,0.40412787,0.55279326,0.45736264,1.72441697,0.77563107,-0.94878590,24.41413879,0.00000132,-4.94396496,-4.01049995,0.93346494,1.07701063,6.28,0.00,
-6.30,-1.90,2.00,0.39,80.00,160.00,3.00,4.10,134.00,23.02,0.74,-0.96363032,0.73126751,-0.73351210,0.78437406,-0.04537521,0.00857831,0.92622554,4.68,-1.10174191,-1.11525393,0.62524366,-0.43553227,-0.20465912,-0.39315817,-0.14302747,0.04821947,0.83411252,-0.20932350,0.17694151,0.67411017,1.15377545,0.04137828,-1.11239719,46.18934250,0.00000000,-2.71482587,-3.35741782,-0.64259195,0.82147437,4.54,3.55,
-5.95,-2.26,1.00,0.29,80.00,160.00,4.00,4.10,139.00,23.66,0.73,1.14040852,0.53992510,0.05418986,1.68908453,0.85590202,3.63568759,0.05685342,4.27,1.79058731,1.91950417,-0.07340083,0.05352090,-0.06761048,-0.14698149,0.15131614,1.15689242,1.71234000,0.72107470,2.55596972,0.11021124,0.93379480,-0.26145890,-1.19525373,54.57125854,0.00000000,-0.44411343,-2.60839033,-2.16427708,8.02651215,4.51,3.43,
-5.70,-2.71,1.00,0.19,80.00,160.00,5.00,4.22,142.00,19.19,0.73,1.32014048,1.80102968,1.07315636,1.65522993,1.46238911,7.47555828,0.00637006,5.09,1.33275926,2.34606600,0.63057882,4.62248564,1.42939711,-1.00950909,0.74374348,1.18908966,1.69741488,1.44100487,7.33175659,0.00689648,0.74947441,-0.47150823,-1.22098267,55.28096771,0.00000000,4.71951818,2.58747387,-2.13204432,6.99822807,4.49,3.31,
-6.91,-2.29,1.00,0.49,80.00,161.00,2.00,4.59,134.00,19.91,0.76,1.49809122,1.98018599,1.28894472,0.94527674,1.42812467,7.07843399,0.00793268,5.11,0.88204753,2.77437854,1.99659455,2.81472230,1.33301353,2.25932980,1.00460148,-0.22482447,0.99107009,1.53523362,8.12441540,0.00446189,1.66118598,0.75157875,-0.90960723,17.46113777,0.00003889,-1.85821092,-1.16322553,0.69498533,0.70159572,6.28,0.00,
-6.47,-2.52,2.00,0.46,80.00,161.00,3.00,4.49,134.00,18.34,0.70,0.51541889,0.75339133,0.50250798,0.22021438,0.49788314,0.92368346,0.33675319,4.93,0.06036194,1.30206752,0.27397868,0.51705480,1.42180943,0.94214827,-0.63739842,0.61654365,0.21272296,0.52273107,1.00382864,0.31664125,1.02134693,-0.07900072,-1.10034764,42.00196838,0.00000000,1.40394604,1.29776585,-0.10618013,0.01556941,4.57,3.36,
-6.10,-2.78,2.00,0.44,80.00,161.00,4.00,4.45,134.00,20.75,0.72,0.13466915,0.84782463,0.70307517,-0.01558337,0.41749641,0.80099595,0.37102151,4.44,0.75305486,0.45365861,0.63450152,-0.30310681,0.68687254,1.08106387,0.97970456,0.26122567,0.00192196,0.50492758,1.14908946,0.28401236,0.75328016,-0.51670474,-1.26998484,56.67541504,0.00000000,4.82641888,4.73763800,-0.08878104,0.01502121,4.51,3.43,
