x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-1.34,-9.70,20.00,0.87,108.00,138.00,4.00,3.17,141.00,3.86,0.58,-7.62177277,-3.76043510,-10.36586189,-0.04340685,-5.44786930,5.23620033,0.02233949,25.95,-7.35460091,-4.20965576,-4.66417694,-7.55206251,-11.73614788,-3.81366706,-4.17647839,-14.75469208,0.07077622,-6.45916843,7.17100954,0.00753709,1.53153253,-3.70529747,-5.23682976,273.53027344,0.00000000,12.01556778,13.33918095,1.32361293,0.14367446,0.00,0.00,0.01620415,2.16068625,-44.66188812,6.52633142,7.88149643,0.21720034,-24.66489983,1.40614355,13.80164719,0.57935178,-8.89397526,8.01178646,0.00474551,0.03130229,6.09302616,-34.24872971,2.01910424,0.35922101,0.00027124,4.96800613,0.03752142,17.65018272,0.58949310,-10.67165184,11.88633347,0.00059031,0.02696967,2.63545799,-52.14844131,3.08438253,-11.01122665,0.17246203,21.94822502,0.45686203,16.72134590,0.39489475,-9.11550617,8.60244560,0.00343784,0.00638987,0.30279437,-20.21162796,1.49871087,-4.09259081,0.07011040,1.30239666,0.00439873,-5.98471689,0.05826076,-6.62293577,4.61642456,0.03191964,0.01213671,0.78640652,-19.30905914,0.88174480,-11.88265419,0.43485767,-6.56959581,0.08268041,-7.91962147,0.07325430,-7.12603664,5.29863834,0.02155789,0.02004260,1.31502223,-5.65608978,0.05162593,-18.13352203,0.77609783,-24.09712791,0.75028491,-34.58559418,1.22238338,-7.38048887,6.07971811,0.01385021,0.00638987,0.30279437,-20.21162796,1.49871087,-4.09259081,0.07011040,1.30239666,0.00439873,-5.98471689,0.05826076,-6.62293577,4.61642456,0.03191964,0.01213671,0.78640652,-19.30905914,0.88174480,-11.88265419,0.43485767,-6.56959581,0.08268041,-7.91962147,0.07325430,-7.12603664,5.29863834,0.02155789,0.02004260,1.31502223,-5.65608978,0.05162593,-18.13352203,0.77609783,-24.09712791,0.75028491,-34.58559418,1.22238338,-7.38048887,6.07971811,0.01385021,
-1.22,-8.57,21.00,0.89,108.00,139.00,6.00,2.77,106.00,5.04,0.63,-6.07844448,-7.25827837,-3.78731322,-3.42412162,-5.13703966,4.83164406,0.02818156,25.47,-4.56674576,-13.03847790,-6.99887800,-1.76003134,-6.33459377,-4.49561691,-8.56886005,-0.21133775,-3.59392786,-5.50209999,5.41451263,0.02017969,1.16964877,-3.14605832,-4.31570721,284.58731079,0.00000000,1.45153713,2.65441322,1.20287597,0.14657590,0.00,0.00,0.00463789,0.18432909,28.82108879,2.83027673,0.48132205,0.00084857,-62.41906357,9.37825012,5.43933916,0.09372026,-5.21068192,2.86374807,0.09092443,0.00768835,0.38139018,50.81924438,4.61308575,-5.40315390,0.06014049,-29.53960037,1.37497497,20.73654556,0.84431249,-5.77300930,3.60964942,0.05774813,0.00090854,0.00309500,74.94200134,6.62319946,-4.85282898,0.03488906,-28.31328201,0.79053724,13.05827904,0.25041339,-4.63432884,2.31196284,0.12871494,-0.01196754,1.10755384,34.69439316,4.60451078,-11.75446033,0.60245240,-5.47010517,0.07975286,-8.00038433,0.10849010,-2.72238398,0.81334817,0.36736104,0.00469458,0.12282859,50.76344681,6.36000967,-3.16718340,0.03222962,5.27035141,0.05555862,-2.57518554,0.00805741,-5.54804802,3.35197425,0.06743789,-0.00853001,0.24765393,52.16535568,4.55958080,5.16681194,0.06553620,7.50311375,0.07563308,20.56509972,0.44931099,-4.01863003,1.87362492,0.17138440,-0.01196754,1.10755384,34.69439316,4.60451078,-11.75446033,0.60245240,-5.47010517,0.07975286,-8.00038433,0.10849010,-2.72238398,0.81334817,0.36736104,0.00469458,0.12282859,50.76344681,6.36000967,-3.16718340,0.03222962,5.27035141,0.05555862,-2.57518554,0.00805741,-5.54804802,3.35197425,0.06743789,-0.00853001,0.24765393,52.16535568,4.55958080,5.16681194,0.06553620,7.50311375,0.07563308,20.56509972,0.44931099,-4.01863003,1.87362492,0.17138440,
-1.71,-8.73,0.00,0.87,108.00,140.00,6.00,2.79,96.00,8.68,0.64,5.04497051,5.52347183,7.57613897,3.99414825,5.53468227,20.52612305,0.00000663,13.32,-0.14920513,7.82588530,6.79587126,6.80229759,5.35275221,3.34425926,9.51046944,8.09369564,3.90322232,5.71419668,21.54916000,0.00000393,1.63515377,-2.80011082,-4.43526459,297.42480469,0.00000000,-15.36126137,-20.66590691,-5.30464602,11.61420059,0.00,0.00,0.01255658,4.91886663,-4.24211597,0.22320259,-17.16286850,3.90411448,-3.41863918,0.10237627,-8.00130367,0.73817325,3.48009562,4.65061188,0.03129310,0.01219213,3.51679158,-10.89880657,0.77791655,-25.56129456,4.93941736,-3.30876327,0.06329279,-21.85346985,3.43801951,4.05089712,6.51614714,0.01084549,0.01602366,3.54238272,1.37570333,0.00815723,-29.69104195,4.77489662,-14.16792774,0.72487682,-15.25125408,1.25097501,4.19041395,6.92222166,0.00865113,0.02790798,22.47407913,-15.64698792,3.49478436,-10.65404987,1.84681022,-0.19431712,0.00043662,1.10720146,0.00777181,0.90010923,0.33183029,0.56471991,0.03448574,24.77169418,-21.64395142,4.32236719,-11.17241287,1.50007033,-17.37790871,2.25750470,-0.82537508,0.00315233,0.71975774,0.21094330,0.64613424,0.04649594,27.63277245,-30.62974930,5.90491581,-2.63926840,0.06417814,-3.15799546,0.05030653,-11.64788628,0.54134393,0.61774415,0.16628373,0.68352789,0.02790798,22.47407913,-15.64698792,3.49478436,-10.65404987,1.84681022,-0.19431712,0.00043662,1.10720146,0.00777181,0.90010923,0.33183029,0.56471991,0.03448574,24.77169418,-21.64395142,4.32236719,-11.17241287,1.50007033,-17.37790871,2.25750470,-0.82537508,0.00315233,0.71975774,0.21094330,0.64613424,0.04649594,27.63277245,-30.62974930,5.90491581,-2.63926840,0.06417814,-3.15799546,0.05030653,-11.64788628,0.54134393,0.61774415,0.16628373,0.68352789,
-0.65,-10.19,19.00,0.84,109.00,136.00,3.00,3.44,79.00,3.50,0.72,6.67564201,11.16611671,8.32382870,-0.66938615,6.37405014,3.51807666,0.06100806,37.04,0.59196204,19.70483589,4.75773668,13.47920799,5.14343596,3.18824983,15.33562756,7.18073750,-0.62324423,7.63219929,4.94641304,0.02637952,2.52265239,-2.77274275,-5.29539490,216.89590454,0.00000000,-13.18767929,-24.07909775,-10.89141846,8.81757545,0.00,0.00,0.03513758,5.04190207,-18.87054825,0.57817382,40.78413010,2.88565707,91.72429657,9.65066814,16.51260567,0.41147929,-1.66659200,0.13955610,0.70880615,0.03278121,3.29146075,-50.42687988,2.15594912,53.02623749,2.75198364,64.57024384,3.11849308,17.50298691,0.28554791,-0.39249948,0.00792694,0.92907419,0.06732671,8.11119556,-49.43983078,1.36907554,40.75772095,1.16701508,46.18310165,0.99889863,8.86836433,0.05488062,-2.86046124,0.41837567,0.51790507,0.03988682,5.89754438,-65.07234192,7.76488209,36.53530502,2.79001212,45.53433228,2.64857316,7.41762018,0.04469332,-1.51818216,0.12124635,0.72776386,0.05593595,8.38251495,-85.37982178,8.65119839,54.29290009,4.55625916,24.31912804,0.56872147,18.42548752,0.19903451,-2.92554832,0.44816551,0.50337025,0.04850229,3.81286454,-90.07151031,6.47479820,44.31460953,2.29482579,-3.09241676,0.00614518,-13.06399441,0.08638883,0.64261144,0.02288859,0.87977931,0.03988682,5.89754438,-65.07234192,7.76488209,36.53530502,2.79001212,45.53433228,2.64857316,7.41762018,0.04469332,-1.51818216,0.12124635,0.72776386,0.05593595,8.38251495,-85.37982178,8.65119839,54.29290009,4.55625916,24.31912804,0.56872147,18.42548752,0.19903451,-2.92554832,0.44816551,0.50337025,0.04850229,3.81286454,-90.07151031,6.47479820,44.31460953,2.29482579,-3.09241676,0.00614518,-13.06399441,0.08638883,0.64261144,0.02288859,0.87977931,
-0.77,-10.16,17.00,0.79,109.00,137.00,3.00,3.41,103.00,6.03,0.62,8.95200348,13.45311546,15.18732071,9.34611511,11.73463821,55.82724762,0.00000000,17.12,8.33444214,12.40340328,16.52465820,14.29142475,2.46570826,11.86431122,23.27033615,8.24741554,9.07798386,11.81924534,56.71542358,0.00000000,2.01995587,-3.08887196,-5.10882807,247.55712891,0.00000000,-4.41677427,-31.63927460,-27.22249985,114.24179077,0.00,0.00,0.04613860,41.88138580,-33.64204788,8.85358524,13.42286110,1.50595701,4.03542662,0.08994181,-10.12509632,0.74540216,2.65657663,1.70900249,0.19143149,0.04766440,33.45332718,-29.12336349,3.45706797,14.71888733,1.01929712,3.06803823,0.03382671,0.20471738,0.00021409,3.94355679,3.84350586,0.05023122,0.06044097,31.28801346,-37.88185501,3.84722424,11.72762012,0.46246007,-14.49660873,0.47109520,-14.60267925,0.71191984,4.35175180,4.63440847,0.03158844,0.08438374,140.65419006,-14.49934483,2.05427909,-1.69219315,0.03192158,18.03357506,2.21370769,8.75525188,0.33188877,-2.56340170,1.84206641,0.17503163,0.08888242,108.86543274,-14.32837868,1.25316060,-3.68448806,0.10792521,8.40541649,0.34938109,14.03901005,0.59408110,-1.12902653,0.34329835,0.55807083,0.12480836,133.53344727,-25.22272873,2.68540239,-8.03443146,0.39892122,-0.50097847,0.00082434,4.44441843,0.05281658,-1.12758923,0.37165916,0.54224720,0.08438374,140.65419006,-14.49934483,2.05427909,-1.69219315,0.03192158,18.03357506,2.21370769,8.75525188,0.33188877,-2.56340170,1.84206641,0.17503163,0.08888242,108.86543274,-14.32837868,1.25316060,-3.68448806,0.10792521,8.40541649,0.34938109,14.03901005,0.59408110,-1.12902653,0.34329835,0.55807083,0.12480836,133.53344727,-25.22272873,2.68540239,-8.03443146,0.39892122,-0.50097847,0.00082434,4.44441843,0.05281658,-1.12758923,0.37165916,0.54224720,
-0.68,-9.78,0.00,0.74,109.00,137.00,4.00,3.28,85.00,4.67,0.69,3.32191753,3.12307072,-5.31327915,2.76152897,0.97330952,0.15319617,0.69558691,27.10,-2.07703185,5.10097170,-6.23480511,6.35292196,5.44899273,6.23118687,-3.40678167,-5.16702604,3.20199871,1.04899740,0.17344800,0.67715964,1.60805988,-2.97684240,-4.58490229,233.75057983,0.00000000,7.37810087,4.87588024,-2.50222063,0.69191635,0.00,0.00,0.01869189,2.63562942,17.52313423,0.92103857,36.64790344,4.30423880,7.84459925,0.13039124,-6.57437897,0.12051437,-2.86770368,0.76358968,0.38242854,0.03236707,5.98644495,-1.11273718,0.00199399,37.32360458,2.54366183,-19.90078735,0.55266654,-25.31854057,1.11463833,-4.19774771,1.69006956,0.19390746,0.04752957,7.55770683,-13.00855350,0.17722875,54.94534302,3.96516013,-16.86872101,0.24918629,-17.46301842,0.39768201,-5.20634985,2.59105444,0.10780133,-0.02411047,3.98309803,-10.55178070,0.37739155,23.11044121,2.06337786,-15.31167507,0.55356288,-26.77884674,1.07685149,4.70038366,2.14839458,0.14305030,-0.00160977,0.01286012,-18.32932281,0.73435414,33.30553055,3.15761495,-27.55108261,1.34417260,-58.02307510,3.63360524,0.80777264,0.06297309,0.80191142,-0.02379457,1.70460832,23.03849792,0.78683138,26.79174423,1.55811143,-30.70217133,1.12010968,-36.97985077,1.28521860,3.41917801,1.20001709,0.27359619,-0.02411047,3.98309803,-10.55178070,0.37739155,23.11044121,2.06337786,-15.31167507,0.55356288,-26.77884674,1.07685149,4.70038366,2.14839458,0.14305030,-0.00160977,0.01286012,-18.32932281,0.73435414,33.30553055,3.15761495,-27.55108261,1.34417260,-58.02307510,3.63360524,0.80777264,0.06297309,0.80191142,-0.02379457,1.70460832,23.03849792,0.78683138,26.79174423,1.55811143,-30.70217133,1.12010968,-36.97985077,1.28521860,3.41917801,1.20001709,0.27359619,
-1.40,-10.06,16.00,0.78,109.00,138.00,3.00,3.30,116.00,8.67,0.68,8.13262367,10.27541065,11.25591469,10.32944012,9.99834728,144.59266663,0.00000000,9.06,10.57008266,9.88761139,8.23050499,9.90081120,12.06919193,10.73349285,9.75831127,8.66180134,10.41026497,10.01465034,140.39108276,0.00000000,1.81499410,-2.54779506,-4.36278915,258.46047974,0.00000000,12.36317062,-0.23935959,-12.60252953,71.14633179,0.00,0.00,0.03447074,87.88005066,9.10605145,2.43847919,-5.63896418,0.99907154,-3.11275601,0.20129938,-9.47627735,2.45465231,3.88580513,13.74532032,0.00022147,0.04123378,95.88683319,7.44325256,0.86487490,-0.95593536,0.01650212,10.10517883,1.40636981,-13.98253632,3.35505462,3.65921474,12.67454815,0.00038906,0.04881313,76.48416138,5.01587629,0.25281328,-3.21908927,0.13065183,0.07123491,0.00009989,-15.70283318,3.08550072,4.32856464,17.18471146,0.00003695,0.04226051,125.89336395,9.88284969,3.40583849,1.95325243,0.15156734,10.40495014,2.62986922,3.47264290,0.18623263,2.90907025,8.46590519,0.00370314,0.05550595,161.48873901,13.18389320,4.03572845,2.75315261,0.22916502,3.58859348,0.24216573,-7.75537395,0.68958843,2.00303459,4.11031723,0.04290143,0.07030528,157.19821167,14.43972111,3.26523972,3.69619393,0.31325328,7.97975636,0.79929835,-5.03680420,0.25186962,2.79668880,8.48099422,0.00367283,0.04226051,125.89336395,9.88284969,3.40583849,1.95325243,0.15156734,10.40495014,2.62986922,3.47264290,0.18623263,2.90907025,8.46590519,0.00370314,0.05550595,161.48873901,13.18389320,4.03572845,2.75315261,0.22916502,3.58859348,0.24216573,-7.75537395,0.68958843,2.00303459,4.11031723,0.04290143,0.07030528,157.19821167,14.43972111,3.26523972,3.69619393,0.31325328,7.97975636,0.79929835,-5.03680420,0.25186962,2.79668880,8.48099422,0.00367283,
-1.25,-9.58,15.00,0.68,109.00,138.00,4.00,3.14,118.00,6.92,0.61,2.51194382,2.38694859,-0.92160797,0.71896935,1.17406344,0.57546467,0.44828291,16.87,-1.92903376,-0.08631138,7.37463045,-3.85527420,-5.20981789,3.92483306,9.97975254,-2.24811769,0.53916341,0.94237053,0.37132242,0.54243017,1.15985024,-2.77415729,-3.93400741,227.80746460,0.00000000,-0.05589999,-1.85742319,-1.80152321,0.42125848,1.58,6.60,0.00494010,0.47683346,-37.52726364,10.94115734,2.88707376,0.06922470,-19.31529236,2.04761076,-6.96191692,0.34999320,-0.03173244,0.00021498,0.98830466,0.01242512,2.27807236,-45.99557114,8.64105606,13.50933266,0.86051214,-7.16808748,0.18514635,-13.42691708,0.80945206,-1.08470595,0.29144993,0.58941953,0.01709168,2.51394153,-48.67213440,6.38125515,13.08149815,0.57819581,-17.89865112,0.72162008,-18.68994904,1.17181587,-1.04678738,0.26949623,0.60379094,0.00390683,0.26839405,-12.94671822,1.45796919,12.92473602,1.65612531,-0.54988301,0.00180916,-5.86076736,0.13238786,0.26124287,0.01702738,0.89620721,0.01566548,3.11649632,-21.39936638,2.57601047,9.03364086,0.59792995,1.73739231,0.01377374,-19.45862770,1.05182290,-1.35847795,0.45805705,0.49869835,0.02178738,3.70162296,-37.69081879,5.45479202,0.47339863,0.00128547,6.11845589,0.11526396,-28.60634613,1.99194551,-1.34044647,0.47765985,0.48965324,0.00390683,0.26839405,-12.94671822,1.45796919,12.92473602,1.65612531,-0.54988301,0.00180916,-5.86076736,0.13238786,0.26124287,0.01702738,0.89620721,0.01566548,3.11649632,-21.39936638,2.57601047,9.03364086,0.59792995,1.73739231,0.01377374,-19.45862770,1.05182290,-1.35847795,0.45805705,0.49869835,0.02178738,3.70162296,-37.69081879,5.45479202,0.47339863,0.00128547,6.11845589,0.11526396,-28.60634613,1.99194551,-1.34044647,0.47765985,0.48965324,
-1.07,-9.21,16.00,0.83,109.00,138.00,5.00,3.02,92.00,4.87,0.61,-13.80629253,-16.78589249,-21.31539345,-14.87597084,-16.69588661,106.91069031,0.00000000,17.60,-15.44407082,-15.51728153,-16.01396370,-14.88426399,-18.99723625,-18.12240028,-22.91308212,-16.13354874,-14.83332920,-16.96736908,106.64012146,0.00000000,0.58571833,-3.01892233,-3.60464048,221.40493774,0.00000000,3.96489549,19.29375648,15.32886124,32.52584076,1.61,6.66,-0.07050131,97.55413055,11.60786247,1.05155814,28.28803062,6.67235756,-5.65356731,0.17621347,22.20327950,3.57620478,-4.02362108,3.91103196,0.04825910,-0.07181830,74.83684540,22.31447983,1.99988234,35.88433838,5.97011280,-11.09155369,0.43594483,19.73138428,1.71888626,-5.88855267,8.44433498,0.00374693,-0.09507193,76.72572327,26.93761635,1.92817008,46.30958176,7.14687681,20.85917473,0.96677935,19.22996712,1.22363627,-6.00860023,8.75669670,0.00316130,-0.07959680,114.78105927,1.73262751,0.02686479,15.09379387,2.32725811,4.40728617,0.12127532,38.43684387,5.86595345,-3.53559732,3.21390557,0.07333340,-0.09104794,107.10871124,5.95024586,0.20271133,13.86981106,1.43407953,22.60441017,2.36931086,29.04759789,2.38473701,-3.83577442,3.71561408,0.05420397,-0.10362524,83.08563232,4.52725792,0.07801827,-0.58593506,0.00191325,8.57263088,0.22438225,39.45798492,3.76039553,-6.00353384,9.50813103,0.00210478,-0.07959680,114.78105927,1.73262751,0.02686479,15.09379387,2.32725811,4.40728617,0.12127532,38.43684387,5.86595345,-3.53559732,3.21390557,0.07333340,-0.09104794,107.10871124,5.95024586,0.20271133,13.86981106,1.43407953,22.60441017,2.36931086,29.04759789,2.38473701,-3.83577442,3.71561408,0.05420397,-0.10362524,83.08563232,4.52725792,0.07801827,-0.58593506,0.00191325,8.57263088,0.22438225,39.45798492,3.76039553,-6.00353384,9.50813103,0.00210478,
-2.22,-10.22,14.00,0.74,109.00,139.00,3.00,3.29,130.00,15.81,0.70,2.94531202,3.07254219,3.38468623,2.20081019,2.90083766,20.32925606,0.00000733,7.01,1.91338801,3.67794228,3.38906431,1.57586455,5.04631281,3.61129642,2.99973965,3.17039514,2.25400066,3.06781840,22.24098396,0.00000277,1.56459045,-2.04068661,-3.60527706,253.97312927,0.00000000,9.46893215,7.51376247,-1.95517004,4.26684856,1.52,6.38,0.01198468,16.51069069,0.71910852,0.02363526,-9.69395065,4.58919287,-12.71527481,5.22038841,5.88641071,1.47210515,0.93079150,1.22579253,0.26850740,0.01407285,17.17760086,1.89995956,0.08670062,-5.56621122,0.85873026,-14.79557419,4.63659143,6.42072105,1.08801401,0.90199059,1.18440926,0.27673649,0.02194217,24.55937958,3.61591434,0.20873433,-11.69676304,2.73981667,-12.01110268,1.92614961,6.81328297,0.92303431,0.48184028,0.33841947,0.56088112,0.01181135,14.39241028,2.80158114,0.40056103,1.01649797,0.06009977,-3.42524385,0.41710797,-6.14689541,0.85435325,0.94663191,1.31204808,0.25231295,0.01842226,25.52668571,1.46970785,0.07193533,3.67551136,0.58623338,-3.76534343,0.38268012,-3.17274094,0.16560934,0.23711377,0.08268610,0.77375254,0.01886965,16.22156143,3.02100420,0.20473115,2.58116579,0.21881278,3.65640712,0.24040461,-7.38024569,0.77464575,0.93469447,1.35699904,0.24435098,0.01181135,14.39241028,2.80158114,0.40056103,1.01649797,0.06009977,-3.42524385,0.41710797,-6.14689541,0.85435325,0.94663191,1.31204808,0.25231295,0.01842226,25.52668571,1.46970785,0.07193533,3.67551136,0.58623338,-3.76534343,0.38268012,-3.17274094,0.16560934,0.23711377,0.08268610,0.77375254,0.01886965,16.22156143,3.02100420,0.20473115,2.58116579,0.21881278,3.65640712,0.24040461,-7.38024569,0.77464575,0.93469447,1.35699904,0.24435098,
