x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-7.77,2.73,14.00,0.64,123.00,128.00,11.00,2.26,68.00,17.11,0.69,2.07766557,2.88785148,0.00787644,2.51158071,1.87124360,8.41174698,0.00381828,6.44,4.68923569,2.39182591,2.30368495,1.38720179,-0.28861922,-0.24223579,3.21862125,-0.03751227,2.62512684,1.78125358,7.39836645,0.00665413,-1.14556491,-1.32280076,-0.17723583,1.49147415,0.22299015,-5.32027006,-4.00542879,1.31484127,3.02665162,1.27,2.50,0.00859950,11.75057507,1.37939990,0.12707809,3.26536751,0.70687187,-7.49918938,4.65926504,3.03807926,0.68419194,-0.20757788,0.05436118,0.81569418,0.01266348,11.37677765,2.22130322,0.12554860,2.11962461,0.10516563,-10.76996040,2.93119526,2.59840894,0.20400551,-0.59853178,0.38059941,0.53743865,0.02748819,13.85869312,-24.69885254,4.90773010,-6.39249134,0.23469345,-19.34781647,2.26509953,-7.42029524,0.53548783,-1.11480725,1.17795026,0.27806430,0.02247313,29.53463554,-19.68760490,13.74797153,-14.28353405,4.99193811,-8.98307514,3.01766372,6.85036230,1.02497137,-2.37181282,5.68665409,0.01730063,0.02871953,23.90678787,-26.39050102,11.37113571,-23.31639481,6.75829124,-8.92753601,1.19341028,3.12111831,0.08766630,-1.70830572,3.13956618,0.07675243,0.01083890,3.05069900,-14.53171349,4.03364563,-18.58896828,5.78242016,-7.28052711,0.94992769,8.08897972,1.52718878,0.87313819,1.16424382,0.28087623,0.02247313,29.53463554,-19.68760490,13.74797153,-14.28353405,4.99193811,-8.98307514,3.01766372,6.85036230,1.02497137,-2.37181282,5.68665409,0.01730063,0.02871953,23.90678787,-26.39050102,11.37113571,-23.31639481,6.75829124,-8.92753601,1.19341028,3.12111831,0.08766630,-1.70830572,3.13956618,0.07675243,0.01083890,3.05069900,-14.53171349,4.03364563,-18.58896828,5.78242016,-7.28052711,0.94992769,8.08897972,1.52718878,0.87313819,1.16424382,0.28087623,
-7.94,3.07,17.00,0.86,123.00,128.00,12.00,2.45,55.00,23.75,0.61,1.44396842,1.05424595,1.70973122,2.33690143,1.63621175,12.51317978,0.00042462,4.62,1.07400441,1.40763152,0.78158844,1.04378426,1.70812619,1.26308918,1.73821747,2.01052213,2.32350397,1.48190200,9.85112667,0.00175257,-0.62001240,-1.47987556,-0.85986310,35.29229355,0.00000001,-3.01499534,-2.80547833,0.20951714,0.10286943,0.00,0.00,0.00928028,26.93553162,0.21817376,0.00625319,-5.10143566,3.39574313,-1.43471837,0.33567473,3.03649592,1.34521759,-0.72170979,1.29284716,0.25582655,0.01300279,23.67378235,-0.71303970,0.02549055,-5.34103632,1.31753182,-1.68699634,0.14193206,4.74228430,1.34146166,-1.02386272,2.19834280,0.13850926,0.00348499,0.42640293,4.67778397,0.33698365,4.72205496,0.24512489,7.61739302,0.67203254,1.33115470,0.03297494,1.20799243,2.64724803,0.10407936,0.01239163,16.97336769,-2.01492834,0.27225095,1.58981705,0.11696073,-4.65464783,1.53146529,0.33125880,0.00454466,-0.64532840,0.79574454,0.37260717,0.01022540,5.71282673,-3.14654946,0.30471680,1.81752121,0.07738437,-5.41446829,0.82754755,1.25529587,0.02672509,0.38651893,0.30294076,0.58218126,-0.00396026,0.78714913,-11.07731438,4.53016996,-3.24599791,0.34075940,4.25054741,0.62582588,-4.30955648,0.83776367,1.86762524,10.29531765,0.00138085,0.01239163,16.97336769,-2.01492834,0.27225095,1.58981705,0.11696073,-4.65464783,1.53146529,0.33125880,0.00454466,-0.64532840,0.79574454,0.37260717,0.01022540,5.71282673,-3.14654946,0.30471680,1.81752121,0.07738437,-5.41446829,0.82754755,1.25529587,0.02672509,0.38651893,0.30294076,0.58218126,-0.00396026,0.78714913,-11.07731438,4.53016996,-3.24599791,0.34075940,4.25054741,0.62582588,-4.30955648,0.83776367,1.86762524,10.29531765,0.00138085,
-7.55,2.12,1.00,0.07,123.00,129.00,8.00,1.95,110.00,10.06,0.67,-2.11200237,-1.97025871,0.56251293,-1.74995446,-1.31742573,1.81957102,0.17770176,9.75,-1.89517891,-1.32845724,-1.44294202,-3.08472991,0.33992836,0.72796267,0.65543443,-2.88656807,-1.82083201,-1.19162750,1.42855573,0.23231513,-1.97076344,-1.92868948,0.04207401,0.06630944,0.79697256,-7.01198101,-4.49102259,2.52095866,2.62191272,1.29,2.66,-0.01362715,12.85248184,-6.19184875,1.11573195,-6.56241369,1.24358022,-2.15892196,0.16820930,-1.00674379,0.03275007,2.09897089,2.41996908,0.12014885,-0.00780253,1.85851002,0.76618278,0.00642691,-2.98192716,0.08959863,-4.19822741,0.19167303,-6.69548225,0.58303380,0.38558796,0.06797399,0.79436946,0.01239369,1.21198034,-13.10450840,0.59434378,11.76014614,0.34175333,-29.69538116,2.29547215,-2.11021161,0.01867959,-2.62282515,2.80496383,0.09432036,-0.01680185,6.93280125,-3.78494048,0.21336620,15.34272957,2.41873455,0.73897994,0.00861085,-11.02073765,1.11407638,1.82445931,1.41301763,0.23486965,0.01507328,2.77981687,-8.02286720,0.44361922,15.87148952,1.32184291,0.07321817,0.00000000,-11.73902512,0.52376765,-3.21315598,4.68860674,0.03062538,0.04953627,28.37196732,-8.24409866,0.57802171,15.25376320,1.73367524,-4.73509264,0.17892078,-3.10826206,0.10037970,-5.17366409,18.20085907,0.00002198,-0.01680185,6.93280125,-3.78494048,0.21336620,15.34272957,2.41873455,0.73897994,0.00861085,-11.02073765,1.11407638,1.82445931,1.41301763,0.23486965,0.01507328,2.77981687,-8.02286720,0.44361922,15.87148952,1.32184291,0.07321817,0.00000000,-11.73902512,0.52376765,-3.21315598,4.68860674,0.03062538,0.04953627,28.37196732,-8.24409866,0.57802171,15.25376320,1.73367524,-4.73509264,0.17892078,-3.10826206,0.10037970,-5.17366409,18.20085907,0.00002198,
-7.70,2.69,2.00,0.18,123.00,129.00,9.00,2.21,121.00,12.86,0.67,1.01840556,-0.29175436,0.20911092,0.54265195,0.36960351,0.28607932,0.59287541,6.90,-0.41882932,1.78065073,1.29021680,0.27694815,0.43710038,-1.28580952,2.03470945,-0.93126696,0.63584870,0.42397210,0.36371425,0.54660258,-1.86118448,-1.74566948,0.11551496,0.56596053,0.45248513,4.10676479,3.19233871,-0.91442597,0.55914772,1.28,2.57,0.00628264,5.38049555,-2.59535050,0.38610020,-1.58757436,0.14338702,1.18804669,0.10031035,-3.86536169,0.95010936,-1.12429726,1.36747611,0.24255560,0.01336530,10.99993229,0.95930982,0.02028537,1.09073687,0.02417467,-1.48757803,0.04850186,-5.81501627,0.88706553,-2.19964480,4.46224785,0.03492678,0.02176921,7.54231119,-18.78088188,2.46236420,21.86395645,2.38273382,-9.60166359,0.48403692,-8.60730934,0.62522072,-2.09854388,3.62203932,0.05733777,0.00879799,3.79969501,-13.54469109,5.46219015,7.70625782,1.21970129,-1.00975597,0.03198717,-10.00701237,1.83598733,-1.31621051,1.47003889,0.22565773,0.01744324,7.50095987,-14.69406223,2.99843025,12.55165482,1.66582000,2.18690491,0.06090275,-9.69606018,0.72007197,-1.86479795,3.18205428,0.07478793,0.02809387,18.23736572,-10.35393047,1.82212329,23.18170547,8.00198936,-11.85089874,2.23962164,-1.17224038,0.02852426,-1.79060042,4.35696316,0.03713875,0.00879799,3.79969501,-13.54469109,5.46219015,7.70625782,1.21970129,-1.00975597,0.03198717,-10.00701237,1.83598733,-1.31621051,1.47003889,0.22565773,0.01744324,7.50095987,-14.69406223,2.99843025,12.55165482,1.66582000,2.18690491,0.06090275,-9.69606018,0.72007197,-1.86479795,3.18205428,0.07478793,0.02809387,18.23736572,-10.35393047,1.82212329,23.18170547,8.00198936,-11.85089874,2.23962164,-1.17224038,0.02852426,-1.79060042,4.35696316,0.03713875,
-7.91,3.11,6.00,0.35,123.00,129.00,10.00,2.46,105.00,15.38,0.65,1.98099804,-0.35237217,1.98192847,0.98799986,1.14963853,2.62486124,0.10555007,7.08,2.84152174,1.72964180,1.41345942,-0.87762272,0.45620802,0.50063509,3.25279140,0.44557399,1.00251567,1.19488442,2.72803593,0.09894931,-1.67043102,-1.84067965,-0.17024866,1.29920268,0.25530928,1.06328762,2.72939658,1.66610909,3.02646232,1.28,2.57,0.00997031,13.01655865,1.94345343,0.20798917,4.12996578,0.93180603,-4.09001446,1.14212239,-1.49228418,0.13606565,-1.21222413,1.52712047,0.21686757,0.01482156,12.92996788,4.16737700,0.36671817,7.32221317,1.04089355,-9.50681782,1.89489269,0.77385479,0.01501569,-1.73136437,2.64239717,0.10439653,0.01503569,3.40816808,7.58950472,0.38090101,31.90911484,4.80728579,-16.94451523,1.42801762,-2.61348462,0.05462086,-0.50524694,0.19883148,0.65577294,0.01754874,14.62611771,-16.23011398,7.58805275,12.14149094,2.92936468,-11.62124634,4.10155249,0.51721412,0.00471587,-2.13409185,3.73902035,0.05346889,0.01390192,4.50886726,3.35978103,0.14835031,18.87188721,3.56365776,-9.74804688,1.14534533,5.13076496,0.19081867,-0.53891701,0.25148773,0.61615210,0.00793698,1.34216654,-1.87095475,0.05489963,14.93180275,3.06108546,-10.56825829,1.64224625,0.90163755,0.01559322,0.58673090,0.43136448,0.51148808,0.01754874,14.62611771,-16.23011398,7.58805275,12.14149094,2.92936468,-11.62124634,4.10155249,0.51721412,0.00471587,-2.13409185,3.73902035,0.05346889,0.01390192,4.50886726,3.35978103,0.14835031,18.87188721,3.56365776,-9.74804688,1.14534533,5.13076496,0.19081867,-0.53891701,0.25148773,0.61615210,0.00793698,1.34216654,-1.87095475,0.05489963,14.93180275,3.06108546,-10.56825829,1.64224625,0.90163755,0.01559322,0.58673090,0.43136448,0.51148808,
-8.04,3.33,10.00,0.55,123.00,129.00,11.00,2.60,82.00,10.73,0.63,5.86453867,2.26295304,1.91157055,2.89461994,3.23342061,16.85586357,0.00004398,7.86,3.12019992,3.01350975,2.39665294,0.07081550,5.57444811,4.40948248,5.29820013,2.81279540,2.95431757,3.29119682,16.66433716,0.00004858,-1.26470876,-2.03159547,-0.76688677,26.06056023,0.00000060,-6.93112659,-6.34858084,0.58254576,0.15061952,1.27,2.50,0.00921705,8.97078323,5.12853909,1.16783285,-2.51033020,0.27763373,-2.56343746,0.36179182,-4.90308380,1.18425393,1.11927736,1.04989421,0.30580677,0.01749772,14.57979584,-0.63201487,0.00684090,-13.28800011,2.77351499,2.29070020,0.08904970,-2.74896836,0.15333061,-0.24836582,0.04399409,0.83391208,0.00901729,0.99113095,22.81955910,2.78423333,-16.53949356,1.04429197,23.03873444,2.13455939,3.40314555,0.07483430,2.24095368,3.16337037,0.07564506,0.01563332,9.22490120,-2.88684034,0.19078976,-6.69018412,0.70688248,3.62291241,0.31681171,1.80682218,0.04602847,0.24630001,0.03958682,0.84233555,0.01064619,2.13129783,4.58718729,0.22289793,-6.84931707,0.37832689,12.01950645,1.40345955,7.83146954,0.35830161,1.81495118,2.29906797,0.12980279,0.00890655,1.37317479,1.21945429,0.01897457,-12.29650784,1.68669295,17.69765091,3.74172616,-5.41661263,0.45649886,2.47760320,6.24905443,0.01260299,0.01563332,9.22490120,-2.88684034,0.19078976,-6.69018412,0.70688248,3.62291241,0.31681171,1.80682218,0.04602847,0.24630001,0.03958682,0.84233555,0.01064619,2.13129783,4.58718729,0.22289793,-6.84931707,0.37832689,12.01950645,1.40345955,7.83146954,0.35830161,1.81495118,2.29906797,0.12980279,0.00890655,1.37317479,1.21945429,0.01897457,-12.29650784,1.68669295,17.69765091,3.74172616,-5.41661263,0.45649886,2.47760320,6.24905443,0.01260299,
-8.20,3.63,17.00,0.77,123.00,129.00,12.00,2.78,50.00,15.22,0.63,1.88931680,-0.21301880,0.97623694,0.73365891,0.84654844,1.98384309,0.15932958,6.00,0.40389857,2.61262965,2.25081229,0.11131803,0.82802206,-1.35484171,3.61080861,-0.51697367,0.84358406,0.97560763,2.57382107,0.10899585,-0.64359409,-2.14531016,-1.50171614,88.90412903,0.00000000,-0.68441212,-1.88342810,-1.19901597,1.51617062,1.27,2.45,0.00653075,7.77528143,5.65662861,2.45274615,1.86134982,0.26354998,5.91417646,3.32469869,2.57537127,0.56405568,-0.91402054,1.20870519,0.27188270,0.01014578,8.45000553,4.70752335,0.65265924,2.26017737,0.13835970,13.14216900,5.05038309,3.64459372,0.46458766,-1.35017669,2.24120331,0.13472698,0.01392857,4.07636261,19.99045944,3.68303561,5.59042788,0.20562567,8.00164604,0.44387755,4.36617136,0.21237244,-0.70461076,0.53903729,0.46302321,0.01714514,19.41114426,8.18593025,2.68388891,3.30914474,0.30253556,2.60682797,0.28696314,2.37231040,0.13882008,-2.35864830,6.35017347,0.01190902,0.02188919,15.81550217,14.88433743,4.11934090,3.81988263,0.20662105,4.23695707,0.30615067,7.73641729,0.61373192,-1.88824749,4.36836958,0.03689216,0.02472395,18.49066162,10.91369438,2.65032649,-7.72309446,1.16268706,-3.99611425,0.33342060,-1.74070096,0.08243692,-1.00740302,1.80545020,0.17939364,0.01714514,19.41114426,8.18593025,2.68388891,3.30914474,0.30253556,2.60682797,0.28696314,2.37231040,0.13882008,-2.35864830,6.35017347,0.01190902,0.02188919,15.81550217,14.88433743,4.11934090,3.81988263,0.20662105,4.23695707,0.30615067,7.73641729,0.61373192,-1.88824749,4.36836958,0.03689216,0.02472395,18.49066162,10.91369438,2.65032649,-7.72309446,1.16268706,-3.99611425,0.33342060,-1.74070096,0.08243692,-1.00740302,1.80545020,0.17939364,
-7.99,3.27,1.00,0.08,123.00,130.00,9.00,2.55,114.00,10.04,0.64,-2.09995174,-0.81094450,-2.90328336,-0.94009352,-1.68856823,2.62311339,0.10566601,10.41,-1.82950962,0.27187636,-6.81703520,-1.87156320,-3.25137782,-0.06383516,1.23997307,-3.85607886,-0.86776847,-1.89203036,3.21519685,0.07329310,-1.90592217,-2.27349281,-0.36757055,5.59717655,0.01865401,0.82298118,0.88084298,0.05786180,0.00151659,1.24,2.45,-0.03561543,83.72768402,16.07646179,7.17320395,-1.44712806,0.05762905,-4.47369814,0.68883580,-6.48932791,1.29672694,7.42621803,28.89011765,0.00000010,-0.04015844,46.00157547,28.23735428,8.15923500,-3.79789686,0.13571995,-8.38448906,0.71434903,-3.07261395,0.11473671,6.52318716,18.17834854,0.00002224,-0.00468562,0.15283741,22.98057365,1.61293519,-39.74378967,3.44458127,-39.68135834,3.61724091,1.69926739,0.01067860,-0.77570575,0.21650854,0.64182578,-0.02415186,12.73061275,10.93336105,1.58236206,-14.05988884,1.80509543,-5.29000282,0.39054531,-16.98869324,2.35261726,3.10343599,3.63348675,0.05694636,0.00624227,0.41991827,30.23851395,5.55095482,-14.46008682,0.96648592,-14.14645481,1.11422133,-15.26035786,0.77964801,-2.16582680,1.87638664,0.17108704,0.05864412,35.03201675,-8.77608013,0.57712275,-3.39686561,0.07572202,-12.80934715,1.15348959,-10.24129200,0.96026790,-6.24325895,23.35021019,0.00000159,-0.02415186,12.73061275,10.93336105,1.58236206,-14.05988884,1.80509543,-5.29000282,0.39054531,-16.98869324,2.35261726,3.10343599,3.63348675,0.05694636,0.00624227,0.41991827,30.23851395,5.55095482,-14.46008682,0.96648592,-14.14645481,1.11422133,-15.26035786,0.77964801,-2.16582680,1.87638664,0.17108704,0.05864412,35.03201675,-8.77608013,0.57712275,-3.39686561,0.07572202,-12.80934715,1.15348959,-10.24129200,0.96026790,-6.24325895,23.35021019,0.00000159,
-8.20,3.71,2.00,0.25,123.00,130.00,10.00,2.82,127.00,14.07,0.61,1.36909425,0.59605420,1.08339691,0.62575299,0.91857457,1.35444951,0.24480848,7.88,2.42433023,0.95258635,-3.69506240,0.85866994,1.71353281,1.00272000,2.12485456,1.43408012,0.62091559,0.82546562,1.06708193,0.30188300,-1.75390887,-2.34816337,-0.59425437,14.50335217,0.00017112,-7.61142206,-7.35965824,0.25176391,0.05940690,1.24,2.45,-0.00058476,0.03577862,8.90428638,3.48644018,-1.16522717,0.05924381,8.00997925,3.49852133,0.94143730,0.04321313,0.93607783,0.72724682,0.39400394,0.00115518,0.06233816,11.79300213,2.32970071,3.15966749,0.15376361,3.85390496,0.24703953,1.24740922,0.03099560,0.65604436,0.30105051,0.58336067,0.00889319,0.95713997,23.51182365,2.93440580,-17.36875343,1.14337134,4.88007355,0.09505862,-4.31825304,0.11964975,0.06317739,0.00249391,0.96018202,0.00267664,0.26920536,13.81855297,4.35170650,12.90937042,2.61988473,9.86439991,2.33797121,0.72562760,0.00740344,0.36079076,0.08452746,0.77132017,0.02017401,7.72161961,13.57534027,1.96955156,18.43098068,2.76417375,12.62160969,1.56146264,-3.44009161,0.06977686,-1.66101909,1.94288599,0.16369957,0.02103751,7.67689753,-2.40845108,0.07400871,16.99515724,3.22865200,10.57528782,1.33882642,0.20255201,0.00064355,-0.73861349,0.55655724,0.45584553,0.00267664,0.26920536,13.81855297,4.35170650,12.90937042,2.61988473,9.86439991,2.33797121,0.72562760,0.00740344,0.36079076,0.08452746,0.77132017,0.02017401,7.72161961,13.57534027,1.96955156,18.43098068,2.76417375,12.62160969,1.56146264,-3.44009161,0.06977686,-1.66101909,1.94288599,0.16369957,0.02103751,7.67689753,-2.40845108,0.07400871,16.99515724,3.22865200,10.57528782,1.33882642,0.20255201,0.00064355,-0.73861349,0.55655724,0.45584553,
-8.31,3.93,9.00,0.44,123.00,130.00,11.00,2.95,107.00,12.63,0.60,0.18787651,0.00827917,-0.60245663,-0.13697734,-0.13581957,0.02227226,0.88139834,9.07,1.38988662,0.41896948,0.41042113,1.22754526,-5.31610584,-0.64342219,-1.64989555,2.53757834,-0.14315599,-0.19626783,0.04570184,0.83076713,-1.28546178,-2.51929140,-1.23382962,56.55679703,0.00000000,-0.60701102,-1.11308861,-0.50607759,0.17317672,1.24,2.40,-0.03378837,99.63651276,7.47832060,2.05225444,3.25867128,0.38660324,1.20425141,0.06592031,-0.94144064,0.03606229,8.27806282,47.46388245,0.00000000,-0.03874755,56.42601776,23.35325813,7.35302734,12.24051762,1.85736287,6.88692617,0.63494575,-2.80261421,0.12576041,7.64137888,32.86628342,0.00000001,-0.01587511,2.30219269,-4.31220579,0.07451283,23.57485199,1.58998656,-13.44374561,0.54470545,-16.93045616,1.38851297,1.66338968,1.30611980,0.25340231,-0.03465788,35.31724548,17.85614014,5.68597889,30.84859467,11.70687866,-0.33812365,0.00209838,-0.19239655,0.00036494,6.41494560,20.91503906,0.00000547,-0.00254337,0.09149816,16.11951256,2.06987214,20.34165764,2.50967622,-8.84802532,0.57192916,-19.28304672,1.63357043,0.34274575,0.06164086,0.80397768,0.02476197,7.98015118,-5.84772158,0.32738137,7.51595688,0.47382066,-7.79180622,0.54537225,-4.97189951,0.28919125,-2.04056787,3.18707371,0.07455944,-0.03465788,35.31724548,17.85614014,5.68597889,30.84859467,11.70687866,-0.33812365,0.00209838,-0.19239655,0.00036494,6.41494560,20.91503906,0.00000547,-0.00254337,0.09149816,16.11951256,2.06987214,20.34165764,2.50967622,-8.84802532,0.57192916,-19.28304672,1.63357043,0.34274575,0.06164086,0.80397768,0.02476197,7.98015118,-5.84772158,0.32738137,7.51595688,0.47382066,-7.79180622,0.54537225,-4.97189951,0.28919125,-2.04056787,3.18707371,0.07455944,
-8.48,4.22,13.00,0.63,123.00,130.00,12.00,3.14,77.00,14.47,0.63,3.08483577,2.87715054,3.27519679,2.70895386,2.98653436,18.86863136,0.00001559,6.86,1.99589360,3.52835202,4.73491335,1.99593222,3.41684675,6.33102226,3.40398359,0.22981456,2.69975090,3.14535260,20.49758530,0.00000677,-0.61146474,-2.61419296,-2.00272822,126.57817841,0.00000000,-0.03060115,-1.39750886,-1.36690772,1.54911649,1.24,2.35,0.00344561,1.63329923,5.30787277,1.62970817,2.04920006,0.24105623,1.13429904,0.09229665,-3.85486960,0.95368111,2.22433305,5.40187550,0.02033692,0.00462548,1.31795692,4.10000944,0.37152410,3.47630143,0.24557209,5.30319786,0.61717248,-4.08366251,0.43766609,2.08316970,4.00368738,0.04570075,0.00907706,1.31270766,-3.56225228,0.08864900,-14.95598888,1.11609161,15.94726181,1.33675969,-11.01875973,1.02576280,1.98506868,3.24435472,0.07200453,0.01357110,9.13041878,-6.61803675,1.31692660,-1.45886338,0.04414881,-0.25998789,0.00215360,-12.00435734,2.66823387,0.47766528,0.19551614,0.65847093,0.02156174,11.58505535,-0.10215022,0.00015429,4.44910097,0.21152945,-2.04751778,0.05392381,-16.39575768,2.08104253,0.36312386,0.12196501,0.72699467,0.01833811,7.67278528,-1.46874058,0.03624574,-3.03776670,0.13574839,0.32490659,0.00169301,-15.36230278,4.83984566,1.60496914,3.45642805,0.06333248,0.01357110,9.13041878,-6.61803675,1.31692660,-1.45886338,0.04414881,-0.25998789,0.00215360,-12.00435734,2.66823387,0.47766528,0.19551614,0.65847093,0.02156174,11.58505535,-0.10215022,0.00015429,4.44910097,0.21152945,-2.04751778,0.05392381,-16.39575768,2.08104253,0.36312386,0.12196501,0.72699467,0.01833811,7.67278528,-1.46874058,0.03624574,-3.03776670,0.13574839,0.32490659,0.00169301,-15.36230278,4.83984566,1.60496914,3.45642805,0.06333248,
-8.62,4.56,20.00,0.85,123.00,130.00,13.00,3.35,43.00,11.84,0.66,6.23261976,5.30004454,5.19930220,6.31828308,5.76256227,60.28976822,0.00000000,7.41,7.10948610,2.79969478,9.64375114,5.93977213,5.22570229,4.36887312,4.04553938,6.35332870,6.29793644,5.74803352,59.01961136,0.00000000,-0.06832869,-2.57587004,-2.50754142,184.62998962,0.00000000,4.48588991,-1.01227164,-5.49816132,21.90563011,0.00,0.00,0.01200873,17.44320297,2.25272632,0.25809833,7.48496103,2.82725835,-5.83616209,2.14815474,0.23221155,0.00309019,2.88558316,7.99325609,0.00479931,0.01348235,9.79052925,1.37710786,0.03661969,16.80135345,5.01509571,-6.71024466,0.86386436,-0.28833482,0.00186767,3.13547993,7.93046331,0.00496719,0.03686765,18.90974236,-6.77571964,0.28009543,4.41743851,0.08500873,-16.17516327,1.20085669,-5.39625597,0.21482207,1.73793173,2.17142320,0.14094572,0.02898366,37.15602493,-6.12629366,1.00683022,14.38609219,3.83003068,-2.81524920,0.22418989,-4.19438601,0.29061654,0.32378232,0.08015115,0.77715779,0.02905865,18.18247795,4.00300789,0.19438444,1.69283521,0.02646455,-8.96613121,0.89432842,-8.93678188,0.53422391,2.25591350,4.06740808,0.04401486,0.00215961,0.09027440,6.98302841,0.69419253,0.50120878,0.00313317,5.23981094,0.36671120,0.64838451,0.00731073,5.62019730,35.95029831,0.00000000,0.02898366,37.15602493,-6.12629366,1.00683022,14.38609219,3.83003068,-2.81524920,0.22418989,-4.19438601,0.29061654,0.32378232,0.08015115,0.77715779,0.02905865,18.18247795,4.00300789,0.19438444,1.69283521,0.02646455,-8.96613121,0.89432842,-8.93678188,0.53422391,2.25591350,4.06740808,0.04401486,0.00215961,0.09027440,6.98302841,0.69419253,0.50120878,0.00313317,5.23981094,0.36671120,0.64838451,0.00731073,5.62019730,35.95029831,0.00000000,
