x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
10.07,1.99,0.00,0.68,116.00,155.00,11.00,5.29,nan,23.94,0.67,4.53845596,4.10659552,3.90382838,4.44472075,4.24840021,108.27758026,0.00000000,3.83,4.73523903,4.83931351,4.19467402,3.81226087,3.64748955,3.94937372,4.50448465,3.36136675,4.38714314,4.15487957,102.58383179,0.00000000,1.11039233,-1.62836874,-2.73876119,281.92666626,0.00000000,3.54585481,0.83260357,-2.71325111,17.96255875,2.62,6.63,
9.89,1.27,18.00,0.80,116.00,156.00,11.00,5.25,nan,17.37,0.70,4.97910404,5.56768990,4.47029161,5.00433969,5.00535631,67.20431519,0.00000000,5.73,4.95284557,7.25242805,5.10375929,4.30642223,4.26288223,4.35771561,4.86541271,4.62676287,4.99736929,4.96454144,65.62503815,0.00000000,1.01152706,-1.87442935,-2.88595653,246.16139221,0.00000000,6.83122063,3.41351891,-3.41770172,17.45147514,2.62,6.63,
7.42,7.42,12.00,0.81,117.00,147.00,16.00,4.43,nan,25.82,0.51,3.56345439,3.56293726,3.16103053,2.97790122,3.31633091,57.27858734,0.00000000,4.11,3.63790512,4.16002369,3.78456879,2.97228003,4.15656567,1.33454657,3.67690301,3.68648791,3.02706957,3.37843490,59.52060318,0.00000000,1.83908594,-1.88229263,-3.72137856,304.72546387,0.00000000,6.01071453,2.52385235,-3.48686194,29.66060829,2.88,5.89,
7.82,6.68,0.00,0.52,117.00,148.00,14.00,4.45,nan,26.37,0.52,2.57421398,2.68912363,1.66554558,1.55968988,2.12214327,27.72887421,0.00000017,3.78,2.46041203,1.97076285,1.52152503,2.57544112,2.92814946,2.08727431,2.45693755,2.04078412,1.47272563,2.16605544,28.42559052,0.00000012,1.20544136,-1.13515699,-2.34059834,263.90493774,0.00000000,3.09520221,1.68228161,-1.41292071,5.45869017,2.92,6.20,
7.55,6.86,9.00,0.67,117.00,148.00,15.00,4.37,nan,25.58,0.48,1.98034418,1.48229182,1.25338697,2.10931468,1.70633447,14.03747463,0.00019005,4.28,2.09515905,2.38058710,0.98075175,1.79603171,1.31367469,0.87401867,1.70119309,0.89841670,2.02303982,1.56097889,11.62750340,0.00067745,1.22562695,-1.54230845,-2.76793528,292.76889038,0.00000000,-2.40420747,-2.57700968,-0.17280221,0.08202025,2.92,6.20,
7.21,6.85,0.00,0.86,117.00,148.00,16.00,4.23,nan,19.32,0.47,2.36469150,3.56020308,2.30907249,2.34731722,2.64532113,30.20101547,0.00000005,4.52,3.20632005,3.53738594,2.85589957,2.63832712,2.58611584,2.30811739,1.28974652,3.53133297,2.38200784,2.70121312,31.10921288,0.00000003,1.30065715,-2.04556417,-3.34622121,303.93307495,0.00000000,6.61383772,1.78802621,-4.82581139,33.44522476,2.86,6.02,
8.87,5.78,5.00,0.36,117.00,149.00,12.00,4.80,nan,29.52,0.67,2.41691351,2.69833612,2.51915431,1.62043679,2.31371021,33.79019165,0.00000001,3.74,2.84153628,2.93976140,2.65117621,2.51680565,2.07568264,2.35076189,2.53978825,2.51807594,1.63987529,2.45015454,37.40763092,0.00000000,1.58174622,-0.40019304,-1.98193932,192.96005249,0.00000000,0.68240768,-1.47554278,-2.15795040,10.55403709,3.02,6.67,
8.34,5.90,4.00,0.44,117.00,149.00,13.00,4.57,nan,22.99,0.64,0.94526678,2.08461881,1.19902158,0.33297566,1.14047074,6.88656855,0.00882453,4.08,1.73760271,1.64044487,0.89120328,1.70045328,1.18083715,2.10055780,1.21802473,0.82823473,0.31961980,1.28948462,8.65801811,0.00333615,1.18602836,-0.92182738,-2.10785580,223.21011353,0.00000000,0.45225745,-1.95689797,-2.40915537,14.34309387,2.96,6.48,
7.90,6.05,0.00,0.58,117.00,149.00,14.00,4.39,nan,23.15,0.56,2.96097469,3.34829974,2.12288356,2.94779134,2.84498739,39.66507721,0.00000000,4.24,2.95568061,3.20163560,2.88386416,2.47690368,2.40025783,2.52204108,2.73757195,3.06945372,2.92126036,2.79372215,37.52770233,0.00000000,0.91155809,-1.39264083,-2.30419898,256.77474976,0.00000000,7.42704344,4.43468857,-2.99235487,23.07084465,2.88,6.30,
7.56,6.16,0.00,0.72,117.00,149.00,15.00,4.25,nan,24.81,0.48,-0.11273131,-0.08425114,-0.23935544,0.05379354,-0.09563609,0.04491214,0.83221131,4.24,-0.27014083,-0.37801135,0.08289041,-0.44814268,-0.11777133,-0.22052258,0.36340868,-0.08217122,0.07166726,-0.11086609,0.05964121,0.80711716,0.79150540,-1.82559180,-2.61709714,282.84423828,0.00000000,-2.42138600,-3.39116502,-0.96977901,2.19951081,2.83,6.14,
7.13,6.37,0.00,0.89,117.00,149.00,16.00,4.10,nan,23.38,0.51,-2.14313364,-1.08335543,-1.85395217,-1.67696249,-1.68935084,14.51435089,0.00014807,4.16,-1.84431326,-3.13491631,-1.74021745,-0.64844853,-1.73652780,-1.11177325,-1.65710139,-1.18673527,-1.64940298,-1.63274741,13.43523312,0.00026076,0.74133205,-2.24181342,-2.98314548,285.70715332,0.00000000,-0.99792176,-1.75070548,-0.75278378,1.11107576,2.83,6.14,
8.86,5.09,0.00,0.40,117.00,150.00,12.00,4.73,nan,22.82,0.68,3.18429160,3.52776885,3.36210418,2.94229674,3.25411534,52.60841370,0.00000000,4.21,3.20020485,4.19215107,3.16671371,3.23407316,3.10423517,3.71004581,2.83898067,3.33773279,2.93914175,3.29928398,53.46049118,0.00000000,1.31390858,-0.70125175,-2.01516032,191.87664795,0.00000000,-2.79978395,-4.38234043,-1.58255637,5.44820976,2.87,6.52,
8.38,5.26,0.00,0.50,117.00,150.00,13.00,4.51,nan,25.53,0.67,2.40418482,3.32108426,2.67506337,2.75044560,2.78769469,38.07684708,0.00000000,4.24,2.82019091,3.21048617,3.30338144,2.84055281,2.82998180,2.54617691,2.32603717,2.74360871,2.80204630,2.82189345,38.39695740,0.00000000,0.93022233,-1.21584189,-2.14606404,218.18977356,0.00000000,-1.96298194,-6.61160135,-4.64861965,46.29990005,2.87,6.52,
8.05,5.42,9.00,0.63,117.00,150.00,14.00,4.37,nan,26.71,0.56,3.34022188,4.30850697,3.27796698,3.55123782,3.61948347,60.49361801,0.00000000,4.37,4.04678011,4.98515177,3.13764977,3.17439747,2.37242770,3.40453529,3.82651019,4.23951006,3.58010864,3.63714480,60.56618500,0.00000000,0.63224649,-1.63778317,-2.27002978,239.01551819,0.00000000,-3.96203399,-4.97862911,-1.01659513,3.17857623,2.84,6.37,
7.68,5.69,0.00,0.79,117.00,150.00,15.00,4.24,nan,23.74,0.51,3.90280008,4.47825861,3.82471561,3.46180177,3.91689396,78.73735809,0.00000000,4.14,4.53123474,4.43773365,4.06888390,3.05948067,3.39034176,3.93967414,4.43733025,4.82153225,3.51522064,4.01835918,82.08414459,0.00000000,0.40717387,-2.02766585,-2.43483973,251.41505432,0.00000000,-3.84314418,-6.34418821,-2.50104403,10.65724277,2.83,6.14,
9.41,4.37,0.00,0.33,117.00,151.00,11.00,4.95,nan,19.62,0.69,3.11206269,2.34549832,2.58970857,1.76910424,2.45409346,27.70705414,0.00000017,4.38,4.14313364,2.97376108,1.75698924,1.78340364,2.50191069,2.54852986,2.16389465,2.95970511,1.70181966,2.50117946,28.61424637,0.00000011,1.19489574,-0.66462785,-1.85952365,179.74967957,0.00000000,-3.76226354,-6.92946053,-3.16719699,13.30282116,2.79,6.64,
8.94,4.45,5.00,0.46,117.00,151.00,12.00,4.72,nan,24.71,0.68,2.22171044,3.25267768,2.35629582,2.76947188,2.65003896,33.79146957,0.00000001,4.28,2.55103683,2.34894109,2.87832379,2.56194496,2.92719078,1.70550382,2.47467756,3.89144683,2.86402440,2.68654299,34.30510712,0.00000001,0.92338604,-1.16158283,-2.08496881,206.21794128,0.00000000,-0.50019890,-3.83849502,-3.33829618,21.17037010,2.79,6.53,
8.47,4.63,9.00,0.57,117.00,151.00,13.00,4.50,nan,24.41,0.61,2.86350203,3.22941756,2.79481602,2.80088091,2.92215419,45.73278046,0.00000000,4.06,3.82715321,2.74685144,2.98913193,2.81640577,2.76268649,2.25801110,2.81260490,3.60575700,2.83800077,2.95888281,46.44771576,0.00000000,0.69435495,-1.49829054,-2.19264555,219.12802124,0.00000000,-0.87986028,-1.97521842,-1.09535813,2.80843282,2.79,6.53,
8.17,4.82,0.00,0.70,117.00,151.00,14.00,4.37,nan,31.26,0.56,0.43348035,0.58255762,0.33731595,0.65483767,0.50204790,1.82423449,0.17713305,3.49,0.94929403,-0.14404301,0.20885645,1.81774449,0.67785382,-0.23248850,0.77997249,-0.42844799,0.61751717,0.47133476,1.60716844,0.20520389,0.47088009,-1.75224328,-2.22312331,217.54606628,0.00000000,-0.08802817,-0.37840632,-0.29037815,0.25334853,2.84,6.37,
7.78,5.19,10.00,0.87,117.00,151.00,15.00,4.22,nan,17.84,0.53,3.55299282,4.17794847,3.21157908,4.32331467,3.81645870,52.47756577,0.00000000,4.95,4.86547899,4.23413515,2.36963558,1.95851970,4.92428732,2.42319608,4.70407104,3.39364600,4.33942795,3.68657613,49.17822266,0.00000000,0.16516514,-2.07452130,-2.23968649,208.96635437,0.00000000,6.34834433,3.81882858,-2.52951550,9.02587032,2.80,6.25,
9.65,3.59,1.00,0.20,117.00,152.00,10.00,5.05,nan,22.97,0.70,0.34452400,1.53338051,1.16946101,1.09575868,1.03578103,4.97735119,0.02591501,4.36,1.29038680,0.80553126,1.51103437,1.09592652,0.54818243,1.61146665,0.83249527,0.95191300,1.17594540,1.09033990,5.41981888,0.02012059,0.78622597,-0.83999920,-1.62622511,174.73855591,0.00000000,-0.98639858,-2.33810163,-1.35170305,3.69162345,2.69,6.78,
9.41,3.71,5.00,0.35,117.00,152.00,11.00,4.92,nan,22.50,0.69,1.62735200,1.28312767,1.62701845,1.91206169,1.61238992,9.63415527,0.00196669,4.88,2.70968461,2.26014066,1.99435759,-0.17122103,0.92758685,1.48174560,1.14661169,1.54086959,1.94433308,1.53558600,8.70871544,0.00324547,0.66055584,-1.30405045,-1.96460629,215.04818726,0.00000000,-1.36612856,-2.31352782,-0.94739914,1.27691185,2.71,6.67,
9.03,3.84,0.00,0.51,117.00,152.00,12.00,4.74,nan,25.46,0.67,1.87614441,1.72527957,1.42982829,0.73854065,1.44244826,12.12250710,0.00052095,3.89,1.28408945,2.03610849,1.88964331,1.46162200,1.41065168,1.33856511,2.18695426,1.75126624,0.73348087,1.56425440,14.07573605,0.00018634,0.58685291,-1.61566639,-2.20251942,232.54872131,0.00000000,3.51090217,1.40440369,-2.10649848,8.63751602,2.79,6.53,
8.63,4.06,0.00,0.64,117.00,152.00,13.00,4.54,nan,26.56,0.62,2.69639397,2.67492366,2.13186526,1.77005363,2.31830907,32.06188965,0.00000002,3.84,3.04731178,2.20715952,3.04322839,2.79279995,2.76284385,2.26403069,2.33998895,1.26741123,1.71780157,2.38012600,33.48727417,0.00000001,0.56419802,-1.72424722,-2.28844523,231.71234131,0.00000000,-1.50964272,-3.29661441,-1.78697181,8.15840530,2.78,6.43,
8.25,4.30,0.00,0.79,117.00,152.00,14.00,4.37,nan,22.45,0.53,1.55635297,1.68968558,1.78135049,1.09225178,1.52991021,11.35392189,0.00078331,4.26,2.91633749,1.79535782,1.54227543,1.50961113,1.58226335,0.93123269,2.57499027,0.60117954,1.11074448,1.61660314,12.63735580,0.00039693,0.43190563,-1.82437193,-2.25627756,215.27558899,0.00000000,2.94164538,1.61431670,-1.32732880,3.52961612,2.78,6.43,
9.90,3.03,0.00,0.25,117.00,153.00,10.00,5.17,nan,25.09,0.70,1.81213093,1.58417380,2.03672338,1.75110865,1.79603422,20.39945984,0.00000708,3.73,1.71233261,1.22423768,1.10453391,2.84669900,2.44479012,1.31697702,1.61840796,2.30229211,1.73910809,1.81034100,20.61926079,0.00000633,0.44145608,-1.38984132,-1.83129740,237.00285339,0.00000000,-1.31294298,-2.53972340,-1.22678053,3.75038099,2.69,6.78,
9.51,3.12,0.00,0.38,117.00,153.00,11.00,4.97,nan,24.70,0.67,1.95750833,2.45927382,2.24820423,2.49317002,2.28953910,31.48013115,0.00000003,3.83,1.94674122,2.20377564,2.48552108,1.40389490,2.43173170,2.52526093,3.03959560,1.99459732,2.54934216,2.28443122,31.03730583,0.00000003,0.38589013,-1.76830137,-2.15419149,263.68228149,0.00000000,6.15841007,2.61377835,-3.54463172,32.24585342,2.71,6.67,
9.18,3.20,0.00,0.57,117.00,153.00,12.00,4.80,nan,24.32,0.64,3.58412981,3.08297706,3.52421641,2.87276125,3.26602125,63.30367279,0.00000000,3.85,3.31984353,3.65276170,2.53581572,2.60642529,4.18467808,3.89903307,3.47633386,3.10616565,2.82508636,3.28628182,63.60141373,0.00000000,0.46533442,-1.91095102,-2.37628531,263.40640259,0.00000000,-0.49713781,-2.78706217,-2.28992438,12.59256077,2.72,6.56,
8.79,3.34,0.00,0.73,117.00,153.00,13.00,4.60,nan,27.28,0.62,3.23057938,2.67298818,2.17318797,2.25802398,2.58369493,47.07102966,0.00000000,3.54,2.78776193,2.98404217,2.19004345,3.13361120,2.62474561,2.37662816,2.89708853,1.94039285,2.14034581,2.56128716,45.52228165,0.00000000,0.57584417,-1.88765848,-2.46350265,256.16860962,0.00000000,1.78777504,-1.94974458,-3.73751974,35.11391449,2.72,6.47,
8.35,3.56,14.00,0.87,117.00,153.00,14.00,4.38,nan,21.71,0.54,0.47988889,1.31529868,0.63790953,0.61760646,0.76267588,1.73630559,0.18792663,5.43,0.68598318,1.86287272,0.95551229,1.58608842,0.23376375,-0.29618844,1.47480023,0.26881403,0.65601456,0.82447034,2.00961113,0.15663641,0.47467250,-1.95644152,-2.43111396,241.28427124,0.00000000,2.48170519,0.90482169,-1.57688344,3.68250084,2.72,6.47,
9.96,2.42,0.00,0.29,117.00,154.00,10.00,5.22,nan,26.49,0.67,2.59703279,3.20107841,2.41782546,2.33981395,2.63893771,39.77397156,0.00000000,3.93,1.84341466,3.07079506,2.36221719,3.44322276,2.28187776,2.50424027,3.38878918,3.22220588,2.34331059,2.71506810,41.67964172,0.00000000,0.47980529,-1.66577911,-2.14558434,301.57214355,0.00000000,-3.23036218,-4.76075983,-1.53039742,6.72068024,2.65,6.70,
9.68,2.48,0.00,0.43,117.00,154.00,11.00,5.07,nan,27.66,0.64,2.92071581,3.17620850,3.25691032,2.18918538,2.88575506,51.26891327,0.00000000,3.78,2.69956088,4.53610373,3.31583524,2.57568812,2.43761921,3.41781497,2.80957985,3.18201447,2.22031736,3.01859331,55.83691406,0.00000000,0.44717613,-1.94312143,-2.39029741,295.31155396,0.00000000,0.13580918,-2.30658603,-2.44239521,14.65806580,2.65,6.70,
9.39,2.58,0.00,0.61,117.00,154.00,12.00,4.92,nan,24.67,0.63,2.76405454,3.80556536,3.02744675,3.35564089,3.23817682,69.11257172,0.00000000,3.66,4.11675596,3.52581692,3.32587242,3.10598707,2.92944717,2.82078767,2.97008801,2.96306944,3.40079713,3.23660707,67.96911621,0.00000000,0.57103705,-1.97506452,-2.54610157,274.05679321,0.00000000,-0.23748802,-3.53531694,-3.29782891,23.68429184,2.66,6.60,
8.97,2.74,13.00,0.80,117.00,154.00,13.00,4.69,nan,20.01,0.62,3.60567546,3.08061767,3.41408134,3.05229974,3.28816843,55.20912933,0.00000000,4.16,4.10438251,3.71981263,3.54768586,3.49763298,2.53344655,2.64798450,3.17162251,3.62109900,3.04807115,3.31798291,55.69983673,0.00000000,0.70802742,-1.91461682,-2.62264419,264.14562988,0.00000000,4.27861261,-0.58266360,-4.86127615,49.33237457,2.66,6.51,
9.73,1.79,8.00,0.48,117.00,155.00,11.00,5.13,nan,32.55,0.67,3.25616360,3.66045046,3.27862453,3.09447169,3.32242751,91.89414978,0.00000000,3.25,3.50171113,2.91907382,3.25220704,3.79112315,3.70779705,3.88561416,3.16386223,2.93039608,3.06844950,3.35444593,92.60469055,0.00000000,0.64830267,-1.99444366,-2.64274645,292.37960815,0.00000000,2.13563728,-1.14073813,-3.27637529,31.81881142,2.61,6.71,
9.46,1.97,0.00,0.67,117.00,155.00,12.00,4.98,nan,27.67,0.63,2.47796559,2.94013429,2.82752037,2.20158410,2.61180115,46.18502808,0.00000000,3.61,3.15928125,2.45647502,2.26809597,4.01879740,2.62615728,2.20467186,2.62677407,2.85767174,2.20836687,2.71131849,49.45014191,0.00000000,0.76869452,-1.89321923,-2.66191363,252.20986938,0.00000000,3.35059094,1.88139462,-1.46919620,6.31221437,2.62,6.63,
9.13,2.16,19.00,0.86,117.00,155.00,13.00,4.79,nan,16.34,0.61,4.22206736,3.89384389,4.03283215,3.67704248,3.95644641,44.13034058,0.00000000,5.59,5.84149027,4.64928532,3.78837109,3.55091524,5.19407129,2.40600824,3.47001505,2.99507427,3.65557051,3.94613910,43.87977219,0.00000000,0.88825816,-1.76325536,-2.65151358,231.48988342,0.00000000,1.72769725,0.98297948,-0.74471772,0.74500984,2.66,6.51,
9.72,1.19,14.00,0.58,117.00,156.00,11.00,5.16,nan,24.54,0.72,2.89645219,3.35108519,2.87270856,3.46603084,3.14656925,60.57460785,0.00000000,3.80,3.60712719,3.50265718,2.88772869,3.05460048,3.56335974,2.33129168,3.31248045,1.94598067,3.46071839,3.07091975,57.27219009,0.00000000,0.72284162,-2.24138474,-2.96422625,282.42898560,0.00000000,1.08257508,-1.85610008,-2.93867517,22.63611412,2.62,6.63,
9.53,1.38,0.00,0.80,117.00,156.00,12.00,5.05,nan,16.33,0.70,1.68664539,2.10026670,1.37449682,1.28236401,1.61094320,8.42645836,0.00378388,5.21,2.09656143,1.34532261,1.39811230,3.39379168,1.50401831,1.55714941,1.46365261,0.88122511,1.20828903,1.64814162,8.74025345,0.00319033,0.90894902,-1.87524772,-2.78419662,224.71499634,0.00000000,3.97596383,1.74832499,-2.22763872,4.78615618,2.62,6.63,
9.75,0.85,0.00,0.74,117.00,157.00,11.00,5.21,nan,24.98,0.75,3.37928319,4.25085402,3.03510833,3.08517170,3.43760419,57.01223755,0.00000000,4.27,4.32945776,3.88654089,2.97836661,4.08219862,3.26103926,2.85607314,3.63226891,3.32374001,3.06285930,3.48679256,57.76459885,0.00000000,0.60468709,-2.75223732,-3.35692430,271.84768677,0.00000000,-0.01151487,-2.62302017,-2.61150527,16.26292229,2.58,6.65,
9.64,0.41,0.00,0.86,117.00,158.00,11.00,5.20,nan,10.13,0.76,13.70405197,15.49536896,13.05740929,13.33825684,13.89877224,124.34554291,0.00000000,11.70,14.97014618,17.37560463,13.48139668,16.41740417,12.38724232,11.06182575,14.58153057,12.22812271,13.29051113,13.96310997,124.76887512,0.00000000,0.35653710,-3.18602514,-3.54256225,243.51681519,0.00000000,-4.31630421,-13.59845734,-9.28215313,30.35534286,0.00,0.00,
6.74,8.36,10.00,0.86,118.00,146.00,17.00,4.40,nan,9.45,0.62,23.08261681,22.41275024,20.91462135,18.82263565,21.30815506,443.39901733,0.00000000,9.50,24.85375786,23.44200706,21.17374420,19.57124138,21.45296478,18.72829437,22.74655342,24.29602432,18.81326485,21.65364265,458.16656494,0.00000000,1.99682415,-2.20928717,-4.20611143,268.59994507,0.00000000,8.18288517,-0.32366595,-8.50655079,37.71847534,2.84,5.50,
8.15,7.20,7.00,0.23,118.00,147.00,13.00,4.69,nan,24.03,0.62,2.56351018,2.70096684,2.68303800,2.85066700,2.69954538,34.26669693,0.00000001,4.33,3.05979133,2.71592498,2.35798240,2.08777070,2.89650679,2.17832708,3.13830233,2.83225036,2.88470364,2.68082309,33.40909958,0.00000001,1.29757667,-0.58519870,-1.88277543,214.42338562,0.00000000,0.01734217,-2.55486274,-2.57220483,16.93835258,3.05,6.24,
7.48,7.21,3.00,0.35,118.00,147.00,14.00,4.41,nan,26.02,0.58,1.65147853,1.97941136,2.03207636,1.97460568,1.90939295,17.81099319,0.00002675,4.25,1.95901120,1.96788800,1.76854944,1.47310293,1.05119038,1.96675408,2.30120420,2.98549509,2.04266238,1.94426024,18.29584503,0.00002084,1.27867556,-0.93138546,-2.21006107,254.37625122,0.00000000,0.42516020,-1.08066607,-1.50582623,5.12622023,2.95,5.91,
7.12,7.21,4.00,0.54,118.00,147.00,15.00,4.26,nan,23.44,0.56,1.26377809,0.95135206,1.39808226,1.50371301,1.27923131,8.23986244,0.00418938,4.18,-0.07268480,1.95810199,1.50299823,1.54854369,1.39936113,0.56827182,0.69178420,2.18247652,1.53838420,1.25621331,7.91044807,0.00501727,1.43070459,-1.34267843,-2.77338290,287.16738892,0.00000000,3.55883026,0.84031743,-2.71851301,15.18795013,2.95,5.91,
6.95,7.30,0.00,0.79,118.00,147.00,16.00,4.22,nan,19.36,0.57,9.37963390,9.29563236,8.60288429,7.92348003,8.80040741,247.33186340,0.00000000,5.25,9.78788662,9.08719349,8.58334255,8.92122459,9.09945011,8.63567924,9.00878716,9.22812939,7.86817646,8.90440559,249.59233093,0.00000000,1.67442882,-1.84370482,-3.51813364,297.29370117,0.00000000,-2.51779652,-5.81183672,-3.29404044,14.10674381,2.84,5.72,
5.23,8.68,20.00,0.87,118.00,147.00,19.00,4.01,nan,12.93,0.62,20.15862846,18.93769836,19.17521095,16.74819756,18.75493431,432.06719971,0.00000000,8.47,20.35879517,19.99900818,17.31928062,19.40627480,20.22402573,17.34692764,19.33379936,20.65175629,16.65673256,19.01392365,440.67263794,0.00000000,0.65456599,-3.34834385,-4.00290966,287.36428833,0.00000000,0.73778415,-9.18990517,-9.92768955,90.18703461,0.00,0.00,
8.66,6.43,5.00,0.20,118.00,148.00,12.00,4.79,nan,28.18,0.70,-0.40398863,-0.32021648,0.39341035,-0.66706079,-0.24946390,0.40940139,0.52242842,3.66,-0.16351013,0.64477748,-0.56153476,-0.24368437,0.11513204,-0.19299695,-0.09196009,-0.25309289,-0.62923688,-0.15274782,0.15116711,0.69751047,1.51654756,-0.20130266,-1.71785021,177.36323547,0.00000000,3.07127810,1.34163129,-1.72964668,5.75361395,3.08,6.40,
7.91,6.35,3.00,0.24,118.00,148.00,13.00,4.44,nan,24.81,0.62,0.24606262,1.59209859,0.74430585,1.22323096,0.95142454,3.68621206,0.05516454,4.65,0.43501821,1.01112938,2.00895214,0.77955717,2.12788486,0.03906041,0.79675812,0.15417220,1.32863283,0.96360940,3.73826861,0.05347919,1.31181753,-0.58967382,-1.90149128,211.27381897,0.00000000,2.36136866,0.63018209,-1.73118663,6.93897247,3.05,6.24,
