x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
1.28,3.10,18.00,0.87,111.00,159.00,11.00,1.50,145.00,7.04,0.71,8.92790413,8.14655876,12.91173267,11.27969360,10.31647205,46.95162582,0.00000000,15.10,3.64391208,21.73965263,0.40205836,15.02803135,9.52495861,3.97340918,14.79153347,11.52655411,11.06179333,10.17780113,47.51633453,0.00000000,0.66342705,1.12299716,0.45957005,3.94625330,0.04796465,-19.78436089,-13.13458252,6.64977789,11.56836414,1.27,1.94,
0.83,3.20,0.00,0.88,111.00,159.00,12.00,1.70,152.00,7.90,0.68,10.83294678,6.89674330,13.67890453,8.01811028,9.85667610,53.83528137,0.00000000,13.47,3.98096442,20.10386086,6.43826294,10.80294132,9.39626026,8.13570118,10.86919689,15.02105713,7.77154779,10.26969719,58.65278244,0.00000000,-0.47179234,-0.69556814,-0.22377580,0.82664734,0.36403704,-5.01110029,-4.10281038,0.90828973,0.37354982,0.00,0.00,
2.45,3.37,13.00,0.87,111.00,160.00,9.00,1.81,142.00,5.21,0.71,2.96515870,0.27985093,-4.52246761,-2.56898522,-0.96161079,0.15076597,0.69789566,24.83,12.90254116,-3.59852314,4.34976339,-16.38588333,-2.78196001,3.77173162,4.16358137,-5.44386625,-1.90952373,-0.54746747,0.04927465,0.82438059,1.83161938,1.88239729,0.05077799,0.03434493,0.85311115,46.15806961,42.89944077,-3.25862837,1.21080220,1.20,1.91,
2.09,3.57,17.00,0.82,111.00,160.00,10.00,1.88,157.00,7.46,0.68,16.30883789,11.73842144,6.89808416,11.65728092,11.65065575,55.64860535,0.00000000,15.66,18.79597473,7.17111731,8.51122665,10.52849388,13.43001175,15.08543968,8.58963966,10.02024460,11.63744926,11.51842499,52.72745132,0.00000000,1.77297771,2.22881937,0.45584154,3.44942808,0.06433878,22.10178947,22.94696999,0.84517956,0.19181252,1.20,1.91,
1.64,3.76,0.00,0.84,111.00,160.00,11.00,2.02,153.00,7.31,0.66,17.92202187,13.11079788,10.42115784,14.78965855,14.06090927,125.41858673,0.00000000,12.59,16.83302116,10.72287846,13.60518360,10.15211201,15.53688335,15.24743176,15.21497917,12.22216702,14.80402374,13.80159378,116.26003265,0.00000000,0.75007701,0.84603351,0.09595652,0.15911561,0.69028050,10.11547470,5.26606560,-4.84940910,9.55971336,1.25,1.88,
1.15,3.93,0.00,0.84,111.00,160.00,12.00,2.22,164.00,7.75,0.66,7.48031378,6.61988115,6.92919016,8.14069653,7.29252052,40.42615509,0.00000000,11.50,4.48455811,9.52001953,6.51363277,5.55593967,4.73406506,4.90801668,12.91650200,7.31046724,8.21185207,7.12121105,38.34974289,0.00000000,-0.27509284,-1.39406157,-1.11896873,16.31905365,0.00006943,-3.48853612,-0.57496953,2.91356659,2.21929550,1.28,1.85,
2.85,4.04,14.00,0.81,111.00,161.00,9.00,2.40,151.00,7.56,0.72,7.41906166,4.57276392,5.91610146,4.29909182,5.55175495,20.84659767,0.00000566,12.19,5.92565012,7.56042480,5.49130630,5.84240580,1.54952502,4.73846340,7.23095560,9.71743584,4.33388090,5.81529522,22.49843407,0.00000244,1.07370353,1.38670015,0.31299666,1.37922466,0.24124555,0.90842527,2.32823753,1.41981220,0.66723496,1.20,1.91,
2.43,4.14,17.00,0.77,111.00,161.00,10.00,2.38,162.00,6.94,0.68,8.67235565,6.37956190,8.98694897,5.43792772,7.36919880,34.29438400,0.00000001,12.62,7.20624113,9.22649670,10.17016697,1.81394720,7.44540596,8.99428558,10.20505524,9.70919323,5.51847124,7.80210829,37.97881317,0.00000000,1.41579974,1.85084307,0.43504333,3.12891674,0.07801927,-1.90266383,2.94507718,4.84774113,7.04919147,1.20,1.91,
1.88,4.34,0.00,0.79,111.00,161.00,11.00,2.49,168.00,8.86,0.68,11.09931183,7.27151155,13.12992096,8.85290623,10.08841228,63.43741989,0.00000000,12.70,9.11043739,14.53755665,6.62219191,9.68098831,14.18094349,7.04677296,16.13724518,7.53675938,8.75019073,10.38994217,66.39008331,0.00000000,0.99503934,0.80333030,-0.19170904,0.63471651,0.42631530,-5.45194578,-3.19478679,2.25715923,2.10632324,1.25,1.88,
1.37,4.55,0.00,0.78,111.00,161.00,12.00,2.71,172.00,7.49,0.63,18.10277176,9.59649086,10.47403908,13.77880096,12.98802567,74.94751740,0.00000000,15.04,10.29189777,16.18191338,12.71429443,7.36245823,17.90113068,9.06832314,16.46414566,10.33516407,13.63911915,12.64938736,68.86978912,0.00000000,0.38754055,-1.27545202,-1.66299260,37.51604080,0.00000000,2.06074286,3.71991038,1.65916765,0.63946581,1.28,1.85,
3.48,4.51,0.00,0.86,111.00,162.00,8.00,2.92,152.00,7.27,0.72,-1.03987098,2.03709269,6.26966953,1.50615501,2.19326162,1.93050563,0.16504449,15.83,-4.04550457,7.68918467,-4.10840559,9.80281067,7.07404041,0.31090823,-3.27536798,6.59498167,1.10202253,2.34705853,2.22552204,0.13609680,-0.25070941,-0.65728182,-0.40657243,1.92953730,0.16592882,-4.51426268,-4.93096399,-0.41670141,0.04941611,1.10,1.93,
3.21,4.65,0.00,0.72,111.00,162.00,9.00,2.93,159.00,9.14,0.75,5.68498039,6.50541735,7.47543573,1.69008243,5.33897924,17.75034523,0.00002771,12.71,2.96282077,8.45573044,0.91845798,11.01419163,6.70855665,5.54423285,1.13423526,15.92223263,1.44359922,6.00555038,23.13138008,0.00000177,0.43592274,0.46065974,0.02473699,0.00842757,0.92692212,0.04227464,-0.18959986,-0.23187450,0.02124628,1.15,1.86,
2.74,4.76,0.00,0.67,111.00,162.00,10.00,2.90,156.00,8.54,0.74,14.32425880,8.10670948,7.45041990,7.45673084,9.33452988,54.01245499,0.00000000,12.73,13.86779213,6.24453020,5.41036463,7.34258556,10.48261642,11.42429924,10.18017197,14.59895802,7.41167831,9.65289307,56.23495102,0.00000000,0.77982026,0.80905008,0.02922979,0.01327760,0.90834783,2.15894079,8.24728394,6.08834314,15.78169060,1.15,1.86,
2.17,4.92,13.00,0.66,111.00,162.00,11.00,2.97,162.00,9.22,0.71,20.11184883,12.81359673,14.97897243,15.65203667,15.88911343,208.56860352,0.00000000,11.03,14.35178089,15.51543808,15.03982353,11.61091137,13.14519215,17.86086655,22.11684990,18.16699028,15.61326790,15.91974449,204.22183228,0.00000000,0.81255001,0.20805678,-0.60449320,6.06071663,0.01443377,15.64575005,12.64317417,-3.00257492,4.20534658,1.20,1.81,
1.69,5.09,0.00,0.66,111.00,162.00,12.00,3.12,177.00,8.50,0.61,21.18325043,14.36002827,13.74890709,16.00738335,16.32489204,220.69129944,0.00000000,11.02,13.12036610,14.59135628,11.85798550,16.01026917,17.70805168,18.08903694,19.78323555,19.17899132,15.74779034,16.21566582,208.89675903,0.00000000,0.61608922,-1.31791508,-1.93400431,56.73764420,0.00000000,4.01038885,-1.94823015,-5.95861912,15.57306004,1.24,1.79,
0.31,5.64,19.00,0.85,111.00,162.00,15.00,3.89,174.00,19.20,0.68,6.40584230,4.53895235,5.00585175,6.21794653,5.54214811,129.23983765,0.00000000,4.89,4.44873333,4.67460871,4.38845825,4.20656824,4.95495510,8.45664787,4.96523762,6.55028152,6.13098717,5.41418886,122.12521362,0.00000000,0.14280172,-4.56457615,-4.70737791,251.30621338,0.00000000,2.00413823,1.40114892,-0.60298926,0.53557289,0.00,0.00,
3.82,5.04,0.00,0.83,111.00,163.00,8.00,3.41,156.00,9.71,0.73,28.47701836,18.27500725,21.01975632,20.94384956,22.17890739,358.37127686,0.00000000,11.75,17.84019089,22.26609612,24.23627472,17.60166168,20.95215607,25.10206795,32.27670670,19.72251701,20.80429268,22.28901863,353.56866455,0.00000000,-0.14640892,-1.15657949,-1.01017058,12.01873779,0.00061066,9.69249821,8.11766720,-1.57483101,1.75946939,0.00,0.00,
3.53,5.15,15.00,0.65,111.00,163.00,9.00,3.38,152.00,11.25,0.77,13.92339611,12.19547653,14.45917988,13.79103661,13.59227276,251.16912842,0.00000000,8.60,8.75220394,16.07080460,12.01272297,13.04501247,14.95353317,13.72770691,14.95860958,14.67791653,13.61816788,13.52165127,246.27766418,0.00000000,0.24818572,-0.42664561,-0.67483133,6.20104551,0.01335601,-3.53051972,-4.33443260,-0.80391276,0.44484770,1.09,1.79,
3.02,5.32,0.00,0.59,111.00,163.00,10.00,3.38,150.00,10.98,0.76,10.36502743,7.70480299,10.83188248,9.69188690,9.64839935,156.30274963,0.00000000,7.74,6.73199987,12.75582790,7.95459747,11.50946236,8.44206810,8.90735054,8.30013943,12.80242157,9.52060795,9.64861679,155.17243958,0.00000000,0.39568064,-0.29008332,-0.68576396,7.05020142,0.00838620,-8.68410683,-8.74749756,-0.06339064,0.00220482,1.09,1.79,
2.47,5.49,0.00,0.60,111.00,163.00,11.00,3.45,140.00,11.94,0.72,10.86435509,8.07033920,11.05834770,10.57924843,10.14307308,176.65200806,0.00000000,7.65,7.01077414,13.22556686,6.90763998,8.94598770,10.02348518,9.38679981,11.45988274,13.45858955,10.45850849,10.08737278,174.27568054,0.00000000,0.47753084,-0.65403926,-1.13157010,20.55936241,0.00000863,-3.38474488,-4.83075809,-1.44601321,1.68644035,1.13,1.74,
1.97,5.67,0.00,0.59,111.00,163.00,12.00,3.59,148.00,10.87,0.67,19.94224167,15.78840733,17.56570625,17.45543480,17.68794823,471.31823730,0.00000000,8.17,13.73023319,19.94494820,16.97036362,15.13685989,18.59718895,18.16315651,17.18721771,22.13808441,17.28318596,17.66578674,466.33911133,0.00000000,0.43788263,-1.63463092,-2.07251358,68.31022644,0.00000000,10.08206558,3.87326622,-6.20879889,22.40981293,1.20,1.71,
1.63,5.86,12.00,0.74,111.00,163.00,13.00,3.78,163.00,9.23,0.54,14.83418083,9.21578598,14.32787323,14.37867737,13.18912888,147.10795593,0.00000000,10.90,7.74949455,17.02962494,13.40076542,12.04464531,13.07030773,10.87677383,14.56417370,13.69899559,14.17755699,12.94396973,137.93089294,0.00000000,0.14897534,-3.12973213,-3.27870750,148.63082886,0.00000000,2.13560867,-5.47793102,-7.61353970,23.18106651,1.26,1.69,
1.11,6.04,0.00,0.82,111.00,163.00,14.00,4.00,164.00,6.26,0.60,13.11808109,10.83459282,9.10731983,10.18310738,10.81077576,56.16984558,0.00000000,14.46,2.57899404,16.49184990,12.17286110,3.34126568,9.82091522,13.53281879,19.33861160,9.71185970,10.16619968,10.78424740,57.07051086,0.00000000,-0.25566283,-4.54473495,-4.28907251,220.07862854,0.00000000,-20.87020111,-31.22615242,-10.35595226,14.15344048,1.26,1.69,
0.58,6.14,14.00,0.79,111.00,163.00,15.00,4.22,145.00,7.50,0.57,20.10536957,14.73030090,19.58133316,19.98378181,18.60019684,223.14393616,0.00000000,12.48,10.47849846,24.91834068,14.01762009,16.14431381,21.44912529,16.49537086,24.98911858,16.53377533,19.71413994,18.28617477,218.02670288,0.00000000,-0.65526474,-5.45453453,-4.79927015,256.30078125,0.00000000,-11.57331276,-25.53856659,-13.96525288,58.04782867,1.29,1.67,
4.30,5.73,0.00,0.82,111.00,164.00,8.00,4.03,138.00,13.16,0.74,7.52576447,7.14104319,6.46061468,7.81500435,7.23560667,115.70429230,0.00000000,6.74,4.75624228,8.35193539,7.77838612,7.28659678,7.44107819,3.74853659,7.23218584,9.03426647,7.79268694,7.03983259,108.94158173,0.00000000,-0.24591289,-2.01755500,-1.77164209,38.30588531,0.00000000,-6.40556240,-5.25132656,1.15423572,0.86858797,1.00,1.78,
3.80,5.73,0.00,0.65,111.00,164.00,9.00,3.87,128.00,14.37,0.76,5.78069592,4.60135889,4.15633249,6.46939278,5.25194502,67.49684143,0.00000000,6.41,5.28582239,2.88173294,4.65212154,3.69598269,4.53447676,7.04771519,6.13613701,4.49534082,6.46670532,5.01675987,60.58256912,0.00000000,0.25528547,-1.24393046,-1.49921584,32.02257156,0.00000004,6.45905685,6.12002087,-0.33903596,0.10005080,1.03,1.71,
3.34,5.94,9.00,0.55,111.00,164.00,10.00,3.91,137.00,13.35,0.76,6.03491688,4.61582470,4.12778044,5.70133543,5.11996460,43.81342316,0.00000000,7.76,4.06855440,4.81977749,5.36799622,3.30198264,4.96614885,7.26728249,6.30740690,3.03065801,5.66893196,4.97266006,40.53380585,0.00000000,0.33958432,-1.14775813,-1.48734248,33.92703629,0.00000002,9.69441319,10.08339405,0.38898173,0.08295164,1.09,1.66,
2.92,6.11,11.00,0.57,111.00,164.00,11.00,3.98,143.00,11.77,0.74,7.24803495,6.36437464,6.93448687,9.09784412,7.41118526,68.83197021,0.00000000,8.96,8.65826988,3.78054547,6.16918373,7.12860632,10.16807461,7.11314678,6.76212788,5.05023098,9.05148506,7.09086561,62.40014267,0.00000000,0.28604537,-1.37111139,-1.65715683,43.81845474,0.00000000,8.24956036,9.51272488,1.26316428,0.96171856,1.09,1.66,
2.32,6.27,9.00,0.59,111.00,164.00,12.00,4.08,134.00,12.03,0.71,12.26066685,9.24288273,8.14232254,11.31580544,10.24041939,182.04833984,0.00000000,7.61,7.56489944,8.74059963,8.67509460,9.17068195,13.24740982,10.86593342,9.44449806,10.32311821,11.12926960,9.89692688,164.90753174,0.00000000,0.22003646,-1.89070237,-2.11073875,70.62681580,0.00000000,-2.30101705,-2.09248590,0.20853125,0.02994168,1.16,1.57,
2.00,6.33,0.00,0.75,111.00,164.00,13.00,4.14,145.00,11.49,0.64,16.21851921,12.63315201,11.18545151,12.11414337,13.03781605,227.31184387,0.00000000,8.67,12.38926697,11.14205074,13.57567024,12.52099419,14.88085747,16.03667259,11.25599861,14.02629280,11.95245838,13.07360935,220.07984924,0.00000000,-0.01142501,-2.91257691,-2.90115213,119.37751770,0.00000000,5.49657345,0.99473727,-4.50183582,12.75970554,1.26,1.69,
1.07,6.40,13.00,0.84,111.00,164.00,14.00,4.31,149.00,8.70,0.60,21.77968216,15.24512863,18.13374329,19.76999855,18.73213768,202.81199646,0.00000000,13.19,20.01172638,16.79239845,16.38014793,17.67719078,18.71868706,19.42761803,18.74539948,19.65054703,19.64314461,18.54220200,191.27813721,0.00000000,-0.55493104,-4.42109680,-3.86616564,180.85771179,0.00000000,2.59839392,-5.01596022,-7.61435413,27.33173180,1.26,1.69,
0.52,6.66,16.00,0.80,111.00,164.00,15.00,4.67,147.00,6.17,0.55,29.98932838,24.07048607,23.17827225,25.26306725,25.62528801,113.99391174,0.00000000,24.06,23.22193336,27.62225723,28.25595093,19.92054176,27.32172585,31.62974358,22.13544273,24.83315468,25.06658363,25.53081512,110.40454102,0.00000000,-1.43581569,-6.11925316,-4.68343735,227.07884216,0.00000000,7.55487919,-1.14675343,-8.70163250,12.07561016,1.29,1.67,
4.95,6.21,18.00,0.89,111.00,165.00,7.00,4.59,110.00,11.14,0.74,10.15452957,6.96025991,7.54474020,8.27126122,8.23269749,62.79207230,0.00000000,10.42,4.98714113,8.40284634,10.31305027,3.77744198,8.98556137,12.05190086,8.61101627,8.28391647,8.16530418,8.16717815,61.06096649,0.00000000,-1.72790182,-5.05949116,-3.33158946,98.61450958,0.00000000,-6.19534969,-10.15382671,-3.95847678,8.35361576,0.00,0.00,
4.57,6.21,0.00,0.81,111.00,165.00,8.00,4.45,134.00,11.51,0.75,7.96107149,5.72404671,7.28838110,5.79000425,6.69087601,47.36931992,0.00000000,9.75,3.72236443,8.39649487,5.83716440,4.97437668,7.67028332,9.88655853,6.21041298,9.36046219,5.63123846,6.84751844,48.91323090,0.00000000,-0.38671410,-2.98069167,-2.59397769,78.77203369,0.00000000,3.87372684,3.17287135,-0.70085549,0.28145003,1.00,1.78,
4.05,6.25,10.00,0.70,111.00,165.00,9.00,4.31,137.00,13.88,0.75,0.67396903,1.90910721,2.62668824,1.66578114,1.71888638,3.92572212,0.04785471,8.70,3.14929008,1.49009514,0.78187621,2.27329969,4.12284756,-0.61039811,1.03698707,1.93151164,1.69174087,1.76126480,4.03770638,0.04479205,0.28071174,-2.07187724,-2.35258889,77.93762207,0.00000000,7.53863096,3.86825061,-3.67038059,7.33122158,1.03,1.74,
3.54,6.46,11.00,0.58,111.00,165.00,10.00,4.35,135.00,10.64,0.75,5.26648426,4.46763659,4.93843889,3.47357488,4.53653383,24.89999390,0.00000072,9.12,2.55404854,3.99829006,3.34637403,4.99946308,5.07368183,5.31336927,5.34755230,8.44837856,3.38144064,4.71334839,26.49719810,0.00000032,0.30121216,-1.97172666,-2.27293897,76.82785034,0.00000000,8.59611893,3.64392090,-4.95219851,9.10795784,1.09,1.66,
3.08,6.66,7.00,0.59,111.00,165.00,11.00,4.43,144.00,9.78,0.75,7.33396769,6.03882742,7.09539604,6.89331007,6.84037542,42.97885513,0.00000000,10.46,4.77274513,4.92008400,7.79577303,3.20753860,6.51963139,7.10544300,9.83835411,10.58675957,6.92442656,6.84545374,42.76544952,0.00000000,0.05502237,-2.09077621,-2.14579868,66.61149597,0.00000000,4.06349945,-1.60856795,-5.67206717,11.99310303,1.09,1.66,
2.58,6.81,9.00,0.66,111.00,165.00,12.00,4.53,139.00,11.83,0.73,5.71076918,4.26594448,5.22345066,5.10872936,5.07722330,36.70534134,0.00000000,8.40,3.46860147,6.38093853,4.10786819,5.09571981,6.10446024,2.29631591,7.32851410,5.52178144,5.07131672,5.03668213,35.54542542,0.00000000,-0.05899232,-2.16483235,-2.10584021,61.20312500,0.00000000,-5.42264891,-4.84170198,0.58094692,0.21710931,1.16,1.57,
2.34,6.76,0.00,0.82,111.00,165.00,13.00,4.48,124.00,12.05,0.69,6.34743738,6.68261671,7.44734478,6.84429169,6.83042288,66.11822510,0.00000000,8.42,5.32329988,8.64279842,5.48200560,3.79014397,7.24150133,5.37866974,9.76190567,9.27928638,6.90609264,6.86043310,66.40575409,0.00000000,-0.15404506,-2.55260062,-2.39855552,74.37164307,0.00000000,-10.43048573,-11.64722919,-1.21674335,1.03758824,1.20,1.56,
0.52,6.81,0.00,0.91,111.00,165.00,15.00,4.79,92.00,10.88,0.50,10.67007542,6.94433975,9.42100430,11.88752079,9.73073483,80.50450134,0.00000000,10.87,8.35406590,8.91498566,6.83612156,6.91844130,10.66579819,11.04412842,8.72435379,11.04679394,11.75182343,9.35247326,72.48629761,0.00000000,-1.93618155,-5.84463072,-3.90844941,154.22680664,0.00000000,-11.19396400,-14.10805321,-2.91408968,4.31001997,1.24,1.56,
4.35,6.67,0.00,0.82,111.00,166.00,8.00,4.69,144.00,7.19,0.75,10.94778061,9.29024220,12.81743336,12.02817917,11.27090931,48.41975021,0.00000000,16.24,8.71537685,14.23427773,13.99325657,14.72189808,8.85463905,6.73021507,10.70462132,10.28833866,11.96358013,11.12288857,46.30857849,0.00000000,-0.45960313,-3.71572351,-3.25612044,97.70825958,0.00000000,-11.65714741,-15.60576344,-3.94861650,3.69348526,0.95,1.72,
3.92,6.70,0.00,0.74,111.00,166.00,9.00,4.60,157.00,9.35,0.75,8.66213703,4.41052341,7.83840418,4.95494699,6.46650267,21.11735725,0.00000493,14.11,3.73077059,6.38464546,6.54082823,8.98285580,8.58343983,7.46628237,3.55263162,10.50810051,4.66271544,6.70576191,22.20830917,0.00000283,0.38159332,-2.65921569,-3.04080892,100.74421692,0.00000000,5.61183739,0.17536828,-5.43646908,8.33873272,0.98,1.66,
3.48,6.99,8.00,0.64,111.00,166.00,10.00,4.74,178.00,7.53,0.79,7.16845560,5.63227463,7.45507240,7.91724825,7.04326296,20.87167740,0.00000559,15.46,-0.69143623,8.73123741,9.20994091,1.28324676,9.13420963,6.42120314,9.05875111,10.46444225,7.81331205,6.81816483,19.48720932,0.00001135,0.31825015,-2.54137683,-2.85962677,92.61128235,0.00000000,-4.33928394,-11.99839878,-7.65911484,16.77618790,1.05,1.47,
3.16,7.18,8.00,0.69,111.00,166.00,11.00,4.86,172.00,8.43,0.76,5.53997326,3.21300411,4.93019772,5.91150570,4.89867020,11.85562325,0.00060121,14.26,-3.67220902,8.26382923,8.39342117,2.23764992,4.46217442,2.67200565,8.34542847,4.93655014,5.79595470,4.59926319,10.43735123,0.00127968,-0.09566043,-2.59250379,-2.49684334,67.56513977,0.00000000,-15.25035000,-21.19703102,-5.94668102,11.90393162,1.05,1.47,
2.80,7.13,11.00,0.81,111.00,166.00,12.00,4.79,171.00,9.77,0.74,2.83645630,1.49532616,3.49354029,3.98544526,2.95269203,6.96460772,0.00845653,11.22,1.20671356,2.88689327,3.74538517,2.25199962,2.00108337,0.91473258,4.62338829,3.41530013,3.98556828,2.77844810,6.02152157,0.01432079,-0.25062627,-2.33399081,-2.08336449,44.53195953,0.00000000,1.11286938,1.91487968,0.80201030,0.34109649,1.11,1.47,
4.14,7.07,12.00,0.88,111.00,167.00,8.00,4.93,150.00,4.38,0.77,10.15257072,4.92516804,3.53976846,4.39075279,5.75206518,4.72859287,0.02992327,26.52,7.04958534,6.00730610,8.25614452,0.31334963,5.21985912,-0.45512879,10.75541019,11.43356991,4.58525038,5.90135336,4.87117386,0.02756037,-0.75409395,-4.23703623,-3.48294210,77.32591248,0.00000000,17.90351486,12.51258659,-5.39092731,2.90751314,0.89,1.64,
3.76,7.20,8.00,0.82,111.00,167.00,9.00,4.95,157.00,4.86,0.75,4.80543184,5.20112038,1.56453443,3.49396658,3.76626325,3.15359139,0.07609564,21.26,3.18785715,5.24412107,4.74288273,-2.57529616,6.13066578,1.20191419,4.88037109,6.99848413,3.63843393,3.71288729,3.00089669,0.08356066,0.49207893,-2.81709337,-3.30917215,76.98203278,0.00000000,10.83693886,8.48682499,-2.35011435,0.61443299,0.93,1.58,
3.47,7.33,8.00,0.79,111.00,167.00,10.00,5.00,158.00,4.93,0.75,5.06649065,2.97181559,1.44697118,5.46726990,3.73813677,3.44846058,0.06363508,20.18,1.67041075,5.63477564,-1.97169542,1.16577172,6.34246731,-1.67660522,4.29021788,8.98316097,5.41520071,3.31376123,2.66814256,0.10272480,0.57860649,-2.45775652,-3.03636312,66.09703827,0.00000000,2.50823092,1.52187574,-0.98635525,0.10164277,0.97,1.46,
