x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
4.89,8.23,0.00,0.79,111.00,144.00,13.00,3.00,180.00,12.20,0.64,5.85450649,4.16840458,5.35791922,5.17721319,5.13951111,32.56591034,0.00000002,8.58,6.37503862,5.79888201,4.36035776,3.32711840,4.54838991,8.80738449,3.38406277,5.02237558,5.19669247,5.19705391,33.00102615,0.00000001,2.04079175,-0.80100179,-2.84179354,88.50274658,0.00000000,3.02353907,1.82263541,-1.20090377,1.06672966,0.00,0.00,
5.31,4.98,20.00,0.75,111.00,145.00,6.00,3.45,82.00,5.44,0.61,25.47432899,21.37163353,24.22922897,26.29660606,24.34294891,191.66717529,0.00000000,16.74,26.57051277,25.00943947,23.55596924,25.10415459,17.87142563,24.06317711,22.19969940,26.22470093,26.22324562,24.06727791,184.49023438,0.00000000,1.64023447,-3.57302260,-5.21325731,273.18423462,0.00000000,22.24085236,8.44304657,-13.79780579,23.45344925,0.00,0.00,
5.03,5.12,0.00,0.69,111.00,145.00,7.00,3.22,108.00,6.58,0.61,15.38341331,10.31547260,13.45249271,11.51352501,12.66622639,65.83144379,0.00000000,14.86,16.79829407,15.79146385,12.38288403,15.30268002,6.51120472,13.98903370,13.37776279,12.12361908,11.52006435,13.07546806,69.21681213,0.00000000,1.90447879,-2.24397540,-4.14845419,224.39088440,0.00000000,16.75855446,5.66465473,-11.09390068,41.71280289,2.25,6.17,
4.88,5.46,0.00,0.70,111.00,145.00,8.00,3.07,139.00,8.64,0.71,6.97271347,4.32952738,5.75704575,3.76132989,5.20515394,14.06949615,0.00018680,13.21,6.33800459,8.31440163,3.37720704,8.74983501,4.44250536,6.88717079,6.07290554,2.87022328,3.87395906,5.65280962,16.36072350,0.00005661,2.11416841,-1.04241669,-3.15658522,151.02442932,0.00000000,6.44130659,4.90433168,-1.53697491,0.84349477,2.26,6.02,
4.91,5.97,20.00,0.72,111.00,145.00,9.00,3.05,148.00,7.46,0.68,13.89730263,8.21585464,13.65591526,10.43382072,11.55072308,49.08329391,0.00000000,15.70,11.09179306,11.80664921,11.11179543,11.97112846,12.15294456,10.66858864,10.68356991,14.75809574,10.04507256,11.57614994,47.84236145,0.00000000,2.15529108,-0.15641996,-2.31171107,80.96472931,0.00000000,15.88030338,16.74447060,0.86416686,0.20173424,2.27,5.88,
4.86,6.33,0.00,0.76,111.00,145.00,10.00,2.99,144.00,13.04,0.66,7.91649866,5.75515509,7.80918217,7.58712339,7.26698971,73.56130981,0.00000000,8.07,6.45502567,6.77595282,6.07724905,6.35510254,10.36615372,7.17622280,6.47392559,6.70631313,7.42512798,7.08302927,68.69216156,0.00000000,2.11014676,0.27427480,-1.83587193,50.27156830,0.00000000,3.93906403,1.78452337,-2.15454078,3.94385052,2.27,5.88,
4.60,6.84,0.00,0.84,111.00,145.00,11.00,2.79,144.00,14.80,0.65,3.72182822,2.67595696,3.39598751,3.44381022,3.30939579,24.40569878,0.00000092,6.38,4.07370853,4.55218458,2.73673296,0.89168519,4.19226170,3.30922866,4.34032106,1.71175039,3.38012099,3.23986745,23.22162628,0.00000168,2.06384420,0.31532604,-1.74851823,45.04910278,0.00000000,4.72795057,5.01425648,0.28630593,0.08808821,0.00,0.00,
4.48,7.40,0.00,0.82,111.00,145.00,12.00,2.72,167.00,15.71,0.67,8.81824493,6.51104784,8.31035423,7.31042147,7.73751736,126.34895325,0.00000000,6.55,8.72730350,8.38858891,7.97538042,6.18870020,7.24669600,8.88169861,8.25903320,7.27325535,7.20871449,7.78658009,124.87911987,0.00000000,1.97308874,0.07073428,-1.90235436,48.31672287,0.00000000,3.77595568,5.12952328,1.35356736,1.75351226,0.00,0.00,
4.34,7.90,0.00,0.80,111.00,145.00,13.00,2.67,177.00,12.70,0.63,6.52243996,5.22909832,6.06397867,5.51896143,5.83361959,53.23050690,0.00000000,7.61,5.20624924,6.75383949,5.54869080,3.55101895,5.80097771,9.12121582,5.35982895,6.47040701,5.51356888,5.91916370,54.34302521,0.00000000,1.75405753,-0.44262338,-2.19668078,53.34047318,0.00000000,2.18134594,0.72062320,-1.46072280,2.13445568,0.00,0.00,
4.72,4.74,21.00,0.85,111.00,146.00,6.00,3.04,72.00,9.04,0.59,14.26966381,10.96887302,13.36357784,12.11093712,12.67826271,93.23184204,0.00000000,12.50,15.00531197,8.62616920,14.00187874,6.77248144,16.34331703,15.81732750,9.97194004,14.56771088,11.83206177,12.53614044,91.45585632,0.00000000,1.68095624,-2.86659622,-4.54755259,245.97471619,0.00000000,2.63967466,-8.54720116,-11.18687534,35.53160477,0.00,0.00,
4.66,4.97,0.00,0.79,111.00,146.00,7.00,2.96,107.00,10.55,0.61,13.61225224,10.61723232,12.45823193,12.15362167,12.21033478,110.04811096,0.00000000,11.08,11.10850048,14.84253311,11.95245934,6.23923635,11.94977856,15.94234276,10.97391987,14.37298203,11.99266148,12.14056015,108.64299774,0.00000000,1.80037749,-1.16097069,-2.96134830,139.03761292,0.00000000,-6.33150434,-9.89655113,-3.56504726,10.60142994,0.00,0.00,
4.51,5.20,0.00,0.77,111.00,146.00,8.00,2.83,128.00,9.19,0.67,16.48053932,14.79577827,17.73698425,11.15588570,15.04229736,120.78224945,0.00000000,13.03,16.91239548,17.25503540,15.41841698,16.51978493,14.56073666,18.58520508,16.63357162,15.66662407,11.11693287,15.83622646,131.07293701,0.00000000,2.03110099,0.18321970,-1.84788144,53.86684418,0.00000000,6.78230762,4.85990572,-1.92240202,1.50754285,0.00,0.00,
4.43,5.72,0.00,0.79,111.00,146.00,9.00,2.72,147.00,7.94,0.68,11.14481068,10.03223610,12.20194340,10.76245689,11.03536129,66.59478760,0.00000000,12.88,10.92091179,13.06653976,10.70701694,11.97552299,8.83375072,15.57483673,6.35835409,12.17890549,10.72453785,11.13778210,67.36341095,0.00000000,2.16024399,0.96666253,-1.19358134,20.44734383,0.00000895,3.74832773,5.71656561,1.96823788,0.93086898,0.00,0.00,
4.21,6.21,0.00,0.81,111.00,146.00,10.00,2.55,149.00,12.21,0.66,10.94835663,7.35647297,9.71588135,9.25610065,9.31920242,115.06425476,0.00000000,8.27,10.50797367,11.75666428,7.89738703,7.05875540,8.82763577,12.12539673,6.21438980,10.39479637,9.14515114,9.31602478,113.72091675,0.00000000,2.06726885,1.13118064,-0.93608820,12.62500477,0.00044437,6.99402285,7.12151003,0.12748717,0.00775896,0.00,0.00,
4.04,6.57,0.00,0.86,111.00,146.00,11.00,2.44,149.00,12.57,0.65,7.57383394,5.57791519,6.54822969,6.16301727,6.46574879,71.14791870,0.00000000,7.30,6.28767014,6.14217615,6.35622740,4.17117643,7.43192768,8.77604485,5.49086428,7.65188551,6.09852266,6.48312092,70.56732178,0.00000000,1.80879653,0.87123799,-0.93755853,12.75746727,0.00041522,-5.73760891,-6.69825506,-0.96064621,0.99817622,0.00,0.00,
3.87,7.34,0.00,0.84,111.00,146.00,12.00,2.36,176.00,12.29,0.65,7.00681877,6.09456587,8.17616940,6.93185520,7.05235243,84.41461182,0.00000000,7.31,8.53546715,8.51768303,6.05458689,4.39192820,7.24772263,6.16989803,6.73429871,8.45752621,6.75875330,6.97833300,81.66836548,0.00000000,1.49430859,0.41585901,-1.07844961,14.82936287,0.00014496,4.84959459,7.76443291,2.91483831,5.70119238,0.00,0.00,
3.80,7.67,0.00,0.82,111.00,146.00,13.00,2.35,172.00,10.64,0.61,4.39879847,3.03760076,3.80932522,3.66383934,3.72739100,14.74993992,0.00013086,9.24,6.55174637,3.17458844,3.96724725,0.14594889,2.66423750,4.91424847,4.18436623,4.48007441,3.62663078,3.74170876,14.73411846,0.00013199,1.13787222,-0.20089728,-1.33876956,18.49875450,0.00002328,6.94434357,1.17152715,-5.77281666,14.42643166,0.00,0.00,
3.95,5.07,0.00,0.86,111.00,147.00,8.00,2.44,133.00,6.72,0.63,4.86645555,4.25431395,5.62974119,5.80295420,5.13836622,9.91096973,0.00169400,15.54,8.00427723,10.21727943,1.44984531,8.12992477,1.18536353,7.96548748,1.95972919,2.88184905,6.00929928,5.30613947,10.55180550,0.00120149,1.69466126,1.56764984,-0.12701137,0.21707498,0.64162868,5.33685255,15.89686775,10.56001472,23.15362930,0.00,0.00,
3.66,5.47,21.00,0.84,111.00,147.00,9.00,2.21,150.00,9.70,0.68,6.23993635,3.04814148,5.25658703,3.71303511,4.56442499,19.24680901,0.00001277,9.91,4.62793779,4.44031715,5.55942631,5.15724373,3.52324247,5.46063185,4.88984680,5.01790524,3.58291316,4.69080067,19.78740501,0.00000968,1.91456747,2.07558608,0.16101858,0.32408884,0.56960289,5.93270445,7.87699747,1.94429326,1.63631916,0.00,0.00,
3.62,5.84,0.00,0.85,111.00,147.00,10.00,2.17,150.00,11.23,0.68,9.03480530,8.43708897,10.89824581,7.92057800,9.07267952,97.21637726,0.00000000,8.76,9.81571198,11.63082314,8.88064194,7.01957798,9.37750626,11.20510578,7.78354073,9.46710014,7.75668716,9.20597363,98.50711060,0.00000000,1.91151011,2.02493978,0.11342969,0.17337535,0.67743835,15.33923817,10.47602177,-4.86321688,10.04606724,0.00,0.00,
3.50,7.42,0.00,0.89,111.00,147.00,13.00,2.18,164.00,10.58,0.56,4.95400858,2.43655944,4.03003120,4.75752735,4.04453182,17.10000610,0.00003859,9.31,6.71522236,5.17571878,3.69453406,-1.88847053,1.97768867,6.39844036,4.04782343,4.50805807,4.67725658,3.91899633,16.08945274,0.00006517,0.67179614,0.26962695,-0.40216920,1.54371262,0.21507324,0.03496096,-1.02298856,-1.05794954,0.55813181,0.00,0.00,
6.94,7.42,21.00,0.88,112.00,140.00,10.00,4.39,112.00,8.79,0.56,31.24917984,22.96644211,27.26772118,27.36945343,27.21319962,380.05062866,0.00000000,13.29,30.08697891,27.64009857,23.57808685,27.08773422,22.78665352,28.85152817,32.11238480,28.17573166,27.47431183,27.50507927,376.78320312,0.00000000,3.62411666,-1.20239758,-4.82651424,229.05676270,0.00000000,19.88193703,9.66796684,-10.21397018,43.21071243,0.00,0.00,
7.52,6.72,6.00,0.59,112.00,141.00,6.00,4.88,101.00,16.33,0.70,3.75618863,3.86605835,3.86316657,5.10845280,4.14846659,43.78122711,0.00000000,5.97,3.25245690,3.65717888,3.11548305,2.86780882,3.93991399,5.11500788,4.48411608,4.71020555,5.17070150,4.03072882,40.74957275,0.00000000,2.28702903,-3.62088370,-5.90791273,255.83285522,0.00000000,-2.29341793,-7.30008078,-5.00666237,31.28944016,2.42,6.41,
7.40,6.81,15.00,0.65,112.00,141.00,7.00,4.78,60.00,19.02,0.73,3.61976027,2.31702805,3.19261336,3.88739634,3.25419950,43.37197495,0.00000000,4.70,3.49256206,2.84154773,2.97184396,3.53779125,3.09473562,1.37861454,3.47444510,3.20694256,3.80260563,3.08592081,38.26983261,0.00000000,2.62316418,-3.56362939,-6.18679380,267.55010986,0.00000000,2.34570432,-3.29660535,-5.64230967,58.48540497,2.43,6.29,
6.95,6.86,0.00,0.78,112.00,141.00,8.00,4.45,41.00,21.23,0.68,1.12282789,1.01043272,1.77761352,1.55772829,1.36715055,9.65324974,0.00194608,4.19,2.83650494,1.24913788,0.09348338,1.88239360,1.71373177,1.39304590,1.37398303,0.31015155,1.58942854,1.38104653,9.77927017,0.00181867,2.97491312,-3.07488036,-6.04979324,270.07382202,0.00000000,1.84454870,-6.67298794,-8.51753616,109.66837311,2.42,6.16,
6.67,6.95,0.00,0.79,112.00,141.00,9.00,4.23,61.00,18.39,0.63,9.83827209,8.23153114,9.00869751,9.64800644,9.18162632,186.80110168,0.00000000,6.40,8.20549107,9.26468372,7.11505747,8.09887791,9.51409912,11.07664871,10.00953007,9.88968945,9.73013020,9.20236683,185.48504639,0.00000000,3.22234154,-2.07398105,-5.29632282,245.68214417,0.00000000,3.41217923,0.47227588,-2.93990326,11.99160480,0.00,0.00,
6.51,7.13,0.00,0.82,112.00,141.00,10.00,4.10,117.00,5.70,0.38,42.90500641,34.43938446,38.18975067,35.31080627,37.71123505,358.86978149,0.00000000,18.95,41.76703644,41.76092529,35.49234390,35.71092987,32.16093063,49.41744232,34.09695435,41.21442413,35.48929214,38.52924347,372.41867065,0.00000000,3.22246909,-0.96417874,-4.18664789,189.21859741,0.00000000,32.95794678,27.08807755,-5.86987114,7.11182737,0.00,0.00,
7.11,5.99,3.00,0.42,112.00,142.00,5.00,4.66,156.00,16.58,0.66,0.66067863,0.83491868,1.11253262,-0.09713924,0.62774765,1.00040364,0.31746648,5.98,1.15829098,1.45640266,1.29150259,1.36464155,2.14156985,-0.66622716,-0.29266328,-0.51857758,-0.21517392,0.63489401,1.01339555,0.31434735,1.60864270,-3.87884688,-5.48748970,251.61354065,0.00000000,6.71397781,2.71000624,-4.00397158,12.61404991,2.34,6.37,
6.96,6.15,9.00,0.50,112.00,142.00,6.00,4.53,133.00,17.36,0.62,2.47867203,2.31127214,1.81194282,2.52707338,2.28224015,15.91229248,0.00007142,5.45,2.37009597,3.33719492,2.98875189,0.91184175,2.16550803,3.88021231,1.99818707,-0.13543180,2.53935790,2.22618461,15.12536144,0.00010761,1.67538464,-3.69997168,-5.37535620,237.68162537,0.00000000,-1.96466529,-7.66497993,-5.70031500,41.52350235,2.34,6.37,
6.84,6.39,14.00,0.55,112.00,142.00,7.00,4.41,95.00,17.43,0.64,4.15265894,3.58664608,4.13849974,3.89680743,3.94365311,46.28096390,0.00000000,5.52,4.05273676,5.94592762,3.36084366,3.49952459,4.77218914,3.75441432,3.18425393,2.69442558,3.82904935,3.89536357,44.75086594,0.00000000,1.90935779,-3.33579183,-5.24514961,234.97593689,0.00000000,-3.89336634,-9.26370335,-5.37033749,37.83314514,2.36,6.23,
6.69,6.73,17.00,0.61,112.00,142.00,8.00,4.27,73.00,20.24,0.64,1.82770383,1.29770815,1.69354463,1.69240463,1.62784028,10.86115837,0.00101822,4.70,0.94088048,2.72072220,1.88966751,1.45269763,0.80142337,1.87813616,1.65936315,1.47221220,1.65604866,1.60629785,10.41485405,0.00129288,2.20962524,-2.68117332,-4.89079857,227.54693604,0.00000000,3.76616693,-1.58952379,-5.35569048,50.08631897,2.36,6.09,
6.42,6.91,18.00,0.62,112.00,142.00,9.00,4.06,80.00,12.83,0.62,6.02615309,3.76019120,5.32036638,4.69065523,4.94934130,39.79777527,0.00000000,7.47,4.46002293,4.83855915,3.74492455,5.88921642,4.75627232,6.54361248,4.86144924,5.93021297,4.70662642,5.07612944,40.94514084,0.00000000,2.45116162,-1.76174128,-4.21290302,199.46081543,0.00000000,-4.24115658,-9.97163677,-5.73048067,22.17584419,0.00,0.00,
