x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-7.67,-6.35,0.00,0.00,106.00,151.00,6.00,7.25,83.00,18.94,0.70,1.09975970,0.36690730,1.69927692,1.13575053,1.07542360,4.14573669,0.04201587,5.69,1.07101893,1.74543357,1.17739141,0.19667378,1.52040839,1.88161254,0.86484116,0.53776658,1.17602265,1.12899971,4.42773771,0.03562244,2.44395494,-0.60483897,-3.04879403,80.28768921,0.00000000,0.62881964,-0.31591645,-0.94473606,1.08862054,0.00,0.00,0.00830408,10.07723427,1.06166279,0.09269575,-2.26619935,0.23836049,3.63438582,0.77827775,-0.73229206,0.02831713,-0.25960764,0.14353652,0.70487516,0.01086890,11.51347256,1.64474082,0.13339515,-4.18905306,0.56945604,2.01087475,0.12476613,-2.97425127,0.26389426,-0.25487652,0.14202416,0.70636139,0.01461510,9.97828293,3.11069012,0.30322447,-5.95980024,0.92952597,5.47851086,0.66618389,-3.56520176,0.18664967,-0.08304369,0.01583479,0.89988816,0.00661778,7.04442739,2.13663244,0.37463021,-1.98920119,0.23555090,3.59071898,1.02741909,-0.32594505,0.00748435,0.05518349,0.00677717,0.93440680,0.00960707,10.54832935,5.34293032,1.35043049,-10.04895973,3.63701296,4.90763235,1.02800262,1.23662424,0.06416476,-0.10792314,0.02679473,0.87000937,0.00899073,6.29207373,4.11851311,0.57981265,-6.32228661,1.50956094,3.00350714,0.27278033,4.46282673,0.68097973,0.20220278,0.09845986,0.75375485,0.00661778,7.04442739,2.13663244,0.37463021,-1.98920119,0.23555090,3.59071898,1.02741909,-0.32594505,0.00748435,0.05518349,0.00677717,0.93440680,0.00960707,10.54832935,5.34293032,1.35043049,-10.04895973,3.63701296,4.90763235,1.02800262,1.23662424,0.06416476,-0.10792314,0.02679473,0.87000937,0.00899073,6.29207373,4.11851311,0.57981265,-6.32228661,1.50956094,3.00350714,0.27278033,4.46282673,0.68097973,0.20220278,0.09845986,0.75375485,
-7.72,-6.49,0.00,0.00,106.00,151.00,7.00,7.37,104.00,17.47,0.71,2.54929662,2.80513310,3.23476982,2.24765754,2.70921421,26.18796921,0.00000037,5.70,4.15446901,3.98124266,2.96917939,1.20106137,2.10206699,4.35745192,2.10529876,2.60058188,2.31911016,2.86274147,28.70473862,0.00000011,2.48414564,-0.08403655,-2.56818223,69.43053436,0.00000000,1.05845249,-0.39854011,-1.45699263,3.02860641,0.00,0.00,0.00440997,2.81634378,6.26843166,3.20234251,3.36003971,0.51927346,0.55227822,0.01780902,-5.98335314,1.87410617,2.12489748,9.52882004,0.00208155,0.00529946,2.71860123,7.70681286,2.90903020,9.48914146,2.90216208,0.80303448,0.01978253,-6.20568037,1.14122319,2.17991638,10.32002449,0.00136035,0.00948051,4.18694496,10.37637901,3.36447453,10.83640671,3.06433392,6.10268641,0.82429683,-3.75001502,0.20586799,2.04037070,9.51859570,0.00209306,0.00311818,1.54744685,6.20770979,3.12888885,1.21024776,0.08624139,0.51779622,0.02110844,-0.71878886,0.03603595,2.31493187,11.86072731,0.00059843,0.00532595,3.19822741,9.93445873,4.60585546,1.50725901,0.08076746,1.99603653,0.16780642,-0.07716904,0.00029306,2.14404655,10.41941261,0.00128982,0.00574842,2.57111192,14.55360317,7.23735189,4.94599676,0.92349422,5.03806162,0.76718611,-1.56229913,0.08341921,2.26498127,12.33951378,0.00046442,0.00311818,1.54744685,6.20770979,3.12888885,1.21024776,0.08624139,0.51779622,0.02110844,-0.71878886,0.03603595,2.31493187,11.86072731,0.00059843,0.00532595,3.19822741,9.93445873,4.60585546,1.50725901,0.08076746,1.99603653,0.16780642,-0.07716904,0.00029306,2.14404655,10.41941261,0.00128982,0.00574842,2.57111192,14.55360317,7.23735189,4.94599676,0.92349422,5.03806162,0.76718611,-1.56229913,0.08341921,2.26498127,12.33951378,0.00046442,
-7.65,-6.67,0.00,0.00,106.00,151.00,8.00,7.48,108.00,16.12,0.69,2.24927306,1.28904223,3.41744995,2.81763506,2.44335008,17.73062325,0.00002786,6.25,3.31931734,3.75521564,0.86749077,-0.70368642,3.56115365,2.41147399,2.71552253,3.15596247,2.87212300,2.43695760,17.31505966,0.00003455,2.65926313,0.41030365,-2.24895954,62.15882111,0.00000000,2.78625178,0.15943155,-2.62682033,6.81411505,0.00,0.00,0.01571358,30.51489067,-3.10163140,0.66911864,-0.25629500,0.00259968,-1.33377457,0.08868922,-7.74558020,2.68017411,-0.15958497,0.04589442,0.83041395,0.02019457,33.77332306,-6.19193363,1.60654116,3.53905153,0.34541389,-1.91269469,0.09602084,-8.34681988,1.76624107,-0.20901200,0.08125613,0.77566463,0.02795924,31.06183052,-6.47798920,1.11853755,5.78020477,0.74371487,5.14455986,0.49966303,-8.16470432,0.83247018,0.03139408,0.00190980,0.96515178,0.01114223,16.80364418,-1.67468560,0.19369482,6.33679390,2.01143074,1.24637508,0.10413700,-0.91222894,0.04939069,0.69083661,0.89835513,0.34346494,0.01669336,27.02511215,1.62025654,0.10536558,3.65391326,0.40805218,6.56549120,1.56122553,1.60165834,0.09135045,0.29248875,0.16677003,0.68309081,0.02018031,27.05013657,2.38754869,0.16632701,3.06117654,0.30202013,6.91688967,1.23449600,-10.26242161,3.07273078,0.41291246,0.35013041,0.55418054,0.01114223,16.80364418,-1.67468560,0.19369482,6.33679390,2.01143074,1.24637508,0.10413700,-0.91222894,0.04939069,0.69083661,0.89835513,0.34346494,0.01669336,27.02511215,1.62025654,0.10536558,3.65391326,0.40805218,6.56549120,1.56122553,1.60165834,0.09135045,0.29248875,0.16677003,0.68309081,0.02018031,27.05013657,2.38754869,0.16632701,3.06117654,0.30202013,6.91688967,1.23449600,-10.26242161,3.07273078,0.41291246,0.35013041,0.55418054,
-7.53,-7.14,0.00,0.00,106.00,151.00,9.00,7.79,115.00,17.15,0.67,0.91144079,1.36896181,1.73756289,1.11454630,1.28312790,8.10444260,0.00451059,4.85,2.87219477,1.85938299,0.56994218,0.15861055,1.34681118,1.79355872,1.12767565,1.10146868,1.14048648,1.32868457,8.48613358,0.00366274,2.69611311,0.60669416,-2.08941889,56.89777374,0.00000000,3.38337278,1.15702415,-2.22634864,6.40422964,0.00,0.00,0.01000669,20.27319336,-2.30918241,0.60755122,0.79947132,0.04111495,-1.95806122,0.31303057,-6.28150702,2.88779306,-0.37733501,0.42007688,0.51705580,0.01075371,15.54721928,-3.29507685,0.73856568,2.70654154,0.32790717,-1.65852392,0.11707477,-8.26512051,2.81150651,-0.11691631,0.04125337,0.83909328,0.01676035,18.14630508,-5.49561691,1.30874717,1.47976899,0.07925364,-2.75561500,0.23302203,-12.50598431,3.17504787,-0.14432478,0.06601746,0.79728195,0.00957173,20.54863930,-2.94314623,0.99117303,0.22127415,0.00410866,-1.26782882,0.17864452,-7.85987711,6.07843304,-0.29602683,0.27330804,0.60124358,0.01177168,21.97635269,-0.59732252,0.02341365,4.77715445,1.14059126,-1.35428977,0.10857670,-5.22636795,1.59105682,-0.25866973,0.21327861,0.64431578,0.01204797,15.68404388,0.65838677,0.02050522,4.56989861,1.09478283,-1.58275092,0.10514032,-0.02754569,0.00000000,0.08135487,0.02205741,0.88196609,0.00957173,20.54863930,-2.94314623,0.99117303,0.22127415,0.00410866,-1.26782882,0.17864452,-7.85987711,6.07843304,-0.29602683,0.27330804,0.60124358,0.01177168,21.97635269,-0.59732252,0.02341365,4.77715445,1.14059126,-1.35428977,0.10857670,-5.22636795,1.59105682,-0.25866973,0.21327861,0.64431578,0.01204797,15.68404388,0.65838677,0.02050522,4.56989861,1.09478283,-1.58275092,0.10514032,-0.02754569,0.00000000,0.08135487,0.02205741,0.88196609,
-7.42,-7.57,0.00,0.00,106.00,151.00,10.00,8.09,105.00,19.58,0.68,1.10382581,2.13298464,0.31044573,0.30965453,0.96422768,4.86616659,0.02762651,4.71,0.00359462,1.61543059,2.16965580,2.02288032,0.18179281,0.04701158,1.41947782,1.72507179,0.26847517,1.04932642,5.59378004,0.01822510,2.56717277,0.47870350,-2.08846927,54.94345856,0.00000000,4.73121548,2.22264194,-2.50857329,8.03098202,0.00,0.00,0.00854801,15.66456890,-3.95287657,1.88522232,0.66064507,0.02974658,-1.53313053,0.20319606,2.04733920,0.32487085,-0.52025807,0.84565294,0.35801919,0.01000290,14.31543159,-4.50104570,1.46652532,4.36192894,0.90630794,-1.51509011,0.10393997,2.98697782,0.39077264,-0.40640184,0.53011119,0.46674010,0.01478919,15.02583027,-5.32557392,1.30701709,6.23048401,1.49391997,-1.05308616,0.03614673,4.54177999,0.44531727,-0.37064531,0.46321687,0.49629075,0.00795068,14.96455002,-6.03436089,4.39761877,0.51313645,0.02307096,-1.52814448,0.27381581,1.27745211,0.16947611,-0.36570337,0.44025627,0.50716028,0.01128413,21.32785797,-3.69706845,0.94761264,0.26312834,0.00365706,-4.41371107,1.21867013,-0.57555872,0.02037502,-0.55039394,1.02005720,0.31276342,0.01335338,20.65757751,-3.93481445,0.78769696,5.80043840,1.89115584,0.24110866,0.00262770,-0.11810211,0.00078831,-0.41339055,0.61207896,0.43420169,0.00795068,14.96455002,-6.03436089,4.39761877,0.51313645,0.02307096,-1.52814448,0.27381581,1.27745211,0.16947611,-0.36570337,0.44025627,0.50716028,0.01128413,21.32785797,-3.69706845,0.94761264,0.26312834,0.00365706,-4.41371107,1.21867013,-0.57555872,0.02037502,-0.55039394,1.02005720,0.31276342,0.01335338,20.65757751,-3.93481445,0.78769696,5.80043840,1.89115584,0.24110866,0.00262770,-0.11810211,0.00078831,-0.41339055,0.61207896,0.43420169,
-7.21,-5.71,20.00,0.00,106.00,152.00,6.00,6.70,82.00,17.30,0.68,3.19507432,3.91542435,2.10278058,2.42299342,2.90906811,29.14190674,0.00000008,5.80,2.44104671,2.98573756,2.05578971,2.19029427,2.59491110,3.77828765,4.66003323,2.94414902,2.34513617,2.88548779,27.79475212,0.00000017,2.23013473,-0.70605600,-2.93619084,81.54664612,0.00000000,5.06568718,0.56488043,-4.50080681,18.84952927,0.00,0.00,0.00728066,7.45682573,-6.67034006,3.52249455,7.39935303,2.44638062,2.14953947,0.26205733,2.20300055,0.24680622,1.53822505,4.85070705,0.02787513,0.00798350,5.96201944,-5.45484495,1.40826714,10.65707397,3.53723168,3.37354660,0.33706290,-1.00101769,0.02870310,1.77153099,6.58594322,0.01043148,0.01187855,6.32857513,-6.73861361,1.36620486,11.15725231,3.12769747,1.15022790,0.02819432,-11.45464993,1.84942257,1.84035444,7.45589447,0.00644033,0.00862768,11.55873871,-3.85344625,1.17634916,1.31810582,0.09984490,2.78035212,0.59468871,-1.82618082,0.22722536,1.49134660,4.80279541,0.02865652,0.00708417,5.47256565,-0.62188554,0.01745960,7.71864367,2.04742193,4.91498041,0.98380333,-3.82739735,0.58671075,1.97642088,8.56308556,0.00351244,0.00997529,7.47202444,-3.72463822,0.45742455,8.72209072,2.77151465,2.87292290,0.24071988,-2.43959880,0.19626619,1.87162483,8.13139248,0.00444510,0.00862768,11.55873871,-3.85344625,1.17634916,1.31810582,0.09984490,2.78035212,0.59468871,-1.82618082,0.22722536,1.49134660,4.80279541,0.02865652,0.00708417,5.47256565,-0.62188554,0.01745960,7.71864367,2.04742193,4.91498041,0.98380333,-3.82739735,0.58671075,1.97642088,8.56308556,0.00351244,0.00997529,7.47202444,-3.72463822,0.45742455,8.72209072,2.77151465,2.87292290,0.24071988,-2.43959880,0.19626619,1.87162483,8.13139248,0.00444510,
-7.24,-6.00,0.00,0.00,106.00,152.00,7.00,6.91,101.00,20.11,0.68,1.67874098,2.24781775,1.87216938,1.22114837,1.75496912,16.08129883,0.00006543,4.71,1.54057753,2.42209673,2.89735341,1.05113041,1.14156342,1.75255585,2.14890814,2.67627239,1.23205924,1.87173939,17.83065987,0.00002647,2.22696161,-0.28222126,-2.50918293,73.35846710,0.00000000,0.38372818,-0.99582225,-1.37955046,2.57076478,0.00,0.00,0.01149146,28.59525108,-5.08807087,3.15497065,0.86246389,0.05115790,-5.05146837,2.22790909,-2.99343348,0.70140636,-0.20812578,0.13674226,0.71162404,0.01421086,29.16028023,-4.35757160,1.38727129,1.06257975,0.05428948,-7.10786724,2.30992985,-3.93129301,0.68317181,-0.10886185,0.03844045,0.84460341,0.01984732,27.20490646,-5.39283419,1.34730852,0.77544850,0.02323548,-6.32810354,1.31394029,-2.97446561,0.19199845,0.04440712,0.00663871,0.93507882,0.00965666,22.31457710,-5.18397093,3.28069162,4.15506077,1.52900219,-1.76844370,0.37076548,-5.54521084,3.22800064,0.15615097,0.08118440,0.77576101,0.01193954,23.88632393,-3.66453505,0.93133509,-1.58486462,0.13266212,-1.02435005,0.06567777,-3.81771016,0.89701545,0.15158807,0.07743705,0.78086191,0.01233786,17.48012543,-6.13557053,1.89842069,4.04153109,0.91005421,-1.34516394,0.08074322,-2.95962572,0.44183037,0.45509619,0.73528421,0.39139267,0.00965666,22.31457710,-5.18397093,3.28069162,4.15506077,1.52900219,-1.76844370,0.37076548,-5.54521084,3.22800064,0.15615097,0.08118440,0.77576101,0.01193954,23.88632393,-3.66453505,0.93133509,-1.58486462,0.13266212,-1.02435005,0.06567777,-3.81771016,0.89701545,0.15158807,0.07743705,0.78086191,0.01233786,17.48012543,-6.13557053,1.89842069,4.04153109,0.91005421,-1.34516394,0.08074322,-2.95962572,0.44183037,0.45509619,0.73528421,0.39139267,
-7.08,-6.16,19.00,0.00,106.00,152.00,8.00,6.98,107.00,19.48,0.68,3.06823659,1.97085094,1.23479986,1.35177255,1.90641499,15.58688068,0.00008460,5.20,1.04875457,2.02628446,3.38494658,1.51687598,1.72510421,1.15411079,3.37310815,2.39325285,1.31872237,1.99146879,16.49618721,0.00005278,2.41951466,0.14321120,-2.27630329,67.62689972,0.00000000,1.26950288,-2.14748073,-3.41698360,15.54892349,0.00,0.00,0.01183066,24.88797379,-4.46631050,1.99620855,3.55015755,0.71184748,-4.96225452,1.76537597,1.00974607,0.06553083,-0.12258232,0.03891567,0.84365815,0.01437564,24.50634956,-7.06833506,2.99762082,5.54009962,1.21184850,-6.35740995,1.51754332,0.77736378,0.02193293,-0.05595025,0.00834171,0.92724736,0.02138181,25.94465637,-7.13767672,1.93941450,3.87034559,0.47624037,-7.41167068,1.48111832,-4.53994322,0.36757001,0.04428667,0.00545505,0.94113872,0.01431914,40.75255585,-4.94690132,2.48140144,-1.81768000,0.24307190,-5.06746626,2.52851582,-0.35180381,0.01085012,-0.42043063,0.48861966,0.48471533,0.01623021,36.70385742,-4.52621984,1.18152332,-2.15110373,0.20317392,-7.13570786,2.64966297,-5.10707808,1.33486342,-0.26543787,0.19737929,0.65694608,0.02193096,46.69617844,-1.32934487,0.07538686,1.40258205,0.09271043,-9.57957268,3.46104240,-1.86614525,0.14849818,-0.30784965,0.28444409,0.59392823,0.01431914,40.75255585,-4.94690132,2.48140144,-1.81768000,0.24307190,-5.06746626,2.52851582,-0.35180381,0.01085012,-0.42043063,0.48861966,0.48471533,0.01623021,36.70385742,-4.52621984,1.18152332,-2.15110373,0.20317392,-7.13570786,2.64966297,-5.10707808,1.33486342,-0.26543787,0.19737929,0.65694608,0.02193096,46.69617844,-1.32934487,0.07538686,1.40258205,0.09271043,-9.57957268,3.46104240,-1.86614525,0.14849818,-0.30784965,0.28444409,0.59392823,
-6.82,-6.57,19.00,0.00,106.00,152.00,9.00,7.22,110.00,19.45,0.66,1.46982682,0.99518245,1.07355881,0.56016785,1.02468395,4.37968063,0.03663406,5.27,0.61196518,0.00613957,1.63705373,1.23649025,2.33611441,1.56011367,1.57466769,0.31595054,0.52444845,1.08812678,4.81939507,0.02838325,2.47583246,0.26309571,-2.21273685,63.16910553,0.00000000,2.69525623,0.46608004,-2.22917628,6.93805075,0.00,0.00,0.00610918,6.31531477,-1.16138959,0.12848304,0.09804425,0.00054761,-6.93576050,3.28196478,3.88617849,0.92381841,0.00933342,0.00020535,0.98856959,0.00768633,6.66169262,-2.32539439,0.30845791,2.35974598,0.20903477,-7.62025023,2.07325292,2.76785040,0.26442179,0.00009126,0.00000000,1.00000000,0.01053239,5.98006582,-1.43715155,0.07472867,1.04885733,0.03327335,-5.68509579,0.82781088,-0.21621488,0.00081820,0.13364896,0.04725088,0.82796475,0.00510932,4.85970879,0.57814395,0.03171510,-6.15453434,2.60970974,-4.17953253,1.61099088,1.25411761,0.12842911,0.21456724,0.11915330,0.73003128,0.00746127,7.31283808,1.11474049,0.06753506,-5.01699257,1.04191089,-5.64427376,1.56286633,-1.01296639,0.04950750,0.06846915,0.01235980,0.91150141,0.01332203,16.17865372,2.01968288,0.16327734,-4.78498316,1.01267791,-6.76531982,1.62078083,-4.90625668,0.96388078,-0.30409095,0.26059586,0.60983006,0.00510932,4.85970879,0.57814395,0.03171510,-6.15453434,2.60970974,-4.17953253,1.61099088,1.25411761,0.12842911,0.21456724,0.11915330,0.73003128,0.00746127,7.31283808,1.11474049,0.06753506,-5.01699257,1.04191089,-5.64427376,1.56286633,-1.01296639,0.04950750,0.06846915,0.01235980,0.91150141,0.01332203,16.17865372,2.01968288,0.16327734,-4.78498316,1.01267791,-6.76531982,1.62078083,-4.90625668,0.96388078,-0.30409095,0.26059586,0.60983006,
-6.71,-7.14,0.00,0.00,106.00,152.00,10.00,7.63,103.00,19.23,0.66,2.00129986,2.87517381,2.52754927,2.81092477,2.55373693,20.71971703,0.00000600,6.04,2.08497810,2.73441076,0.58595884,1.19445324,2.81452465,2.79757285,2.88283062,4.17943287,2.79591393,2.44977856,18.66436577,0.00001723,2.34051442,0.04393559,-2.29657865,60.94579697,0.00000000,5.55800629,1.67748439,-3.88052201,15.09954071,0.00,0.00,0.02129675,61.84001541,-0.85617250,0.05625981,-7.93038607,2.72374725,-6.24383163,2.14327836,-9.57371330,4.51755285,-0.86550391,1.48845816,0.22275957,0.02577475,60.25477219,-2.56880069,0.30283919,-8.42068958,2.14132500,-9.85304928,2.78814483,-14.11198997,5.52942801,-0.68352604,0.95064890,0.32980317,0.03496400,52.80562592,-2.48348689,0.17876284,-12.61386204,3.85006642,-4.10131550,0.34517837,-10.34591103,1.45304906,-0.32468659,0.22345355,0.63652991,0.01909228,54.44179535,-1.77448273,0.23989148,-3.31367254,0.60695171,-7.51928997,4.18332672,-5.95596552,2.32416773,-0.50296718,0.52541924,0.46871816,0.02320424,56.97042847,3.15328479,0.43551353,-5.98764658,1.19554460,-10.73697853,4.55545616,-2.71271563,0.28601545,-0.42408776,0.38260067,0.53636342,0.02603137,48.75552750,1.22505665,0.04743570,-5.09615469,0.90660948,-4.34296799,0.52723265,-3.93531704,0.48947990,-0.06641813,0.00979177,0.92119622,0.01909228,54.44179535,-1.77448273,0.23989148,-3.31367254,0.60695171,-7.51928997,4.18332672,-5.95596552,2.32416773,-0.50296718,0.52541924,0.46871816,0.02320424,56.97042847,3.15328479,0.43551353,-5.98764658,1.19554460,-10.73697853,4.55545616,-2.71271563,0.28601545,-0.42408776,0.38260067,0.53636342,0.02603137,48.75552750,1.22505665,0.04743570,-5.09615469,0.90660948,-4.34296799,0.52723265,-3.93531704,0.48947990,-0.06641813,0.00979177,0.92119622,
