x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
9.29,2.34,0.00,0.45,97.00,163.00,14.00,4.26,150.00,17.10,0.51,3.72353792,2.04077983,3.07685709,3.12679815,2.99199319,25.36816025,0.00000057,6.23,1.97265613,2.38818073,0.40737617,3.33669019,1.85315681,3.91729212,4.57193518,5.35053396,3.17873883,2.99439836,25.12914467,0.00000064,-1.08125389,-3.18758869,-2.10633492,126.24496460,0.00000000,-7.04341602,-9.73647404,-2.69305801,9.93152714,0.00,0.00,
9.28,2.70,0.00,0.56,97.00,163.00,15.00,4.23,150.00,15.35,0.52,3.28055096,1.59463835,2.29384995,2.29471493,2.36593866,13.06429863,0.00031675,6.86,0.21396263,3.11234117,2.74784017,1.65055144,1.39234388,4.00264311,2.71237421,2.77442527,2.30870867,2.32158613,12.26378632,0.00048340,-0.90286064,-3.34355354,-2.44069290,141.55853271,0.00000000,-5.92198038,-7.84552050,-1.92354023,4.87563229,0.00,0.00,
9.60,1.74,0.00,0.38,97.00,164.00,13.00,4.48,153.00,17.68,0.54,2.12741542,0.23002656,2.11451960,2.52887368,1.75020874,6.41353559,0.01148508,7.25,1.89737535,1.37593210,2.72495580,1.31490231,-0.28820357,0.46710768,1.84561169,2.75342464,2.55707502,1.62594807,5.37778378,0.02060682,-0.20062363,-2.19547057,-1.99484694,112.10901642,0.00000000,0.31264564,-0.87805003,-1.19069576,1.85107446,0.00,0.00,
9.62,1.99,0.00,0.58,97.00,164.00,14.00,4.47,141.00,19.70,0.57,0.63629651,0.41542056,0.51454133,2.32179809,0.97201413,3.06388068,0.08037239,5.82,1.85872841,0.33216029,-1.27698278,-0.27508429,0.33090648,0.53409004,0.74818289,1.61941814,2.23307204,0.67759854,1.45971978,0.22727633,-0.60430449,-2.96028423,-2.35597968,123.15582275,0.00000000,-3.35538054,-4.21495533,-0.85957491,1.17435133,0.00,0.00,
9.56,2.40,1.00,0.70,97.00,164.00,15.00,4.39,139.00,16.66,0.61,8.03153801,6.57140684,6.59618711,6.80479860,7.00098276,106.32805634,0.00000000,7.12,8.76236248,6.50640821,4.61034489,7.01926470,6.43034983,7.46761417,7.42480612,7.78537321,6.69339418,6.95969105,102.63449860,0.00000000,-0.35879219,-3.14173222,-2.78294015,137.52310181,0.00000000,-4.48739767,-7.54413795,-3.05674052,10.93068981,0.00,0.00,
9.99,1.34,0.00,0.44,97.00,165.00,13.00,4.73,141.00,13.70,0.61,0.31535488,2.66444111,-0.23576611,0.01708279,0.69027817,0.85571843,0.35517406,7.82,0.41384825,0.21318777,1.40689933,1.92004883,1.56894374,0.16359711,1.56204152,0.62131095,0.06307974,0.88055825,1.34043121,0.24724985,0.43824199,-1.79834032,-2.23658228,106.77701569,0.00000000,-3.83596015,-5.32285786,-1.48689759,1.62698436,0.00,0.00,
10.09,1.65,0.00,0.67,97.00,165.00,14.00,4.74,122.00,12.35,0.66,7.00863314,4.97857904,5.27424526,5.54132509,5.70069551,54.17336273,0.00000000,8.12,4.92142439,5.69689083,5.55203676,5.27475309,6.24778128,5.47915983,6.86241913,6.12434435,5.60045528,5.74527836,53.23727798,0.00000000,0.08150551,-2.51665974,-2.59816504,114.21118927,0.00000000,-7.64662170,-9.69285679,-2.04623532,2.70718050,0.00,0.00,
10.03,2.03,3.00,0.78,97.00,165.00,15.00,4.66,115.00,6.35,0.68,16.77867126,9.61766529,15.18114471,8.68299675,12.56511974,28.85194778,0.00000010,24.52,12.03586292,2.26291895,19.06046867,13.08257866,7.92089891,19.58891106,20.42629051,18.21585083,9.20502281,13.51966763,32.97042084,0.00000001,0.28320298,-2.67682624,-2.96002936,121.17866516,0.00000000,-21.38812065,-31.19256401,-9.80444431,2.95093799,0.00,0.00,
2.07,8.78,13.00,0.85,97.00,173.00,13.00,3.30,130.00,9.27,0.67,-3.42310572,-2.42201543,-2.67213845,0.38195726,-2.03382564,4.82008553,0.02837067,9.71,-1.71319950,1.47613704,-5.58885479,-3.19376397,-2.16130924,-1.72389281,-9.40893459,-3.30786300,-0.10103659,-2.85522175,9.56266308,0.00204390,1.14961815,-3.20707393,-4.35669184,229.72883606,0.00000000,4.91660213,10.81396103,5.89735937,17.31396103,2.70,5.12,
1.72,9.12,18.00,0.76,97.00,174.00,13.00,3.47,139.00,7.51,0.67,6.62489319,3.06118703,6.18930721,5.43403053,5.32735443,25.67270279,0.00000049,11.02,4.27081585,2.91584563,4.93640661,3.52405095,0.28251940,10.40053654,8.97345543,6.65680504,5.52008915,5.27033854,24.90972710,0.00000071,1.76122224,-3.65847278,-5.41969490,231.92469788,0.00000000,20.62947083,25.14475250,4.51528263,6.42122936,0.00,0.00,
1.05,9.70,17.00,0.80,97.00,175.00,13.00,3.80,130.00,3.33,0.67,-4.14199018,2.85738015,-9.43639278,0.00059598,-2.68010163,0.91617876,0.33872331,29.35,-9.77752781,1.38089311,-7.06782484,1.47424173,1.44302440,-6.09018183,-10.63938904,-1.23684728,-0.40368941,-3.43182039,1.45615280,0.22784459,0.67825615,-6.10529613,-6.78355217,266.01660156,0.00000000,-7.96764088,-7.58905840,0.37858248,0.00702097,0.00,0.00,
8.45,2.47,0.00,0.16,98.00,161.00,14.00,3.84,169.00,13.32,0.62,0.44966739,-1.75012112,-0.05847035,-1.79029071,-0.78730369,0.94705474,0.33071732,8.48,-0.36067030,-2.41413474,-0.15614350,0.49181935,-0.32259792,1.27266526,0.57874221,-2.31881237,-1.65093672,-0.54168761,0.43623134,0.50910768,-0.73622918,-2.63781762,-1.90158844,126.26832581,0.00000000,-5.86438370,-6.76026917,-0.89588541,0.55528146,0.00,0.00,
8.69,2.76,0.00,0.28,98.00,161.00,15.00,3.94,164.00,13.10,0.62,0.63116997,0.34583828,0.02005629,-0.67946512,0.07939985,0.01151329,0.91457358,7.78,-0.24448134,0.13292143,0.43884408,-0.11283203,1.16833758,0.61502999,2.65566587,-1.32233298,-0.54103976,0.30970255,0.17045154,0.67980428,-0.40289152,-2.22719407,-1.82430243,115.27874756,0.00000000,11.48867798,9.22500992,-2.26366806,3.52785373,0.00,0.00,
8.73,1.94,0.00,0.21,98.00,162.00,13.00,4.03,169.00,16.56,0.64,-0.02762158,0.49001297,0.54216665,-0.12638776,0.21954258,0.11630627,0.73315094,6.75,1.40408945,-0.24033603,-1.32700217,-0.04760433,1.53382432,0.73190963,0.63901842,0.08796644,-0.13705239,0.29357427,0.20293030,0.65246903,-0.85982066,-2.85661292,-1.99679220,144.22596741,0.00000000,-6.14506340,-9.32991219,-3.18484831,9.05684662,0.00,0.00,
8.58,2.29,0.00,0.36,98.00,162.00,14.00,3.92,165.00,16.50,0.61,3.46122694,3.19798970,3.29404068,1.71152329,2.91619515,19.65153694,0.00001037,6.90,5.18825531,1.67830873,1.56303394,4.61557579,3.25514030,3.42995763,2.40856457,4.23161983,1.63292956,3.10837579,21.95163536,0.00000321,-1.14412963,-3.21942973,-2.07529998,134.83201599,0.00000000,-2.61584330,-3.92422199,-1.30837858,2.20703244,0.00,0.00,
8.67,2.71,0.00,0.48,98.00,162.00,15.00,3.93,160.00,16.88,0.63,4.22044086,4.38370657,3.70960975,2.61586571,3.73240566,36.82339478,0.00000000,6.45,3.14996624,5.51931953,3.47912359,3.30154228,4.11154652,4.90336323,3.47838378,4.15323782,2.52521729,3.84300876,38.06040573,0.00000000,-0.92200458,-3.08750963,-2.16550517,136.28979492,0.00000000,-2.52040005,-4.37593508,-1.85553503,4.92212772,0.00,0.00,
8.85,1.75,0.00,0.34,98.00,163.00,13.00,4.11,159.00,20.63,0.66,2.41117358,0.52709800,1.98725772,1.49059725,1.60403168,9.97768688,0.00163443,5.32,1.67749107,2.67374873,2.40796185,2.18875837,0.22770566,1.00652409,2.02411866,1.00625038,1.52405906,1.63576460,10.05755615,0.00156604,-0.65274781,-2.74334693,-2.09059906,141.30229187,0.00000000,-4.07144356,-5.72101641,-1.64957261,4.66860962,0.00,0.00,
8.77,2.01,0.00,0.53,98.00,163.00,14.00,4.04,146.00,17.94,0.63,0.87022388,1.35305631,1.31920731,-0.69060355,0.71297097,1.58476400,0.20838441,5.94,1.78775108,-0.89633751,1.07023048,1.01402819,-0.05834734,2.44755745,2.56793499,1.79079926,-0.65130997,1.00702608,3.10977554,0.07814613,-1.02972591,-3.33943558,-2.30970979,142.21467590,0.00000000,-3.62796736,-6.84353495,-3.21556783,16.90974808,0.00,0.00,
8.67,2.53,0.00,0.63,98.00,163.00,15.00,3.95,152.00,17.23,0.63,2.42865062,2.34842300,1.74651599,1.07118356,1.89869332,9.02688599,0.00273004,6.63,0.45969754,0.40146014,1.35362196,1.15692532,2.43440843,4.60012150,1.19672155,4.97790432,1.00007856,1.95148432,9.48227310,0.00213448,-0.76540482,-3.27522564,-2.50982094,148.34091187,0.00000000,-6.26202440,-9.46641541,-3.20439124,12.07543755,0.00,0.00,
8.51,2.81,0.00,0.68,98.00,163.00,16.00,3.84,146.00,21.19,0.69,1.16203845,0.08946791,0.68386614,-0.37386867,0.39037597,0.66178519,0.41613382,5.03,0.52575469,-0.64499253,0.86105788,0.62616867,-0.83644992,1.65713084,1.36357629,1.55160046,-0.35432369,0.52719700,1.18160522,0.27730604,-0.11822909,-2.62144256,-2.50321364,149.70770264,0.00000000,-2.75925493,-4.38497305,-1.62571812,4.84422302,0.00,0.00,
9.20,1.00,0.00,0.17,98.00,164.00,12.00,4.38,152.00,17.46,0.73,2.01649308,1.81681478,1.37299001,1.79219139,1.74962234,8.88284588,0.00295181,6.15,1.83902681,2.15370679,2.96073747,1.46322203,0.90373778,1.54078186,2.24253368,0.69186926,1.79017079,1.73002231,8.46595287,0.00370323,0.42337403,-1.61120427,-2.03457832,123.33052826,0.00000000,6.69307137,3.64158368,-3.05148768,8.97725105,0.00,0.00,
9.17,1.36,0.00,0.43,98.00,164.00,13.00,4.31,156.00,21.02,0.64,2.41720152,2.28407001,2.18596148,1.67183304,2.13976645,16.31209946,0.00005804,5.55,3.04933715,2.81043267,3.16755962,2.64003921,1.48283064,1.89158607,0.31028107,2.27964950,1.54339433,2.12843728,15.83032990,0.00007457,-0.14619349,-2.43332005,-2.28712654,132.94256592,0.00000000,2.56722569,-0.36911023,-2.93633580,14.47908878,0.00,0.00,
9.10,1.59,0.00,0.63,98.00,164.00,14.00,4.25,140.00,19.38,0.66,1.09228492,2.12810516,0.78388011,2.64331365,1.66189587,9.78098869,0.00181681,5.57,0.95412588,2.74506855,0.63884425,1.88719690,0.66971236,1.78257513,-0.02536781,1.25272882,2.51015663,1.37806952,6.55025053,0.01064130,-0.50224590,-3.05176401,-2.54951811,134.58296204,0.00000000,1.04257381,-0.62962723,-1.67220104,4.78134489,0.00,0.00,
8.99,2.13,0.00,0.74,98.00,164.00,15.00,4.14,138.00,13.04,0.70,9.49376392,5.98220921,7.94928265,9.97723484,8.35062218,118.72187805,0.00000000,8.03,8.88730049,7.82449293,4.17803240,7.07162333,6.11207438,8.57819080,7.34257650,11.32878780,9.79139805,7.89370728,104.02613068,0.00000000,-0.15864082,-2.92680955,-2.76816869,137.43234253,0.00000000,6.83358812,3.38776803,-3.44581985,8.98163891,0.00,0.00,
8.65,2.80,0.00,0.79,98.00,164.00,16.00,3.92,137.00,11.84,0.69,13.42814541,11.15334797,16.97601700,16.59432220,14.53795815,237.24758911,0.00000000,9.89,12.68768597,17.57259178,11.14452648,14.92948437,12.27030849,11.23393250,15.22473717,17.20514297,16.77852821,14.32421017,222.79679871,0.00000000,0.54861242,-2.21994042,-2.76855302,139.13899231,0.00000000,-2.94839525,-12.78397179,-9.83557701,64.99039459,0.00,0.00,
9.61,0.52,0.00,0.25,98.00,165.00,12.00,4.65,137.00,13.93,0.69,6.15123940,3.52496219,6.52033043,6.56710958,5.69091034,69.76313782,0.00000000,7.14,5.32959700,5.09469891,6.45650578,5.73977423,4.20232248,5.15418482,5.47407722,6.00715923,6.65006065,5.56203032,63.94364166,0.00000000,0.87494504,-1.38078105,-2.25572610,118.42752075,0.00000000,0.22373424,-3.28519368,-3.50892806,7.68346119,0.00,0.00,
9.55,0.91,0.00,0.50,98.00,165.00,13.00,4.57,134.00,15.78,0.68,3.80237865,3.25037694,2.05527878,2.67589521,2.94598246,21.20662117,0.00000468,6.71,1.13890088,1.95321023,3.88371253,2.13826108,3.75190520,4.87082481,3.40836096,2.75965524,2.70510626,2.95370293,20.79224014,0.00000579,0.44221559,-2.09009171,-2.53230739,126.90024567,0.00000000,-1.07408917,-7.21090412,-6.13681459,26.52378273,0.00,0.00,
9.50,1.17,0.00,0.71,98.00,165.00,14.00,4.50,117.00,12.66,0.70,13.87416363,9.85432529,11.64989376,10.54437637,11.48069000,163.66740417,0.00000000,9.41,10.88134003,10.44632244,10.11673355,12.72719479,9.94750500,10.04975796,15.76693058,15.77648640,10.75209427,11.81754494,170.28453064,0.00000000,0.10531393,-2.60826278,-2.71357679,119.06499481,0.00000000,-13.22362041,-17.26816750,-4.04454756,8.23976994,0.00,0.00,
9.51,1.71,0.00,0.83,98.00,165.00,15.00,4.44,114.00,4.26,0.71,14.26472569,-0.19048652,5.21843147,-4.77997112,3.62817478,1.21611881,0.27040238,34.49,9.91511059,-10.85826111,17.58467293,7.97340918,1.10561895,11.90912342,16.94517326,-0.52146131,-3.99020529,5.55701303,2.80567741,0.09426131,0.40559298,-2.39381146,-2.79940438,110.16623688,0.00000000,-44.84413147,-59.62064362,-14.77651501,3.38642716,0.00,0.00,
8.95,2.58,2.00,0.89,98.00,165.00,16.00,4.08,120.00,4.38,0.72,21.59625435,12.77606297,8.71305084,-0.92494804,10.54010487,9.09788609,0.00262704,36.63,20.71948051,7.06407166,6.24943638,19.73722458,6.75679207,15.96467304,24.20987892,14.42716026,-0.97179216,12.67141914,12.81017876,0.00036223,1.09630716,-1.61259139,-2.70889854,106.78263855,0.00000000,22.79880524,20.22556305,-2.57324266,0.76723051,0.00,0.00,
10.11,-0.38,0.00,0.11,98.00,166.00,11.00,5.06,144.00,15.67,0.63,-1.83351994,-0.04674031,-0.07414825,-1.43624568,-0.84766358,1.62605762,0.20256030,6.97,-1.60182583,-0.05983432,1.51110470,-0.71143550,-1.53354204,-0.92979765,-1.66947317,-0.16106799,-1.42895436,-0.73091573,1.17591393,0.27846540,0.70126462,-1.39791942,-2.09918404,106.95301819,0.00000000,5.97627878,5.61929417,-0.35698470,0.12158474,0.00,0.00,
10.10,0.14,0.00,0.31,98.00,166.00,12.00,4.96,139.00,14.06,0.62,4.28826332,3.35423207,3.42359185,3.22576904,3.57296419,31.04723930,0.00000003,6.72,5.04818439,3.25753999,2.26384139,3.22486687,-0.09204846,5.72901630,4.55278158,4.55669975,3.07081175,3.50889802,29.79982185,0.00000006,0.99279606,-1.52306712,-2.51586318,124.47790527,0.00000000,3.77011847,2.71892810,-1.05119050,0.89688224,0.00,0.00,
10.05,0.48,0.00,0.58,98.00,166.00,13.00,4.88,130.00,12.79,0.64,6.57275772,5.35997152,5.53588676,5.81975222,5.82209206,66.59651947,0.00000000,7.48,6.40332842,5.76654911,3.49245524,7.46345663,4.93179560,7.08946514,4.28953266,6.25928688,5.68135786,5.70287228,62.63601303,0.00000000,0.87031263,-1.89092660,-2.76123929,128.31329346,0.00000000,-0.30210561,-3.86774611,-3.56564069,11.22669506,0.00,0.00,
9.99,0.65,0.00,0.79,98.00,166.00,14.00,4.82,94.00,13.11,0.68,8.45909977,5.57166481,8.49412441,7.25929070,7.44604492,123.96166229,0.00000000,7.01,6.41598082,8.32151604,6.77086067,8.08421421,4.08647156,8.30215359,8.67477512,9.41821384,7.30770254,7.47938967,121.74128723,0.00000000,0.59737366,-2.21999884,-2.81737232,114.94032288,0.00000000,-9.81429863,-10.63159180,-0.81729329,0.53273082,0.00,0.00,
9.97,0.76,0.00,0.90,98.00,166.00,15.00,4.80,95.00,3.35,0.71,6.42031956,0.16415586,12.99073696,15.75961399,8.83370686,10.48089409,0.00124783,28.61,-2.03456426,14.18167210,6.50151587,5.98744822,6.42404270,5.31483221,13.11292076,6.66951704,16.61344528,8.07756233,8.47627544,0.00368246,0.66798240,-2.03567314,-2.70365548,97.09209442,0.00000000,-35.30551147,-29.05673218,6.24877834,1.44036591,0.00,0.00,
8.88,2.22,0.00,0.95,98.00,166.00,16.00,4.07,119.00,3.23,0.66,10.16120529,-10.66160965,4.96242332,-3.95696521,0.12626344,0.00112600,0.97323833,40.16,-13.50790405,-8.89622211,0.81815767,-0.39355102,4.69484329,12.33549500,14.18232536,6.74027443,-2.54370975,1.49069762,0.14668824,0.70180645,1.13639641,-1.32299864,-2.45939517,84.92592621,0.00000000,-54.26631165,-52.20221710,2.06409431,0.16922154,2.91,4.43,
3.32,7.67,12.00,0.79,98.00,171.00,14.00,2.85,141.00,17.05,0.64,2.48815703,1.88105547,2.75630522,3.00026965,2.53144693,21.87314796,0.00000333,5.67,1.86288321,0.43008596,2.43314576,3.55525827,1.69930387,2.00999784,3.86395097,4.18930578,3.15772080,2.57538342,22.31033325,0.00000267,1.41169226,-1.58091354,-2.99260569,175.02534485,0.00000000,10.28605652,11.07175732,0.78570056,0.87938583,2.64,4.32,
2.27,8.44,11.00,0.64,98.00,172.00,11.00,3.15,117.00,10.99,0.25,7.17194414,8.16265583,8.00566959,8.06299686,7.85081673,75.07722473,0.00000000,9.50,8.71475697,7.29466724,8.48011017,6.44395351,6.33930206,8.05950832,8.06718159,8.60446644,7.99980450,7.77041626,71.57816315,0.00000000,-0.61780578,-5.14120388,-4.52339792,272.71307373,0.00000000,-2.55320358,-18.99793053,-16.44472694,92.22542572,2.66,5.29,
2.39,8.36,19.00,0.80,98.00,172.00,12.00,3.11,116.00,5.51,0.64,-16.36005211,-14.48971367,-12.37662315,-16.31237030,-14.88469028,44.88895035,0.00000000,23.29,-17.57277489,-17.73809624,-14.59893990,-14.13688183,-11.25877190,-16.68227386,-13.33439350,-7.25644350,-15.93857384,-14.26540375,40.26630402,0.00000000,-0.10291445,-3.75357509,-3.65066051,223.36750793,0.00000000,-31.31710815,-38.73028183,-7.41317129,3.99184680,2.66,5.29,
2.83,8.05,14.00,0.72,98.00,172.00,14.00,2.98,144.00,15.56,0.54,7.82634020,6.03324318,7.67628670,5.98065948,6.87913227,125.80827332,0.00000000,6.43,7.54766369,5.33558989,7.14542341,8.75575161,5.16030121,7.37086773,9.44990635,7.62814379,6.14046288,7.16328621,133.93672180,0.00000000,1.65767217,-1.61203158,-3.26970387,207.81330872,0.00000000,6.67393351,4.49390554,-2.18002796,4.36331272,0.00,0.00,
1.88,8.69,0.00,0.72,98.00,173.00,11.00,3.28,106.00,8.40,0.21,-2.55999517,-1.72964537,-3.32640719,-4.78533983,-3.10034680,5.25869656,0.02205459,14.17,2.01281714,-6.40643120,-6.39080143,0.01983478,-2.42159963,-0.16949657,-0.69617409,-5.95701265,-4.81169415,-2.75508189,4.10495663,0.04303761,-1.04104602,-6.89415932,-5.85311317,334.43991089,0.00000000,5.90747070,4.49813128,-1.40933931,0.46075994,2.66,5.29,
2.11,8.72,12.00,0.70,98.00,173.00,13.00,3.27,138.00,10.54,0.67,0.38835451,0.03342773,2.04247880,3.90514231,1.59235084,4.35212946,0.03722840,8.00,-0.79589707,4.66097355,-1.34656501,-0.11609118,2.22652841,2.43260908,-2.12999916,0.37520051,3.76766396,1.00726104,1.72842097,0.18893097,1.06999588,-2.72280073,-3.79279661,218.27040100,0.00000000,2.60162449,2.07095575,-0.53066885,0.24093962,2.62,4.21,
2.26,8.59,3.00,0.68,98.00,173.00,14.00,3.21,147.00,15.51,0.56,3.83611703,1.96932626,3.57190013,4.79728746,3.54365778,31.35524559,0.00000003,6.63,2.68806481,5.54626274,3.23571587,2.48737073,2.58992481,1.04177272,2.50706720,4.71016979,4.75676823,3.28150606,26.29169273,0.00000036,1.95238924,-1.74366355,-3.69605279,214.50828552,0.00000000,-1.25045776,-6.08457470,-4.83411694,21.61814880,0.00,0.00,
1.66,9.16,0.00,0.72,98.00,174.00,13.00,3.49,143.00,8.87,0.67,7.90842247,3.97168803,7.36323023,7.05829573,6.57540941,43.86381912,0.00000000,10.41,7.65431643,6.33850193,9.69132233,4.33937788,1.89888155,6.86038399,8.79163074,5.56385708,7.10493660,6.46499634,41.52975464,0.00000000,1.41734338,-3.56841183,-4.98575544,225.81384277,0.00000000,4.92478323,0.84218311,-4.08260012,6.33375406,2.63,3.97,
1.95,8.92,2.00,0.75,98.00,174.00,14.00,3.36,148.00,10.87,0.62,5.10913563,4.43608141,5.35142803,5.43406677,5.08267784,46.10518646,0.00000000,7.85,4.51969624,2.99439096,5.48119926,3.87404490,4.69922113,5.25851774,8.45542145,5.64282131,5.64750147,5.16958237,46.93743515,0.00000000,1.93872380,-2.53569126,-4.47441530,207.50520325,0.00000000,7.32324219,2.84899187,-4.47425032,14.90731430,0.00,0.00,
0.96,9.71,18.00,0.79,98.00,175.00,12.00,3.82,131.00,2.73,0.66,14.89619637,5.12825155,11.12729740,-2.07924604,7.26812458,3.23136449,0.07255727,42.39,22.33842278,6.33979559,4.63248062,8.76321316,0.27486938,18.64298630,16.45378685,3.13549638,-2.41141462,8.67683029,4.51126480,0.03393097,-0.24927461,-8.63290405,-8.38362885,348.27453613,0.00000000,90.59909821,110.74052429,20.14142418,11.68832970,0.00,0.00,
0.92,9.79,10.00,0.74,98.00,175.00,13.00,3.85,144.00,3.93,0.67,3.40480208,8.30039310,-1.42013323,11.13345623,5.35462952,5.49946785,0.01922683,23.94,3.76869082,8.53487396,-5.90977430,3.80783701,5.84619761,3.55649447,3.76272559,2.18134141,10.67608833,4.02091694,3.00840807,0.08315900,0.57306117,-6.13321972,-6.70628071,261.76229858,0.00000000,7.22631693,1.53593576,-5.69038153,2.44054270,2.63,3.71,
0.68,9.97,18.00,0.79,98.00,176.00,12.00,3.97,104.00,3.20,0.70,30.67199326,22.94007492,34.33246994,25.40251732,28.33676338,157.34281921,0.00000000,23.68,23.06093788,30.59453583,35.53260803,22.01605225,18.54731750,29.07313728,43.11389542,36.24443436,26.20054054,29.34656525,168.48049927,0.00000000,-1.79620075,-10.82878780,-9.03258705,379.19894409,0.00000000,-6.67316246,-43.31187820,-36.63871765,60.68931198,0.25,3.10,
