x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
4.32,8.70,0.00,0.19,84.00,141.00,9.00,7.36,nan,19.80,0.69,2.07653379,0.44420370,0.80293465,1.03179300,1.08886635,6.41214561,0.01149368,4.56,1.57663476,0.89778447,0.83287704,1.39723361,1.30469942,2.34198427,0.24295175,-0.03626829,0.96961331,1.05755365,5.94055700,0.01497911,-1.07259798,-1.41138470,-0.33878669,11.23822594,0.00090806,0.50474769,-1.49075472,-1.99550247,6.14866352,6.28,0.00,
3.82,9.57,3.00,0.60,84.00,142.00,7.00,8.41,nan,18.18,0.75,-0.16332403,0.37312254,-0.57296133,0.93995279,0.14419749,0.10537650,0.74554177,4.72,-0.84728664,0.51612604,0.92923594,1.00260615,-0.77137542,-1.22866666,-0.97768521,0.57140750,0.87322903,0.00750257,0.00025710,0.98721029,-0.77093410,-1.24434733,-0.47341317,15.76833344,0.00009043,-0.29180565,-0.69624078,-0.40443513,0.23422186,6.28,0.00,
3.78,9.25,0.00,0.39,84.00,142.00,8.00,8.12,nan,20.51,0.73,0.42269215,-0.17367621,-0.80418169,0.78235859,0.05679821,0.01640308,0.89811699,4.71,-1.35605574,0.03484106,0.28395262,0.14463623,0.60788107,-0.49783164,-0.76963574,0.31910837,0.74511081,-0.05416722,0.01464166,0.90371448,-0.94125628,-1.31428373,-0.37302741,10.60444069,0.00126250,-0.85576904,0.53729302,1.39306211,3.11517191,4.50,4.64,
3.79,9.03,0.00,0.18,84.00,142.00,9.00,7.91,nan,22.99,0.70,0.26550427,0.01479668,-0.01015852,0.10444580,0.09364706,0.05332197,0.81742997,4.31,-1.46915925,0.55862606,-0.29562721,1.69875991,0.36549589,0.67151290,-1.21729803,0.39742178,-0.01845907,0.07673131,0.03581647,0.84993547,-1.05799448,-1.36575043,-0.30775589,8.74084473,0.00336825,-0.61967254,0.77959633,1.39926887,3.46140146,6.28,0.00,
3.19,9.84,2.00,0.51,84.00,143.00,7.00,8.97,nan,22.39,0.75,-0.37277064,0.07458308,0.39630798,-0.15489601,-0.01419389,0.00092354,0.97576258,4.96,-0.22562398,0.80610591,0.18530281,0.30308309,0.08023708,-1.04995656,0.09689729,0.00003055,-0.17235368,0.00263320,0.00007672,0.99301344,-0.82721657,-1.33037400,-0.50315744,18.53833008,0.00002283,0.14171827,-1.06264412,-1.20436239,1.83240509,6.28,0.00,
3.17,9.52,0.00,0.33,84.00,143.00,8.00,8.67,nan,24.15,0.75,0.54888600,0.61440235,0.76122981,1.15965521,0.77104336,3.45252395,0.06346314,4.40,-0.35056642,1.08599544,2.05715799,1.08941448,-0.37262204,1.03969216,0.07305668,0.79763776,1.13936019,0.72806305,3.06170225,0.08048086,-0.98132855,-1.36868417,-0.38735566,11.65183926,0.00073310,-2.07198572,-1.49036503,0.58162057,0.58499497,6.28,0.00,
3.27,9.21,0.00,0.15,84.00,143.00,9.00,8.32,nan,20.25,0.66,-0.00817976,-0.38291413,0.67010570,-0.22262013,0.01409791,0.00122185,0.97212293,4.31,-0.80205852,0.77598506,-0.39016640,0.58761221,0.13721153,0.36954677,0.05827428,-0.07941055,-0.24684499,0.04552659,0.01236039,0.91149928,-1.08420205,-1.41970992,-0.33550793,10.18573093,0.00157129,0.51283699,0.36729535,-0.14554164,0.03437404,6.28,0.00,
2.69,9.71,0.00,0.22,84.00,144.00,8.00,9.08,nan,13.73,0.70,-0.25839674,-0.04354082,0.27540264,0.21677893,0.04756100,0.00785428,0.92939903,5.69,0.78134811,0.32744363,-0.32127565,0.22315988,0.03877990,-0.37391192,-0.63661551,-0.47106519,0.15042251,-0.03127028,0.00338852,0.95359281,-1.01366544,-1.43444562,-0.42078027,14.32246590,0.00018726,-1.98146093,-2.54616213,-0.56470120,0.29931426,6.28,0.00,
7.14,7.92,3.00,0.42,85.00,136.00,8.00,5.86,nan,21.00,0.70,1.90437865,1.26371801,1.25013471,0.65890163,1.26928329,9.30255032,0.00235156,4.42,1.65084064,0.33983868,1.60532558,2.73717904,0.20616251,1.10273743,2.86205935,1.34797001,0.76712167,1.40073514,11.28616619,0.00081197,-0.25324857,-0.67797393,-0.42472535,23.18606377,0.00000238,0.82936829,1.55674624,0.72737795,1.06553483,4.44,5.28,
6.96,7.65,0.00,0.18,85.00,136.00,9.00,5.67,nan,23.56,0.69,-0.56969184,0.26093763,0.00547904,0.20736946,-0.02397643,0.00394767,0.94991468,4.04,0.21640231,0.73274124,0.22309175,-0.54090786,-0.08067370,-0.16485544,-0.63945758,-0.65537792,0.15198371,-0.08403295,0.04796720,0.82668611,-0.39673147,-0.65994263,-0.26321116,10.18427563,0.00157249,0.98155892,0.48732689,-0.49423203,0.70098764,6.28,0.00,
6.90,8.20,6.00,0.67,85.00,137.00,7.00,6.13,nan,26.79,0.75,0.94115001,0.58391082,0.81066310,0.72376525,0.76487231,6.46828604,0.01113853,3.19,1.55114388,0.20799835,0.58065742,0.78322363,0.35115269,0.99985433,0.57723415,1.03894377,0.72796005,0.75681669,6.25635004,0.01254241,-0.17457354,-1.04326892,-0.86869532,69.52852631,0.00000000,-0.43907678,0.22977248,0.66884923,1.84683371,4.46,5.42,
6.56,7.76,0.00,0.48,85.00,137.00,8.00,5.84,nan,24.54,0.71,-0.01807585,0.05713335,0.42104143,-0.11581499,0.08607098,0.05626171,0.81255604,3.85,-0.33505929,0.31079310,0.63047028,0.35149777,-1.18510008,-0.28189436,0.44899935,1.51382923,-0.06441216,0.15419276,0.18001522,0.67145632,-0.45701048,-0.92986274,-0.47285229,26.64096642,0.00000046,-4.19580603,-3.90835333,0.28745252,0.19586779,4.45,5.09,
6.46,7.56,0.00,0.21,85.00,137.00,9.00,5.69,nan,24.38,0.69,0.28810447,0.44548234,0.27485752,0.11569460,0.28103474,0.51295441,0.47403798,4.16,-0.09266284,0.71487755,-1.03486300,0.68591475,1.03125727,1.03771102,-0.39211473,0.55246812,0.03045838,0.28116819,0.51006931,0.47528447,-0.63150716,-0.89156234,-0.26005518,8.84600353,0.00318508,-1.87639177,-1.15700805,0.71938366,1.57352209,6.28,0.00,
6.18,8.16,9.00,0.69,85.00,138.00,7.00,6.25,nan,26.60,0.72,0.36192888,0.30163887,0.53305763,0.80231780,0.49973577,2.23621440,0.13514138,3.55,0.67689019,0.52371508,-0.07066170,0.57216382,0.55637765,0.59865695,0.76449406,-0.62957948,0.80087560,0.42101547,1.56914902,0.21063923,-0.27190053,-1.22162330,-0.94972283,75.28816223,0.00000000,-2.34911132,-1.31709957,1.03201175,3.00670052,4.47,5.16,
5.95,7.76,4.00,0.50,85.00,138.00,8.00,5.97,nan,26.42,0.72,-1.56196868,-0.63607496,-1.33566642,-1.10197234,-1.15892065,8.95932579,0.00283171,4.11,-1.03704703,-0.93827456,-1.20910370,-1.33593023,-1.54753733,-0.96579671,-1.28842330,-1.06060576,-1.11721206,-1.16549230,8.87839603,0.00295917,-0.60244125,-1.17459738,-0.57215607,32.99167633,0.00000002,0.52295512,-0.03318170,-0.55613679,0.73040068,4.45,5.09,
5.90,7.60,0.00,0.23,85.00,138.00,9.00,5.85,nan,21.09,0.70,0.15287165,1.60329604,1.05710101,0.82143635,0.90867627,4.07302999,0.04385252,4.78,0.53897429,-0.22945361,-0.08960959,2.17570376,0.56490123,0.68865681,1.33501816,2.65263128,0.84213120,0.94116384,4.33422375,0.03762092,-0.83806705,-1.18519640,-0.34712937,13.15063286,0.00033964,-1.03941858,-1.40338969,-0.36397120,0.23987506,6.28,0.00,
5.54,8.28,10.00,0.69,85.00,139.00,7.00,6.54,nan,29.65,0.74,2.10309863,0.80349106,1.39314473,1.33369315,1.40835690,20.94644356,0.00000535,3.27,0.86280102,1.03260028,0.84672582,1.50369775,1.44794667,2.57198763,1.22370601,2.02659416,1.34191787,1.42723548,21.15551949,0.00000481,-0.45445845,-1.38614988,-0.93169141,65.63501740,0.00000000,1.86971283,-0.03491976,-1.90463257,10.89848232,4.47,5.16,
5.38,7.88,4.00,0.51,85.00,139.00,8.00,6.24,nan,25.00,0.72,-0.32241151,-0.33528367,-0.00131120,-0.29800385,-0.23925255,0.34691790,0.55600248,4.31,-1.33439636,-0.77558887,-0.59690535,0.36778897,-0.08015379,0.33878335,0.18635696,0.35686317,-0.26700887,-0.20027296,0.24044512,0.62399816,-0.76174855,-1.41269076,-0.65094215,36.48878479,0.00000000,0.29534507,0.84427625,0.54893118,0.74586165,4.47,4.93,
5.33,7.70,0.00,0.24,85.00,139.00,9.00,6.09,nan,21.49,0.71,0.34262684,1.12713003,1.28383601,0.23510872,0.74717540,3.10857582,0.07820115,4.50,0.32224697,0.85863823,0.82622731,0.85977441,0.96195620,1.36745203,1.20812476,1.10061765,0.25146124,0.86097139,4.04820538,0.04450053,-1.01937282,-1.46670675,-0.44733390,19.02401543,0.00001798,-2.66954041,-3.96485925,-1.29531884,3.24950552,6.28,0.00,
5.00,8.46,9.00,0.70,85.00,140.00,7.00,6.89,nan,26.76,0.72,2.18785453,2.00844097,1.84379709,2.35231209,2.09810114,46.70292282,0.00000000,3.26,2.03023815,1.61948633,1.50983548,1.44449735,2.26230097,2.17665029,2.59648633,2.57795191,2.40810251,2.06743598,44.80535889,0.00000000,-0.67118621,-1.52897143,-0.85778517,51.21095276,0.00000000,1.41515160,-1.12205064,-2.53720236,16.17040443,4.49,4.99,
4.89,8.08,2.00,0.53,85.00,140.00,8.00,6.57,nan,23.67,0.72,0.40989584,0.34458268,1.04880893,0.47929573,0.57064581,1.96698058,0.16109404,4.32,0.47953027,-0.10105542,-0.29453853,0.94387585,1.34225345,2.22273135,1.02830982,-0.97327358,0.47842056,0.56901419,1.95403838,0.16247898,-0.90923268,-1.56340551,-0.65417284,33.32428360,0.00000002,-2.40363479,-2.27864456,0.12499039,0.03402262,4.48,4.78,
4.72,7.99,1.00,0.26,85.00,140.00,9.00,6.55,nan,22.00,0.72,1.18321192,0.50747347,0.83854896,1.02101970,0.88756353,5.27437067,0.02185754,4.10,-0.87440467,0.92327988,0.70025784,2.01358795,0.15801239,1.78778684,1.65264452,0.64107788,1.06672192,0.89565510,5.36263227,0.02078510,-1.12222588,-1.60081828,-0.47859246,20.32077789,0.00000952,-4.08695269,-2.57642627,1.51052642,4.28550482,6.28,0.00,
4.44,8.85,10.00,0.75,85.00,141.00,7.00,7.46,nan,21.87,0.73,2.10684705,1.91767514,2.11568689,2.24656415,2.09669328,24.99693489,0.00000068,4.45,2.60577774,2.11418819,1.85347414,1.05293298,1.46067262,2.56282210,2.57150364,2.15910316,2.30496764,2.07408404,24.15938187,0.00000104,-0.79356122,-1.57728541,-0.78372413,39.67889023,0.00000000,0.91579872,0.14945354,-0.76634520,1.31960857,4.50,4.64,
4.35,8.36,0.00,0.58,85.00,141.00,8.00,7.04,nan,24.00,0.72,-0.75949728,0.87877631,0.23229994,0.29292470,0.16112591,0.16638628,0.68343514,4.19,-0.19150522,0.02895417,-0.84080881,1.02597821,0.05369320,1.24715829,0.08776245,-0.55970383,0.23812768,0.12095183,0.09204829,0.76165564,-0.95821172,-1.55493224,-0.59672046,25.85889053,0.00000066,2.91352034,1.72123098,-1.19228947,2.22807932,4.50,4.64,
4.22,8.29,0.00,0.33,85.00,141.00,9.00,7.03,nan,21.07,0.72,0.26169005,0.47718549,-0.06308419,0.48731124,0.29077566,0.46483853,0.49553680,4.53,0.65440464,0.52521127,0.22707434,-0.86207473,0.14841554,0.05895190,0.87952906,0.25812751,0.54222924,0.26993743,0.39501178,0.52982792,-1.09573197,-1.53787839,-0.44214639,16.72375679,0.00005610,-2.53715777,-2.91545510,-0.37829721,0.25392419,6.28,0.00,
3.34,9.96,14.00,0.84,85.00,142.00,6.00,9.01,nan,20.02,0.72,2.30461287,2.81845427,2.57729840,2.43488598,2.53381276,36.30061340,0.00000000,4.46,1.58095658,2.15436840,2.78151751,3.75335860,3.12403774,2.38995004,1.67020988,3.20973086,2.36239433,2.55594420,36.63116074,0.00000000,-0.67684317,-1.61891019,-0.94206697,51.57288361,0.00000000,-1.56533813,-3.03896332,-1.47362518,3.67966914,4.52,4.70,
3.60,9.27,7.00,0.75,85.00,142.00,7.00,8.23,nan,23.04,0.71,1.33767879,1.11188006,1.12132204,2.09740853,1.41707242,13.86070251,0.00020840,4.04,1.27864730,1.03888965,2.14356065,1.11098874,0.40382457,1.34243333,1.04858482,1.29537129,2.11664534,1.30746305,11.64877987,0.00066960,-0.78142023,-1.53100371,-0.74958354,36.21732712,0.00000001,-1.48568094,-1.58467376,-0.09899281,0.01396454,6.28,0.00,
3.61,8.80,3.00,0.57,85.00,142.00,8.00,7.77,nan,24.27,0.73,-0.10205980,0.14426838,-0.00507126,-0.56406486,-0.13173188,0.13262935,0.71580197,3.84,-0.32790276,-0.05982991,0.46498123,0.95485330,-0.84469938,-0.12201639,0.33259478,-0.21553235,-0.54916459,-0.04070548,0.01255192,0.91081908,-0.90604663,-1.44790328,-0.54185659,21.34318542,0.00000579,-1.27808368,-2.23616385,-0.95808017,2.02011728,4.50,4.64,
3.66,8.59,0.00,0.33,85.00,142.00,9.00,7.54,nan,22.17,0.70,0.46851739,1.03491569,0.38872197,0.82745385,0.67990226,2.72011542,0.09942006,4.38,0.59827983,1.25108194,1.13128448,0.23093240,0.42603320,0.47654697,0.64356863,0.38758776,0.82297903,0.66248065,2.53891397,0.11140415,-0.98917884,-1.39496994,-0.40579113,14.30410290,0.00018901,-0.72015810,-1.15293503,-0.43277690,0.38048878,6.28,0.00,
2.83,10.28,13.00,0.73,85.00,143.00,6.00,9.57,nan,24.66,0.71,2.41720247,2.87453580,2.28905630,2.39076686,2.49289036,36.38017273,0.00000000,4.39,2.20754886,3.37227321,3.12439919,2.17445540,1.37926960,2.52982354,2.17117238,3.46439147,2.38466358,2.53168774,37.16396332,0.00000000,-0.57047153,-1.58138955,-1.01091802,64.46852112,0.00000000,-0.20012443,0.33341536,0.53353977,0.55204934,4.52,4.70,
2.94,9.61,6.00,0.67,85.00,143.00,7.00,8.86,nan,22.18,0.70,0.98944992,1.41767943,1.44511235,1.43609130,1.32208323,10.84582615,0.00102659,4.26,1.50222194,1.15139008,1.29955256,1.24301493,0.73701262,0.73513949,1.46418595,2.18758392,1.46319747,1.30794621,10.46149158,0.00126099,-0.70696747,-1.45725954,-0.75029206,40.00238419,0.00000000,-2.78052497,-3.22521615,-0.44469100,0.32553211,6.28,0.00,
2.96,9.14,2.00,0.52,85.00,143.00,8.00,8.40,nan,24.50,0.70,-0.64397627,-0.63531655,-0.19229880,-0.54465121,-0.50406075,1.47933531,0.22417939,4.40,-0.28455466,-0.71151704,-0.07385931,0.31345019,-1.92508686,-0.11877955,-0.35376179,-0.82025635,-0.52969116,-0.49995029,1.44027913,0.23039368,-0.82565045,-1.35495901,-0.52930856,21.86393738,0.00000450,0.04882887,-0.88873249,-0.93756139,1.62648761,6.28,0.00,
3.08,8.95,0.00,0.29,85.00,143.00,9.00,8.15,nan,22.62,0.68,0.62013459,-0.20778768,-0.00672340,0.31948578,0.18127732,0.17912844,0.67221871,4.55,0.09139680,-0.86491281,-1.14095390,0.44788119,0.47860849,1.17664194,0.10783694,0.71013552,0.32610935,0.14793453,0.11811688,0.73116206,-0.89760983,-1.31710756,-0.41949767,15.73779011,0.00009182,0.88199544,1.06412566,0.18213022,0.08481804,6.28,0.00,
2.36,9.81,4.00,0.55,85.00,144.00,7.00,9.35,nan,16.60,0.69,-0.32205543,-0.72708619,-0.84594810,-0.73727548,-0.65809131,1.17771208,0.27809642,6.44,-0.00916126,0.56853920,0.24031469,-0.84709769,-0.55767763,-0.25497997,-1.62161624,-2.87733841,-0.83555716,-0.68759775,1.27563560,0.25899750,-0.61495739,-1.35237992,-0.73742259,44.84935760,0.00000000,1.61304224,1.37560165,-0.23744059,0.05312469,6.28,0.00,
2.40,9.43,1.00,0.42,85.00,144.00,8.00,8.96,nan,17.14,0.67,-1.30474937,-1.29724073,-2.18382382,-0.76792413,-1.38843453,5.98449993,0.01461179,6.02,-1.50557268,-1.32922757,-1.59257412,-1.33052266,-2.51883078,-0.98719853,-2.27909589,-1.21338844,-0.81102830,-1.50598574,6.92305756,0.00864712,-0.74674863,-1.27644157,-0.52969301,23.95627403,0.00000164,3.89825010,2.40264750,-1.49560249,2.82631063,6.28,0.00,
2.59,9.19,0.00,0.21,85.00,144.00,9.00,8.63,nan,14.71,0.65,0.95914996,0.17845219,0.22077583,0.57361585,0.48299846,0.69048327,0.40620796,6.17,-1.33404958,2.34277964,0.14886244,-0.80778384,1.24203157,3.06277752,0.28230029,-1.12453747,0.53392631,0.48244005,0.69246674,0.40553596,-0.85209209,-1.30467808,-0.45258594,18.45475769,0.00002379,0.70768768,-2.17435002,-2.88203764,11.27907753,6.28,0.00,
1.78,10.01,0.00,0.43,85.00,145.00,7.00,9.85,nan,16.80,0.63,0.44436488,0.38426709,-0.27390885,-0.19242206,0.09057526,0.03195232,0.85817030,5.38,1.50163424,-1.04635096,1.64348876,-0.80114233,0.83013868,0.04078848,-0.92062354,0.31913188,-0.21483685,0.15009736,0.08703766,0.76804202,-0.52527905,-1.20313179,-0.67785275,45.31225204,0.00000000,0.13630922,2.14466047,2.00835133,4.52529955,6.28,0.00,
1.90,9.71,0.00,0.26,85.00,145.00,8.00,9.49,nan,15.94,0.67,-2.34879065,-0.78242916,-1.82446945,-0.88523233,-1.46023035,7.00865459,0.00824542,5.85,-2.40294504,-0.30210295,-1.62291408,-2.38711500,-2.37598705,-1.98106599,-1.34733701,-0.48302144,-0.86999488,-1.52874565,7.56499720,0.00606450,-0.66984200,-1.17794669,-0.50810468,25.76170158,0.00000069,-3.75802565,-4.57100344,-0.81297773,0.58244568,6.28,0.00,
1.23,10.20,0.00,0.31,85.00,146.00,7.00,10.33,nan,19.59,0.66,1.59169805,1.10397732,1.27853477,0.84698445,1.20529866,6.59102249,0.01040085,4.98,1.49521875,0.72896582,0.86168230,0.95453972,2.65541291,1.26906312,0.22424206,2.33118796,0.78919113,1.25535488,7.08531904,0.00790318,-0.49026963,-1.07108963,-0.58082008,37.14680099,0.00000000,0.92700839,1.24068618,0.31367776,0.12102680,6.28,0.00,
1.34,9.92,0.00,0.15,85.00,146.00,8.00,9.99,nan,23.23,0.67,0.53949332,0.28095436,0.66801900,0.36504716,0.46337846,1.24506879,0.26477739,4.41,-0.20104970,-0.16033390,1.25001705,0.39821091,0.86112803,0.30076641,1.27913678,0.56829232,0.44346967,0.52609980,1.58589053,0.20822389,-0.62410760,-1.09782040,-0.47371283,25.95034409,0.00000063,1.82341874,1.18661225,-0.63680655,0.86216050,6.28,0.00,
7.43,7.26,3.00,0.26,86.00,135.00,9.00,5.34,nan,20.74,0.67,0.10790508,0.98900622,-0.32489616,0.07720789,0.21230577,0.17940220,0.67198296,5.32,1.33421826,-0.26304787,1.09384954,-0.49169528,0.29216316,-0.31394178,-0.26082405,0.77233160,0.06830027,0.24768028,0.24035873,0.62406047,-0.41376340,-0.88063234,-0.46686894,28.32721710,0.00000021,1.30446219,-0.00910668,-1.31356895,3.02138400,4.41,5.01,
7.22,7.73,13.00,0.72,86.00,136.00,7.00,5.70,nan,35.21,0.73,2.42955494,1.72048736,2.06109214,2.03558517,2.06167984,54.03731155,0.00000000,2.98,1.38704085,2.02713704,2.46141744,3.46625996,1.39811754,1.72793162,1.93171108,2.18655229,2.02416611,2.06574726,53.99900818,0.00000000,-0.06643718,-1.24445736,-1.17802024,110.58132172,0.00000000,0.09747927,0.36708266,0.26960337,0.31316599,4.44,5.33,
6.94,7.33,8.00,0.52,86.00,136.00,8.00,5.43,nan,25.76,0.70,-0.22693291,0.82720941,-0.17664157,0.62822682,0.26296544,0.54092664,0.46222972,3.79,0.89815485,0.34066367,0.59960043,-0.72205085,-0.32293397,-0.59244561,-0.27254441,1.30065775,0.62314379,0.20559926,0.32685429,0.56765268,-0.32358706,-1.06278396,-0.73919690,59.47568893,0.00000000,-2.67115808,-1.64480305,1.02635503,3.25628877,4.43,5.01,
6.85,7.06,2.00,0.28,86.00,136.00,9.00,5.24,nan,25.55,0.70,-0.98816657,-0.88609952,-0.96488118,-0.53894776,-0.84452379,5.63807487,0.01777149,3.78,-1.41652942,-1.53338075,0.01305313,-0.90932375,-0.89925081,-0.57516545,-0.90042526,-1.06934595,-0.51476377,-0.86636966,5.86425495,0.01563796,-0.49232602,-0.93957776,-0.44725174,25.46320915,0.00000080,0.13770957,-0.07090194,-0.20861150,0.11777820,6.28,0.00,
6.52,7.39,13.00,0.77,86.00,137.00,7.00,5.54,nan,30.67,0.73,1.70650470,1.57824147,2.06425071,1.74444866,1.77336144,38.48968124,0.00000000,3.03,0.76555312,1.62619185,1.74532056,2.98525119,1.99250627,1.83707976,1.19317818,2.15129852,1.69266951,1.77478445,38.40038681,0.00000000,0.02451239,-1.40334737,-1.42785966,134.24560547,0.00000000,-0.36695662,-0.99339461,-0.62643802,1.67955816,4.45,5.04,
6.34,7.13,6.00,0.55,86.00,137.00,8.00,5.36,nan,23.12,0.73,0.78605616,0.33512509,0.62686878,0.56841636,0.57911658,2.17316961,0.14076641,4.17,1.49283814,0.33583361,0.76107883,0.60396624,0.48085576,0.24311610,0.54820114,-0.01964605,0.56883436,0.55667371,1.97942054,0.15977887,-0.35130510,-1.21579969,-0.86449456,68.92607880,0.00000000,-2.21770692,0.49538049,2.71308732,19.10333061,4.45,4.83,
6.30,6.92,3.00,0.32,86.00,137.00,9.00,5.20,nan,24.11,0.70,0.76764071,0.00130905,0.35188502,0.46717146,0.39700156,1.08626103,0.29756517,4.04,-0.39198872,1.28650880,-0.20643172,0.85355037,1.42021489,0.08577828,-0.16014974,-0.08648490,0.39218533,0.35444325,0.85806626,0.35451591,-0.59165412,-1.06981766,-0.47816351,25.50094414,0.00000078,-4.48004246,-1.54783964,2.93220282,24.05680466,6.28,0.00,
6.25,6.70,0.00,0.11,86.00,137.00,10.00,5.04,nan,21.87,0.69,1.68290079,1.79255652,1.82946146,2.28371334,1.89715803,23.16101074,0.00000173,4.18,0.99069530,2.20395231,1.36661768,1.72511303,2.00249648,0.16158463,2.64946532,3.23150206,2.34564614,1.85115516,22.05785942,0.00000304,-0.63410670,-0.99434412,-0.36023742,14.61504078,0.00016152,0.16864839,1.44645858,1.27781022,3.93357778,6.28,0.00,
