x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
4.83,7.15,7.00,0.51,128.00,141.00,16.00,2.19,199.00,30.70,0.76,5.31202269,4.78306150,5.03282785,3.80571508,4.73340654,150.81549072,0.00000000,4.15,5.65552998,5.55964470,5.04979849,4.53034544,4.12270164,6.58984709,4.38355541,4.38996696,3.85609746,4.89926100,159.63435364,0.00000000,1.14685345,1.52541959,0.37856612,11.27573013,0.00089058,-4.89498234,-3.82898307,1.06599915,3.57159066,2.42,3.87,0.01258785,67.44007111,-0.04566079,0.00023776,-3.58111501,2.26387310,1.97275352,0.89120018,0.17706694,0.00362591,0.06711247,0.00986722,0.92089416,0.01456692,68.31861115,-3.66213799,0.64552420,-3.71092749,1.23640084,0.80705804,0.08580624,6.17020893,3.09993052,0.05658311,0.00725039,0.93216073,0.02107801,72.03226471,0.64171326,0.01314024,-6.25666523,2.12409830,-0.39664260,0.01230022,9.78408146,3.44406223,0.67985260,1.26854289,0.26032494,0.01401164,91.87107086,1.67755389,0.31111386,-1.65994060,0.51195246,1.36375284,0.33398715,7.36171675,5.19186354,-0.69957232,1.09810364,0.29494946,0.02215844,90.64996338,1.46064973,0.12453201,-1.91841209,0.28082675,0.57436287,0.02930526,8.91527462,4.55509472,-0.01786500,0.00086011,0.97660942,0.03203029,75.25411224,-4.57752514,0.88179809,-3.06925344,0.35190722,-2.67643452,0.33930925,7.44966125,2.65942502,1.32973146,6.07574320,0.01388121,0.01401164,91.87107086,1.67755389,0.31111386,-1.65994060,0.51195246,1.36375284,0.33398715,7.36171675,5.19186354,-0.69957232,1.09810364,0.29494946,0.02215844,90.64996338,1.46064973,0.12453201,-1.91841209,0.28082675,0.57436287,0.02930526,8.91527462,4.55509472,-0.01786500,0.00086011,0.97660942,0.03203029,75.25411224,-4.57752514,0.88179809,-3.06925344,0.35190722,-2.67643452,0.33930925,7.44966125,2.65942502,1.32973146,6.07574320,0.01388121,
4.97,7.07,2.00,0.32,128.00,141.00,17.00,2.20,214.00,29.75,0.76,3.56980801,3.96685004,4.28000402,3.70993257,3.88164854,164.74832153,0.00000000,3.25,2.66292834,3.49701524,4.77576590,3.41390061,3.62535930,4.66112471,4.56142139,4.30392170,3.71226048,3.90872049,165.51679993,0.00000000,0.93589294,0.98605895,0.05016600,0.24904601,0.61812727,0.48528385,1.05990779,0.57462394,1.33766663,2.42,3.90,0.01099015,85.13983917,-2.55639362,1.39980197,-0.72614777,0.15416625,1.85871923,1.31021619,-5.37487030,5.58956051,-0.18858288,0.12945634,0.71907644,0.01517036,126.77040100,-4.69965458,1.81886744,-0.16099432,0.00389567,-0.36748502,0.03044773,-5.88572598,4.82591391,-0.91458946,3.25503659,0.07152132,0.01891621,97.16821289,-5.91189003,1.87535071,1.58873904,0.22933125,4.27577209,2.39843106,3.08893132,0.57493603,0.11118700,0.05678008,0.81171094,0.01323334,138.72320557,5.78183317,6.25515127,-2.56381440,2.06728172,-0.62385201,0.11825931,-4.48355961,3.25994849,-1.19253302,5.40162754,0.02032832,0.02234634,158.70672607,5.75759029,3.32995272,-4.63046360,2.81617165,-1.30817235,0.26164973,-6.29208755,3.90581465,-0.86486399,3.45189381,0.06348887,0.03533252,160.20252991,-3.76577139,1.04402840,-6.88177252,3.09479475,-0.94734240,0.07437201,-3.61283803,1.09427130,0.10551345,0.06685124,0.79603384,0.01323334,138.72320557,5.78183317,6.25515127,-2.56381440,2.06728172,-0.62385201,0.11825931,-4.48355961,3.25994849,-1.19253302,5.40162754,0.02032832,0.02234634,158.70672607,5.75759029,3.32995272,-4.63046360,2.81617165,-1.30817235,0.26164973,-6.29208755,3.90581465,-0.86486399,3.45189381,0.06348887,0.03533252,160.20252991,-3.76577139,1.04402840,-6.88177252,3.09479475,-0.94734240,0.07437201,-3.61283803,1.09427130,0.10551345,0.06685124,0.79603384,
5.39,7.06,0.00,0.13,128.00,141.00,18.00,2.31,182.00,31.52,0.76,3.37148809,1.92069876,3.15516138,2.38295150,2.70757484,83.91314697,0.00000000,3.18,2.82887149,2.30538726,3.43310213,1.53611231,2.71258307,3.19354439,2.67346120,3.45617700,2.37880945,2.72150326,82.39830780,0.00000000,0.88025647,0.53115201,-0.34910443,13.76443672,0.00024849,0.51862502,2.24821782,1.72959280,15.35403633,0.00,0.00,0.00823176,48.09152985,2.90191793,1.81614923,-0.63598901,0.11904138,-0.19321775,0.01427307,-2.71466112,1.43563306,-0.25528833,0.23897482,0.62506048,0.01076397,62.73216629,3.76545858,1.14773381,-1.43897295,0.31267935,-2.09319520,0.97119033,-4.19065189,2.40469861,-0.58434016,1.30603838,0.25340141,0.01674989,76.66781616,0.07336771,0.00030339,-3.62603569,1.20243657,-3.23616147,1.38265026,-4.68117380,1.32884908,-0.48581904,1.09190130,0.29631641,0.00955286,69.92724609,-0.65016323,0.07653360,1.18179905,0.42489344,-0.96326977,0.27284127,1.17841268,0.21782641,-0.99482363,3.63625956,0.05683555,0.01535679,71.70613098,-0.92441690,0.08205683,0.78708488,0.07780728,-2.31975365,0.78717893,1.14987326,0.12475470,-0.56564260,1.41257131,0.23492734,0.02283806,64.53485107,-2.41594672,0.41433311,5.06988144,1.61956501,0.51272237,0.02104901,2.98245072,0.71898979,0.23473087,0.31936079,0.57212560,0.00955286,69.92724609,-0.65016323,0.07653360,1.18179905,0.42489344,-0.96326977,0.27284127,1.17841268,0.21782641,-0.99482363,3.63625956,0.05683555,0.01535679,71.70613098,-0.92441690,0.08205683,0.78708488,0.07780728,-2.31975365,0.78717893,1.14987326,0.12475470,-0.56564260,1.41257131,0.23492734,0.02283806,64.53485107,-2.41594672,0.41433311,5.06988144,1.61956501,0.51272237,0.02104901,2.98245072,0.71898979,0.23473087,0.31936079,0.57212560,
4.22,7.56,16.00,0.85,128.00,142.00,14.00,2.22,156.00,17.64,0.74,21.28393936,16.79784203,20.76444435,17.00753784,18.96343994,1000.00000000,0.00000000,5.83,18.27968216,22.16347694,20.77144623,18.83306503,16.77854919,20.87266159,20.58428574,18.26486015,17.10501862,19.27548790,1000.00000000,0.00000000,2.05708599,3.44842720,1.39134121,75.18180084,0.00000000,3.50046897,7.86947393,4.36900520,56.66306686,2.42,3.59,0.03969698,506.23883057,1.06877398,0.11153560,-2.83632255,1.07192624,3.44250631,2.04837871,-12.36331367,13.47804070,4.39142847,32.00569153,0.00000002,0.04737870,564.59429932,-8.15757465,2.50239038,-2.40695715,0.40631428,1.37680900,0.19519937,-9.83902168,6.15790844,3.95151520,27.74452400,0.00000017,0.06865201,602.73071289,-17.63242912,7.85626984,2.40278172,0.24704655,1.86263502,0.21429631,-6.07134914,1.04601967,5.49844837,65.45294952,0.00000000,0.04217030,684.08026123,1.74170542,0.27567157,-1.88777184,0.54431123,-0.03391890,0.00020382,1.16546273,0.10700744,2.61746931,12.63676357,0.00039689,0.06287933,552.33038330,7.72031260,2.63156724,-2.08095884,0.25000119,-0.55847567,0.02091866,6.88449478,2.05523491,5.48839045,61.10135269,0.00000000,0.09709013,503.42022705,3.97598195,0.48434314,0.43427861,0.00512946,0.72211164,0.01799659,3.21437383,0.36045355,8.51414680,181.35229492,0.00000000,0.04217030,684.08026123,1.74170542,0.27567157,-1.88777184,0.54431123,-0.03391890,0.00020382,1.16546273,0.10700744,2.61746931,12.63676357,0.00039689,0.06287933,552.33038330,7.72031260,2.63156724,-2.08095884,0.25000119,-0.55847567,0.02091866,6.88449478,2.05523491,5.48839045,61.10135269,0.00000000,0.09709013,503.42022705,3.97598195,0.48434314,0.43427861,0.00512946,0.72211164,0.01799659,3.21437383,0.36045355,8.51414680,181.35229492,0.00000000,
4.24,7.46,12.00,0.65,128.00,142.00,15.00,2.18,162.00,22.56,0.72,7.90807962,5.75732327,7.63038874,5.31196499,6.65193892,271.13653564,0.00000000,4.34,6.69971514,8.92702103,8.09366035,6.47023201,5.18127728,7.59031105,5.92489815,7.63746548,5.35628891,6.86877680,284.00094604,0.00000000,1.65098369,2.87086368,1.21988010,71.50912476,0.00000000,0.30058232,2.20724702,1.90666473,12.13212681,2.41,3.61,0.01695430,116.06291962,-2.82220411,0.97724634,-4.59922457,3.54256034,-0.51850241,0.05842050,-2.63346982,0.76860172,0.40240183,0.33777875,0.56125219,0.01929274,113.44242096,-4.42457247,0.89202720,-4.68657637,1.86675656,-0.65514004,0.05354659,0.83146375,0.05326297,0.54911232,0.64913893,0.42062253,0.02841339,125.62738800,-9.91911793,3.02531195,-3.05889654,0.48730710,-0.51612788,0.02004052,8.38663578,2.42876101,1.10932851,3.24189925,0.07209482,0.01946072,174.13371277,-0.16869809,0.00310625,-1.38230109,0.34881362,-1.22406030,0.26439670,5.38501692,2.72960210,-0.85612178,1.61592007,0.20397310,0.03062821,170.42745972,4.21751308,1.02133214,-2.34482765,0.41278890,-2.17205739,0.41236570,6.26259232,2.21181822,0.12537964,0.04153280,0.83855662,0.04796826,169.04505920,2.62443638,0.29033089,0.59893012,0.01345509,-0.10823402,0.00059800,7.17837381,2.47316480,1.49995017,7.74301434,0.00549907,0.01946072,174.13371277,-0.16869809,0.00310625,-1.38230109,0.34881362,-1.22406030,0.26439670,5.38501692,2.72960210,-0.85612178,1.61592007,0.20397310,0.03062821,170.42745972,4.21751308,1.02133214,-2.34482765,0.41278890,-2.17205739,0.41236570,6.26259232,2.21181822,0.12537964,0.04153280,0.83855662,0.04796826,169.04505920,2.62443638,0.29033089,0.59893012,0.01345509,-0.10823402,0.00059800,7.17837381,2.47316480,1.49995017,7.74301434,0.00549907,
4.27,7.23,0.00,0.45,128.00,142.00,16.00,2.10,198.00,25.20,0.72,7.02932739,6.08025789,7.04465723,5.35460186,6.37721109,347.26373291,0.00000000,3.68,6.47977781,8.11274147,8.24348354,6.76636648,4.09866047,6.71014214,7.03985977,6.57361078,5.41238356,6.59750986,375.19696045,0.00000000,1.21527636,1.99035609,0.77507973,40.57786179,0.00000000,1.35606861,4.64866686,3.29259801,34.39206696,2.41,3.64,0.01334112,99.17097473,0.35083666,0.02085482,-1.59748650,0.58977121,-1.00945628,0.30550754,0.32390475,0.01603020,1.46254969,6.15738583,0.01325866,0.01666107,118.38735199,-5.28117752,1.77834833,-1.72769165,0.35495529,-2.22118902,0.86135393,0.82523370,0.07341987,1.09618890,3.62035346,0.05737918,0.02131087,95.37552643,-0.42863241,0.00761644,2.15965962,0.32781798,-3.38404679,1.16181862,2.58067608,0.31033126,2.26947880,18.31125259,0.00002066,0.01392153,116.94000244,-1.82255638,0.47340444,1.60108972,0.61407501,0.36082613,0.03013228,1.53017747,0.28925386,0.93809444,2.54597759,0.11090839,0.02343797,133.67687988,-4.98189259,1.90883791,1.42060435,0.20300584,-1.69911003,0.33799216,4.64786911,1.63182032,1.34983480,6.43812752,0.01132872,0.03650849,132.12232971,-4.34644175,1.07433319,5.11442661,1.32042527,0.51183045,0.01678267,5.48280907,1.94670951,2.43771291,27.59394264,0.00000018,0.01392153,116.94000244,-1.82255638,0.47340444,1.60108972,0.61407501,0.36082613,0.03013228,1.53017747,0.28925386,0.93809444,2.54597759,0.11090839,0.02343797,133.67687988,-4.98189259,1.90883791,1.42060435,0.20300584,-1.69911003,0.33799216,4.64786911,1.63182032,1.34983480,6.43812752,0.01132872,0.03650849,132.12232971,-4.34644175,1.07433319,5.11442661,1.32042527,0.51183045,0.01678267,5.48280907,1.94670951,2.43771291,27.59394264,0.00000018,
4.45,7.10,0.00,0.24,128.00,142.00,17.00,2.09,208.00,29.79,0.72,3.80048585,2.93328452,3.69737673,2.72977042,3.29022932,136.86277771,0.00000000,3.02,2.42185307,4.34258604,4.25031328,3.81092739,3.10878110,3.13839698,4.06551647,2.70041132,2.76411057,3.39692163,144.10458374,0.00000000,0.94365001,1.22573090,0.28208089,7.67716312,0.00595492,-0.65765190,-0.89612359,-0.23847170,0.27967858,2.41,3.64,0.00796366,50.06338120,0.14829740,0.00529186,0.89496291,0.26216736,2.25104165,2.15213156,-1.65602970,0.59423131,0.31977978,0.41695413,0.51861690,0.01153002,81.33239746,-2.78073549,0.70724815,0.51269126,0.04486127,1.24746501,0.38974649,-0.18266058,0.00518068,-0.41579863,0.74721336,0.38757837,0.01620006,80.64543152,-8.73867130,4.63677454,2.93589425,0.88639289,1.83811986,0.50156337,1.57693648,0.16955696,0.06137026,0.01955989,0.88880290,0.01176886,124.22171783,0.68207771,0.09860696,0.43065849,0.06605478,0.38293537,0.05049152,-1.84124792,0.62247127,-1.29292631,7.18880367,0.00746328,0.01951058,136.68025208,0.61014950,0.04223702,-0.39025483,0.02258217,-0.34484592,0.02055097,-1.94569564,0.42195198,-0.89434719,4.17017365,0.04141759,0.03123338,143.69635010,3.31082082,0.92634344,0.97089291,0.07074070,1.01342964,0.09771808,-1.46983457,0.20790571,-0.08417209,0.04897894,0.82489722,0.01176886,124.22171783,0.68207771,0.09860696,0.43065849,0.06605478,0.38293537,0.05049152,-1.84124792,0.62247127,-1.29292631,7.18880367,0.00746328,0.01951058,136.68025208,0.61014950,0.04223702,-0.39025483,0.02258217,-0.34484592,0.02055097,-1.94569564,0.42195198,-0.89434719,4.17017365,0.04141759,0.03123338,143.69635010,3.31082082,0.92634344,0.97089291,0.07074070,1.01342964,0.09771808,-1.46983457,0.20790571,-0.08417209,0.04897894,0.82489722,
3.72,7.82,15.00,0.80,128.00,143.00,14.00,2.29,161.00,20.67,0.69,14.78007126,12.83201408,14.97296619,12.10801792,13.67326736,1000.00000000,0.00000000,4.55,14.56305313,14.42057419,15.49609661,12.80166340,13.50116730,14.83530903,13.82551765,13.84225082,12.16405201,13.92491531,1000.00000000,0.00000000,1.90959656,3.05274677,1.14315033,57.30590439,0.00000000,1.12661910,6.37659931,5.24997997,61.51396179,2.40,3.36,0.02694404,326.62826538,-3.28707576,1.47724545,-3.27497268,2.00147581,1.57808650,0.60283679,-5.92579317,4.33641577,3.71084523,32.00727844,0.00000002,0.03225805,364.82708740,-10.85746956,6.17908192,-2.63273501,0.67762536,0.42748022,0.02623066,-3.92541885,1.36627793,3.39966536,28.62613106,0.00000011,0.04683469,391.10360718,-16.60981369,9.71998310,-5.12642956,1.56820965,2.66434193,0.61148697,-2.46761823,0.24091280,4.48258257,60.65202332,0.00000000,0.03017249,498.57730103,-0.87116748,0.09815425,-2.14531851,1.00069451,-0.81664598,0.14015818,0.00104401,0.00000000,1.99039805,10.40326214,0.00130093,0.04642856,450.09140015,-0.18048200,0.00215392,-1.97354531,0.33608159,-0.94792718,0.09025635,0.42997980,0.01202028,3.72329617,42.03041840,0.00000000,0.06611723,336.43731689,-7.16808558,2.26861477,-0.69792032,0.01904399,2.48052645,0.30576873,-0.24416472,0.00294430,6.54500484,154.43832397,0.00000000,0.03017249,498.57730103,-0.87116748,0.09815425,-2.14531851,1.00069451,-0.81664598,0.14015818,0.00104401,0.00000000,1.99039805,10.40326214,0.00130093,0.04642856,450.09140015,-0.18048200,0.00215392,-1.97354531,0.33608159,-0.94792718,0.09025635,0.42997980,0.01202028,3.72329617,42.03041840,0.00000000,0.06611723,336.43731689,-7.16808558,2.26861477,-0.69792032,0.01904399,2.48052645,0.30576873,-0.24416472,0.00294430,6.54500484,154.43832397,0.00000000,
3.68,7.67,9.00,0.59,128.00,143.00,15.00,2.22,176.00,26.03,0.62,5.41606903,4.93122435,5.88396454,5.29611826,5.38184404,225.40356445,0.00000000,3.86,5.72254467,6.75451183,5.86550283,4.41676235,4.28665400,4.85848808,5.00764370,6.13242817,5.28201962,5.36424780,221.36279297,0.00000000,1.63174248,2.70271349,1.07097101,59.22702408,0.00000000,5.01050520,7.43293285,2.42242765,15.63205433,2.41,3.61,0.01226858,74.19355774,-0.93456352,0.13079868,-2.85756803,1.66947305,0.52508122,0.07310957,-5.36213875,3.89015913,0.90229028,2.07322788,0.15023375,0.01524242,88.22306824,-2.82525396,0.45314795,-1.17824018,0.14699747,2.85993457,1.27145731,-0.95834959,0.08819848,0.49528068,0.65809631,0.41743623,0.02598476,133.36441040,-13.49241924,7.10494041,-4.20983219,1.17151117,1.50636983,0.21651064,-2.72338057,0.32505834,0.26948246,0.24282524,0.62228697,0.01588527,141.84216309,-4.07652807,2.20644474,0.40969166,0.03745290,2.22944093,1.07206118,-1.28798580,0.19091298,-0.86715472,2.02670050,0.15488452,0.02506243,140.84077454,-3.61041760,0.92379588,0.34964278,0.01134133,3.21374130,1.11413622,3.06143570,0.65235013,-0.05506045,0.00984905,0.92096680,0.03911916,139.08660889,-5.39860821,1.51962876,3.69700623,0.63260531,4.95249414,1.43950808,1.79486990,0.19123900,1.12824631,5.41964674,0.02012078,0.01588527,141.84216309,-4.07652807,2.20644474,0.40969166,0.03745290,2.22944093,1.07206118,-1.28798580,0.19091298,-0.86715472,2.02670050,0.15488452,0.02506243,140.84077454,-3.61041760,0.92379588,0.34964278,0.01134133,3.21374130,1.11413622,3.06143570,0.65235013,-0.05506045,0.00984905,0.92096680,0.03911916,139.08660889,-5.39860821,1.51962876,3.69700623,0.63260531,4.95249414,1.43950808,1.79486990,0.19123900,1.12824631,5.41964674,0.02012078,
3.66,7.41,6.00,0.38,128.00,143.00,16.00,2.11,207.00,27.63,0.66,7.57036877,6.06546021,7.61699057,5.86468744,6.77937698,334.28421021,0.00000000,3.99,6.66005707,8.74798679,8.05918694,7.00022507,5.62170315,7.13920832,6.32326031,7.07004356,5.91539097,6.94161415,344.09957886,0.00000000,1.29002428,1.95398700,0.66396272,32.17167282,0.00000003,4.37168121,5.36589003,0.99420899,3.64050817,2.41,3.64,0.01607294,127.91224670,2.73850799,1.12839246,-1.08154464,0.24022767,2.57474518,1.76609528,-5.06540871,3.48710465,0.89925426,2.06855798,0.15069332,0.01944623,143.68089294,0.31297863,0.00558634,-0.20385739,0.00438422,4.09817839,2.61235666,-8.34951687,6.69894171,0.61847508,1.02675521,0.31118027,0.02821471,150.87107849,-9.45117664,3.34510660,2.55209470,0.41310599,4.04575396,1.49868405,-13.80973721,8.02035809,1.17837608,4.45509243,0.03505842,0.01927712,210.75813293,1.28764701,0.22215308,1.82019365,0.74601966,2.01820135,0.88643360,-4.16244411,2.01169872,-0.77142572,1.61832917,0.20363655,0.03253802,246.10433960,6.08077145,2.71662498,1.06221914,0.10844842,1.92701900,0.41530636,-3.88584900,1.08958936,-0.23802494,0.19129311,0.66194206,0.04847897,214.63442993,6.06055832,1.92442322,5.57317829,1.44450676,4.28793621,1.08434641,-2.60898995,0.40610027,1.50747025,9.72187519,0.00187574,0.01927712,210.75813293,1.28764701,0.22215308,1.82019365,0.74601966,2.01820135,0.88643360,-4.16244411,2.01169872,-0.77142572,1.61832917,0.20363655,0.03253802,246.10433960,6.08077145,2.71662498,1.06221914,0.10844842,1.92701900,0.41530636,-3.88584900,1.08958936,-0.23802494,0.19129311,0.66194206,0.04847897,214.63442993,6.06055832,1.92442322,5.57317829,1.44450676,4.28793621,1.08434641,-2.60898995,0.40610027,1.50747025,9.72187519,0.00187574,
3.73,7.13,0.00,0.19,128.00,143.00,17.00,2.00,187.00,28.28,0.70,4.16590071,2.22047973,3.85705686,3.03787875,3.32032895,90.96189880,0.00000000,3.74,4.42553377,3.85855651,3.00326538,2.99537086,3.33652210,2.76577711,3.71091485,2.97680235,3.03895831,3.34239888,88.65477753,0.00000000,1.01104772,1.16631186,0.15526411,2.40549040,0.12200460,2.44044375,0.52219784,-1.91824603,10.83190250,2.41,3.64,0.00747825,27.95590591,2.11540794,0.67978251,0.27636886,0.01584786,0.96488243,0.25042415,-2.05768251,0.58099514,0.59089637,0.90172237,0.34256206,0.01017374,39.51243591,-1.98763669,0.22543173,-0.81593186,0.07083374,1.85948169,0.54031146,4.14878845,1.66178632,0.01962836,0.00099466,0.97484698,0.01616493,50.41283417,5.16017246,1.01506233,-0.17103858,0.00192774,-1.61274290,0.24239549,-2.72889876,0.31879112,0.22400206,0.16385792,0.68572040,0.01047402,60.30654907,1.41567838,0.26025149,0.38390896,0.03218555,1.75728452,0.65142971,2.51200438,0.71012104,-0.77853531,1.59762669,0.20655024,0.01781630,70.29155731,2.00851989,0.28237858,-2.38660598,0.52128029,1.51714218,0.24523902,7.83008862,4.21445608,-0.50770676,0.82886070,0.36283335,0.03060905,84.69467926,-2.88608170,0.43199447,-4.41619587,0.89776260,-0.59007722,0.02030838,2.48855996,0.36569792,0.05070531,0.01089000,0.91690956,0.01047402,60.30654907,1.41567838,0.26025149,0.38390896,0.03218555,1.75728452,0.65142971,2.51200438,0.71012104,-0.77853531,1.59762669,0.20655024,0.01781630,70.29155731,2.00851989,0.28237858,-2.38660598,0.52128029,1.51714218,0.24523902,7.83008862,4.21445608,-0.50770676,0.82886070,0.36283335,0.03060905,84.69467926,-2.88608170,0.43199447,-4.41619587,0.89776260,-0.59007722,0.02030838,2.48855996,0.36569792,0.05070531,0.01089000,0.91690956,
3.02,7.96,15.00,0.77,128.00,144.00,14.00,2.37,160.00,30.65,0.69,4.28847361,3.78531098,4.27991247,3.92808223,4.07044458,203.04103088,0.00000000,3.07,4.04549599,3.36029840,4.04895163,4.45414543,4.41598177,4.71020699,4.25177431,3.76179290,3.95264363,4.10714340,202.45999146,0.00000000,1.69946015,1.84833825,0.14887814,1.33995461,0.24799777,0.15121743,-0.75559092,-0.90680838,4.79676867,2.40,3.36,0.01031195,83.28005219,-1.28240848,0.39146528,-2.08542800,1.41273141,-0.01277352,0.00010938,-1.07873547,0.25014839,0.25916740,0.27180532,0.60224495,0.01331804,106.55236816,-3.71678519,1.24068284,-3.30335665,1.82798624,-2.93501973,2.11845160,-1.69232619,0.43513900,-0.08679800,0.03197578,0.85811898,0.01643758,79.39148712,-0.51402760,0.01533236,-3.05832791,0.91983265,-1.44839227,0.29783916,-2.63861728,0.45398998,0.90796620,4.10080719,0.04314229,0.01382506,171.56430054,-1.36750412,0.39648288,-3.21953058,3.69402671,-2.65579200,2.42943120,-1.94785595,0.69718921,-1.21730471,6.37779188,0.01171757,0.02288141,188.82786560,-5.18822050,3.06832457,-6.21009445,5.74809790,-4.90976381,4.18273163,-3.38914585,1.28596961,-0.74592298,2.91380429,0.08815160,0.03040915,129.00051880,-5.81842947,2.70944977,-5.80870676,2.39701319,-5.00362730,2.25535774,-5.09218836,2.36317492,0.84841436,4.70386648,0.03034259,0.01382506,171.56430054,-1.36750412,0.39648288,-3.21953058,3.69402671,-2.65579200,2.42943120,-1.94785595,0.69718921,-1.21730471,6.37779188,0.01171757,0.02288141,188.82786560,-5.18822050,3.06832457,-6.21009445,5.74809790,-4.90976381,4.18273163,-3.38914585,1.28596961,-0.74592298,2.91380429,0.08815160,0.03040915,129.00051880,-5.81842947,2.70944977,-5.80870676,2.39701319,-5.00362730,2.25535774,-5.09218836,2.36317492,0.84841436,4.70386648,0.03034259,
