x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-4.91,-5.22,4.00,0.30,69.00,147.00,7.00,4.00,75.00,30.80,0.75,3.69240808,3.19957852,3.34068942,3.20476294,3.35935974,101.11641693,0.00000000,3.37,3.42755318,3.96245456,3.54300690,3.54298067,3.01390886,2.80134630,3.15099716,3.84932137,3.21013570,3.38568926,100.74095917,0.00000000,-0.93549806,-3.25378227,-2.31828403,245.37721252,0.00000000,-0.42701343,-1.28733909,-0.86032563,2.19019246,4.44,1.72,
-5.54,-4.28,4.00,0.26,69.00,148.00,5.00,4.21,90.00,33.22,0.64,0.89435440,1.00899613,1.27563345,1.18691123,1.09147382,10.68730068,0.00111810,3.37,1.49109960,1.32455385,0.92048740,0.54605299,2.10717702,0.50859958,0.04662721,1.62689435,1.24463379,1.08958995,10.55178928,0.00120234,-0.86272413,-2.52191138,-1.65918732,234.23396301,0.00000000,2.54334307,2.76445746,0.22111440,0.20577994,4.47,1.78,
-5.32,-4.67,9.00,0.45,69.00,148.00,6.00,4.12,98.00,29.60,0.68,1.30830240,2.00473166,2.14310837,1.32420921,1.69508791,30.02330589,0.00000005,3.12,2.44864130,1.84969568,1.87842011,1.04210067,1.25446141,3.41942024,2.21024227,0.59927475,1.28105593,1.77414775,32.85429001,0.00000001,-1.10154998,-3.40595531,-2.30440545,304.45883179,0.00000000,1.88740897,-1.77238929,-3.65979838,46.60145569,4.44,1.72,
-5.77,-4.24,4.00,0.20,69.00,149.00,5.00,4.32,90.00,27.20,0.66,1.28423822,2.03568864,1.54741573,1.33364272,1.55024636,22.14536476,0.00000291,3.32,1.29487419,1.51766598,1.22258151,2.05222487,1.68510437,1.13641775,2.03951955,2.23540998,1.35072207,1.61333179,23.49919128,0.00000146,-0.86132795,-2.51300025,-1.65167224,231.45416260,0.00000000,3.91972566,0.46753383,-3.45219183,37.12312317,4.53,1.70,
-5.71,-4.50,8.00,0.43,69.00,149.00,6.00,4.30,88.00,27.89,0.68,2.39722300,2.85982680,2.16304851,1.82042170,2.31012988,56.86370087,0.00000000,3.09,2.14240861,2.97265863,2.86994386,2.24876475,1.86938071,2.73012114,1.61638820,3.02336478,1.76269102,2.35716510,58.28044128,0.00000000,-1.14525723,-3.51305342,-2.36779618,321.55047607,0.00000000,0.26603842,-2.79353404,-3.05957246,45.93613815,4.53,1.70,
-6.03,-4.42,5.00,0.23,69.00,150.00,6.00,4.46,109.00,24.97,0.72,3.46157432,2.56737065,2.09865499,2.19925523,2.58171391,34.38222504,0.00000001,4.44,2.87944841,2.45925570,2.24861193,1.86135948,3.12849879,3.54566669,3.34415913,1.97151804,2.18316269,2.62200665,34.68317413,0.00000001,-1.33131158,-3.33649302,-2.00518131,250.16035461,0.00000000,-7.68694544,-9.75751114,-2.07056546,16.71967506,6.28,0.00,
-5.03,-4.15,0.00,0.16,70.00,146.00,4.00,3.95,85.00,18.20,0.69,-1.47847021,-1.14925444,0.01710784,-0.37566629,-0.74657077,2.05651689,0.15189060,5.25,-0.28448528,-1.92687237,-0.14506109,0.02919774,-1.05616140,-0.04336963,-2.61415863,-1.13974881,-0.40535647,-0.84204775,2.57186747,0.10911878,-1.32913673,-2.41417193,-1.08503520,86.61039734,0.00000000,-4.66453123,-5.10714102,-0.44260976,0.31677216,6.28,0.00,
-4.92,-4.34,1.00,0.32,70.00,146.00,5.00,3.91,83.00,22.25,0.73,2.07874203,1.14278090,1.63526988,1.16387594,1.50516725,10.74152851,0.00108617,4.63,0.48334530,2.37205100,1.92078090,0.89069438,1.29587197,2.90629196,1.36709356,1.14182496,1.14583755,1.50114083,10.53267384,0.00121470,-1.17991245,-2.60244417,-1.42253184,140.47454834,0.00000000,-5.73860788,-9.25418568,-3.51557755,19.88384628,6.28,0.00,
-4.55,-4.76,2.00,0.29,70.00,146.00,6.00,3.78,104.00,19.73,0.74,-2.65709543,-3.00581479,-3.17367458,-3.04501104,-2.97039890,32.22197723,0.00000002,5.28,-3.31202340,-1.67507625,-3.11139011,-1.24463010,-5.69311953,-3.75172186,-2.88838148,-1.76492643,-3.09628868,-2.94566894,31.78642464,0.00000002,-0.80818611,-2.54129124,-1.73310506,184.13928223,0.00000000,-2.62678742,-2.12023425,0.50655323,0.43765235,6.28,0.00,
-4.10,-5.32,0.00,0.20,70.00,146.00,7.00,3.69,95.00,17.04,0.75,-0.24676378,1.70376217,0.72881234,0.41398019,0.64994776,1.76143682,0.18476939,4.94,1.51869071,1.99542224,-0.15292226,0.63198167,0.70568794,-0.25841281,1.83242679,0.53924137,0.44326302,0.80534703,2.64253759,0.10437605,-0.47099316,-2.44166803,-1.97067475,198.45042419,0.00000000,2.21149302,-0.95361549,-3.16510844,16.81057549,6.28,0.00,
-3.82,-5.82,0.00,0.23,70.00,146.00,8.00,3.71,93.00,20.01,0.75,1.91284835,2.52847743,2.47997880,2.20291495,2.28105497,22.65475464,0.00000225,4.83,2.97652221,4.01367283,0.85724479,2.54994893,1.48327589,3.05929685,2.02757335,1.92175496,2.21198273,2.34224129,23.66973495,0.00000134,-0.43252847,-2.53384686,-2.10131836,198.02189636,0.00000000,1.89668655,-1.40916622,-3.30585289,17.50123787,6.28,0.00,
-5.25,-3.91,2.00,0.28,70.00,147.00,4.00,4.05,100.00,24.14,0.69,1.83168471,2.81664443,1.27204168,1.15734828,1.76942980,19.70763779,0.00001010,4.02,2.19567585,1.26461947,2.39440465,1.01455593,1.98177791,1.55761850,2.91508889,2.57892919,1.11147082,1.88856971,21.92346573,0.00000326,-1.01089275,-2.41501021,-1.40411747,153.40266418,0.00000000,-2.51061368,-4.37682104,-1.86620760,13.05839062,4.51,1.93,
-5.15,-4.21,6.00,0.46,70.00,147.00,5.00,4.01,98.00,27.52,0.69,1.05383766,1.80151355,2.07288647,1.62908399,1.63933039,21.07542038,0.00000502,3.60,2.34114242,2.01457477,2.12101436,0.95455050,0.59704572,2.70000744,1.15878987,1.37299502,1.58227849,1.64750624,20.99977875,0.00000522,-1.07382262,-2.95410442,-1.88028169,224.37394714,0.00000000,0.95377690,-2.73323965,-3.68701673,44.34548569,4.48,1.87,
-4.79,-4.65,9.00,0.52,70.00,147.00,6.00,3.88,112.00,30.35,0.69,2.44300389,2.59930849,2.65144634,2.99803185,2.67294765,62.90063477,0.00000000,3.40,2.32242274,3.72340965,2.88539362,1.58471549,2.63256383,2.22712040,2.69506645,2.57679057,3.02004719,2.62709594,60.07972717,0.00000000,-0.98521602,-3.29410982,-2.30889368,263.26425171,0.00000000,-2.65535450,-4.38290644,-1.72755218,10.66834068,4.44,1.83,
-4.39,-5.28,10.00,0.48,70.00,147.00,7.00,3.79,106.00,29.54,0.74,2.24464560,3.29235101,2.12197471,2.87234092,2.63282800,56.75437927,0.00000000,3.53,3.56441069,2.66340041,2.87792230,2.30847025,2.68091178,1.59702444,1.54784071,3.31312466,2.83281660,2.59583735,54.20645142,0.00000000,-0.85751277,-3.49404097,-2.63652825,274.07122803,0.00000000,-0.61080027,-2.81992626,-2.20912600,21.50185204,4.44,1.83,
-4.06,-5.88,0.00,0.51,70.00,147.00,8.00,3.80,105.00,24.33,0.76,4.40748835,4.34953022,3.21950126,3.98914766,3.99141693,123.58544159,0.00000000,3.62,4.28858566,4.15065098,4.79236364,3.60719967,2.29391813,3.22877574,4.03437805,5.46584558,3.90686250,3.97031260,121.24634552,0.00000000,-0.85406375,-3.66433001,-2.81026626,277.51284790,0.00000000,-1.77360380,-4.92150974,-3.14790583,25.53890038,4.38,1.76,
-5.75,-3.30,0.00,0.14,70.00,148.00,3.00,4.33,93.00,24.90,0.69,0.79924494,1.99575830,1.59956443,2.75765562,1.78805590,18.73344612,0.00001665,4.17,1.15175366,1.44443417,1.11563957,2.03680372,1.55044174,1.59027696,1.33210576,1.60401428,2.75458789,1.61838639,14.94320297,0.00011850,-0.27910540,-1.23319399,-0.95408857,88.41307068,0.00000000,1.16740263,-0.17855009,-1.34595275,4.06987667,6.28,0.00,
-5.69,-3.61,2.00,0.30,70.00,148.00,4.00,4.29,93.00,29.40,0.64,2.09728956,2.32155585,2.37823868,2.04496503,2.21051240,40.21938324,0.00000000,3.52,2.14560509,2.55343747,2.78347087,1.28973579,2.71839190,1.81879914,3.62178016,1.51042676,2.06977034,2.27676725,42.38475418,0.00000000,-0.68904519,-2.17354727,-1.48450220,182.29794312,0.00000000,-0.56459403,-0.65978533,-0.09519126,0.03890079,4.51,1.93,
-5.58,-3.97,9.00,0.49,70.00,148.00,5.00,4.22,102.00,31.12,0.64,0.88964725,1.25835848,1.09139597,0.83040214,1.01745093,10.57735538,0.00118579,3.16,0.39678672,0.20167895,1.17267644,1.35510623,1.19369853,1.22423029,1.76488853,1.26468790,0.82885349,1.04368937,10.97341061,0.00095992,-0.94695038,-3.01785898,-2.07090855,267.73757935,0.00000000,-3.98915839,-4.82214165,-0.83298326,3.05488539,4.48,1.87,
-5.28,-4.36,14.00,0.62,70.00,148.00,6.00,4.08,105.00,28.46,0.68,3.17224979,4.46045208,4.12258053,3.29960752,3.76372242,137.30390930,0.00000000,3.24,4.76877594,3.71392870,4.55910397,2.86871028,3.32004261,4.05438948,4.13481236,4.29941654,3.26991415,3.88378954,143.06637573,0.00000000,-1.11978984,-3.75154948,-2.63175964,312.22198486,0.00000000,-3.81796193,-10.38364506,-6.56568336,122.11791992,4.48,1.87,
-4.77,-4.99,16.00,0.69,70.00,148.00,7.00,3.90,106.00,19.87,0.73,7.33048296,6.76484966,7.86143160,6.97504854,7.23295307,252.07353210,0.00000000,4.60,6.56281900,9.75126648,6.23895788,7.53211069,5.96229029,7.69383383,9.84483147,5.67627907,7.03642988,7.35916901,265.06286621,0.00000000,-1.21961462,-4.31811047,-3.09849596,329.49139404,0.00000000,-5.53603506,-10.07969379,-4.54365921,39.09339523,4.44,1.83,
-4.29,-5.72,18.00,0.74,70.00,148.00,8.00,3.85,111.00,21.64,0.75,5.62427807,5.29638147,5.63312912,5.99979067,5.63839483,133.87155151,0.00000000,4.92,6.05238581,8.22864342,3.47762251,4.78210163,6.31089258,6.20497990,5.56447935,3.97094440,6.08479738,5.62513018,134.48153687,0.00000000,-1.29629540,-4.68661356,-3.39031792,340.69235229,0.00000000,-5.84343767,-11.12378311,-5.28034496,48.45530319,6.28,0.00,
-6.00,-3.51,3.00,0.20,70.00,149.00,4.00,4.45,100.00,29.14,0.63,1.35281742,1.15390635,1.95555949,0.90149266,1.34094405,14.44443417,0.00015370,3.56,1.46268415,0.51923400,1.89837182,2.03883648,1.77816319,1.40822077,2.09451151,0.79351383,0.91838497,1.43322325,16.22081566,0.00006097,-0.58252007,-1.89356673,-1.31104672,142.17138672,0.00000000,-4.88224363,-5.09263134,-0.21038775,0.17728849,4.57,1.82,
-5.92,-3.88,6.00,0.37,70.00,149.00,5.00,4.40,101.00,33.89,0.66,3.00484538,3.27672958,3.46653199,3.26712322,3.25380754,121.58743286,0.00000000,2.98,2.16493344,3.27740479,3.14671493,4.05650997,3.51147127,1.98012662,3.38194466,4.59251547,3.33178568,3.26821828,123.32062531,0.00000000,-0.95923245,-2.90532565,-1.94609320,247.90278625,0.00000000,-2.36316442,-3.29588938,-0.93272501,3.91962910,4.56,1.74,
-5.91,-4.05,11.00,0.56,70.00,149.00,6.00,4.39,102.00,27.84,0.68,2.00606656,2.14868116,1.84593797,1.94698739,1.98691833,41.53240204,0.00000000,3.11,2.27816725,2.28960705,2.30885196,1.98384595,1.82401490,1.92297208,1.11311829,2.12707615,1.91200638,1.97132230,40.16372299,0.00000000,-1.25414038,-3.83481741,-2.58067703,317.46432495,0.00000000,-1.78662848,-5.83464193,-4.04801369,58.80706024,4.56,1.74,
-5.74,-4.15,18.00,0.75,70.00,149.00,7.00,4.30,109.00,19.12,0.69,5.01070404,4.78709412,5.12743425,4.57549524,4.87518215,95.30166626,0.00000000,5.04,4.40352440,5.88725519,7.14906168,4.27444792,2.61958170,4.59959221,4.59900475,6.02223492,4.49404335,4.88941097,96.10981750,0.00000000,-1.44254804,-4.59476042,-3.15221238,357.34616089,0.00000000,7.26906490,1.06765378,-6.20141125,60.29191589,4.52,1.69,
-6.17,-4.11,5.00,0.25,70.00,150.00,6.00,4.52,111.00,24.72,0.67,2.76707101,2.55698013,1.48816574,2.45318437,2.31635022,36.38513947,0.00000000,3.87,1.82651556,2.00522780,1.55517066,1.75266635,3.06751132,2.52416110,2.62799621,2.53937817,2.45442009,2.25918818,33.77276993,0.00000001,-1.39594138,-3.51083779,-2.11489630,249.30297852,0.00000000,-1.01934505,-4.59779358,-3.57844853,41.04590607,6.28,0.00,
-4.42,-4.54,0.00,0.21,71.00,145.00,5.00,3.70,80.00,13.85,0.71,0.14814350,0.45008367,-0.32992727,0.73157358,0.24996838,0.12711082,0.72152709,7.07,-1.56188488,-0.08405276,2.38316321,-1.43269455,-0.63213634,1.67807615,-1.74014795,0.77614421,0.58652568,-0.00299782,0.00000000,1.00000000,-0.77903521,-1.96665323,-1.18761802,103.00936127,0.00000000,4.78872013,3.74044657,-1.04827332,1.50815237,6.28,0.00,
-5.14,-3.54,0.00,0.15,71.00,146.00,3.00,4.00,103.00,21.17,0.68,0.19119416,0.28194097,0.57399148,0.97657424,0.50592524,1.37530267,0.24120158,4.35,0.08840436,-0.10214774,1.02569222,-0.11856662,-0.02302371,0.35194159,-0.16048841,1.58377182,0.97773182,0.40218800,0.85516268,0.35533581,-1.16252184,-2.16373038,-1.00120866,68.71894073,0.00000000,-9.10362244,-10.20021534,-1.09659290,2.37089682,6.28,0.00,
-4.87,-4.00,0.00,0.31,71.00,146.00,4.00,3.87,90.00,23.26,0.69,1.32751358,1.58372676,1.79406238,2.30383968,1.75228560,13.19986248,0.00029521,4.87,2.41521144,1.71925426,1.73848295,1.28908014,1.95128441,2.00501919,0.67828387,0.75299525,2.28791046,1.64696503,11.45782852,0.00074171,-1.13188064,-2.57470798,-1.44282722,132.82760620,0.00000000,-5.60603285,-8.69203281,-3.08599997,20.25368309,6.28,0.00,
-4.64,-4.38,3.00,0.46,71.00,146.00,5.00,3.78,93.00,23.22,0.71,-0.23732451,0.18846412,-0.07625142,-0.78043073,-0.22638564,0.31900138,0.57234388,4.04,0.53208339,0.27600625,1.22928810,-0.90485460,-1.52055037,-0.22652774,0.26404768,0.18177666,-0.84990674,-0.11306875,0.07884433,0.77893214,-0.78061318,-2.57142043,-1.79080725,186.25393677,0.00000000,1.10797989,-1.09507084,-2.20305061,14.62712193,6.28,0.00,
-4.19,-4.89,2.00,0.41,71.00,146.00,6.00,3.64,92.00,22.96,0.71,3.19412589,2.23078609,2.73140478,1.32010210,2.36910462,29.86929893,0.00000006,4.37,2.05984092,4.75149298,3.21662021,2.55325794,0.15545335,2.74178696,2.05262947,4.01549292,1.28438747,2.53423691,34.49629974,0.00000001,-0.44240382,-2.45821071,-2.01580691,219.52275085,0.00000000,4.49216366,1.97076809,-2.52139521,14.41242218,6.28,0.00,
-3.74,-5.47,0.00,0.35,71.00,146.00,7.00,3.59,95.00,20.68,0.72,-0.93747616,1.17002296,0.51736599,0.78995222,0.38496628,0.62109625,0.43083995,4.93,-0.61537755,1.37191367,-0.74822289,0.17102191,0.63033146,0.58814842,1.39524472,-0.27079472,0.82784641,0.37186238,0.56431943,0.45271514,-0.29402286,-2.44318366,-2.14916062,233.55538940,0.00000000,4.78159142,-0.70949131,-5.49108315,52.47201538,4.39,2.00,
-3.36,-6.06,3.00,0.32,71.00,146.00,8.00,3.64,98.00,16.68,0.73,3.04460669,4.61483097,5.92925692,3.89195728,4.37016296,63.64739609,0.00000000,5.53,5.14549828,5.81443453,3.77471924,4.50643873,3.73653769,5.30576706,4.86061811,4.02289724,3.95819640,4.56488705,67.08956909,0.00000000,-0.36280528,-2.57355309,-2.21074796,234.60140991,0.00000000,4.39706802,1.83819318,-2.55887461,10.77834034,4.35,1.95,
-3.07,-6.57,2.00,0.23,71.00,146.00,9.00,3.74,126.00,18.49,0.75,5.47537613,6.19256878,5.60295439,4.98891926,5.56495476,113.12924194,0.00000000,5.28,7.06939507,6.26058865,6.14356709,5.01556110,5.93137312,3.54272032,5.48895645,7.23973560,5.02466297,5.74053812,119.53704834,0.00000000,-0.49712488,-2.71575046,-2.21862555,237.49603271,0.00000000,3.08358431,-0.17453617,-3.25812054,22.83923340,4.30,1.91,
-5.77,-2.91,0.00,0.19,71.00,147.00,2.00,4.37,86.00,28.65,0.69,1.03754354,0.85839689,1.27269387,0.23770347,0.85158443,4.54469967,0.03328096,4.03,1.65220928,1.54210579,1.24894273,1.27861798,0.80610800,1.03857934,2.07738066,-0.84883094,0.22238998,1.00094283,6.22905874,0.01273931,-0.32003704,-1.10752428,-0.78748721,51.62031937,0.00000000,0.28139481,0.08578834,-0.19560647,0.11585817,6.28,0.00,
-5.52,-3.23,0.00,0.31,71.00,147.00,3.00,4.21,101.00,22.80,0.68,1.22577226,2.15478754,2.06613779,1.61860704,1.76632619,17.98731804,0.00002445,4.20,1.32379675,0.84182155,3.19507933,1.70077932,1.35953999,2.26919317,2.06624436,1.58192503,1.55342233,1.76399004,17.64255905,0.00002922,-0.75751340,-2.05519104,-1.29767752,121.14100647,0.00000000,-2.73475409,-5.20472145,-2.46996737,16.36819077,6.28,0.00,
-5.23,-3.63,4.00,0.46,71.00,147.00,4.00,4.04,96.00,24.46,0.65,4.02290821,3.88098907,3.63429117,3.39423895,3.73310685,101.62625122,0.00000000,3.74,3.98702621,4.40981293,4.13167191,3.87096095,3.55980968,2.92601633,3.26597667,4.61403990,3.38929367,3.79116154,103.17514801,0.00000000,-0.88181365,-2.71112418,-1.82931066,195.86770630,0.00000000,-3.63245010,-7.54634428,-3.91389441,53.93754196,4.51,1.93,
-4.98,-3.99,7.00,0.60,71.00,147.00,5.00,3.92,97.00,28.60,0.69,1.63407707,1.79105592,1.97330201,1.97814357,1.84414458,35.97883606,0.00000000,3.10,1.96216285,1.77636945,1.67704880,2.89430857,1.41769302,0.97107863,1.51710927,2.37757540,1.99028563,1.84078312,35.48426819,0.00000000,-0.76356322,-3.01281571,-2.24925256,240.97660828,0.00000000,-1.91130114,-6.17625761,-4.26495647,88.55702209,4.48,1.87,
-4.46,-4.71,10.00,0.63,71.00,147.00,6.00,3.73,100.00,25.31,0.68,4.09036970,4.17727518,3.87159371,3.43555140,3.89369750,111.14366913,0.00000000,3.73,3.91033053,4.67363930,3.74535060,4.24135590,3.30365562,3.40606713,3.53830957,5.61676836,3.44575095,3.98281646,115.26520538,0.00000000,-0.62040222,-3.15674043,-2.53633809,262.35021973,0.00000000,-5.38711929,-9.16893864,-3.78181911,43.51651001,4.43,1.91,
-3.94,-5.40,11.00,0.63,71.00,147.00,7.00,3.64,112.00,28.91,0.72,2.74511766,2.55506349,2.60720515,2.60588002,2.62831664,48.01535797,0.00000000,3.83,2.61075854,2.24699926,2.24505877,3.25620151,2.54109144,1.53258443,1.36387980,5.25146246,2.65601540,2.63114977,48.61191177,0.00000000,-0.54287255,-3.28183651,-2.73896408,276.67010498,0.00000000,-1.04886782,-3.76309252,-2.71422458,25.13126755,4.43,1.91,
-3.56,-6.06,9.00,0.60,71.00,147.00,8.00,3.69,117.00,18.42,0.73,4.10226202,3.84439969,3.34809780,4.06054211,3.83882546,60.83532715,0.00000000,4.96,3.77590275,2.54288340,4.96882582,4.57899141,2.69487524,1.68889964,1.58436954,7.86635828,4.03035259,3.74419188,59.86283493,0.00000000,-0.56844467,-3.42881250,-2.86036777,288.25158691,0.00000000,0.99934357,-2.23896694,-3.23831058,15.92906284,4.38,1.87,
-3.25,-6.60,8.00,0.54,71.00,147.00,9.00,3.79,125.00,23.63,0.73,4.79480076,4.99684954,3.42630172,4.43655777,4.41362762,106.47082520,0.00000000,4.31,3.58719802,3.46276259,6.92310953,4.50033712,2.49038482,2.56103778,5.36276865,6.03780174,4.30023527,4.35404587,105.26498413,0.00000000,-0.65631258,-3.51570988,-2.85939717,302.21224976,0.00000000,-3.20642376,-5.21061945,-2.00419593,10.22067642,4.32,1.82,
-5.98,-2.75,0.00,0.21,71.00,148.00,2.00,4.50,84.00,20.92,0.69,2.38112807,2.08581734,2.21762490,0.72851998,1.85327256,16.66720390,0.00004835,4.58,1.95948184,3.20387578,2.08629227,1.49777842,2.56232047,1.94411826,2.00614762,2.57375598,0.76936060,2.06494761,20.32089806,0.00000738,0.24252625,-0.55031443,-0.79284072,58.09409714,0.00000000,-0.58509123,-0.35734430,0.22774690,0.10603771,6.28,0.00,
-5.89,-3.04,2.00,0.36,71.00,148.00,3.00,4.42,96.00,30.72,0.65,1.52097833,2.25599074,1.70477915,1.79949522,1.82031083,25.99841309,0.00000041,3.60,1.96105242,2.42534041,1.42188323,1.39627910,1.88968003,1.78496039,1.94676960,2.00930548,1.80635571,1.84722054,26.17443085,0.00000038,-0.22479369,-1.54496408,-1.32017040,134.83598328,0.00000000,-0.79139316,-2.61218691,-1.82079363,11.30905056,6.28,0.00,
-5.76,-3.26,6.00,0.50,71.00,148.00,4.00,4.34,87.00,30.19,0.65,-0.41153112,-0.00263297,0.73089224,0.17661436,0.12333564,0.12097766,0.72805483,3.58,0.88903594,0.40600148,0.65888983,-0.65161097,-0.03693459,0.80397511,0.64743948,-1.52574015,0.16693002,0.15073647,0.17875233,0.67254540,-0.55895084,-2.43241143,-1.87346065,211.58361816,0.00000000,-3.56103635,-6.79274225,-3.23170614,38.22409439,4.51,1.93,
-5.73,-3.45,11.00,0.61,71.00,148.00,5.00,4.31,97.00,25.70,0.61,4.06541109,3.31060624,3.74662042,3.25433850,3.59424400,96.48968506,0.00000000,3.69,3.35681343,4.76794815,3.73934221,4.10823822,2.81553006,2.40126371,4.94386673,3.91682529,3.29145908,3.70088291,101.74648285,0.00000000,-0.74765664,-3.09346175,-2.34580517,256.71292114,0.00000000,5.63673973,3.37950778,-2.25723171,11.15360737,4.50,1.93,
-5.79,-3.81,16.00,0.71,71.00,148.00,6.00,4.33,106.00,17.86,0.68,9.00417423,9.36615372,8.07330513,9.45810509,8.97543430,311.25927734,0.00000000,5.13,10.20750427,8.21571636,9.18482399,8.86350155,8.29701424,7.55013752,10.73046303,8.04465294,9.39605045,8.93437481,305.08569336,0.00000000,-0.87476528,-3.59917521,-2.72441006,281.09848022,0.00000000,3.73414469,-3.00475407,-6.73889875,57.72969437,4.50,1.93,
