x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-8.88,-1.23,0.00,0.67,96.00,165.00,17.00,5.06,133.00,7.41,0.64,1.82400990,2.37043071,1.74666917,2.16067243,2.02544546,2.54002666,0.11133015,13.11,5.04099560,1.77689707,1.79281998,-0.13270217,4.87467766,2.01089907,-0.87458003,2.03857088,2.21074295,2.07995367,2.65725589,0.10341631,-3.47781682,-4.36983395,-0.89201683,2.67105627,0.10329225,4.13193083,7.20767307,3.07574224,2.35561252,0.00,0.00,
-8.46,-1.63,0.00,0.62,96.00,165.00,18.00,4.91,138.00,7.19,0.68,3.48999810,2.21504998,6.33336163,4.25000000,4.07210255,7.77078533,0.00541721,15.06,8.60673237,0.46996003,1.83716202,3.24755239,10.07386303,3.47433901,-0.24692273,6.52358627,4.49939394,4.27190924,8.54480076,0.00354891,-4.42633629,-5.21464825,-0.78831196,1.12883937,0.28892248,-14.03603935,-16.67583275,-2.63979316,1.59895647,0.00,0.00,
-8.23,-1.96,0.00,0.62,96.00,165.00,19.00,4.88,138.00,4.85,0.90,6.71416759,3.43386436,5.88428450,3.41470027,4.86175394,8.20298004,0.00427553,17.51,9.90177631,5.15561724,10.77981758,4.06119490,10.96586609,4.36029434,-1.32887220,1.23237455,3.65385246,5.41479349,10.21108341,0.00144293,-5.45267725,-6.08164930,-0.62897223,0.48047921,0.48876982,-9.80753326,-7.92873478,1.87879860,0.40034199,0.00,0.00,
-8.12,-2.17,0.00,0.65,96.00,165.00,20.00,4.89,106.00,4.65,0.91,4.51736307,0.55564630,0.30000728,4.11398983,2.37175155,1.34311557,0.24678054,21.11,6.14189005,0.95580560,6.26214314,-1.20735228,6.06195450,4.25448513,-3.47281742,-3.42505217,4.27656555,2.20308614,1.15211689,0.28338428,-6.78417063,-7.24964094,-0.46547049,0.20653039,0.64984648,4.23293400,2.09390187,-2.13903213,0.34795308,0.00,0.00,
-8.07,-2.21,0.00,0.69,96.00,165.00,21.00,4.88,78.00,4.43,0.93,1.34023130,1.60926139,1.36434948,6.38409138,2.67448330,1.57631671,0.20960504,21.97,8.25422001,-1.35000527,0.14893767,0.88112777,7.41686296,1.58008707,1.95506597,-4.88218880,6.70446253,2.29865122,1.16132534,0.28146969,-8.87114716,-9.29399776,-0.42285034,0.14566262,0.70299965,-9.50057507,-12.29200172,-2.79142618,0.47989309,0.00,0.00,
-9.64,-0.41,0.00,0.63,96.00,166.00,16.00,5.36,138.00,7.79,0.61,4.12572718,4.86366129,3.76001692,2.47670603,3.80652785,8.46784496,0.00370032,13.49,7.79061317,3.30170965,0.96093744,2.23895407,10.57727909,2.68418312,1.19418013,5.68414640,2.48786640,4.09810543,9.86672974,0.00173602,-3.00416517,-3.63852978,-0.63436449,2.23537278,0.13599051,-14.97081757,-15.73579407,-0.76497626,0.14453283,0.00,0.00,
-9.17,-0.81,0.00,0.58,96.00,166.00,17.00,5.14,133.00,8.47,0.67,4.01850748,2.62955737,3.16474414,1.81914008,2.90798736,5.12020254,0.02387705,13.25,3.94714475,2.03104186,3.65406132,7.06024408,7.87983131,3.92832303,0.53789228,-0.91985953,2.15795588,3.36070657,6.84657955,0.00902487,-3.77719116,-4.14776134,-0.37057033,0.36240521,0.54765208,-7.35864639,-4.50339556,2.85525060,2.38467669,0.00,0.00,
-8.72,-1.29,0.00,0.55,96.00,166.00,18.00,4.97,126.00,7.38,0.67,2.60294557,2.80923653,2.94433045,3.20692492,2.89085937,5.02696466,0.02518887,13.30,6.25034380,1.48258364,3.59184813,2.80925059,3.24231935,1.94327497,1.81963527,1.97004044,3.25969887,2.92695856,5.09607410,0.02421080,-4.82202911,-5.00893402,-0.18690491,0.05538848,0.81410800,-11.12170124,-12.47540474,-1.35370386,0.39042580,0.00,0.00,
-8.36,-1.72,0.00,0.54,96.00,166.00,19.00,4.87,126.00,4.22,0.70,-1.09910119,0.92556608,-0.81631017,-4.60829401,-1.39953482,0.44284660,0.50591549,21.69,0.99554843,-0.84646291,0.49138215,-2.54201150,6.48402023,-0.69616288,0.61832660,-5.86406469,-4.48071146,-0.64825511,0.09430073,0.75884785,-6.37635279,-6.35470057,0.02165206,0.00054733,0.98135149,3.01064181,6.82726908,3.81662726,1.13580859,0.00,0.00,
-8.28,-1.89,0.00,0.60,96.00,166.00,20.00,4.88,102.00,2.98,0.78,-2.99093699,-2.16218448,-3.17503834,-3.90708923,-3.05881238,1.41556752,0.23443573,26.51,-3.34873605,-1.50666690,-0.77445382,3.75964975,-3.27467442,1.38772142,-5.22341967,-10.15548229,-3.33334303,-2.49410391,0.93477315,0.33387650,-8.75593281,-8.54433537,0.21159764,0.04167812,0.83838026,-21.66895294,-11.43585014,10.23310280,4.17782640,0.00,0.00,
-8.28,-1.89,0.00,0.70,96.00,166.00,21.00,4.88,77.00,2.35,0.82,8.68314743,5.24123669,5.06271982,12.00485134,7.74798870,4.27325058,0.03899094,38.65,-7.36081791,-1.92581022,17.79477310,11.05742073,8.14152050,10.50011730,13.61703682,-2.84674859,11.92897129,6.76061726,3.25862122,0.07137147,-11.91481781,-11.68955135,0.22526619,0.04104962,0.83958673,-46.71594238,-42.34123611,4.37470722,0.46925816,0.00,0.00,
-9.88,0.09,0.00,0.54,96.00,167.00,16.00,5.45,126.00,6.77,0.43,0.14449531,-2.69700027,-0.96941119,-0.68363529,-1.05138791,0.65764487,0.41759856,13.37,-0.58227658,-2.99730086,-0.42741239,1.66210234,-1.22167575,-2.59977460,-1.62771571,-1.48671103,-0.66452819,-1.10392749,0.71415120,0.39828603,-3.02780867,-3.47953916,-0.45173058,0.89289200,0.34549520,-0.85946351,6.01903534,6.87849855,8.85197067,0.00,0.00,
-9.41,-0.41,0.00,0.53,96.00,167.00,17.00,5.22,131.00,8.26,0.64,2.47228241,1.00293398,-0.56419110,2.41359329,1.33115458,0.93997043,0.33253563,14.16,-0.49407974,-0.81828868,4.57152081,2.18955922,5.05368948,3.36793828,-2.08841944,-3.36119461,2.56216741,1.21910107,0.78750914,0.37508331,-3.75315738,-3.83756995,-0.08441247,0.01680661,0.89694246,-13.75613117,-15.40413666,-1.64800644,0.50038445,0.00,0.00,
-8.91,-0.87,0.00,0.56,96.00,167.00,18.00,4.99,142.00,3.52,0.42,-1.31096888,0.01050206,1.39926469,3.50147700,0.90006870,0.13012983,0.71837877,25.74,2.15250039,0.28730300,-2.94080853,-1.26445329,6.73789072,4.48532104,-7.64492655,1.22193217,4.00174665,0.78105211,0.09731363,0.75514729,-4.93145514,-4.78071785,0.15073754,0.03549430,0.85069772,26.84239769,18.97351837,-7.86887980,2.81614900,0.00,0.00,
-8.48,-1.23,0.00,0.61,96.00,167.00,19.00,4.80,116.00,2.91,0.51,-12.50274467,-8.65489292,-8.83639908,-10.85178089,-10.21145439,12.77048969,0.00037008,29.47,-5.13275862,-12.00210571,-10.36314011,-10.94810867,-3.88034272,-16.13052750,-14.62570286,-5.79831982,-10.93291569,-9.96934605,12.05447388,0.00054042,-7.14120102,-6.79501390,0.34618708,0.14581174,0.70285494,-44.39572525,-44.72055435,-0.32483125,0.00428649,0.00,0.00,
-8.41,-1.59,0.00,0.74,96.00,167.00,20.00,4.86,102.00,2.88,0.58,-7.58227634,-3.49728703,-8.34680271,-0.85627764,-5.07066107,3.48241758,0.06233630,28.02,-4.83794880,-9.91308212,-6.18408346,-5.26672935,-4.87495899,-7.98464680,-0.23640780,-12.40493965,-0.92476630,-5.84165955,4.56464291,0.03289837,-10.65830135,-10.18619251,0.47210962,0.23340470,0.62938163,-35.70435715,-26.51279259,9.19156647,3.30852771,0.00,0.00,
-9.82,0.36,0.00,0.51,96.00,168.00,16.00,5.40,144.00,10.12,0.40,-1.04507375,-3.02431870,-2.27819610,-0.79142588,-1.78475356,2.77228284,0.09624359,11.05,-1.96159947,-2.26420951,2.23116350,-3.32523727,0.32712474,-4.86405993,-1.89579451,-5.22000647,-0.90143675,-1.98402023,3.42567587,0.06450621,-3.05885410,-3.57767391,-0.51881969,1.05255055,0.30579037,-1.34302497,-1.45019770,-0.10717269,0.00364076,0.00,0.00,
-9.41,-0.08,0.00,0.50,96.00,168.00,17.00,5.18,132.00,6.23,0.46,-3.16066575,-4.11677456,-1.67989635,1.32939255,-1.90698600,0.77047348,0.38029562,22.40,-4.32190847,-1.38119543,3.86618018,-8.84000587,-1.88026094,-4.07550144,-6.38076305,-1.26073587,1.13516796,-2.56843162,1.38820231,0.23900966,-3.63590050,-3.74476075,-0.10886023,0.02784313,0.86759648,-12.83307076,-7.54088354,5.29218769,3.29148769,0.00,0.00,
-9.10,-0.47,0.00,0.61,96.00,168.00,18.00,5.04,159.00,5.89,0.35,-1.16830277,-1.51419580,0.58482063,4.49085712,0.59829473,0.11425548,0.73542611,18.25,-1.75932300,-5.61498594,0.46831384,-0.56542921,1.64573801,3.69878292,-4.07279205,1.44179237,4.70612001,-0.00574800,0.00000000,1.00000000,-4.92149305,-4.77894878,0.14254417,0.03347692,0.85495400,-8.94016075,-10.16375732,-1.22359705,0.21267574,0.00,0.00,
-8.74,-0.77,0.00,0.75,96.00,168.00,19.00,4.86,135.00,5.25,0.42,-2.73797870,-1.24507844,-2.46522880,-3.57576752,-2.50601339,2.67985988,0.10196045,15.79,-1.34257102,-2.03402948,0.92509151,-5.54948378,-1.43474162,-6.60350275,-0.54765958,-1.70297825,-3.92896819,-2.46629167,2.57725167,0.10874850,-7.83097172,-7.54733992,0.28363198,0.10892513,0.74161366,8.03635979,5.14984035,-2.88651991,0.79359502,0.00,0.00,
-9.61,0.60,0.00,0.61,96.00,169.00,16.00,5.27,145.00,6.40,0.37,0.97110784,-2.56334901,0.66732633,0.81682897,-0.02702148,0.00028255,0.98659243,17.78,-0.44149324,1.84932268,-4.47132683,-2.25470686,0.41345590,-0.52321970,1.32657743,1.07116663,0.81398886,-0.24600208,0.02007840,0.88734896,-3.55168271,-4.37674809,-0.82506526,2.63325524,0.10575256,-7.24792767,-6.82785988,0.42006773,0.03327317,0.00,0.00,
-9.40,0.38,0.00,0.57,96.00,169.00,17.00,5.15,164.00,6.43,0.39,0.10011589,-0.22677520,-1.48666716,-1.32066965,-0.73349899,0.23418996,0.62854737,15.63,3.43118763,0.14346854,-1.49942958,-2.51670122,0.56892914,1.14108574,-1.11957943,-3.62196565,-1.19425106,-0.51806539,0.11560513,0.73392746,-3.97731853,-4.45373106,-0.47641248,0.59396452,0.44152856,-18.13242149,-13.87316799,4.25925446,3.10953927,0.00,0.00,
-9.19,-0.04,0.00,0.70,96.00,169.00,18.00,5.04,184.00,8.95,0.33,0.75029874,-1.75861061,-0.38462707,-1.54672945,-0.73491710,0.62056971,0.43103489,9.62,0.63578629,-1.20808947,0.62883598,-0.34734163,-0.87238830,0.38133681,-0.78487098,-1.87542844,-1.48319829,-0.54671472,0.33748457,0.56142524,-5.30416536,-5.55540323,-0.25123787,0.12031528,0.72894877,-1.33866298,0.04612015,1.38478315,0.53223389,0.00,0.00,
-9.30,0.68,0.00,0.78,96.00,170.00,16.00,5.10,97.00,5.24,0.47,-1.80842674,0.48919928,2.08179736,2.23094201,0.74837798,0.13405837,0.71434339,21.08,1.13781786,2.21118140,-2.59345078,3.51161671,-1.09077954,6.36068201,-6.47226906,2.05742359,2.84566236,0.88443524,0.18609418,0.66628724,-4.64125347,-5.92309761,-1.28184402,6.60979891,0.01064952,-10.16365814,-9.40257072,0.76108807,0.09791227,0.00,0.00,
-9.27,0.47,0.00,0.74,96.00,170.00,17.00,5.08,136.00,6.44,0.38,2.89037871,2.85738063,0.20920637,2.77292037,2.18247151,1.90504515,0.16784389,16.31,3.56242943,4.48465252,2.18853831,1.24764061,3.66345644,-0.50545269,1.34155142,-0.34288740,2.66189528,2.03150249,1.62792468,0.20230822,-5.22624445,-6.29484892,-1.06860447,3.57495952,0.05967109,-0.63048714,-8.05022335,-7.41973639,8.14942169,0.00,0.00,
-9.25,0.39,0.00,0.82,96.00,170.00,18.00,5.07,171.00,5.20,0.00,0.14323279,-2.30138087,0.53490037,-1.55187678,-0.79378110,0.24397083,0.62146853,16.57,1.81540990,-3.70380902,0.58295083,2.63610935,1.86804152,2.85901380,-2.66780829,-5.06549215,-1.06917846,-0.30466866,0.03573012,0.85011505,-6.77920580,-7.68563843,-0.90643245,1.97391760,0.16112166,22.87769699,15.68039894,-7.19729853,5.87903881,0.00,0.00,
-7.59,-5.19,0.00,0.86,97.00,160.00,21.00,6.33,132.00,2.69,0.67,2.00980449,3.36498189,12.33136559,4.40713024,5.52832031,2.45277286,0.11765510,36.40,14.77148628,2.12710166,9.95359516,4.46260643,1.73128521,-3.56556153,14.59944630,5.31515169,4.33996964,5.96459389,2.82514191,0.09313376,-0.56788242,-2.18809271,-1.62021029,13.50448036,0.00028428,22.20871925,22.74715042,0.53842962,0.00891677,0.00,0.00,
-7.43,-4.39,0.00,0.76,97.00,161.00,20.00,5.68,150.00,4.30,0.68,4.25933647,5.19169712,6.51668739,10.86919594,6.70922947,4.92550945,0.02670181,31.18,-0.79424787,6.56350565,5.42896128,2.19148016,-8.99130344,-4.51759195,17.55953026,18.21899223,9.63818932,5.02802420,2.81379604,0.09379229,0.21511780,-1.47920549,-1.69432330,18.01329803,0.00002971,8.62685490,4.60083532,-4.02601957,0.95761323,0.00,0.00,
-7.45,-4.74,0.00,0.76,97.00,161.00,21.00,5.93,146.00,4.92,0.70,7.23927450,5.07681227,4.90371895,5.65290785,5.71817827,5.84198523,0.01583825,24.40,3.59879160,0.56592029,5.28736687,4.70840883,3.65250921,6.16066551,6.34039211,12.53943157,5.24184465,5.33858156,5.04108381,0.02498675,0.82520646,-0.32302490,-1.14823139,7.28972054,0.00734966,-14.06666374,-18.33761978,-4.27095604,1.73728216,0.00,0.00,
-8.93,-2.81,21.00,0.71,97.00,162.00,16.00,5.68,110.00,2.72,0.45,-1.07465565,-3.07490349,-0.64309013,-5.19656754,-2.49730420,0.47904104,0.48902848,37.21,0.14742963,-5.11703682,3.78018069,-3.37074065,13.40476322,-6.81617928,-15.41837788,2.13367343,-5.18060446,-1.82449508,0.25600794,0.61299577,-0.61159045,-2.88127732,-2.26968694,95.46935272,0.00000000,-18.22390938,-18.89128304,-0.66737491,0.01532355,2.54,6.57,
-8.41,-2.90,0.00,0.80,97.00,162.00,17.00,5.40,130.00,1.63,0.48,-0.01981231,6.86338854,10.39141369,6.84438324,6.01984358,1.47150934,0.22541343,51.18,17.77617836,14.52571774,18.75192642,-13.73240948,11.74511909,-7.06478643,4.99211168,1.74496400,6.45776224,6.12682056,1.52380574,0.21735563,-0.35511318,-2.67227077,-2.31715751,69.21117401,0.00000000,-121.41100311,-110.00476074,11.40624237,1.79406095,2.58,6.46,
-7.65,-2.94,0.00,0.81,97.00,162.00,18.00,4.95,145.00,1.71,0.61,-12.46903706,-1.59463453,5.50513124,-3.46909809,-3.00690961,0.18115488,0.67048037,72.86,1.22235847,-16.37348938,-14.82611179,2.35973787,-13.71427155,-14.86642265,2.26850986,28.40377998,-4.16659307,-3.29586768,0.21634352,0.64194886,-0.30981764,-2.56577134,-2.25595355,48.53200150,0.00000000,53.06392670,54.60654449,1.54261792,0.04989605,0.00,0.00,
