x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-8.19,3.17,0.00,0.42,82.00,120.00,6.00,9.71,136.00,12.95,0.68,0.19078501,2.02179670,1.89149833,0.86628312,1.24259079,2.96542931,0.08540356,7.20,0.77347153,-1.89017940,-0.07200274,2.32825851,1.64540529,2.26336169,1.07311237,4.44251585,0.73538250,1.25422513,2.94648767,0.08640851,-0.15927230,-1.49657929,-1.33730698,87.24472046,0.00000000,0.54345143,-0.68924552,-1.23269689,1.30888724,6.28,0.00,-0.00446538,2.48897481,0.96903056,0.04929143,3.43027639,0.61278057,-5.07441330,1.67590868,-0.83405483,0.04048692,2.45961857,5.99324226,0.01455079,-0.01269152,9.09163094,-2.27309418,0.10464130,10.37538719,2.00419188,-5.38027573,0.58199298,4.98488092,0.59751093,3.75121045,11.89527607,0.00058888,-0.01762621,4.52414751,5.82892370,0.21703738,-0.79610980,0.00293105,-24.13666153,2.79880524,19.14107895,2.82916236,3.25864649,7.99074411,0.00480591,-0.00604412,1.64008152,-5.83176327,0.92612433,2.48513079,0.11604416,-10.40849590,3.11020637,13.05822182,2.85931134,2.37861729,4.39080191,0.03641222,-0.01445471,4.71765375,-2.93274903,0.10939264,5.45765543,0.28847504,-22.76975632,6.04777050,3.70907855,0.09653115,3.19152021,8.53633118,0.00356832,-0.01930256,7.72894812,-2.98944783,0.13636275,-0.02570978,0.00000000,-17.22575569,4.24809504,2.74937916,0.14098047,2.77923799,9.42309284,0.00220698,-0.00604412,1.64008152,-5.83176327,0.92612433,2.48513079,0.11604416,-10.40849590,3.11020637,13.05822182,2.85931134,2.37861729,4.39080191,0.03641222,-0.01445471,4.71765375,-2.93274903,0.10939264,5.45765543,0.28847504,-22.76975632,6.04777050,3.70907855,0.09653115,3.19152021,8.53633118,0.00356832,-0.01930256,7.72894812,-2.98944783,0.13636275,-0.02570978,0.00000000,-17.22575569,4.24809504,2.74937916,0.14098047,2.77923799,9.42309284,0.00220698,
-8.20,2.61,0.00,0.54,82.00,120.00,7.00,9.87,135.00,14.12,0.67,0.63111764,-0.14832444,0.50357729,-1.11517477,-0.03220107,0.00294522,0.95673214,5.95,0.52845603,-1.32253897,2.89595532,0.70741081,-0.46353889,-0.03651435,-0.52060378,1.45551467,-1.14924550,0.23253338,0.14798887,0.70055561,0.01760222,-1.58226621,-1.59986842,126.62461853,0.00000000,2.95249534,2.43920135,-0.51329392,0.20573542,6.28,0.00,-0.00322767,1.90412045,-1.51285589,0.17591645,2.03503537,0.31579691,3.52046371,1.18106627,4.53144550,1.75084066,0.59928495,0.52094817,0.47062497,-0.00590697,2.86995745,-10.43853092,3.21516728,3.25416350,0.28735226,3.20000076,0.30008498,4.17574120,0.61096734,1.03644788,1.32328725,0.25030850,-0.00305303,0.19690815,-11.63839722,1.25504899,0.52313542,0.00182229,4.35065937,0.13191327,6.46236038,0.46782136,0.21863081,0.05213763,0.81943639,0.00250977,0.41268620,-0.37085089,0.00548893,4.80606794,0.63315821,10.03474903,4.21864891,-2.41374826,0.14261052,-0.62376052,0.44063908,0.50698417,0.00067773,0.01508359,-5.05298281,0.47032446,3.38505054,0.16075662,7.77784729,1.02203953,5.97287655,0.36241102,-0.22244833,0.06013188,0.80634352,0.01404341,5.96590662,-0.76963300,0.01316189,9.55194473,1.77858937,-3.58812690,0.26874739,2.55575252,0.17763448,-1.10980451,2.19119930,0.13915116,0.00250977,0.41268620,-0.37085089,0.00548893,4.80606794,0.63315821,10.03474903,4.21864891,-2.41374826,0.14261052,-0.62376052,0.44063908,0.50698417,0.00067773,0.01508359,-5.05298281,0.47032446,3.38505054,0.16075662,7.77784729,1.02203953,5.97287655,0.36241102,-0.22244833,0.06013188,0.80634352,0.01404341,5.96590662,-0.76963300,0.01316189,9.55194473,1.77858937,-3.58812690,0.26874739,2.55575252,0.17763448,-1.10980451,2.19119930,0.13915116,
-7.95,1.98,0.00,0.52,82.00,120.00,8.00,9.83,126.00,17.67,0.68,2.23867655,4.35505056,2.91764617,3.25562334,3.19174910,28.29189873,0.00000013,5.99,2.49833775,3.89785528,3.37820625,2.18443894,4.47103930,1.81581044,5.28484344,2.17671347,3.30003381,3.21980786,27.77749634,0.00000017,0.07474468,-1.70843589,-1.78318059,162.32145691,0.00000000,6.42852783,2.83966017,-3.58886743,13.78546047,6.28,0.00,-0.00026107,0.01234780,1.11379254,0.09426489,2.84826040,0.61176807,7.64279079,5.50510979,1.52157986,0.19525582,3.10175776,13.80142403,0.00021571,0.00196529,0.31391338,-0.51152605,0.00764906,8.81961823,2.08527446,12.72809505,4.68987989,-2.08504128,0.15056570,2.71343756,8.96157742,0.00283255,0.01534406,4.95963621,-1.22865295,0.01393185,17.82708359,2.09664202,12.34418201,1.05902219,-11.58946705,1.50039923,1.41438162,2.17770910,0.14037251,0.01499263,14.83250999,-0.09935226,0.00030713,3.97133613,0.43541318,11.51771069,5.59761381,-3.69153833,0.33579952,0.25677630,0.07514538,0.78405026,0.02610211,22.83547974,5.15073252,0.50084907,10.22002697,1.50140584,18.54833221,5.95716763,-2.46614408,0.06329355,-0.19526251,0.04741828,0.82766751,0.03316210,34.16138458,14.11262798,4.55098867,9.45557690,1.78971815,-1.51258135,0.04903337,-0.01594136,0.00000000,0.72463334,0.95918918,0.32765443,0.01499263,14.83250999,-0.09935226,0.00030713,3.97133613,0.43541318,11.51771069,5.59761381,-3.69153833,0.33579952,0.25677630,0.07514538,0.78405026,0.02610211,22.83547974,5.15073252,0.50084907,10.22002697,1.50140584,18.54833221,5.95716763,-2.46614408,0.06329355,-0.19526251,0.04741828,0.82766751,0.03316210,34.16138458,14.11262798,4.55098867,9.45557690,1.78971815,-1.51258135,0.04903337,-0.01594136,0.00000000,0.72463334,0.95918918,0.32765443,
-7.81,1.39,0.00,0.38,82.00,120.00,9.00,9.93,122.00,16.12,0.70,3.11035967,3.44378686,3.40817022,2.57670140,3.13475442,32.51119232,0.00000002,5.49,4.28179502,4.64377546,1.70845783,3.90088058,2.31533384,2.99314189,4.34239674,2.12135339,2.61766195,3.21065259,33.16984558,0.00000001,0.06506994,-1.74762583,-1.81269574,171.16061401,0.00000000,2.30672741,-0.67610258,-2.98283005,11.01517105,6.28,0.00,0.00120542,0.31122971,1.97354734,0.35078022,-0.40934476,0.01498756,0.84241670,0.07927942,1.80828536,0.32675254,2.78349495,13.16936493,0.00030059,0.00450134,1.95339692,3.60943627,0.45059103,-2.02607608,0.13055678,-4.74885225,0.77444589,3.84783745,0.60807103,2.22579098,7.15316248,0.00761891,0.01701006,7.28926802,16.80778122,3.12170386,-8.89167309,0.62377334,-11.13438129,1.03040612,5.95776415,0.47418362,1.36519170,2.42639542,0.11965851,0.00669984,3.45292687,-1.26642978,0.07483012,-2.17687893,0.15252456,-0.71594536,0.02518207,3.24185109,0.30194610,1.86618888,4.63093424,0.03166585,0.01700491,11.35968304,11.61998081,2.98791170,4.47578812,0.33754396,-2.14980650,0.09382640,15.60015106,2.97003412,1.01981676,1.51648510,0.21847386,0.02818562,29.00603104,3.90939498,0.41045225,2.10527563,0.10424478,-7.92808867,1.58386791,1.30975366,0.05627863,0.98746848,2.09376216,0.14824965,0.00669984,3.45292687,-1.26642978,0.07483012,-2.17687893,0.15252456,-0.71594536,0.02518207,3.24185109,0.30194610,1.86618888,4.63093424,0.03166585,0.01700491,11.35968304,11.61998081,2.98791170,4.47578812,0.33754396,-2.14980650,0.09382640,15.60015106,2.97003412,1.01981676,1.51648510,0.21847386,0.02818562,29.00603104,3.90939498,0.41045225,2.10527563,0.10424478,-7.92808867,1.58386791,1.30975366,0.05627863,0.98746848,2.09376216,0.14824965,
-7.74,0.76,0.00,0.25,82.00,120.00,10.00,10.18,127.00,16.78,0.72,-1.23251069,-1.06314754,-1.52320945,-0.24311195,-1.01549494,3.71444154,0.05425640,5.26,-1.51131904,-1.65990496,-1.15237534,-1.06644177,-0.64083421,-0.04264017,-2.16957331,-1.87339616,-0.25557095,-1.15129828,4.59926081,0.03225293,0.16494817,-1.51996911,-1.68491721,149.93911743,0.00000000,-3.37115598,-5.19268322,-1.82152712,4.23487663,6.28,0.00,-0.00581290,7.94412184,1.78899133,0.31638080,0.00139755,0.00000000,-0.97442108,0.11634143,0.95359761,0.09969325,0.42504644,0.33707678,0.56166678,-0.00610532,3.92713499,4.23501539,0.67787731,-4.77634621,0.79282486,-3.60374165,0.48738536,-1.53016126,0.10509675,0.27009800,0.11514325,0.73444209,0.00096216,0.02531303,22.12166977,5.87439299,-27.58991814,6.52413750,-0.72805011,0.00478718,0.55870479,0.00452487,-0.95496547,1.28971839,0.25640218,-0.00537102,2.42799807,6.09217739,1.89464557,-8.23787975,2.38973832,-2.66615915,0.38259840,6.15103388,1.18938482,0.04611951,0.00306862,0.95583596,-0.00211848,0.19033130,16.77713776,6.72508287,-15.96715832,4.63793850,3.23312473,0.22906724,9.74897575,1.25235236,-0.71962368,0.81529289,0.36680161,-0.00057914,0.01295138,12.14512348,4.18733168,-3.85600114,0.36973268,2.15273070,0.12339608,5.69047928,1.12319076,-0.93131596,1.96854508,0.16094726,-0.00537102,2.42799807,6.09217739,1.89464557,-8.23787975,2.38973832,-2.66615915,0.38259840,6.15103388,1.18938482,0.04611951,0.00306862,0.95583596,-0.00211848,0.19033130,16.77713776,6.72508287,-15.96715832,4.63793850,3.23312473,0.22906724,9.74897575,1.25235236,-0.71962368,0.81529289,0.36680161,-0.00057914,0.01295138,12.14512348,4.18733168,-3.85600114,0.36973268,2.15273070,0.12339608,5.69047928,1.12319076,-0.93131596,1.96854508,0.16094726,
-8.70,3.07,0.00,0.36,82.00,121.00,6.00,10.26,133.00,12.25,0.72,1.57869732,2.40352106,1.19043887,2.31809187,1.87268734,6.48621607,0.01103597,7.34,2.68558836,-2.02664995,3.66573739,2.23380232,0.59033948,4.04610634,3.78813243,0.37167791,2.27786326,1.95721841,6.97932148,0.00838877,-0.25091708,-1.56984258,-1.31892550,80.85258484,0.00000000,-2.33851862,-2.94046545,-0.60194689,0.28696105,6.28,0.00,0.00582984,4.09680223,4.35435247,0.96095264,-1.08741975,0.05944865,-5.49856091,1.90021455,-1.61102545,0.14594376,0.56601274,0.30648190,0.57998460,0.01267620,8.72580147,6.45968199,0.81285506,-10.70764828,2.05362415,-6.21541643,0.74721873,-3.52747941,0.28783152,-0.54070145,0.23773001,0.62596919,0.01964073,5.38593292,6.31825542,0.24449578,-4.73463488,0.09802581,0.65936118,0.00200735,-12.81841087,1.21652377,-0.21955878,0.03479414,0.85206971,0.01619257,11.42818451,-11.91604710,3.75371909,-6.10967159,0.68075460,-9.73724079,2.64254785,1.51929629,0.03759805,-1.11737216,0.94062746,0.33237709,0.02887177,18.27167702,-3.74083638,0.17276737,-13.42241287,1.69374454,-12.45701218,1.75725996,-13.67961407,1.27424419,-1.57270479,2.01233959,0.15637073,0.03055231,18.78415680,2.41342878,0.08626673,-9.17743206,1.09228218,-4.14996290,0.23918487,-2.12100482,0.08137987,-0.49451733,0.28941098,0.59073124,0.01619257,11.42818451,-11.91604710,3.75371909,-6.10967159,0.68075460,-9.73724079,2.64254785,1.51929629,0.03759805,-1.11737216,0.94062746,0.33237709,0.02887177,18.27167702,-3.74083638,0.17276737,-13.42241287,1.69374454,-12.45701218,1.75725996,-13.67961407,1.27424419,-1.57270479,2.01233959,0.15637073,0.03055231,18.78415680,2.41342878,0.08626673,-9.17743206,1.09228218,-4.14996290,0.23918487,-2.12100482,0.08137987,-0.49451733,0.28941098,0.59073124,
-8.74,2.55,0.00,0.45,82.00,121.00,7.00,10.45,133.00,15.06,0.67,0.32731840,1.55374563,0.91152877,1.22271359,1.00382662,2.54402399,0.11106144,6.28,-0.97909319,0.67359912,3.41940641,3.50480318,1.72532022,-1.66651678,0.52709138,1.23885906,1.26920962,1.07810736,2.88699937,0.08964268,0.24230684,-1.32537198,-1.56767881,112.41808319,0.00000000,2.32369971,0.35900205,-1.96469772,3.72992778,6.28,0.00,0.01081071,19.57421112,-1.28866684,0.11701757,-1.06401944,0.07915895,-4.75415897,1.97385752,-7.11843729,3.95915651,-1.43405998,2.73363447,0.09860419,0.01842351,25.68178558,-3.18926334,0.27604645,-1.79038739,0.07992791,-11.88528252,3.80721116,-14.64925194,6.91709089,-2.35508847,6.28507042,0.01235116,0.02097565,8.49656773,-0.24745639,0.00046275,17.91700172,1.94149613,-28.02970505,5.00552082,-23.01674843,5.42504597,-1.15475690,1.33067167,0.24899201,0.00711208,2.98564363,1.59254742,0.09075433,4.76348019,0.56036907,-9.92338753,3.71689820,-9.81036091,2.12178326,-0.14649832,0.02188727,0.88242052,0.01366846,5.58258438,-7.91896868,1.05557454,14.94275856,2.86164212,-22.34581375,7.70834923,-9.09040451,0.76714396,-0.54592705,0.33061287,0.56544214,0.00430044,0.50030714,-3.22700596,0.20722188,3.45633984,0.20822559,-15.72978687,4.61974287,-4.95583534,0.59721142,0.73313063,0.85516661,0.35534270,0.00711208,2.98564363,1.59254742,0.09075433,4.76348019,0.56036907,-9.92338753,3.71689820,-9.81036091,2.12178326,-0.14649832,0.02188727,0.88242052,0.01366846,5.58258438,-7.91896868,1.05557454,14.94275856,2.86164212,-22.34581375,7.70834923,-9.09040451,0.76714396,-0.54592705,0.33061287,0.56544214,0.00430044,0.50030714,-3.22700596,0.20722188,3.45633984,0.20822559,-15.72978687,4.61974287,-4.95583534,0.59721142,0.73313063,0.85516661,0.35534270,
-8.60,2.00,0.00,0.40,82.00,121.00,8.00,10.49,138.00,16.78,0.70,1.56882238,1.88981867,1.74790728,2.99639869,2.05073667,13.42397404,0.00026287,5.59,0.61767381,1.41053545,0.60251522,0.38391641,4.56688499,1.22940052,1.88344193,2.68546486,2.97604394,1.81550241,10.30135059,0.00137639,0.40139353,-1.30724990,-1.70864344,143.81535339,0.00000000,-3.57048917,-2.36271024,1.20777905,2.06704760,6.28,0.00,0.00224984,1.04904270,-1.40473068,0.17196289,-3.39715695,0.99787968,0.47536466,0.02445925,3.92470360,1.48925161,1.38190210,3.14097023,0.07668663,0.00611023,3.48079014,-3.48907042,0.40716499,-9.85439301,2.98633838,3.86834025,0.49699181,-1.30748940,0.06794742,0.80530274,0.90554231,0.34155543,0.00694474,1.16681564,13.15726852,1.83709550,-12.11269855,1.11168361,4.19809961,0.14069964,-22.75996971,6.64569521,1.43580866,2.57734823,0.10875393,0.00403459,1.21446729,0.17688702,0.00144690,-7.83396530,1.91574919,-5.49143267,1.43867838,-14.90502834,6.19063473,1.46910179,2.78336644,0.09559560,0.00613214,1.42568040,15.61845493,5.20975161,-10.64219856,1.84165299,-5.51147604,0.59496760,-33.41224289,13.14902973,1.51624739,3.23523164,0.07240507,-0.00775242,2.06111956,11.59533501,3.39178443,-1.37182307,0.04158328,7.03950453,1.17289138,-7.17365551,1.58629513,2.73734069,15.11248589,0.00010873,0.00403459,1.21446729,0.17688702,0.00144690,-7.83396530,1.91574919,-5.49143267,1.43867838,-14.90502834,6.19063473,1.46910179,2.78336644,0.09559560,0.00613214,1.42568040,15.61845493,5.20975161,-10.64219856,1.84165299,-5.51147604,0.59496760,-33.41224289,13.14902973,1.51624739,3.23523164,0.07240507,-0.00775242,2.06111956,11.59533501,3.39178443,-1.37182307,0.04158328,7.03950453,1.17289138,-7.17365551,1.58629513,2.73734069,15.11248589,0.00010873,
-8.39,1.37,0.00,0.23,82.00,121.00,9.00,10.53,130.00,16.93,0.72,0.88711113,2.03739119,1.75967276,2.31340694,1.74939549,9.85199738,0.00175144,5.56,2.27541685,0.62777555,2.51759171,2.10055470,2.67297006,-0.63729751,2.55755782,0.89018661,2.33362103,1.70255983,9.04648590,0.00270523,0.32951748,-1.37616384,-1.70568132,159.06207275,0.00000000,3.37170553,3.76710701,0.39540157,0.19624226,6.28,0.00,0.00613171,7.94031143,-0.74380523,0.04914531,-9.20191574,7.46070480,-3.06550956,1.03480804,-1.25735593,0.15576367,0.29655263,0.14749460,0.70103191,0.00723259,4.92801237,-0.70137191,0.01662524,-11.23582458,3.92291451,-2.32091498,0.18071926,-8.58663177,2.95894241,0.45276871,0.28927916,0.59081580,0.00834639,1.69491255,7.24022961,0.55945170,-2.94112253,0.06593788,-3.46546197,0.09642905,-22.06497574,6.28135538,0.96293372,1.16583538,0.28054788,0.00448832,1.51670170,9.84899616,4.42961693,-0.73538131,0.01705406,-7.40202188,2.63777256,-5.28020954,0.78401959,1.10157001,1.57925272,0.20919443,0.00737785,2.05427551,3.35246444,0.23898201,-4.36816263,0.30884817,-10.61341667,2.19628620,-22.95949173,6.18023491,1.00932860,1.42705727,0.23256002,0.00186259,0.11980422,4.98242712,0.63064659,-2.19388390,0.10710742,-2.89441657,0.19965428,-13.71238232,5.83680058,1.70374680,5.89562559,0.01537363,0.00448832,1.51670170,9.84899616,4.42961693,-0.73538131,0.01705406,-7.40202188,2.63777256,-5.28020954,0.78401959,1.10157001,1.57925272,0.20919443,0.00737785,2.05427551,3.35246444,0.23898201,-4.36816263,0.30884817,-10.61341667,2.19628620,-22.95949173,6.18023491,1.00932860,1.42705727,0.23256002,0.00186259,0.11980422,4.98242712,0.63064659,-2.19388390,0.10710742,-2.89441657,0.19965428,-13.71238232,5.83680058,1.70374680,5.89562559,0.01537363,
-8.20,0.61,0.00,0.15,82.00,121.00,10.00,10.72,139.00,15.63,0.72,0.25207043,1.21107507,0.18517092,1.49249721,0.78520340,1.82340419,0.17724618,5.80,0.79282945,-0.59796244,0.45198581,1.14859951,0.55921668,-1.29231918,2.89201427,0.88523227,1.52447045,0.70641142,1.43149817,0.23183518,0.31720674,-1.28017187,-1.59737861,142.08317566,0.00000000,1.00604963,-3.08027649,-4.08632612,21.34213448,6.28,0.00,-0.00830981,13.50897312,4.24061155,1.47924244,4.61329031,1.73701930,8.63415241,7.60422659,1.81544459,0.30080304,2.68045235,11.15524483,0.00087239,-0.00848992,6.26829481,0.76794434,0.01841652,5.38546467,0.83197445,14.10182285,6.16027308,-3.68052936,0.50187719,2.41242599,7.58001423,0.00602075,0.02011166,9.11601543,7.51308823,0.55798453,-16.05177498,1.81863427,10.15964127,0.76747173,-18.09856987,3.91469455,-1.34242713,2.09886861,0.14775649,-0.00064518,0.02873754,4.83064985,0.97461921,-0.42868823,0.00534155,8.22103214,2.97588420,-6.67715263,1.14661705,0.87900054,0.91970807,0.33780919,0.01567023,8.56954288,13.01052380,3.32768750,-6.46757984,0.62608188,3.27643919,0.19355060,-15.78434467,2.70111942,-1.08117557,1.51410258,0.21883564,0.01674910,8.93054771,3.27118278,0.25055075,1.38778377,0.03951261,-1.42181551,0.04439800,-2.55139399,0.18623538,-0.48102340,0.43324289,0.51057032,-0.00064518,0.02873754,4.83064985,0.97461921,-0.42868823,0.00534155,8.22103214,2.97588420,-6.67715263,1.14661705,0.87900054,0.91970807,0.33780919,0.01567023,8.56954288,13.01052380,3.32768750,-6.46757984,0.62608188,3.27643919,0.19355060,-15.78434467,2.70111942,-1.08117557,1.51410258,0.21883564,0.01674910,8.93054771,3.27118278,0.25055075,1.38778377,0.03951261,-1.42181551,0.04439800,-2.55139399,0.18623538,-0.48102340,0.43324289,0.51057032,
-9.21,2.83,0.00,0.25,82.00,122.00,6.00,10.86,131.00,15.55,0.71,0.39277804,-0.85890329,0.25621784,-1.26827753,-0.36954623,0.38647553,0.53431442,5.93,-0.83918798,-0.42021355,-1.01292765,-0.42624241,-0.93283802,2.38874769,0.92172956,-0.07350275,-1.30349636,-0.18847041,0.09717043,0.75532421,-0.46831480,-1.70982575,-1.24151099,75.86505127,0.00000000,2.33034897,3.09092498,0.76057595,0.65064996,6.28,0.00,-0.00168045,0.52177930,2.06138301,0.33010107,-3.89826107,1.17141247,-3.92791271,1.48632705,-7.53110504,4.88851261,0.29616386,0.12867478,0.71989418,0.00107121,0.09528887,5.76256943,0.98983115,-11.36406040,3.53947711,0.35978132,0.00380744,-13.74755764,6.68997812,-0.36683232,0.16742440,0.68250840,-0.00276261,0.16276835,4.42750311,0.18342112,-18.75559425,2.35032582,9.58673382,0.64688146,-12.12964630,1.66438818,0.01590048,0.00030672,0.98603081,0.00102376,0.06936036,-4.31398153,0.74755055,-16.25964546,7.32609844,-7.00423431,2.07772827,0.95963317,0.02270910,-0.47618669,0.25956190,0.61054619,0.00507490,0.85224044,0.00492078,0.00000000,-18.49457550,4.85456371,-11.69319057,2.33748889,-7.83734322,0.63147134,-0.85362953,0.89495999,0.34439064,0.00228443,0.15814225,-1.66459358,0.06174397,-6.61557055,0.85480642,13.57964993,3.85736251,0.69292843,0.01308481,-0.62657768,0.69973087,0.40309618,0.00102376,0.06936036,-4.31398153,0.74755055,-16.25964546,7.32609844,-7.00423431,2.07772827,0.95963317,0.02270910,-0.47618669,0.25956190,0.61054619,0.00507490,0.85224044,0.00492078,0.00000000,-18.49457550,4.85456371,-11.69319057,2.33748889,-7.83734322,0.63147134,-0.85362953,0.89495999,0.34439064,0.00228443,0.15814225,-1.66459358,0.06174397,-6.61557055,0.85480642,13.57964993,3.85736251,0.69292843,0.01308481,-0.62657768,0.69973087,0.40309618,
-9.38,2.33,0.00,0.35,82.00,122.00,7.00,11.18,139.00,15.22,0.69,-1.13156986,-0.96148151,-0.82980216,-0.83948642,-0.94058502,2.45295596,0.11765335,5.99,-0.24733391,-1.76833582,-2.06449437,-2.27152419,-0.79224598,-0.98776716,-1.01506054,0.63715917,-0.89319879,-1.04371095,2.91933942,0.08786848,0.24538602,-1.19177508,-1.43716109,98.77105713,0.00000000,-3.12307429,-3.23729753,-0.11422331,0.01157817,6.28,0.00,0.00013199,0.00319574,0.31107625,0.00739015,-2.67467237,0.53668445,3.44244981,1.11111856,-3.41277909,0.97699738,-0.94813496,1.28288949,0.25766413,0.00440492,1.57241833,-0.15322649,0.00070251,-8.22709751,1.80926454,9.04185390,2.35993218,-6.48924589,1.45369411,-1.80655551,3.96095276,0.04686948,-0.00076018,0.01207237,4.52596378,0.18707186,-11.40075970,0.84746045,8.94758892,0.54994136,-4.74267864,0.24833165,-0.82750368,0.73671389,0.39094410,0.00547824,1.95211804,4.53031540,0.80969048,-13.75089073,5.14617205,7.14959192,2.12620711,-11.03722191,2.95961404,-1.92767358,4.17823696,0.04123688,0.00759786,1.87402928,9.61170673,1.68941021,-12.82556057,2.29030156,6.58641958,0.72752178,-14.52141953,2.12658668,-1.83458996,4.05548906,0.04432515,-0.00039728,0.00471978,7.09043121,1.10111547,-7.36113262,1.03965783,-3.01110435,0.18628082,-14.12220764,5.33717108,-0.80571932,1.13666439,0.28664418,0.00547824,1.95211804,4.53031540,0.80969048,-13.75089073,5.14617205,7.14959192,2.12620711,-11.03722191,2.95961404,-1.92767358,4.17823696,0.04123688,0.00759786,1.87402928,9.61170673,1.68941021,-12.82556057,2.29030156,6.58641958,0.72752178,-14.52141953,2.12658668,-1.83458996,4.05548906,0.04432515,-0.00039728,0.00471978,7.09043121,1.10111547,-7.36113262,1.03965783,-3.01110435,0.18628082,-14.12220764,5.33717108,-0.80571932,1.13666439,0.28664418,
