x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
2.43,4.32,7.00,0.47,111.00,192.00,11.00,2.36,143.00,19.90,0.82,2.60082436,2.75549555,3.04322314,3.25894308,2.91462159,37.46270370,0.00000000,4.69,2.12720060,2.93472981,3.39354467,3.39277649,2.09880757,3.06139350,3.06650066,1.59820199,3.13810205,2.75404954,32.80454254,0.00000001,-0.51501054,-1.38943529,-0.87442476,18.88415718,0.00001926,3.28527069,-1.53169167,-4.81696224,34.41170120,2.31,4.30,
2.09,4.68,0.00,0.66,111.00,192.00,12.00,2.31,130.00,13.05,0.77,11.19071770,7.93417740,9.64823341,8.98304176,9.43904209,183.11460876,0.00000000,6.87,7.34952736,8.80010796,10.75931454,10.38889790,7.95698643,7.81685829,10.02552795,10.45514488,8.62353134,9.12152481,166.27330017,0.00000000,-0.07234624,-0.66964358,-0.59729731,8.51858044,0.00379170,-5.95770741,-11.05933857,-5.10163069,17.21189880,2.31,4.10,
1.59,5.01,18.00,0.76,111.00,192.00,13.00,2.22,155.00,4.32,0.80,15.21514797,8.39621353,15.92315865,7.40586090,11.73509502,22.51090813,0.00000241,24.35,12.76706314,8.99296379,9.35780334,8.01670551,8.68733406,19.86639977,22.29024124,11.87074280,6.63084745,12.04129124,23.33054733,0.00000159,0.36347848,0.23447770,-0.12900078,0.31040028,0.57786588,-12.43461037,-15.85425091,-3.41964030,0.28618285,2.31,4.10,
-0.38,6.09,18.00,0.80,111.00,192.00,14.00,2.03,161.00,3.36,0.83,-18.38202477,-16.75953865,-20.72521400,-31.51046944,-21.84431267,31.98785400,0.00000002,38.02,-11.28874493,-30.02395058,-18.04720879,-28.95164680,-5.13226557,-26.71292496,0.90436018,-15.89075565,-29.60458183,-18.28699684,22.53299332,0.00000238,0.73111808,0.88749546,0.15637742,0.42148104,0.51671456,43.10340881,51.36338043,8.25997162,1.04986703,2.26,3.64,
-1.47,6.83,13.00,0.73,111.00,192.00,15.00,2.18,180.00,10.02,0.83,-2.59347963,-1.26043987,-5.69640255,-5.72743273,-3.81943870,12.97138977,0.00033260,10.44,-0.48220518,-7.40398645,0.91373289,-2.17493010,0.45693585,-7.53993416,-0.81554657,-4.58562756,-5.07294321,-2.96420002,7.78515339,0.00537330,0.90119249,0.91574460,0.01455208,0.00488924,0.94430322,9.53241825,16.63730049,7.10488176,16.31376076,2.21,3.06,
-1.74,7.16,5.00,0.54,111.00,192.00,16.00,2.30,222.00,20.39,0.72,4.28704691,3.97723603,4.24105692,3.59997153,4.02632809,64.29946899,0.00000000,4.94,4.19160318,4.58274937,4.96176291,4.39747620,2.21602154,4.61474991,2.71479058,4.42620039,3.44082308,3.94562578,60.97412109,0.00000000,0.88785034,0.55256820,-0.33528215,4.31294155,0.03870691,-1.03639877,0.12897298,1.16537166,1.85564041,2.23,2.93,
-1.96,7.46,2.00,0.26,111.00,192.00,17.00,2.42,257.00,21.45,0.67,1.50708282,0.54037040,0.95906675,0.82040024,0.95673007,3.66190004,0.05596914,4.92,1.95759261,0.23198704,1.59646153,1.46262181,1.93788791,0.22932836,0.93740803,0.11080001,0.91462362,1.04103696,4.24931574,0.03953807,0.80283707,0.20112011,-0.60171694,22.57540703,0.00000319,1.43784356,0.08011025,-1.35773325,4.15858984,2.23,2.93,
3.67,3.02,0.00,0.12,111.00,193.00,8.00,2.65,186.00,16.71,0.83,0.12154488,0.60514355,0.18719351,0.52536398,0.35981148,0.32456285,0.56901248,6.22,-0.52607679,0.03195789,0.26436579,0.12312181,2.14586353,0.19034925,0.03661429,0.64332306,0.61059231,0.39073235,0.37471759,0.54059057,-0.23264232,-1.05406845,-0.82142609,24.57472610,0.00000122,2.62995338,1.71434379,-0.91560960,1.11187935,0.00,0.00,
3.45,3.49,2.00,0.25,111.00,193.00,9.00,2.63,167.00,14.20,0.86,0.67995042,1.44749045,1.86931896,0.83657610,1.20833397,2.39416981,0.12212004,7.69,0.02340576,3.38359833,2.49981189,0.35837436,0.60536927,0.59185350,0.51065803,1.94927013,0.74138600,1.18367374,2.25226951,0.13375122,-0.44275206,-1.37653625,-0.93378419,25.11192322,0.00000094,-1.36151528,-2.75697088,-1.39545560,2.68241453,0.00,0.00,
3.27,3.86,0.00,0.39,111.00,193.00,10.00,2.62,176.00,15.37,0.90,1.73864281,1.63387632,1.47236168,0.58453149,1.35735309,4.05333519,0.04436463,6.64,3.09415841,2.09719253,1.50841248,0.62783343,1.51744533,1.49010456,1.92190385,1.74437320,0.71871936,1.63393593,5.74245930,0.01675229,-0.51846850,-1.53651202,-1.01804352,26.61421776,0.00000046,-1.85885477,-2.84470344,-0.98584867,1.02912796,0.00,0.00,
2.88,4.30,0.00,0.57,111.00,193.00,11.00,2.55,154.00,20.19,0.82,0.80633497,1.68797910,1.19102120,1.66377628,1.33727789,4.91977072,0.02678590,5.93,1.68334889,0.94960427,-0.17513458,1.96441114,1.25956678,2.59850335,1.89373517,0.25823367,1.68846011,1.34540093,4.88292694,0.02736167,-0.31492552,-1.23537242,-0.92044699,22.38343620,0.00000350,1.04577780,-0.36378667,-1.40956438,3.19506121,2.31,4.30,
2.48,4.69,13.00,0.76,111.00,193.00,12.00,2.47,99.00,17.55,0.79,6.83781004,5.09496975,6.65928650,5.31151533,5.97589540,118.56640625,0.00000000,5.40,5.96051693,5.74066687,6.76593924,5.94950962,5.29107571,5.73174191,5.95132446,6.79258966,5.15445232,5.92049789,112.73939514,0.00000000,0.00542018,-0.52488625,-0.53030646,6.79699945,0.00960507,1.79287243,-1.11144805,-2.90432048,11.05957508,2.31,4.10,
1.84,5.13,0.00,0.88,111.00,193.00,13.00,2.35,123.00,8.98,0.81,19.16074944,15.43984795,17.49632645,15.30494022,16.85046577,252.27922058,0.00000000,10.44,17.00443649,19.63129616,21.27449417,17.27091408,12.31015968,13.05383110,17.52923012,17.57809830,14.94126987,16.71590424,246.18106079,0.00000000,0.29279649,0.32929403,0.03649752,0.02594625,0.87214421,-1.92394865,2.00755882,3.93150759,6.71575737,2.31,4.10,
-1.19,6.69,20.00,0.86,111.00,193.00,14.00,2.15,151.00,9.02,0.82,16.31987572,11.92321110,15.33570099,12.07477951,13.91339207,301.57989502,0.00000000,7.89,14.50789738,14.76841545,15.41375256,14.76638412,13.37885571,12.23029613,15.59582710,13.61958790,11.85589123,14.00119686,292.45910645,0.00000000,0.46541619,0.83820057,0.37278438,2.54642200,0.11163725,0.29513004,6.96642876,6.67129898,24.15839195,2.26,3.64,
-2.23,7.36,14.00,0.74,111.00,193.00,15.00,2.37,176.00,14.99,0.78,14.51823425,11.49934101,14.69813442,12.58447552,13.32504654,401.84622192,0.00000000,6.54,12.38089752,14.87080669,15.56914139,13.06944656,10.07152462,12.51012993,12.62464905,13.95655727,12.14004707,13.00844574,373.49948120,0.00000000,0.47839046,0.69572878,0.21733831,1.09988630,0.29516731,-5.46779823,-3.70893860,1.75885975,2.93805337,2.17,2.84,
-2.39,7.56,0.00,0.55,111.00,193.00,16.00,2.45,217.00,19.08,0.70,3.81935453,3.45095611,3.79478931,4.13097477,3.79901862,63.70419312,0.00000000,4.69,2.95672870,4.40022516,4.19289494,3.96602464,3.17814922,3.34006548,3.55005980,3.22718143,4.03720188,3.64618707,57.37426758,0.00000000,0.47891551,0.27973402,-0.19918148,1.42180479,0.23408470,-1.41780007,-0.50700212,0.91079801,1.30546844,2.21,2.75,
-2.49,7.72,0.00,0.28,111.00,193.00,17.00,2.52,244.00,19.01,0.67,5.84397507,4.53175831,5.31174564,4.96399593,5.16286850,97.79776764,0.00000000,5.14,5.22841167,5.81380129,4.49946547,3.67696667,4.10032129,6.50085020,4.48179770,6.80273676,4.85102177,5.10104656,94.13463593,0.00000000,0.54688072,-0.01005564,-0.55693632,16.85806274,0.00005248,-0.76243687,1.17349446,1.93593144,6.16485929,2.21,2.75,
4.28,3.00,1.00,0.16,111.00,194.00,8.00,2.93,172.00,15.09,0.82,3.93343401,2.95604777,2.33335161,1.80607307,2.75722671,13.14628124,0.00030333,7.49,1.45443439,2.78081679,4.79882860,3.89795923,3.54075384,0.96731311,2.97197104,3.28236294,1.76195049,2.82565928,13.53100395,0.00024785,0.19262843,-0.81888217,-1.01151061,40.34536362,0.00000000,-2.21374393,-0.16117485,2.05256915,4.41505432,0.00,0.00,
4.02,3.48,3.00,0.34,111.00,194.00,9.00,2.88,166.00,13.95,0.86,3.82431078,1.80195141,2.93954492,2.13420939,2.67500424,12.25283527,0.00048605,7.52,0.91314203,3.57686543,1.67549288,3.52047348,1.49052978,4.05682373,2.07305741,3.24573493,1.80940962,2.48212981,10.30919266,0.00136818,0.02359347,-1.11382210,-1.13741553,42.85813522,0.00000000,5.52854538,3.51196599,-2.01657915,4.38094473,0.00,0.00,
3.71,3.90,0.00,0.49,111.00,194.00,10.00,2.82,173.00,17.61,0.84,0.71610290,-0.04132420,0.23300597,0.35317636,0.31524026,0.23003043,0.63161120,6.47,0.08600540,2.07593894,0.74141932,-0.94487965,0.04184912,-0.74978638,1.62671924,-0.09017579,0.37891218,0.35142627,0.28077072,0.59632045,-0.04211850,-1.23293567,-1.19081724,44.39939117,0.00000000,0.60774994,-1.20635641,-1.81410635,5.06221390,2.32,4.59,
3.36,4.30,10.00,0.66,111.00,194.00,11.00,2.75,147.00,17.52,0.79,3.71672082,2.42085767,2.85512185,3.02324939,3.00398731,23.62308311,0.00000137,6.08,4.54233217,4.62276554,4.15476131,1.56305420,2.01768494,1.17139900,2.49050999,3.85340905,3.12075591,3.05657077,24.15033340,0.00000105,0.06054840,-0.98538840,-1.04593682,34.55791092,0.00000001,2.02181172,0.81909966,-1.20271194,2.02234387,2.33,4.45,
3.03,4.65,18.00,0.85,111.00,194.00,12.00,2.69,94.00,18.79,0.77,6.12705088,5.33783245,5.74444437,6.05259228,5.81547976,119.44412231,0.00000000,5.24,4.29770231,6.83802986,6.99085760,5.23192835,4.18022394,6.27711439,4.19427156,6.13011265,5.82412958,5.54604530,107.56427765,0.00000000,0.23245898,-0.41409874,-0.64655775,11.81517601,0.00067382,0.35621852,-3.64825153,-4.00447035,23.28185844,2.34,4.30,
-2.81,7.17,0.00,0.87,111.00,194.00,14.00,2.29,151.00,15.15,0.81,14.02473354,10.61410332,13.52558994,11.71049118,12.46872997,402.25817871,0.00000000,6.12,12.40788078,14.76933575,11.83570862,10.55127811,9.94623661,13.80666542,11.93854237,14.35709763,11.38959217,12.32125950,383.27896118,0.00000000,0.44447029,0.64908415,0.20461386,0.91278690,0.34017452,4.49633884,7.94093800,3.44459939,16.01703644,0.00,0.00,
-2.90,7.55,14.00,0.71,111.00,194.00,15.00,2.45,184.00,18.41,0.78,9.45449543,7.27922440,10.05320263,8.60060978,8.84688282,271.55560303,0.00000000,5.28,8.29596329,9.51497269,9.02621555,7.47169113,7.96397305,10.17454147,8.93501854,8.50487900,8.35413361,8.68479443,251.99736023,0.00000000,0.31719768,0.43214530,0.11494762,0.34162936,0.55934622,0.98916650,1.53491724,0.54575080,0.39240739,2.17,2.84,
-2.98,7.75,7.00,0.53,111.00,194.00,16.00,2.54,214.00,23.62,0.72,4.11912155,3.09209514,3.00512862,3.20469236,3.35525942,55.07947159,0.00000000,4.45,2.88402748,2.48325396,3.40501475,2.82948136,3.62974072,4.42250824,3.25837946,3.89508176,3.15036726,3.32532191,52.74504089,0.00000000,0.23688574,0.00395402,-0.23293172,1.99049270,0.15936489,-2.94497132,-3.14306188,-0.19809037,0.07087924,2.21,2.75,
-3.02,7.92,4.00,0.30,111.00,194.00,17.00,2.62,243.00,18.67,0.67,4.75503302,3.19309783,3.68403006,2.64652300,3.56967092,55.55501938,0.00000000,4.71,4.17075109,4.09514523,3.84320307,3.25051188,4.40957165,2.83476305,3.99623442,4.58724785,2.70396233,3.76194429,59.93005753,0.00000000,0.31886709,-0.26679704,-0.58566409,17.77556038,0.00003328,1.40185380,1.31573284,-0.08612091,0.01511765,2.18,2.71,
6.49,-1.03,0.00,0.09,111.00,195.00,2.00,3.86,180.00,5.06,0.82,0.66804320,1.67381573,1.71076059,0.87726349,1.23247075,9.08731174,0.00264198,4.02,0.54531980,2.22932482,1.24737203,0.87074649,1.09968913,1.25097418,1.71324062,1.72730613,0.83892369,1.27904153,9.53291130,0.00207684,-1.91556072,-2.98037219,-1.06481135,3.20895076,0.07428269,48.48044968,49.01895142,0.53849912,0.00659532,0.00,0.00,
4.81,3.04,1.00,0.19,111.00,195.00,8.00,3.18,168.00,14.09,0.79,3.23859406,1.94968951,1.15595329,1.79974711,2.03599596,5.21830797,0.02256919,8.77,-0.07596947,1.95780075,1.93504465,0.79397887,5.32923460,2.93584204,0.87345779,3.39591980,1.87490237,2.11124349,5.51676273,0.01903940,0.55498284,-0.74528128,-1.30026412,73.81149292,0.00000000,-0.20472875,-0.22063325,-0.01590450,0.00029299,2.33,4.92,
4.52,3.49,0.00,0.39,111.00,195.00,9.00,3.11,172.00,16.42,0.82,5.30589008,3.99807930,4.43696642,3.79254484,4.38336992,35.16191483,0.00000000,7.28,3.58661437,3.68211699,3.84440780,4.71282244,4.73726177,6.30115795,4.69182396,4.20329428,3.64912724,4.37435770,34.18892288,0.00000001,0.39321023,-1.01867557,-1.41188586,81.54785919,0.00000000,-0.29744506,-2.25138426,-1.95393920,4.02933884,2.33,4.92,
4.18,3.99,7.00,0.55,111.00,195.00,10.00,3.05,164.00,16.75,0.78,5.47830820,3.51824999,3.79525995,4.57627249,4.34202290,49.16329193,0.00000000,6.10,3.36551213,4.10505581,4.61027813,5.25368214,4.67181826,3.05691600,5.46839428,3.02634382,4.51902294,4.22654963,45.37073517,0.00000000,0.34344351,-1.11876976,-1.46221328,84.39344025,0.00000000,1.25666702,0.35381821,-0.90284884,0.92108798,2.35,4.75,
3.85,4.42,0.00,0.71,111.00,195.00,11.00,2.99,125.00,17.81,0.74,4.15420151,4.64503002,5.03147602,4.78579330,4.65412521,66.53733826,0.00000000,5.62,4.71290874,4.48949099,5.74581861,3.47758937,4.41876793,5.16953802,3.99400854,4.74651814,4.76694107,4.60889578,63.78762054,0.00000000,0.38886455,-0.94841635,-1.33728087,67.09611511,0.00000000,0.10938678,-2.23569155,-2.34507847,7.55812073,2.37,4.61,
3.62,4.73,16.00,0.88,111.00,195.00,12.00,2.96,90.00,20.96,0.75,6.06359100,5.06908751,5.73193836,4.96306038,5.45691919,171.29740906,0.00000000,4.10,4.26320171,5.49437189,6.43510294,5.34745550,4.85543442,5.14762354,6.75785685,5.45456934,4.79552650,5.38917685,164.43714905,0.00000000,0.43354672,-0.53680265,-0.97034937,30.64858627,0.00000007,3.48034406,1.20378458,-2.27655935,8.72550011,2.38,4.48,
-3.52,7.15,0.00,0.85,111.00,195.00,14.00,2.34,156.00,13.23,0.81,10.68158150,8.27255630,10.25225925,6.33498859,8.88534641,141.44970703,0.00000000,7.35,9.39951420,10.01636410,11.86601925,8.69558620,8.00120258,8.27322769,9.46353912,10.31361389,6.13374996,9.12007236,145.32553101,0.00000000,0.42270970,0.32660893,-0.09610076,0.23531216,0.62798011,0.88678974,2.76118517,1.87439549,3.02122045,0.00,0.00,
-3.50,7.47,17.00,0.69,111.00,195.00,15.00,2.46,190.00,19.63,0.78,4.48712730,3.39651728,4.27626324,3.49089718,3.91270137,61.25827026,0.00000000,4.92,3.99658942,3.28726077,3.96000814,4.59480047,3.72205591,4.32956839,3.52259898,4.09846210,3.38551497,3.87355137,58.40786362,0.00000000,0.23174046,0.16965696,-0.06208349,0.11226294,0.73782544,0.19595706,1.49768412,1.30172706,2.69135976,2.15,2.65,
-3.55,7.75,0.00,0.51,111.00,195.00,16.00,2.58,214.00,19.99,0.74,3.40736079,2.58824730,2.59767985,2.32617640,2.72986603,29.03358078,0.00000009,4.99,2.66329384,2.37508059,2.25403595,3.25165224,3.54534245,3.31439877,3.76683927,1.91988826,2.32996392,2.82167506,30.32444763,0.00000005,0.10587460,-0.19188881,-0.29776341,3.48799181,0.06282760,-3.80652308,-2.99312663,0.81339663,1.17731285,2.18,2.57,
-3.53,7.98,0.00,0.31,111.00,195.00,17.00,2.67,243.00,20.87,0.71,3.38660407,2.28531051,3.31000900,2.62184215,2.90094137,36.95761871,0.00000000,4.70,3.12931299,2.56453562,3.21885252,2.36464787,2.19510365,2.76539183,4.13024187,3.03852391,2.53916740,2.87998128,35.54441071,0.00000000,0.16576049,-0.45557147,-0.62133199,20.43917656,0.00000899,0.06752182,-0.85724717,-0.92476898,1.88734996,2.15,2.54,
-3.58,8.14,1.00,0.11,111.00,195.00,18.00,2.74,232.00,16.82,0.68,3.10481858,2.72117662,2.82032537,2.31405711,2.74009442,24.70240974,0.00000079,5.43,2.98817754,1.98953414,2.25516176,2.72576046,2.92096210,5.32961941,2.61875701,2.09348726,2.25078678,2.79411936,25.32486916,0.00000058,0.20916444,-0.74186826,-0.95103276,56.21808624,0.00000000,-1.94100237,-3.79696941,-1.85596716,3.69785142,0.00,0.00,
7.14,-0.75,2.00,0.15,111.00,196.00,2.00,4.14,171.00,4.54,0.74,1.77962029,1.41741669,1.12827790,2.27990031,1.65130377,14.87012672,0.00012290,4.22,0.76372355,1.95988035,1.61876631,1.89369941,1.05110168,1.61782646,0.47649765,1.51398778,2.20524430,1.45418072,11.27918625,0.00081499,-2.26527119,-3.44133997,-1.17606890,5.29829645,0.02205739,-5.18137598,-13.71619320,-8.53481770,0.52337414,0.00,0.00,
7.27,-0.43,1.00,0.10,111.00,196.00,3.00,4.18,187.00,9.27,0.74,-46.63278198,-88.16571808,-87.44937897,-71.28248596,-73.38259125,5.15815926,0.02335951,318.04,2.82865143,-13.43519402,24.00074959,-172.57102966,-51.31124496,-145.55523682,-115.64723206,-62.04023361,-61.13267899,-66.02984619,4.13210678,0.04235489,-0.70017767,-1.98558843,-1.28541076,19.68209267,0.00001302,5.03837299,5.66642475,0.62805206,0.60943270,0.00,0.00,
5.96,2.53,2.00,0.13,111.00,196.00,7.00,3.66,159.00,15.56,0.73,3.30704832,2.24761581,3.28657293,3.29953504,3.03519297,22.59887314,0.00000230,6.28,1.48281646,3.57604122,2.78761911,3.25902653,3.36201882,3.18733978,2.57833076,2.34808111,3.16209888,2.85751438,19.54554367,0.00001096,0.94609934,-0.60858363,-1.55468297,120.29971313,0.00000000,3.62969184,1.16184890,-2.46784282,6.46232796,0.00,0.00,
5.45,3.18,3.00,0.25,111.00,196.00,8.00,3.50,166.00,13.64,0.75,0.39889047,-0.23295234,-0.01885884,1.00169349,0.28719321,0.18910475,0.66376112,6.50,-0.87189543,0.68261063,0.30107844,-0.42423898,4.47015381,-0.70374233,-0.12752686,-1.38358378,1.23897970,0.35318375,0.28651416,0.59258845,0.82773215,-0.81262189,-1.64035404,131.24624634,0.00000000,0.17751338,-3.07478881,-3.25230241,11.88125515,2.36,5.08,
5.02,3.71,5.00,0.42,111.00,196.00,9.00,3.38,172.00,17.53,0.75,5.26820374,3.63069367,4.80502224,3.98295259,4.42171812,48.57056427,0.00000000,6.25,4.21783590,5.28747034,5.13972616,3.34059405,5.53378487,4.75998020,2.93926930,4.98175192,3.96959305,4.45887089,48.26479721,0.00000000,0.65427488,-1.07268631,-1.72696126,143.38493347,0.00000000,0.13881695,-1.53362477,-1.67244172,4.25718307,2.36,5.08,
4.73,4.14,12.00,0.59,111.00,196.00,10.00,3.32,145.00,17.98,0.73,3.43495178,2.64914727,2.69047141,4.10842896,3.22074986,23.13203049,0.00000176,6.59,2.74498296,2.05402803,3.24528718,3.43002057,2.13868809,3.32574201,1.75099921,3.63524342,3.99721193,2.92176461,18.59935379,0.00001781,0.62486160,-1.17197895,-1.79684067,143.28451538,0.00000000,2.15693974,0.76624781,-1.39069200,2.36839867,2.39,4.93,
4.43,4.62,0.00,0.75,111.00,196.00,11.00,3.29,97.00,13.38,0.72,4.99888468,5.55076027,4.99333191,5.14220381,5.17129517,62.12718582,0.00000000,6.46,4.83348703,4.45257473,5.79856253,4.74635410,4.20426607,5.58521223,6.18654823,5.31576538,5.07687378,5.12816048,59.74129868,0.00000000,0.66045612,-1.05746627,-1.71792245,113.86045074,0.00000000,6.28052950,-0.40372944,-6.68425894,44.33023071,2.40,4.78,
-4.28,6.94,20.00,0.92,111.00,196.00,13.00,2.36,133.00,13.31,0.75,14.15204525,10.93440437,13.42907906,11.76062107,12.56903744,276.85556030,0.00000000,7.44,12.04778671,13.47849274,13.68454742,12.14189529,10.26949406,13.31416225,11.05776691,13.79425335,11.39381790,12.34122658,258.99932861,0.00000000,0.44597235,-0.36531761,-0.81128997,19.20122528,0.00001648,-3.85091591,-3.13460970,0.71630615,0.41878852,2.41,4.66,
-4.14,7.33,16.00,0.80,111.00,196.00,14.00,2.48,175.00,15.61,0.77,11.29371929,9.25826073,11.66121674,9.15189266,10.34127235,317.19146729,0.00000000,5.72,10.82773876,11.72768593,10.63855743,10.56822968,8.40910721,10.12047768,11.25188923,10.70089531,8.91414833,10.34061909,307.51705933,0.00000000,0.26477614,-0.10577207,-0.37054819,3.97920251,0.04700434,-1.35468817,1.70279348,3.05748153,9.88108730,2.08,2.49,
-4.08,7.59,14.00,0.64,111.00,196.00,15.00,2.58,199.00,18.60,0.77,6.49535990,4.58378839,6.24857044,6.11363125,5.86033773,121.57919312,0.00000000,5.23,3.46957302,5.94077015,5.28601408,6.34632111,2.99444652,7.16618013,6.03739309,5.77092648,5.64140844,5.40048647,102.17147064,0.00000000,0.06227922,-0.18277617,-0.24505539,2.01295829,0.15703848,-2.54627514,-0.89390141,1.65237367,4.21520758,2.12,2.46,
-4.11,7.83,8.00,0.45,111.00,196.00,16.00,2.67,214.00,18.34,0.74,2.37532020,2.02017069,2.56094766,2.76031756,2.42918897,22.36173439,0.00000260,5.06,1.87807488,1.15470111,3.50605726,2.74935198,1.86337721,1.59200084,2.92544389,1.98640871,2.66264343,2.25530457,18.92018127,0.00001511,-0.00319008,-0.41127706,-0.40808699,7.24606991,0.00751995,-0.71673524,-1.28798544,-0.57125026,0.51653343,2.13,2.38,
-3.98,8.00,0.00,0.25,111.00,196.00,17.00,2.73,245.00,20.52,0.72,1.81310725,1.77618945,2.17767501,1.47279942,1.80994284,14.08082581,0.00018569,4.75,1.48643243,1.89286137,2.52458048,1.24770629,2.84585667,1.12675977,2.81048489,1.72004700,1.51617789,1.90597069,15.31386948,0.00009755,0.12044693,-0.59436119,-0.71480811,27.71629715,0.00000027,-0.94514412,-1.34214985,-0.39700571,0.21418191,2.13,2.38,
7.76,-0.65,6.00,0.24,111.00,197.00,2.00,4.41,139.00,5.20,0.63,1.57813525,0.32940096,1.28606534,0.90372580,1.02433181,7.92332888,0.00498058,3.58,1.97462702,0.74592203,0.86091185,0.73456663,0.65937012,1.52086830,0.85092008,0.98323882,0.87709415,1.02203465,7.65706015,0.00576503,-0.80109096,-2.23517823,-1.43408740,11.08364296,0.00098389,0.00000000,0.00000000,0.00000000,0.00000000,2.18,5.98,
7.69,-0.15,0.00,0.20,111.00,197.00,3.00,4.37,162.00,9.95,0.69,1.07930660,0.78428119,0.93652898,0.66022384,0.86508512,4.55206633,0.03313361,3.99,0.98015910,1.42411220,0.39205766,0.53320259,1.14789116,1.14939368,0.79341465,1.23363590,0.67868358,0.92491311,5.08095074,0.02441752,0.21478362,-1.26547217,-1.48025584,27.20054817,0.00000035,3.23731399,4.76887321,1.53155947,3.50270796,2.21,5.82,
7.47,0.63,2.00,0.14,111.00,197.00,4.00,4.26,158.00,18.59,0.69,-0.90878564,0.98684645,-0.13920029,0.16711023,0.02649269,0.00154301,0.96867449,6.65,0.12200485,0.80569166,0.00468059,0.84653771,-0.41052762,-1.64297962,0.23730087,0.42686611,0.25524879,0.07157539,0.01090313,0.91685967,0.80367446,-0.73463267,-1.53830707,61.63394928,0.00000000,5.43563032,4.05487013,-1.38076031,2.85473013,0.00,0.00,
7.27,1.14,2.00,0.15,111.00,197.00,5.00,4.18,158.00,18.28,0.69,2.56038237,1.60496700,2.05211091,1.87337661,2.02270913,12.45898533,0.00043585,5.64,1.85852695,1.96227229,0.39387006,2.73509479,2.23524976,2.67319918,2.53349948,1.95273471,1.82090592,2.01635432,12.10796833,0.00052490,1.07839298,-0.53671861,-1.61511159,104.18262482,0.00000000,3.24550939,0.24849306,-2.99701643,10.36914921,0.00,0.00,
6.84,1.93,2.00,0.15,111.00,197.00,6.00,4.02,154.00,16.14,0.70,0.19634134,0.44153759,1.54480684,0.39067328,0.64333975,0.94151270,0.33213505,6.53,1.16025627,-0.45914602,-0.26733172,-0.95017773,0.42772222,2.98722339,0.92217106,1.83050966,0.32337016,0.66318029,0.98424679,0.32140547,1.18143344,-0.53872347,-1.72015691,139.43351746,0.00000000,-2.35751867,-3.73063254,-1.37311399,2.22687602,0.00,0.00,
6.42,2.66,2.00,0.22,111.00,197.00,7.00,3.89,163.00,18.83,0.69,3.65320110,3.23637557,3.07418966,3.47467446,3.35961008,29.64259911,0.00000007,6.07,2.39458919,3.05748987,3.71020246,2.05717134,4.32379723,2.12752962,5.21833563,4.04121590,3.53403926,3.38154507,29.61834526,0.00000007,1.21467888,-0.62560958,-1.84028840,170.17199707,0.00000000,-0.63404185,-2.86188316,-2.22784138,5.26245403,2.34,5.23,
5.98,3.20,5.00,0.33,111.00,197.00,8.00,3.75,177.00,18.68,0.73,2.64514112,2.17384338,3.00821304,2.74629855,2.64337397,20.82569313,0.00000569,5.70,2.73705816,2.46911287,2.91791081,2.43437314,1.83295798,2.31095743,4.31577873,1.59602249,2.67862654,2.58550072,19.53233528,0.00001103,1.14507949,-0.78612375,-1.93120325,194.79006958,0.00000000,3.06785727,0.76532996,-2.30252743,7.16330194,2.36,5.08,
5.54,3.76,9.00,0.46,111.00,197.00,9.00,3.63,168.00,16.70,0.72,1.68651235,1.02647924,1.42526281,1.01073849,1.28724825,5.04898214,0.02486834,5.64,1.80889690,0.45412579,1.35113573,1.84119236,1.99468124,1.31620800,0.67737526,1.50001669,1.03240788,1.32934046,5.25812244,0.02206251,1.01262212,-0.99008888,-2.00271106,208.68635559,0.00000000,-9.16679668,-9.59781933,-0.43102324,0.19310760,2.36,5.08,
5.13,4.23,11.00,0.60,111.00,197.00,10.00,3.52,125.00,17.76,0.70,3.17890429,3.15708065,2.49202871,1.99531651,2.70583248,17.77150726,0.00002728,6.32,2.62912846,2.40254116,2.66276121,3.46903801,3.38528013,2.90563679,3.30704522,2.90618968,2.01804471,2.85110879,19.22363091,0.00001293,0.97132558,-1.09261036,-2.06393600,196.38694763,0.00000000,2.42790508,-1.95258391,-4.38048887,22.56786156,2.39,4.93,
4.73,4.93,17.00,0.74,111.00,197.00,11.00,3.49,86.00,14.27,0.71,10.03924751,9.50510979,9.84785175,9.09910488,9.62282848,184.61328125,0.00000000,6.97,8.95806694,11.01523972,9.82693386,9.37020683,6.92064619,10.22019291,8.83178711,11.39610863,8.84454346,9.47759342,176.78642273,0.00000000,0.93391621,-1.03344703,-1.96736336,147.05746460,0.00000000,6.92496061,-0.29807535,-7.22303581,49.62844849,2.40,4.78,
4.50,5.29,18.00,0.89,111.00,197.00,12.00,3.47,130.00,9.55,0.71,15.95072746,13.09276772,15.20195961,12.52825356,14.19342709,284.03649902,0.00000000,8.29,13.05500889,14.97690010,16.71076775,13.10778713,10.06745911,15.41814899,14.14396667,16.49414444,11.99222469,13.98227119,272.70147705,0.00000000,0.72524458,-0.83950442,-1.56474900,79.78887177,0.00000000,-1.53204179,-14.40837860,-12.87633610,69.58950043,2.41,4.66,
