label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,0.01,6.00,0.84,b,1
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,1.21,6.00,0.82,r,1
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,3.01,4.00,0.85,r,0
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,4.81,6.00,1.06,[],0
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,6.31,8.00,0.89,r,1
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,7.51,8.00,0.88,r,1
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,9.01,8.00,0.76,r,0
surround_22,112.50,22.50,0.00,0.00,0.0000,0.40,10.81,12.00,0.82,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,12.31,12.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,14.11,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,15.31,16.00,0.76,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,16.81,16.00,0.76,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,18.31,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,19.51,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,21.01,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,22.81,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,24.61,16.00,0.76,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,26.41,16.00,0.85,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,27.61,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,28.81,16.00,0.79,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,30.31,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,31.81,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,33.61,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,34.81,16.00,0.76,r,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,36.61,16.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,38.11,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,39.61,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,41.11,16.00,0.76,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,42.91,16.00,0.76,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,44.11,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,45.61,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,46.81,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,48.01,16.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,49.81,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,51.31,16.00,0.75,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,53.11,16.00,0.75,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,54.31,16.00,0.75,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,56.11,12.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,57.31,16.00,0.83,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,58.81,16.00,0.77,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,60.61,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,62.41,16.00,0.79,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,64.21,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,65.41,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,66.91,16.00,0.85,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,68.41,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,69.61,16.00,0.98,r,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,70.81,16.00,0.77,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,72.01,16.00,0.77,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,73.51,16.00,0.88,r,1
