label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.77,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,8.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.61,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.11,16.00,0.76,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.31,16.00,0.76,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,16.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.76,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,12.31,16.00,1.07,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,13.81,16.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,15.61,16.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,16.81,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,18.01,16.00,1.07,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,19.51,16.00,1.05,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,21.01,16.00,0.75,r,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,22.81,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,24.31,16.00,0.77,r,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,25.81,16.00,0.79,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,27.61,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,28.81,16.00,0.77,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,30.61,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,31.81,16.00,0.78,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,33.61,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,34.81,16.00,0.77,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,36.31,16.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,38.11,16.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,39.31,16.00,1.07,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,41.11,16.00,0.77,r,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,42.31,16.00,1.06,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,43.51,16.00,1.06,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,45.01,16.00,0.76,b,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,46.81,16.00,1.06,[],0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,48.31,16.00,0.76,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,49.81,16.00,1.06,[],0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,51.31,16.00,0.83,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,53.11,16.00,0.76,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,54.91,16.00,0.76,b,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,56.41,16.00,1.06,[],0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,57.61,16.00,0.92,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,58.81,16.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,60.31,16.00,0.76,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,62.11,16.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,63.31,16.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,64.81,16.00,0.76,b,0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,66.31,16.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,67.81,16.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,69.01,16.00,0.79,b,0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,70.81,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,72.31,16.00,0.76,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,73.81,16.00,0.83,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,75.61,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,76.81,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,78.01,16.00,0.76,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,79.21,16.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,81.01,16.00,0.79,r,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,82.81,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,84.61,16.00,0.76,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,85.81,16.00,0.84,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,87.01,16.00,0.76,r,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,88.81,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,90.31,16.00,0.78,b,1
