,x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,tgt_theta_first_half p-val,tgt_theta_second_half p-val,0,23,45,67,90,112,135,157,theta all,theta F,sur_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,theta first half all,theta first half F,sur_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,theta second half all,theta second half F,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
621,0.0,0.0,1.0,0.0,103.0,-1.02766943,-0.96652353,-0.57817537,-0.00422431,-0.64414817,0.73938549,0.39010082,7.11,0.26920117,0.20744343,0.00504892,-2.35268164,-2.03337264,-0.26358104,1.6280551,-1.87359476,1.46906567,-1.40048885,-0.49583781,-0.66530448,0.79950219,0.37149715,-0.07161555,-0.3716149,0.69167686,0.80182344,2.3416059,4.58878279,1.46828103,3.20060468,1.58119297,1.91701972,0.16699166,-0.31313619,-2.59346199,-4.84499454,-3.23558044,-1.48547602,-0.91984165,-4.39448643,0.18395755,-2.20037746,5.15664148,0.02363257,-0.91776615,0.71680671,-3.31764698,-2.36670661,0.09412318,-0.91847765,-1.95408463,1.55589569,-0.89757586,0.83967489,0.35975245,-3.18929744,2.75665283,-0.61990124,-0.65208775,-2.36457038,0.55582017,-2.98681998,1.10072505,-0.61730033,0.41005975,0.52211361,1.24945343,3.45530534,-2.64738989,0.01355518,1.37045503,-8.27094746,-2.16625452,-1.06037176,-1.16045487,1.48549962,0.2232578,1.67162228,2.14268184,0.47105959,4.57072115,0.03349682,-2.90104699,-1.03014719,1.87089968,1.67054772,0.0,0.0
622,0.0,0.0,1.0,0.0,114.0,-0.05964654,0.3989293,-0.37926817,-0.43299651,-0.11824547,0.01903473,0.89029971,8.13,0.89984515,0.02735719,0.03314863,2.35982513,-1.0965066,-1.04207706,-1.39819777,0.98854756,-0.30501756,0.96961296,-1.86659658,-0.17380124,0.04158445,0.83846309,3.23363066,5.22371101,2.75920367,-3.04343367,5.46243048,5.15662861,3.01402378,2.38666511,3.02410746,5.09578514,0.02454667,-0.41638795,-3.21964669,-3.55221272,-1.21547532,-4.7054081,-0.13001382,-3.21935177,-2.08798099,-2.31830978,4.604702,0.03242226,0.08453014,1.45656848,0.3811298,-3.37360072,0.38895267,4.59412432,-0.56574446,1.00880516,0.81429756,0.52984291,0.46687551,1.23462439,3.9494493,-0.10344947,-0.36809602,-1.17363155,2.41106534,-3.55214119,-5.76932144,-0.01849243,0.00035968,0.98487328,-2.97816205,1.94349086,-0.73380476,0.75758463,3.81426835,-1.53009772,-0.68519944,-1.43585503,0.30468896,0.0768136,0.78173099,1.64002705,2.00311041,0.36308336,2.9405508,0.08762544,1.81430578,0.79319495,-1.02111077,0.63305128,0.0,0.0
623,0.0,0.0,1.0,0.09,99.0,-1.26691389,-1.75112343,-2.30634809,-1.75171888,-1.76902604,6.074471,0.01391219,6.81,0.01574956,0.54372359,0.00663353,-1.49302733,-1.08125615,-2.42606044,0.05978253,-1.3417803,-3.18302035,-2.40902925,-1.89845109,-1.7216053,5.76740074,0.01654147,-0.06482732,-1.55636609,-1.35841262,-1.57526064,2.125144,0.08232493,0.46113759,-0.92005301,-0.35078916,0.09938554,0.75273995,-2.0118289,-2.56813002,-1.97754014,-4.34507084,-4.10715246,-0.62504601,-4.43025494,-1.18914545,-2.65677118,8.0235548,0.00482599,-2.81551647,0.96091163,-2.33743072,-4.75309515,0.19793738,0.67983657,-3.18942618,-2.12118936,0.00086561,0.0,1.0,-2.36430144,-3.47494268,-5.37234545,-2.50542021,0.15837754,2.13421273,-2.36428785,-3.87003684,-0.41176012,0.19940144,0.65531938,-1.52320886,0.54877025,-1.68389738,-1.4144001,1.43967414,-5.2268548,1.54515898,-3.8702457,0.40657488,0.19591017,0.6581563,1.66644466,2.16636181,0.49991715,5.30203056,0.02212581,6.06761217,4.40808201,-1.65953028,1.69490087,0.0,0.0
624,0.0,0.0,1.0,0.17,101.0,-1.20160341,0.19028822,-0.48747289,-1.91799688,-0.85419625,1.6201328,0.20342212,6.37,0.28005659,0.62416959,0.09289923,-0.25304845,-0.81355977,0.38497815,-1.0038414,0.36971003,-3.02565455,-1.53064299,-1.36988032,-0.90524238,1.81845486,0.17785905,1.27558362,-4.26510763,0.45637128,2.09532881,-2.02252269,2.76573896,1.50470102,0.48307228,0.28664571,0.08134782,0.7756333,-0.59672058,-3.15379786,-1.20637822,-3.56101966,1.41664159,-1.34042406,-2.24258542,-2.03193021,-1.58952677,3.2899859,0.070374,0.2045435,0.52873647,-0.65821826,1.88499463,1.10714293,1.98810148,-3.08080864,-1.20644879,2.02626967,5.33840132,0.02110176,-1.94293404,-4.83064318,0.81244659,-0.55529273,-1.63347495,1.73647249,3.21152306,0.2889142,1.55597889,3.26731181,0.07103053,0.43957466,0.00485869,-6.71506929,-2.45527053,1.99472511,-4.23937464,0.48247898,0.13008283,0.6396957,0.56042778,0.45429724,1.80875421,2.42023349,0.61147928,7.35466623,0.00715501,-5.38379192,-4.58558846,0.79820341,0.52844733,0.0,0.0
625,0.0,0.0,6.0,0.23,87.0,-1.79572773,-0.76191765,-1.3279829,-1.90708566,-1.44817841,4.8030262,0.0286811,6.27,0.0304802,0.97308781,0.01569747,-2.4175601,-2.11133194,0.35820138,-0.99064565,-1.46224773,-2.05975127,-0.61938679,-2.19141316,-1.43676686,4.73910141,0.02976094,0.93331289,-0.95867336,1.61326241,-3.12022138,0.71647376,2.09813809,4.7393899,1.02393544,0.88070226,0.87146384,0.35113852,-2.16675329,-3.13504863,-4.38719559,-1.90646303,-2.06977701,-1.17106342,-3.43605995,-3.96419621,-2.77956963,8.96567631,0.00290366,3.72421837,-0.60713911,-4.43586683,-2.47927523,1.18919647,0.98958886,0.17858455,-3.40102744,1.27450109,2.20794797,0.13767595,-1.88834524,-1.68685722,-2.35512972,1.18302739,-4.32178354,1.6255275,-1.05280805,-2.21859121,0.57316899,0.45474216,0.50027685,-0.80868995,0.82979023,-2.83293128,-1.12243581,-2.62190223,-3.36775923,-0.03551615,-4.73992491,0.04895799,0.00334966,0.95386096,1.64416075,2.36627316,0.7221123,9.67700195,0.00208324,10.83245373,9.63790035,-1.19455349,1.15956247,0.0,0.0
626,0.0,0.0,6.0,0.26,87.0,0.56918502,-0.52593774,-1.31470096,-0.72137451,-0.49820706,0.60282379,0.43771914,6.09,0.56116918,0.00022102,1.491e-05,-0.86163092,1.27921391,-0.39826882,-0.74777335,-0.41991907,1.97044539,-1.60253692,-2.68594384,-0.43330169,0.46142948,0.4971429,2.44389391,-0.15186068,2.95988202,2.29442239,6.93895102,7.26525259,1.97892869,4.41668844,3.51826978,13.64929581,0.0002524,-4.46458721,-4.68364716,-3.92193055,-2.1820147,-2.1716311,-3.84465837,-4.17033052,-4.3110261,-3.7187283,20.3656044,8.19e-06,0.63742989,1.12229538,-4.81283331,1.15269732,-4.02026272,2.81545997,-2.48467469,1.42164922,0.17585926,0.0446063,0.83278078,-4.24949646,-4.66213942,0.32049012,-2.06710672,2.93786097,0.3039968,-1.56181145,-0.56012493,-0.41111973,0.25007534,0.61715285,7.60777998,-0.6615116,-0.12286113,-2.52662849,3.58016467,-2.64821553,2.22552657,-1.88496685,1.29518509,2.53985381,0.1113808,1.48786533,2.21060395,0.72273868,9.75110817,0.00200397,6.3015089,6.43170786,0.13019906,0.01622118,0.0,0.0
627,0.0,0.0,5.0,0.27,84.0,-2.56561542,-2.49860764,-2.34161997,-1.94957006,-2.33885336,12.31129169,0.00047392,6.33,0.00040026,0.59431583,1.252e-05,-1.50694621,-2.76172709,-0.70171779,-1.6025598,-3.94164729,-4.06171131,-2.15592074,-1.67596912,-2.30102491,12.01059818,0.00055568,1.20598173,-1.02409327,-0.72155732,0.39458758,-2.78615308,-2.20661926,-0.14455457,3.8573451,-0.17813288,0.0313147,0.85963366,-4.42724085,-6.71438074,-4.52892208,-1.72533751,-4.02223921,-2.48073077,-2.21533155,-6.38430309,-4.0623107,21.82004356,3.97e-06,0.64256555,-3.39557123,-4.18655729,-2.90516615,-7.15836048,0.39526141,-0.93920296,-1.78253794,-0.5189538,0.35844779,0.54953078,-1.95725453,-6.05048752,0.01904323,-0.17630252,-2.89833474,-1.59879541,-4.5550313,-1.56885791,-0.45076701,0.27694798,0.59884739,-3.41654944,-4.11132479,0.30111462,-1.68900478,-1.78812909,-2.86164308,-4.51789331,-1.63678932,-0.58825904,0.47206044,0.4922302,1.46778476,1.95897436,0.49118951,4.91930342,0.0274611,-2.31889558,-3.81115985,-1.49226439,1.44623566,0.0,0.0
628,0.0,0.0,8.0,0.27,93.0,-0.6252082,-1.13185203,-2.81829715,-1.25613225,-1.45787239,3.74937916,0.0531591,7.14,0.06009104,0.93911621,0.00257454,-1.43469703,-0.76725513,-1.54416406,-2.84278655,-1.30906248,-2.85794759,1.13098145,-0.91383326,-1.31734562,3.06025338,0.08059262,0.87633312,1.99615777,1.60446382,0.0341641,-4.73545504,-3.54613328,2.01213241,3.36917162,0.20135435,0.02938165,0.86399132,-2.86620855,-6.02138472,-2.95025468,-3.37945366,-1.52910554,-0.02864571,-1.24262524,-4.46971416,-2.81092405,9.01386642,0.00282958,-0.49093685,-4.17747211,-3.48707724,-0.34325606,-3.18858433,-2.68564701,5.21709061,1.09325707,0.26446617,0.07294708,0.78715945,-0.20789383,-3.15392637,-1.47217321,-3.90576839,-4.91945696,-4.53341913,1.02632117,-5.03171158,-1.59582663,2.71889329,0.09954021,-0.73845589,0.18489964,-0.64288616,2.50365758,-2.76716733,-2.70224428,2.64080524,-3.44299793,0.56430411,0.34236643,0.5586234,1.54199708,1.65510356,0.11310654,0.28399497,0.59456993,8.22227478,8.74116898,0.51889473,0.20339446,0.0,0.0
629,0.0,0.0,2.0,0.21,109.0,0.06851318,-1.1309855,0.17163861,-0.61194527,-0.37569472,0.24813567,0.61852004,7.16,0.70643958,0.27147298,0.13663922,-1.99370849,-0.7505793,-1.62091804,0.63988638,-0.38453403,-0.28313151,0.75875527,1.38948667,-0.28059289,0.1386949,0.70967542,-0.15792869,-3.11946082,-0.96143597,1.41094482,2.90072894,3.6047492,5.29525852,2.65973711,1.45407414,1.5659225,0.21156394,-1.86504459,-1.15841293,-0.58101815,0.0098449,-2.55150962,-1.03719544,-0.90126699,-2.64775729,-1.34154499,1.8821156,0.17078202,-3.07858872,-2.46314096,0.36217991,-1.9026283,-2.04320836,0.9846071,1.39226162,-2.13568783,-0.56177765,0.32448301,0.56907801,-1.21080136,1.29291391,-2.86182022,1.71296346,2.48059821,-2.09394431,1.57454491,0.44345704,0.86080843,0.78591698,0.37559103,-2.59586239,0.7893666,2.92814636,-1.75862837,-0.39264312,-4.82882786,1.00302494,5.59195709,0.67708647,0.49600777,0.48145451,1.37671602,1.2479521,-0.12876385,0.37225166,0.54233589,6.15894938,0.99468946,-5.16425991,14.58371353,0.0,0.0
630,0.0,0.0,1.0,0.0,106.0,-2.40262747,-1.53593099,-1.1006645,-0.98979199,-1.50725377,3.85965705,0.04978661,7.28,0.03675677,0.39124892,0.00010271,-4.42973614,-0.40899998,-1.8512255,-0.79065287,-2.58724666,-0.59863162,-0.52752805,-0.56677908,-1.47009993,3.70247579,0.05466775,3.52831268,3.14986444,0.61398268,-0.01222484,2.11713219,1.77578497,5.35659695,-3.91343117,1.57700229,1.76041698,0.18536301,-3.75637197,-3.37328362,-2.05597711,-3.37695956,-6.08804607,-3.46810579,-5.75523472,-4.40283823,-4.03460217,17.66778183,3.178e-05,1.71888626,1.71783972,-1.79365766,-1.64762902,-7.17455006,2.02388716,0.10526099,-6.78456306,-0.56970447,0.32958722,0.56605576,-1.12194276,-5.09305906,0.94475067,0.38622054,-3.14377832,2.71686006,-3.80983138,0.33340245,-0.15995136,0.02639238,0.87098477,-1.87696564,-1.83893251,0.04629505,-7.14798498,-1.40729856,-0.72378355,0.59376884,-6.95455503,-1.35470283,1.91211295,0.16709578,1.26070273,1.87556219,0.6148594,7.65817642,0.00607582,2.50752664,4.58873653,2.08120966,3.44720721,0.0,0.0
631,0.0,0.0,3.0,0.0,81.0,-1.07947218,-0.80029762,-0.73413795,0.44935697,-0.5411377,0.71437985,0.39823204,6.08,0.27133183,0.22282887,0.01592431,0.21914002,0.33055049,-0.62829107,1.38886476,-1.38346183,-0.61438978,-0.8300069,-2.60628414,-0.51548481,0.6523996,0.41948364,0.35244599,2.62282157,2.30305815,0.20446482,1.2725184,0.43141189,3.1220293,2.46122432,1.59624684,2.6870625,0.10198727,-4.63105679,-4.34885216,1.07215869,-1.35152888,-3.18618655,-0.19730648,-2.52769446,-2.71470451,-2.23564649,7.1643343,0.00771015,-1.7913729,-1.32059956,-0.90945262,-1.10037434,-0.92965162,0.26450777,-1.24134111,0.60015947,-1.27316773,2.30382228,0.12943187,-3.00658727,-2.63089323,3.7826159,-3.06230021,-2.1715107,1.54687393,-0.06794114,0.28578502,-1.12704599,1.88945544,0.1696295,-0.63385004,1.80323136,0.63086087,-3.62223291,-5.20095062,-0.65028232,2.28940868,-3.80061579,-1.51377881,3.4497211,0.06361183,1.77534151,2.54199982,0.76665825,9.46577168,0.00232721,4.00518179,4.36959314,0.36441121,0.09117793,0.0,0.0
632,0.0,0.0,8.0,0.29,82.0,-4.14774561,-2.19678116,-4.01895475,-3.07477093,-3.35956311,19.34568787,1.229e-05,7.25,6.58e-06,0.26284174,0.0,-6.06181574,-1.70737505,-3.30100799,-2.54943967,-4.2525301,-1.47946501,-4.22865963,-4.68546295,-3.53321958,21.56119919,3.97e-06,0.33357537,2.21557546,3.18066573,0.47672716,2.61716223,1.58860445,-0.09157155,-0.63556415,1.21064687,1.14881456,0.28447235,-7.78635359,-9.08542442,-5.38334608,-3.22538471,-8.64805412,-6.10606909,-10.88508511,-8.02322102,-7.39286709,53.12756729,0.0,-3.1573205,-1.56000519,-4.52668905,-1.15397036,-3.43728662,-0.11199373,-5.09474039,1.14661145,0.8279537,0.6892271,0.406663,-4.52905941,-4.06022882,-2.25979114,-1.81849134,-7.19430208,-5.50304699,-5.80844259,-1.88768327,-1.08708262,1.22185051,0.26931391,-0.14189595,-3.91709805,-5.54218483,-10.97051048,-6.05518341,-3.45646596,-0.58849514,-3.08432841,-0.99867707,1.05477321,0.30470562,1.74117339,2.72520733,0.98403382,13.00728607,0.00037484,12.24079514,15.61231041,3.37151599,6.87536573,0.0,0.0
633,0.0,0.0,13.0,0.39,79.0,-2.06247449,-3.50397396,-3.85328388,-2.05277562,-2.86812687,8.96192551,0.00283668,9.09,0.00233706,0.28727708,0.00070306,-4.73895407,-1.96605229,-1.91590047,-4.89207697,-3.13964581,-0.82770389,-3.30109644,-1.50556457,-2.78587437,8.46947861,0.00370651,-4.6818428,-1.26403558,0.38451061,-4.94382763,-2.0618453,-1.11350513,4.25513649,0.04873965,-1.17208374,0.61832505,0.43215663,-4.26496601,-4.17436266,-3.22507191,-1.66710043,-6.86764097,-0.91732627,-5.94609118,-3.21590257,-3.78480768,8.94306946,0.00293909,-2.88397837,0.4858225,-3.30034447,-8.4711504,-7.65029097,3.83562279,-6.22514439,-2.91711116,-1.5284375,1.51072466,0.21937233,-7.33158779,-5.28504324,-3.97081685,0.47649202,-5.50148249,-2.19606543,-8.72326946,0.6956408,-1.87344766,2.3240726,0.12776206,-2.76598072,-3.84776711,6.08581161,-6.0930891,-3.71281052,-0.05863427,0.8573606,-5.97860956,0.11970465,0.00959775,0.92198095,1.49346268,2.64476585,1.15130317,16.54276276,6.386e-05,-8.00382137,-3.95384097,4.04998064,7.42896271,0.0,0.0
634,0.0,0.0,13.0,0.43,79.0,-2.86794353,-0.98316389,-3.36098886,-3.40074015,-2.65320897,9.18471336,0.00251459,8.31,0.00176821,0.69402751,3.413e-05,-3.14306331,-1.79041815,-3.93730259,-2.73932004,-0.75249618,-5.84536171,-1.00985885,-4.32323742,-2.9426322,11.34639549,0.00079019,-1.8444773,1.25285423,-1.2856648,0.25686833,0.48686144,3.53991342,-4.40035391,3.10658479,0.13907325,0.01146401,0.91478943,-7.13530016,-4.0824976,-4.32398891,-1.29753649,-7.33396673,-5.01740074,-5.73010731,-7.19220972,-5.26412582,20.11937523,9.26e-06,-0.13485107,0.21572439,-4.19933414,-0.42559993,-2.6491015,5.84011412,-10.49557972,3.07473421,2.25106502,3.97032714,0.0466316,-8.31900978,-1.2269032,-6.39107418,0.00362527,-2.10749412,-1.88637459,-8.2579565,0.30639687,0.06105135,0.00296471,0.95659023,-6.01974916,-1.69125974,-3.96187639,-6.94947243,-2.30203986,-1.09158111,-0.85319638,-1.32287669,0.56283587,0.25089717,0.61657513,1.32961345,2.45298123,1.12336779,15.78880405,9.28e-05,-1.86473024,3.32519603,5.18992615,11.64959526,0.0,0.0
635,0.0,0.0,12.0,0.45,81.0,-2.69786835,-1.91311181,-0.23174989,-1.41130042,-1.56350768,4.4228797,0.03575427,7.05,0.02136683,0.4767756,0.02306487,-1.08769274,0.16075855,-2.58569956,-1.90297544,-2.57877135,1.32628644,-2.48769808,-4.19119787,-1.66837382,5.09581232,0.02423853,2.19212365,-0.10126528,-4.1270771,-1.176368,-3.24014354,2.29368138,-2.21851158,-0.44634208,-0.85298783,0.56826156,0.45141373,-1.84125113,-1.79642546,-1.13473558,-3.31147337,-1.83369505,0.55808061,-5.46938848,-4.11878538,-2.36845922,5.83295918,0.01612898,-0.68646127,-0.30579203,-1.37505829,-5.68326998,-1.2227248,3.94716573,-5.3788929,-4.19424772,-0.57618862,0.35596815,0.55091456,-2.1536386,2.78897858,-5.12991858,2.44960022,1.61166608,2.62906408,-4.6532588,-0.06726594,1.20279205,1.60292935,0.20583916,-4.07567072,1.96744859,-4.22307205,-7.51539421,-0.28796536,-2.92722416,-2.00448704,-3.82306004,-1.31306553,1.91351128,0.16694083,1.20243788,2.01028228,0.80784428,8.98515034,0.00299719,-15.0154953,-11.56567383,3.44982171,6.81042147,0.0,0.0
636,0.0,0.0,10.0,0.44,93.0,-0.89101195,-0.33601347,-1.10930884,-1.00393546,-0.83506745,1.68696105,0.19435511,6.1,0.17528331,0.49972199,0.42600776,-1.81015038,-2.23974085,-4.06215096,0.72895604,-0.04247691,-1.95429611,1.07194889,0.73857915,-0.94616634,2.22136188,0.13648656,1.03073096,0.62121612,-1.81537938,-2.22929335,-2.76238275,0.20120962,-0.1261535,0.13508672,-0.61812073,0.38071042,0.53758989,1.13590276,0.63427585,3.31289482,-1.72378337,-4.11607981,0.82694155,-2.31274366,-2.83348727,-0.63450986,0.62456995,0.42977317,0.49816272,1.58130324,-1.04258847,-0.63906574,-2.22646236,2.77919388,-1.02585459,-2.4812429,0.6267699,0.55767375,0.45540776,-0.36130634,0.46630102,0.51508397,0.72205448,-6.86534166,-0.80031186,-2.14309812,-1.34209657,-0.28480729,0.11919341,0.72999728,-6.69462538,2.06414413,-1.1111542,-1.81060433,3.06651187,-1.36230016,0.19633731,-2.52323461,0.05513865,0.00460534,0.94591111,1.03127658,1.37553871,0.34426218,1.960639,0.16268979,-4.30245829,-3.89101601,0.41144201,0.13503276,0.0,0.0
637,0.0,0.0,6.0,0.38,111.0,-0.40499881,0.34140807,0.28385162,0.38302317,0.15082102,0.04538256,0.83135335,6.72,0.9186102,0.1273326,0.1847401,-1.9720974,1.81635916,-0.94709605,1.21112072,-0.48314795,1.42530274,-1.45855153,0.35681146,-0.00641235,7.56e-05,0.99306455,2.69137025,3.59791565,0.91592467,3.47790861,1.96647727,-2.60677409,0.84384722,1.58307576,1.5587182,2.24892473,0.13453111,-2.47169805,0.94242662,1.68850768,-0.96306539,-5.04751444,-1.29821002,-4.37596607,-0.59534001,-1.51510751,2.51533699,0.11345066,-0.02461936,3.48813486,0.16102836,1.95491552,-2.29193521,1.41634274,-2.60365748,-0.07825655,-0.13136822,0.02024401,0.88689179,0.93580085,2.81704974,3.06629252,-0.51641846,-2.03822732,-2.35129619,-2.36229825,1.66935396,-0.2835637,0.09708216,0.75543688,-0.17893027,-4.1721468,3.19989204,-0.27615106,-3.00538015,2.36502576,0.04820424,-0.38313547,-0.68945676,0.5797565,0.44662123,0.67677903,0.73202962,0.05525057,0.0599002,0.80685531,5.64037848,4.16957712,-1.47080112,1.55613005,0.0,0.0
638,0.0,0.0,8.0,0.29,119.0,-0.90580851,-2.29920363,0.36801082,-1.27407432,-1.02776897,2.15513921,0.14246437,6.64,0.15456374,0.42448393,0.01888734,-1.16654432,-3.06836271,0.23874366,-0.80419785,-0.84747988,-0.95238721,0.36984918,-2.43150973,-1.08273613,2.38433313,0.12293203,0.17618249,1.47556007,0.39539859,0.93889332,0.79599053,0.56749886,-3.38765335,4.32500744,0.66085976,0.45372009,0.50097989,-2.09108377,-2.75222015,-4.26199722,-3.63601184,-1.38988292,0.52583349,-2.10767865,-2.77440119,-2.31093025,5.54829884,0.0189298,-0.42950135,-1.78382099,-6.2147336,-2.03777146,-7.75523233,-1.65902746,-1.03439271,3.34787464,-0.93628913,1.06733584,0.30184498,-2.18050003,3.90884566,0.59488291,-0.3540251,2.75560188,1.76446319,-1.97754467,-1.6025852,1.71441114,3.6358943,0.05688674,2.50629973,-0.46215618,-5.48790407,-2.01376104,-0.9222191,-1.94855416,0.76323944,-0.21046631,0.33600235,0.14053649,0.70784277,-0.00310774,0.09928201,0.10238975,0.22067548,0.63893684,-14.19856644,-16.20044708,-2.00188017,2.67191172,0.0,0.0
639,0.0,0.0,3.0,0.25,125.0,-3.27031875,-0.76548725,-1.96237171,-1.64501345,-1.91079772,5.99406147,0.01455576,7.41,0.00891396,0.81843898,0.00042729,-0.19607018,0.12078485,-3.61425805,-4.71913671,-2.11600995,-2.40076542,-3.05291009,-1.31588674,-2.16178155,7.70900965,0.00561628,-0.64808613,3.35088563,0.42738459,0.55969149,-4.04671478,-1.06554711,0.62790495,3.21055746,0.30200952,0.07379454,0.78603635,-4.17960119,-2.57442331,-3.29285622,-3.93427014,-4.7097249,-4.51800728,-6.4424057,-3.18018389,-4.10393429,14.11981869,0.00019425,4.45994759,0.40524745,1.3856889,-5.0822196,-4.70019531,-1.8113687,-2.58044124,2.60334325,0.95153046,0.8836298,0.34747934,-2.89967966,1.61199343,1.83021939,-2.30694413,-3.64387441,-5.55800962,-5.18843985,-0.74181169,-0.48906654,0.23849653,0.62542142,-6.24743843,-4.15396261,-4.31801414,-0.618002,-4.33538818,-2.24492264,-4.98346758,0.40969041,-1.63222766,2.66019034,0.10326282,-1.44725978,-1.05390656,0.39335313,2.58293366,0.10928858,-2.20759535,-2.41554737,-0.20795186,0.02456681,0.0,0.0
640,0.0,0.0,0.0,0.21,130.0,-1.40489018,-1.29316187,-0.76818001,-2.7423687,-1.55215013,4.13579273,0.04229627,7.24,0.10471275,0.2513029,0.12491573,0.64658445,-1.01231372,-1.77334821,-1.97874081,-2.675035,-1.24979198,-0.11982727,-4.00807762,-1.52131879,3.99475646,0.04596237,-3.47152805,-0.89865708,-1.81694949,-3.04190254,0.30652803,-1.61981761,1.04428542,-0.83298129,-1.2913779,1.5685674,0.21117939,-1.13147724,-3.57417369,-0.97843122,-3.92764544,-3.20292044,-2.10115576,-1.31983995,1.83104336,-1.80057502,2.66802645,0.10308702,0.61459863,-0.02604133,-2.56420636,-3.91029882,-2.77135015,-1.64189017,1.23841202,0.02459073,1.57273245,2.48630714,0.11521696,-2.02392554,-2.89742732,0.38912436,-3.43425536,5.62722635,-2.40514302,0.76589012,-1.00111151,2.16783261,4.90301085,0.02707739,-0.36740786,-1.66232646,0.94648564,0.49364752,0.25443831,-3.92032814,0.21147409,-6.24725676,1.29648471,1.76128244,0.18482481,-3.59429073,-2.86551905,0.72877181,4.66407919,0.03175491,9.81834507,8.63846111,-1.17988467,0.61184216,0.0,0.0
641,0.0,0.0,1.0,0.0,114.0,2.54171872,3.09771013,2.61532664,1.13236046,2.34677911,9.58847713,0.00202244,7.19,0.00102498,0.01884512,0.02399027,1.0163554,1.49203968,4.63868523,4.14578581,2.63741279,3.28047037,0.82127208,0.0232723,2.25691175,8.98123264,0.00280755,4.36943102,1.68577456,4.70733356,1.0637784,3.06320834,-1.43042409,-2.26868749,4.98851299,2.02236581,3.90613508,0.04882718,1.60183561,1.30081809,0.42948127,1.72245514,5.40007687,2.21153808,3.1648016,4.45839357,2.53617501,5.75692415,0.01683226,2.25161099,1.47481084,0.79700148,7.12328815,4.87307549,-1.51770282,2.22174335,6.77404213,2.00854301,4.15709686,0.04177264,6.31414509,1.65277362,3.25175762,-0.95808709,4.14506721,2.46709228,-1.41116619,5.15676594,1.35421395,1.94270766,0.16374302,3.60902238,3.74078274,-2.92081714,3.82402062,0.27555531,2.89478397,5.02165413,2.74884677,1.35058177,1.93672061,0.16439301,-4.76794863,-3.88731027,0.88063848,4.85865021,0.02842312,-6.56690168,-6.9266634,-0.35976174,0.03112169,0.0,0.0
642,0.0,0.0,3.0,0.0,101.0,0.43560186,-0.99159044,-1.82408893,0.18907493,-0.54775065,0.44654474,0.50416223,7.78,0.48467753,0.27326048,0.42628172,-0.1906361,0.92954409,-0.91865903,2.99230027,-1.00248182,-1.54154432,-1.7722342,-1.28487849,-0.34857368,0.18118913,0.67046182,-3.94790339,-1.57334113,-2.34874797,-1.34350038,-0.50544858,-1.32819617,5.16149473,-0.37231079,-0.78224421,0.38741452,0.53403197,2.15288639,2.21784425,1.53151619,-2.36880398,6.13910341,-0.51360613,-2.75579143,-0.63877213,0.72054708,0.46963695,0.49350946,-2.48280787,-1.52233398,-1.3569895,-3.81104875,4.66973019,-2.36420441,1.7745316,-1.79816234,-1.06791627,0.99929607,0.31776843,-1.70197392,-2.5989449,-3.68931198,1.19423151,2.79610062,-4.33988428,-4.66569281,-1.84005129,-2.00706792,3.63180923,0.05702588,-2.34040666,2.31983519,2.92737103,-1.55909193,0.57164735,3.06834412,0.60206038,-2.57107329,0.27729112,0.06966253,0.79189343,0.73686349,1.45898128,0.72211778,10.79019165,0.00116703,-3.62975574,-3.92054605,-0.29079047,0.04215384,0.0,0.0
643,0.0,0.0,9.0,0.18,97.0,0.37889498,0.69316936,0.78985029,0.72814822,0.64751571,0.85390675,0.35571235,6.65,0.41392363,0.00060755,0.04399514,2.86901879,-0.10523298,-0.63727528,2.10951591,-0.66497338,1.01395977,0.84168631,-0.60897017,0.60221612,0.74699688,0.38767427,2.95775437,1.67234945,5.73921156,1.59731436,4.99813557,4.91084099,3.47438836,3.39803839,3.59350419,11.64321423,0.00071309,-0.00177453,-1.36918688,0.05102389,-1.69425702,-7.46483231,1.66756117,-3.68770599,-0.60353333,-1.63783813,3.23692274,0.0726701,1.47528064,1.98982072,-0.21195224,-3.57948279,0.53584361,2.84164953,-1.16650581,4.67735434,0.01151304,0.00015365,0.99011298,1.98074877,-1.13645017,-0.33799821,4.13334608,1.02047753,3.99550891,-1.01487172,-2.12483454,0.06633402,0.0054399,0.94122234,-2.95287371,3.14325786,-2.29846573,-1.41913331,0.28399143,-0.73593062,7.29235744,-1.88165462,-0.41520748,0.21772011,0.64090345,1.77223825,2.62185216,0.84961385,11.41923714,0.00084358,0.184606,-1.52938688,-1.71399283,1.85192609,0.0,0.0
