x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,1.00,0.09,145.00,0.03641928,-0.43921924,-0.41359675,-0.26756978,-0.27099162,0.41680408,0.51869132,4.51,0.53136953,-1.53134036,-1.05921865,1.11198235,-1.36372876,0.04830808,-2.08450556,2.63018632,-1.36381745,-0.16404895,0.09200675,0.76170795,0.64635068,0.33292201,-0.46541765,-1.74964738,-1.96602106,-1.15366745,3.43761349,-2.15018559,-0.12756160,0.05511876,0.81443501,0.54630178,-0.26885703,-0.28239205,2.05075693,0.04001924,-2.14186144,0.94603026,-0.48222053,0.30536130,0.30803934,0.57901689,1.29848981,1.05078900,-0.24770087,3.52076268,0.06161220,3.95975399,4.91174269,0.95198900,1.66583765,0.00,0.00,0.00175829,1.08485818,0.06531340,0.61167634,0.01589354,0.03580635,-0.07400680,0.80035537,0.02088015,0.06317130,-0.90562266,1.50544369,0.22013996,0.00029550,0.02362607,0.07054477,0.56480217,0.03363895,0.12646899,-0.06550701,0.49077377,0.03587346,0.14564779,-0.37018993,0.26248106,0.60853994,-0.00152353,0.29176173,0.08241944,0.57471871,0.05756646,0.27090839,-0.06079729,0.31122488,0.06118024,0.30974197,-0.00256033,0.00000000,1.00000000,0.00127740,0.59306669,0.06876490,0.39568684,0.02582618,0.05479169,-0.09335988,0.72035772,0.03718654,0.11505327,-0.75256848,1.00989151,0.31518499,0.00156997,0.34708676,0.07461505,0.39064637,0.03193962,0.06932467,-0.09690427,0.64190197,0.04397808,0.13549823,-0.59938729,0.75052297,0.38652968,0.00611106,2.08188939,0.07560649,0.34430426,0.01501795,0.01318533,-0.12054895,0.84998959,0.04023542,0.09703289,-0.90324014,2.20845008,0.13758863,0.00127740,0.59306669,0.06876490,0.39568684,0.02582618,0.05479169,-0.09335988,0.72035772,0.03718654,0.11505327,-0.75256848,1.00989151,0.31518499,0.00156997,0.34708676,0.07461505,0.39064637,0.03193962,0.06932467,-0.09690427,0.64190197,0.04397808,0.13549823,-0.59938729,0.75052297,0.38652968,0.00611106,2.08188939,0.07560649,0.34430426,0.01501795,0.01318533,-0.12054895,0.84998959,0.04023542,0.09703289,-0.90324014,2.20845008,0.13758863,
0.00,0.00,2.00,0.15,141.00,0.26281357,0.68516487,-0.53703266,0.80677724,0.30443075,0.53329986,0.46540211,4.48,0.68558797,-0.70086211,-0.57179177,2.16453886,-1.02532792,1.28642380,0.73593867,3.24593711,0.14623466,-0.12980150,0.05835375,0.80916938,-0.94761890,-1.84776449,-1.39352894,-0.19333096,-0.24341795,-1.41074181,-1.73006558,3.43023038,-1.30493772,5.82814360,0.01596053,-1.92790222,-0.43263113,-1.08885181,0.50409359,-0.05543435,1.39219356,2.21254969,1.55835354,-0.53857183,0.97504663,0.32367700,1.70272887,1.53488290,-0.16784592,1.50855064,0.22035970,1.51207602,2.11394644,0.60187042,0.97307515,1.96,0.94,-0.00360855,4.64764214,0.05037526,0.37012446,0.09398999,1.27576411,0.02165194,0.06972265,0.01434270,0.03037983,1.55714393,4.52687788,0.03362370,-0.00150762,0.62412131,0.06334734,0.46186671,0.07573175,0.65014595,0.00056103,0.00009395,-0.00349928,0.00140928,0.73138511,1.03929400,0.30824554,-0.00149798,0.28589553,0.07616138,0.49731168,0.08588203,0.61105001,-0.00080981,0.00009392,-0.00534061,0.00244195,0.54600126,0.66533637,0.41488698,0.00055559,0.11364266,0.07802656,0.51608795,0.06367300,0.33754689,-0.02942842,0.07250589,-0.02517075,0.05334631,0.07028816,0.00892236,0.92476510,-0.00063064,0.05672150,0.09056684,0.58308578,0.08629471,0.51265341,-0.01813128,0.02272616,-0.02203690,0.03446488,0.40533987,0.34774786,0.55553115,-0.00231165,0.30133545,0.10193887,0.63310504,0.10087078,0.60173160,-0.00863728,0.00441483,-0.02142590,0.02780402,0.50916821,0.70994186,0.39967541,0.00055559,0.11364266,0.07802656,0.51608795,0.06367300,0.33754689,-0.02942842,0.07250589,-0.02517075,0.05334631,0.07028816,0.00892236,0.92476510,-0.00063064,0.05672150,0.09056684,0.58308578,0.08629471,0.51265341,-0.01813128,0.02272616,-0.02203690,0.03446488,0.40533987,0.34774786,0.55553115,-0.00231165,0.30133545,0.10193887,0.63310504,0.10087078,0.60173160,-0.00863728,0.00441483,-0.02142590,0.02780402,0.50916821,0.70994186,0.39967541,
0.00,0.00,3.00,0.24,144.00,-0.99246597,-1.42443681,-0.82253134,-0.78770274,-1.00678420,4.53338909,0.03349529,5.09,0.03033938,-3.70630956,-0.23433849,0.23556803,-0.40197709,-3.37620687,-0.26594266,-0.92133951,-2.52746296,-0.65651530,1.15708256,0.28234538,-1.73905385,-2.67631793,-0.34977415,-1.28517628,-0.03876796,-0.42895192,-2.13757706,1.91255486,-0.02720386,0.00190953,0.96515422,-0.81291813,0.43073437,-2.45982718,-1.33171058,-3.51007128,0.28562796,0.05920875,-0.96298385,-0.19369264,0.09779639,0.75455911,2.29352999,2.19556451,-0.09796545,0.41536248,0.51977141,2.59886503,2.76569772,0.16683257,0.06827254,2.01,0.93,0.00398210,4.41140890,0.12942068,1.90408254,-0.04497831,0.22767802,-0.12594412,1.83767641,0.05540635,0.35306272,-2.43345380,8.61734867,0.00341008,0.00408176,3.57763886,0.14217740,1.81964409,-0.04695437,0.19545522,-0.14110787,1.80627084,0.05764648,0.29839987,-2.24925995,7.68712187,0.00567055,0.00629234,3.94743156,0.16495383,1.82595730,-0.05825832,0.22002055,-0.16218513,1.75641525,0.06982879,0.31999648,-2.17893744,8.29285526,0.00406962,0.00213367,1.30800176,0.13870692,1.27267611,-0.04120345,0.11030103,-0.14398189,1.35439408,0.10013863,0.65953422,-1.80531573,4.59409332,0.03233596,0.00154228,0.26456288,0.16304500,1.47325063,-0.02433109,0.03177097,-0.13994561,1.05744624,0.11431808,0.72333860,-1.32987082,2.91809773,0.08791808,0.00100945,0.04479429,0.18585327,1.63996887,-0.01168251,0.00629462,-0.14142965,0.92230868,0.13115157,0.81281149,-1.12138128,2.68319297,0.10174370,0.00213367,1.30800176,0.13870692,1.27267611,-0.04120345,0.11030103,-0.14398189,1.35439408,0.10013863,0.65953422,-1.80531573,4.59409332,0.03233596,0.00154228,0.26456288,0.16304500,1.47325063,-0.02433109,0.03177097,-0.13994561,1.05744624,0.11431808,0.72333860,-1.32987082,2.91809773,0.08791808,0.00100945,0.04479429,0.18585327,1.63996887,-0.01168251,0.00629462,-0.14142965,0.92230868,0.13115157,0.81281149,-1.12138128,2.68319297,0.10174370,
0.00,0.00,8.00,0.34,141.00,-1.30296552,-0.51757580,-1.13318360,-0.34250054,-0.82405639,2.85471797,0.09143295,5.25,0.08654531,-1.82594407,-0.28733858,0.99906969,0.90285993,1.53928375,-2.93827915,-1.14498377,-1.36602449,-0.12998149,0.04264570,0.83643824,-1.78645968,-5.01660633,-0.95002663,-0.19687757,-1.94785619,-0.22826728,-0.81070864,1.84208465,-0.74911046,1.40358388,0.23642167,-0.81962878,-0.52238089,-1.88096166,-0.19292602,-2.06160402,-0.78212577,-0.76112276,-3.47215414,-0.97756362,2.33109069,0.12714690,3.08435154,3.13164377,0.04729223,0.07086907,0.79026542,6.51494598,7.17617226,0.66122651,0.63004059,2.05,0.93,0.00512994,6.90472460,0.11297255,1.36833596,-0.06908599,0.50664979,0.00675175,0.00499367,-0.19766159,4.23761749,-2.64554572,9.60560894,0.00199700,0.00417612,3.52183008,0.12003403,1.21975684,-0.05664187,0.26748690,0.02102934,0.03772871,-0.21335040,3.84383702,-2.08827782,6.23124933,0.01272022,0.00790925,5.87706804,0.13765408,1.19825935,-0.08331358,0.42408046,0.00863348,0.00464119,-0.26817131,4.44806528,-2.28141475,8.56688309,0.00350501,-0.00074786,0.15101300,0.13272533,1.09489584,-0.01327206,0.01074237,0.08325049,0.42542559,-0.20327915,2.55358648,-0.54418135,0.39223441,0.53127784,-0.00094925,0.09420405,0.14990628,1.17149067,-0.01334558,0.00895214,0.09114566,0.42192119,-0.22088170,2.54013515,-0.63238597,0.62065870,0.43099934,-0.00442304,0.80936176,0.17605099,1.38539028,0.00534254,0.00124040,0.11406428,0.56479597,-0.22536194,2.25952840,-0.38097325,0.29156318,0.58934722,-0.00074786,0.15101300,0.13272533,1.09489584,-0.01327206,0.01074237,0.08325049,0.42542559,-0.20327915,2.55358648,-0.54418135,0.39223441,0.53127784,-0.00094925,0.09420405,0.14990628,1.17149067,-0.01334558,0.00895214,0.09114566,0.42192119,-0.22088170,2.54013515,-0.63238597,0.62065870,0.43099934,-0.00442304,0.80936176,0.17605099,1.38539028,0.00534254,0.00124040,0.11406428,0.56479597,-0.22536194,2.25952840,-0.38097325,0.29156318,0.58934722,
0.00,0.00,8.00,0.45,145.00,0.20525336,0.66793615,0.11783927,0.32440284,0.32885790,0.63821834,0.42455554,4.43,0.32217714,0.30991170,-0.26374006,2.32367563,0.42586893,0.45409921,1.90696812,-1.48115551,1.66303408,0.30358759,0.32592425,0.56820440,0.01895777,-0.58202547,-0.82346791,1.98391318,-2.41837716,0.08941683,0.94784588,1.92784262,-0.15455441,0.08356099,0.77259171,-0.28036416,1.82156026,-0.61922222,3.91969466,-1.63391840,-0.98017979,0.00447124,-0.56782490,-0.15047982,0.07865415,0.77919087,4.07471132,4.31102753,0.23631613,1.29517150,0.25603967,3.19870710,3.90427566,0.70556855,0.96894860,2.05,0.93,0.00295518,3.22903943,-0.09375477,1.32799470,-0.18860240,5.32145929,-0.00953108,0.01397683,-0.25228184,9.72816944,-0.52408087,0.53121740,0.46627531,0.00342116,3.34329700,-0.10993186,1.44708407,-0.21460544,5.43157482,-0.01357438,0.02218764,-0.28800797,9.90800571,-0.50658852,0.51872176,0.47156480,0.00080685,0.08590972,-0.12984839,1.49913442,-0.21106903,3.82756066,0.01840034,0.02990282,-0.30074313,7.86609697,0.37349573,0.32279459,0.57006742,0.00225401,1.94366419,-0.15166649,2.02602863,-0.23672599,4.84866953,-0.00618999,0.00331800,-0.31478858,8.67803097,-0.31348038,0.18444170,0.66768106,0.00365948,1.98554194,-0.16557430,2.02555728,-0.26301923,4.95028877,-0.00707011,0.00361114,-0.34272075,8.66732407,-0.22213310,0.10852943,0.74189731,0.00618006,2.23875237,-0.17990278,2.04964304,-0.28303415,4.92435694,-0.00372811,0.00087867,-0.37122285,8.68613625,-0.10299695,0.03016765,0.86214741,0.00225401,1.94366419,-0.15166649,2.02602863,-0.23672599,4.84866953,-0.00618999,0.00331800,-0.31478858,8.67803097,-0.31348038,0.18444170,0.66768106,0.00365948,1.98554194,-0.16557430,2.02555728,-0.26301923,4.95028877,-0.00707011,0.00361114,-0.34272075,8.66732407,-0.22213310,0.10852943,0.74189731,0.00618006,2.23875237,-0.17990278,2.04964304,-0.28303415,4.92435694,-0.00372811,0.00087867,-0.37122285,8.68613625,-0.10299695,0.03016765,0.86214741,
0.00,0.00,17.00,0.60,149.00,0.13034874,-0.06824100,0.26519108,0.28588599,0.15329620,0.13198738,0.71646078,4.54,0.71470134,-1.91982543,-2.09033751,1.86540806,0.95004952,2.17921591,0.27579182,-2.58661413,0.68951267,-0.34106073,0.39552864,0.52955920,2.37608242,-2.38618064,-0.39338893,0.86177653,1.48536432,0.93100297,0.91193247,-1.66036284,-0.02443430,0.00194866,0.96479920,0.55782276,-0.81379634,1.51348233,-0.42804381,1.49678469,-1.13394713,-0.26936746,0.26440430,-0.14947465,0.07288723,0.78723726,5.19126415,5.59300947,0.40174511,2.69488668,0.10175837,6.01183558,6.64498186,0.63314652,0.64249682,2.10,0.92,0.00173715,1.04789865,0.05634875,0.45051563,-0.08541237,1.02495062,0.01726473,0.04305049,-0.01558983,0.03488100,-0.47337770,0.40700617,0.52364688,0.00209374,1.17617691,0.06420089,0.46364009,-0.09830304,1.07050359,0.01808079,0.03709121,-0.02353219,0.06215531,-0.48860395,0.45326558,0.50095217,0.00295509,1.08739710,0.07523531,0.47438201,-0.11902883,1.14734900,0.02003653,0.03351063,-0.02967213,0.07216262,-0.39702168,0.34382826,0.55776721,-0.00011933,0.00513482,0.07597320,0.47772199,-0.07784338,0.49266797,0.05122111,0.21447058,0.00821350,0.00559329,0.17685665,0.05519935,0.81430177,0.00003628,0.00018339,0.07958645,0.43968219,-0.09137737,0.56136274,0.05524500,0.20640764,0.00597084,0.00247579,0.12677447,0.03328564,0.85527364,-0.00037549,0.00779420,0.08756167,0.45609838,-0.09793308,0.55375516,0.06035544,0.21044347,0.00506575,0.00155884,0.17455681,0.08151819,0.77531276,-0.00011933,0.00513482,0.07597320,0.47772199,-0.07784338,0.49266797,0.05122111,0.21447058,0.00821350,0.00559329,0.17685665,0.05519935,0.81430177,0.00003628,0.00018339,0.07958645,0.43968219,-0.09137737,0.56136274,0.05524500,0.20640764,0.00597084,0.00247579,0.12677447,0.03328564,0.85527364,-0.00037549,0.00779420,0.08756167,0.45609838,-0.09793308,0.55375516,0.06035544,0.21044347,0.00506575,0.00155884,0.17455681,0.08151819,0.77531276,
0.00,0.00,19.00,0.00,107.00,0.25045681,0.20769636,-0.42038521,-0.42120630,-0.09585959,0.03867390,0.84413799,5.24,0.99337956,-1.12647927,2.06487918,-0.96661985,0.75592905,0.99805105,-1.64312398,-1.22820151,2.43413591,0.68589222,1.18818772,0.27597270,1.85661483,-3.83804226,-1.39419281,-0.73062664,-0.05600289,1.41036904,-1.29752827,0.67394781,0.01632923,0.00069472,0.97897771,-2.07731056,-0.80167264,2.60624123,2.60338211,-0.49467856,2.45796633,0.44054440,-2.32316399,0.62949193,0.97989529,0.32247751,6.11074781,6.64224148,0.53149372,3.44660234,0.06439948,5.18896294,6.34904289,1.16007972,1.66021931,0.00,0.00,0.00536153,7.54367065,-0.06449684,0.44604677,-0.12125701,1.56116378,0.02302711,0.05792365,-0.17173468,3.19946647,-1.94364452,5.18572760,0.02299493,0.00329669,2.19085360,-0.07708418,0.50216979,-0.10502150,0.91797739,0.04932898,0.20721401,-0.17689435,2.63784003,-1.03572583,1.53016925,0.21639306,0.00351728,1.15619624,-0.09131598,0.52455395,-0.11600126,0.81790996,0.06654018,0.27716184,-0.19984882,2.45745111,-0.68502092,0.76836264,0.38094589,0.00130491,0.45971826,-0.10305772,0.66010475,-0.10189950,0.63400632,0.08062086,0.39905143,-0.17968707,1.99525714,-0.52627826,0.36682433,0.54488521,0.00293690,0.90268499,-0.11541200,0.69463277,-0.12169331,0.74795473,0.08159674,0.33825713,-0.19812469,2.04456115,-0.64132148,0.63862395,0.42440948,0.00183706,0.13947202,-0.11487043,0.58921075,-0.11010993,0.52553278,0.11003970,0.52511972,-0.20721032,1.90834343,-0.22899519,0.10525800,0.74568030,0.00130491,0.45971826,-0.10305772,0.66010475,-0.10189950,0.63400632,0.08062086,0.39905143,-0.17968707,1.99525714,-0.52627826,0.36682433,0.54488521,0.00293690,0.90268499,-0.11541200,0.69463277,-0.12169331,0.74795473,0.08159674,0.33825713,-0.19812469,2.04456115,-0.64132148,0.63862395,0.42440948,0.00183706,0.13947202,-0.11487043,0.58921075,-0.11010993,0.52553278,0.11003970,0.52511972,-0.20721032,1.90834343,-0.22899519,0.10525800,0.74568030,
0.00,0.00,19.00,0.00,108.00,0.36522776,0.51413298,0.15582037,-1.23242509,-0.04931099,0.00176781,0.96647137,12.43,0.84894981,1.71974957,2.10646057,-4.74338293,0.68268007,9.42329025,-0.78867012,-3.69047642,-1.11347413,1.91900694,1.66085005,0.19780333,1.68685961,-2.86013436,-0.14896455,-0.66378844,-0.32506931,0.33327937,-4.71585417,7.90224838,1.45330644,0.93513948,0.33377788,2.37985921,2.59533978,-8.77251625,11.47133732,-2.68395329,6.56083155,-2.96866512,-5.34212065,1.51451623,1.02586067,0.31139157,6.38791752,7.00956106,0.62164342,3.88065886,0.04980003,19.48215485,21.57181931,2.08966327,1.51629949,0.00,0.00,0.02231108,23.63109970,-0.10029433,0.19506106,-0.35642979,2.44012046,-0.33752283,2.25218725,-0.51237196,5.15190077,-7.63082647,14.45961666,0.00015234,0.01531776,8.47033501,-0.13063559,0.25832388,-0.28582129,1.21769965,-0.29754654,1.35022151,-0.52370888,4.14039612,-4.33524132,4.80083179,0.02868852,0.02161474,7.82248592,-0.14145675,0.22547770,-0.33221442,1.20185637,-0.34282368,1.31800258,-0.62334770,4.28318739,-3.68494892,3.98314309,0.04624317,0.01296354,8.13486862,-0.31183523,1.08364820,-0.34462497,1.30018020,-0.36470997,1.46406102,-0.51070958,2.89018941,-4.49915981,4.80736732,0.02858047,0.01880572,6.62393236,-0.32983375,1.01544738,-0.35781732,1.15738308,-0.38292244,1.33334792,-0.55237025,2.84423900,-3.52366424,3.45035100,0.06354793,0.03115491,7.18908882,-0.32810578,0.86139184,-0.35943955,1.00350964,-0.38990533,1.18145299,-0.60398591,2.90551972,-2.86170602,2.94519424,0.08645970,0.01296354,8.13486862,-0.31183523,1.08364820,-0.34462497,1.30018020,-0.36470997,1.46406102,-0.51070958,2.89018941,-4.49915981,4.80736732,0.02858047,0.01880572,6.62393236,-0.32983375,1.01544738,-0.35781732,1.15738308,-0.38292244,1.33334792,-0.55237025,2.84423900,-3.52366424,3.45035100,0.06354793,0.03115491,7.18908882,-0.32810578,0.86139184,-0.35943955,1.00350964,-0.38990533,1.18145299,-0.60398591,2.90551972,-2.86170602,2.94519424,0.08645970,
0.00,0.00,20.00,0.00,80.00,-3.45980477,-1.57654619,-8.67302513,-1.76545715,-3.86870813,2.98929000,0.08414042,24.07,0.08801809,-5.53074026,-13.80241013,-4.81960630,17.06221390,2.94953871,-2.54883385,-1.48041856,-2.89405990,0.43437162,0.02281125,0.87998111,-6.14033270,-18.16664696,-13.09568024,-3.63434958,-5.75455570,-14.85294724,-0.79922670,-6.66731548,-6.75659275,5.37127876,0.02068335,-9.88462353,-3.45373225,-4.93589973,10.73298264,8.45462132,0.50144905,-8.85070896,-18.13559914,-2.04123521,0.48891759,0.48458224,5.83053255,6.48759699,0.65706426,4.23208380,0.04056387,0.84875208,-2.15468121,-3.00343347,0.82038784,0.00,0.00,0.00466578,0.26909935,0.37448865,0.70846444,0.50454003,1.27343714,0.16174269,0.13460197,0.53955299,1.48783803,-6.32914734,2.59069562,0.10782569,-0.00147695,0.02080397,0.41437688,0.68726283,0.63538337,1.59134698,0.22612204,0.20626248,0.64407063,1.65616333,-4.20689106,1.19554877,0.27449062,-0.00032442,0.00041813,0.49980330,0.74490637,0.71956545,1.49190342,0.23546322,0.16443135,0.71721601,1.50037062,-4.57798147,1.62664723,0.20247953,0.00021507,0.00062723,0.44604886,0.58667189,0.71377528,1.47566998,0.25242987,0.18555641,0.75871223,1.68757021,-4.72471809,1.40259743,0.23658569,0.00393161,0.07673511,0.45543739,0.51299614,0.74681830,1.33596444,0.23865433,0.13726594,0.80483043,1.59993744,-5.44186831,2.18057346,0.14009412,0.00362638,0.02582172,0.53915459,0.61595786,0.84056377,1.45333433,0.29170161,0.17510682,0.86822951,1.58996987,-5.02189875,2.40183830,0.12152616,0.00021507,0.00062723,0.44604886,0.58667189,0.71377528,1.47566998,0.25242987,0.18555641,0.75871223,1.68757021,-4.72471809,1.40259743,0.23658569,0.00393161,0.07673511,0.45543739,0.51299614,0.74681830,1.33596444,0.23865433,0.13726594,0.80483043,1.59993744,-5.44186831,2.18057346,0.14009412,0.00362638,0.02582172,0.53915459,0.61595786,0.84056377,1.45333433,0.29170161,0.17510682,0.86822951,1.58996987,-5.02189875,2.40183830,0.12152616,
0.00,0.00,20.00,0.00,63.00,-0.99090594,-2.22196555,-0.03703786,-0.44008270,-0.92249805,0.08260513,0.77385999,34.51,0.86100277,-3.63951135,-8.97206879,13.70230007,10.46980000,-10.85691738,4.81493998,-11.53909588,-8.61171818,-2.08614373,0.25323689,0.61492207,-7.73707676,-0.03997226,5.47078991,-6.16546965,-12.65642548,-3.76494861,15.45315647,9.86281967,0.61281163,0.02153840,0.88335295,-1.85849905,-9.57220173,12.82142830,-5.80703115,-4.48951006,7.52236843,15.79964066,-22.00128174,-0.53691709,0.01643715,0.89801203,4.67263699,5.28756571,0.61492848,3.95520163,0.04766955,26.49562073,27.70872307,1.21310401,0.01335579,0.00,0.00,-0.00903421,0.48981941,0.04328385,0.00466978,-0.10371666,0.02619138,0.08366820,0.01756244,0.73888177,1.35433793,2.06967497,0.13451000,0.71388276,0.00382114,0.06767979,0.08374093,0.01359684,-0.24531373,0.11506579,-0.02488763,0.00121763,0.70781565,0.97065198,-2.31079483,0.17503394,0.67577085,0.02380026,1.21939778,0.08599425,0.01066706,-0.45744783,0.29298869,-0.19867644,0.05689101,0.66280466,0.62265176,-5.50145674,1.14147735,0.28561206,-0.00537005,0.17920256,0.11481991,0.01887411,-0.17371540,0.04241601,0.05842114,0.00476926,0.88953710,1.12585068,0.87367898,0.02323748,0.87887355,-0.02713717,1.77683294,0.25993302,0.08131959,0.00127566,0.00000000,0.23785995,0.06627546,1.07376206,1.38456762,4.39811945,0.69243628,0.40554629,-0.01244766,0.14744855,0.14304221,0.02100609,-0.21949205,0.04810091,0.07154005,0.00507394,1.08481705,1.20465374,0.11831451,0.00060887,0.98031912,-0.00537005,0.17920256,0.11481991,0.01887411,-0.17371540,0.04241601,0.05842114,0.00476926,0.88953710,1.12585068,0.87367898,0.02323748,0.87887355,-0.02713717,1.77683294,0.25993302,0.08131959,0.00127566,0.00000000,0.23785995,0.06627546,1.07376206,1.38456762,4.39811945,0.69243628,0.40554629,-0.01244766,0.14744855,0.14304221,0.02100609,-0.21949205,0.04810091,0.07154005,0.00507394,1.08481705,1.20465374,0.11831451,0.00060887,0.98031912,
