label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.31,8.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,8.00,0.77,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.31,12.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.51,16.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,8.71,16.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,16.00,1.07,[],0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,12.01,16.00,1.07,[],0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,13.81,16.00,0.92,b,0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,15.31,16.00,0.77,r,0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,16.51,16.00,0.78,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,17.71,16.00,0.79,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,18.91,16.00,0.77,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,20.71,12.00,1.06,[],0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,22.51,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,24.31,16.00,0.76,r,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,25.51,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,27.31,16.00,0.76,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,29.11,16.00,0.76,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,30.31,16.00,0.76,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,31.51,16.00,0.83,r,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,33.31,16.00,0.76,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,34.51,16.00,0.76,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,36.31,16.00,0.79,r,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,37.81,16.00,0.79,b,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,39.31,16.00,0.84,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,40.81,16.00,0.77,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,42.61,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,44.11,16.00,0.79,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,45.31,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,46.51,16.00,0.80,r,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,48.31,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,49.81,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,51.61,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,52.81,16.00,0.89,r,0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,54.61,16.00,1.06,[],0
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,55.81,16.00,0.85,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,57.01,16.00,0.97,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,58.51,16.00,0.87,b,0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,60.31,16.00,1.06,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,61.81,16.00,1.06,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,63.01,16.00,1.06,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,64.51,16.00,0.76,b,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,66.31,16.00,0.76,b,1
