label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.87,r,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,1.21,6.00,0.85,r,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,2.71,4.00,0.86,b,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,3.91,4.00,0.80,r,0
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,5.71,6.00,0.88,r,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,7.51,6.00,0.80,b,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,9.31,6.00,0.78,b,1
surround_135,90.00,135.00,0.00,0.00,0.0000,0.40,10.51,4.00,0.77,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,12.01,4.00,0.86,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,13.81,4.00,0.78,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,15.61,3.00,1.04,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,16.81,4.00,0.85,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,18.31,4.00,0.79,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,20.11,4.00,0.77,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,21.31,3.00,0.78,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,22.51,3.00,0.87,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,23.71,3.00,0.80,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,25.51,2.00,0.80,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,27.31,2.00,0.76,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,28.51,3.00,0.80,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,29.71,4.00,0.82,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,31.51,6.00,0.76,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,33.01,8.00,0.82,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,34.51,8.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,36.31,12.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,37.51,16.00,1.06,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,39.31,16.00,0.83,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,40.51,16.00,0.81,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,41.71,12.00,0.78,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,42.91,12.00,0.73,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,44.71,12.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,46.51,8.00,1.04,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,48.31,12.00,0.81,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,49.51,12.00,1.03,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,50.71,16.00,0.74,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,52.21,16.00,0.74,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,53.71,16.00,0.79,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,55.51,12.00,0.76,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,57.01,12.00,0.84,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,58.51,12.00,0.80,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,60.01,8.00,0.80,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,61.81,8.00,0.80,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,63.01,8.00,0.81,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,64.51,6.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,65.71,8.00,0.87,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,66.91,8.00,0.89,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,68.71,8.00,0.78,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,70.51,6.00,1.07,[],0
