label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.84,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,6.00,0.83,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.31,4.00,0.85,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.11,4.00,0.85,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.61,4.00,0.81,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,3.00,0.80,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.61,3.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,3.00,0.78,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,12.31,2.00,0.82,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,14.11,2.00,0.76,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,15.61,2.00,0.81,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,17.11,1.00,0.79,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,18.31,1.00,0.82,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,20.11,2.00,0.78,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,21.31,2.00,0.79,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,22.81,2.00,0.84,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,24.61,1.00,0.81,r,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,26.11,2.00,0.97,r,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,27.91,3.00,0.84,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,29.11,3.00,0.87,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,30.31,3.00,0.83,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,31.81,2.00,0.93,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,33.61,2.00,0.82,b,1
