label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.93,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,6.00,0.86,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,4.00,0.84,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,4.00,0.81,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.01,4.00,0.82,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.51,3.00,0.88,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,3.00,0.88,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,3.00,0.93,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,12.31,2.00,0.93,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,13.51,2.00,0.95,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,15.01,2.00,0.87,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,16.51,1.00,0.81,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,18.01,1.00,0.89,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,19.51,1.00,0.91,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,21.01,1.00,0.81,b,0
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,22.81,2.00,0.80,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,24.61,2.00,0.89,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,25.81,2.00,0.81,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,27.31,1.00,0.84,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,28.51,1.00,0.90,r,0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,29.71,2.00,0.90,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,31.51,2.00,0.82,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,33.01,2.00,0.87,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,34.81,1.00,0.84,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,36.01,1.00,0.85,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,37.21,1.00,0.84,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,38.71,2.00,0.79,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,40.21,3.00,0.84,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,42.01,3.00,0.85,r,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,43.51,4.00,0.88,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,45.31,4.00,0.84,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,46.81,4.00,0.79,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,48.31,3.00,0.79,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,49.81,3.00,0.85,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,51.61,4.00,0.82,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,52.81,4.00,0.77,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,54.61,6.00,0.82,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,55.81,6.00,0.87,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,57.31,6.00,0.84,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,58.81,8.00,1.03,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,60.61,8.00,0.87,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,62.11,8.00,0.82,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,63.91,6.00,0.80,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,65.11,6.00,0.83,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,66.91,6.00,0.78,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,68.11,4.00,0.81,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,69.61,4.00,0.77,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,70.81,4.00,0.91,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,72.31,3.00,1.01,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,74.11,3.00,0.81,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,75.61,3.00,0.93,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,77.11,2.00,0.77,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,78.31,2.00,0.87,r,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,80.11,3.00,0.93,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,81.61,3.00,0.81,b,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,82.81,4.00,0.83,b,0
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,84.31,6.00,0.86,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,85.81,6.00,0.81,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,87.31,6.00,0.94,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,88.51,4.00,0.91,b,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,90.01,4.00,0.81,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,91.51,4.00,0.86,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,93.31,3.00,0.83,r,1
iso_45,45.00,45.00,0.00,0.00,0.4000,0.40,94.81,3.00,0.81,r,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,96.01,4.00,0.88,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,97.21,4.00,0.92,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,99.01,4.00,0.87,b,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,100.51,6.00,0.91,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,102.01,6.00,0.85,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,103.51,6.00,0.78,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,105.01,4.00,0.85,b,0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,106.81,6.00,0.82,r,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,108.31,6.00,0.87,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,110.11,6.00,0.87,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,111.31,4.00,1.00,b,1
