label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.82,b,1
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,3.01,8.00,0.77,b,0
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,4.81,12.00,1.07,[],0
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,6.01,16.00,1.07,[],0
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,7.81,16.00,0.77,b,1
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.85,b,1
surround_45,90.00,45.00,0.00,0.00,0.0000,0.40,10.51,16.00,0.91,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,11.71,12.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,12.91,16.00,0.77,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,14.41,16.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,15.91,16.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,17.71,16.00,0.78,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,19.21,16.00,0.77,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,21.01,16.00,0.82,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,22.51,12.00,0.77,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,24.31,12.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,26.11,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,27.31,16.00,0.96,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,28.51,16.00,0.88,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,30.01,16.00,0.84,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,31.51,16.00,0.85,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,33.01,16.00,1.06,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,34.51,12.00,0.89,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,35.71,12.00,0.92,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,36.91,12.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,38.71,8.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,40.21,12.00,0.76,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,42.01,12.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,43.51,16.00,0.80,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,45.31,16.00,0.77,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,46.51,16.00,0.77,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,48.01,16.00,0.98,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,49.51,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,51.01,16.00,0.85,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,52.51,16.00,0.83,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,54.01,16.00,0.78,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,55.81,16.00,0.83,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,57.31,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,58.51,16.00,1.02,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,59.71,16.00,0.85,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,60.91,16.00,0.76,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,62.41,16.00,0.77,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,63.61,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,65.41,16.00,0.76,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,67.21,16.00,0.76,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,69.01,16.00,0.76,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,70.51,12.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,72.01,16.00,0.92,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,73.81,16.00,0.92,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,75.31,16.00,0.78,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,76.81,12.00,0.92,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,78.61,12.00,0.81,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,80.11,16.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,81.31,16.00,0.87,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,82.51,16.00,0.76,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,84.31,16.00,0.83,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,85.81,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,87.31,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,88.81,16.00,0.76,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,90.01,16.00,0.79,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,91.81,16.00,0.79,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,93.01,12.00,0.76,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,94.51,12.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,96.01,16.00,1.00,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,97.51,16.00,0.79,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,99.01,16.00,0.89,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,100.51,16.00,0.83,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,102.31,16.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,103.51,16.00,0.88,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,105.31,16.00,0.76,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,106.51,16.00,0.84,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,108.31,12.00,0.77,b,0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,110.11,16.00,0.83,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,111.61,16.00,1.05,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,113.11,16.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,114.91,16.00,0.77,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,116.11,16.00,1.07,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,117.32,16.00,0.77,b,0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,118.52,16.00,0.78,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,119.72,16.00,0.80,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,121.52,16.00,0.86,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,122.72,16.00,0.79,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,123.92,16.00,0.85,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,125.72,16.00,0.89,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,127.22,16.00,0.77,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,128.72,16.00,0.79,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,130.52,16.00,0.80,b,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,131.72,16.00,0.82,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,133.52,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,135.32,16.00,0.77,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,136.52,16.00,0.77,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,138.32,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,139.82,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,141.02,16.00,0.78,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,142.52,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,143.72,16.00,0.95,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,144.92,16.00,0.79,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,146.42,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,147.92,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,149.72,16.00,0.91,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,151.52,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,153.32,16.00,0.76,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,154.52,16.00,0.76,r,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,156.32,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,157.82,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,159.62,16.00,0.81,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,161.42,16.00,0.82,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,162.62,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,163.82,12.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,165.02,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,166.52,16.00,0.77,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,168.02,16.00,0.89,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,169.82,12.00,0.85,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,171.02,12.00,0.87,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,172.52,12.00,0.76,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,173.72,16.00,0.80,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,175.22,16.00,0.76,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,177.02,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,178.52,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,180.02,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,181.82,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,183.32,16.00,0.78,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,184.82,16.00,0.76,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,186.02,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,187.22,16.00,0.77,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,189.02,16.00,0.77,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,190.52,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,192.02,16.00,0.84,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,193.52,16.00,0.78,b,1
