x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,15.00,0.55,71.00,144.00,4.00,129.00,20.92,0.84,6.93325424,2.70846009,5.98698950,6.06747484,5.42404461,139.71505737,0.00000000,4.94,0.00000000,2.02857542,1.78089762,-0.24767789,1.39872837,0.23790866,-1.11929977,-1.92140710,-0.80210733,1.20852172,4.64,3.36,0.02810041,231.17915344,-0.36851645,0.01845900,-0.41844133,0.02166926,-1.27719975,0.17315349,4.82475471,1.97019768,0.35252580,0.44692859,0.50396005,0.03328229,188.84803772,2.11184478,0.39486626,-0.45332006,0.01660652,-2.98944640,0.48547378,13.71732807,9.61576080,1.17043447,5.03022337,0.02513932,0.05665039,189.20399475,-3.67302704,0.55783689,-6.84711361,2.34743309,-6.99831772,1.88119268,16.03609657,9.11788464,1.32567954,6.72156906,0.00967220,0.02706571,217.82395935,1.04146981,0.16026570,-0.03078405,0.00009820,-2.88547421,1.18598580,0.71086240,0.05734998,1.10275424,4.72017813,0.03005805,0.03163729,174.59757996,2.52758145,0.46320018,-0.43140346,0.01178191,-3.24724793,0.54500848,4.49599600,1.84510446,1.71218300,11.20659351,0.00084717,0.03784624,160.88932800,2.32888174,0.28459635,2.00346875,0.19192845,-1.11191857,0.06926881,3.83580375,0.49481696,1.76847661,11.83038807,0.00060814,0.02706571,217.82395935,1.04146981,0.16026570,-0.03078405,0.00009820,-2.88547421,1.18598580,0.71086240,0.05734998,1.10275424,4.72017813,0.03005805,0.03163729,174.59757996,2.52758145,0.46320018,-0.43140346,0.01178191,-3.24724793,0.54500848,4.49599600,1.84510446,1.71218300,11.20659351,0.00084717,0.03784624,160.88932800,2.32888174,0.28459635,2.00346875,0.19192845,-1.11191857,0.06926881,3.83580375,0.49481696,1.76847661,11.83038807,0.00060814,
0.00,0.00,14.00,0.65,71.00,144.00,5.00,117.00,10.68,0.91,14.76599979,3.32031655,11.80948639,10.85986042,10.18891621,190.92002869,0.00000000,7.94,0.00000000,2.44234228,2.32194686,-0.12039536,0.26494086,0.60713928,6.89381456,7.70729256,0.81347823,0.72641742,4.65,3.18,0.04358995,227.03340149,2.22411466,0.27489424,15.23466206,11.74413300,13.43068123,7.81339979,2.40021110,0.19898510,2.31067538,7.83649158,0.00522425,0.05413484,200.72972107,9.23785782,3.03552580,17.20232773,9.61528206,7.92822838,1.37199521,4.97302151,0.50776780,3.38577056,16.91162491,0.00004256,0.08418274,162.93360901,8.73456001,1.23034394,15.14519215,4.47888422,17.82265282,4.75813437,4.21900082,0.24615762,4.30174589,27.60096931,0.00000018,0.04222463,216.31623840,4.04029369,0.98378056,14.16279125,6.97277308,8.11150360,3.82405019,0.57378244,0.01522632,3.48473811,19.23204422,0.00001287,0.04371563,127.27394104,8.09798241,1.81511056,16.79674911,6.83100557,12.67125034,3.16828132,-0.56660330,0.01117304,5.12343788,38.31089020,0.00000000,0.06088883,175.39097595,16.80029106,6.23733187,22.28020859,9.99484253,19.24515152,8.73514271,15.97109032,3.61289406,4.38630962,30.65129280,0.00000004,0.04222463,216.31623840,4.04029369,0.98378056,14.16279125,6.97277308,8.11150360,3.82405019,0.57378244,0.01522632,3.48473811,19.23204422,0.00001287,0.04371563,127.27394104,8.09798241,1.81511056,16.79674911,6.83100557,12.67125034,3.16828132,-0.56660330,0.01117304,5.12343788,38.31089020,0.00000000,0.06088883,175.39097595,16.80029106,6.23733187,22.28020859,9.99484253,19.24515152,8.73514271,15.97109032,3.61289406,4.38630962,30.65129280,0.00000004,
0.00,0.00,5.00,0.33,71.00,145.00,3.00,137.00,19.50,0.74,5.02605104,1.38206172,4.58616066,3.75931311,3.68839669,49.01885605,0.00000000,5.67,0.00000000,1.67832875,1.39378130,-0.28454745,3.19210744,0.07504266,3.06503987,3.45317030,0.38813049,0.24008124,4.65,3.31,0.02002120,77.18988037,6.86424637,4.22002459,4.88017559,1.94214559,2.36174583,0.38937929,3.57081032,0.70980394,0.19249949,0.08762849,0.76727887,0.02504788,72.04624176,8.96278095,4.79054070,5.17399359,1.45832348,6.70694399,1.64605951,2.22397327,0.17027074,0.62684917,0.97184497,0.32447228,0.04152799,69.34499359,12.97586918,4.74873400,4.84473801,0.80158722,7.94395733,1.65321696,0.30307826,0.00226583,0.88398927,2.03847337,0.15369317,0.01448181,39.50991821,4.19341993,1.64559591,6.54451609,2.31188512,0.18154354,0.00298645,-1.19070745,0.10191259,1.42818928,5.01605272,0.02534475,0.01960244,44.87271118,9.71226406,4.57817459,10.13287735,4.35916948,3.77076197,0.49201351,1.14916432,0.08071947,1.51062214,5.83991718,0.01585474,0.02042233,31.48130417,16.11176872,9.15299416,6.91112518,1.53439045,7.25905800,1.98289597,2.38745975,0.12878622,1.82438874,8.46045589,0.00371434,0.01448181,39.50991821,4.19341993,1.64559591,6.54451609,2.31188512,0.18154354,0.00298645,-1.19070745,0.10191259,1.42818928,5.01605272,0.02534475,0.01960244,44.87271118,9.71226406,4.57817459,10.13287735,4.35916948,3.77076197,0.49201351,1.14916432,0.08071947,1.51062214,5.83991718,0.01585474,0.02042233,31.48130417,16.11176872,9.15299416,6.91112518,1.53439045,7.25905800,1.98289597,2.38745975,0.12878622,1.82438874,8.46045589,0.00371434,
0.00,0.00,7.00,0.43,71.00,145.00,4.00,122.00,17.21,0.84,4.89730120,2.00672436,4.66658592,5.19575644,4.19159222,64.48615265,0.00000000,5.62,0.00000000,2.08168864,1.84736240,-0.23432618,1.51315773,0.21965825,5.66237736,5.22005272,-0.44232473,0.33101457,4.65,3.31,0.02053556,82.29042053,10.14309978,9.33732796,-1.98146415,0.32443240,-7.58658409,4.07151985,1.66554964,0.15646575,0.73873359,1.30809379,0.25302910,0.02803705,92.44734955,8.08125973,3.98853445,-1.12338316,0.07034216,-6.00798893,1.35271323,1.15392208,0.04689477,0.79357874,1.59522617,0.20689193,0.03821494,58.20669937,12.67887020,4.49409819,-5.16263056,0.90223348,-2.85583901,0.21182594,-3.50748801,0.29492638,1.65226328,7.05885363,0.00802017,0.01359570,35.96688461,12.99891758,16.33197594,6.93370819,2.68030047,-3.36956739,1.05826533,1.58002293,0.18526712,2.20518017,12.35139847,0.00046151,0.02345855,67.90778351,15.00320244,11.54445934,4.60316086,0.95056671,-4.22124767,0.65152335,8.79946136,4.99985218,1.63833678,7.25864124,0.00718091,0.02450353,46.83212662,18.56942368,12.56370449,2.51097703,0.20929191,-0.45016444,0.00786618,6.55854511,1.00448513,1.97617972,10.25788307,0.00140643,0.01359570,35.96688461,12.99891758,16.33197594,6.93370819,2.68030047,-3.36956739,1.05826533,1.58002293,0.18526712,2.20518017,12.35139847,0.00046151,0.02345855,67.90778351,15.00320244,11.54445934,4.60316086,0.95056671,-4.22124767,0.65152335,8.79946136,4.99985218,1.63833678,7.25864124,0.00718091,0.02450353,46.83212662,18.56942368,12.56370449,2.51097703,0.20929191,-0.45016444,0.00786618,6.55854511,1.00448513,1.97617972,10.25788307,0.00140643,
0.00,0.00,10.00,0.51,71.00,145.00,5.00,118.00,17.15,0.87,7.38138008,3.58652782,7.44196606,7.22645473,6.40908241,143.36500549,0.00000000,5.76,0.00000000,2.43986893,2.29275584,-0.14711317,0.54044211,0.46284570,8.01147175,8.29207802,0.28060606,0.11802596,4.59,3.10,0.02696370,144.96224976,5.51458597,2.82014418,3.00185752,0.76090664,-0.00543792,0.00000000,0.12677623,0.00095651,1.67838991,6.89933348,0.00876205,0.03855944,187.16983032,4.88473797,1.55987525,3.00165653,0.53802896,6.64699554,1.77234757,6.31414747,1.50437284,1.52891695,6.33802843,0.01198166,0.05267616,113.86260223,10.04115295,2.90196157,-0.88691425,0.02741751,12.33920956,4.07054186,6.52961159,1.05223775,2.74860573,20.11163330,0.00000820,0.01660016,51.30585480,3.86554360,1.38196158,6.30812216,2.12271762,2.59199023,0.59920871,2.03244328,0.29336324,3.80988884,35.27725220,0.00000000,0.02622556,82.15983582,6.61298800,2.17117286,7.06380081,2.16700840,9.91987514,3.48299885,6.69288778,2.80005026,3.39087582,30.10003662,0.00000005,0.03176684,77.01872253,5.91208506,1.24616635,4.69343710,0.71557409,5.32159853,1.07758820,6.76138592,1.04471791,3.35865712,28.99330521,0.00000009,0.01660016,51.30585480,3.86554360,1.38196158,6.30812216,2.12271762,2.59199023,0.59920871,2.03244328,0.29336324,3.80988884,35.27725220,0.00000000,0.02622556,82.15983582,6.61298800,2.17117286,7.06380081,2.16700840,9.91987514,3.48299885,6.69288778,2.80005026,3.39087582,30.10003662,0.00000005,0.03176684,77.01872253,5.91208506,1.24616635,4.69343710,0.71557409,5.32159853,1.07758820,6.76138592,1.04471791,3.35865712,28.99330521,0.00000009,
0.00,0.00,4.00,0.29,71.00,146.00,5.00,136.00,15.23,0.86,4.54339933,2.80711818,4.48746395,4.64183903,4.11995506,53.00647354,0.00000000,6.09,0.00000000,1.67157388,1.48906004,-0.18251383,1.27028286,0.26064854,0.42854223,-1.17833579,-1.60687804,3.56893134,4.59,3.10,0.02217768,80.56961060,-5.03841686,1.93406487,2.55849886,0.45410335,2.75370622,0.45028639,0.35212639,0.00583767,0.02141039,0.00089810,0.97609860,0.02888802,82.47216797,-4.60396481,1.08784008,2.89889407,0.39406335,4.98880816,0.78384835,6.09880733,1.10191381,0.29346040,0.18329576,0.66865343,0.05453208,105.92951965,-10.78837299,2.90803146,3.83002710,0.44378078,1.41682267,0.04662623,5.04475164,0.54523438,0.13954104,0.04496306,0.83211760,0.01850763,56.79872894,-0.77326053,0.04917762,3.12312484,0.46340874,1.64957237,0.21609677,2.01733804,0.25738844,1.14759588,2.85065913,0.09166571,0.01990017,39.35513687,-0.79467481,0.02609096,6.70897198,1.62619245,5.48610353,0.88622671,7.13043451,2.64395666,1.75304306,6.69281960,0.00982826,0.02073412,27.73938751,1.53762460,0.07126067,8.72854614,2.09226871,7.38929653,1.75644743,12.24608421,2.89725828,2.11349273,9.70617199,0.00189179,0.01850763,56.79872894,-0.77326053,0.04917762,3.12312484,0.46340874,1.64957237,0.21609677,2.01733804,0.25738844,1.14759588,2.85065913,0.09166571,0.01990017,39.35513687,-0.79467481,0.02609096,6.70897198,1.62619245,5.48610353,0.88622671,7.13043451,2.64395666,1.75304306,6.69281960,0.00982826,0.02073412,27.73938751,1.53762460,0.07126067,8.72854614,2.09226871,7.38929653,1.75644743,12.24608421,2.89725828,2.11349273,9.70617199,0.00189179,
0.00,0.00,2.00,0.32,71.00,146.00,6.00,141.00,18.50,0.85,2.08458209,-0.05284985,1.41518545,0.70467407,1.03789794,5.10275745,0.02411337,4.95,0.01168695,1.73533249,1.56030321,-0.17502923,1.39946985,0.23778462,-5.19118547,-6.73218060,-1.54099500,4.24291801,4.52,2.88,0.00941083,20.86917686,-5.09581852,2.84593654,2.34029961,0.54656255,11.60005951,11.49468899,-1.72554278,0.20283131,-0.78610605,1.78874278,0.18140054,0.01232667,21.20117188,-1.03112948,0.07709661,3.43328190,0.78026539,6.69102526,1.99060273,-6.75022125,1.90579653,-0.55498487,0.92563623,0.33624501,0.02178003,23.39885521,-7.85668612,2.13564444,1.75370514,0.12881212,6.12710381,1.20640242,-4.42928267,0.58195758,-0.56655777,1.02716148,0.31108516,0.01278590,40.56622696,-1.45947230,0.26257199,2.67294002,0.50801617,5.33006239,3.37704968,-2.29090929,0.49678886,-1.03710818,3.48399615,0.06227381,0.00928830,12.54612064,-0.87387848,0.04610156,2.25292015,0.26829210,12.23165989,6.44669390,-4.67758560,1.66496348,-0.09293165,0.02748667,0.86835678,0.01354094,17.84510422,0.32315144,0.00474668,5.46399164,1.23663092,15.05194187,10.99266815,-0.19903065,0.00112633,-0.32943106,0.35567921,0.55105827,0.01278590,40.56622696,-1.45947230,0.26257199,2.67294002,0.50801617,5.33006239,3.37704968,-2.29090929,0.49678886,-1.03710818,3.48399615,0.06227381,0.00928830,12.54612064,-0.87387848,0.04610156,2.25292015,0.26829210,12.23165989,6.44669390,-4.67758560,1.66496348,-0.09293165,0.02748667,0.86835678,0.01354094,17.84510422,0.32315144,0.00474668,5.46399164,1.23663092,15.05194187,10.99266815,-0.19903065,0.00112633,-0.32943106,0.35567921,0.55105827,
0.00,0.00,17.00,0.70,72.00,142.00,5.00,122.00,18.58,0.78,6.83044243,3.04233813,6.79201984,6.95155525,5.90408897,90.19155884,0.00000000,6.69,0.00000000,1.57317507,1.26012349,-0.31305155,2.19150829,0.13986268,6.73442125,6.05186462,-0.68255639,0.68782133,4.12,3.85,0.03631929,203.12857056,0.26581478,0.00506565,1.47499168,0.14183806,-6.66208363,2.47762823,2.19075513,0.21360137,-0.59950435,0.67985177,0.40984540,0.04591263,190.72421265,-1.47867608,0.10276917,-2.98952055,0.38365781,-7.01724005,1.41969883,2.54739881,0.17605790,0.03768017,0.00278312,0.95793804,0.07685524,186.19931030,-1.56572604,0.05420374,-4.21126318,0.47484106,-15.94647598,5.22264242,-4.50332499,0.38450149,0.52224153,0.55777073,0.45534522,0.02739605,109.79002380,0.80390352,0.04695771,1.68757963,0.11942331,-2.01198268,0.28367868,7.83656025,3.42675328,1.54114032,4.53528357,0.03346031,0.04037568,152.61450195,-5.20441628,1.05382133,-0.34063134,0.00387547,5.60606813,0.87177628,9.72318172,4.63128614,1.03568256,2.20055199,0.13829405,0.04615446,126.74883270,-10.51557159,3.07338023,5.42010784,0.74397385,-0.61977971,0.01141094,17.55283928,5.48876238,1.34734619,3.63743520,0.05679622,0.02739605,109.79002380,0.80390352,0.04695771,1.68757963,0.11942331,-2.01198268,0.28367868,7.83656025,3.42675328,1.54114032,4.53528357,0.03346031,0.04037568,152.61450195,-5.20441628,1.05382133,-0.34063134,0.00387547,5.60606813,0.87177628,9.72318172,4.63128614,1.03568256,2.20055199,0.13829405,0.04615446,126.74883270,-10.51557159,3.07338023,5.42010784,0.74397385,-0.61977971,0.01141094,17.55283928,5.48876238,1.34734619,3.63743520,0.05679622,
0.00,0.00,17.00,0.57,72.00,143.00,3.00,114.00,14.62,0.79,10.06771946,2.66926980,8.56493759,8.84846401,7.53759766,174.48495483,0.00000000,6.14,0.00000000,1.55087018,1.20552135,-0.34534886,2.97699857,0.08552472,5.25560713,4.99809265,-0.25751418,0.10936754,4.61,3.51,0.03532709,253.70442200,0.79286522,0.05941944,9.80476284,8.27602005,9.05847645,6.04712963,4.29243803,1.08278525,1.13056159,3.19172239,0.07433180,0.04354364,219.82624817,4.86728859,1.42639554,8.07486343,3.58613181,8.95957565,2.96572447,8.29434109,2.39082050,1.99549913,9.94362354,0.00166490,0.07088270,201.14648438,2.87649727,0.23236151,12.45065784,5.27070665,14.97163200,5.84648609,7.48803186,1.35001707,2.51440501,16.41993332,0.00005491,0.02743299,140.31797791,-0.59432393,0.03275914,11.30703735,6.82991076,8.63698483,6.66272831,-1.31292260,0.12260045,3.13310266,23.89157104,0.00000120,0.03371092,130.61631775,5.71225595,1.55868340,13.59775066,7.72611618,20.35410690,14.10872364,5.64042282,1.91340482,3.61276698,32.87533951,0.00000001,0.03947373,116.02810669,10.63454723,3.93386364,23.15224648,16.98785400,16.93474960,10.64638615,7.36411858,1.20906532,3.77389121,35.71445465,0.00000000,0.02743299,140.31797791,-0.59432393,0.03275914,11.30703735,6.82991076,8.63698483,6.66272831,-1.31292260,0.12260045,3.13310266,23.89157104,0.00000120,0.03371092,130.61631775,5.71225595,1.55868340,13.59775066,7.72611618,20.35410690,14.10872364,5.64042282,1.91340482,3.61276698,32.87533951,0.00000001,0.03947373,116.02810669,10.63454723,3.93386364,23.15224648,16.98785400,16.93474960,10.64638615,7.36411858,1.20906532,3.77389121,35.71445465,0.00000000,
0.00,0.00,20.00,0.66,72.00,143.00,4.00,115.00,5.57,0.89,31.71963120,9.49891949,26.89118576,27.52927780,23.90975380,275.07559204,0.00000000,15.52,0.00000000,1.74509072,1.44206870,-0.30302209,1.75677228,0.18607445,-5.57150459,-6.80059099,-1.22908628,0.47946346,4.61,3.51,0.10935027,438.18292236,2.27379584,0.08809930,11.83291912,2.17294884,10.82687473,1.55725813,6.08185673,0.39187616,4.24095011,8.09599400,0.00453199,0.13639036,384.23361206,11.76451111,1.48457158,3.93512225,0.15173277,17.62567902,2.04472160,-9.00076199,0.50150883,6.71250200,20.04510498,0.00000848,0.22155859,334.58740234,-16.33481026,1.27568936,-9.82460690,0.55878901,19.13312912,1.62571156,-23.64151382,2.29116654,8.21183681,29.81834984,0.00000006,0.09339736,295.04727173,2.25895119,0.08570080,26.41360664,6.76124763,6.83497763,0.75691944,1.22272754,0.01930279,8.98709011,35.66055679,0.00000000,0.10410444,209.40469360,4.43004704,0.15761514,31.93871498,7.16567945,42.51822281,10.34972477,2.93417192,0.08705879,11.60849285,57.06021881,0.00000000,0.13284035,223.87213135,-15.09738827,1.35082734,35.49286270,6.80187416,37.18251038,8.74409199,18.80656242,1.34344435,10.78121185,49.65852737,0.00000000,0.09339736,295.04727173,2.25895119,0.08570080,26.41360664,6.76124763,6.83497763,0.75691944,1.22272754,0.01930279,8.98709011,35.66055679,0.00000000,0.10410444,209.40469360,4.43004704,0.15761514,31.93871498,7.16567945,42.51822281,10.34972477,2.93417192,0.08705879,11.60849285,57.06021881,0.00000000,0.13284035,223.87213135,-15.09738827,1.35082734,35.49286270,6.80187416,37.18251038,8.74409199,18.80656242,1.34344435,10.78121185,49.65852737,0.00000000,
