x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,0.00,0.28,116.00,180.00,19.00,159.00,19.54,0.74,6.14316273,2.85056353,4.42516708,5.09451866,4.62835312,86.36518860,0.00000000,4.90,0.00000000,1.09936678,1.08894992,-0.01041694,0.00569980,0.93987151,1.82893980,0.89402771,-0.93491209,1.41753697,2.46,3.11,0.01194187,14.71465302,-6.96395826,3.56247735,-1.64133310,0.16668950,2.63720536,0.54099995,5.08320808,0.95512038,1.87256002,4.73146629,0.02986189,0.00817493,2.69219899,0.89888555,0.01337836,0.77100497,0.00731875,1.37745833,0.05729088,-1.62135017,0.05815654,3.51282001,17.50858116,0.00003126,0.01085513,2.10971880,0.46590990,0.00244793,13.83873749,3.45797443,4.22607231,0.37548053,0.82553232,0.00923895,3.84140539,29.96468925,0.00000006,0.01107153,12.70821571,2.58228779,0.44864151,3.70090151,0.84236848,-0.68599015,0.04176375,-1.57467282,0.11955272,1.56413269,2.54830623,0.11074549,0.01816042,16.21932220,-0.95405626,0.05420145,9.62055206,3.64057088,1.01398551,0.05917995,-6.36726999,1.99051821,1.49858427,2.67209148,0.10245338,0.01179526,3.18793964,9.89177227,3.92820430,16.27875710,9.00465870,4.97322941,1.33807838,-1.21851683,0.03193142,3.64604616,23.17340469,0.00000172,0.01107153,12.70821571,2.58228779,0.44864151,3.70090151,0.84236848,-0.68599015,0.04176375,-1.57467282,0.11955272,1.56413269,2.54830623,0.11074549,0.01816042,16.21932220,-0.95405626,0.05420145,9.62055206,3.64057088,1.01398551,0.05917995,-6.36726999,1.99051821,1.49858427,2.67209148,0.10245338,0.01179526,3.18793964,9.89177227,3.92820430,16.27875710,9.00465870,4.97322941,1.33807838,-1.21851683,0.03193142,3.64604616,23.17340469,0.00000172,
0.00,0.00,3.00,0.00,116.00,181.00,19.00,165.00,21.34,0.69,1.92218792,0.64170730,1.43700945,2.20252323,1.55085695,10.96164799,0.00096505,4.61,0.00565273,1.03935230,0.94323534,-0.09611695,0.60383540,0.43775396,0.34354022,-0.37984189,-0.72338212,1.33581007,0.00,0.00,0.01336461,21.03622627,5.51010609,2.54567599,-3.82358313,1.03242373,2.01068068,0.35886142,8.59058475,3.11345410,-1.51427293,3.53165340,0.06051397,0.02267220,24.12345505,-12.03966427,2.78405380,-7.34958935,0.76993066,7.59907579,2.02980065,9.70159626,2.42292547,-1.59250700,4.19198751,0.04089034,0.03070865,19.46770287,-17.82024193,4.19553137,-5.97277641,0.74277657,-2.26752353,0.12464589,7.77362633,0.94408560,-0.43818212,0.44959927,0.50268846,0.01121905,14.83278084,-1.59673989,0.19496194,-1.31501853,0.12085466,-0.15716960,0.00253668,8.17152405,3.65906954,-1.52548671,2.75528693,0.09726379,0.01868625,19.57691956,9.13243771,5.66269064,-1.84552944,0.15269436,2.26755500,0.33715430,3.51070285,0.68987095,-1.61446190,3.53558850,0.06037110,0.01963156,9.93679237,5.45250273,1.34302390,-6.90911198,1.82524824,0.57475340,0.02017147,-3.79607916,0.34903854,-0.03166768,0.00198113,0.96450736,0.01121905,14.83278084,-1.59673989,0.19496194,-1.31501853,0.12085466,-0.15716960,0.00253668,8.17152405,3.65906954,-1.52548671,2.75528693,0.09726379,0.01868625,19.57691956,9.13243771,5.66269064,-1.84552944,0.15269436,2.26755500,0.33715430,3.51070285,0.68987095,-1.61446190,3.53558850,0.06037110,0.01963156,9.93679237,5.45250273,1.34302390,-6.90911198,1.82524824,0.57475340,0.02017147,-3.79607916,0.34903854,-0.03166768,0.00198113,0.96450736,
0.00,0.00,1.00,0.00,117.00,178.00,15.00,213.00,18.47,0.70,2.85273051,2.25595450,2.69059253,2.16474319,2.49100518,21.07476044,0.00000501,5.34,0.00000437,0.02366591,0.03492320,0.01125729,0.00779968,0.92968683,-1.51635432,-1.46562529,0.05072909,0.00381488,0.00,0.00,0.01383743,16.59204292,-0.30277070,0.00565067,-2.42795253,0.30627966,-1.93746543,0.24519864,-0.53979492,0.00908143,-0.62288386,0.43967578,0.50744001,0.02191256,16.58113098,-2.50440693,0.08864354,-0.38305575,0.00148414,-10.59568119,2.90378404,-1.56898475,0.04661544,-0.39806959,0.19273560,0.66074943,0.04104184,26.24953461,-30.70578575,9.40315056,-6.81187344,0.72929883,0.46736580,0.00398637,-12.47155190,1.83427823,-0.06904866,0.00845385,0.92676131,0.00466584,1.89148116,1.21020305,0.08255776,-7.68720484,3.04561996,-9.00376034,6.03466511,-0.74600405,0.02244289,1.33801115,1.56278634,0.21156589,0.00999811,4.08021355,2.32092524,0.26631385,-8.90020466,2.58603024,-4.63222313,1.02433538,-3.13140202,0.39960408,0.81688130,0.65898687,0.41712141,0.00520654,0.51507002,-1.34877932,0.06058476,-7.57289553,1.61581492,4.98560524,1.11501181,2.34199619,0.09787790,2.13384604,6.58144331,0.01045737,0.00466584,1.89148116,1.21020305,0.08255776,-7.68720484,3.04561996,-9.00376034,6.03466511,-0.74600405,0.02244289,1.33801115,1.56278634,0.21156589,0.00999811,4.08021355,2.32092524,0.26631385,-8.90020466,2.58603024,-4.63222313,1.02433538,-3.13140202,0.39960408,0.81688130,0.65898687,0.41712141,0.00520654,0.51507002,-1.34877932,0.06058476,-7.57289553,1.61581492,4.98560524,1.11501181,2.34199619,0.09787790,2.13384604,6.58144331,0.01045737,
0.00,0.00,5.00,0.16,117.00,178.00,16.00,196.00,22.38,0.69,1.70931172,1.65660000,2.01330638,2.73537278,2.02864766,15.47660542,0.00008959,5.08,0.00028087,0.30143622,0.25494045,-0.04649579,0.13472593,0.71385011,0.88282371,1.68216848,0.79934478,1.19412112,2.23,3.51,0.01210072,14.07177544,-6.82007313,3.18220973,-7.15911102,2.95340085,1.07989919,0.08445109,-6.18864584,1.31846654,-0.67887318,0.57914650,0.44683611,0.01936738,14.35554695,-4.23628855,0.28111923,-11.31280041,1.48761415,3.66594577,0.38519314,-15.88306904,5.29603195,-0.53460401,0.38526791,0.53494637,0.03889778,25.91113663,-3.65009189,0.14599930,-14.94326496,3.85655665,3.45781517,0.24041167,-5.68148994,0.41828457,-0.44905773,0.39162251,0.53159824,0.00744611,5.33096361,-0.81887031,0.04183699,-5.77888870,1.90476573,1.87363243,0.28916308,-6.74748468,2.03559875,0.04307023,0.00177401,0.96641273,0.00765191,2.63827467,-3.36046362,0.61623502,1.31365037,0.06216793,4.55665255,1.09415555,0.59037554,0.01567073,0.75124234,0.61527860,0.43300297,0.00757369,1.21020484,1.89268363,0.13242027,11.32759380,4.01475859,3.42906809,0.58568519,2.04251885,0.08267977,1.36510956,2.99113584,0.08404660,0.00744611,5.33096361,-0.81887031,0.04183699,-5.77888870,1.90476573,1.87363243,0.28916308,-6.74748468,2.03559875,0.04307023,0.00177401,0.96641273,0.00765191,2.63827467,-3.36046362,0.61623502,1.31365037,0.06216793,4.55665255,1.09415555,0.59037554,0.01567073,0.75124234,0.61527860,0.43300297,0.00757369,1.21020484,1.89268363,0.13242027,11.32759380,4.01475859,3.42906809,0.58568519,2.04251885,0.08267977,1.36510956,2.99113584,0.08404660,
0.00,0.00,10.00,0.30,117.00,178.00,17.00,190.00,20.86,0.74,3.49039149,2.18338466,4.02438879,4.11107063,3.45230889,55.85705566,0.00000000,4.55,0.00000000,0.64920849,0.57520223,-0.07400628,0.30386233,0.58189707,-2.40748739,-3.26650953,-0.85902220,1.59871709,2.22,3.50,0.01121588,15.08425713,0.13602872,0.00158248,0.72422630,0.03770017,1.42565036,0.18375342,7.72341013,2.56230831,0.85361946,1.14264095,0.28536679,0.02320684,26.11631393,-3.74315071,0.27813748,0.03991533,0.00000000,6.10861492,1.35535181,17.27905464,7.94188643,0.19833618,0.06716604,0.79556482,0.01929114,7.76185608,-1.65580273,0.03651967,-4.01999187,0.33989972,-1.81934583,0.08104239,-0.31140271,0.00147183,2.20707679,11.52292252,0.00071590,0.00998972,12.01150703,-1.09405935,0.09345676,2.15880132,0.33274308,-4.29730797,1.90438974,2.15430522,0.25973576,0.72091764,0.62847358,0.42811391,0.01361559,10.47787952,-1.81800401,0.22618909,-0.46670166,0.00987443,-5.36645508,1.90364277,-0.64082676,0.02316339,1.10320282,1.66425705,0.19734379,0.01578337,6.59926224,-5.18300629,1.24683368,3.54846025,0.49471799,-3.09748363,0.60010117,13.13352680,4.29267550,2.02083731,8.23024940,0.00421114,0.00998972,12.01150703,-1.09405935,0.09345676,2.15880132,0.33274308,-4.29730797,1.90438974,2.15430522,0.25973576,0.72091764,0.62847358,0.42811391,0.01361559,10.47787952,-1.81800401,0.22618909,-0.46670166,0.00987443,-5.36645508,1.90364277,-0.64082676,0.02316339,1.10320282,1.66425705,0.19734379,0.01578337,6.59926224,-5.18300629,1.24683368,3.54846025,0.49471799,-3.09748363,0.60010117,13.13352680,4.29267550,2.02083731,8.23024940,0.00421114,
0.00,0.00,14.00,0.45,117.00,178.00,18.00,185.00,20.63,0.75,5.36554575,3.08259058,5.50431919,4.64679146,4.64981174,91.46542358,0.00000000,4.79,0.00000000,0.86590612,0.81577289,-0.05013324,0.12139276,0.72778248,-0.56771475,-0.17009655,0.39761823,0.33572453,2.20,3.51,0.02861548,98.48870087,10.01042652,8.58059120,7.21832275,3.75784278,2.17575216,0.42923030,-6.48680115,1.81300080,-1.94341791,5.94068956,0.01497799,0.03129211,43.29692459,-11.02436066,2.19939375,2.76921988,0.10296431,0.04793321,0.00008638,5.10881042,0.63307500,0.37716252,0.22156329,0.63795951,0.04767756,44.63647842,-18.81666374,4.44942760,-1.77971649,0.06270215,-2.12679505,0.10427263,-4.42782211,0.29133981,1.57911432,5.55347013,0.01864649,0.01217222,16.18772316,-2.33199620,0.38552997,-1.54581594,0.15479994,-7.45253420,5.19894314,-4.61812687,1.08351552,1.39053547,2.12251472,0.14547883,0.01219684,7.60431290,6.75283766,2.82288527,-5.25871229,1.13058972,-3.09752107,0.57355767,1.19932544,0.07336397,2.57846713,8.22235680,0.00422934,0.01956122,9.15924263,-3.73217773,0.58413625,4.50711298,0.72107840,4.08196020,0.94170749,7.72508383,1.34200013,2.97661161,16.13501740,0.00006365,0.01217222,16.18772316,-2.33199620,0.38552997,-1.54581594,0.15479994,-7.45253420,5.19894314,-4.61812687,1.08351552,1.39053547,2.12251472,0.14547883,0.01219684,7.60431290,6.75283766,2.82288527,-5.25871229,1.13058972,-3.09752107,0.57355767,1.19932544,0.07336397,2.57846713,8.22235680,0.00422934,0.01956122,9.15924263,-3.73217773,0.58413625,4.50711298,0.72107840,4.08196020,0.94170749,7.72508383,1.34200013,2.97661161,16.13501740,0.00006365,
0.00,0.00,18.00,0.59,117.00,178.00,19.00,172.00,18.37,0.72,3.85247302,2.19075441,3.11663389,3.11292291,3.06819606,38.44198990,0.00000000,4.87,0.00000000,0.86045712,0.87614322,0.01568610,0.01173625,0.91380595,-1.59201384,-0.19447468,1.39753914,3.18758702,2.20,3.51,0.01997203,43.20807266,1.94189608,0.29087198,6.94000864,3.12836647,4.79355001,1.87633038,-1.88723493,0.13824618,-1.59337330,3.59650302,0.05820473,0.02347795,23.09915924,-7.19779825,0.88856465,7.46187019,0.70862496,10.18653107,3.25692415,1.26580775,0.03683933,-0.21857367,0.07048592,0.79068825,0.03601485,24.47719383,-37.01306534,16.54520798,1.02641594,0.02005843,11.46894646,2.91496420,-6.67857170,0.63695920,0.76894093,1.26551211,0.26089474,0.00781775,6.40230513,2.41130924,0.39525673,-7.50015116,3.49554157,3.40182686,1.03863609,-1.06534576,0.05524575,0.96751708,0.98516208,0.32118069,0.01669180,13.93609810,12.12775326,8.90938759,-4.02943230,0.64952201,-3.37222028,0.66520268,-1.54467738,0.11915662,0.22426979,0.06084420,0.80521994,0.03095215,22.43829727,7.09728289,2.06704807,-2.12612605,0.15697753,-0.79645586,0.03509294,2.77525997,0.16949320,0.49022397,0.42823207,0.51301628,0.00781775,6.40230513,2.41130924,0.39525673,-7.50015116,3.49554157,3.40182686,1.03863609,-1.06534576,0.05524575,0.96751708,0.98516208,0.32118069,0.01669180,13.93609810,12.12775326,8.90938759,-4.02943230,0.64952201,-3.37222028,0.66520268,-1.54467738,0.11915662,0.22426979,0.06084420,0.80521994,0.03095215,22.43829727,7.09728289,2.06704807,-2.12612605,0.15697753,-0.79645586,0.03509294,2.77525997,0.16949320,0.49022397,0.42823207,0.51301628,
0.00,0.00,18.00,0.69,117.00,178.00,20.00,169.00,26.01,0.65,5.07770061,3.41244745,4.57754612,4.75336933,4.45526600,121.22679901,0.00000000,3.98,0.00000000,0.71702415,0.81806934,0.10104519,0.55130565,0.45838776,-1.46060014,-1.05329788,0.40730232,0.40159574,2.18,3.51,0.01435408,32.72061920,-2.79400826,0.88258177,1.46075261,0.20317011,-1.15346158,0.15928142,-1.79299343,0.18289007,1.18844736,2.93320680,0.08710162,0.02373702,35.75177002,-0.85959202,0.01915127,5.07371473,0.49607372,8.24904823,3.23396182,2.86146045,0.28497589,1.14957500,2.95338655,0.08602395,0.02287010,14.34560299,-7.51407719,0.99107885,3.07033181,0.26074338,2.38971043,0.18392962,-6.76142931,0.94892198,2.97445393,27.52152061,0.00000019,0.00922272,13.39746189,1.65753102,0.28080398,-3.27756405,1.00370169,2.39505053,0.77405757,1.32264721,0.12811153,1.93508351,5.92570257,0.01510509,0.00947731,6.61731768,0.51777995,0.02393831,-4.79809093,1.35654414,3.88546324,1.30078828,2.35110211,0.40659031,2.89439893,14.93269062,0.00011899,0.02735168,26.28848076,1.14182091,0.08026586,-3.76615024,0.73914546,2.51798964,0.52602369,1.74109101,0.10008687,2.18823576,12.80093193,0.00036396,0.00922272,13.39746189,1.65753102,0.28080398,-3.27756405,1.00370169,2.39505053,0.77405757,1.32264721,0.12811153,1.93508351,5.92570257,0.01510509,0.00947731,6.61731768,0.51777995,0.02393831,-4.79809093,1.35654414,3.88546324,1.30078828,2.35110211,0.40659031,2.89439893,14.93269062,0.00011899,0.02735168,26.28848076,1.14182091,0.08026586,-3.76615024,0.73914546,2.51798964,0.52602369,1.74109101,0.10008687,2.18823576,12.80093193,0.00036396,
0.00,0.00,0.00,0.00,117.00,179.00,14.00,207.00,20.75,0.66,1.04034364,1.40950036,0.53116482,1.86304796,1.21101415,4.95497131,0.02624873,5.36,0.04310499,-0.16755493,-0.13158405,0.03597088,0.08157387,0.77538038,-1.27724123,-0.44866765,0.82857358,1.23332763,0.00,0.00,0.00480731,1.97218704,-2.98384047,0.54091054,-8.55507469,3.74510169,0.17591630,0.00198742,-8.63917637,2.28156281,0.19389516,0.04193465,0.83778831,0.00372433,0.46843141,6.40858173,0.56765974,9.03085899,0.83657897,-1.33216643,0.04492983,-8.06927204,1.20624387,0.71672505,0.61107206,0.43457942,0.01870837,5.25907516,2.08279014,0.04175026,8.68443584,1.14289689,-1.62981701,0.04685307,9.15696526,0.95343018,-0.09672730,0.01597113,0.89946032,-0.00037514,0.01213158,-3.86853480,0.83747685,5.44333553,1.51565218,-4.89617920,1.77107835,9.27063656,3.44616461,1.28519571,1.43099630,0.23190069,0.00020903,0.00172047,2.74345398,0.36937225,8.34197521,2.25560594,-1.59424317,0.12043308,9.35014629,3.53722572,1.09284925,1.17104638,0.27946123,0.00530973,0.53221542,1.48586118,0.07298841,6.56575966,1.20684719,-4.23528290,0.79950994,-2.07814002,0.07654882,0.69005609,0.68386251,0.40846773,-0.00037514,0.01213158,-3.86853480,0.83747685,5.44333553,1.51565218,-4.89617920,1.77107835,9.27063656,3.44616461,1.28519571,1.43099630,0.23190069,0.00020903,0.00172047,2.74345398,0.36937225,8.34197521,2.25560594,-1.59424317,0.12043308,9.35014629,3.53722572,1.09284925,1.17104638,0.27946123,0.00530973,0.53221542,1.48586118,0.07298841,6.56575966,1.20684719,-4.23528290,0.79950994,-2.07814002,0.07654882,0.69005609,0.68386251,0.40846773,
0.00,0.00,0.00,0.00,117.00,179.00,15.00,196.00,21.27,0.68,2.84633803,1.55830491,2.92637944,3.16006970,2.62277293,22.80517578,0.00000207,5.41,0.00001088,-0.00419273,0.02858864,0.03278137,0.06823336,0.79411264,-2.82443118,-1.59120035,1.23323083,3.00926423,0.00,0.00,-0.00000347,0.00000000,-2.86028957,0.48511663,0.17174740,0.00148710,4.42497015,1.22931123,3.04856944,0.27731112,2.56113362,7.14433336,0.00764916,0.01230452,5.04451704,-2.85914874,0.11149866,-14.29682827,2.06842065,8.01370144,1.60263872,-0.68601608,0.00859184,0.94158190,1.04039383,0.30798985,0.00328222,0.15812749,-6.18249273,0.35912165,4.20482588,0.26173273,4.56757212,0.35963967,14.21527481,2.24512529,2.33058262,9.04447746,0.00270436,0.00340638,0.97720528,-1.07504940,0.06318752,1.19999087,0.07192759,3.76432800,1.02239478,4.02181482,0.63342893,1.64767730,2.29702163,0.12995534,0.00740311,2.17203259,-2.95179749,0.41820377,2.58040404,0.21107547,-0.07691839,0.00032354,0.93276286,0.03442432,1.34660780,1.73868728,0.18762337,0.00459391,0.39030874,-0.72906083,0.01724800,4.60622358,0.58197474,-1.02330518,0.04573628,2.80787206,0.13701503,2.18950272,6.74558401,0.00954347,0.00340638,0.97720528,-1.07504940,0.06318752,1.19999087,0.07192759,3.76432800,1.02239478,4.02181482,0.63342893,1.64767730,2.29702163,0.12995534,0.00740311,2.17203259,-2.95179749,0.41820377,2.58040404,0.21107547,-0.07691839,0.00032354,0.93276286,0.03442432,1.34660780,1.73868728,0.18762337,0.00459391,0.39030874,-0.72906083,0.01724800,4.60622358,0.58197474,-1.02330518,0.04573628,2.80787206,0.13701503,2.18950272,6.74558401,0.00954347,
