label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.85,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,12.00,0.76,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.31,16.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,16.00,1.03,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,16.00,0.73,r,0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,12.01,16.00,0.81,b,0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,13.21,16.00,0.84,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,14.71,16.00,0.73,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,15.91,16.00,1.03,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,17.71,16.00,0.85,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,18.91,16.00,0.73,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,20.71,16.00,1.04,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,22.51,16.00,0.77,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,24.01,16.00,0.75,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,25.81,16.00,0.88,r,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,27.01,12.00,0.74,b,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,28.21,16.00,1.04,[],0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,29.41,16.00,0.77,b,0
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,31.21,16.00,0.77,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,33.01,16.00,0.80,b,1
surround_225,135.00,225.00,0.00,0.00,0.0000,0.40,34.51,16.00,1.07,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,35.72,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,36.92,16.00,0.76,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,38.72,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,40.22,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,42.02,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,43.52,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,45.02,16.00,0.76,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,46.52,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,48.32,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,49.52,16.00,1.06,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,51.32,16.00,1.05,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,53.12,16.00,0.75,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,54.62,16.00,1.03,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,56.12,16.00,1.04,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,57.32,16.00,1.04,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,58.52,16.00,0.74,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,60.02,16.00,0.74,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,61.52,16.00,1.02,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,62.72,12.00,0.87,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,64.52,12.00,0.80,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,66.02,12.00,0.78,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,67.52,8.00,0.77,r,0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,69.32,12.00,0.77,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,70.52,12.00,0.73,b,0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,72.02,16.00,0.83,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,73.82,16.00,0.74,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,75.32,16.00,0.74,r,0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,76.52,16.00,0.76,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,77.72,16.00,1.06,[],0
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,78.92,16.00,0.80,r,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,80.72,16.00,0.80,b,1
iso_0,0.00,0.00,0.00,0.00,0.4000,0.40,82.52,16.00,0.79,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,84.32,12.00,0.81,r,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,85.52,16.00,0.94,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,86.72,16.00,0.99,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,88.22,16.00,0.80,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,89.72,12.00,1.06,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,90.92,16.00,0.90,r,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,92.72,16.00,0.88,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,94.52,16.00,0.87,b,1
