x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-5.36,4.14,18.00,0.82,109.00,158.00,6.00,1.54,nan,17.01,0.62,5.28555346,4.23740149,4.69189739,2.94630671,4.29028988,77.62017059,0.00000000,5.17,2.35186410,4.43911171,5.72232342,5.48759317,4.89833450,4.64311504,4.23088408,6.72572088,2.95832992,4.60175753,89.44320679,0.00000000,-1.55944824,-0.95961672,0.59983158,10.96611118,0.00104583,-1.03495860,3.03900623,4.07396460,21.93801880,0.45,3.04,
-5.32,3.76,16.00,0.76,109.00,158.00,7.00,1.37,nan,20.37,0.67,4.43179560,3.28965497,3.63443470,2.69910765,3.51374817,55.54740143,0.00000000,5.00,3.70591617,2.88230348,4.15748310,2.89404655,5.00223541,4.17277861,3.59886670,4.04285049,2.72848129,3.68353081,60.12682724,0.00000000,-2.19441843,-1.41580284,0.77861571,17.17179298,0.00004490,-2.79146504,-2.08104277,0.71042228,0.63999486,0.54,3.06,
-5.16,3.65,17.00,0.83,109.00,158.00,8.00,1.23,nan,19.33,0.63,0.53108150,0.15019029,-0.36639991,0.20885754,0.13093236,0.08490926,0.77081493,4.77,0.04951924,0.92926031,1.13874912,-0.62661898,0.41218376,-0.56426001,-1.38058484,0.97596878,0.13279857,0.11843877,0.06883681,0.79309492,-2.72782755,-2.00764513,0.72018236,14.74548817,0.00015123,0.28296331,0.36927867,0.08631539,0.00914741,0.60,3.09,
-4.67,4.38,15.00,0.83,109.00,159.00,6.00,1.17,nan,17.63,0.43,2.52862215,0.24543338,1.58580530,1.15917826,1.37975979,5.94548702,0.01493658,6.01,1.39956450,1.10597289,1.50319099,1.30935550,2.64676189,1.69875264,0.99488276,0.79724896,1.14466691,1.39864409,5.96160173,0.01480248,-1.69173944,-1.13822472,0.55351478,9.97983742,0.00175037,-5.75468349,-2.20439243,3.55029106,17.71815300,0.49,2.97,
-4.57,3.93,18.00,0.80,109.00,159.00,7.00,0.88,nan,16.61,0.56,3.96727395,1.36457503,3.59357166,3.41533828,3.08518982,34.53316498,0.00000001,5.57,2.81819701,3.46659327,4.39271450,4.01260424,0.94568837,3.73884225,2.57286930,1.66280460,3.41648221,2.99997425,32.02703857,0.00000002,-2.45508957,-1.71943033,0.73565924,16.11297989,0.00007610,-5.35817575,-5.25065041,0.10752498,0.01463294,0.58,3.01,
-4.79,3.73,17.00,0.86,109.00,159.00,8.00,0.99,nan,16.33,0.51,1.24744058,1.14412081,3.16130042,1.06836462,1.65530658,11.65776825,0.00066627,5.15,1.41625547,1.42110932,2.04092336,2.81108928,1.29849899,3.85916448,0.46387470,1.31575131,0.97597027,1.73189270,12.54110909,0.00041745,-3.02821636,-2.31355047,0.71466601,14.89633274,0.00014015,-9.50610828,-9.28924656,0.21686141,0.04255186,0.64,3.04,
-3.89,4.15,0.00,0.81,109.00,160.00,7.00,0.47,nan,13.80,0.57,0.96242934,-0.81734407,0.70400155,-0.25508434,0.14850062,0.06036105,0.80597904,6.41,0.84533828,-0.29652911,1.17521286,-0.69680148,-0.12062413,1.09264362,-0.49135777,0.76101083,-0.23463745,0.22580238,0.13692953,0.71143533,-2.45590305,-1.71920872,0.73669446,17.16383743,0.00004507,-4.52298546,-2.12033439,2.40265107,5.06344652,0.62,2.95,
-3.52,4.40,15.00,0.86,109.00,161.00,7.00,0.41,nan,16.20,0.65,0.21316148,-1.34538877,0.01534786,-1.84053898,-0.73935461,1.37451863,0.24132971,6.69,-0.76854527,0.35722971,-0.74925977,-0.69703788,2.03946209,-0.10198114,-1.59156203,-1.82850122,-1.95647466,-0.58793038,0.85987055,0.35401069,-1.95706451,-1.15617704,0.80088753,21.21745300,0.00000615,-5.89868116,-4.63719034,1.26149094,1.75454688,0.62,2.95,
-10.27,-0.31,20.00,0.79,110.00,148.00,8.00,5.06,nan,8.21,0.56,-2.71599293,-0.87828940,-4.51710987,-2.64514828,-2.68913507,6.83830214,0.00906314,10.91,-4.71424484,-1.09770274,-0.49040127,-3.79664922,-4.57472134,-4.29133606,-2.34471989,0.89841670,-2.55930614,-2.54974389,6.07444811,0.01389133,-1.12002313,-3.46874642,-2.34872341,82.52028656,0.00000000,-2.64718914,-0.94430214,1.70288706,1.18227148,0.59,3.81,
-10.14,0.54,20.00,0.70,110.00,149.00,7.00,4.67,nan,9.13,0.26,2.54233789,0.20725776,1.21399271,1.93467247,1.47456515,2.19949913,0.13838586,10.55,0.77184111,2.05680656,2.45375323,1.74645317,1.43173301,3.74981928,-2.09210014,0.21121781,1.71574640,1.33702505,1.78552580,0.18179256,-0.05797160,-3.46105385,-3.40308237,106.78480530,0.00000000,8.63037300,6.88737249,-1.74300086,0.87257236,0.56,3.88,
-9.74,0.38,19.00,0.76,110.00,149.00,8.00,4.53,nan,17.01,0.26,1.42121935,0.79709679,2.47557425,1.11707139,1.45274043,8.46665382,0.00370119,5.30,3.29595661,0.52942967,1.70688331,1.69096351,2.29349899,1.45516443,1.05983162,-0.06122608,1.07999146,1.44860482,8.32328033,0.00400261,-0.90388316,-3.73521399,-2.83133078,97.77574158,0.00000000,1.53281796,-0.72962600,-2.26244402,8.17236423,0.59,3.81,
-9.51,0.27,19.00,0.83,110.00,149.00,9.00,4.46,nan,16.40,0.51,4.85210085,6.14012337,4.72001743,6.14692926,5.46479273,104.40996552,0.00000000,5.68,5.02489996,3.59773970,5.16361761,4.02816916,4.42899656,6.83463383,6.20535374,7.30150318,6.28193283,5.42422009,102.52707672,0.00000000,-1.77596176,-4.14192533,-2.36596370,86.89470673,0.00000000,-2.48547196,-6.33663797,-3.85116601,13.86435986,0.61,3.77,
-9.99,1.42,19.00,0.69,110.00,150.00,6.00,4.39,nan,6.26,0.63,7.04978991,7.54446316,7.69677925,10.95345688,8.31112194,34.28377533,0.00000001,15.07,1.96951962,8.89720345,9.60038757,12.44008827,5.50773954,11.25449371,1.82681119,8.46934319,10.53425312,7.82548237,30.55811119,0.00000004,1.02461803,-3.37711668,-4.40173483,123.92951965,0.00000000,10.88086510,6.96998882,-3.91087604,2.83228612,0.48,3.72,
