x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
9.11,-3.97,0.00,0.00,75.00,152.00,9.00,6.62,177.00,29.90,0.73,-0.66989058,-0.89348078,-0.55459249,-0.83274645,-0.73767757,5.06779099,0.02460183,3.53,0.17418765,-0.18874337,-1.35148716,0.59496117,-0.57894403,-1.88866317,-1.21009064,-1.12439740,-0.82717836,-0.71043944,4.64282608,0.03143518,1.70000768,1.19609880,-0.50390887,17.66076660,0.00003523,7.99393797,8.57141590,0.57747787,1.16540396,6.28,0.00,-0.00195316,1.69804430,4.57739210,4.33781099,2.12107182,0.84806883,1.88008094,0.57038730,-4.03622580,2.09637737,-0.27922463,0.42624611,0.51399516,-0.00172495,0.79453099,5.09808111,3.60436869,4.26300192,2.30220795,-0.03217005,0.00007606,-1.73624110,0.24126482,-0.41610757,0.99586391,0.31856831,-0.00398854,1.50630522,6.86314201,3.12823987,1.62698972,0.21288891,-3.59451890,0.79705667,-6.22418213,2.20610237,-0.34767991,0.74255776,0.38906091,-0.00254177,2.98776174,4.37592697,4.39893770,3.07992458,1.25691581,2.51824331,1.40483761,-3.11740589,1.71435094,-0.27333966,0.45102039,0.50201457,-0.00362877,3.69147062,6.32579565,4.66224718,2.33337975,0.55490398,2.56090593,0.54474962,-3.54439211,1.84283412,-0.21916658,0.29508862,0.58710576,-0.00359425,2.38329816,5.67507124,2.77554536,6.87337542,3.70949626,1.96065462,0.35351047,-4.24159336,0.99373353,-0.33364660,0.69161779,0.40582430,-0.00254177,2.98776174,4.37592697,4.39893770,3.07992458,1.25691581,2.51824331,1.40483761,-3.11740589,1.71435094,-0.27333966,0.45102039,0.50201457,-0.00362877,3.69147062,6.32579565,4.66224718,2.33337975,0.55490398,2.56090593,0.54474962,-3.54439211,1.84283412,-0.21916658,0.29508862,0.58710576,-0.00359425,2.38329816,5.67507124,2.77554536,6.87337542,3.70949626,1.96065462,0.35351047,-4.24159336,0.99373353,-0.33364660,0.69161779,0.40582430,
9.22,-4.43,0.00,0.00,75.00,152.00,10.00,6.77,189.00,29.88,0.73,-0.18695530,0.13786857,0.46196705,-0.34378138,0.01727474,0.00288113,0.95720441,3.49,-0.36026061,-0.09286900,0.31420845,0.58561754,0.86219925,-0.97162920,-0.28561836,1.14471352,-0.34297970,0.09472539,0.08404513,0.77195208,1.56629574,1.08202529,-0.48427045,16.71275902,0.00005641,-0.52623820,-0.24368887,0.28254935,0.36173314,6.28,0.00,-0.00052775,0.12621242,-2.00996828,0.85127401,-0.73657608,0.10409032,-1.35237908,0.30039486,-1.01999056,0.13630320,0.08420774,0.03950930,0.84248575,-0.00059468,0.09698597,-3.80896807,2.06567621,-2.55288720,0.84765118,-5.63676500,2.77589154,3.36762738,0.93198681,0.02789685,0.00460722,0.94589824,0.00010812,0.00108784,-4.24512863,1.22009122,1.61230695,0.21306141,-3.69857502,0.86024904,2.51687932,0.36769021,-0.04009742,0.01002368,0.92027159,0.00034226,0.05516567,-2.31436706,1.25363791,-3.72696233,1.87524366,-2.08531523,0.98154432,-0.95172852,0.16277373,-0.07379902,0.03345732,0.85490511,0.00010215,0.00303625,-3.04473782,1.10138023,-5.31625509,2.93722153,-1.20289648,0.12261779,1.65563059,0.41004947,-0.04343871,0.01183359,0.91339821,-0.00024700,0.01152904,-6.70772886,3.96123958,-2.48380184,0.49489203,0.25599763,0.00615402,-3.61337471,0.73676825,-0.02648075,0.00444024,0.94688625,0.00034226,0.05516567,-2.31436706,1.25363791,-3.72696233,1.87524366,-2.08531523,0.98154432,-0.95172852,0.16277373,-0.07379902,0.03345732,0.85490511,0.00010215,0.00303625,-3.04473782,1.10138023,-5.31625509,2.93722153,-1.20289648,0.12261779,1.65563059,0.41004947,-0.04343871,0.01183359,0.91339821,-0.00024700,0.01152904,-6.70772886,3.96123958,-2.48380184,0.49489203,0.25599763,0.00615402,-3.61337471,0.73676825,-0.02648075,0.00444024,0.94688625,
8.95,-3.22,0.00,0.00,75.00,153.00,8.00,6.41,180.00,25.65,0.67,-0.29958794,-0.52546191,0.01596237,0.47244492,-0.08416064,0.05354762,0.81705100,3.92,-2.09550333,0.22725023,1.58918440,-0.99643958,0.73089701,0.75963259,-1.22377694,-0.33082584,0.51051193,-0.09202673,0.06406507,0.80023754,1.38980210,0.66058642,-0.72921562,28.65816116,0.00000018,-1.26934612,-2.44136786,-1.17202163,3.38567281,6.28,0.00,0.00411008,6.11565065,-2.93617868,1.45161188,-4.36950207,2.92716599,-0.29079536,0.01110279,3.77710366,1.49316978,-0.89074636,3.52839136,0.06063332,0.00407413,3.59629202,-3.39907718,1.29996717,-4.91561460,2.48348904,0.57418364,0.02277072,1.01596391,0.06701625,-0.66955799,2.09200549,0.14840246,0.00863234,5.71569729,-0.84414774,0.03834422,-5.36183405,1.87281585,-1.52004552,0.11546489,0.80615914,0.02994678,-0.70398670,2.46607065,0.11666245,0.00491966,9.08221531,-2.05340171,0.78590256,-4.45682812,2.13562512,-1.67007732,0.50135911,0.96122372,0.13223340,-0.90216237,3.98676848,0.04614480,0.00576404,7.54724264,-3.12622309,0.92274183,-3.93707252,1.28014576,0.74006522,0.03687255,-0.70188618,0.05858777,-0.81971937,3.34500885,0.06772347,0.00447159,2.98156643,-4.17519903,1.21427166,-5.90469503,2.21270847,-1.71826410,0.21947119,1.47063458,0.09657718,-0.56188995,1.58541894,0.20829213,0.00491966,9.08221531,-2.05340171,0.78590256,-4.45682812,2.13562512,-1.67007732,0.50135911,0.96122372,0.13223340,-0.90216237,3.98676848,0.04614480,0.00576404,7.54724264,-3.12622309,0.92274183,-3.93707252,1.28014576,0.74006522,0.03687255,-0.70188618,0.05858777,-0.81971937,3.34500885,0.06772347,0.00447159,2.98156643,-4.17519903,1.21427166,-5.90469503,2.21270847,-1.71826410,0.21947119,1.47063458,0.09657718,-0.56188995,1.58541894,0.20829213,
9.25,-3.75,0.00,0.00,75.00,153.00,9.00,6.66,178.00,32.72,0.67,0.12317611,0.30239606,-0.24468528,-0.11483034,0.01651414,0.00312360,0.95544180,3.21,-0.27341750,0.36120757,0.35796848,-0.49915162,-0.52663523,0.39642218,0.49988469,0.09275181,-0.12283688,0.03176748,0.01109767,0.91612397,1.40296948,0.68828344,-0.71468610,28.35813522,0.00000020,4.60859156,5.03653526,0.42794374,0.75860161,6.28,0.00,0.00041216,0.09099516,1.06833529,0.28446317,-0.74818498,0.12708102,0.76082307,0.11248140,4.66716719,3.37480927,-0.06684460,0.02938290,0.86393455,0.00007640,0.00183207,2.33092761,0.90742296,1.37063861,0.28662694,1.02156198,0.10690113,2.93723941,0.83166701,0.03355877,0.00778629,0.92970463,0.00481857,2.64623523,0.30459315,0.00743144,1.35875249,0.17872156,-0.36046788,0.00972510,1.38578236,0.13165578,-0.32561359,0.78397113,0.37615414,-0.00127283,0.90066165,-0.04252103,0.00045901,0.24469189,0.00954733,-0.43740219,0.05094967,4.03982687,3.46090555,0.22814484,0.37767017,0.53900039,0.00131383,0.58075094,0.98689091,0.13616218,-0.91167891,0.10161767,-1.40481043,0.19672962,2.65039158,1.23663855,-0.12341587,0.11224675,0.73767479,-0.00008782,0.00174131,3.90376234,1.57845366,2.43610907,0.56006098,-0.40388912,0.01805466,2.89813352,0.55758649,0.06880312,0.03537613,0.85084997,-0.00127283,0.90066165,-0.04252103,0.00045901,0.24469189,0.00954733,-0.43740219,0.05094967,4.03982687,3.46090555,0.22814484,0.37767017,0.53900039,0.00131383,0.58075094,0.98689091,0.13616218,-0.91167891,0.10161767,-1.40481043,0.19672962,2.65039158,1.23663855,-0.12341587,0.11224675,0.73767479,-0.00008782,0.00174131,3.90376234,1.57845366,2.43610907,0.56006098,-0.40388912,0.01805466,2.89813352,0.55758649,0.06880312,0.03537613,0.85084997,
9.05,-2.55,2.00,0.00,75.00,154.00,7.00,6.38,174.00,28.15,0.61,0.57688230,-0.71515894,0.20501967,0.29877377,0.09137921,0.06508281,0.79869067,3.86,-0.71460986,1.04864836,-0.77519071,0.05592946,-0.21760479,0.53150302,0.57522696,-0.17230460,0.31188664,0.07142678,0.03854753,0.84438990,1.02215803,0.18567125,-0.83648676,36.97495651,0.00000000,-2.68921614,-3.24630022,-0.55708402,0.98286295,6.28,0.00,0.00164775,1.00817764,-1.74597847,0.52648431,-2.87545872,1.30020940,1.83933473,0.45541686,4.45137644,2.12718749,-0.26578975,0.32218930,0.57042945,0.00178191,0.70604974,-1.84363663,0.39248207,-1.34103632,0.18968596,0.82320625,0.04800733,2.17630339,0.31572104,-0.18292634,0.16023554,0.68903004,0.00094332,0.07003182,2.90317392,0.46544227,-1.34529519,0.12098710,2.29554391,0.27030382,4.91541481,1.14402211,0.02644699,0.00354912,0.95250708,0.00389724,5.86446905,-0.38547194,0.02850018,-2.99703979,0.99368066,-0.20195413,0.00752354,2.38910770,0.84065956,-0.53595084,1.44777071,0.22918671,0.00359298,3.01194525,-0.28049085,0.00762502,1.45023513,0.17842540,-3.79891372,0.99766994,-2.74358392,0.91900516,-0.33274725,0.56615752,0.45197685,0.00467266,3.36697555,-2.31978512,0.38765633,-3.70180988,0.89941114,0.47788367,0.01759177,7.79653358,2.80658841,-0.38836545,0.78327996,0.37636454,0.00389724,5.86446905,-0.38547194,0.02850018,-2.99703979,0.99368066,-0.20195413,0.00752354,2.38910770,0.84065956,-0.53595084,1.44777071,0.22918671,0.00359298,3.01194525,-0.28049085,0.00762502,1.45023513,0.17842540,-3.79891372,0.99766994,-2.74358392,0.91900516,-0.33274725,0.56615752,0.45197685,0.00467266,3.36697555,-2.31978512,0.38765633,-3.70180988,0.89941114,0.47788367,0.01759177,7.79653358,2.80658841,-0.38836545,0.78327996,0.37636454,
9.27,-3.02,0.00,0.00,75.00,154.00,8.00,6.56,172.00,27.54,0.65,0.85180718,0.85274816,1.28248608,1.18218589,1.04230678,9.75854683,0.00183890,3.59,1.53074777,1.41047525,1.95628941,-0.11774123,1.89833426,0.15357855,0.85192019,0.72225630,1.19349492,1.06552851,10.03242588,0.00158732,1.06020689,0.16494137,-0.89526546,38.94682312,0.00000000,-3.94718170,-5.14726305,-1.20008159,3.35232949,6.28,0.00,0.00447483,8.68451405,3.87857580,3.03448606,2.49648118,1.14462924,-1.94132292,0.59252620,0.53793162,0.03626195,0.31370622,0.52423781,0.46921835,0.00542401,7.61930609,2.07545757,0.57933694,1.38297999,0.23500986,-0.24868636,0.00508967,0.36912006,0.01054815,0.38836914,0.84134418,0.35924615,0.01084868,10.82404995,2.27544308,0.33396915,0.28365794,0.00629292,1.92138386,0.22121476,1.56470430,0.13540889,0.29071745,0.50424820,0.47781424,0.00184774,1.52114546,1.55756831,0.53691816,5.57957029,3.97406244,-0.12234057,0.00323711,1.20817661,0.24808002,0.77412724,3.48525929,0.06222649,0.00475148,6.14382124,2.15824080,0.52680808,6.64098883,4.36328697,-2.85002708,0.65495259,-0.76781732,0.08397208,0.52265954,1.62911761,0.20213806,0.00422354,3.16734290,-1.76039755,0.25707737,3.27788115,0.81196231,-1.20141137,0.12776811,4.06055975,0.87654358,0.63245881,2.39178085,0.12230870,0.00184774,1.52114546,1.55756831,0.53691816,5.57957029,3.97406244,-0.12234057,0.00323711,1.20817661,0.24808002,0.77412724,3.48525929,0.06222649,0.00475148,6.14382124,2.15824080,0.52680808,6.64098883,4.36328697,-2.85002708,0.65495259,-0.76781732,0.08397208,0.52265954,1.62911761,0.20213806,0.00422354,3.16734290,-1.76039755,0.25707737,3.27788115,0.81196231,-1.20141137,0.12776811,4.06055975,0.87654358,0.63245881,2.39178085,0.12230870,
9.49,-3.49,2.00,0.00,75.00,154.00,9.00,6.75,175.00,25.58,0.61,0.45532092,0.11919230,0.04016687,0.49331966,0.27699995,0.62187707,0.43054693,3.78,0.17012788,1.17271006,0.67600477,-0.97264969,-0.04276372,-0.50983036,0.80483079,0.53166652,0.49683231,0.25828907,0.52990240,0.46682784,1.10892653,0.24633157,-0.86259496,37.24665070,0.00000000,2.89977312,2.96809721,0.06832404,0.01618191,6.28,0.00,0.00050925,0.10053399,3.30858827,1.97322857,5.83319139,5.58468342,-0.83095187,0.09701464,1.96927333,0.43454057,0.22260867,0.23592950,0.62727398,0.00101510,0.23995157,3.69687152,1.65266800,6.23482943,4.29405880,-0.36163053,0.00968295,3.26287007,0.74313360,0.19692117,0.19452126,0.65928062,0.00088711,0.06471893,3.45289207,0.68812716,7.46943665,3.89910030,2.83589721,0.43110624,5.98259306,1.77125835,0.21808438,0.25384128,0.61450039,-0.00093230,0.34998503,1.46107411,0.42697641,7.10531473,5.82408571,0.36522862,0.02573028,-4.89353228,3.67783475,0.44195589,1.02661836,0.31121304,0.00032553,0.02583279,0.91005445,0.08393998,7.90042496,5.53313208,1.83401608,0.24298765,-4.46573448,2.54456329,0.25819120,0.35621363,0.55075930,-0.00033441,0.01788366,2.51197696,0.47232723,9.26341820,5.85265827,-0.26519907,0.00563004,-1.40800285,0.09511456,0.35416475,0.67686325,0.41087606,-0.00093230,0.34998503,1.46107411,0.42697641,7.10531473,5.82408571,0.36522862,0.02573028,-4.89353228,3.67783475,0.44195589,1.02661836,0.31121304,0.00032553,0.02583279,0.91005445,0.08393998,7.90042496,5.53313208,1.83401608,0.24298765,-4.46573448,2.54456329,0.25819120,0.35621363,0.55075930,-0.00033441,0.01788366,2.51197696,0.47232723,9.26341820,5.85265827,-0.26519907,0.00563004,-1.40800285,0.09511456,0.35416475,0.67686325,0.41087606,
9.16,-1.66,1.00,0.00,75.00,155.00,6.00,6.38,157.00,25.80,0.67,1.29473317,0.69912767,0.91497409,1.49063337,1.09986711,8.68074036,0.00329427,4.02,1.22467077,1.39070737,0.13236050,0.22825687,0.55882549,2.53100204,1.27837837,0.38509867,1.50526130,1.02503633,7.40167093,0.00663576,0.89894462,0.11892499,-0.78001964,39.17625046,0.00000000,1.62032056,1.56205785,-0.05826266,0.00935013,4.50,2.33,0.00258650,2.28613615,-2.02411866,0.65115768,-0.38602057,0.02160378,-1.19191337,0.17599173,4.19184732,1.73591316,0.57117957,1.36952710,0.24218757,0.00553497,6.31496906,-4.03113890,1.73948729,-1.40771234,0.19379823,-0.12768863,0.00111547,1.36739838,0.11553920,0.31089568,0.42916238,0.51255933,0.00503517,1.84810662,1.66124451,0.14106968,7.44917583,3.43531656,1.77596903,0.14975449,1.04959345,0.04829465,0.75631505,2.70496988,0.10036785,0.00072322,0.18541732,-1.06986809,0.20157620,-2.52686238,0.64863861,-0.35910669,0.02189646,5.40756893,3.95476937,0.97786838,4.42554331,0.03566805,0.00268450,1.55059016,-2.77315068,0.68771875,-3.34566593,0.87558740,4.69564104,1.40567470,2.70285058,0.82249665,0.73166502,2.52421379,0.11244443,0.00280153,1.11539447,-3.62002206,0.86998302,3.79690933,0.87198013,-2.77337217,0.54498023,10.04910088,4.29687357,0.82589650,3.26441860,0.07111542,0.00072322,0.18541732,-1.06986809,0.20157620,-2.52686238,0.64863861,-0.35910669,0.02189646,5.40756893,3.95476937,0.97786838,4.42554331,0.03566805,0.00268450,1.55059016,-2.77315068,0.68771875,-3.34566593,0.87558740,4.69564104,1.40567470,2.70285058,0.82249665,0.73166502,2.52421379,0.11244443,0.00280153,1.11539447,-3.62002206,0.86998302,3.79690933,0.87198013,-2.77337217,0.54498023,10.04910088,4.29687357,0.82589650,3.26441860,0.07111542,
9.30,-2.25,5.00,0.00,75.00,155.00,7.00,6.50,164.00,25.44,0.66,0.73076868,0.12285520,0.55034685,0.76015854,0.54103231,2.03854585,0.15368413,4.08,-0.35326502,0.59664214,1.43474519,0.79384989,0.53335303,0.06009172,0.72889590,0.20189746,0.75841916,0.52776390,1.88734448,0.16982684,0.86252201,-0.02284551,-0.88536751,43.91132355,0.00000000,-3.36275697,-2.82539487,0.53736216,0.87457502,4.48,2.22,0.00298576,2.96345234,-2.39604020,0.88757765,1.72324991,0.41804543,-5.81330442,4.07252550,0.09548909,0.00085432,-0.03206955,0.00410072,0.94895440,0.00489617,4.80468607,-3.43361974,1.22714496,0.95214665,0.08619756,-9.22719574,5.43769550,-2.82713127,0.48019460,-0.10602529,0.04846472,0.82580409,0.00927198,6.09552431,-1.50983918,0.11341174,1.47563660,0.13116264,-7.26882029,2.44072104,-7.44881535,2.36600733,-0.07794665,0.02796767,0.86722057,0.00240207,1.98562169,-4.18490267,2.99383235,0.51195163,0.02585593,-2.33423424,0.89825201,-1.49134088,0.29197308,0.09500568,0.04057392,0.84040586,0.00269082,1.51146674,-6.10289240,3.23135281,1.59273815,0.19255765,-2.16413474,0.28971767,2.54148936,0.70558989,0.14173101,0.09192965,0.76180478,0.00386687,2.06963921,-11.98188305,9.28239822,2.48338199,0.36333248,-1.43440676,0.14199200,-2.27564263,0.21464705,0.07199184,0.02419928,0.87641207,0.00240207,1.98562169,-4.18490267,2.99383235,0.51195163,0.02585593,-2.33423424,0.89825201,-1.49134088,0.29197308,0.09500568,0.04057392,0.84040586,0.00269082,1.51146674,-6.10289240,3.23135281,1.59273815,0.19255765,-2.16413474,0.28971767,2.54148936,0.70558989,0.14173101,0.09192965,0.76180478,0.00386687,2.06963921,-11.98188305,9.28239822,2.48338199,0.36333248,-1.43440676,0.14199200,-2.27564263,0.21464705,0.07199184,0.02419928,0.87641207,
9.50,-2.83,3.00,0.00,75.00,155.00,8.00,6.67,163.00,23.40,0.63,1.17792559,1.93591428,1.39653361,0.84932280,1.33992410,12.20774841,0.00049783,4.13,-0.02951438,0.35816061,0.64067012,2.81199288,2.08904052,1.18718982,2.62722039,1.49698925,0.75973022,1.32550418,11.80369949,0.00061681,0.89904946,-0.04074474,-0.93979418,45.25838470,0.00000000,-1.15176487,-1.61766112,-0.46589628,0.52244759,4.48,2.22,0.00524941,8.98180771,-4.19273233,2.66490006,-1.74185312,0.41883382,-5.35166025,3.38417721,-3.70793056,1.29548097,0.36065906,0.52080590,0.47067625,0.00578206,6.54284000,-5.71730947,3.32208753,-2.38315821,0.52729779,-6.27768040,2.45767570,-4.53267145,1.20520425,0.53700495,1.21546042,0.27053349,0.01070845,7.98903561,-7.36092806,2.64783192,-4.03681231,0.96419394,-12.87789249,7.52757740,-9.15718079,3.51354241,0.57543874,1.49665427,0.22149120,0.00256376,2.21295834,-4.37524462,3.20157313,-2.23884511,0.48357731,-3.34180355,1.80121148,2.65587401,0.90588737,0.87201661,3.34200954,0.06784655,0.00232579,1.10217762,-5.11029625,2.21145821,-2.29297686,0.38944125,2.18953276,0.28944507,3.67139530,1.43712592,0.98667186,4.34689236,0.03734392,0.00248335,0.82971102,-8.95932674,5.04488802,-1.54153121,0.13602367,-0.38069949,0.00967625,6.53479481,1.72026014,1.02471352,4.75760317,0.02941451,0.00256376,2.21295834,-4.37524462,3.20157313,-2.23884511,0.48357731,-3.34180355,1.80121148,2.65587401,0.90588737,0.87201661,3.34200954,0.06784655,0.00232579,1.10217762,-5.11029625,2.21145821,-2.29297686,0.38944125,2.18953276,0.28944507,3.67139530,1.43712592,0.98667186,4.34689236,0.03734392,0.00248335,0.82971102,-8.95932674,5.04488802,-1.54153121,0.13602367,-0.38069949,0.00967625,6.53479481,1.72026014,1.02471352,4.75760317,0.02941451,
