rad (sigma),avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.5,0.9734595175040197,0.6165118618201008,0.05,12,0.9734595175040197,0.0016919513081395346,4096.0
1.5,0.8853748430485194,0.22980570182326962,0.05,12,0.8853748430485194,0.0016919513081395346,4096.0
2.5,0.04465608321507423,0.37668419964545347,0.05,12,0.04465608321507423,0.7930691766400709,4096.0
3.5,-0.9945694702537761,0.4762960866809486,0.05,12,-0.9945694702537761,0.0024251302083333334,4096.0
4.5,-1.5546489507791932,0.5959358866318498,0.05,12,-1.5546489507791932,0.0016919513081395346,4096.0
