rad (sigma),avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.5,1.9277321862254577,0.8472618958173657,0.05,12,1.9277321862254577,0.0016919513081395346,4096.0
1.5,1.663604576279304,0.3291875204651901,0.05,12,1.663604576279304,0.0016919513081395346,4096.0
2.5,0.16288104274869464,0.3157666612211067,0.05,12,0.16288104274869464,0.14242501986228814,4096.0
3.5,-1.673860016837006,0.6806349641699584,0.05,12,-1.673860016837006,0.0016919513081395346,4096.0
4.5,-2.167963135147561,0.8370619174527661,0.05,12,-2.167963135147561,0.0016919513081395346,4096.0
