Subject,0.0,0.5,1.0
pnr143,74.0,151.0,152.0
pnr256,109.0,270.0,227.0
pnr328,218.0,549.0,350.0
pnr495,234.0,833.0,790.0
pnr510,206.0,633.0,443.0
pnr579,132.0,336.0,182.0
pnr668,55.0,175.0,124.0
pnr685,282.0,896.0,781.0
pnr713,170.0,593.0,446.0
pnr739,246.0,738.0,510.0
pnr756,157.0,395.0,409.0
pnr822,172.0,531.0,457.0
Average,171.25,508.3333333333333,405.9166666666667
Std Dev,66.94291722554871,236.54856208022534,210.92433806673165
