norm_depths,avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.0,0.008487054284902587,0.3352953434897584,0.05,12,0.008487054284902587,0.9345703125,4096.0
0.16666666666666666,0.09946449560925825,0.24662468526534895,0.05,12,0.09946449560925825,0.24843158143939392,4096.0
0.3333333333333333,0.025996999198034814,0.4872150524311572,0.05,12,0.025996999198034814,0.8718390213815789,4096.0
0.5,0.11962422854257547,0.44955821450900285,0.05,12,0.11962422854257547,0.4695877374387255,4096.0
0.6666666666666666,0.12613832183682047,0.4765501110551297,0.05,12,0.12613832183682047,0.44755085860148514,4096.0
0.8333333333333333,0.09935294953751223,0.5137170259250153,0.05,12,0.09935294953751223,0.586123511904762,4096.0
1.0,-0.07465699688226336,0.48207060368711474,0.05,12,-0.07465699688226336,0.6670690465856481,4096.0
